par	pour
piezīmes	observations
piezīmes	remarques
piezīmes	notes
piezīmes	observations
piezīmes	commentaires
piezīmes	remarques
piezīmes	observations
formas	formes
formas	formes
formas	formulaires
zemnieku	paysan
zemnieku	paysanne
ieguvis	acquise
ieguvis	acquises
ieguvis	acquis
izņemot	sauf
izņemot	excepté
izņemot	excluant
raksti	articles
raksti	ecriture
raksti	écritures
krastos	rivages
krastos	rives
palika	resta
palika	resté
palika	restait
palika	resté
palika	séjourné
https	https
pašu	propres
pašu	propre
pašu	posséder
pašu	pareil
pašu	meme
pašu	identique
pašu	mêmes
pašu	même
johans	johann
johans	johan
goda	honneur
goda	honoraire
goda	honorifique
goda	honorifiques
mācību	enseignement
mācību	formation
mācību	entraînement
sabiedrības	sociétés
muiža	manor
uzvaras	gagne
uzvaras	victoires
uzvaras	gagnante
uzvaras	gagner
uzvaras	gagnant
uzvaras	victoires
uzvaras	victoire
uzvaras	victoires
andrejs	andreï
andrejs	andrei
andrejs	andreï
andrejs	andrejs
dzejnieks	poète
dzejnieks	poètes
metrus	mètres
vienmēr	always
vienmēr	tjrs
vienmēr	toujour
vienmēr	toujours
roberts	roberts
roberts	robert
roberts	thierry
virsmas	surfaces
pili	château
pili	chateau
valstīm	pays
balva	trophée
balva	trophy
balva	trophées
balva	distinctions
balva	trophées
balva	récompenses
balva	récompense
pirmie	première
pirmie	premières
pirmie	premier
pirmie	premiers
kanādas	canadiens
kanādas	canadienne
kanādas	canadien
putnu	aviaire
putnu	oiseau
putnu	oiseaux
putnu	bird
okupācijas	occupante
okupācijas	occupant
okupācijas	profession
okupācijas	occupation
loceklis	membres
loceklis	membre
austrālijas	australienne
austrālijas	australiens
austrālijas	australien
austrālijas	australie
ministrs	ministre
pasažieru	passager
pasažieru	passagère
pasažieru	passagers
pasažieru	voyageur
organizācijas	organismes
organizācijas	organisations
organizācijas	organisations
izdevās	gérée
izdevās	gérés
izdevās	géré
izdevās	réussi
minēta	mentionne
minēta	mentions
abi	both
abi	abi
punkti	dots
punkti	points
punkti	points
punkti	partitions
punkti	scores
satur	contient
centrā	downtown
centrā	center
centrā	centrer
centrā	centre
centrā	centre
drīz	bientôt
drīz	prochainement
drīz	bientot
nokrišņu	précipitations
nokrišņu	pluies
nokrišņu	pluviométrie
austrijas	autrichiennes
austrijas	autrichien
austrijas	autrichienne
austrijas	autriche
vietām	endroits
vietām	lieux
līdzīgi	similaires
līdzīgi	similaire
līdzīgi	semblables
līdzīgi	analogue
līdzīgi	semblable
līdzīgi	pareillement
sasniedz	atteignant
sasniedz	atteindre
dažādi	différentes
dažādi	différente
dažādi	différents
dažādi	différent
dažādi	diverses
dažādi	divers
piemineklis	monument
putni	oiseaux
polijā	pologne
republika	république
raksts	article
raksts	motif
raksts	schéma
nevar	incapable
izmantots	utilisées
izmantots	utilisé
izmantots	utilisés
izmantots	utilisée
domes	halls
domes	douma
galvenās	principal
galvenās	principales
galvenās	main
galvenās	principale
galvenās	principaux
veidojas	formés
veidojas	formé
veidojas	formées
veidojas	formée
iekļauta	incluses
iekļauta	inclus
iekļauta	incluse
iekļauta	compris
punkts	point
kino	films
kino	cinéma
kino	ciné
kino	cinémas
kino	cinéma
kino	ciné
āzijas	asiatiques
āzijas	asiatique
karu	guerre
karu	war
mākslinieks	artiste
mākslinieks	artistes
pārsvarā	principalement
pārsvarā	essentiellement
pārsvarā	surtout
pārsvarā	principalement
pārsvarā	majoritairement
latīņu	latine
latīņu	latin
latīņu	latines
galvaspilsēta	majuscule
galvaspilsēta	capitaux
galvaspilsēta	capitale
galvaspilsēta	capital
arābu	arabe
arābu	arabes
arābu	arabe
arābu	arabes
krusta	croisée
krusta	croix
krusta	traverser
krusta	croisé
esot	prétendument
akmens	stone
akmens	pierre
akmens	pierres
akmens	rocheux
akmens	rock
mātītes	femmes
mātītes	femelles
bērni	enfants
bērni	enfants
bērni	enfant
televīzijas	téléviseur
televīzijas	télévision
televīzijas	télé
zaudēja	perdu
zaudēja	perdues
zaudēja	perdue
zaudēja	lost
zaudēja	perdus
iegūt	acquérir
ģimenes	familles
ģimenes	familiale
ģimenes	famille
ģimenes	familles
pāvests	pape
pāvests	papes
spēki	forces
karaspēka	troupe
četras	quatre
cits	autre
cits	autres
līnija	ligne
līnija	line
nobela	nobel
kustības	mouvements
medicīnas	médicaux
medicīnas	médicale
medicīnas	médical
ārpus	extérieur
ārpus	dehors
ārpus	exterieur
koku	sapin
koku	arbre
koku	arborescence
koku	arbres
balvas	distinctions
balvas	trophées
balvas	récompenses
piedalās	participer
piedalās	participantes
piedalās	participant
piedalās	participe
piedalās	participez
piedalās	participer
pārskats	aperçu
pārskats	revue
pārskats	examen
pārskats	révision
daudzums	quantités
daudzums	quantité
sastāvs	composition
nosaka	détermine
nosaka	déterminer
nosaka	détermine
video	vidéo
video	vidéos
video	video
video	vidéos
turcijas	turquie
turcijas	dinde
turcijas	turques
turcijas	turque
turcijas	turc
turcijas	turcs
priekšsēdētājs	présidente
priekšsēdētājs	président
priekšsēdētājs	présidente
priekšsēdētājs	président
priekšsēdētājs	président
org	org
frīdrihs	friedrich
frīdrihs	frédéric
frīdrihs	frédéric
frīdrihs	frederick
noslēdza	conclu
noslēdza	conclue
noslēdza	conclus
km²	km²
daudzas	nombreux
daudzas	beaucoup
daudzas	nombreuses
daudzas	plusieurs
und	und
sacensības	concours
sacensības	compétitions
sacensības	courses
sacensības	course
sacensības	race
skola	ecole
skola	école
raksta	écrit
raksta	ecrire
raksta	rédaction
raksta	écriture
raksta	écrire
nozīme	signification
nozīme	sens
nozīme	signifiant
nozīme	signification
nozīme	importance
projekta	projet
attēlu	image
bāzes	bases
bāzes	fondements
ciemu	village
lauksaimniecības	agricole
lauksaimniecības	agricoles
priekštecis	ancêtre
formula	formule
formula	formules
juris	juris
sakarā	respect
sakarā	respecter
sakarā	respecte
francijā	france
dzelzs	ferreux
dzelzs	fer
spēlējis	joués
spēlējis	jouées
spēlējis	jouée
spēlējis	joué
trešā	troisieme
trešā	troisième
trešā	tiers
trešā	third
trešā	troisièmement
ceļš	sentier
ceļš	chemin
ceļš	sillon
ceļš	routier
ceļš	route
ceļš	chemin
grāmata	livre
grāmata	réserver
cīņas	catch
cīņas	lutte
cīņas	wrestling
cīņas	lutter
cīņas	luttes
cīņas	batailles
augstums	altitude
augstums	taille
augstums	hauteur
gadījumos	cas
atbalstu	soutien
atbalstu	assistance
atbalstu	appui
dzimtā	indigènes
dzimtā	natif
dzimtā	indigène
dzimtā	autochtone
pēdējais	dernier
pēdējais	dernière
pēdējais	derniers
pēdējais	dernières
kompānija	compagnie
kompānija	entreprise
kompānija	société
viegli	facilement
viegli	aisément
viegli	facile
viegli	faciles
viegli	easy
viegli	facilité
studentu	étudiant
studentu	étudiante
studentu	étudiants
studentu	etudiant
skolu	ecole
skolu	école
gāja	allé
pieturas	arrêts
klubā	club
versija	version
pēdējo	dernier
pēdējo	dernière
pēdējo	derniers
pēdējo	dernières
vēlēšanas	élection
vēlēšanas	election
vēlēšanas	élections
vēlēšanas	élections
vēlēšanas	elections
čempions	championne
čempions	champ
čempions	champion
čempions	championne
čempions	champion
kravas	cargaison
kravas	fret
kravas	marchandises
kravas	fret
kravas	charges
kravas	chargements
akadēmijas	académie
akadēmijas	academy
akadēmijas	académies
jaunas	nouveau
jaunas	nouvelle
jaunas	nouvelles
jaunas	nouveaux
jaunas	nouveautés
savienība	union
savienība	syndicat
papildus	supplémentaire
papildus	supplémentaires
papildus	additionnel
papildus	supplémentaire
iespējas	chances
iespējas	possibilités
iespējas	possibilités
iespējas	occasions
iespējas	opportunités
iespējas	options
gara	longues
gara	longs
gara	longue
gara	longtemps
gara	long
tour	visite
tour	tour
tour	tournée
dalībnieki	participants
dalībnieki	participants
dalībnieki	acteurs
dalībnieki	comédiens
dalībnieki	membres
dalībnieki	adhérents
finanšu	financière
finanšu	financier
finanšu	financement
finanšu	finances
finanšu	finance
aktīvi	active
aktīvi	actif
aktīvi	actives
aktīvi	actifs
aktīvi	actif
aktīvi	actifs
trešais	troisieme
trešais	troisième
trešais	tiers
trešais	third
trešais	troisièmement
temperatūras	températures
temperatūras	température
temperatūras	température
temperatūras	températures
attiecības	relations
attiecības	relations
attiecības	relation
vīriešu	mâle
vīriešu	masculin
vīriešu	homme
avots	source
avots	sources
grand	grandiose
grand	grand
kājnieku	infanterie
pēctecis	descendant
jaunais	nouveau
jaunais	nouvelle
jaunais	nouvelles
jaunais	nouveaux
jaunais	nouveautés
vilhelms	wilhelm
aizsargs	gardes
aizsargs	garde
aizsargs	gardien
aizsargs	protecteur
aizsargs	protectrice
grādu	diplôme
grādu	degré
trolejbusu	trolleybus
vienība	unité
vienība	unite
vienība	unit
vienība	entité
mirusi	décédée
mirusi	décédés
mirusi	défunt
mirusi	décédé
mirusi	morts
mirusi	morte
mirusi	dead
mirusi	mort
piemiņas	commémorative
piemiņas	commémoratif
piemiņas	commémoration
piemiņas	memorial
piemiņas	mémorial
piemiņas	commémoration
vienīgais	sole
vienīgais	semelle
kalendāra	calendriers
kalendāra	agenda
kalendāra	calendrier
sojuz	soyouz
vielas	substances
reģions	région
tuvumā	proximité
tuvumā	proche
mēneša	mensuel
mēneša	mensuellement
mēneša	mensuels
mēneša	mensuelle
masa	masse
masa	messe
samērā	relativement
trim	trois
trim	three
nepieciešams	nécessité
nepieciešams	besoins
nepieciešams	besoin
nepieciešams	nécessaires
nepieciešams	nécessaire
nepieciešams	besoin
nepieciešams	requis
nepieciešams	exigée
nepieciešams	exigé
nepieciešams	requise
nepieciešams	nécessaire
nepieciešams	obligatoire
nepieciešams	requis
nepieciešams	nécessaires
nepieciešams	nécessaire
visa	toute
visa	toutes
visa	tous
visa	tout
visa	all
jūra	mer
maskavā	moscou
foto	photo
iekļauts	incluses
iekļauts	inclus
iekļauts	incluse
iekļauts	compris
darbinieks	salarié
darbinieks	travailleur
darbinieks	employé
spāņu	espagnol
spāņu	espagnole
spāņu	espagnols
nokia	nokia
uzvarējis	gagné
uzvarējis	gagnée
uzvarējis	gagnées
uzvarējis	won
uzvarējis	gagnés
atzīts	reconnu
atzīts	reconnue
atzīts	reconnus
atzīts	reconnu
atzīts	reconnues
atzīts	reconnue
atzīts	reconnus
atzīts	reconnu
atzīts	reconnues
atzīts	reconnue
atzīts	reconnus
minūtes	minutes
iedalījums	répartition
iedalījums	décomposition
iedalījums	ventilation
iedalījums	divisions
sks	iss
sks	expédition
sks	expedition
rodas	rencontres
paredzēts	destiné
viss	tout
lielas	grands
lielas	grande
lielas	grandes
lielas	grand
drošības	securité
drošības	sûreté
drošības	sécurité
drošības	sûreté
drošības	sécurité
drošības	securite
mērķis	objectif
mērķis	aim
mērķis	viser
mērķis	objectif
mērķis	but
mērķis	cibles
mērķis	objectif
mērķis	cible
mērķis	cibler
mērķis	objet
mērķis	finalité
mērķis	but
mērķis	objectif
jauns	nouveau
jauns	nouvelle
jauns	nouvelles
jauns	nouveaux
jauns	nouveautés
nakts	soirée
nakts	nuit
nakts	soir
zinātnes	science
zinātnes	scientifique
zinātnes	sciences
zinātnes	sciences
ieskaitot	incluant
ieskaitot	comprenant
ieskaitot	inclusif
ieskaitot	inclusive
kapteinis	captain
kapteinis	capitaine
kapteinis	maitre
kapteinis	master
kapteinis	maître
kapteinis	commandeur
kapteinis	commandant
olas	œufs
olas	oeufs
olas	ovule
olas	œuf
olas	œufs
olas	oeuf
olas	oeufs
marija	marie
marija	marija
marija	marie
marija	mary
marija	myriam
marija	maría
marija	marie
marija	maria
interneta	internet
miljoniem	millions
iecelts	désignés
iecelts	désigné
iecelts	nommé
iecelts	nommés
funkcijas	fonctions
ievērojami	significativement
ievērojami	sensiblement
programmas	programmes
sarkanā	rouges
sarkanā	roux
sarkanā	rouge
igauņu	estonienne
igauņu	estonien
igauņu	estoniens
pilnīgi	absolument
pilnīgi	complètement
pilnīgi	pleinement
pilnīgi	entièrement
pilnīgi	totalement
pilnīgi	complètement
pilnīgi	complétement
pilnīgi	entièrement
pilnīgi	totalement
pilnīgi	completement
pilnīgi	carrément
pilnīgi	complètement
pilnīgi	totalement
ātri	rapide
ātri	rapidement
ātri	vite
ātri	rapides
ātri	rapide
ātri	rapidement
ātri	vite
ātri	rapidité
ātri	rapides
ātri	rapidement
ātri	vite
līgums	contrat
līgums	traité
revolūcijas	révolutions
vidējā	moyen
vidējā	moyennes
vidējā	moyenne
metru	mètre
literatūras	littéraire
literatūras	littéraires
literatūras	littérature
vides	environnemental
biedrs	membres
biedrs	membre
biedrs	camarade
dzīvnieki	animaux
html	html
dibināts	fondé
dibināts	fondée
šveices	suisses
šveices	suisse
pazīstama	connues
pazīstama	connue
pazīstama	connus
pazīstama	connu
tips	taper
tips	type
tips	tapez
zinātne	science
zinātne	scientifique
zinātne	sciences
rezultāti	résultats
metri	compteurs
metri	mètres
metri	mètres
anna	anne
anna	ann
anna	anne
anna	anna
lietuviešu	lituanie
lietuviešu	lituaniens
lietuviešu	lituanien
lietuviešu	lituanienne
ietekmē	affectant
ietekmē	affectent
ietekmē	affecte
abas	both
iekļāva	incluses
iekļāva	inclus
iekļāva	incluse
iekļāva	compris
veic	accomplit
veic	effectue
nat	nat
teātris	théatre
teātris	théâtre
teātris	théâtres
bīskaps	évêques
bīskaps	évêque
bīskaps	bishop
katra	chacune
katra	chaque
katra	chacun
radās	émergé
vecāki	parents
vecāki	âgées
vecāki	aîné
pagaidu	provisoire
pagaidu	intérimaire
pagaidu	intérimaires
pagaidu	intérim
pagaidu	provisoire
pagaidu	temporaires
pagaidu	temporaire
pagaidu	provisoire
pagaidu	provisoires
policijas	policière
policijas	policiers
policijas	police
policijas	policier
galvas	head
galvas	tête
galvas	têtes
galvas	tête
galvas	têtes
federācijas	fédérations
federācijas	fédération
krāsu	couleur
krāsu	coloris
krāsu	couleurs
krāsu	couleur
krāsu	coloris
krāsu	couleurs
ungārijas	hongroise
ungārijas	hongroises
ungārijas	hongrois
vienkārši	simple
vienkārši	simples
vienkārši	simplement
lielās	vanter
baltkrievijas	biélorusses
baltkrievijas	biélorusse
ministrijas	ministères
ministrijas	ministère
ekonomikas	économique
ekonomikas	economiques
ekonomikas	economique
izveidot	créer
izveidot	créez
izveidot	crée
izveidot	créent
tēviņi	masculins
tēviņi	mâles
tēviņi	hommes
tēviņi	mâle
tēviņi	masculin
tēviņi	homme
forma	shape
forma	forme
forma	forme
forma	formulaire
krāsas	colorants
krāsas	coloris
krāsas	couleurs
krāsas	teintes
krāsas	peinture
krāsas	peindre
krāsas	coloris
krāsas	couleurs
nedēļas	semaines
nedēļas	hebdo
nedēļas	hebdomadaire
nedēļas	hebdomadaires
tūkstoši	millier
tūkstoši	mille
tūkstoši	milliers
tūkstoši	milliers
garš	tall
garš	longues
garš	longs
garš	longue
garš	longtemps
garš	long
sērijas	série
sērijas	séries
desmit	rte
desmit	dix
desmit	ten
imperators	empereur
imperators	empereurs
strauji	rapide
strauji	rapidement
strauji	vite
strauji	rapidité
strauji	rapides
pāris	pair
pāris	paire
pāris	paires
pāris	couple
augstākās	supreme
augstākās	suprême
augstākās	suprêmes
sauszemes	terrestre
sauszemes	terrestres
barības	nourrir
barības	fil
ūdenī	eaux
ūdenī	eau
vienīgā	sole
vienīgā	semelle
pieņemts	supposé
pieņemts	présumé
pieņemts	acceptées
pieņemts	acceptés
pieņemts	acceptée
pieņemts	accepté
pieņemts	adoptées
pieņemts	adoptée
pieņemts	adopté
pieņemts	adoptés
atklāts	ouverte
atklāts	ouvrez
atklāts	ouvert
atklāts	ouverture
atklāts	ouvrir
diezgan	joli
diezgan	jolie
diezgan	jolies
beidzās	périmés
beidzās	périmé
beidzās	expiré
tilts	bridge
tilts	pont
tilts	passerelle
ielām	rues
tabula	table
tabula	tableau
cauri	via
džeimss	james
wikipedia	wikipédia
wikipedia	wikipedia
blakus	adjacents
blakus	contiguës
blakus	adjacentes
blakus	adjacente
blakus	adjacent
arhitektūras	architecturaux
arhitektūras	architectural
arhitektūras	architectures
strādāt	travaillant
strādāt	travailler
kom	ocm
kom	com
japāņu	japonais
japāņu	japonaise
japāņu	japonaises
mūzika	musiques
mūzika	musique
province	province
padome	conseil
itāļu	italiennes
itāļu	italienne
itāļu	italien
itāļu	italiens
naudas	monnaie
naudas	argent
iso	iso
mēness	lunaire
mēness	lune
mēness	moon
svētku	festif
svētku	festive
vācija	allemagne
aleksandra	alexandra
aleksandra	aleksandra
vārtsargs	gardien
kuģis	récipient
kuģis	navire
kuģis	vaisseau
kuģis	navire
kuģis	vaisseau
die	die
die	crève
die	mourir
die	meurs
iet	marche
iet	promenade
iet	balade
iet	marcher
marta	marta
marta	martha
marta	marthe
marta	marche
marta	mars
mūziķis	musicienne
mūziķis	musicien
turnīrs	tournois
turnīrs	tournoi
provinces	provinces
klubi	discothèques
klubi	clubs
nikolajs	nikolaï
nikolajs	nicolas
nikolajs	nicholas
nikolajs	nikolaï
vara	cuivre
vara	puissance
vara	pouvoir
nacionālais	nationaux
nacionālais	national
nacionālais	nationale
nacionālais	nationales
profesors	professeur
profesors	professeure
organizācija	organisation
organizācija	organisation
pastāvēja	existait
pastāvēja	existé
pastāvēja	existaient
fifa	fifa
wiki	wiki
nākamais	prochain
nākamais	suivante
nākamais	suivant
nākamais	prochaine
nākamais	next
naktī	soirée
naktī	nuit
naktī	soir
pārāk	trop
pārāk	too
uzskatīja	considérée
uzskatīja	considéré
uzskatīja	considérées
uzskatīja	considérés
uzskatīja	croyait
kauja	bataille
kauja	combat
tāda	tels
tāda	tel
tāda	telle
tāda	telles
orbītā	orbite
orbītā	orbites
izlasē	prélevés
pārstāvji	représentants
atbilst	matches
atbilst	correspondances
atbilst	matchs
atbilst	allumettes
atbilst	correspondance
atbilst	allumette
atbilst	match
satiksme	trafic
satiksme	circulation
līguma	contrat
reti	rarement
reti	rareté
reti	rare
reti	saignant
reti	rares
atpakaļ	arriéré
atpakaļ	reculer
atpakaļ	dos
atpakaļ	arrière
atpakaļ	retour
atpakaļ	revenir
darbā	recruter
darbā	recrutements
darbā	recrutement
aug	grandir
aug	croissant
aug	grandissant
aug	croissante
aug	hausse
