категорија	categoria
заеднички	mutu
заеднички	comunes
заеднички	comú
заеднички	comuns
заеднички	conjuntament
долги	llarga
долги	llarg
долги	long
метод	mètode
мадрид	madrid
мост	pont
мост	bridge
недели	setmanes
сцена	escena
сцена	paisatge
турнир	torneig
едвард	edvard
едвард	edward
едвард	eduard
сопруга	esposa
брегот	shore
кучиња	gossos
клубови	clubs
клубови	trèvols
знаци	personatges
знаци	caràcters
знаци	rètols
знаци	senyals
император	emperador
средно	mitjà
средно	secundari
средно	secundaria
залив	badia
опрема	equipaments
опрема	equipament
опрема	engranatge
важни	important
опишува	descriu
златен	golden
златен	or
златен	gold
компанија	companyia
компанија	empresa
секретар	secretària
секретар	secretari
начини	maneres
чарлс	charles
чарлс	carles
норвешка	noruec
норвешка	noruega
барање	consulta
барање	requeriment
барање	petició
барање	cercant
барање	demanda
идеи	idees
идеи	ideas
географски	geogràficament
болести	malalties
болести	malaltia
арапски	arab
арапски	àrab
разликуваат	distingir
разликуваат	difereixen
лик	caràcter
лик	personatge
владимир	vladímir
владимир	vladimir
секунди	segons
трговија	comerç
клима	clima
членки	ingrés
членки	membres
враќа	retorna
враќа	rendiments
тони	tony
тони	toni
статистика	estadística
статистика	estadístiques
статистика	anàlisis
тренер	preparador
тренер	formador
тренер	coach
тренер	autocar
тренер	entrenador
користејќи	utilitzant
користејќи	usant
учествува	participa
учествува	participeu
учествува	participar
елемент	element
градски	ciutat
тврдина	castell
тврдина	fortalesa
тврдина	ciutadella
луј	lluís
луј	louis
револуционер	revolucionari
хари	harry
весник	periòdic
весник	periódico
весник	diari
поврзан	connectat
поврзан	enllaçat
стари	antic
светци	sants
минхен	munic
природа	natura
природа	naturalesa
опис	descripció
изградени	construït
изградени	construit
изградени	edificat
изградени	construïts
наслов	titular
наслов	títol
змија	serp
змија	serpent
змија	escurçó
симболи	símbols
докази	evidència
ричард	ricard
ричард	richard
фамилија	família
фамилија	familia
код	codi
облека	indumentària
облека	confecció
облека	robes
облека	roba
библиотека	biblioteca
постепено	gradual
постепено	gradualment
режија	dirigit
режија	dirigida
режија	dirigir
бои	colors
бои	colors
митологија	mitologia
