から	fra
取締役	direktøren
取締役	bestyrelsesmedlem
取締役	instruktører
取締役	direktører
人気	populært
人気	populære
人気	populær
人気	popularitet
評価	bedømmelse
評価	kreditvurdering
評価	rating
評価	ratings
評価	vurderinger
評価	bedømmelser
評価	evaluering
評価	vurdering
評価	bedømmelse
評価	rate
評価	sats
評価	bedømmelse
評価	vurdering
評価	evaluering
説明	forklaring
説明	forklare
説明	forklar
説明	beskrivelse
装備	udstyr
ドル	dollars
ドル	dollar
ドル	dollar
投票	afstemning
投票	stemme
投票	afstemningen
投票	stem
投票	afstemninger
投票	afstemning
雑誌	bladet
雑誌	tidsskrift
雑誌	blad
雑誌	magasin
雑誌	tidsskrifter
雑誌	blade
雑誌	magasiner
熊本	kumamoto
グランド	storslået
グランド	grand
学科	afdeling
学科	departement
学科	afdelingen
学科	afdelingerne
学科	departementer
学科	afdelinger
パー	pari
専用	dedikerede
専用	tilegnet
専用	dedikeret
登録	registrer
登録	register
登録	registret
登録	registreringer
登録	registrering
登録	tilmelding
登録	indregistrering
佐藤	sato
田中	tanaka
ステージ	stadier
ステージ	etaper
ステージ	faser
ステージ	etape
ステージ	stadie
ステージ	scenen
ステージ	stage
ステージ	fase
沖縄	okinawa
ゲスト	gæsten
ゲスト	gæst
ゲスト	gæsterne
ゲスト	gæster
学生	eleverne
学生	studerende
学生	elever
学生	studenter
学生	studerende
学生	elev
学生	student
周辺	omgivelser
周辺	omgivelserne
周辺	periferi
周辺	periferien
言葉	ord
言葉	ordet
言葉	word
言葉	ord
教会	kirker
教会	kirkerne
教会	church
教会	kirken
教会	kirke
内閣	skab
内閣	kabinettet
内閣	kabinet
整備	vedligehold
整備	vedligeholdelse
整備	opretholdelse
主張	påstand
主張	påstand
ロック	låse
ロック	lås
ロック	klippe
ロック	rokke
ロック	sten
ロック	rock
事故	ulykkestilfælde
事故	ulykker
事故	ulykke
事故	uheld
事故	arbejdsulykker
事故	ulykker
事故	uheld
事故	ulykkestilfælde
分類	kategori
分類	klassifikationer
分類	klassificeringer
分類	kategorierne
分類	kategorier
分類	indplacering
分類	klassifikation
分類	klassificering
状況	omstændigheder
状況	omstændighed
状況	situationer
状況	situation
状況	situationen
状況	omstændighederne
状況	omstændigheder
中村	nakamura
家族	familien
家族	familie
家族	family
距離	distance
距離	afstand
距離	afstande
距離	afstandene
表現	repræsentation
表現	repræsentationen
表現	udtryk
表現	fremstillinger
表現	repræsentationer
仙台	sendai
新しい	ny
新しい	nyt
新しい	nye
ホール	hul
ホール	hullet
ホール	hole
ホール	hallen
ホール	hal
ホール	hall
ホール	sal
体重	vægt
体重	vægten
血液	blod
血液	blood
同意	samtykke
同意	aftalt
これらの	disse
由来	oprindelse
由来	oprindelsessted
平均	gennemsnitlige
平均	gennemsnitlig
平均	gennemsnit
平均	mener
平均	middelværdi
事実	facts
事実	fakta
事実	kendsgerninger
事実	fakta
事実	faktum
事実	fact
店舗	forretninger
店舗	butikkerne
店舗	stores
店舗	butikker
店舗	forretninger
店舗	butikker
店舗	opbevares
店舗	butik
カテゴリ	kategori
カテゴリ	kategorierne
カテゴリ	kategorier
メートル	målere
メートル	meter
メートル	meter
メートル	meter
芸術	arts
芸術	kunst
芸術	art
芸術	kunsten
芸術	kunst
主人公	hovedperson
複数	adskillige
複数	flere
複数	flertal
観光	turisme
観光	turismen
観光	turist
観光	sightseeing
取得	påstand
取得	hent
取得	hente
王国	kongeriget
王国	kongerige
電話	tlf
電話	telefon
刑事	kriminalassistent
刑事	detektiv
刑事	kriminalbetjent
レコード	plade
レコード	optag
レコード	record
レコード	rekord
レコード	plader
レコード	records
レコード	registreringer
レコード	fortegnelser
レコード	optegnelser
秋田	akita
上記	ovenfor
上記	over
上記	ovenover
上記	ovenstående
トップ	øverst
トップ	øverste
トップ	top
トップ	toppen
付近	nær
リン	lynn
リン	phosphor
リン	fosfor
輸送	transporten
輸送	transport
輸送	befordring
輸送	transporten
輸送	transport
岐阜	gifu
飛行	fly
飛行	flight
飛行	flyvning
長崎	nagasaki
メイン	vigtigste
メイン	main
メイン	maine
メイン	primære
メイン	primært
メイン	primær
ロード	last
ロード	belastning
エル	elle
札幌	sapporo
ワールド	world
ワールド	verden
美術	art
美術	kunsten
美術	kunst
息子	sons
息子	sønner
息子	søn
制度	institution
制度	institutionen
ツアー	rundvisning
ツアー	tour
ツアー	turné
ツアー	rundtur
ツアー	ture
に関して	vedrørende
スタジオ	studios
スタジオ	atelier
スタジオ	studierne
スタジオ	atelier
スタジオ	studio
スタジオ	studie
スタジオ	studiet
市民	borgere
市民	borgerne
市民	statsborgere
市民	borgerskab
市民	medborgerskab
市民	statsborgerskab
市民	unionsborgerskab
市民	statsborger
市民	borgeren
市民	borger
松本	matsumoto
同じく	ligeledes
自然	naturlige
自然	naturligt
自然	naturlig
自然	natural
自然	natur
自然	naturen
自然	art
自然	nature
マイル	miles
マイル	kilometer
マイル	km
マイル	mil
マイル	mile
マイル	mil
組合	sammenslutninger
組合	foreninger
生徒	eleverne
生徒	studerende
生徒	elever
生徒	studenter
生徒	elev
生徒	studerende
生徒	elev
生徒	student
ギター	guitar
ギター	guitaren
コース	kursus
コース	kurser
コース	kurserne
防衛	forsvar
防衛	forsvaret
鹿児島	kagoshima
変化	skift
変化	ændring
変化	forandring
変化	ændr
タイプ	indtast
タイプ	skriv
タイプ	type
議会	parlamentet
議会	parlament
議会	folketinget
石川	ishikawa
パリ	paris
南部	nambu
南部	sydlige
経験	erfaren
経験	oplevet
経験	oplevede
経験	opleves
経験	oplevelse
経験	erfaringer
経験	erfaring
経験	oplev
延長	forlænget
延長	udvidede
延長	udvidet
延長	udvide
延長	udvid
延長	forlænger
延長	udvidelse
延長	forlængelse
ランド	rand
ランド	jord
ランド	lander
ランド	land
ランド	lando
条件	betinget
条件	betingede
条件	kriterier
条件	kriterierne
条件	betingelser
条件	vilkår
条件	tilstand
条件	betingelse
条件	stand
伝説	legenden
伝説	legende
伝説	legender
伝説	sagn
伝説	legendarisk
伝説	legendariske
ロンドン	london
本部	hovedkontor
本部	hovedkvarteret
本部	hovedkvarter
本部	hovedsædet
本部	hovedsæde
フリー	fri
フリー	frit
フリー	free
フリー	gratis
競走	kapløb
競走	race
競走	kapsejlads
競走	ræs
競走	racerløb
競走	racing
競走	væddeløb
競走	kapsejlads
高橋	takahashi
デジタル	digitalt
デジタル	digitale
デジタル	digital
山田	yamada
台湾	taiwans
台湾	taiwan
ポジション	position
ポジション	stilling
ポジション	holdning
ポジション	stillinger
ポジション	positioner
ポジション	holdninger
インド	india
インド	indien
吉田	yoshida
東海	tokai
名誉	ære
名誉	ære
ソング	sange
ソング	sang
ソング	song
ライン	streg
ライン	linje
ライン	linie
ライン	line
履歴	historik
履歴	historie
方向	anvisninger
方向	retninger
方向	retning
方向	retningen
方向	orientering
法律	jura
法律	lovgivning
法律	lov
法律	lovene
法律	love
提案	foreslå
提案	foreslår
提案	forslag
提案	forslag
提案	forslag
提案	forslaget
シティ	city
シティ	byen
シティ	storby
シティ	by
効果	virkning
効果	retsvirkning
効果	virkningen
効果	effekt
効果	virkninger
効果	virkningerne
効果	retsvirkninger
効果	effekter
効果	virkninger
ミュージック	music
ミュージック	musik
ミュージック	musikken
ヶ月	måneder
予選	kvalificerede
予選	kvalificerende
予選	kvalificeret
毎日	daglige
毎日	hverdagen
毎日	hverdag
解説	forklaring
解説	redegørelser
解説	forklaring
解説	forklaringer
解説	beskrivelse
レギュラー	regelmæssigt
レギュラー	regelmæssige
レギュラー	regelmæssig
職業	jobbet
職業	job
職業	erhverv
職業	erhverv
職業	profession
職業	erhverv
職業	besættelse
職業	erhverv
職業	indflytning
製品	vare
製品	produkt
製品	produktet
製品	varer
製品	produkter
太郎	taro
速度	hastighed
速度	fart
速度	hastighed
速度	speed
速度	hastigheden
角川	kadokawa
改正	ændringsforslag
改正	ændringer
改正	revidering
改正	revision
近く	nær
電子	elektron
電子	elektroner
徒歩	gå
徒歩	gåtur
徒歩	walk
アイドル	tomgang
アイドル	inaktivitet
アイドル	idol
更新	opdatere
更新	opdatering
更新	opdater
更新	update
更新	opdater
更新	opdaterer
更新	opdateringer
配信	leverance
配信	udbringning
配信	levering
配信	omdeling
配信	udsende
配信	udsendelse
配信	udsendelsen
山本	yamamoto
はじめ	hajime
仕事	jobbet
仕事	job
仕事	arbejder
仕事	arbejd
仕事	arbejde
仕事	arbejdet
連盟	forbund
政策	politik
政治家	politikeres
政治家	politikere
政治家	politikerne
政治家	politiker
メディア	media
メディア	medier
メディア	medie
メディア	medierne
メディア	medium
メディア	mellemstor
メディア	medie
メディア	mediet
図書館	bibliotekerne
図書館	biblioteker
図書館	bibliotek
図書館	biblioteket
ただ	bare
外国	udenlandsk
外国	fremmed
艦隊	flåden
艦隊	flåde
艦隊	flåder
支配	dominans
強い	kraftigt
強い	stærke
強い	kraftig
強い	stærkt
強い	strong
強い	stærk
継承	arven
継承	arv
バージョン	version
バージョン	versionen
バージョン	udgave
バージョン	versioner
バージョン	udgaver
ポイント	punkterne
ポイント	points
ポイント	pointer
ポイント	punkter
ポイント	point
ポイント	punkt
ポイント	peg
ポイント	point
温泉	onsen
旅客	passagerer
旅客	passager
旅客	passageren
旅客	passagerernes
方針	politik
方針	politik
方針	politikker
方針	politikkerne
執筆	skrive
執筆	skrivning
執筆	brænding
執筆	skriver
タイム	tid
タイム	tidspunkt
タイム	gang
タイム	klokkeslæt
タイム	tiden
年頃	circa
基準	standarder
基準	normer
基準	standarden
基準	norm
基準	standard
基準	kriterier
基準	kriterierne
化学	kemisk
化学	kemikalie
化学	kemi
接続	tilslutninger
接続	forbindelser
接続	forbindelse
接続	tilslutning
接続	tilknytning
接続	forbinder
接続	tilslut
接続	connect
接続	forbinde
勝ち	win
勝ち	vind
勝ち	vinder
勝ち	vinde
関東	kanto
メーカー	skaber
メーカー	fabrikanten
メーカー	producent
メーカー	fremstillere
メーカー	fremstiller
メーカー	fabrikant
学院	gakuin
障害	handicap
障害	invaliditet
小林	kobayashi
ブル	bull
ホテル	hotellet
ホテル	hotel
ホテル	hotel
ホテル	hotellerne
ホテル	hoteller
仕様	forskrifter
仕様	specifikationer
仕様	specifikation
仕様	specifikationer
仕様	specificering
仕様	specifikationen
将軍	generelt
将軍	generel
将軍	generelle
将軍	almindelig
奈良	nara
ビデオ	videoen
ビデオ	video
富山	toyama
分割	opsplitning
分割	flækker
分割	delt
分割	opdelt
分割	split
商業	commerce
商業	handel
商業	handelen
商業	kommerciel
商業	kommercielt
商業	kommercielle
殺人	drabsafdelingen
殺人	drab
殺人	mord
スタイル	styles
スタイル	stiler
スタイル	stile
スタイル	stil
スタイル	style
リング	ring
リング	ringe
リング	ringen
リング	ringe
報告	rapporter
報告	anmelde
報告	betænkning
報告	rapport
報告	anmelde
報告	indberetning
報告	anmeldelse
報告	rapportering
報告	beretninger
報告	indberetninger
報告	betænkninger
報告	rapporter
マーク	mærke
マーク	marker
マーク	markér
マーク	mark
宣言	erklærer
宣言	erklæring
宣言	angivelse
キング	konge
キング	kongens
キング	kong
キング	kongen
キング	king
拡大	forstørre
伊藤	ito
ハイ	høj
ハイ	højt
ハイ	høje
ベル	belle
ベル	klokke
ベル	bell
提出	indsender
提出	indsende
提出	indgivelse
提出	forelæggelse
提出	fremlæggelse
提出	underkastelse
入学	entré
入学	indgang
入学	indgangen
入学	entre
入学	optagelse
入学	indrejsetilladelse
入学	indrejse
フォン	fong
支持	påtegninger
支持	angivelser
支持	understøttelse
支持	support
支持	støt
支持	støtte
復活	genopstandelse
復活	opstandelse
地震	jordskælv
地震	jordskælvet
地震	jordskælv
博物館	museer
博物館	museum
博物館	museet
週間	ugen
週間	uge
週間	ugerne
週間	uger
週間	ugentlig
週間	ugentligt
機構	mekanismen
機構	mekanisme
定義	definition
定義	definere
定義	definer
定義	definerer
定義	definere
定義	definerer
定義	definitioner
天皇	kejseren
天皇	kejser
ボー	baud
日本人	japansk
日本人	japanerne
日本人	japaner
日本人	japanere
日本人	japanske
学部	fakulteter
学部	fakultet
学部	fakultetet
学部	fakulteter
直接	direkte
投手	kande
緯度	bredde
緯度	breddegrad
カナダ	canada
カナダ	canadisk
カナダ	canadiske
カナダ	canadier
性格	tegn
性格	karakter
性格	personlighed
ユニット	enheder
ユニット	enhed
ユニット	unit
ピアノ	piano
ピアノ	klaveret
ピアノ	klaver
良い	god
良い	gode
良い	godt
即時	omgående
即時	umiddelbar
即時	øjeblikkelig
即時	umiddelbart
近い	tættere
近い	nærmere
レベル	niveauerne
レベル	niveauer
レベル	niveau
レベル	plan
レベル	level
三重	mie
政権	regimet
政権	styret
政権	regime
達成	opnåede
達成	opnået
達成	præstation
達成	bedrift
見る	se
見る	vis
見る	udsigt
空間	rummet
空間	mellemrum
空間	plads
空間	rumforskning
空間	rum
新人	nybegyndere
規定	hensættelser
規定	bestemmelser
規定	proviant
同一	identiske
同一	identisk
ライト	tænd
ライト	light
ライト	let
ライト	lys
ライト	wright
ライト	lys
ヒット	hits
ヒット	rammer
ヒット	ramte
ヒット	ramt
ヒット	slå
ヒット	hit
大分	oita
ブルー	blå
ブルー	blåt
ブルー	blue
流れ	strømning
流れ	flow
流れ	strøm
宮城	miyagi
ガス	benzin
ガス	gas
作業	arbejder
作業	arbejd
作業	arbejde
作業	arbejdet
作業	arbejder
作業	arbejdende
作業	arbejde
貨物	gods
貨物	last
貨物	fragt
貨物	gods
貨物	varer
貨物	gods
貨物	fragt
市場	markedet
市場	market
市場	marked
青森	aomori
経度	længde
経度	længdegrad
徳島	tokushima
通算	livstid
通算	levetid
サイズ	størrelser
サイズ	dimensioner
サイズ	dimensionerne
サイズ	størrelse
サイズ	størrelsen
サイズ	str
翻訳	oversætter
翻訳	tolk
翻訳	oversætter
翻訳	oversat
翻訳	oversættelse
翻訳	oversætte
翻訳	oversæt
翻訳	oversættelser
配置	placering
配置	ordning
配置	arrangement
配置	justering
配置	tilpasning
配置	indsættelse
