से	from
जर्मनी	alemany
जर्मनी	alemanya
हासिल	aconseguit
हासिल	assolits
लंदन	london
लंदन	alpicat
लंदन	londres
जापान	japó
जापान	japan
वस्तु	material
वस्तु	objecte
वस्तु	objectes
सम्मानित	honorat
सम्मानित	honrat
स्वरूप	format
जीत	guanyar
जीत	victòries
जीत	guanya
अध्यक्ष	president
अध्यक्ष	altaveu
राज्यों	estats
राज्यों	rajkot
मामले	casos
विजेता	guanyador
विजेता	guanyadora
विजेता	premiats
विजेता	guanyadores
विजेता	guanyadors
बाजार	basar
बाजार	mercats
बाजार	mercat
लीग	lliga
लीग	lligues
कविता	poema
कविता	poesia
तरफ	side
तरफ	costat
दिसंबर	desembre
दिसंबर	dec
खान	khan
वास्तविक	real
वास्तविक	genuí
इलाहाबाद	allahabad
चैनल	canals
चैनल	chanel
चैनल	canal
उत्पाद	producte
उत्पाद	productes
राज	raj
सात	set
सात	vii
आरंभ	inici
आरंभ	comença
योग्य	qualificats
योग्य	qualificada
योग्य	qualificat
योग्य	elegibles
योग्य	elegible
समुद्र	seas
समुद्र	mar
प्रारंभ	començat
प्रारंभ	iniciat
प्रारंभ	inici
प्रारंभ	comença
प्रारंभ	entrant
समाचार	notícia
समाचार	notícies
समस्या	problema
वीडियो	vídeo
वीडियो	video
वीडियो	vídeos
नही	no
वन	bosc
मत	votacions
मत	vots
संभव	possible
संभव	possibles
नेटवर्क	xarxa
नेटवर्क	xarxes
बौद्ध	budista
घटना	incident
घटना	esdeveniment
घटना	fenomen
प्रकृति	nauru
प्रकृति	natures
प्रकृति	natura
प्रकृति	naturalesa
मूल्य	preu
मूल्य	valor
रोचक	interesant
रोचक	interessant
क्लब	club
क्लब	clubs
क्लब	trèvols
समिति	comitè
अरब	aràbia
अरब	arab
राजनीति	política
चरण	pas
चरण	etapes
चरण	passes
चरण	passos
चरण	etapa
चरण	escenari
नाटक	drama
विरोध	protestes
विरोध	protesta
विरोध	contrast
विरोध	oposició
विरोध	conflictes
विरोध	conflicte
ज्ञात	conegut
नेतृत्व	lideratge
अंतर	diferència
अंतर	gap
अनुभव	experiències
अनुभव	experiencia
अनुभव	experiència
संरचना	estructura
संरचना	textura
संरचना	composició
निर्धारित	determinat
निर्धारित	determinada
कैलेंडर	calendari
सीमित	restringeix
सीमित	limitades
सीमित	limitat
सीमित	limitats
सीमित	estret
पत्रिका	revista
पत्रिका	journal
पत्रिका	diari
तेल	oli
काव्य	poètic
काव्य	poètica
काव्य	poesia
छोटा	petita
छोटा	petites
छोटा	curt
संपादन	edita
संपादन	edicions
संपादन	edició
संपादन	editors
संपादन	redactors
औसत	mediocres
औसत	mitjana
औसत	mean
अफ्रीका	àfrica
विश्वास	confiar
विश्वास	confia
विश्वास	confiança
विश्वास	fe
विश्वास	creure
विश्वास	creença
रक्षा	protegir
रक्षा	defensa
रक्षा	defensa
जर्मन	alemany
विपरीत	reverteix
विपरीत	oposat
विपरीत	contrari
खुद	propi
खुद	propis
निर्माता	productors
निर्माता	fabricant
निर्माता	productor
निर्माता	creador
प्रतियोगिता	competició
प्रतियोगिता	competència
प्रतियोगिता	concurs
प्रतियोगिता	certamen
विद्युत	electricitat
विद्युत	elèctrics
विद्युत	elèctric
विद्युत	electric
वायु	vent
वायु	aire
वायु	air
निर्भर	dependent
निर्भर	contingent
अधिनियम	acte
अधिनियम	act
लिखे	escriu
रूस	rússia
विजय	vijay
विजय	victòria
बस	bus
बस	autobús
बस	simplement
बस	només
गुरु	guru
महाराष्ट्र	maharashtra
महिलाओं	ladies
महिलाओं	femelles
महिलाओं	dones
फ्रांस	frança
धारा	actuals
धारा	actual
धारा	corrent
धारा	secció
धारा	riera
प्रेम	amor
इंजन	motor
इंजन	dorsal
इंजन	motors
इंजन	dorsals
आंदोलन	agitació
आंदोलन	moviment
अंतरराष्ट्रीय	internacional
अंतरराष्ट्रीय	international
अंतरराष्ट्रीय	internacionals
कृष्णा	krishna
अभिनय	actuant
सफलता	èxit
विधान	legislació
रासायनिक	chemical
रासायनिक	químic
कृष्ण	krishna
नैनीताल	nainital
चलता	passeigs
चलता	caminades
डॉलर	dòlar
बच्चे	nens
बच्चे	nen
बच्चे	infant
मन्दिर	temple
पर्याप्त	prou
पर्याप्त	suficient
पर्याप्त	adequada
मसीह	crist
पूजा	culte
भारी	heavy
भारी	pesats
भारी	pesada
भारी	pesant
भारी	pesades
पत्नी	esposa
मान्यता	creença
मान्यता	validesa
मान्यता	reconeixement
इंडिया	índia
कप	tassa
कप	cup
कपूर	kapur
कपूर	kapoor
अत्यंत	extremadament
तरीके	maneres
उचित	fira
उचित	apropiat
उचित	correspongui
उचित	raonable
उचित	raonables
सड़क	carrer
सड़क	carretera
सड़क	road
रात	nit
विदेशी	ultramar
विदेशी	exteriors
कोशिश	prova
सूत्र	fórmula
सूत्र	sutra
जीव	organisme
डिग्री	graus
डिग्री	grau
डिग्री	deg
बाल	pèl
बाल	cabells
बाल	bal
झील	llac
मामलों	casos
ना	naa
स्वामी	propietari
स्वामी	swami
स्वामी	propietaris
सिर्फ	només
सिर्फ	només
कश्मीर	caixmir
सुविधा	característica
सुविधा	utilitat
पिछले	anterior
आयु	longevitat
आयु	edat
आयु	edats
प्रचार	ascensos
प्रचार	promocions
प्रचार	promoció
प्रचार	promoguin
प्रचार	propaganda
प्रशिक्षण	entrenament
प्रशिक्षण	formació
फ़रवरी	febrer
फ़रवरी	feb
उल्लेखनीय	notable
उल्लेखनीय	destacable
उल्लेखनीय	remarcable
उल्लेखनीय	remarcables
रेडियो	ràdio
रेडियो	radio
डिजाइन	dissenya
डिजाइन	dissenys
डिजाइन	disseny
कंप्यूटर	ordinador
कंप्यूटर	ordinadors
मंत्री	ministre
मंत्री	ministres
सम्बन्ध	relacions
आबादी	població
तत्व	elements
तत्व	element
दस	deu
आगरा	agra
भौतिक	físic
जिन	jin
जिन	gin
आपको	tu
आपको	vostè
सहयोग	cooperació
गैस	gas
वी	wii
राय	opinió
राय	dictamen
राय	rai
राय	dictàmens
राय	roy
कनाडा	canadà
विश्लेषण	desglossament
विश्लेषण	avaries
विश्लेषण	anàlisi
विश्लेषण	analytics
विश्लेषण	analistes
लक्ष्य	objectiu
लक्ष्य	objectius
शासक	regle
शासक	governant
न्यायालय	cort
न्यायालय	tribunal
तमिल	tamil
