категорія	categoria
змагання	concursos
змагання	competicions
змагання	competició
змагання	competència
олімпійські	olympic
олімпійські	olímpic
лютому	febrer
відсутність	manca
відсутність	falta
відсутність	absència
суд	sentència
суд	cort
суд	tribunal
населених	habitat
міститься	contenir
міститься	contenen
довідник	referència
автомобільний	automoció
письменників	escriptores
письменників	escriptors
працюють	treball
північна	nord
північна	northern
факти	fets
дерева	arbrat
дерева	arbres
обидва	ambdós
обидва	ambdues
випадках	ocasions
випадках	casos
чемпіони	champions
чемпіони	campions
йде	goes
верхній	top
структура	estructura
звичайно	segur
заклад	establiment
заклад	aposta
студії	studio
студії	estudi
будівля	edifici
будівля	edificació
дати	dates
гравця	reproductor
гравця	jugador
особливості	peculiaritats
особливості	funcionalitats
особливості	característiques
властивості	propietat
властивості	propietats
колишні	antiga
борис	boris
борис	borís
лінія	línia
південна	sud
російською	rus
граф	gràfica
оун	oun
мапа	mapa
художники	artistes
поховані	enterrat
поховані	enterrats
писати	escrivint
писати	escriptura
донецька	donetsk
центральна	centrals
центральна	central
позначення	marcatge
позначення	etiquetatge
засоби	eines
засоби	mercaderia
засоби	mitjans
думка	opinió
думка	dictamen
сотні	centenars
сотні	moltíssims
лікування	tractament
місяць	mes
місяць	lluna
училище	escola
марії	maries
штаб	seu
штаб	personal
зони	accelerat
спільно	conjuntament
збори	assemblea
вага	pes
шість	sis
шість	six
максим	maksim
максим	maksim
максим	maxim
максим	maxime
любов	liubov
любов	amor
господарство	economia
наука	ciència
наука	ciències
галактики	galàxies
китаю	xina
збільшення	augmentant
золотий	golden
маса	missa
маса	massa
позиція	posició
казахстану	kazakhstan
сама	sola
ресурси	recurs
ресурси	recursos
національність	etnicitat
