dhe	och
gjate	långt
gjate	lång
gjate	long
gjate	länge
world	world
world	värld
world	världen
paris	paris
shtatë	sjua
shtatë	seven
shtatë	sju
shtatë	sjunde
shtatë	seventh
këngë	låtar
këngë	sånger
këngë	låten
këngë	sång
këngë	song
megjithëse	fastän
vazhdoi	fortsatte
vazhdoi	fortsättning
vazhdoi	fortsatt
përmban	innehåller
përmban	innehålla
përmban	innehåller
targa	plåtar
targa	tallrikar
targa	plattor
menjëherë	omgående
menjëherë	omedelbart
menjëherë	genast
gati	klara
gati	beredd
gati	klar
gati	redo
gati	färdiga
robert	robert
club	club
club	klubb
club	klubben
club	klubba
libër	bok
libër	boka
libër	book
përfundoi	slutfört
përfundoi	avslutad
përfundoi	avslutade
përfundoi	slutförd
përfundoi	avslutat
përfundoi	avslutade
përfundoi	slutade
përfundoi	avslutades
përfundoi	avslutade
përfundoi	klar
përfundoi	avslutat
përfundoi	färdiga
përfundoi	färdig
mire	duktiga
mire	god
mire	duktig
mire	gott
mire	bra
sistem	systemet
sistem	system
des	des
shekulli	sekel
shekulli	århundrade
shekulli	århundradet
periudhë	perioden
periudhë	period
periudhë	tidsperiod
vazhdon	fortsätter
shoqërore	humaniora
shoqërore	humanistiska
shoqërore	samhällelig
shoqërore	samhälleliga
shoqërore	socialt
shoqërore	sociala
shoqërore	social
artikuj	artiklar
artikuj	artiklarna
sotme	idag
shkrimtar	writer
shkrimtar	skribent
shkrimtar	författare
qartë	klart
qartë	tydlig
qartë	rensa
qartë	klart
qartë	tydligt
huaj	främling
huaj	konstigare
huaj	utrikes
huaj	utländska
huaj	utländsk
huaj	utländskt
huaj	främmande
përgjatë	längs
përgjatë	utmed
francez	fransk
francez	franska
francez	franskt
francez	fransmän
thjeshtë	enkla
thjeshtë	enkelt
thjeshtë	enkel
fshatrat	byar
fshatrat	byarna
vlera	värdena
vlera	värden
vlera	värderingar
vlera	värde
sikur	gilla
sikur	gillar
sikur	som
sikur	like
themeluar	grundats
themeluar	grundat
themeluar	grundades
themeluar	grundad
themeluar	grundade
themeluar	fastställd
themeluar	etablerade
themeluar	inrättad
themeluar	etablerad
themeluar	etablerat
rol	rollen
rol	roll
ndërkombëtar	internationalen
ndërkombëtar	international
ndërkombëtar	internationell
ndërkombëtar	internationella
ndërkombëtar	internationellt
bashkimi	union
bashkimi	fackförening
bashkimi	unionen
bashkimi	samgående
bashkimi	fusion
bashkimi	sammanslagning
bashkimi	enhetlighet
bashkimi	enighet
lumi	river
lumi	floden
lumi	flod
lumi	lumi
maqedoni	makedonien
golin	mål
toka	jorden
toka	earth
toka	jord
toka	landa
toka	land
raste	tillfällen
raste	rättsfall
raste	fall
raste	ärenden
here	gånger
here	tider
here	tiderna
here	times
here	ggr
here	tid
here	tidpunkt
here	dags
here	klockslag
here	tiden
xxxx	xxxx
filluan	påbörjade
filluan	började
filluan	startat
filluan	påbörjad
filluan	startad
filluan	startade
shkurtër	kort
shkurtër	korta
shkurtër	short
shkurtër	kort
shkurtër	korthet
shkurtër	kortfattad
shkurtër	kortfattat
shkurtër	korta
yyyy	åååå
roman	roman
roman	romerska
roman	romersk
roman	novell
roman	romanen
roman	roman
william	william
william	vilhelm
uefa	uefa
vendosi	bestämde
vendosi	beslutade
vendosi	beslutat
vendosi	beslöt
mbetur	kvarvarande
mbetur	återstår
mbetur	återstående
mbetur	resterande
rruga	gatan
rruga	street
rruga	gata
rruga	landsväg
rruga	road
rruga	väg
rruga	vägen
ndoshta	kanske
ndoshta	kanske
ndoshta	troligtvis
ndoshta	förmodligen
ndoshta	troligen
ndoshta	antagligen
kupa	cups
kupa	muggar
kupa	koppar
kupa	kopp
kupa	bägare
kupa	cup
ekonomik	ekonomiskt
ekonomik	ekonomisk
ekonomik	ekonomiska
ekonomik	ekonomiskt
ekonomik	sparsam
bukur	vackra
bukur	vacker
bukur	vackert
bukur	söt
bukur	snyggt
bukur	trevligt
bukur	fint
bukur	fina
bukur	snygg
bukur	snygga
jean	jean
turke	turkiska
turke	turkisk
turke	turkiskt
ulët	låga
ulët	lågt
ulët	low
ulët	låg
periudha	perioden
periudha	period
periudha	tidsperiod
periudha	perioder
real	real
real	verklig
real	äkta
real	riktigt
real	verkligt
real	riktig
jetojnë	leva
jetojnë	live
jetojnë	levande
publik	offentliga
publik	offentligt
publik	offentlig
pavarur	självständig
pavarur	självständiga
pavarur	oberoende
pavarur	självständigt
pavarur	fristående
pavarur	frilansande
ushtria	militära
ushtria	militären
ushtria	militär
ushtria	militärt
ushtria	militärer
ushtria	arméns
ushtria	arme
ushtria	armén
ushtria	army
ushtria	armé
lind	född
lind	born
lind	födda
lind	lind
fundi	slutet
fundi	end
fundi	slut
fundi	avsluta
ndarë	uppdelad
ndarë	uppdelat
ndarë	delat
ndarë	delad
klubi	club
klubi	klubb
klubi	klubben
klubi	klubba
fakt	faktum
fakt	fakta
kuqe	röda
kuqe	rött
kuqe	röd
pasha	pasha
puna	arbete
puna	work
puna	arbeta
puna	jobba
puna	puna
udhëheqëse	ledande
vdekur	död
vdekur	döda
vdekur	dött
vdekur	dead
university	university
university	universitet
university	universitetet
university	högskola
www	www
gjeografike	geografiskt
gjeografike	geografisk
gjeografike	geografiska
gjeografike	geografiskt
gjeografike	geografisk
gjeografike	geografiska
madrid	madrid
njësi	enheter
njësi	unit
njësi	enhet
njësi	enheten
osman	osman
qytetet	städer
qytetet	städer
qytetet	orter
qytetet	resmål
qytetet	städerna
https	https
gazeta	tidningen
gazeta	tidningspapper
gazeta	tidning
gazeta	dagstidning
gazeta	dagstidningar
gazeta	tidningar
gazeta	paper
gazeta	pappers
gazeta	papper
rritur	vuxen
rritur	vuxna
format	formar
format	former
format	formatera
format	formatet
format	format
zgjedhur	utvald
zgjedhur	valda
zgjedhur	utvalda
zgjedhur	vald
zgjedhur	markerade
zgjedhur	markerad
anëtarët	medlemmars
anëtarët	medlemmarna
anëtarët	medlemmar
anëtarët	ledamöter
banorët	invånare
banorët	innevånare
banorët	invånare
banorët	boende
banorët	bosatta
fuqi	kraft
fuqi	makt
fuqi	power
duhej	behövdes
duhej	behövs
duhej	behövde
kalon	passerar
punoi	fungerade
punoi	arbetade
punoi	jobbat
punoi	jobbade
punoi	funkade
punoi	arbetat
katolike	katolsk
katolike	katoliker
katolike	katolska
katolike	katolik
doli	avslutades
artikulli	artikeln
artikulli	artikel
shkollë	skola
shkollë	skolan
seri	serier
seri	serie
seri	serien
përbashkët	delad
përbashkët	delats
përbashkët	delas
përbashkët	delade
përbashkët	delat
përbashkët	vanligt
përbashkët	gemensamt
përbashkët	vanlig
përbashkët	vanliga
përbashkët	gemensamma
përbashkët	joint
përbashkët	gemensamt
përbashkët	gemensamma
përbashkët	gemensam
akoma	fortfarande
akoma	ändå
akoma	ännu
akoma	ändå
rezultat	resultat
rezultat	resultatet
fëmijët	ungar
fëmijët	kids
fëmijët	barn
fëmijët	barn
profesor	professor
profesor	professorn
ngjarje	händelse
ngjarje	evenemang
ngjarje	event
ngjarje	evenemanget
ngjarje	händelser
ngjarje	evenemang
cet	cet
mban	innehar
mban	håller
mban	lastrum
pika	prickar
pika	punkter
pika	droppar
pika	punkt
pika	peka
pika	poäng
pika	point
vendasit	lokalbefolkningen
vendasit	infödda
posta	mail
posta	post
posta	posta
posta	brev
fakultetin	fakulteten
kaloi	spenderat
kaloi	tillbringade
kaloi	förbrukat
kaloi	förbrukade
kaloi	spenderade
kaloi	korsat
kaloi	korsade
kaloi	passerat
kaloi	passerade
kaloi	gått
derisa	tills
derisa	tills
lehtë	lätta
lehtë	enkelt
lehtë	lätt
lehtë	easy
tej	vidare
tej	ytterligare
konsiderohet	övervägde
konsiderohet	övervägt
konsiderohet	anses
konsiderohet	betraktat
qysh	sedan
qene	varit
greqi	grekland
jeton	living
jeton	levande
jeton	leva
jeton	live
jeton	levande
pjese	delen
pjese	del
fillore	grundläggande
fillore	elementära
fillore	elementär
xhamia	moské
xhamia	moskén
nisur	initierat
nisur	initierade
nisur	inledda
nisur	inledde
nisur	lanseras
nisur	lanserades
nisur	lanserade
nisur	inledde
ilire	illyriska
arrin	anländer
arrin	når
hoxha	hoxha
rëndë	heavy
rëndë	tungt
rëndë	tung
rëndë	tunga
bin	bin
bin	bönan
bin	bean
bin	böna
bin	bini
charles	charles
charles	karl
kurrë	aldrig
vrarë	mördas
vrarë	mördade
vrarë	mördats
vrarë	mördat
vrarë	mördad
vrarë	dödade
vrarë	dödat
vrarë	dödad
vrarë	mördad
united	förenade
united	united
united	enad
united	enade
ismail	ismail
projekte	projekt
vendeve	länderna
vendeve	länder
league	ligan
league	league
league	förbundet
league	liga
sulltani	sultan
pothuajse	nästan
fituesit	vinnare
fituesit	vinnarna
barcelona	barcelona
gjallë	levande
gjallë	alive
pamje	utsikt
pamje	vy
pamje	visa
class	klass
class	klassen
sistemin	systemet
sistemin	system
shkon	körs
shkon	going
shkon	går
david	david
mundësi	möjlighet
mundësi	chance
mundësi	slumpen
mundësi	chans
mundësi	tillfälle
mundësi	möjlighet
lokale	lokala
lokale	lokalt
lokale	lokal
lokale	local
ndryshëm	avvikande
ndryshëm	olika
ndryshëm	annorlunda
ndryshëm	diverse
ndryshëm	olika
gjon	johannes
gjon	john
gjon	johan
pikërisht	exakt
pikërisht	just
pikërisht	precis
pikërisht	exakt
mbetet	återstår
mbetet	kvarstår
mbetet	lag
tona	våra
tona	vårat
tona	vår
tona	vårt
tona	våran
portal	portal
portal	portalen
çmimi	pris
çmimi	price
çmimi	priset
çfarë	vad
kthehet	returnerar
kthehet	återvänder
kthehet	returneras
treguar	visas
treguar	visat
page	lön
finlanda	finland
mbas	efteråt
mbas	after
mbas	efter
fizike	fysiskt
fizike	fysikalisk
fizike	fysiska
fizike	fysisk
mesatare	mellannivå
mesatare	mellanliggande
mesatare	genomsnitt
mesatare	genomsnittligt
mesatare	medelvärde
mesatare	genomsnittliga
mesatare	genomsnittlig
mesatare	medium
mesatare	medelhög
mesatare	medellång
mesatare	medelstor
serb	serbiska
serb	serbiska
vepër	gärning
përbërë	sammansatt
përbërë	sammansatta
përbërë	sammansatt
përbërë	består
përbërë	bestående
përbërë	bestod
lloje	sorterna
lloje	sorter
lloje	typer
guvernator	guvernören
guvernator	guvernör
vështirë	jobbigt
vështirë	hård
vështirë	svårt
vështirë	hårda
vështirë	hårt
vështirë	tufft
vështirë	tuff
vështirë	tuffa
vështirë	svår
vështirë	svårt
shkallë	stege
shkallë	stegar
uji	vatten
uji	vätska
ndeshjet	matcher
ndeshjet	matchar
ndeshjet	tändstickor
ngjashme	likartade
ngjashme	likartat
ngjashme	liknande
ngjashme	likartad
mbrojtur	skyddas
mbrojtur	skyddad
mbrojtur	skyddade
mbrojtur	skyddat
guri	sten
guri	guri
guri	klippan
guri	klippa
guri	sten
guri	rocka
guri	rock
ekziston	existerar
ekziston	existera
ekziston	existerar
njerëzore	humant
njerëzore	human
njerëzore	humana
njerëzore	mänskliga
njerëzore	mänsklig
njerëzore	mänskligt
njerëzore	människa
lidhja	anslutningen
lidhja	anknytning
lidhja	koppling
lidhja	anslutning
lidhja	samband
lidhja	länk
lidhja	länken
lidhja	länka
prodhuar	producerade
prodhuar	producerad
prodhuar	framställt
prodhuar	producerat
prodhuar	tillverkas
prodhuar	tillverkade
prodhuar	tillverkat
prodhuar	tillverkad
prodhuar	framställt
premier	premier
thellë	djup
thellë	djupa
thellë	deep
thellë	djupt
numrin	tal
numrin	antal
numrin	nummer
organizuar	organiserade
organizuar	organiserat
organizuar	organiserad
organizuar	anordnat
organizuar	organiserat
organizuar	organiserade
organizuar	organiserad
mësues	lärare
kushtet	termer
kushtet	begrepp
kushtet	villkor
kushtet	förutsättningar
kushtet	villkor
kushtet	förhållanden
kryeqyteti	huvudstad
kryeqyteti	kapitalet
kryeqyteti	capital
kryeqyteti	huvudstaden
kryeqyteti	kapital
cest	cest
zyrtar	tjänsteman
zyrtar	officiell
zyrtar	officiellt
zyrtar	officiella
art	art
art	konsten
art	konst
krishterë	liturgiska
krishterë	kristet
krishterë	christian
krishterë	kristna
krishterë	kristen
krishterë	kristna
drejtor	regissör
drejtor	direktören
drejtor	direktör
drejtor	huvudsakliga
drejtor	huvudansvarig
drejtor	rektorn
drejtor	huvudman
drejtor	rektor
internet	internet
shkup	skopje
nord	nord
shkruan	skriver
shkruan	skrivande
shkruan	skrift
shkruan	skrivning
shkruan	skriva
shkruan	skriver
shkoi	åkte
shkoi	gick
paul	paulus
paul	paul
djali	boy
djali	pojke
djali	gosse
djali	pojk
maria	maria
one	en
one	ett
one	one
mijë	thousand
mijë	tusen
paraqitur	presenterade
paraqitur	framlagda
paraqitur	presenteras
paraqitur	presenterad
paraqitur	presenterat
paraqitur	inlämnade
grupe	grupper
grupe	grupperna
burimet	källor
burimet	medel
burimet	resurser
personale	personlig
personale	personliga
personale	personligt
ditët	dagarna
ditët	dagar
ditët	days
lartësi	höjd
lartësi	höjd
lartësi	förhöjning
lartësi	höjd
lartësi	höjden
lartësi	längd
gjergj	giorgio
mehmet	mehmet
mehmet	mehmed
trupit	body
trupit	kropp
trupit	kroppen
trupit	kropps
islam	islams
islam	islam
evropë	eu
evropë	europe
evropë	europa
ditën	dag
ditën	dagen
ditën	day
frashëri	frashëri
franceze	fransk
franceze	franska
franceze	franskt
franceze	fransmän
sociale	socialt
sociale	sociala
sociale	social
biri	sonen
biri	son
ilir	ilir
sezoni	årstid
sezoni	säsong
sezoni	säsongen
ibrahim	ibrahim
diçka	nånting
diçka	något
diçka	någonting
diçka	nåt
james	jakob
james	james
kuq	röda
kuq	rött
kuq	röd
keni	kenny
keni	har
keni	ha
drejtimin	regisserar
drejtimin	regissera
drejtimin	regi
pasojë	konsekvens
politikan	politiker
bie	faller
bie	sjunkande
bie	fallande
bie	hösten
bie	faller
bie	fall
bie	ramla
bie	höst
bie	falla
bie	faller
bie	falls
studime	undersökningar
studime	studier
zonë	zone
zonë	zonen
zonë	zon
zonë	area
zonë	område
zonë	området
zonë	yta
kërkon	kräver
don	don
hap	kliv
hap	step
hap	steg
hap	öppna
hap	open
hap	öppet
hap	öppen
nisi	påbörjade
nisi	började
nisi	startat
nisi	påbörjad
nisi	startad
nisi	startade
nisi	lanseras
nisi	lanserades
nisi	lanserade
nisi	inledde
filma	filmar
filma	filmer
filma	filmer
trupat	naket
trupat	nakenbilder
trupat	trupp
trupat	trupper
trupat	kroppar
trupat	organ
keq	bad
keq	dåligt
keq	dåliga
keq	dålig
keq	sorry
keq	förlåt
keq	ledsen
keq	beklagar
ruajtur	lagras
ruajtur	lagrade
ruajtur	lagrat
ruajtur	lagrad
ruajtur	bevarade
ruajtur	konserverade
ruajtur	bevarat
ruajtur	bevarad
ruajtur	konserverad
ruajtur	räddade
ruajtur	sparade
ruajtur	sparat
ruajtur	räddad
ruajtur	sparad
trashëgimisë	kulturarv
trashëgimisë	kulturarvet
trashëgimisë	arv
ngushtë	smalt
ngushtë	smala
ngushtë	smal
ngushtë	trångt
ngushtë	tight
ngushtë	snäv
ngushtë	hårt
rrjedh	läckande
rrjedh	läcka
rrjedh	läcker
rrjedh	flöden
video	filmklipp
video	videon
video	video
video	videoklipp
famshëm	kändis
famshëm	kändisar
famshëm	berömt
famshëm	kända
famshëm	berömd
famshëm	känd
famshëm	berömda
ngritur	upphöjd
ngritur	förhöjda
ngritur	förhöjt
ngritur	förhöjd
plotësisht	fullt
plotësisht	helt
plotësisht	fullständigt
plotësisht	helt
utc	utc
skuadra	truppen
skuadra	trupp
skuadra	squad
skuadra	laget
skuadra	lag
skuadra	team
civile	civila
civile	civil
civile	civilt
civile	civila
civile	civil
civile	civilt
forca	hållfasthet
forca	styrka
forca	kraft
forca	force
forca	tvinga
sovjetik	sovjetiska
sovjetik	sovjetisk
sovjetik	sovjet
punon	funkar
punon	arbetar
punon	fungerar
punon	jobbar
punon	arbeta
punon	fungerar
punon	fungerande
punon	arbetar
përdor	använda
përdor	använd
përdor	användning
përdor	användningsområden
përdor	användningar
përdor	använder
pavarësisht	oavsett
pavarësisht	trots
humbur	förlorat
humbur	förlorad
humbur	vilse
humbur	lost
humbur	förlorade
arti	arti
arti	art
arti	konsten
arti	konst
libra	böcker
kuvendit	montering
kuvendit	församling
kuvendit	församlingen
bota	world
bota	värld
bota	världen
përdorim	använda
përdorim	använd
përdorim	användning
burime	källor
burime	fjädrar
burime	springs
burime	medel
burime	resurser
çështje	utfärdande
çështje	emission
çështje	frågor
çështje	problem
çështje	frågeställningar
çështje	emissioner
zonat	zonerna
zonat	zoner
zonat	områden
private	privat
private	basse
private	privata
shkroi	skrev
shkroi	skrivit
çka	vad
këshilli	rådets
këshilli	council
këshilli	rådet
wiki	wiki
lëvizje	motion
lëvizje	yrkande
lëvizje	rörelse
lëvizje	rörelser
lëvizje	rörelsen
lëvizje	rörelse
lëvizje	förflyttning
rock	klippan
rock	klippa
rock	sten
rock	rocka
rock	rock
muzika	music
muzika	musikåret
muzika	musik
aktore	aktris
aktore	skådespelerska
malet	berg
malet	fjällen
drita	light
drita	ljus
drita	ljust
drita	ljus
drita	lampor
flamuri	flagga
flamuri	flagg
flamuri	flaggan
kthyer	återvänt
kthyer	återvände
gjermania	tyskland
nevojshme	behövdes
nevojshme	behövs
nevojshme	behövde
muzikore	musikaliska
muzikore	musikalisk
muzikore	musikal
historik	historiskt
historik	historisk
historik	historiska
historik	historiskt
historik	historisk
historik	historiska
përdorimi	användning
përdorimi	använda
përdorimi	använd
përdorimi	användning
letërsi	litteratur
letërsi	litteraturen
artë	golden
artë	gyllene
lëvizja	motion
lëvizja	yrkande
lëvizja	rörelse
lëvizja	rörliga
lëvizja	flytta
lëvizja	flytt
lëvizja	flyttar
lëvizja	rörelser
lëvizja	rörelsen
lëvizja	rörelse
lëvizja	förflyttning
veprave	gärningar
national	nationella
national	national
national	nationellt
national	nationell
durrësit	durrës
sulltan	sultan
link	länk
link	länken
link	länka
can	chan
vlorë	vlora
zbuluar	upptäckts
zbuluar	upptäckt
zbuluar	upptäcktes
zbuluar	upptäckta
zbuluar	upptäckte
zbuluar	påvisat
zbuluar	upptäckt
zbuluar	upptäckta
zbuluar	upptäcktes
kërkuar	efterfrågade
kërkuar	begärt
kërkuar	begärda
kërkuar	begärd
kërkuar	begärde
grek	grekiskt
grek	grek
grek	grekisk
grek	grekiska
alias	alias
loire	loire
elizabeth	elisabet
elizabeth	elisabeth
elizabeth	elizabeth
zhvillimi	utvecklingen
zhvillimi	utveckling
finale	final
finale	finalen
finale	slutliga
finale	final
finale	slutligt
finale	sista
finale	slutgiltigt
finale	slutlig
finale	final
finale	finalen
monument	monument
duka	hertig
duka	duke
romë	rome
romë	rom
romë	romer
romë	roma
realizuar	realisera
realizuar	inse
realizuar	realiserade
realizuar	insåg
realizuar	insett
liga	ligan
liga	league
liga	förbundet
liga	liga
liga	liga
lidhjet	relationer
lidhjet	förhållanden
lidhjet	legeringar
lidhjet	anknyter
lidhjet	länkar
lidhjet	anslutningar
lidhjet	förbindelser
lidhjet	kopplingar
ishujt	öar
ishujt	öarna
round	avrunda
round	omgång
round	rund
round	runt
round	runda
kënga	låten
kënga	sång
kënga	song
vazhdim	fortsättning
vazhdim	uppföljare
vazhdim	uppföljaren
serie	serie
materiale	material
materiale	materiellt
materiale	material
dhjetë	tio
dhjetë	ten
skënderbeut	skanderbeg
berisha	berisha
mënyra	sätt
anëtarë	medlemmars
anëtarë	medlemmarna
anëtarë	medlemmar
anëtarë	ledamöter
dite	dite
dite	dag
dite	dagen
dite	day
spanja	spanien
futbollist	fotbollsspelare
rritje	öka
rritje	ökning
rritje	höjning
rritje	tillväxten
rritje	tillväxt
josé	josé
alpes	alpes
katërt	fjärde
lojtari	player
lojtari	spelaren
lojtari	spelare
kultura	kulturen
kultura	kulturens
kultura	kultur
kultura	kulturer
kultura	kulturerna
tjeter	nästa
tjeter	härnäst
nder	ära
nder	heder
nder	ära
nder	heder
nder	hedra
titull	bildtext
titull	avd
titull	avdelning
titull	titel
titull	rubrik
klasike	klassiker
klasike	klassisk
klasike	klassiskt
klasike	classic
klasike	klassiska
hasan	hassan
hasan	hasan
dashur	kära
kuvendi	montering
kuvendi	församling
kuvendi	församlingen
artikull	artikeln
artikull	artikel
artikull	varan
artikull	objekt
artikull	föremål
skënderbeu	skanderbeg
haute	haute
mendohet	förmodad
mendohet	förmodade
mendohet	förmodas
ligji	juridik
ligji	lagen
ligji	lag
ligji	law
tuaj	ditt
tuaj	din
tuaj	dina
popullor	populärt
popullor	popular
popullor	populär
popullor	populära
mbeti	förblev
mbeti	kvarstod
mbeti	återstod
nëna	mor
nëna	moder
nëna	mamma
nëna	mother
lart	high
lart	höga
lart	hög
lart	högt
lart	övervåningen
qytete	städer
qytete	orter
qytete	resmål
qytete	städerna
keto	dessa
hyri	trädde
plot	fulla
plot	fullständig
