les	на
épouse	булка
épouse	съпруг
épouse	съпруга
épouse	жена
épouse	съпруга
épouse	съпругата
historiques	историческа
historiques	исторически
historiques	историческо
historiques	историческа
historiques	исторически
historiques	историческо
axe	брадва
axe	ос
axe	оси
axe	оста
mesure	измерване
mesure	оценяване
mesure	измервания
mesure	измерване
mesure	мярка
prendre	вземете
prendre	вземи
important	важно
important	важен
important	важни
important	важна
données	дейта
données	данни
lequel	което
lequel	която
george	джордж
force	сила
force	мощ
force	якост
force	сила
pologne	полша
couleur	цветове
couleur	цвят
couleur	цветен
couleur	цветно
couleur	цветна
couleur	цветове
couleur	цвят
couleur	цветен
couleur	цветно
collection	събиране
collection	колекция
actrice	актриса
actrice	актриси
actrice	актрисата
régiment	полк
régiment	полка
station	станция
station	station
station	гара
loire	loire
bande	група
bande	оркестър
bande	банда
bande	лента
bande	касета
bande	лента
bande	банда
bande	bande
capitale	столица
capitale	капитал
capitale	капитали
capitale	столицата
côte	ребро
côte	крайбрежие
côte	крайбрежие
côte	бряг
façon	начин
étape	стъпало
étape	стъпка
étape	крачка
étape	стадий
étape	сцена
étape	етап
étape	сцената
créée	създадени
créée	създадено
créée	създадена
créée	създаде
créée	създаден
combat	битката
combat	битка
combat	борба
combat	битка
combat	борба
combat	битка
combat	бой
footballeur	футболист
forces	сили
royal	роял
royal	кралско
royal	кралска
royal	royal
royal	кралски
russie	russie
russie	русия
nicolas	никола
nicolas	николас
nicolas	никълъс
mètres	метра
mètres	метри
mètres	метри
possède	притежава
