در	porta
هفت	haft
حل	resoldre
حل	resol
حل	resolent
حل	resolt
حل	resoldre
حل	resol
تصمیم	decisió
تصمیم	decisions
تصمیم	decidir
تلاش	intentada
تلاش	esforç
تلاش	intent
هزاره	hazara
هزاره	millennium
هزاره	hazares
دفتر	despatx
دفتر	office
دفتر	oficina
ماده	femení
ماده	femella
بدست	adquirit
بدست	adquirits
آموزشی	educatiu
آموزشی	entrenament
آموزشی	formació
بلژیک	bèlgica
بلژیک	belga
کرمانشاه	kermanshah
اصل	sumes
اصل	jus
اصل	principi
مربع	quadrat
مربع	plaça
شریک	socis
شریک	soci
تعیین	valorar
تعیین	valorarà
تعیین	determinar
تعیین	determinen
تعیین	determini
مسابقه	cursa
مسابقه	racing
مسابقه	coincidència
مسابقه	competició
مسابقه	competència
مسابقه	concurs
مسابقه	certamen
گرم	hot
گرم	calent
گرم	warm
گرم	càlid
گرم	climatitzada
پاسخ	resposta
پاسخ	respon
ورزشکاران	esportistes
ورزشکاران	atletes
درآمد	ingrés
درآمد	ingressos
بازبینی	revisió
بازبینی	revisa
بازبینی	revisions
بازبینی	revisió
مرحله	fase
مرحله	pas
مرحله	etapa
مرحله	escenari
نبرد	batalla
نبرد	combat
شهرت	reputació
شهرت	fama
شهرت	fame
سبز	green
سبز	verd
حد	límit
محصولات	productes
اداره	departament
اداره	despatx
اداره	office
اداره	oficina
وب	web
مذهبی	religiós
هنرمندان	artistes
آرژانتین	argentina
آرژانتین	argentina
آرژانتین	argentí
شیراز	shiraz
اش	cendra
فرود	down
فرود	aterratge
تجاری	comercial
تجاری	mercantils
تجاری	comercials
اصلاح	correccions
اصلاح	rectificacions
اصلاح	correcció
اصلاح	reforma
اقدام	acció
خون	sang
کلمبیا	columbia
کلمبیا	colombiana
خوبی	bones
خوبی	bona
خوبی	bonic
خوبی	niça
مشاهده	observació
یهودی	jueva
یهودی	jueu
یهودی	jueu
یهودی	jueus
جاده	carretera
جاده	road
جاده	european
روم	roman
روم	romà
روم	roma
استقلال	esteghlal
استقلال	independència
خلیج	badia
رودخانه	riu
جیمز	james
جیمز	jaume
آهنگ	sintonia
آهنگ	cançó
آهنگ	song
بزرگی	magnitud
بزرگی	enorme
گرفتن	tenint
نظام	nizam
فیزیک	física
عکس	fotografía
عکس	fotografiar
عکس	fotografia
عکس	foto
عکس	pic
عکس	fotos
عکس	fotografies
ملل	nacions
جی	jay
ان	ann
جلد	portada
جلد	caràtula
وسیله	dispositiu
همگانی	comunal
همگانی	comunals
همگانی	públic
همگانی	públics
همگانی	public
همگانی	públiques
پاپ	pop
پاپ	papa
قم	qom
قم	monorail
نیوجرسی	jersei
نیوجرسی	jersey
ابن	eben
ابن	ibn
تیتر	titular
تیتر	titulars
متفاوت	diferent
متفاوت	diferents
متفاوت	varien
مجله	revista
مجله	journal
مجله	diari
حساب	compte
پاکستان	pakistan
ماساچوست	massachusetts
تو	tu
تو	vostè
دفاع	defensa
دفاع	defensa
دانشنامه	enciclopèdia
انسانی	humà
انسانی	humans
والیبال	voleibol
مؤسسه	institut
مؤسسه	institució
شخصیت	caràcter
شخصیت	personatge
شخصیت	personalitat
شخص	persona
مایکل	michael
پستانداران	mamífers
پستانداران	mamífer
درمان	curació
درمان	millorant
درمان	teràpia
درمان	tractament
درمان	tractar
درمان	tracta
کودکان	fills
کودکان	infants
کودکان	nens
کودکان	nen
کودکان	infant
میانه	moderat
شش	sis
شش	six
ضد	anti
قهرمان	champ
قهرمان	heroi
قهرمان	campió
قهرمان	campiona
قهرمان	champion
ساختار	estructura
محله	barri
یهودیان	jueva
یهودیان	jueu
یهودیان	jueus
فشار	press
فشار	premsa
فشار	pressió
فشار	push
فشار	empeny
محصول	producte
مسئله	problema
گاز	mossega
گاز	mossegada
گاز	gas
جمع	recollir
جمع	reunir
جمع	plural
رخ	sobrevinguda
جنبش	moviment
تحصیل	estudi
شیعه	xiïta
سوئیس	suïssa
سوئیس	suís
اهمیت	importància
جایی	lloc
جایی	place
ارشد	sènior
دیوید	david
کاربردی	aplicats
کاربردی	aplicat
کاربردی	aplicada
کاربردی	aplicació
کاربردی	aplicables
کاربردی	aplicable
تابع	funció
نیمه	semi
عمر	omer
عمر	umar
عمر	omar
مهر	segell
مهر	mehr
مهر	segellat
مهر	segellats
مهر	foca
مهر	segell
جدول	taula
جدول	quadre
اجازه	permís
اجازه	permís
شاعران	poetes
امیر	emir
امیر	amir
ویلیام	guillem
ویلیام	william
عرضه	presentat
عرضه	presentats
عرضه	exposat
عرضه	exposats
فضایی	alien
فضایی	espai
کارهای	treballs
سنای	senat
دار	dar
وزن	pes
تقریباً	gairebé
قرآن	alcorà
طلایی	golden
طلایی	or
طلایی	gold
ستاره	estel
ستاره	estrella
سیستان	sistan
سنتی	tradicional
سنتی	tradicionals
تصویب	aprovació
پرورش	cria
پرورش	nodrir
بهمن	allau
بهمن	bahman
طلا	tala
طلا	or
طلا	gold
داشتن	havent
دره	vall
پرتغال	portuguès
عربستان	aràbia
هفته	setmana
هفته	setmanes
سیتی	ciutat
قرمز	roig
قرمز	vermell
قرمز	red
ثابت	corregit
ثابت	fix
ثابت	fixes
ثابت	arreglat
ثابت	constant
ثابت	constants
متحد	ajunta
متحد	alió
خبر	notícia
خبر	notícies
ورود	arribada
ورود	entrada
برجسته	distingit
میلیارد	bilions
قبلی	anterior
نقطه	punts
نقطه	spot
نقطه	punt
حفظ	preservant
حفظ	preservar
حفظ	mantenint
مشترک	comunes
مشترک	comú
مشترک	comuns
آتش	incendi
آتش	foc
بلوچستان	balochistan
گاه	plegat
گاه	gah
زیست	biologia
فنی	tècnic
فنی	tècnics
فنی	fanny
چشمه	spa
چشمه	springs
تقسیمات	divisions
ایلینوی	illinois
پوشش	portada
پوشش	caràtula
پوشش	cobertura
پوشش	cobrint
پوشش	tapant
پوشش	cobriment
سلطنتی	royal
سلطنتی	imperial
فراهم	proveir
فراهم	aportar
فراهم	proporcionar
زیردریایی	submarí
کتابخانه	biblioteca
تشخیص	detecció
تشخیص	diagnosticar
تشخیص	detectar
تشخیص	detecta
تشخیص	diagnosi
تشخیص	diagnòstic
درخت	arbre
درخت	arbrat
درخت	arbres
تأثیر	influència
تأثیر	efecte
عرض	amplada
دید	saw
دید	visibilitat
دید	visió
خدمت	servit
خدمت	servits
خدمت	servint
خدمت	complint
خدمت	ració
خدمت	servei
داستانی	història
ایرلند	irlandès
ایرلند	irlanda
ایرلند	bellvís
پرواز	fly
پرواز	volant
پرواز	vol
حاصل	producte
حاصل	resultat
ادبی	literari
ادبی	literària
ادبی	literàries
خرد	destrossat
آسیایی	asiatic
آسیایی	asiàtics
بنیاد	fonament
بنیاد	fundació
همدان	hamadan
الله	allah
الله	déu
کشورها	països
خدا	déu
شهید	shahid
شهید	màrtir
شهید	shaheed
رهبری	lideratge
بریتانیایی	britànic
بریتانیایی	british
بریتانیایی	britànica
تحقیقات	recerca
تحقیقات	investigació
کلاسیک	clàssica
کلاسیک	classic
کلاسیک	clàssic
زندان	presó
سلطان	sultà
سلطان	sultan
هوا	weather
هوا	aire
هوا	air
برق	electricitat
برق	elèctrics
برق	llamp
جزایر	illes
خورشید	sol
نقاشی	paint
نقاشی	pinta
نقاشی	pintura
نقاشی	dibuix
معتبر	vàlida
معتبر	vàlid
پایتخت	capital
تاسیس	establiment
تاسیس	establint
شاعر	poeta
تیر	arrow
تیر	fletxa
مطالعه	estudiant
مطالعه	estudi
قتل	assassinat
رادیو	ràdio
رادیو	radio
بومی	nadiu
بومی	natiu
نقشه	mapa
نقشه	pla
تغییرات	variacions
تغییرات	canvis
امروز	avui
بلند	alta
بلند	high
بلند	alt
خودرو	automoció
خودرو	cotxe
خودرو	vehicle
ایتالیایی	italià
نماینده	representant
نماینده	delegat
اوج	climax
اوج	top
اوج	zenit
مقدس	sagrat
حرف	talking
حرف	parlant
حرف	carta
ابراهیم	ebrahim
ابراهیم	ibrahim
ابراهیم	abraham
اشتباه	malament
اشتباه	error
یونانی	grec
یونانی	grecs
دهانه	cràter
جعبه	caixa
جعبه	capsa
جعبه	caixes
ساز	instrument
مراکز	centres
مراکز	centres
محدود	delimitat
محدود	limitades
محدود	limitat
محدود	limitats
محدود	límit
احتمال	probabilitats
احتمال	possibilitat
احتمال	probabilitat
نروژ	noruec
نروژ	noruega
همیشه	sempre
عشق	amor
مجارستان	hongria
مجارستان	hongarès
مظهر	mazhar
ارمنی	armeni
ارمنی	armenis
چک	txeca
چک	txec
چک	xec
چک	comprovacions
خصوصی	privat
خصوصی	privats
آلاباما	alabama
ساده	simple
ساده	senzill
ساده	plain
ساده	simplement
ساده	fàcil
شنا	nedar
شنا	natació
تخت	takht
تخت	llit
سپاه	legió
سپاه	exèrcits
سپاه	batallons
سپاه	exèrcit
بندی	bandy
برج	torre
برج	tower
سرانجام	finalment
اسکاتلند	scotland
اسکاتلند	escòcia
اوهایو	ohio
نقاط	punts
نقاط	taques
رابرت	robert
اسید	àcid
لس	los
لس	les
اوایل	primerenc
پنجم	cinquè
پنجم	cinquena
پشتیبانی	suport
پشتیبانی	subvencionat
پشتیبانی	recolzada
ایستگاه	estació
معاصر	contemporani
معاصر	contemporània
برده	esclau
برده	esclava
اینترنت	internet
جورجیا	georgia
جورجیا	geòrgia
جورجیا	giorgia
عثمانی	otomà
توزیع	distribució
توزیع	distribueix
برخورد	impacte
برخورد	clash
دلایل	motius
دلایل	raons
دلایل	arguments
پول	diners
پول	diner
واشینگتن	washington
عرب	arab
عرب	àrabs
پیروزی	victòria
پیروزی	triomf
صدا	so
صدا	veu
صدا	àudio
قزوین	qazvín
صاحب	propietari
برادر	bro
برادر	germà
مطالعات	estudis
مشکلات	dificultats
مشکلات	problemes
اقیانوس	oceans
اقیانوس	oceà
اقیانوس	ocean
سریع	ràpid
جوان	joan
جوان	joves
جوان	young
جوان	jove
سرطان	càncer
مشابه	similars
مشابه	semblants
مشابه	similar
دانشمندان	científics
جشن	celebrant
جشن	party
جشن	partit
جشن	festa
جشن	celebrar
جشن	celebració
نظیر	parell
نظیر	nazir
جمهور	presidents
اعمال	aplicant
کلمه	paraula
آینده	futur
اسپانیایی	castellà
اسپانیایی	espanyol
اوکراین	ucraïna
قطع	tallat
قطع	retalla
قطع	talla
قطع	retallat
رد	roig
رد	vermell
رد	red
مازندران	caspi
اخیر	recents
اخیر	recent
تصاویر	imatges
تصاویر	fotografies
تدوین	edició
جوانان	juvenil
جوانان	jovent
جوانان	joventut
تازه	fresc
تازه	fresques
تازه	fresca
تازه	frescos
تازه	nova
تازه	nou
تازه	noves
سرخ	roig
سرخ	vermell
سرخ	red
کودک	nen
کودک	infant
فرایند	procés
دل	cor
دل	dell
دل	hearts
دل	cors
صدای	veu
رهبر	manava
رهبر	líder
ناشر	editorial
ناشر	editorials
دیگران	altres
واقعی	real
هواپیمایی	aviació
هواپیمایی	plànol
هواپیمایی	avió
هواپیمایی	airlines
هواپیمایی	aerolínies
مشارکت	participació
شدت	intensitat
شدت	severitat
فیلمبرداری	cinematografia
فیلمبرداری	rodat
فیلمبرداری	rodatge
فیلمبرداری	tiroteig
فیلمبرداری	filmació
آورده	portat
جایگزین	substitucions
جایگزین	alternatiu
جایگزین	alternativa
جایگزین	substitució
جایگزین	substituït
جایگزین	reemplaça
جایگزین	substitueix
حفاظت	conservació
حفاظت	protecció
شبیه	com
شبیه	like
معادل	equivalent
بافت	teixit
بافت	textura
مسائل	problemes
مسائل	qüestions
بهبود	millora
بهبود	recuperant
بهبود	milloren
بهبود	millorar
کانزاس	kansas
پنسیلوانیا	pennsylvania
پنسیلوانیا	pennsilvània
ایرانیان	iranians
ایرانیان	persa
ایرانیان	iranià
عبدالله	abdullah
عبدالله	abdulla
تک	single
ولایت	província
ولایت	indefensió
گفتگو	conversa
رومانی	romanès
رومانی	romania
استادان	masters
استادان	amos
سومین	tercera
سومین	tercer
کردستان	kurdistan
فلزی	metall
فلزی	metal
ژاپنی	japonès
هنرهای	arts
پرچم	bandera
پرچم	banderes
پرچم	indicadors
سینمای	cinema
کاخ	palazzo
تحصیلات	educació
صحنه	escena
صحنه	etapa
صحنه	escenari
واکنش	reacció
واکنش	reflex
عوامل	factors
ورودی	input
ورودی	aportació
ورودی	entrada
روشن	llum
روشن	neteja
روشن	clars
رسیدگی	consideració
رسیدگی	contraprestació
صورتی	pink
صورتی	rosa
ساسانیان	indo
اجرایی	executiu
اجرایی	executiva
اجرایی	exec
پست	publicació
پست	publicat
امی	amy
عملکرد	actuació
عملکرد	rendiment
بشر	humans
بشر	humanitat
بشر	humà
بشر	humans
مدار	òrbita
مدار	circuit
کدام	qual
نگهداری	mantenint
نگهداری	manteniment
نگهداری	manutenció
بهره	interès
باب	bab
اروپایی	european
گرمی	grammy
رفتار	actuant
رفتار	comportament
فرمول	fórmula
نوری	nuri
نوری	llum
نوری	òptic
دانشجویان	estudiants
دانشجویان	alumnat
دانشجویان	alumnes
مربیان	gestors
مربیان	directius
محور	eix
مخالفت	oposició
حمل	portar
دینی	religiós
مسلمانان	musulmans
مسلمانان	musulmà
گورستان	cementiri
آهن	planxa
آهن	ferro
پیشین	antiga
پیشین	anterior
مقایسه	comparació
مقایسه	compare
مقایسه	compara
مقایسه	comparar
ابزار	eina
ابزار	eines
مهاجرت	migrar
مهاجرت	colonització
مهاجرت	immigració
مهاجرت	migració
اشعار	hymns
مقاومت	resistir
مقاومت	resistència
بیمارستان	hospital
بیمارستان	hospitals
پا	peu
پا	cames
پا	cama
پا	pota
اصول	principis
کن	ken
مجموع	sumatori
مجموع	suma
مجموع	total
تفاوت	diff
تفاوت	diferències
تفاوت	diferència
دیدگاه	aspectes
دانمارک	dinamarca
دانمارک	danès
نوشتن	escriu
نوشتن	escrivint
نوشتن	escriptura
اختلاف	discrepen
اختلاف	diferències
اختلاف	desacord
لبنان	libanesos
لبنان	líban
نیشابور	nixapur
هشت	vuit
شهردار	alcalde
نوبل	noble
نوبل	nobel
بسکتبال	basquetbol
بسکتبال	bàsquet
سخت	hard
سخت	dura
سخت	dur
سخت	difícil
سامانه	system
سامانه	sistema
هدایت	guia
هدایت	orientació
تخیلی	ficció
پیام	missatge
