och	そして
oscar	オスカル
livet	生活
livet	生命
livet	人生
livet	ライフ
minnesota	ミネソタ
juvelvingar	lycaenidae
sar	sar
datum	デート
datum	日付
datum	日付
tekniska	テクニカル
leon	レオン
djup	深度
djup	奥行き
djup	ディープ
djup	深い
castle	キャッスル
medeltida	中世
johnson	ジョンソン
höga	ハイ
höga	高い
tills	まで
tills	until
tills	まで
villa	ヴィッラ
villa	ヴィラ
lätt	イージー
lätt	易しい
lätt	やさしい
lätt	簡単
lätt	楽々
kairo	カイロ
titel	肩書
titel	称号
titel	タイトル
flygplats	空港
flygplats	飛行場
krig	戦争
krig	戦争
krig	ウォーズ
skog	ウッズ
skog	フォレスト
skog	森林
skog	森林
beroende	依存
beroende	甘え
beroende	依存
beroende	中毒
bygga	建物
bygga	構築
leder	関節
domingo	ドミンゴ
bayern	バイエルン
texten	テキスト
utveckling	発達
utveckling	開発
utveckling	進化
utveckling	evolution
historik	履歴
historik	由緒
historik	歴史
historik	沿革
nedan	以下
indien	インド
läst	読み
läst	読み込み
läst	読み取り
läst	読む
åland	オーランド
lee	リー
lägga	put
music	ミュージック
music	音楽
dagen	day
dagen	一日
pris	プライス
pris	対価
pris	値段
pris	価格
prefektur	都道府県
centre	中央
centre	センター
centre	中心
song	歌曲
song	ソング
prag	プラハ
öarna	諸島
bengt	ベンクト
frågan	質問
frågan	疑問
michigan	ミシガン
tasmanien	タスマニア
vem	who
final	フィナーレ
final	最終
final	決勝
final	ファイナル
final	ファイナル
fel	エラー
fel	エラー
medverkade	寄稿
gård	農場
gård	ファーム
sidor	ページ
jorden	地球
jorden	アース
yngre	若い
yngre	若い
yngre	ヤング
yngre	ジュニア
såg	斑点
producent	プロデューサー
drottning	女王
drottning	クイーン
ägde	所有
utbildning	トレーニング
utbildning	講習
utbildning	修行
utbildning	訓練
utbildning	研修
utbildning	教育
utbildning	学歴
igenom	through
igenom	スルー
ses	ses
konst	arts
konst	芸術
konst	art
konst	アート
konst	芸術
konst	美術
jones	ジョーンズ
hall	ホール
italienska	イタリアン
landskap	風景
landskap	景色
landskap	景色
landskap	風景
landskap	横長
landskap	風景
landskap	横向き
allmänna	全般
allmänna	一般
allmänna	将軍
virginia	バージニア
virginia	ヴァージニア
mästare	マスター
mästare	チャンピオン
mästare	チャンピオンズ
mästare	チャンピオン
emellertid	しかしながら
station	ステーション
fågel	鳥類
fågel	バード
sports	スポーツ
kungariket	王国
röst	ボイス
röst	音声
sofia	ソフィア
sofia	ソフィア
oblast	オーブラスチ
lokala	ローカル
lokala	地元
piano	ピアノ
hölls	開催
spring	run
spring	ラン
spring	走り
spring	走る
samarbete	コラボレーション
samarbete	コラボ
samarbete	協力
hockey	ホッケー
hockey	アイスホッケー
free	フリー
free	無料
free	自由
försök	try
försök	試す
försök	トライ
oss	oss
eritrea	エリトリア
följd	承継
följd	継承
följd	引継ぎ
tjänst	サービス
bidrag	補助金
bidrag	寄与
bidrag	貢献
bidrag	出資
bidrag	貢献
cot	コット
frank	フランク
angeles	angeles
priset	プライス
priset	対価
priset	値段
priset	価格
visa	表示
visa	見る
visa	ビュー
visa	ディスプレイ
visa	ショー
grupper	グループ
kontrakt	契約
kontrakt	契約
fråga	ask
fråga	尋ねる
fråga	問い合わせ
fråga	質問
fråga	疑問
wilson	ウィルソン
bäst	最高
bäst	ベスト
bäst	best
projekt	プロジェクト
projekt	プロジェクト
tur	ラッキー
radera	消去
radera	削除
radera	削除
bor	ボル
bor	ホウ素
militär	軍事
militär	軍隊
uppgifter	情報
uppgifter	タスク
uppgifter	データ
piper	パイパー
umeå	ウメオ
das	ダス
das	das
blue	青い
blue	ブルー
blue	青色
prince	プリンス
nordiska	ノルディック
sucre	スクレ
frågor	問題
frågor	質問
floden	河川
menar	平均
menar	意地悪
hills	ヒルズ
björn	ビヨーン
björn	クマ
code	コード
code	符号
nationella	国民
nationella	ナショナル
domare	ジャッジ
domare	裁判官
domare	裁判官
domare	審判員
premiär	初演
premiär	プレミア
journalist	ジャーナリスト
journalist	リポーター
journalist	レポーター
ridge	尾根
följer	フォロー
följer	フォロー
estland	エストニア
saknar	ミス
myror	アリ
zagreb	ザグレブ
tour	ツアー
arbeten	ジョブ
arbeten	求人
ferdinand	フェルディナンド
skalbaggar	ビートル
slog	hit
slog	ヒット
png	png
svarta	黒い
svarta	ブラック
byggnader	建物
byggnader	建築物
spår	トラック
spår	トレイル
spår	トラック
spår	トレース
spår	トレース
kraft	クラフト
kraft	フォース
kraft	権力
kraft	パワー
jack	ジャック
jack	ジャッキ
idaho	アイダホ
kategori	カテゴリー
kategori	区分
kategori	カテゴリ
kategori	分類
franz	フランツ
skapad	作成
unga	若い
unga	ヤング
relativt	相対
relativt	親戚
relativt	比較的
våren	スプリング
bana	軌道
eva	eva
eva	エヴァ
eva	イブ
eva	イヴ
beslut	決断
beslut	決定
beslut	決定
gabon	ガボン
georgien	グルジア
georgien	ジョージア
debuterade	初舞台
scott	スコット
nst	nst
ifk	ifk
lunds	ルンド
american	アメリカン
ndt	ndt
moskva	モスクワ
guvernör	知事
dos	ドス
dos	dos
dos	線量
dos	一服
jackson	ジャクソン
slutligen	ついに
slutligen	やっと
slutligen	遂に
vanlig	共通
italiensk	イタリアン
range	範囲
range	レンジ
hitta	find
forskning	研究
forskning	リサーチ
klart	クリア
öppna	オープン
öppna	開館
öppna	開く
haiti	ハイチ
viktigaste	メイン
skola	学校
skola	スクール
hertig	公爵
hertig	デューク
tidiga	アーリー
tidiga	早い
ledning	経営
ledning	マネジメント
ledning	マネージメント
ledning	管理
litteratur	文学
litteratur	文芸
rysk	ロシア
metal	メタル
metal	金属
viktiga	重要
upplagan	edition
upplagan	エディション
nio	nine
nio	仁王
nio	金剛力士
fungerar	働く
fungerar	作業
fungerar	ワークス
fungerar	作品
läkare	医師
läkare	医師
läkare	医者
läkare	医師
läkare	ドクター
läkare	先生
läkare	医者
vunnit	ウォン
vunnit	won
warren	ウォーレン
hot	脅威
hot	威嚇
hot	脅迫
hot	熱い
hot	ホット
hot	暑い
hot	威嚇
hot	脅威
resultatet	結果
yrke	職業
yrke	占領
yrke	職業
fartyg	船舶
fartyg	船舶
fartyg	艦船
fartyg	船舶
japanska	日本人
japanska	ジャパニーズ
japanska	日本語
universitetet	大学
begreppet	概念
begreppet	コンセプト
cape	ケープ
arbetar	ワークス
arbetar	作品
arbetar	働く
arbetar	作業
motsvarande	同等
riksdagen	議会
riksdagen	国会
klass	階級
klass	クラス
fru	ミセス
fru	mrs
filippinerna	フィリピン
etikett	ラベル
royal	ロイヤル
cypern	キプロス
herrar	諸侯
herrar	マスターズ
françois	フランソワ
antonio	アントニオ
speciellt	特に
speciellt	スペシャル
höll	開催
ghana	ガーナ
bad	バッド
bad	悪い
bad	風呂
bad	入浴
media	メディア
damaskus	ダマスカス
perioden	期間
perioden	ピリオド
manus	脚本
manus	スクリプト
manus	原稿
manus	写本
manus	脚本
manus	スクリプト
skapade	作成
pass	パスポート
pass	パスポート
pass	旅券
gått	合格
press	プレス
tränare	トレーナー
tränare	コーチ
tränare	コーチ
tränare	コーチング
kultur	文化
kultur	カルチャー
blå	青い
blå	ブルー
blå	青色
intresse	利子
intresse	利息
tävling	人種
tävling	競走
tävling	レース
tävling	競技
tävling	コンペ
tävling	競争
tävling	コンペティション
tävling	コンテスト
tävling	コンテスト
karelen	カレリア
karelen	カルヤラ
walter	ヴァルター
walter	ウォルター
författaren	作家
författaren	著者
författaren	作者
inklusive	含む
omgivningen	周辺
bestående	パーマネント
bestående	不朽
kvinna	女性
kvinna	女性
andreas	アンドレアス
andreas	アンドリュー
victor	ヴィクター
victor	ビクター
uppgift	タスク
air	空気
air	航空
air	エア
persiska	ペルシャ
baker	ベーカー
georgia	グルジア
georgia	ジョージア
döda	キル
döda	kill
döda	デッド
döda	キリング
samuel	サミュエル
teater	劇場
teater	シアター
teater	演劇
teater	演劇
teater	劇場
rosa	ピンク
rosa	ナデシコ
rosa	ローザ
kvinnliga	女性
sid	シド
sid	sid
hamilton	ハミルトン
vice	バイス
anne	アン
veckor	週間
resa	旅行
resa	旅行
resa	journey
resa	旅行
resa	旅行
resa	トリップ
resa	旅行
moore	ムーア
öppen	オープン
öppen	開館
öppen	開く
gruva	鉱山
gruva	地雷
lämna	離れる
bangui	バンギ
illinois	イリノイ
pengar	お金
pengar	貨幣
pengar	マネー
pengar	金銭
julius	ジュリアス
julius	ユリウス
priser	価格
priser	懸賞
priser	賞品
din	din
slag	合戦
ägare	オーナー
ägare	所有者
ägare	オーナー
ägare	所有者
kasai	カサイ
kasai	葛西
azerbajdzjan	アゼルバイジャン
taylor	テイラー
museet	美術館
museet	博物館
vänster	左側
regissör	監督
regissör	ディレクター
regissör	取締役
storlek	サイズ
sweden	スウェーデン
grad	グラード
grad	ランク
grad	学位
oslo	オスロ
lån	ローン
lån	融資
lån	ローン
lån	融資
extra	エクストラ
halvtid	ハーフタイム
valley	バレー
valley	谷間
rid	乗る
rid	配車
kategorin	カテゴリー
kategorin	区分
kategorin	カテゴリ
kategorin	分類
delta	デルタ
göran	ゴラン
kör	実行
kör	run
kör	ラン
kör	走り
kör	走る
kör	運転
kör	ドライブ
kör	走る
kör	ランニング
kritik	批評
kritik	評論
kritik	批判
kritik	批評
kritik	批判
högt	ハイ
högt	高い
image	画像
image	イメージ
stark	強い
stark	濃い
katolska	カトリック
militära	軍事
militära	軍隊
bangladesh	バングラデシュ
regering	政府
kristna	クリスチャン
kristna	キリスト教
kristna	キリスト教徒
kristna	キリスト教徒
språket	言語
douglas	ダグラス
rubriken	見出し
spelaren	プレイヤー
spelaren	プレーヤー
vitryssland	ベラルーシ
vitryssland	ベラルーシ
okänt	不明
yaoundé	ヤウンデ
lewis	ルイス
romersk	ローマン
romersk	ロマン
romersk	ローマ
syster	姉妹
syster	シスター
syster	ナース
münchen	ミュンヘン
ludvig	ルイス
ludvig	ルイ
enkelt	シンプル
enkelt	簡単
enkelt	単純
enkelt	楽々
enkelt	イージー
enkelt	易しい
enkelt	やさしい
enkelt	簡単
vän	友人
vän	友だち
vän	フレンド
vän	友達
young	若い
young	ヤング
not	メモ
not	ノート
house	ハウス
vit	白い
vit	ホワイト
syfte	目的
typer	種類
slottet	キャッスル
rowspan	rowspan
arbeta	作業
arbeta	仕事
arbeta	ワーク
arbeta	働く
arbeta	作業
andré	アンドレ
andré	アンドレ
slätt	無地
slätt	平野
slätt	スムーズ
slätt	スムース
slätt	滑らか
fallet	ケース
stycken	段落
framgång	サクセス
framgång	成功
exemplar	標本
exemplar	見本
exemplar	標本
exemplar	コピー
exemplar	部数
college	カレッジ
college	大学
ash	ash
wisconsin	ウィスコンシン
jacob	ジャコブ
davis	デービス
davis	デイヴィス
officiellt	公式
officiellt	職員
afrika	アフリカ
systemet	システム
prins	プリンス
bank	銀行
bank	バンク
bank	銀行
drog	ドラッグ
drog	薬物
eau	eau
professionell	プロフェッショナル
rollen	役割
femte	フィフス
ung	若い
ung	ヤング
nicaragua	ニカラグア
ton	トン
ton	トン
ton	トン
ton	トーン
ton	トン
doktor	医師
doktor	ドクター
doktor	先生
doktor	医者
marken	地面
marken	グラウンド
mats	マッツ
inflytande	影響力
inflytande	影響
mile	マイル
fria	フリー
fria	無料
fria	自由
fri	フリー
fri	無料
fri	自由
serier	漫画
serier	コミック
serier	シリーズ
fred	ピース
fred	平和
fred	フレッド
bakgrund	背景
bakgrund	バックグラウンド
seger	勝利
mina	mina
mina	ミナ
mina	ミナト
mina	鉱山
maine	メイン
plan	飛行機
plan	計画
plan	プラン
day	day
day	一日
litet	小さな
litet	スモール
litet	小さい
litet	リトル
litet	小さい
vanligtvis	通常
vanligtvis	通常
gott	良い
gott	グッド
gott	美味しい
gott	ゴット
data	データ
adam	アダム
steg	step
steg	ステップ
steg	歩数
steg	手順
steg	ステップ
svensson	スミス
rör	タッチ
rör	touch
rör	触る
rör	パイプ
rör	パイプ
rör	パイプス
rör	チューブ
status	近況
status	ステータス
fort	フォート
fort	要塞
ljus	軽い
ljus	明るい
ljus	ライト
ljus	ろうそく
ljus	キャンドル
ljus	蝋燭
ljus	ライト
ljus	ろうそく
ljus	キャンドル
ljus	蝋燭
möjlighet	可能性
möjlighet	好機
möjlighet	機会
möjlighet	オプション
charlotte	シャルロット
satt	sat
make	ダンナ
make	主人
make	旦那
romerska	ローマン
romerska	ロマン
romerska	ローマ
high	ハイ
high	高い
biskop	ビショップ
tillstånd	認可
tillstånd	許可証
tillstånd	許可
tillstånd	許可
tillstånd	許諾
real	real
real	本物
real	リアル
organisation	団体
organisation	組織
organisation	組織
vecka	週間
vecka	毎週
vecka	週間
vecka	週刊
vecka	ウィークリー
normandie	ノルマンディー
mallen	テンプレート
anges	上場
dan	ダン
dan	dan
bob	ボブ
bob	bob
skapades	作成
normalt	通常
normalt	普通
normalt	ノーマル
ställning	近況
ställning	ステータス
ställning	位置
ställning	ポジション
ställning	役職
direktör	監督
direktör	ディレクター
direktör	取締役
kap	ケープ
funktion	機能
funktion	関数
israel	イスラエル
major	少佐
major	メジャー
major	専攻
utmärkelser	受賞
utmärkelser	表彰
utmärkelser	装飾
utmärkelser	デコレーション
utmärkelser	バナー
utmärkelser	バッジ
vinna	win
vinna	勝利
vinna	勝ち
vinna	勝つ
vinna	優勝
vinna	勝利
målare	画家
målare	画家
saker	モノ
saker	物事
saker	もの
projektet	プロジェクト
motor	エンジン
motor	モーター
användning	使い方
användning	使用
vänner	友だち
vänner	友達
joe	ジョー
roger	ロジェ
roger	ロジャー
förenade	ユナイテッド
medeltiden	中世
versionen	バージョン
greve	カウント
internet	インターネット
huvudstad	資本
huvudstad	首都
huvudstad	キャピタル
emil	エミル
tecken	サイン
tecken	記号
