категория	category
съвпада	matches
безопасност	safety
дейв	dave
парма	parma
определение	definition
творци	artists
отнема	takes
рос	ross
съседни	adjacent
атлетико	atletico
атлетико	atlético
зелен	green
захари	sugars
захари	zachary
стратегически	strategically
стратегически	strategic
захар	sugar
руанда	rwanda
понятия	notions
понятия	concepts
фенове	fans
колата	car
предприятие	enterprise
приятелски	friendly
пеене	chanting
пеене	singing
обвинява	accuses
кевин	kevin
лгбт	lgbt
присъда	conviction
присъда	sentence
присъда	verdict
резолюции	resolutions
потребителски	consumer
потребителски	user
потребителски	custom
регионални	regional
заглавия	titles
заглавия	headlines
студена	cold
тринидад	trinidad
тежи	weighs
габриел	gabriel
габриел	gabrielle
успоредно	parallel
полка	regiment
полка	polka
грей	gray
грей	grey
киргизстан	kyrgyzstan
правителства	governments
дървен	wooden
дървен	wood
персия	persia
славяни	slavs
пръстен	ring
републики	republics
ефективно	efficient
ефективно	effectively
ефективно	effective
кора	bark
кора	crust
кора	cora
кора	korra
леонардо	leonardo
константинос	konstantinos
киров	kirov
прах	dust
прах	powder
стратегия	strategy
пълни	full
титуляр	holder
титуляр	starter
враг	enemy
враг	foe
върховен	supreme
еми	emmy
еми	emi
обитават	inhabit
тайната	secret
единство	unity
копенхаген	copenhagen
селяни	villagers
селяни	peasants
извършено	performed
извършено	committed
скулптура	sculpture
поляна	lawn
поляна	meadow
поляна	glade
актове	acts
хол	hall
пета	peta
пета	heel
пета	fifth
произношение	pronunciation
формации	formations
обстоятелства	circumstance
обстоятелства	circumstances
