категория	類別
чета	讀
въпроси	問題
изпълнение	績效
изпълнение	業績
изпълнение	執行
изпълнение	處決
флот	海軍
флот	艦隊
флот	船隊
флот	車隊
герои	英雄
герои	字元
герои	角色
официална	正規
официална	正式
компании	公司
възпитаници	校友
мир	平安
мир	和平
певица	singer
певица	歌手
растения	植物
творчество	創造性
творчество	創意
творчество	創造力
продуцент	製片人
продуцент	製片
принц	王子
принц	太子
принц	親王
стена	壁
стена	牆壁
стена	圍牆
стена	牆
разкази	故事
разкази	動態
загуби	滅失
загуби	虧損
загуби	損失
загуби	喪失
загуби	虧損
загуби	損失
загуби	失
загуби	輸
загуби	輸了
загуби	遺失
загуби	迷失
смисъл	含義
дълбочина	深
дълбочина	深度
мадрид	馬德里
фронт	前面
фронт	陣線
изследване	調查
изследване	問卷調查
изследване	研究
изследване	學習
изследване	研究
изследване	考試
изследване	勘探
изследване	探索
употреба	用法
употреба	用量
употреба	使用
употреба	利用
употреба	使用
национални	national
национални	國家
продукти	商品
продукти	產品
продукти	產物
продукти	商品
продукти	產品
кой	誰
техника	技術
техника	技巧
стари	老
стари	舊的
стари	舊
стари	老了
тема	題目
тема	話題
тема	專題
тема	主題
тема	專題
тема	主題
албания	阿爾巴尼亞
изкуството	美術
изкуството	art
изкуството	藝術品
изкуството	藝術
подкрепа	支援
активно	積極
активно	活躍
изключение	例外
реките	河流
снимки	像片
снимки	照片
снимки	圖片
снимки	像片
снимки	圖畫
снимки	照片
автори	作者
видео	視訊
видео	影片
успешно	成功
тяло	屍體
тяло	體
тяло	身體
метъл	金屬
вмро	vmro
интерес	興趣
интерес	利息
шаблони	樣板
шаблони	模板
операция	手術
операция	行動
операция	運算
операция	操作
операция	手術
операция	外科手術
трета	第三
томас	托馬斯
томас	thomas
срещи	日期
срещи	會議
срещи	約會
едуард	edward
едуард	eduard
основна	主要
основна	基本
програмата	方案
програмата	程式
материал	物料
материал	材質
