dhe	και
malit	μάουντεν
qarku	νομό
qarku	κομητεία
qarku	κύκλωμα
autori	συγγραφέας
autori	συγγραφέα
autori	συντάκτης
shtrihet	εκτείνεται
mira	μίρα
mira	mira
mira	μίρα
verore	καλοκαιρι
verore	καλοκαίρι
verore	σάμμερ
verore	σάμερ
ushtarak	στρατιωτικός
ushtarak	στρατός
ushtarak	στρατιωτική
ushtarak	στρατιωτικοί
ushtarak	στρατιωτικά
ushtarak	πολεμικές
san	san
përsëri	πάλι
përsëri	ξανά
përsëri	παλι
evropian	ευρωπαϊκή
vendbanim	κατοικία
vendbanim	διαμονής
vendbanim	οικία
familja	οικογενεια
familja	οικογένεια
larg	μακριά
princi	πρίγκηπας
princi	πρίγκιπας
princi	πρίγκιπα
princi	πρινς
princi	prince
kaluar	παρελθον
kaluar	περασμένες
kaluar	περασμένα
kaluar	παρελθόν
kaluar	πέρασε
pikë	σημεία
pikë	βαθμοί
pikë	πόντοι
pikë	πόντος
pikë	σημειο
pikë	σημείο
qeveria	κυβερνηση
qeveria	κυβέρνηση
nobel	νόμπελ
shkencave	επιστήμες
rolin	ρόλος
rolin	ρόλο
jugosllave	γιουγκοσλαβική
mal	ορεινή
mal	βουνό
mal	μάουντεν
mal	μαλ
vetem	μόνοι
vetem	μονη
vetem	μόνη
vetem	μόνος
vetem	μόνον
vetem	μόνο
vetem	μονο
vetem	απλα
vetem	απλά
vetem	απλώς
drejtë	ευθεία
drejtë	ίσια
drejtë	στρέιτ
drejtë	κατευθείαν
drejtë	σωστα
drejtë	δεξιά
drejtë	σωστό
drejtë	σωστά
aktor	ηθοποιός
italian	ιταλικά
italian	ιταλική
italian	ιταλός
italian	ιταλικό
skeda	καρτέλα
luajti	έπαιζε
luajti	έπαιζα
luajti	έπαιξε
luajti	παίχτηκε
luajti	έπαιξα
gjashtë	έξι
gjashtë	six
gjashtë	εξι
universiteti	πανεπιστήμιο
universiteti	university
universiteti	πανεπιστημιο
gjetur	βρέθηκαν
gjetur	βρεθηκε
gjetur	βρήκα
gjetur	βρήκε
gjetur	βρέθηκε
radio	ασύρματος
radio	ασύρματο
radio	ραδιόφωνο
radio	ράδιο
radio	ραδιο
yes	ναι
formuar	σχηματίζεται
formuar	σχηματίστηκε
formuar	σχηματιστεί
mbretëresha	βασιλισσα
mbretëresha	queen
mbretëresha	βασίλισσα
mbretëresha	ντάμα
italiane	ιταλικά
italiane	ιταλική
italiane	ιταλός
italiane	ιταλικό
bazuar	βασισμένο
bazuar	βασισμένη
përshkrimi	περιγραφή
rrugë	στριτ
rrugë	οδός
rrugë	δρόμος
rrugë	οδός
rrugë	δρόμος
rrugë	δρόμο
rrugë	road
gjerman	γερμανοί
gjerman	γερμανός
gjerman	γερμανικό
gjerman	γερμανικά
gjerman	γερμανική
lashtë	αρχαίος
lashtë	αρχαίο
lashtë	αρχαία
perandoria	αυτοκρατορία
perandoria	empire
perandoria	εμπάιρ
poezi	ποίημα
poezi	ποίηση
evropiane	ευρωπαϊκή
drejtim	κατεύθυνση
luan	λιοντάρι
luan	λέων
luan	παιζει
luan	παίζει
luan	παίζοντας
luan	παίξιμο
luan	παίζω
luan	παίζει
artistike	καλλιτεχνική
artistike	καλλιτεχνικό
artistike	καλλιτεχνικές
artistike	καλλιτεχνικά
mundur	πιθανός
mundur	δυνατόν
mundur	πιθανό
mundur	πιθανή
mundur	ηττήθηκε
mundur	νίκησε
atje	εκει
atje	εκεί
brendshme	εσωτερικό
brendshme	εσωτερικών
dita	μερα
dita	ημερα
dita	ημέρα
dita	μέρα
shpejt	σύντομα
shpejt	γρήγορα
shpejt	γρήγορος
shpejt	γρήγορο
shpejt	γρήγορη
shpejt	γρήγορα
shpejt	γρήγορα
shpejt	γρήγορος
shpejt	γρήγορη
natyrore	φυσική
natyrore	φυσικό
natyrore	φυσικός
natyrore	φυσικές
veriut	βορρά
veriut	βορεια
veriut	βόρεια
veriut	βορράς
veriut	βόρειος
veriut	βόρειο
veriut	βόρεια
veriut	βορεια
ndryshe	διαφορετικός
ndryshe	διαφορετικά
ndryshe	διαφορετικοί
ndryshe	διαφορετική
ndryshe	διαφορετικό
ndryshe	διαφορετικά
ndryshe	άλλως
ndryshe	αλλιώς
ndryshe	αλλιως
ara	καλλιέργειες
ara	σοδειές
ara	ara
perandori	αυτοκρατορία
perandori	empire
perandori	εμπάιρ
perandori	αυτοκράτορα
perandori	αυτοκράτορας
kush	ποιος
fusha	χωράφια
fusha	πεδία
fusha	πεδίο
fusha	περιοχές
anglisht	greek
anglisht	αγγλικα
anglisht	αγγλική
anglisht	αγγλικό
anglisht	αγγλικά
forma	σχήματα
forma	σχημάτων
forma	μορφές
forma	φόρμες
forma	έντυπα
forma	σχήμα
forma	μορφη
forma	μορφή
forma	έντυπο
forma	φόρμα
fillimisht	αρχικώς
fillimisht	αρχικά
fillimisht	αρχικώς
fillimisht	αρχικά
muaj	μήνες
muaj	μηνών
muaj	μήνα
muaj	μήνας
publike	δημόσιες
publike	δημόσια
publike	δημόσιος
shënuar	σκόραρε
shënuar	σημαδεμένος
shënuar	σηματοδότησε
shtet	χωρα
shtet	χώρα
shtet	κράτος
shtet	πολιτεία
shtet	state
demokratike	δημοκρατικός
demokratike	δημοκρατικό
demokratike	δημοκρατική
filmi	ταινία
filmi	ταινια
filmi	μεμβράνη
filmi	ταινία
filmi	ταινια
filmi	φιλμ
veçanërisht	ιδιαίτερα
veçanërisht	ειδικά
veçanërisht	ιδιαίτερα
veçanërisht	συγκεκριμένα
moderne	μοντέρνο
moderne	μοντέρνα
moderne	σύγχρονο
moderne	σύγχρονη
moderne	μοντέρνος
metra	μετρητές
artit	τέχνη
artit	art
artit	αρτ
artit	τεχνη
gjithmonë	πάντα
gjithmonë	πάντοτε
gjithmonë	παντα
tashmë	ήδη
tashmë	ηδη
york	γιορκ
york	υόρκη
york	york
kryer	δεσμεύτηκε
kryer	διαπράξει
gjermani	γερμανία
gjermani	γερμανια
sur	sur
erdhi	έφτασα
erdhi	έφτασε
erdhi	ήρθε
dorë	χέρι
sukses	επιτυχής
sukses	επιτυχία
gjate	μακρύς
gjate	μακρύ
gjate	λονγκ
gjate	long
world	world
world	κόσμο
world	κόσμος
paris	paris
paris	πάρις
paris	παρίσι
shtatë	seven
shtatë	επτά
shtatë	εφτά
shtatë	έβδομη
shtatë	έβδομο
këngë	τραγούδια
këngë	τραγουδι
këngë	τραγούδι
këngë	σονγκ
megjithëse	μολονότι
vazhdoi	συνεχίζεται
vazhdoi	συνέχεια
përmban	περιέχει
përmban	περιέχουν
targa	πλάκες
targa	πινακίδες
targa	πιάτα
marrin	λαμβάνουν
marrin	λάβετε
menjëherë	αμέσως
gati	έτοιμο
gati	έτοιμη
gati	έτοιμος
gati	έτοιμοι
robert	robert
robert	ρόμπερτ
club	club
club	κλάμπ
club	λέσχη
club	κλαμπ
libër	βιβλιο
libër	βιβλίο
përfundoi	ολοκληρώθηκαν
përfundoi	ολοκληρωθεί
përfundoi	ολοκληρώθηκε
përfundoi	ολοκληρωμένα
përfundoi	έληξε
përfundoi	τελειώσει
përfundoi	τελείωσα
mire	καλή
mire	καλο
mire	καλό
mire	καλά
mire	καλα
sistem	συστημα
sistem	σύστημα
des	des
shekulli	αιώνα
shekulli	αιώνας
periudhë	περίοδος
periudhë	περίοδο
vazhdon	συνεχίζεται
vazhdon	συνεχίζει
shoqërore	ανθρωπιστικές
shoqërore	κοινωνικά
shoqërore	κοινωνικές
shoqërore	κοινωνικό
shoqërore	κοινωνικη
shoqërore	κοινωνική
artikuj	άρθρα
artikuj	τεχνουργήματα
artikuj	αρθρα
sotme	σημερα
sotme	σήμερα
shkrimtar	συγγραφέας
shkrimtar	συγγραφέα
ndërkohë	εντωμεταξύ
qartë	σαφής
qartë	σαφές
qartë	καθαρά
qartë	ξεκάθαρα
qartë	σαφώς
huaj	ξένος
huaj	ξένο
huaj	ξένος
huaj	ξένο
huaj	ξένη
huaj	ξένα
francez	γάλλοι
francez	γάλλος
francez	γαλλική
francez	γαλλικό
francez	γαλλικά
thjeshtë	απλός
thjeshtë	απλή
thjeshtë	απλό
fshatrat	χωριά
fshatrat	χωριών
vlera	αξίες
vlera	τιμές
vlera	τιμή
vlera	αξία
sikur	όπως
sikur	οπως
sikur	like
sikur	σαν
themeluar	ιδρύθηκε
themeluar	ίδρυσε
themeluar	εγκατεστημένος
rol	ρόλος
rol	ρόλο
ndërkombëtar	international
ndërkombëtar	διεθνείς
ndërkombëtar	διεθνής
ndërkombëtar	διεθνή
ndërkombëtar	διεθνές
bashkimi	ένωση
bashkimi	ενωση
bashkimi	γιούνιον
bashkimi	συνδικάτο
bashkimi	σωματείο
bashkimi	συγχώνευση
bashkimi	ενότητα
lumi	ρίβερ
lumi	ποταμός
lumi	ποτάμι
maqedoni	σκόπια
maqedoni	πγδμ
maqedoni	μακεδονίας
maqedoni	μακεδονία
golin	στόχο
golin	γκολ
toka	γη
toka	γή
toka	ξηρά
toka	land
toka	γη
toka	στεριά
nationalteam	nationalteam
raste	θήκες
raste	περιπτώσεις
raste	υποθέσεις
here	times
here	φορές
here	χρόνοι
here	χρόνος
here	χρονος
here	ώρα
here	φορά
here	ωρα
here	χρόνο
xxxx	xxxx
filluan	ξεκίνησα
filluan	άρχισε
filluan	ξεκίνησε
shkurtër	κοντή
shkurtër	κοντός
shkurtër	σύντομο
shkurtër	σύντομη
shkurtër	σύντομος
shkurtër	σύντομος
shkurtër	σύντομες
shkurtër	σύντομο
shkurtër	σύντομη
yyyy	εεεε
roman	ρωμαϊκό
roman	ρωμαϊκή
roman	ρωμαίος
roman	ρόμαν
roman	μυθιστόρημα
roman	νουβέλα
william	ουίλιαμ
william	γουίλιαμ
uefa	uefa
vendosi	αποφασίστηκε
vendosi	αποφάσισε
vendosi	αποφάσισαν
mbetur	παραμένοντας
mbetur	απομένουν
mbetur	απομένει
rruga	στριτ
rruga	οδός
rruga	δρόμος
rruga	οδός
rruga	δρόμος
rruga	δρόμο
rruga	road
ndoshta	ίσως
ndoshta	ισως
ndoshta	ίσως
ndoshta	πιθανότατα
ndoshta	πιθανόν
ndoshta	πιθανώς
kupa	δισκοπότηρο
kupa	φλιτζάνια
kupa	κούπες
kupa	κύπελλα
kupa	ποτήρια
kupa	κύπελλο
kupa	κούπα
kupa	φλιτζάνι
bukur	πανέμορφη
bukur	όμορφη
bukur	ωραία
bukur	ωραίο
jean	jean
jean	τζιν
jean	τζην
jean	ζαν
turke	τουρκικό
turke	τουρκικά
turke	τούρκος
turke	τουρκική
ulët	χαμηλά
ulët	χαμηλό
ulët	χαμηλή
ulët	χαμηλός
periudha	περίοδος
periudha	περίοδο
periudha	περίοδοι
periudha	περιόδους
real	πραγματικός
real	πραγματικό
real	ρεάλ
real	αληθινά
jetojnë	ζήσε
jetojnë	ζω
jetojnë	ζωντανά
jetojnë	live
jetojnë	ζήσω
publik	δημόσιες
publik	δημόσια
publik	δημόσιος
pavarur	ανεξάρτητοι
pavarur	ανεξάρτητο
pavarur	ανεξάρτητος
pavarur	ανεξάρτητη
pavarur	ανεξάρτητες
ushtria	στρατιωτικός
ushtria	στρατός
ushtria	στρατιωτική
ushtria	στρατιωτικοί
ushtria	στρατιωτικά
ushtria	στρατός
ushtria	στρατό
lind	γεννήθηκα
lind	γεννημένος
lind	γεννήθηκε
lind	γεννηθείς
lind	λιντ
fundi	τέλος
fundi	λήξη
ndarë	διαιρεμένη
ndarë	διχασμένη
ndarë	διαιρείται
klubi	club
klubi	κλάμπ
klubi	λέσχη
klubi	κλαμπ
fakt	γεγονός
fakt	γεγονος
kuqe	κόκκινη
kuqe	κόκκινα
kuqe	κόκκινος
kuqe	κόκκινο
kuqe	κοκκινο
pasha	πάσα
pasha	πασά
puna	έργο
puna	δουλειά
puna	εργασίες
puna	εργασία
puna	δουλεια
puna	puna
udhëheqëse	οδηγώντας
udhëheqëse	οδηγεί
vdekur	νεκροί
vdekur	νεκρή
vdekur	νεκρός
vdekur	νεκρό
university	πανεπιστήμιο
university	university
university	πανεπιστημιο
www	www
gjeografike	γεωγραφικό
gjeografike	γεωγραφικά
gjeografike	γεωγραφικό
gjeografike	γεωγραφική
gjeografike	γεωγραφικά
madrid	μαδρίτη
madrid	μαδρίτης
njësi	μονάδες
njësi	μονάδα
osman	οσμάν
qytetet	πόλεις
qytetet	πόλεων
qytetet	πόλεις
https	https
gazeta	εφημερίδα
gazeta	εφημερίδες
gazeta	εφημεριδα
gazeta	εφημερίδες
gazeta	χαρτί
rritur	ενήλικο
rritur	ενήλικας
rritur	ενήλικα
rritur	ενήλικος
rritur	ενήλικες
rritur	ενηλίκων
format	σχήματα
format	σχημάτων
format	μορφη
format	μορφή
format	μορφότυπο
zgjedhur	επιλεγμένη
zgjedhur	επιλεγμένα
zgjedhur	επιλεγμένο
zgjedhur	επιλεγμένες
zgjedhur	επιλέχθηκε
anëtarët	έλη
anëtarët	μέλη
anëtarët	μελη
banorët	κάτοικοι
banorët	κατοίκους
banorët	κάτοικοι
banorët	κατοίκους
fuqi	power
fuqi	εξουσία
fuqi	δύναμη
fuqi	ισχύς
duhej	απαραίτητος
duhej	χρειαζόταν
kalon	περνάει
kalon	περάσματα
punoi	δούλεψε
punoi	εργάστηκε
punoi	δούλευε
katolike	καθολική
katolike	καθολικές
katolike	καθολικό
katolike	καθολικός
katolike	καθολικοί
artikulli	αρθρο
artikulli	άρθρο
shkollë	σχολείο
shkollë	σχολη
shkollë	σχολειο
shkollë	σχολή
seri	σειρές
seri	σειρά
seri	σειρα
përbashkët	κοινοποίησε
përbashkët	κοινοποιήθηκε
përbashkët	κοινές
përbashkët	κοινή
përbashkët	κοινός
përbashkët	συχνές
përbashkët	άρθρωση
akoma	ακόμη
akoma	ακομα
akoma	ακόμα
britanisë	βρετανία
rezultat	αποτέλεσμα
rezultat	αποτελεσμα
fëmijët	παιδια
fëmijët	παιδιά
fëmijët	παιδια
fëmijët	τέκνα
fëmijët	παιδιά
profesor	καθηγητή
profesor	καθηγητά
profesor	καθηγητής
ngjarje	εκδήλωση
ngjarje	αγώνισμα
ngjarje	γεγονός
ngjarje	συμβάν
ngjarje	γεγονότα
ngjarje	γεγονοτα
ngjarje	συμβάντα
ngjarje	εκδηλώσεις
cet	cet
mban	κατέχει
mban	κρατά
pika	τελείες
pika	σταγόνες
pika	πόντος
pika	σημειο
pika	σημείο
vendasit	ντόπιους
vendasit	ντόπιοι
vendasit	ιθαγενείς
vendasit	ντόπιοι
posta	αλληλογραφία
posta	ταχυδρομείο
posta	mail
kaloi	πέρασε
derisa	μεχρι
derisa	μέχρι
derisa	έως
lehtë	εύκολη
lehtë	εύκολο
tej	περαιτέρω
konsiderohet	θεωρείται
greqi	ελλάδα
greqi	greece
greqi	ελλάς
greqi	ελλαδα
jeton	ζώντας
jeton	ζήσε
jeton	ζω
jeton	ζωντανά
jeton	live
jeton	ζήσω
jeton	ζωές
jeton	ζει
pjese	μέρος
pjese	μεροσ
fillore	στοιχειώδη
fillore	στοιχειώδες
fillore	δημοτικό
xhamia	τζαμί
xhamia	τέμενος
ilire	ιλλυρικά
hoxha	χότζα
rëndë	βαρύς
rëndë	βαρύ
rëndë	βαριά
bin	μπιν
bin	μπιν
charles	τσαρλς
charles	charles
charles	σαρλ
charles	κάρολος
kurrë	ποτέ
kurrë	ποτε
vrarë	δολοφονήθηκε
vrarë	δολοφονήθηκαν
vrarë	δολοφόνησε
vrarë	σκότωσε
vrarë	σκοτώθηκε
vrarë	σκοτώθηκαν
united	united
united	ενωμένη
united	ενωμένοι
united	ηνωμένο
ismail	ισμαήλ
projekte	σχέδια
projekte	έργα
projekte	εργα
vendeve	χώρες
vendeve	χωρες
league	league
league	πρωτάθλημα
league	λιγκ
sulltani	σουλτάνος
pothuajse	σχεδόν
pothuajse	σχεδον
fituesit	νικητές
barcelona	βαρκελώνη
gjallë	ζωντανός
gjallë	ζωντανό
gjallë	ζωντανοί
gjallë	ζωντανή
pamje	θεα
pamje	θέα
pamje	όψη
pamje	προβολή
pamje	view
class	τάξη
class	κλάση
class	μάθημα
sistemin	συστημα
sistemin	σύστημα
shkon	τρέχει
shkon	πηγαίνοντας
david	ντέιβιντ
david	david
david	νταβίντ
