年	год
廣	широкой
廣	широкий
相同	идентичны
相同	одинаковые
相同	идентичные
類	класс
兵	солдат
億	миллиард
億	миллиарда
億	млрд
分鐘	минуты
分鐘	минут
分鐘	минута
分鐘	минуту
松	пайн
發	волосы
發	волос
超過	превышение
政策	политика
政策	политика
銀	серебро
銀	серебряный
銀	сильвер
日期	свидание
日期	дата
日期	даты
日期	финики
單曲	разряд
普通	обычных
普通	обычный
普通	обычная
普通	обычные
鰭	плавники
鰭	фин
男子	мужчин
男子	men
男子	мужчины
男子	мужики
共和國	республика
共和國	республики
理由	причины
理由	причина
南京	нанкине
交流	биржа
交流	обмен
交流	exchange
交流	обменов
交流	биржи
交流	обмены
總統	президент
總統	председатель
公分	сантиметр
標準	критерии
標準	нормы
標準	стандарты
標準	критерий
標準	стандартные
標準	стандарт
標準	стандартная
標準	стандартный
標準	standard
排名	рейтинг
排名	зачёте
排名	ранг
排名	звание
排名	ранга
表	стол
表	таблица
韓國	корейском
韓國	корейский
韓國	корейская
韓國	корея
韓國	корее
行動	меры
行動	действий
行動	действие
