और	en
सम्मान	honor
नृत्य	dance
नृत्य	dans
सामूहिक	collective
स्रोत	bronne
स्रोत	bron
स्रोत	bronne
लगे	lage
एकल	enkel
संकेत	por
संकेत	leidraad
संकेत	simbool
संकेत	wenke
मानक	standaard
स्वतंत्रता	vryheid
स्वतंत्रता	vryheid
स्वतंत्रता	liberty
स्वतंत्रता	onafhanklikheid
यौगिक	saamgestelde
यौगिक	compound
विकि	wiki
विद्यालय	skole
विद्यालय	skool
अंतर्राष्ट्रीय	internasionaal
अंतर्राष्ट्रीय	internasionale
विशाल	huge
विशाल	massiewe
विशाल	massive
विशाल	vast
बंगाल	bengaalse
कानून	reg
कानून	wet
कानून	wette
जैन	jain
महान	groot
महान	wonderlik
बल	force
बल	forseer
बल	krag
बल	dwing
भाई	bro
भाई	broer
उपचार	vermeende
उपचार	behandeling
उपचार	behandelings
केन्द्र	sentreer
केन्द्र	gesentreer
केन्द्र	sentreer
अवस्था	staat
अवस्था	deelstaat
अवस्था	provinsie
अवस्था	toestand
अवस्था	spasie
लागू	toegepas
लागू	aangewend
लागू	toepaslik
लागू	toepaslike
निजी	persoonlik
निजी	persoonlike
निजी	privaat
निर्णय	oordeel
निर्णय	vonnis
निर्णय	besluit
निर्णय	besluite
जॉन	johannes
जॉन	john
मिला	gekry
मिला	gevind
मिला	het
मिला	got
मिला	mila
घंटे	ure
वंश	dinastie
प्रारंभिक	aanvanklike
प्रारंभिक	voorlopige
मुक्त	gratis
मुक्त	vry
मुक्त	free
बल्कि	nogal
बल्कि	liewer
परन्तु	maar
मनुष्य	menslik
मनुष्य	mens
मनुष्य	man
उपकरण	toestelle
उपकरण	toerusting
उपकरण	toebehore
उपकरण	toestelle
उपकरण	toestel
उपकरण	gereedskap
उपन्यास	roman
नेपाल	nepal
ऑफिस	kantoor
बदलाव	veranderings
बदलाव	verander
बदलाव	wysig
अनुमति	toegelaat
अनुमति	toelating
अनुमति	toestemming
नीति	beleid
हवाई	hawaise
हवाई	hawaii
गांव	village
गांव	dorpie
वापस	rug
वापस	agterkant
वापस	terug
यूरोपीय	europa
यूरोपीय	europees
यूरोपीय	europese
पटना	patna
साधारण	eenvoudige
साधारण	eenvoudig
साधारण	onbeduidend
साधारण	herhaal
साधारण	algemene
साधारण	generaal
पंजाब	punjab
दक्षिणी	suidelike
दक्षिणी	suid
बैंड	band
बैंड	musiekgroep
नया	nuut
नया	nuwe
नया	nuwer
पर्वत	berg
सूर्य	son
अनुवाद	vertaal
अनुवाद	vertalings
समुदाय	gemeenskappe
समुदाय	samelewing
समुदाय	gemeenskap
समुदाय	community
मान	waardes
मान	waarde
स्वतंत्र	independent
स्वतंत्र	onafhanklike
स्वतंत्र	onafhanklik
स्वतंत्र	selfstandige
टीवी	televisie
हाल	onlangse
चला	hardloop
कथा	narratief
पक्ष	verkies
पक्ष	gunste
पक्ष	kant
दृश्य	aansigte
दृश्य	kykers
दृश्य	scene
दृश्य	toneel
दृश्य	sigbare
दृश्य	sigbaar
दृश्य	aansig
दृश्य	besigtig
दृश्य	bekyk
भोजन	kookkuns
भोजन	kos
भोजन	voedsel
भोजन	limited
भोजन	foods
भोजन	aandete
भोजन	ete
शिव	shiva
मॉडल	modelle
मुंबई	mumbai
आयोजित	behou
प्रकाशन	publisering
प्रांत	provinsie
अतः	daarom
मिलियन	milaan
मिलियन	milan
मिलियन	miljoen
मिलियन	miljoene
पांच	vyf
संचालित	operated
संचालित	aangedryf
उससे	hom
विधानसभा	saamstel
विधानसभा	gemeente
मन	gedagte
मन	mann
ऑस्ट्रेलिया	australië
उम्र	ouderdom
सागर	see
सक्रिय	geaktiveer
सक्रिय	aktief
सक्रिय	onaktiewe
सक्रिय	aktief
आया	aya
निश्चित	sekere
निश्चित	seker
अभिनेत्री	aktrise
अभिनेत्री	actress
छोड़	los
छोड़	verlof
छोड़	verlaat
कृपया	asb
कृपया	asseblief
जर्मनी	duits
जर्मनी	duitsland
लंदन	londen
जापान	japan
जापान	japannees
वस्तु	item
वस्तु	gegewens
वस्तु	rots
वस्तु	materiaal
वस्तु	voorwerp
वस्तु	voorwerpe
वस्तु	objekte
सम्मानित	geëerd
स्वरूप	formateer
जीत	wen
जीत	wins
अध्यक्ष	president
अध्यक्ष	speaker
अध्यक्ष	luidspreker
अध्यक्ष	spreker
अध्यक्ष	chairman
राज्यों	provinsies
राज्यों	deelstate
राज्यों	state
मामले	gevalle
विजेता	winner
विजेता	wenner
विजेता	wenners
बाजार	bazaar
बाजार	markte
बाजार	markplein
बाजार	mark
लीग	liga
लीग	ligas
कविता	gediggie
कविता	gedig
कविता	poësie
तरफ	kant
दिसंबर	desember
दिसंबर	dec
दिसंबर	des
खान	khan
वास्तविक	regte
वास्तविक	egte
वास्तविक	ware
वास्तविक	werklike
वास्तविक	genuine
इलाहाबाद	allahabad
चैनल	kanale
चैनल	chanel
चैनल	kanaal
उत्पाद	produk
उत्पाद	produkte
सात	sewe
सात	sewende
सात	vii
आरंभ	start
आरंभ	begin
योग्य	gekwalifiseerde
योग्य	geskik
योग्य	kwalifiseer
समुद्र	seas
समुद्र	see
प्रारंभ	aanvang
प्रारंभ	start
प्रारंभ	begin
समाचार	nuus
समस्या	probleem
समस्या	problem
समस्या	kwessie
वीडियो	video
वीडियो	videos
नही	nie
वन	woud
वन	bos
मत	stemme
संभव	moontlik
नेटवर्क	netwerke
बौद्ध	boeddhistiese
घटना	voorval
घटना	insident
घटना	aktiwiteite
घटना	geleentheid
घटना	phenomenon
प्रकृति	na
प्रकृति	nauru
प्रकृति	aard
प्रकृति	prent
प्रकृति	natuur
प्रकृति	nature
मूल्य	prys
मूल्य	waarde
रोचक	interessant
क्लब	klub
क्लब	klawer
क्लब	klubs
समिति	komitee
सर्वाधिक	meeste
सर्वाधिक	mees
अरब	arabia
अरब	arabië
अरब	arab
अरब	biljoen
राजनीति	politiek
चरण	step
चरण	stap
चरण	stages
चरण	stappe
चरण	verhoog
चरण	stadium
चरण	etage
नाटक	drama
विरोध	betoging
विरोध	protes
विरोध	kontras
विरोध	opposisie
विरोध	teenstrydighede
विरोध	botsings
विरोध	konflik
नेतृत्व	leadership
नेतृत्व	leiers
नेतृत्व	leierskap
अंतर	verskil
अंतर	gap
अनुभव	ervaringe
अनुभव	ervarings
अनुभव	ervaar
अनुभव	ervaring
अनुभव	ondervinding
संरचना	struktuur
संरचना	tekstuur
संरचना	samestelling
संरचना	komposisie
निर्धारित	vasbeslote
निर्धारित	vasberade
निर्धारित	bepaal
कैलेंडर	kalender
सीमित	vashou
सीमित	beperkte
सीमित	beperk
सीमित	smal
पत्रिका	tydskrif
तेल	olie
काव्य	poësie
छोटा	small
छोटा	klein
छोटा	bietjie
छोटा	kort
छोटा	kortliks
छोटा	sorteer
छोटा	klein
छोटा	tiny
संपादन	wysig
संपादन	redigeer
संपादन	wysigings
संपादन	redigeer
संपादन	verstrek
संपादन	redigering
संपादन	wysiging
संपादन	redigeerders
औसत	gemiddelde
औसत	gemiddeld
औसत	gemeen
औसत	bedoel
औसत	beteken
अफ्रीका	africa
अफ्रीका	afrika
विश्वास	trust
विश्वास	vertrou
विश्वास	geloof
विश्वास	sekerheid
विश्वास	vertroue
विश्वास	glo
विश्वास	belief
विश्वास	gewete
रक्षा	verdediging
रक्षा	verdediging
रक्षा	defence
जर्मन	duits
विपरीत	omgekeer
विपरीत	reverse
विपरीत	agteruit
विपरीत	teenoorgestelde
खुद	myself
खुद	eie
निर्माता	producers
निर्माता	vervaardigers
निर्माता	vervaardiger
निर्माता	vervaardiger
निर्माता	producer
निर्माता	skepper
निर्माता	stigter
प्रतियोगिता	kompetisie
प्रतियोगिता	wedstryd
प्रतियोगिता	kompetisie
विद्युत	elektrisiteit
विद्युत	elektriese
विद्युत	elektriese
वायु	wind
वायु	air
वायु	lug
निर्भर	afhanklik
आसपास	nabye
आसपास	nabygeleë
आसपास	naby
अधिनियम	wet
लिखे	skryf
रूस	rusland
विजय	oorwinning
बस	bus
बस	eenvoudig
बस	slegs
बस	net
गुरु	guru
महाराष्ट्र	maharashtra
महिलाओं	dames
महिलाओं	meisies
महिलाओं	vroulik
महिलाओं	vroue
महिलाओं	vrouens
हमारे	ons
फ्रांस	frankryk
धारा	seksie
धारा	afdeling
धारा	stroom
प्रेम	liefde
इंजन	masjien
इंजन	engine
इंजन	enjin
इंजन	motor
इंजन	enjins
इंजन	engines
आंदोलन	agitasie
आंदोलन	movement
आंदोलन	beweging
अंतरराष्ट्रीय	internasionaal
अंतरराष्ट्रीय	internasionale
कृष्णा	krishna
