категорија	kategori
унгарија	hungaria
играч	player
играч	pemain
играч	pemutar
националност	kewarganegaraan
националност	kebangsaan
модел	model
скоро	almost
скоро	hampir
скоро	nyaris
учество	partisipasi
наса	nasa
поезија	puisi
позиција	posisi
позиција	jabatan
аеродром	airport
аеродром	bandara
личности	figur
личности	angka
личности	tokoh
личности	kepribadian
екваторот	khatulistiwa
студии	studi
региони	daerah
региони	wilayah
региони	region
региони	kawasan
холандија	belanda
холандија	holland
холандија	belanda
професор	profesor
професор	professor
професор	guru
планина	gunung
планина	mountain
планина	pegunungan
римско	roman
римско	romawi
бара	membutuhkan
бара	memerlukan
бара	mensyaratkan
бара	mengharuskan
карактеристики	karakteristik
карактеристики	fitur
доволно	cukup
локалитети	situs
врати	kembalikan
врати	mengembalikan
врати	pulihkan
врати	balikkan
врати	kembalikan
врати	pulihkan
врати	batalkan
врати	undo
врати	pintu
врати	doors
померанија	pomerania
чело	dahi
чело	kening
чело	cello
девица	virgo
девица	virgin
девица	perawan
константин	konstantin
константин	konstantin
константин	konstantinus
константин	constantine
ѕвезда	star
ѕвезда	bintang
паша	pasha
економски	perekonomian
економски	ekonomi
економски	ekonomis
можеби	mungkin
можеби	maybe
можеби	mungkin
можеби	barangkali
зборува	berbicara
москва	moskow
москва	moskwa
фудбалер	footballer
коло	colo
коло	circuit
коло	sirkuit
коло	kolo
производи	produk
причина	alasannya
причина	alasan
унија	union
унија	uni
унија	serikat
наука	ilmu
наука	sains
пишува	penulisan
пишува	menulis
освои	won
освои	dimenangkan
освои	menang
ново	novo
ново	new
ново	baru
науки	ilmu
науки	sains
науки	sciences
науки	ilmu
науки	sains
исфрлен	dikeluarkan
исфрлен	diusir
исфрлен	dikeluarkan
автор	pengarang
автор	penulis
автор	pembuat
охрид	ohrid
лансиран	diluncurkan
лансиран	meluncurkan
украина	ukraina
тема	topik
тема	theme
тема	temanya
тема	tema
тема	subyek
тема	subjek
тема	perihal
турски	turki
турски	turkish
династија	wangsa
династија	dinasti
територии	wilayah
територии	teritori
стефан	stefan
стефан	stephan
промена	berubah
промена	ganti
промена	perubahan
промена	mengubah
промена	ubah
лице	muka
лице	wajah
лице	face
океанија	oseania
седум	seven
седум	tujuh
напад	menyerang
напад	serangan
напад	serang
напад	penyerangan
напад	serbu
напад	serangan
напад	penyerangan
близу	dekat
носач	operator
носач	carrier
носач	pembawa
станица	stasiun
станица	station
структура	struktur
процесот	proses
планини	gunung
планини	pegunungan
мажи	pria
мажи	men
статус	status
градби	bangunan
градби	gedung
градби	struktur
науката	ilmu
науката	sains
филип	phillip
филип	philip
филип	philipp
филип	philippe
филип	filip
романија	rumania
романија	romania
орбитални	orbital
орбитални	orbit
џорџ	george
сателитите	satelit
претставуваат	mewakili
претставуваат	wakili
претставуваат	pose
претставуваат	berpose
претставуваат	berpose
света	sveta
света	santo
света	saint
света	suci
света	sakral
света	suci
света	kudus
света	holy
света	hagia
анхалт	anhalt
слични	serupa
слични	mirip
слични	serupa
слични	kemiripan
соработка	kolaborasi
соработка	kerjasama
камен	batu
камен	stone
камен	batuan
камен	batu
камен	rock
заврши	selesaikan
заврши	finish
заврши	diselesaikan
заврши	selesai
заврши	selesai
заврши	selesai
заврши	beres
заврши	dilakukan
заврши	done
грб	jambul
грб	crest
грб	lambang
грб	emblem
грб	kembali
грб	balik
грб	mundur
грб	back
грб	belakang
египет	mesir
радио	radio
негова	his
негова	nya
поддршка	dukungan
поддршка	dukung
поддршка	support
поддршка	mendukung
вмро	vmro
управување	kelola
управување	mengelola
управување	management
управување	manajemen
управување	pengelolaan
управување	setir
управување	kemudi
управување	pemerintahan
друго	else
покраината	propinsi
покраината	provinsi
истовремено	serentak
истовремено	bersamaan
религија	agama
индекс	indeks
остров	pulau
остров	island
граница	batas
граница	batas
граница	perbatasan
граница	tepi
граница	tepian
езерото	danau
видео	vidio
видео	video
поет	penyair
поет	pujangga
ќерка	daughter
ќерка	putri
ќерка	dikit
албуми	album
делчев	delchev
слично	serupa
слично	mirip
слично	serupa
слично	mirip
текст	sms
текст	teks
берлин	berlin
