les	the
originale	original
proche	zatvori
proche	blizu
proche	bliskoj
proche	bliski
proche	blizak
proche	bliska
proche	blizu
proche	obližnje
mot	riječ
main	glavne
main	glavna
main	glavno
main	glavni
main	šaka
huit	osam
assemblée	skupština
populaire	popularna
populaire	popularan
populaire	popularni
critique	kritika
critique	kritike
critique	critique
critique	kritičara
critique	kritičar
critique	kritična
critique	kritično
del	del
publication	post
publication	objavljivanja
publication	objavljivanje
publication	izdavačka
publication	izdavačke
publication	izdavačkom
dieu	allah
dieu	allaha
dieu	allahu
dieu	bog
uni	uni
japonais	japanski
hôtel	hotel
australie	australijski
australie	australian
australie	australijska
australie	australija
catholique	katolici
catholique	katolički
catholique	katolička
catholique	katolik
mission	misija
https	https
accord	sporazum
campagne	kampanje
campagne	kampanji
campagne	kampanja
campagne	kampanju
rapidement	brzo
rapidement	brzo
rapidement	brza
rapidement	brz
rapidement	brzi
rapidement	brzo
traduction	prevode
traduction	prevođenje
anne	anne
anne	ann
départ	odlazak
étude	proučiti
étude	studija
étude	proučavanja
montréal	toronto
montréal	montreal
programme	program
programme	program
bgcolor	bgcolor
importante	važnom
importante	važna
importante	važno
importante	bitan
importante	važnih
importante	bitno
choix	selekcija
choix	izbor
choix	izbori
choix	izbor
coup	udarac
enfant	dijete
enfant	djece
enfant	djecu
enfant	djeca
information	informacija
mieux	bolji
mieux	bolje
maurice	mauricijusa
maurice	maurice
défense	odbranu
défense	odbrana
défense	odbrana
vice	potpredsednik
vice	potpredsjednik
vice	vice
contrôle	kontrolisanje
contrôle	kontrolisati
contrôle	kontroliše
contrôle	kontroli
contrôle	kontrola
noms	imena
noms	ime
produits	proizvod
produits	produkt
produits	proizvodi
internet	internet
hiver	zima
fondation	foundation
fondation	fondacija
fondation	temelj
européenne	evropljanin
européenne	evropski
troupes	trupe
file	queue
antoine	anthony
antoine	antonije
antoine	antoine
daniel	danijel
daniel	daniel
daniel	danijela
cœur	srce
cœur	jezgro
cœur	jezgra
cœur	srca
cœur	srcima
îles	ostrva
pris	uhvaćen
pris	uhvaćeni
pris	uzela
pris	uzeo
pris	odveden
pris	uzeo
pris	donesena
marine	mornarica
marine	morskih
marine	morski
marine	marine
bâtiment	zgrada
peter	peter
peter	petar
juste	samo
fondé	osnovana
fondé	osnovan
fondé	utemeljena
fondé	osnovano
der	der
vient	dolazi
seine	seine
amour	ljubav
mont	mount
mont	mont
statistiques	statistika
statistiques	statistika
statistiques	stats
science	nauka
personnages	likovi
bonjour	alo
bonjour	halo
marc	marc
altitude	visini
altitude	visina
économique	ekonomske
économique	ekonomska
économique	ekonomski
économique	ekonomske
unité	jedinstvo
unité	jedinica
particulièrement	posebno
particulièrement	posebno
particulièrement	naročito
lignes	redova
lignes	linije
traité	treatise
traité	sporazum
montre	show
montre	emisiju
montre	nastup
montre	šou
montre	sou
idée	ideja
éditeur	izdavač
éditeur	editor
éditeur	urednik
littérature	književnost
attaque	napad
records	rekordi
records	zapisi
principaux	glavne
principaux	glavna
principaux	glavno
principaux	glavni
sol	tlo
sol	tlu
sol	sol
sol	kata
sol	spratu
sol	poda
sol	sprat
chaîne	lanac
chaîne	kanal
chaîne	kanalu
chaîne	channel
chaîne	gudački
chaîne	string
fondée	osnovana
fondée	osnovan
fondée	utemeljena
fondée	osnovano
actuellement	trenutno
pourrait	može
reçoit	prima
fond	dno
fond	pozadinu
fond	pozadina
format	formatu
format	formata
format	format
mode	moda
mode	modu
mode	mode
mode	mod
original	originalni
original	originalna
original	prvobitni
original	originalne
original	original
espagnol	španski
producteur	producent
artiste	umjetnik
créer	stvaraju
créer	napravi
créer	stvoriti
créer	kreiranje
créer	kreiranje
créer	stvaranje
composition	sastav
composition	kompozicija
composition	sastavu
los	los
décide	odlučuje
décide	odlučiti
décide	odluče
garde	garda
garde	staranje
garde	pritvoru
votre	vaš
votre	tvoje
votre	your
sécurité	obezbjeđenje
sécurité	sigurnost
sécurité	bezbjednost
sécurité	bezbjednosti
sécurité	sigurnost
fédération	federacija
quatrième	četvrta
quatrième	četvrti
quatrième	četvrto
quatrième	četvrtog
quatrième	četvrtom
junior	juniorsko
junior	juniorska
junior	junior
junior	mlađi
police	font
police	policija
comédie	comédie
comédie	komedija
albert	albert
bruxelles	brisel
empereur	imperator
xxe	twentieth
infanterie	infanterie
infanterie	pješadija
ministère	ministarstvo
rejoint	pridružile
rejoint	pridružuje
chevalier	vitez
chevalier	skakač
chevalier	viteza
chevalier	chevalier
armes	oružje
armes	oružje
armes	oružja
armes	puške
armes	oružje
armes	guns
livres	knjige
livres	knjiga
principales	glavne
principales	glavna
principales	glavno
principales	glavni
personnalités	ličnosti
unique	single
unique	jedinstveni
unique	jedinstveno
unique	jedinstven
unique	jedinstvena
capitaine	kapiten
capitaine	kapetan
large	wide
large	široki
large	široko
large	široka
large	široka
large	široki
large	širokog
large	široku
large	široke
guillaume	william
guillaume	vilim
guillaume	guillaume
tel	takva
tel	takvih
tel	takve
tel	takav
tel	tel
parce	jer
commission	komisija
demandé	zatražio
demandé	zatražila
demandé	tražio
demandé	pitali
demandé	upitan
demandé	zatražio
divers	različite
divers	različita
divers	razni
divers	razne
divers	raznim
divers	raznih
divers	razni
tels	takva
tels	takvih
tels	takve
tels	takav
décision	odlukom
décision	odluka
actuelle	trenutna
classique	klasični
classique	klasični
classique	classic
classique	klasik
présent	prisutan
fit	stati
fit	fit
passé	prošlost
mandat	mandat
berlin	berlin
isbn	isbn
taux	stopa
surface	površine
surface	površina
architecture	arhitektura
inscrit	registrovan
inscrit	registrovana
inscrit	upisao
astéroïde	asteroidi
astéroïde	asteroide
astéroïde	asteroida
astéroïde	asteroidi
transport	prijevoz
transport	prevoz
transport	transport
transport	transport
sort	urok
rené	rené
rené	rene
alexandre	alexandre
alexandre	aleksandar
alexandre	alexander
oui	jeste
oui	da
oui	da
annonce	hadis
annonce	oglas
pièce	novčić
pièce	novčića
pratique	praksu
pratique	praksi
pratique	praksom
pratique	praksa
pratique	praktične
pratique	praktična
pratique	praktični
conseiller	savjetnik
conseiller	konsultant
conseiller	konsultanta
conseiller	savetnik
conseiller	savjetnik
portail	portal
terrain	land
terrain	kopnena
terrain	zemlja
terrain	terenu
usage	upotreba
comprend	razumije
comprend	obuhvaća
comprend	obuhvata
comprend	uključuje
secrétaire	sekretar
tennis	tenis
donner	donner
donner	donirati
donner	daj
donner	dati
donner	dajte
chose	stvar
pièces	novčiće
pièces	kovanica
pièces	dijela
pièces	dijelovi
pièces	delovi
pièces	dijelove
fonctions	funkcija
fonctions	funkcija
fonctions	funkcije
fonctions	karakteristike
fonctions	dužnosti
accès	pristup
accès	pristupa
accès	access
informations	informacija
marché	tržište
marché	tržišta
charge	učitavanje
charge	teret
charge	optužba
charge	naboj
charge	payload
alpes	alpi
alpes	alpes
sites	sajtova
sites	sajtovi
basket	korpe
basket	košarka
utiliser	koristeći
utiliser	koristimo
utiliser	upotreba
utiliser	iskoristi
utiliser	koristi
utiliser	koriste
économie	ekonomija
économie	privreda
longueur	dužina
légende	caption
légende	legenda
pense	misli
pense	misle
vingt	dvadeset
arrivée	dolazak
conditions	uslovi
élection	izbori
protection	zaštita
protection	zaštitu
scénariste	pisac
scénariste	scenariste
bibliothèque	biblioteka
commerce	trgovina
commerce	trgovina
influence	uticaja
influence	utjecaj
influence	uticaj
énergie	energija
devenu	postala
devenu	postao
devenu	postali
devenu	postalo
publique	javni
publique	javnost
publique	javna
publique	javno
petits	petits
petits	male
petits	mali
parties	dijela
parties	dijelovi
parties	delovi
parties	dijelove
parties	stranaka
parties	stranke
fiction	fikcija
intérêt	kamata
structure	struktura
structure	strukturi
structure	strukture
laurent	laurence
laurent	laurent
laurent	lawrence
kilomètres	miles
kilomètres	milja
kilomètres	km
kilomètres	kilometara
jeunesse	omladina
régions	regije
majorité	većina
passer	prenošenja
passer	proći
passer	pass
enseignement	obrazovanje
seigneur	gospodara
seigneur	gospodar
seigneur	gospod
seigneur	gospodaru
seigneur	lord
veut	želi
exposition	izložba
exposition	izložba
exposition	izložbe
exposition	izloženost
exposition	izlaganje
poids	tegove
poids	težina
santé	živjeli
santé	zdravlje
heure	sat
heure	vrijeme
feu	vatra
italienne	italijanski
atteint	postigli
atteint	postignutim
atteint	ostvarili
atteint	ostvareni
atteint	dostignuti
profession	profesiji
profession	struke
profession	profesije
profession	okupacije
profession	okupacija
trouver	pronalaženje
trouver	nalaženje
trouver	nalaz
trouver	nalaz
trouver	nađe
trouver	pronalaze
trouver	pronaći
trouver	find
trouver	naći
voyage	putovanje
voyage	putovanje
voyage	trip
voyage	putovanje
supérieur	gornji
supérieur	viša
supérieur	višem
logo	logo
gestion	menadžment
permettant	omogućava
derniers	last
derniers	poslednji
derniers	poslednja
derniers	posljednja
derniers	zadnja
derniers	posljednji
derniers	najnoviji
derniers	najnovija
derniers	najnovije
localité	lokacija
arrière	nazad
arrière	back
arrière	vrati
régime	ishrana
régime	režimu
régime	režim
black	crni
black	crna
henry	henri
henry	henry
autriche	austrija
résultat	rezultat
couleurs	boja
couleurs	boji
couleurs	boje
couleurs	boju
couleurs	boja
couleurs	boje
couleurs	boje
comment	kako
nations	nacija
central	central
central	centralni
central	centralna
signe	znak
orchestre	bend
orchestre	orkestar
concours	konkurs
concours	takmičenje
concours	takmičenjima
concours	takmičenje
moderne	moderna
moderne	savremena
moderne	savremen
moderne	modem
longue	dugi
longue	dug
longue	dugu
longue	long
longue	dugo
termine	završiti
liées	vezane
liées	vezao
wikipedia	wikipedia
phase	faze
phase	faza
problèmes	problemi
journaliste	novinar
journaliste	novinar
journaliste	reporter
record	rekord
record	rekordno
record	bilježe
record	rekordnih
célèbre	poznati
célèbre	poznata
célèbre	poznat
célèbre	poznate
célèbre	slavni
doivent	moraju
doivent	mora
musical	muzičkim
musical	muzičke
musical	muzički
musical	muzička
musical	mjuzikl
musical	musical
mariage	brak
mariage	vjenčanje
mariage	vjenčanja
devenir	postati
devenir	postanu
devenir	postale
devenir	postao
devenir	postaju
devenir	postavši
svg	svg
architecte	arhitekt
architecte	arhitekte
architecte	arhitekti
architecte	arhitekata
message	poruka
mêmes	ista
mêmes	isti
mêmes	isto
artistes	umjetnik
artistes	umjetnici
constitution	ustav
nos	naše
nos	naša
nos	naš
roger	roger
presque	skoro
presque	skoro
certain	određenim
certain	određene
affaire	slučaj
propose	predlaže
esprit	esprit
esprit	um
esprit	duh
esprit	džibril
suivi	povode
suivi	slijede
suivi	slijedi
suivi	praćenje
suivi	praćenja
suivi	praćenje
suivi	monitoring
moteur	motor
moteur	motor
relations	odnosi
ouverture	otvaranje
ouverture	otvorenost
ouverture	otvorenosti
ouverture	otvorene
ouverture	otvorena
ouverture	otvoren
ouverture	otvoreno
ouverture	open
désormais	sada
désormais	now
désormais	sad
alain	michael
alain	alain
alain	alan
élève	đaka
élève	učenika
séries	serija
séries	seriji
vienne	beč
galerie	galerija
découvert	otkriveni
découvert	otkrivene
découvert	otkrivena
découvert	otkriven
découvert	otkrio
découvert	otkrili
parlement	parlament
étudiant	student
maria	marija
maria	maria
techniques	tehnički
techniques	tehnička
techniques	tehnike
théorie	teorija
doute	sumnja
doute	sumnje
doute	sumnju
doute	sumnjaju
doute	sumnja
doute	sumnje
suppression	suzbijanje
suppression	delecija
suppression	otklanjanje
suppression	uklanjanje
suppression	brisanje
mémoire	sjećanje
mémoire	uspomena
mémoire	pamćenje
mémoire	memorija
mémoire	memorije
mémoire	memorijski
ait	ait
ami	ami
ami	prijatelj
ami	drug
super	velikih
super	super
françaises	francuski
arrive	stiže
images	slike
images	pictures
images	slike
éducation	obrazovanje
magazine	magazin
don	donacija
don	donaciju
don	donirati
don	don
pourquoi	zašto
officier	oficire
officier	oficir
officier	oficirom
note	napomena
hauteur	visina
morts	mrtva
morts	mrtvi
morts	mrtvo
morts	mrtav
morts	smrti
morts	pogibije
camp	logor
camp	camp
camp	kamp
camp	kampu
considéré	smatran
secteur	sektor
probablement	vjerovatno
social	društvena
social	društvene
social	društvenu
social	socijalna
représentant	zastupnik
représentant	predstavnik
saisons	sezona
saisons	sezona
temple	hram
forêt	šume
forêt	šuma
importance	važnost
importance	važnosti
importance	značaj
importance	značaj
maintenant	sada
maintenant	now
maintenant	sad
forte	forte
forte	jaka
forte	jaki
conflit	sukobi
conflit	sukob
conflit	konflikt
conflit	spor
commandant	major
commandant	komadant
commandant	komandant
meurt	umire
meurt	umre
ben	benu
ben	bene
ben	ben
docteur	doktor
christian	hrišćanski
christian	christian
christian	hrišćanska
christian	kršćanska
christian	hrišćanin
christian	kristijan
gouverneur	guverner
artistique	art
artistique	umjetnost
artistique	umjetnička
artistique	umjetničko
artistique	umjetničkim
artistique	umjetnički
loin	away
loin	daleko
collège	collège
collège	fakultet
collège	koledž
utilise	koristimo
utilise	upotreba
utilise	iskoristi
utilise	koristi
utilise	koriste
bassin	karlice
bassin	nizija
victoires	pobjeđuje
victoires	pobijedila
victoires	pobjeda
rend	čini
rend	tera
bureau	ured
bureau	office
bureau	kancelarija
bureau	desktop
contrat	ugovor
féminin	ženka
féminin	žene
romain	romain
romain	rimski
romain	rimsko
romain	roman
professionnel	profesionalne
professionnel	profesionalna
professionnel	profesionalni
professionnel	professional
marseille	marseille
arbitre	sudija
arbitre	ref
justice	pravda
justice	pravde
directement	direktni
directement	direktna
directement	direktan
directement	direktno
appel	žalbi
appel	call
appel	poziv
semaine	sedmica
pied	foot
you	vi
you	ti
you	you
you	te
chanteur	pjevačica
chanteur	pjevač
neuf	devet
européen	evropljanin
européen	evropski
photographie	fotografija
principe	princip
latin	latinski
victor	viktor
victor	victor
connue	poznat
connue	poznato
connue	poznata
connue	poznate
bord	edge
distribution	distribuciji
distribution	distribucija
distribution	distribuciju
environnement	okruženju
environnement	okoliš
environnement	sredina
environnement	okolina
environnement	okruženje
canadien	kanadski
utilisée	korištene
utilisée	koristi
utilisée	korišteno
utilisée	korišten
entreprises	poslovni
entreprises	poslovanje
entreprises	kompanije
entreprises	preduzeća
entreprises	preduzeća
lumière	svjetlost
supérieure	gornji
frères	braće
frères	braća
automobile	automobile
train	voz
soviétique	sovjetski
lieutenant	poručnik
textes	tekst
textes	text
textes	tekstova
textes	tekstovima
royale	royale
royale	royal
royale	kraljevska
royale	kraljevsko
royale	kraljevski
moitié	polovina
moitié	polovinu
moitié	pola
pilote	vozač
pilote	vozača
pilote	pilot
josé	jose
josé	josé
studio	studio
réponse	odgovor
réponse	odgovor
réponse	odgovor
reine	queen
reine	kraljica
patrick	patrick
chacun	svaki
chacun	svaka
physique	fizika
physique	fizički
physique	fizičko
physique	fizičke
auteurs	pisci
auteurs	pisaca
auteurs	piscima
auteurs	autori
chansons	pesama
chansons	pjesme
chansons	pesme
chansons	pjesmama
chansons	pjesama
compris	uključivala
compris	uključena
compris	razumiju
compris	shvatili
compris	razumije
étienne	stephen
étienne	étienne
étienne	etienne
représente	predstavlja
via	putem
via	preko
via	kroz
californie	kalifornija
volume	volumen
militaires	vojska
pape	papa
quoi	što
questions	pitanja
parle	govori
parle	pričaj
parle	razgovara
parle	talk
parle	govoriti
parle	govori
courant	trenutna
lire	čita
lire	reading
lire	čita
ouvrages	knjige
ouvrages	knjiga
industrie	industrija
lettre	pismo
lettre	slovo
terres	land
terres	kopnena
terres	zemlja
denis	dennis
denis	denis
brésil	brazil
brésil	brésil
man	muškarac
opération	operacija
opération	transakcija
piste	track
piste	stazi
piste	pisti
piste	trag
paix	mira
vieux	stare
vieux	stara
vieux	staro
vieux	stari
vieux	vieux
propriétaire	vlasnik
faible	slabi
faible	slaba
faible	slab
faible	niski
faible	nizak
faible	low
pyrénées	pireneji
algérie	alžir
algérie	algérie
journée	dan
chargé	laden
chargé	napunjen
chargé	optužen
cathédrale	katedrala
participation	prisustvo
participation	izlaznost
participation	učešće
puissance	power
puissance	vlast
zones	područja
zones	oblasti
final	finale
final	završni
final	konačni
simon	simon
endémique	endemska
formule	formula
néanmoins	ipak
sœur	sis
sœur	sestra
opéra	opera
reçu	primio
reçu	dobio
reçu	dobila
reçu	roger
joué	igrala
joué	odigrana
joué	igrao
joué	svirao
joué	odigrano
joué	odigrali
derrière	iza
locale	locale
locale	lokalnom
locale	lokalni
