the	на
serious	серйозний
headquarters	штаб
officially	офіційно
cemetery	кладовище
cemetery	цвинтар
memory	спогад
fields	поля
generation	створення
generation	generation
generation	покоління
generation	генерація
join	приєднатися
join	приєднатись
join	приєднання
join	долучитися
join	приєднуйтесь
join	приєднуйтеся
copies	копії
copies	копій
copies	копіює
fox	фокс
fox	лисиця
representative	представник
representative	представника
destroyed	знищені
destroyed	знищено
destroyed	зруйновано
destroyed	знищили
feet	ногами
feet	ноги
feet	стопи
feet	футів
guy	гай
guy	гі
guy	хлопець
philippines	філіппіни
revealed	названо
revealed	відкрив
organized	організована
organized	організовані
serves	подають
serves	служить
serves	обслуговує
conservative	консервативна
share	акція
share	поширити
share	поділитися
share	поширення
share	поділитись
maria	марія
disease	хвороби
disease	хвороба
disease	захворювання
sections	розділи
philosophy	філософія
ways	шляхи
ways	способи
arrived	прибуло
arrived	прибули
arrived	приїхав
arrived	приїхали
divided	розділена
divided	розділив
floor	підлога
floor	поверх
latd	latd
longd	longd
labour	праця
labour	трудове
labour	трудова
logo	логотип
meets	зустрічає
yard	дворі
cancer	рак
offer	пропозиція
offer	пропонуємо
tax	податкова
tax	податки
tax	податок
expected	очікується
expected	очікували
