och	그리고
max	맥스
max	막스
max	최대
max	max
list	리스트
list	목록
list	명단
hösten	가을이
hösten	가을
hösten	떨어지지
hösten	떨어지는
hösten	떨어짐
lärare	선생님
lärare	교사
lärare	스승
lärare	교사들
lärare	교사
samhället	사회
goals	목표
https	https
brons	청동기
brons	청동
mary	메리
mary	마리아
skrivit	서면
känt	알려진
lagen	법칙
lagen	법률
lagen	법학
svart	검은색
svart	검정
svart	검정색
svart	블랙
vapen	무기
vapen	무기
vapen	무기
vapen	총기
städer	도시
lövfällande	낙엽성
ford	포드
val	선택
val	val
val	선거
val	선택
val	선거
val	고래
simon	시몬
simon	사이몬
simon	사이먼
cruz	크루즈
inre	인테리어
inre	내부
inre	내부
inre	내부
harry	해리
harry	헤리
sten	스톤
sten	석기
sten	바위
sten	rock
mängd	금액
mängd	수량
nederländerna	네덜란드
nederländerna	네덜란드령
nederländerna	네덜란드인
månader	개월
moderna	모던
moderna	현대
moderna	근대
moderna	근황
tom	비어
tom	탐라
platsen	위치
skriver	쓰기
skriver	쓰기
skriver	글쓰기
finalen	피날레
finalen	파이널
finalen	결승전
finalen	결승
ursprungliga	원본
ursprungliga	오리지널
vanligt	평상시
vanligt	평소
rudolf	루돌프
vanliga	평범
vanliga	평상시
vanliga	평소
viktig	중요
viktig	중요하다
florida	플로리다
dig	당신은
dig	귀하
dig	당신
match	게임
match	경기
match	일치하기
match	일치합니다
match	매치
match	일치
sierra	시에라
föreningen	협회
kompositör	작곡가
arthur	아서
hotad	위협
oscar	오스카
livet	생명
livet	생활
livet	라이프
livet	인생
minnesota	미네소타
sar	sar
datum	날짜
datum	데이트
datum	날짜
datum	데이트
tekniska	테크니컬
tekniska	기술
tekniska	기술적
leon	레온
leon	리온
djup	깊이
djup	농도
djup	깊은
djup	깊게
johnson	존슨
höga	높음
höga	하이
alberta	앨버타
villa	빌라
lätt	쉽게
lätt	쉬운
lätt	쉬워
lätt	아쉬운
lätt	쉽게
kairo	카이로
titel	타이틀
titel	제목
flygplats	공항
flygplats	국제공항
makedonska	마케도니아어
makedonska	마케도니아
makedonska	마케도니아인
krig	전쟁
krig	전쟁
skog	우즈
beroende	종속
beroende	의존
beroende	의존성
beroende	종속
beroende	의존
beroende	의존성
beroende	중독
beroende	중독증
beroende	중독
bygga	건물
bygga	건축
bygga	빌딩
bygga	빌드
leder	관절
domingo	도밍고
bayern	바이에른
texten	텍스트
texten	문자
texten	문구
utveckling	개발
utveckling	발달
utveckling	에볼루션
utveckling	진화
utveckling	진화론
spanska	스페인어
historik	역사
historik	내역
historik	히스토리
historik	기록
övre	윗쪽
övre	상위
nedan	아래쪽
nedan	아래
nedan	아래에
indien	인디아
indien	인도
läst	읽음
läst	읽어보기
läst	읽기
läst	읽는다
läst	읽고
music	음악
music	뮤직
dagen	하루
dagen	데이
pris	가격
pris	프라이스
centre	중앙
centre	센터
song	송송
song	노래
prag	프라하
öarna	제도
frågan	질문
arkitekt	건축가
arkitekt	건축
tasmanien	태즈메이니아
vem	who
final	피날레
final	기말고사
final	파이널
final	결승전
final	파이널
final	결승전
final	결승
fel	잘못된
fel	오류
fel	오류
fjärilar	나비
medverkade	참가
gård	농장
gård	농장이
sidor	페이지
jorden	earth
jorden	대지
jorden	지구
yngre	어려
yngre	영영
yngre	젊은
yngre	주니어
såg	쏘우
producent	프로듀서
producent	제작자
drottning	여왕
ägde	소유
utbildning	훈련
utbildning	트레이닝
utbildning	교육학
utbildning	교육
utbildning	학력
igenom	통해
ses	ses
konst	예술
konst	예술
konst	미술
konst	아트
jones	존스
jacques	자크
italienska	이탈리아
italienska	이탈리아인
italienska	이탈리아어
hör	듣기
hermann	헤르만
landskap	경치
landskap	풍경
landskap	조경
landskap	경관
landskap	풍경
allmänna	장군
allmänna	일반
allmänna	일반인
virginia	버지니아
eric	에리크
eric	에릭
mästare	마스터스
mästare	마스터
mästare	챔피언십
mästare	챔피언
mästare	챔피언스
mästare	챔피언
emellertid	그러나
station	역시
fågel	조류
sports	스포츠
kungariket	왕국
kungariket	킹덤
röst	목소리
röst	음성
sofia	소피아
sofia	소피아
lokala	로컬
lokala	현지
precis	정확히
piano	피아노
spring	달려
spring	실행
spring	달리기
spring	런닝
uppslagsbok	대백과사전
uppslagsbok	백과사전
samarbete	콜라보레이션
samarbete	협력
samarbete	협업
samarbete	협력
hockey	하키
free	free
free	무료
free	자유
oss	oss
eritrea	에리트레아
tjänst	서비스
bidrag	보조금
bidrag	보조금
gärna	기꺼이
frank	프랑크
frank	프랭크
jesus	예수
angeles	앤젤레스
priset	가격
priset	프라이스
visa	조회
visa	보기
visa	표시
visa	표시하기
visa	디스플레이
visa	표시
visa	보이기
visa	공연
grupper	그룹
kontrakt	계약
kontrakt	계약서
kontrakt	계약
kontrakt	계약서
fråga	쿼리
fråga	검색어
fråga	조회
fråga	질문
vår	우리의
vår	우리의
wilson	윌슨
bäst	최고
bäst	베스트
projekt	프로젝트
projekt	프로젝트
tur	럭키
tur	행운
radera	지우
radera	지우기
radera	지워
radera	삭제
radera	삭제
radera	지우기
radera	삭제하기
bor	보르
bor	붕소
militär	군사
uppgifter	정보
uppgifter	작업
uppgifter	태스크
uppgifter	자료
uppgifter	데이터
das	das
blue	파란색
blue	청색
blue	푸른
blue	블루
blue	파랑
blue	푸른색
prince	프린스
prince	왕자
nordiska	노르딕
nordiska	스칸디나비아
sucre	수크레
frågor	쟁점
frågor	이슈
frågor	문제
frågor	질문
frågor	쿼리
menar	평균
hills	힐스
hills	언덕
björn	베어
code	코드
code	부호
nationella	국립
nationella	내셔널
nationella	국민
bygger	빌드
domare	판단
domare	판사
domare	판사
domare	심판
premiär	시사회
journalist	기자
journalist	언론인
journalist	저널리스트
journalist	기자
journalist	리포터
följer	팔로우
följer	팔로우
följer	팔로우
estland	에스토니아
saknar	그리워
saknar	미스
saknar	실종
saknar	누락
saknar	missing
myror	개미
zagreb	자그레브
tour	투어
tour	관광
tour	둘러보기
tour	구경
tour	여행
arbeten	작업
arbeten	일자리
arbeten	직업
arbeten	잡스
ferdinand	페르디난트
indian	인도인
indian	인도
indian	인디언
slog	히트
slog	hit
png	png
bodde	살았던
svarta	검은색
svarta	검정
svarta	검정색
svarta	블랙
byggnader	건물
byggnader	건축물
byggnader	건물들
byggnader	빌딩
baserad	기반
baserad	기반으로
spår	트랙
spår	추적
spår	흔적
spår	트레일
spår	트랙
spår	자취
spår	흔적
spår	추적
spår	트레이스
spår	흔적
kraft	크래프트
kraft	강제
kraft	포스
kraft	파워
kraft	전력
kraft	권력
jack	젝스키스
idaho	아이다호
kategori	카테고리
kategori	범주
kategori	분류
franz	프란츠
skapad	생성
skapad	생성
skapad	만들었습니다
unga	영영
unga	젊은
relativt	상대
relativt	상대적
relativt	친척
relativt	상대적으로
våren	봄이
våren	스프링
våren	봄철
bana	활주로
bana	런웨이
bana	궤도
francisco	프란시스코
eva	에바
eva	이브
eva	에이브
beslut	의사결정
beslut	결정
beslut	결정
gabon	가봉
georgien	조지아어
georgien	조지아
debuterade	데뷔
scott	스콧
scott	스캇
ifk	ifk
lunds	룬드
american	아메리칸
american	미국인
hustru	마누라
hustru	와이프
hustru	아내
moskva	모스크바
guvernör	주지사
dos	dos
jackson	잭슨
slutligen	마침내
slutligen	드디어
utgiven	게시
utgiven	출판
utgiven	출판됨
italiensk	이탈리아
italiensk	이탈리아인
italiensk	이탈리아어
range	범위
hitta	찾기
hitta	찾기
forskning	조사
forskning	연구
jonas	조나스
jonas	조너스
klart	지우기
klart	지우
klart	맑음
klart	명확하게
klart	명백하게
klart	명백히
öppna	오픈
öppna	열기
grundade	설립
haiti	아이티
viktigaste	메인
följde	팔로우
skola	학교
skola	학교는
skola	스쿨
skola	학원
hertig	공작
hertig	듀크
tidiga	초기
tidiga	일찍
ledning	경영
ledning	관리
litteratur	문학
rysk	러시아인
rysk	러시아어
metal	메탈
metal	금속
viktiga	중요
viktiga	중요하다
upplagan	에디션
nio	아홉
fungerar	일하기
fungerar	웍스
fungerar	작동
fungerar	작품
läkare	의사
läkare	의사
läkare	닥터
warren	워렌
hot	협박
hot	위협
hot	덥다
hot	hot
hot	뜨겁다
hot	뜨거운
hot	위협
resultatet	결과
försöker	시도
yrke	직업
yrke	점령
fartyg	선박
fartyg	선박
fartyg	혈관
japanska	일본어
japanska	일본
japanska	일본인
universitetet	대학교
universitetet	대학
begreppet	concept
begreppet	컨셉
begreppet	개념
svt	svt
cape	케이프
arbetar	웍스
arbetar	작동
arbetar	작품
arbetar	일하기
riksdagen	국회
riksdagen	국민의회
riksdagen	의회
klass	학급
klass	계급
klass	클래스
klass	수업
fru	마누라
fru	와이프
fru	아내
filippinerna	필리핀
etikett	레이블
etikett	라벨
royal	로열
royal	로얄
saknas	실종
saknas	누락
saknas	missing
cypern	키프로스
herrar	신사
herrar	마스터즈
herrar	마스터스
antonio	안토니오
politisk	정치
politisk	정치적
speciellt	특히
speciellt	특수
speciellt	특별한
speciellt	스페셜
speciellt	특별
speciellt	특별히
ghana	가나
bad	bad
bad	나쁜
bad	나쁘다
bad	목욕탕
bad	바스
bad	목욕
bad	욕조
media	미디어
damaskus	다마스쿠스
paulo	파울루
perioden	기간
perioden	시대
perioden	주기
manus	스크립트
manus	마누스
manus	사본
manus	문자
manus	스크립트
skapade	생성
skapade	만들었습니다
pass	여권
pass	여권
gått	gone
press	프레스
press	누르기
tränare	트레이너
tränare	코치
tränare	코치
kultur	문화
blå	파란색
blå	청색
blå	푸른
blå	블루
blå	파랑
blå	푸른색
intresse	이자
intresse	관심사
intresse	관심
intresse	흥미
tävling	레이스
tävling	경주
tävling	인종
tävling	경쟁
tävling	경쟁
tävling	콘테스트
tävling	대회
karelen	카렐리야
walter	월터
walter	발터
lägre	아래쪽
författaren	작가
författaren	저자
författaren	제작자
författaren	작성자
inklusive	포함
bestående	영구적
bestående	영구
kvinna	여인
kvinna	여자
kvinna	여성
kvinna	암컷
kvinna	여성
andreas	안드레아스
andreas	앤드류
andreas	앤드루
andreas	안드레아
nunavut	누나부트
victor	빅토르
victor	빅터
uppgift	작업
air	항공
air	에어
air	공기
persiska	페르시아
persiska	페르시아인
persiska	페르시안
persiska	페르시아어
översatt	번역
baker	베이커
georgia	조지아어
georgia	조지아
bytte	스위치
döda	킬링
döda	사망
döda	데드
samuel	새뮤얼
samuel	사무엘
teater	연극
teater	극장
teater	영화관
teater	연극
teater	극장
rosa	분홍색
rosa	분홍
rosa	핑크
loire	루아르
kvinnliga	암컷
kvinnliga	여성
sid	시드
sid	sid
hamilton	해밀턴
vice	부관
aik	aik
ekonomisk	경제
resa	여행
resa	여행
resa	여행
resa	여행
moore	무어
öppen	오픈
öppen	열기
deltagare	참석자
deltagare	참가자
deltagare	참가자
gruva	광산
gruva	광산
gruva	지뢰
lämna	떠나
lämna	떠나기
illinois	일리노이
pengar	머니
pengar	돈이
julius	줄리어스
priser	가격
priser	상금
slag	펀치
slag	전투
ägare	주인
ägare	소유자
ägare	소유자
azerbajdzjan	아제르바이잔
taylor	테일러
museet	박물관
vänster	좌파
vänster	왼쪽
regissör	디렉터
regissör	감독
storlek	사이즈
storlek	크기
sweden	스웨덴
grad	계급
grad	순위
grad	학위
oslo	오슬로
lån	융자
lån	대출
lån	대출
extra	연장
halvtid	하프타임
valley	골짜기
valley	밸리
valley	계곡
levde	살았던
kategorin	카테고리
kategorin	범주
kategorin	분류
delta	삼각주
delta	델타
kör	처형
kör	실행
kör	달려
kör	실행
kör	달리기
kör	런닝
kör	드라이빙
kör	운전
kör	드라이브
kör	달리기
kör	런닝
albanien	알바니아
kritik	평론
kritik	비판
kritik	비평
kritik	비판
kritik	비판
högt	높음
högt	하이
image	그림
image	이미지
stark	강한
stark	스트롱
stark	스타크
katolska	가톨릭주의
katolska	가톨릭
militära	군사
bangladesh	방글라데시
regering	정부
kristna	기독교
kristna	크리스티안
kristna	크리스천
kristna	크리스찬
kristna	기독교인
språket	언어
douglas	더글러스
rubriken	헤드라인
rubriken	제목
spelaren	플레이어
spelaren	재생기
spelaren	선수
vitryssland	벨라루스
vitryssland	벨라루스어
vitryssland	벨라루스
valkrets	선거구
utvecklades	선진
utvecklades	진화
lewis	루이스
romersk	로만
romersk	로마
syster	여동생
syster	언니
syster	누나
syster	간호사
syster	간호
münchen	뮌헨
ludvig	루이스
ludvig	루이
enkelt	단순
enkelt	간단
enkelt	심플
enkelt	단순한
enkelt	간단하다
enkelt	간단한
enkelt	쉽게
enkelt	쉽게
enkelt	쉬운
enkelt	쉬워
enkelt	아쉬운
vän	친구
young	영영
young	젊은
not	노트
not	참고
house	하우스
vit	하얀
vit	화이트
vit	흰색
vit	하얀색
vit	하얗게
puerto	푸에르토
syfte	목적
typer	유형
arbeta	퇴근
arbeta	직장
arbeta	작업
arbeta	일하기
andré	앙드레
andré	안드레
andré	안드레
slätt	평원
slätt	평범
slätt	부드럽게
fallet	대소문자
fallet	케이스
fallet	사례
stycken	단락
framgång	성공적
framgång	성공함
framgång	성공
exemplar	견본
exemplar	복사
exemplar	복사본
exemplar	사본
college	대학교
college	대학
college	칼리지
college	대학생
wisconsin	위스콘신
jacob	제이콥
jacob	야곱
davis	데이비스
officiellt	공식
officiellt	official
officiellt	공식적으로
officiellt	officially
afrika	아프리카
systemet	체계
systemet	시스템
prins	프린스
prins	왕자
bank	은행
bank	뱅킹
bank	뱅크
bank	은행
drog	마약
drog	약물
drog	의약품
professionell	프로페셔널
professionell	프로
professionell	전문
professionell	전문가
rollen	역할
femte	fifth
femte	다섯번째
ung	영영
ung	젊은
nicaragua	니카라과
nicaragua	니카라과의
doktor	닥터
marken	그라운드
mats	매트
inflytande	영향력
mile	마일
gabriel	게이브리얼
gabriel	가브리엘
fria	free
fria	무료
fria	자유
fri	free
fri	무료
fri	자유
serier	코믹스
serier	만화
serier	만화가
serier	시리즈
fred	피스
fred	peace
fred	평화
fred	프레드
bakgrund	배경색
bakgrund	배경
seger	승리
seger	victory
höger	오른쪽
mina	미나
mina	광산
maine	메인
plan	평면
plan	비행기
plan	플랜
plan	계획
plan	비행기
day	하루
day	데이
litet	작아
litet	소작
litet	리틀
vanligtvis	보통
vanligtvis	일반적으로
gott	좋다
gott	맛있는
data	자료
data	데이터
adam	아담
adam	애덤
steg	스텝
steg	단계
steg	걸음
steg	스텝
steg	걸음
steg	단계
svensson	스미스
rör	touch
rör	터치
rör	파이프
rör	파이프
rör	튜브
rör	튜브
status	상태
fort	포트
fort	요새
ljus	가볍게
ljus	가벼운
ljus	라이트
ljus	가벼움
ljus	양초
ljus	촛불
ljus	불빛
ljus	조명
ljus	양초
ljus	촛불
möjlighet	가능성
möjlighet	기회
möjlighet	옵션
charlotte	샬럿
charlotte	샬롯
