les	на
rien	ніщо
rien	небуття
rien	нічого
nouvelles	новини
nouvelles	новина
nouvelles	нові
nouvelles	нове
nouvelles	нова
nouvelles	новий
nouvelles	створити
iii	ііі
iii	iii
administration	адміністрація
administration	адміністрації
administration	адміністрування
comte	кількість
comte	рахувати
comte	відлік
comte	ерл
comte	конт
suivante	наступний
suivante	наступна
suivante	next
suivante	наступне
suivante	далі
fort	сильним
fort	сильні
fort	сильною
fort	сильний
fort	сильна
fort	форт
fort	fort
hockey	хокей
journal	газета
journal	хронологія
journal	життєписі
journal	життєпис
journal	життєпису
journal	розклад
journal	журнал
journal	journal
journal	щоденник
journal	щоденник
différents	different
différents	інше
différents	різні
différents	різних
différents	відмінні
rome	рим
possible	можливе
possible	можливо
possible	можлива
dix	дікс
dix	десять
dix	десятка
dix	десяти
dix	тен
taille	талію
taille	талія
taille	пояс
taille	висота
taille	розміри
taille	розмір
sport	спорт
sport	спорт
sport	спортивні
sport	спорту
principal	головний
principal	основне
principal	головна
principal	головні
principal	головне
principal	капітал
sujet	темою
sujet	тему
sujet	тема
sujet	теми
sujet	темою
sujet	тема
sujet	предмет
référence	довідник
référence	посилання
référence	зразковий
croix	хрестики
croix	порушила
croix	перехрестя
croix	круа
croix	хрест
croix	хрестик
croix	крос
élections	вибори
élections	вибори
mettre	додаю
mettre	ставимо
mettre	класти
mettre	поставити
titres	злочинна
titres	заголовки
enfin	нарешті
millions	мільйон
millions	мільйонами
millions	мільйони
noir	темні
noir	темна
noir	темний
noir	темне
noir	темно
noir	нуар
noir	чорні
noir	чорне
noir	чорна
noir	чорний
joue	грає
joue	відтворює
londres	лондонський
londres	london
londres	лондон
agglomération	agglomération
agglomération	агломерація
moment	момент
moment	мить
chapelle	шапель
chapelle	каплиця
russe	російська
russe	російською
russe	російську
russe	russe
prince	принц
prince	принца
prince	князь
manière	спосіб
manière	шлях
malgré	незважаючи
activités	заняття
activités	діяльності
activités	діяльність
réalisateur	режисер
réalisateur	директор
monument	монумент
sciences	наука
sciences	науки
sciences	наук
radio	радіо
radio	рації
classe	класом
classe	класі
classe	клас
aucun	жодного
aucun	відсутнє
aucun	немає
aucun	жодних
aucun	відсутній
droite	правий
droite	права
droite	право
droite	праворуч
lieux	venues
lieux	розташування
lieux	адреси
lieux	місця
lieux	адрес
lieux	місць
lieux	місця
lieux	місцини
née	народження
née	народився
née	борн
née	народилась
née	народилася
actuel	поточні
actuel	поточний
actuel	поточна
actuel	течія
actuel	струм
actuel	сьогодення
actuel	подарунок
actuel	теперішній
actuel	присутні
actuel	присутня
espace	простору
espace	пробіл
espace	простір
villes	місто
villes	міста
villes	городи
villes	містах
villes	міст
fer	фер
fer	залізний
