پُف	puff
پہاڑ	mountain
پہاڑ	góra
پہاڑ	góry
پہاڑ	ogromny
پہاڑ	ogromna
پہاڑ	ogromne
پہاڑ	silna
پہاڑ	silny
پہاڑ	mocne
پہاڑ	silne
پہاڑ	mocna
پہاڑ	uciążliwe
پہپٹ	oszustwo
پہپٹ	oszustwa
پہپٹ	hałas
پہپٹ	hałasy
پہپٹ	hałasu
پہپٹ	szum
پہپٹ	podstęp
پہپٹ	oszukiwanie
پہپٹ	oszustwo
پہپٹ	oszustwa
پہپٹ	zdradę
پہپٹ	zdrady
پہپٹ	zdrada
پہچان	rozróżnienie
پہچان	wyróżnienie
پہچان	identyfikacja
پہچان	identyfikacji
پہچان	uznanie
پہچان	rozpoznanie
پہچان	rozpoznawanie
پہچان	uznawanie
پہچان	znajomość
پہچان	znajomość
پہچاننا	poznaje
پہچاننا	rozpoznają
پہچاننا	rozpoznaje
پہچاننا	rozpoznać
پہچاننا	odróżnić
پہچاننا	zrozumieć
پہچاننا	zrozum
پہچاننا	know
پہچاننا	poznaje
پہچاننا	rozpoznają
پہچاننا	rozpoznaje
پہچاننا	rozpoznać
پہچاننا	odróżnić
پہچاننا	zrozumieć
پہچاننا	zrozum
پہچاننا	know
پہچاننا	identyfikacja
پہچاننا	zidentyfikować
پہچنا	zasięg
پہچنا	reach
پہچنا	przybyć
پہرا	czasu
پہرا	czas
پہرا	areszt
پہرا	aresztowanie
پہرا	aresztowany
پہرا	sentinel
پہرا	oglądać
پہرا	oglądam
پہرا	oglądanie
پہرا	ogląda
پہرا	oglądamy
پہرا	obserwuje
پہرا	okres
پہرا	opieka
پہرا	sezonie
پہرا	sezon
پہرا	ochrona
پہرا	ochrony
پہرا	straż
پہرا	strażnik
پہرائو	ubrania
پہرائو	odzież
پہرائو	ubranie
پہرائو	suknia
پہرائو	sukienka
پہرائو	sukienki
پہَل	skrzydło
پہَل	wing
پہَل	flankę
پہَل	side
پہل	początku
پہل	poczatek
پہل	początek
پہل	rozpoczęcie
پہل	pierwszy
پہل	pierwsze
پہل	najpierw
پہل	pierwsza
پہل	inicjatywa
پہل	inicjatywy
پہل	wcześniej
پہل	poprzednio
پہل	dawniej
پہلا	główne
پہلا	główna
پہلا	main
پہلا	główny
پہلا	szef
پہلا	poprzednia
پہلا	poprzedni
پہلا	poprzednie
پہلا	wcześniejsze
پہلا	oryginalna
پہلا	pierwotnym
پہلا	oryginalny
پہلا	oryginał
پہلا	oryginalne
پہلا	podstawowy
پہلا	pierwotne
پہلا	podstawowej
پہلا	podstawowe
پہلا	podstawowa
پہلا	były
پہلا	poprzedni
پہلا	dawne
پہلا	poprzednie
پہلا	uprzednie
پہلا	pierwszy
پہلا	pierwsze
پہلا	najpierw
پہلا	pierwsza
پہلَو	bohatera
پہلَو	hero
پہلَو	bohater
پہلَو	bohaterze
پہلَو	zapaśnik
پہلَو	persów
پہلُو	side
پہلُو	żebro
پہلُو	żebra
پہلُو	tryb
پہلُو	pretekst
پہلُو	pretekstem
پہلُو	pretekstu
پہلُو	flankę
پہلُو	temat
پہلُو	tematu
پہلُو	zagadnienie
پہلُو	skrzydło
پہلُو	wing
پہلُو	temat
پہلُو	przedmiot
پہلُو	obiekt
پہلُو	podmiot
پہلُو	wsparcia
پہلُو	wsparcie
پہلُو	wspieranie
پہلوبچانا	uniknąć
پہلوبچانا	unikać
پہلوبچانا	unikaj
پہلودار	niejednoznaczne
پہلودار	niejednoznaczne
پہلومارنا	konkurować
پہلومارنا	rywalizować
پہلومارنا	naśladować
پہلوان	dzielny
پہلوان	odważny
پہلوان	dzielna
پہلوان	odważna
پہلوان	biegły
پہلوان	specjalista
پہلوان	ekspert
پہلوان	eksperta
پہلوان	ekspertów
پہلوان	idealna
پہلوان	idealne
پہلوان	idealnie
پہلوان	idealny
پہلوان	odważny
پہلوان	odważne
پہلوان	zapaśnik
پہلوان	dzielny
پہلوان	odważny
پہلوان	dzielna
پہلوان	odważna
پہلوان	biegły
پہلوان	specjalista
پہلوان	ekspert
پہلوان	eksperta
پہلوان	ekspertów
پہلوان	idealna
پہلوان	idealne
پہلوان	idealnie
پہلوان	idealny
پہلوان	odważny
پہلوان	odważne
پہلوانی	wrestling
پہلوانی	zapasy
پہلوانی	bohaterstwo
پہلے	wcześniej
پہلے	poprzednio
پہلے	dawniej
پہلے	uprzednie
پہن	szerokość
پہن	szerokości
پہن	rozszerzenia
پہن	rozbudowa
پہن	wydłużenie
پہن	przedłużenie
پہن	rozszerzenie
پہناوا	ubiór
پہناوا	suknia
پہناوا	sukienka
پہناوا	sukienki
پہنائی	szerokość
پہنائی	szerokości
پہنچ	wjazd
پہنچ	wejście
پہنچ	odbiór
پہنچ	rachunek
پہنچ	paragon
پہنچ	otrzymaniu
پہنچ	moc
پہنچ	władza
پہنچ	siła
پہنچ	zasilanie
پہنچ	power
پہنچ	dojazd
پہنچ	przybycie
پہنچ	przyjazd
پہنچ	zrozumienie
پہنچ	rozumienie
پہنچ	potwierdzenie
پہنچ	dostęp
پہنچ	penetracji
پہنچ	mądrości
پہنچ	mądrość
پہنچ	pojemności
پہنچ	pojemność
پہنچ	zdolność
پہنچ	wjazd
پہنچ	wejście
پہنچ	odbiór
پہنچ	rachunek
پہنچ	paragon
پہنچ	otrzymaniu
پہنچ	moc
پہنچ	władza
پہنچ	siła
پہنچ	zasilanie
پہنچ	power
پہنچ	dojazd
پہنچ	przybycie
پہنچ	przyjazd
پہنچ	zrozumienie
پہنچ	rozumienie
پہنچ	potwierdzenie
پہنچ	dostęp
پہنچ	penetracji
پہنچ	mądrości
پہنچ	mądrość
پہنچ	pojemności
پہنچ	pojemność
پہنچ	zdolność
پہنچ	zasięg
پہنچ	reach
پہنچا	nadgarstek
پہنچا	nadgarstka
پہنچا	przyszedł
پہنچا	przyszło
پہنچا	dotarły
پہنچا	przybyła
پہنچا	przybyli
پہنچا	przybył
پہنچا	przedramię
پہنچا	osiągnięta
پہنچا	osiągnięte
پہنچا	osiągnął
پہنچا	osiągnięto
پہنچا	osiągnięty
پہنچانا	postępowanie
پہنچانا	prowadzenia
پہنچانا	nosić
پہنچانا	nieść
پہنچانا	postępowanie
پہنچانا	prowadzenia
پہنچنا	rozwinąć
پہنچنا	zrozumieć
پہنچنا	zrozum
پہنچنا	otrzymywać
پہنچنا	odbierać
پہنچنا	otrzymać
پہنچنا	progress
پہنچنا	postępu
پہنچنا	postępy
پہنچنا	postęp
پہنچنا	chodź
پہنچنا	przybyć
پہنچنا	know
پہنچنا	rozwinąć
پہنچنا	zrozumieć
پہنچنا	zrozum
پہنچنا	otrzymywać
پہنچنا	odbierać
پہنچنا	otrzymać
پہنچنا	progress
پہنچنا	postępu
پہنچنا	postępy
پہنچنا	postęp
پہنچنا	chodź
پہنچنا	zasięg
پہنچنا	reach
پہنچنا	przybyć
پہنچنا	know
پہننا	załóż
پہننا	nosić
پہیّا	kręgu
پہیّا	okrąg
پہیّا	koło
پہیّا	krąg
پہیّا	circle
پہیّا	koło
پہیّا	koła
پہیّا	tryb
پہیّا	okrągła
پہیّا	okrągły
پہیّا	okrągłe
پہیّا	runda
پہیلی	puzzle
پہیلی	układanki
پہیلی	zagadka
پہیلی	enigma
پہیلی	zagadkę
پہیلی	zagadka
پہیلی	puzzle
پہیلی	układanki
پہیلی	zagadka
پہیلی	enigma
پہیلی	zagadkę
پہیلی	zagadka
پئے	na
پئے	dla
پئے	za
پی	tłuszcz
پی	ukochana
پی	ukochany
پی	kochany
پی	łój
پی	gruba
پی	tłuszczu
پی	grubo
پی	fat
پی	tłuszcz
پی	gruby
پی	kochanka
پی	kochankiem
پی	kochanek
پی	mąż
پی	mężu
پی	maz
پَے	znak
پَے	oznacz
پَے	zaznacz
پَے	marka
پَے	mark
پَے	wina
پَے	ale
پَے	nerwy
پَے	nerwów
پَے	nerw
پَے	after
پَے	po
پَے	wada
پَے	śladu
پَے	ślad
پَے	stopę
پَے	stopy
پَے	stopa
پَے	stopie
پِیا	ukochana
پِیا	ukochany
پِیا	kochany
پِیا	kochanka
پِیا	kochankiem
پِیا	kochanek
پِیا	kochanie
پِیا	drogi
پِیا	kochany
پِیا	droga
پِیا	kochana
پِیا	kochani
پِیا	mąż
پِیا	mężu
پِیا	maz
پِیادہ	lokaj
پِیادہ	piona
پیار	miłość
پیار	love
پیار	miłości
پیار	kocham
پیار	pocałunek
پیار	buzi
پیار	kiss
پیار	przyjaźni
پیار	znajomość
پیار	przyjaźń
پیار	przywiązanie
پیار	załącznik
پیاردلار	miłość
پیاردلار	love
پیاردلار	miłości
پیاردلار	kocham
پیارا	ukochana
پیارا	ukochany
پیارا	kochany
پیارا	ulubione
پیارا	ulubiony
پیارا	ulubiona
پیارا	urocze
پیارا	uroczy
پیارا	synu
پیارا	syn
پیارا	przyjemne
پیارا	ukochana
پیارا	ukochany
پیارا	kochany
پیارا	kochana
پیارا	kochany
پیارا	kochanie
پیارا	ulubione
پیارا	ulubiony
پیارا	ulubiona
پیارا	urocze
پیارا	uroczy
پیارا	drogi
پیارا	kochany
پیارا	droga
پیارا	kochana
پیارا	kochani
پیارا	synu
پیارا	syn
پیارا	przyjemne
پیارے	przyjaciele
پیارے	przyjaciółki
پیارے	znajomi
پیارے	znajomych
پیارے	przyjaciół
پِیاز	cebulę
پِیاز	cebuli
پِیاز	cebula
پیاس	pragnienie
پیاس	pożądanie
پیاس	pragnienia
پیاس	pożądania
پیاس	tęsknota
پیاس	tęsknoty
پیاس	tęsknota
پیاس	pragnienie
پیاس	ochota
پیاس	pragnienie
پیاس	pożądanie
پیاس	pragnienia
پیاس	pożądania
پیاس	tęsknota
پیاس	pragnienie
پیاس	pragnienia
پیاس	tęsknoty
پیاس	tęsknota
پیاس	pragnienie
پیاس	ochota
پِیاک	sot
پِیاک	pijak
پیال	słomy
پِیالہ	quaich
پِیالہ	puchar
پِیالہ	kubek
پِیالہ	kielich
پِیالہ	cup
پِیالی	rów
پِیالی	rowu
پِیالی	rowie
پیام	komunikat
پیام	wiadomość
پیام	wiadomości
پیام	ofertę
پیام	oferta
پیام	oferty
پیام	zaproszenie
پیام	zaproszenia
پیامی	posłańca
پیامی	messenger
پیامی	posłaniec
پِیانا	woda
پِیانا	wody
پِیپ	chłonne
پِیپا	beczka
پِیپا	beczce
پِیپا	otyłych
پِیپا	pijak
پِیپا	beczka
پِیپا	lufy
پِیت	szczęście
پِیت	szczęścia
پِیت	miłość
پِیت	love
پِیت	miłości
پِیت	kocham
پِیت	żółte
پِیت	żółta
پِیت	żółty
پِیتامبر	aktora
پِیتامبر	aktor
پِیتامبر	tancerz
پِیتامبر	tancerka
پَیتاوہ	pończochy
پِیتل	brass
پِیتم	kochanka
پِیتم	kochankiem
پِیتم	kochanek
پِیٹ	ukarać
پِیٹ	karać
پِیٹ	beat
پِیٹ	pokonać
پیٹ	żołądek
پیٹ	brzuch
پیٹ	żołądka
پیٹ	apetyt
پیٹ	głód
پیٹ	głodu
پیٹ	ciążą
پیٹ	ciąża
پیٹ	ciąży
پیٹ	pojemności
پیٹ	pojemność
پیٹ	zdolność
پیٹ	chciwość
پیٹ	chciwości
پیٹ	żądza
پیٹ	żołądek
پیٹ	brzuch
پیٹ	żołądka
پیٹ	apetyt
پیٹ	głód
پیٹ	głodu
پیٹ	ciążą
پیٹ	ciąża
پیٹ	ciąży
پیٹ	pojemności
پیٹ	pojemność
پیٹ	zdolność
پیٹ	chciwość
پیٹ	chciwości
پیٹ	żądza
پیٹ	brzucha
پیٹ	brzuch
پیٹا	span
پیٹا	średnicy
پیٹا	średnica
پیٹا	obwód
پیٹا	oddech
پِیٹنا	thrash
پِیٹنا	beat
پِیٹنا	pokonać
پِیٹنا	przekleństwo
پِیٹنا	klątwę
پِیٹنا	klątwa
پِیٹنا	ukarać
پِیٹنا	karać
پِیٹنا	zarabiać
پِیٹنا	zarobić
پِیٹنا	tilt
پیٹُو	skąpiec
پیٹُو	chciwy
پیٹی	box
پیٹی	pole
پیٹی	pudełko
پیٹی	skrzynia
پیٹی	ramka
پیٹی	trumna
پیٹی	trumny
پیٹی	case
پیٹی	sprawa
پیٹی	przypadek
پیٹی	walizkę
پیٹی	walizki
پیٹی	walizka
پیٹی	pasek
پیٹی	pas
پَیٹھ	wjazd
پَیٹھ	wejście
پَیٹھ	wjazd
پَیٹھ	wejście
پَیٹھ	wpis
پَیٹھ	wstęp
پَیٹھ	dopuszczenie
پِیٹھ	pomoc
پِیٹھ	pomocy
پِیٹھ	pokolenie
پِیٹھ	wytwarzanie
پِیٹھ	generacja
پِیٹھ	generowanie
پِیٹھ	rodowód
پِیٹھ	wsparcia
پِیٹھ	wsparcie
پِیٹھ	wspieranie
پَیٹھانا	pośpiech
پَیٹھانا	rush
پَیٹھانا	przeniknąć
پَیٹھانا	wejdź
پَیٹھانا	enter
پَیٹھنا	przeniknąć
پَیٹھنا	wejdź
پَیٹھنا	enter
پیچ	cewka
پیچ	cewki
پیچ	kolka
پیچ	niejasności
پیچ	wrogość
پیچ	krotnie
پیچ	złóż
پیچ	kłopot
پیچ	kłopoty
پیچ	problemy
پیچ	twist
پیچ	taktykę
پیچ	taktyki
پیچ	taktyka
پیچ	uprzedzenia
پیچ	curl
پیچا	twist
پیچاک	złożone
پیچاک	złożona
پیچاک	złożony
پیچاک	kompleks
پیچاک	skomplikowane
پیچاک	twist
پیچاک	ślimak
پیچاک	ślimaki
پیچاک	curl
پیچاں	zakręcony
پیچاں	zwinięty
پیچاں	zakręcony
پیچاں	zwinięty
پیچِش	kręgu
پیچِش	okrąg
پیچِش	koło
پیچِش	krąg
پیچِش	circle
پیچِش	kolka
پیچِش	twist
پیچوان	elektromagnetyczny
پیچیا	trickster
پیچیا	oszukuje
پیچیا	oszukiwać
پیچیا	oszust
پیچیدگی	twist
پیچیدگی	powikłania
پیچیدگی	komplikacje
پیچیدگی	złożoność
پیچیدگی	złożoności
پیچیدگی	twist
پیچیدگی	powikłania
پیچیدگی	komplikacje
پیچیدہ	niejednoznaczne
پیچیدہ	zaangażowane
پیچیدہ	zamieszany
پیچیدہ	zaangażowana
پیچیدہ	zaangażowany
پیچیدہ	zakręcony
پیچیدہ	trudna
پیچیدہ	trudny
پیچیدہ	trudne
پیچیدہ	skomplikowany
پیچیدہ	skomplikowana
پیچیدہ	skomplikowane
پیچیدہ	niejednoznaczne
پیچیدہ	zaangażowane
پیچیدہ	zamieszany
پیچیدہ	zaangażowana
پیچیدہ	zaangażowany
پیچیدہ	złożone
پیچیدہ	złożona
پیچیدہ	złożony
پیچیدہ	kompleks
پیچیدہ	skomplikowane
پیچیدہ	zakręcony
پیچیدہ	trudna
پیچیدہ	trudny
پیچیدہ	trudne
پیچیدہ	skomplikowany
پیچیدہ	skomplikowana
پیچیدہ	skomplikowane
پِیچھا	gonić
پِیچھا	pogoń
پِیچھا	pościg
پِیچھا	chase
پِیچھا	pościgu
پِیچھا	pogoń
پِیچھا	pościg
پِیچھا	brak
پِیچھا	nieobecności
پِیچھا	nieobecność
پِیچھا	tylny
پِیچھا	tyły
پِیچھا	tylne
پِیچھا	tył
پِیچھا	tylna
پِیچھے	temu
پِیچھے	after
پِیچھے	po
پِیچھے	dawniej
پِیخال	guano
پَیخانہ	toalety
پَیخانہ	toaleta
پَیخانہ	wc
پَیدا	profit
پَیدا	zysku
پَیدا	zysk
پَیدا	zyski
پَیدا	wyprodukowane
پَیدا	wyprodukowano
پَیدا	wyprodukowany
پَیدا	produkowane
پَیدا	odkryte
پَیدا	odkrył
پَیدا	odkryto
پَیدا	jawnym
پَیدا	manifest
پَیدا	wytwarzane
پَیدا	wytworzone
پَیدا	generowane
پَیدا	zarobek
پَیدا	zarabiać
پَیدا	zysk
پَیدا	zyskać
پَیدا	zdobyte
پَیدا	łapówki
پَیدا	łapówkę
پَیدا	przekupić
پَیدا	dochód
پَیدا	przychód
پَیدا	przychody
پَیدا	dochodów
پَیدا	dochody
پَیدا	wymyślone
پَیدا	wymyślił
پَیدا	wynalazł
پَیدا	wystawiane
پَیدا	wystawione
پَیدا	pokazane
پَیدا	urodzony
پَیدا	urodzona
پَیدا	urodzone
پَیدا	utworzona
پَیدا	utworzony
پَیدا	utworzono
پَیدا	stworzył
پَیدا	utworzone
پَیدا	zarobił
پَیدا	pozyskane
پَیدا	zdobyte
پَیدا	nabyte
پَیداوار	owoce
پَیداوار	owoców
پَیداوار	owoc
پَیداوار	dochód
پَیداوار	przychód
پَیداوار	przychody
پَیداوار	dochodów
پَیداوار	dochody
پَیداواری	produktywne
پَیدائش	zysk
پَیدائش	zyski
پَیدائش	urodzenia
پَیدائش	poród
پَیدائش	narodziny
پَیدائش	zyski
پَیدائش	zarobki
پَیدائش	zarobków
پَیدائش	dochody
پَیدائش	tworzenie
پَیدائش	tworzenia
پَیدائش	utworzenie
پَیدائش	stworzenie
پَیدائشی	wrodzonym
پَیدائشی	wrodzone
پَیدائشی	naturalne
پَیدائشی	naturalny
پَیدائشی	naturalnych
پَیدائشی	naturalna
پَیدائشی	wrodzone
پَیدائشی	oryginalna
پَیدائشی	pierwotnym
پَیدائشی	oryginalny
پَیدائشی	oryginał
پَیدائشی	oryginalne
پَیدائی	oczywista
پَیدائی	oczywisty
پَیدائی	oczywiste
پَیدائی	jawnym
پَیدائی	manifest
پَیدائی	istnienia
پَیدائی	występowanie
پَیدائی	istnienie
پَیدائی	manifestacji
پَیدل	piona
پَیدل	chodzenie
پَیدل	spacery
پَیدل	spaceru
پَیدل	spacer
پَیر	stopę
پَیر	stopy
پَیر	stopa
پَیر	stopie
پِیر	poniedziałek
پِیر	mystic
پِیر	pir
پِیر	święty
پِیر	święta
پِیر	saint
پِیر	ból
پِیر	bólu
پِیر	bóle
پِیر	cierpienie
پَیرا	akapitu
پَیرا	ustęp
پَیرا	paragraf
پَیرا	akapit
پَیرا	para
پِیرا	żółte
پِیرا	żółta
پِیرا	żółty
پَیراستگی	przycinanie
پَیراستگی	dekoracje
پَیراستگی	dekoracja
پَیراستگی	dekoracji
پَیراستہ	dostosowany
پَیراستہ	skorygowane
پَیراستہ	dostosowana
پَیراستہ	dostosowane
پَیراستہ	urządzone
پَیراستہ	odznaczony
پَیراستہ	ułożone
پَیراک	pływak
پَیراکہ	flipper
پَیراکی	pływania
پَیراکی	pływanie
پَیراکیہ	plankton
پَیرامن	spódnicę
پَیرامن	spódnicy
پَیرامن	okolice
پَیرامن	dookoła
پَیرامن	obwody
پَیرامن	obwód
پَیرامن	okolice
پَیرامن	obwód
پِیران	kapłani
پِیران	księży
پِیران	księża
پِیران	świętych
پِیران	święci
پَیراہن	mantle
پَیراہن	ubiór
پَیراہن	suknia
پَیراہن	sukienka
پَیراہن	sukienki
پَیرائو	głęboka
پَیرائو	głęboki
پَیرائو	głęboko
پَیرائو	głębokie
پَیرائو	deep
پَیرائی	efekt
پَیرائی	skutek
پَیرائی	funkcjonowanie
پَیرائی	operacja
پَیرائی	działanie
پَیرائی	operacje
پَیرائی	dekoracje
پَیرائی	dekoracji
پَیرائی	praktyce
پَیرائی	trening
پَیرائی	praktyki
پَیرائی	ćwiczenia
پَیرائی	praktyka
پَیرائی	dekoracje
پَیرائی	dekoracja
پَیرائی	dekoracji
پَیرائی	działania
پَیرائی	czynność
پَیرائی	działanie
پَیرائی	akcja
پِیرائی	singer
پِیرائی	piosenkarz
پِیرائی	wokalista
پِیرائی	piosenkarka
پَیرایہ	postępowanie
پَیرایہ	prowadzenia
پَیرایہ	zachowanie
پَیرایہ	zachowania
پَیرایہ	styl
پَیرایہ	style
پَیرایہ	metoda
پَیرایہ	metody
پَیرایہ	sposób
پَیرنا	pierce
پَیرنا	pływać
پَیرنا	przeniknąć
پَیرو	obserwujących
پَیرو	wyznawcą
پَیرو	ucznia
پَیرو	uczeń
پِیرُو	turcja
پِیرُو	indyk
پِیرُو	turcji
پِیروز	udanych
پِیروز	udane
پِیروز	udany
پِیروز	udana
پِیروز	zamożnych
پِیروز	zwycięski
پِیروزہ	turkus
پَیروکار	obserwujących
پَیروکار	wyznawcą
پَیروی	poświęcenie
پَیروی	oddania
پَیروی	oddanie
پَیروی	posłuszeństwo
پَیروی	posłuszeństwa
پَیرہن	mantle
پِیری	autorytet
پِیری	władza
پِیری	organ
پِیری	moc
پِیری	władza
پِیری	siła
پِیری	zasilanie
پِیری	power
پِیڑ	choroba
پِیڑ	choroby
پِیڑ	żal
پِیڑ	szkoda
پِیڑ	litości
پِیڑ	sympatii
پِیڑ	współczucia
پِیڑ	współczucie
پِیڑ	przypadłość
پِیڑ	smutku
پِیڑ	smutek
پِیڑ	ból
پِیڑ	bólu
پِیڑ	bóle
پِیڑ	cierpienie
پیڑ	roślin
پیڑ	rośliny
پیڑ	roślina
پیڑ	krzew
پیڑ	roślin
پیڑ	rośliny
پیڑ	roślina
پیڑ	drzewo
پیڑ	drzewko
پیڑ	drzewa
پیڑ	krzew
پیڑا	ciasta
پیڑا	ciasto
پَیڑی	schody
پَیڑی	step
پَیڑی	krok
پِیڑھی	rodowód
پِیڑھی	pokolenie
پِیڑھی	wytwarzanie
پِیڑھی	generacja
پِیڑھی	generowanie
پِیڑھی	rodowód
پَیزار	pantofelek
پَیزار	buty
پَیزار	buta
پَیزار	but
پَیسا	fortuna
پَیسا	fortunę
پَیسا	fortuny
پَیسا	pieniądze
پَیسا	pieniądz
