மற்றும்	en
தேர்தலில்	verkiezingen
என்ன	wat
பால்	paulus
பால்	paul
பால்	melk
வீரர்கள்	spelers
வீரர்கள்	soldaten
அழைக்கப்படும்	belde
அழைக்கப்படும்	genoemd
அழைக்கப்படும்	gebeld
தன்மை	gedrag
தன்மை	gedragingen
தன்மை	gedrag
மிகப்பெரிய	large
மிகப்பெரிய	groot
மிகப்பெரிய	grote
மிகப்பெரிய	reusachtig
மிகப்பெரிய	enorm
மிகப்பெரிய	enorme
மிகப்பெரிய	gigantisch
மிகப்பெரிய	grootste
விடுதலைப்	bevrijding
கணினி	computer
கணினி	systeem
கணினி	stelsel
வரலாற்று	historische
வரலாற்று	historisch
வரலாற்று	historisch
வரலாற்று	historische
இத்தகைய	dergelijke
இத்தகைய	gewend
தேவையான	vereiste
தேவையான	vereist
நவீன	modern
நவீன	moderne
நவீன	tof
நவீன	gaaf
நவீன	cool
சிகிச்சை	therapie
சிகிச்சை	behandeling
தொகுதிகள்	blokken
ஒன்றாக	samen
மாநிலம்	staat
மாநிலம்	state
தற்போதைய	huidig
தற்போதைய	huidige
தற்போதைய	actueel
தற்போதைய	aanwezig
தற்போதைய	heden
தற்போதைய	presenteren
தற்போதைய	presenteer
வருகின்றன	komen
வருகின்றன	coming
தேர்வு	selectie
தேர்வு	kies
தேர்வு	selecteren
தேர்வு	selecteer
தேர்வு	keuze
தேர்வு	keus
பலர்	veel
பலர்	velen
பலர்	vele
ஊர்	stad
அல்ல	niet
தூதரகம்	ambassade
நோபல்	edele
நோபல்	noble
நோபல்	edel
நோபல்	nobele
நோபல்	nobel
நோபல்	nobel
முடிவு	einde
முடிவு	beëindigen
முடிவு	eind
முடிவு	resultaat
முடிவு	conclusie
பத்து	tien
கிடைக்கும்	beschikbare
கிடைக்கும்	verkrijgbaar
கிடைக்கும்	beschikbaar
வானூர்தி	luchtvaart
வானூர்தி	vliegtuig
வானூர்தி	vliegtuigen
வானூர்தி	luchtvaartuigen
வானூர்தி	luchtvaartuig
தோற்றம்	stijl
தோற்றம்	style
தோற்றம்	kijk
தோற்றம்	verschijning
தோற்றம்	uiterlijk
தோற்றம்	looking
தோற்றம்	kijken
நன்றி	thnx
நன்றி	thanks
நன்றி	bedankt
வயது	ouderdom
வயது	leeftijd
அவரை	hem
சிங்	singh
சிங்	xing
இதழ்கள்	blaadjes
இதழ்கள்	tijdschriften
இதழ்கள்	magazines
தனிப்பட்ட	persoonlijke
தனிப்பட்ட	persoonlijk
தனிப்பட்ட	prive
தனிப்பட்ட	privé
தனிப்பட்ட	particulier
தனிப்பட்ட	unique
தனிப்பட்ட	unieke
தனிப்பட்ட	uniek
என்பதால்	sinds
என்பதால்	sedert
கோயில்கள்	tempels
மென்பொருள்	programmatuur
மென்பொருள்	software
பொழுது	wanneer
சோவியத்	sovjet
தேவை	vereiste
தேவை	vereist
தேவை	nodig
தேவை	benodigd
தேவை	nood
தேவை	need
தேவை	nodig
தேவை	noodzaak
தேவை	behoefte
தேவை	gezocht
சக்தி	energie
சக்தி	macht
சக்தி	kracht
சக்தி	power
சக்தி	vermogen
அவர்களது	hun
இல்லாமல்	zonder
நிகழ்வுகள்	gebeurtenissen
நிகழ்வுகள்	evenementen
போரில்	battle
போரில்	slag
போரில்	strijd
போரில்	gevecht
போரில்	veldslag
போட்டி	toernooi
போட்டி	tournament
போட்டி	tornooi
போட்டி	match
போட்டி	concurrentie
போட்டி	mededinging
போட்டி	competitie
போட்டி	wedstrijdje
போட்டி	wedstrijd
போட்டி	prijsvraag
உட்பட	inclusief
ஏறத்தாழ	bijna
மாகாணம்	provincie
கொல்லப்பட்டனர்	gedood
கொல்லப்பட்டனர்	vermoord
க்கு	voor
கத்தோலிக்க	katholieke
கத்தோலிக்க	katholiek
மூன்றாவது	derde
மூன்றாவது	third
முந்தைய	eerder
முந்தைய	voorgaande
முந்தைய	vorig
முந்தைய	vorige
முந்தைய	eerdere
இருந்தாலும்	hoewel
இயக்கம்	motion
இயக்கம்	beweging
இயக்கம்	motie
இயக்கம்	operation
இயக்கம்	bewerking
இயக்கம்	operatie
இயக்கம்	exploitatie
இயக்கம்	bewegingen
இயக்கம்	verplaatsing
இயக்கம்	beweging
முனைவர்	doctoraat
முனைவர்	phd
குறிப்பிடத்தக்க	significant
நடிகர்கள்	acteurs
நடிகர்கள்	actoren
உரை	tekst
குறிப்பு	referentie
குறிப்பு	verwijzing
குறிப்பு	noot
குறிப்பு	briefje
குறிப்பு	notitie
குறிப்பு	opmerking
விருதுகள்	prijsuitreiking
விருதுகள்	awards
விருதுகள்	onderscheidingen
குறைவான	laag
குறைவான	low
குறைவான	lage
குறைவான	minder
கடந்த	voorbij
கடந்த	verleden
கடந்த	laatste
ஆண்	mannelijk
ஆண்	male
ஆண்	mannetje
ஆண்	mannelijke
ஆண்	mannen
திறன்	vaardigheden
திறன்	vaardigheid
திறன்	kunde
திறன்	capaciteit
திறன்	vermogen
கொள்கை	beleid
உங்கள்	je
உங்கள்	uw
உங்கள்	jouw
உரிமை	eigendom
உரிமை	rechten
இல்லாத	zonder
இல்லாத	free
இல்லாத	vrij
இல்லாத	gratis
இலக்கியம்	literatuur
அடங்கும்	inclusief
அடங்கும்	inbegrepen
அடங்கும்	omvat
அடங்கும்	inclusief
வடிவம்	shape
வடிவம்	vorm
வடிவம்	indeling
வடிவம்	opmaak
வடிவம்	format
வடிவம்	formatteren
வடிவம்	formaat
நாடாளுமன்ற	parlementaire
நாடாளுமன்ற	parlementair
நாடாளுமன்ற	parlement
வாழ்ந்த	woonde
வாழ்ந்த	leefde
வாழ்ந்த	leefden
பிரதேசம்	pradesh
ஒன்றை	one
ஒன்றை	één
ஒன்றை	een
ஒன்றை	eén
பயிற்சி	trainen
பயிற்சி	training
பயிற்சி	opleiding
பயிற்சி	praktijk
பயிற்சி	oefenen
பயிற்சி	beoefenen
பயிற்சி	oefening
பயிற்சி	zelfstudie
பயிற்சி	tutorial
பயிற்சி	leerprogramma
கோட்டை	kasteel
கோட்டை	fort
உயிர்	life
உயிர்	leven
உயிர்	reanimeren
உயிர்	klinker
உயிர்	klinkers
தீவுகள்	eilanden
காந்தி	gandhi
எழுத்து	scenario
எழுத்து	script
எழுத்து	personage
எழுத்து	karakter
எழுத்து	schrijven
எழுத்து	spelling
விளக்கம்	beschrijving
விளக்கம்	signalement
விளக்கம்	omschrijving
சூரிய	zonne
சூரிய	solar
எழுதி	brander
எதிரான	tegen
எட்டு	acht
எட்டு	eight
உலகம்	worldwide
உலகம்	wereldwijde
உலகம்	wereldwijd
உலகம்	wereld
உலகம்	aardbol
உலகம்	globe
உலகம்	global
உலகம்	mondiale
உலகம்	globaal
உலகம்	wereldwijd
ஏனெனில்	want
ஏனெனில்	omdat
சேலம்	salem
சாதாரண	plain
சாதாரண	vlakte
சாதாரண	effen
சாதாரண	normale
சாதாரண	normaal
அரசியல்வாதிகள்	politici
கூடுதல்	extra
கூடுதல்	bijkomend
கூடுதல்	bijkomende
கூடுதல்	aanvullend
கூடுதல்	aanvullende
கூடுதல்	extra
வழங்கப்பட்டது	verleend
வழங்கப்பட்டது	toegekend
இந்தி	hindi
வெளியிடப்பட்டது	vrijgelaten
வெளியிடப்பட்டது	vrijgegeven
வெளியிடப்பட்டது	uitgebracht
வெளியிடப்பட்டது	gepubliceerd
வெளியிடப்பட்டது	verschenen
வெளியிடப்பட்டது	gepubliceerde
வெளியிடப்பட்டது	uitgegeven
தாய்	thaise
தாய்	thai
தாய்	thais
தாய்	tai
தாய்	moeder
தாய்	moedertje
தடை	verbannen
தடை	verboden
தடை	ban
தடை	verbod
தடை	verbieden
தடை	afbreken
தடை	onderbreken
தடை	geblokkeerde
தடை	geblokkeerd
விமான	luchtvaart
இப்போது	nu
தெலுங்கு	telugu
குழந்தை	baby
குழந்தை	schat
குழந்தை	schatje
குழந்தை	zuigeling
குழந்தை	kind
குழந்தை	jongen
குழந்தை	kid
குழந்தை	kind
குழந்தை	kindje
கண்டு	gevonden
கண்டு	vinden
கண்டு	zoek
கண்டு	vind
விக்கி	wiki
விக்கி	vicky
பணியாற்றினார்	werkte
பணியாற்றினார்	gewerkt
சிங்கப்பூர்	singapore
