در	deur
ساختمان	bouwen
درام	drama
درام	drum
درام	trom
درام	trommel
درصد	percentage
مهندسی	engineering
مهندسی	machinebouw
مهندسی	techniek
برنده	win
برنده	winnen
برنده	winnares
برنده	winnaar
علم	wetenschap
علم	wetenschappen
علم	kennis
وقتی	wanneer
آبی	blue
آبی	blauw
آبی	blauwe
اقتصاد	economie
اقتصاد	economie
ورزشی	atletisch
ورزشی	sportief
ورزشی	sporting
ورزشی	sport
ورزشی	sporten
جامعه	samenleving
جامعه	genootschap
جامعه	maatschappij
جامعه	gemeenschap
جامعه	community
بازار	bazar
بازار	marketplace
بازار	marktplaats
بازار	marktplein
بازار	bazaar
بازار	markt
معرفی	inleiding
معرفی	invoering
معرفی	introductie
معرفی	introduceren
معرفی	introduceren
معرفی	introduceerde
معرفی	ingevoerd
معرفی	geïntroduceerd
مصر	egypte
مصر	egyptisch
مصر	egyptische
متن	tekst
متن	context
متن	bron
سرعت	snelheid
سرعت	speed
سرعت	toerental
طرف	kant
طرف	zijde
طرف	side
طرف	zijkant
آمد	gearriveerd
آمد	aangekomen
آمد	kwam
آمد	kwamen
دهد	subsidies
دهد	beurzen
سابق	voormalig
سابق	voormalige
پسر	boy
پسر	jongen
پسر	zoon
پسر	son
دین	religie
دین	godsdienst
دین	dean
دین	decaan
کشت	cultiveren
رضا	reza
رضا	rida
سایت	website
سایت	site
آسمانی	hemels
آسمانی	hemelse
خیلی	zeer
خیلی	mooi
خیلی	pretty
خورشیدی	zonne
خورشیدی	solar
سفید	wit
سفید	witte
جشنواره	festival
بهتر	better
بهتر	beter
بهتر	best
بهتر	beste
فرد	individu
فرد	individueel
فرد	oneven
فرد	vreemd
فرد	odd
فرد	fred
لندن	londen
لندن	landon
رفت	gone
سری	serie
سری	reeks
سری	reeksen
سری	series
سری	sri
باستان	oudheid
اسکار	oscar
اسکار	oskar
اکنون	nu
کلی	kelly
کلی	klei
کلی	clay
هیئت	delegeren
هیئت	delegatie
آلمانی	duits
آلمانی	duitse
محلی	plaatselijk
محلی	lokaal
محلی	regionale
محلی	regionaal
محلی	lokale
محلی	plaatselijk
محلی	lokaal
معنی	betekenis
دادن	geven
شرق	oosten
شرق	oost
شرق	oostelijk
شرق	oostelijke
دیده	gezien
دیده	zag
دیده	zagen
دیده	saw
دیده	zaag
شیخ	sheikh
شیخ	sjeik
شیخ	sjeik
برگزیده	uitverkorene
برگزیده	uitgekozen
برگزیده	gekozen
برگزیده	uitverkoren
برگزیده	geselecteerde
برگزیده	geselecteerd
برگزیده	uitgekozen
برگزیده	gekozen
برگزیده	fragment
برگزیده	uittreksel
کنترل	controle
کنترل	control
انواع	typen
انواع	soorten
انواع	types
درست	waar
درست	true
درست	klopt
سنگ	sang
سنگ	zongen
سنگ	zong
سنگ	gezongen
سنگ	steen
سنگ	natuursteen
سنگ	stone
سنگ	stenen
استاد	master
استاد	meester
موقعیت	positie
موقعیت	situatie
موقعیت	toestand
امپراتوری	keizerrijk
امپراتوری	rijk
امپراتوری	imperium
امپراتوری	empire
امپراتوری	keizerlijk
امپراتوری	keizerlijke
امپراتوری	imperial
بیماری	ziekte
بیماری	ziekte
بیماری	ziekte
عمق	diepte
عمق	diepgang
کلاس	lessen
کلاس	klassen
کلاس	klasse
کلاس	class
کلاس	klas
آنان	hen
مدرسه	school
کسب	verdien
کسب	verdienen
کسب	verwerven
کسب	bedrijf
کسب	zakelijk
حرکت	verplaatsen
حرکت	bewegen
حرکت	beweeg
حرکت	verplaats
حرکت	verplaatsen
حرکت	bewegen
حرکت	bewegend
حرکت	verhuizen
جغرافیایی	geografisch
جغرافیایی	geografisch
مشخصات	specificaties
مشخصات	karakteristieken
مشخصات	kenmerken
مشخصات	eigenschappen
مشخصات	specificaties
مشخصات	beschrijving
مشخصات	signalement
مشخصات	omschrijving
همکاری	medewerking
همکاری	samenwerking
همکاری	partnership
همکاری	partnerschap
همکاری	medewerking
همکاری	samenwerking
دبی	dubai
دبی	debbie
دبی	debby
کوتاه	kort
کوتاه	short
کوتاه	korte
روابط	relaties
روابط	betrekkingen
روابط	relaties
اجرا	prestaties
اجرا	prestatie
اجرا	uitvoeren
اجرا	executeren
اجرا	uitvoering
اجرا	terechtstelling
اجرا	executie
اجرا	rennen
اجرا	uitvoeren
اجرا	ren
اجرا	run
اجرا	rennen
اجرا	hardlopen
اجرا	running
وزیر	minister
خواننده	zanger
خواننده	singer
خواننده	zangeres
خواننده	reader
خواننده	lezer
پیشنهاد	voorgestelde
پیشنهاد	voorgesteld
پیشنهاد	gesuggereerd
پیشنهاد	bieden
پیشنهاد	aanbieden
پیشنهاد	aanbod
پیشنهاد	bieden
پیشنهاد	aanbieden
پیشنهاد	aanbieding
پیشنهاد	suggereren
پیشنهاد	suggestie
اتحادیه	union
اتحادیه	vakbond
اتحادیه	unie
خوب	lekker
خوب	goed
خوب	nou
خوب	wel
موفق	succesvol
موفق	geslaagde
موفق	geslaagd
موفق	succesvolle
موفق	succes
موفق	success
شخصی	persoonlijke
شخصی	persoonlijk
شخصی	individu
شخصی	individueel
شخصی	prive
شخصی	privé
شخصی	particulier
پایین	down
پایین	omlaag
پایین	bodem
پایین	onderkant
پایین	bottom
پدر	pap
پدر	vader
پدر	pa
پدر	papa
پدر	paps
پدر	vader
حق	truth
حق	waarheid
خاص	specifiek
خاص	specifieke
خاص	speciaal
خاص	bijzonder
خاص	speciale
خاص	special
گذشته	voorbij
گذشته	verleden
کیفیت	kwaliteit
ازدواج	trouwen
ازدواج	trouw
ازدواج	gehuwd
ازدواج	getrouwd
ازدواج	trouwen
ازدواج	huwelijk
ازدواج	trouwfeest
ازدواج	bruiloft
ازدواج	huwelijk
خارجی	extern
خارجی	uitwendig
خارجی	externe
خارجی	buitenkant
خارجی	buitenlands
هنوز	nog
انتشارات	uitgeverij
انتشارات	uitgeverijen
انتشارات	uitgevers
دادگان	databank
دادگان	gegevensbank
دادگان	database
میزان	beoordeeld
میزان	beoordeelde
میزان	nominaal
میزان	gewaardeerd
میزان	saldo
میزان	balans
میزان	evenwicht
بالاتر	hogere
بالاتر	hoger
تر	ter
مشغول	druk
مشغول	bezig
مشغول	bezet
اقتصادی	economische
اقتصادی	economisch
فعال	active
فعال	actieve
فعال	actief
اینجا	hier
پادشاهی	koninkrijk
کمربند	gordels
کمربند	riemen
کمربند	riem
کمربند	gordel
واحد	divisie
واحد	afdeling
واحد	deling
واحد	division
واحد	eenheid
واحد	unit
چندین	tientallen
چندین	meerdere
چندین	verschillende
چندین	verscheidene
چندین	meerdere
چندین	meervoudige
چندین	veelvoud
چندین	meervoudig
اندازه	maten
اندازه	grootte
اندازه	afmeting
اندازه	omvang
اندازه	formaat
اندازه	maat
خیابان	straat
خیابان	straatjes
خیابان	straat
خیابان	straten
عالی	perfect
عالی	perfecte
عالی	groot
عالی	geweldig
عالی	fantastisch
عالی	heerlijk
عالی	awesome
عالی	geweldig
عالی	gaaf
عالی	fantastisch
عالی	uitstekend
عالی	excellent
عالی	voortreffelijk
عالی	uitmuntend
نگاره	imago
نگاره	beeld
نگاره	afbeelding
نگاره	grafisch
نگاره	grafische
هدف	doelstelling
هدف	doel
هدف	goal
هدف	doelpunt
هدف	doel
هدف	doelwit
هنرپیشه	actor
هنرپیشه	acteur
قهرمانی	kampioenschap
دستگاه	toestel
دستگاه	apparaat
دستگاه	machine
طرح	sketch
طرح	schets
طرح	ontwerp
طرح	design
طرح	vormgeving
طرح	ontwerpen
میرزا	mirza
پنج	vijf
پنج	five
برد	win
برد	winnen
تئاتر	bioscoop
تئاتر	theater
تئاتر	theater
پل	brug
پل	bridge
پل	paulus
پل	paul
ترابری	vervoer
ترابری	transport
داخل	binnen
داخل	binnenkant
ابتدا	eerste
ابتدا	eerst
ارتباط	communicatie
ارتباط	mededeling
ارتباط	aansluiting
ارتباط	verbinding
ارتباط	connectie
ارتباط	contact
ارتباط	contactpersoon
پخش	speel
پخش	spelen
پخش	afspelen
پخش	uitzending
پخش	uitgezonden
پخش	uitzenden
پخش	spread
پخش	verspreiding
پخش	verspreid
پخش	verspreiden
پخش	spelen
امام	imam
امام	emam
مطلق	absolute
مشکل	probleem
مشکل	problemen
مشکل	moeilijkheden
نفت	olieverf
نفت	aardolie
نفت	olie
نفت	aardolie
نفت	petroleum
شرایط	termen
شرایط	voorwaarden
شرایط	omstandigheden
شرایط	omstandigheid
شرایط	omstandigheden
شرایط	condities
شرایط	voorwaarden
شرایط	conditie
شرایط	aandoening
شرایط	voorwaarde
شرایط	toestand
شرایط	omstandigheden
قاجار	kadjar
کارگردان	directeur
کارگردان	director
کارگردان	regisseur
دانشکده	college
دانشکده	hogeschool
دانشکده	universiteit
دختر	meis
دختر	meisje
دختر	meid
دختر	girl
دختر	dochter
نور	light
نور	lichte
نور	licht
نور	nur
نور	noor
اجرای	uitvoering
اجرای	terechtstelling
اجرای	executie
یونان	griekse
یونان	grieks
یونان	griek
لازم	nodig
لازم	benodigd
لازم	vereiste
لازم	vereist
لازم	noodzakelijke
لازم	nodig
لازم	noodzakelijk
سازی	instrumentale
سازی	escalatie
سازی	escaleren
مرتبط	geassocieerd
مرتبط	geassocieerde
مرتبط	gerelateerd
مرتبط	verwant
مرتبط	verwante
مرتبط	gerelateerde
شکست	falen
شکست	mislukken
شکست	falen
شکست	mislukkingen
شکست	mislukking
شکست	mislukken
شکست	mislukkeling
شکست	nederlaag
شکست	verslaan
رشد	groeiende
رشد	toenemend
رشد	teelt
رشد	groeien
رشد	groeiend
رشد	groei
رشد	groeien
گزارش	verslag
گزارش	rapporteren
گزارش	rapport
پرداخت	betalen
پرداخت	betaal
پرداخت	betalen
پرداخت	betaling
پرداخت	betaalde
پرداخت	betaald
پرداخت	renderen
هلند	nederland
هلند	holland
هلند	nederlandse
هلند	nederlands
هلند	nederlanders
مالی	molly
مالی	financieel
مالی	financien
مالی	financiën
مالی	financieren
مالی	mali
زیاد	veel
زیاد	much
اضافه	extra
ورزشگاه	sportschool
ورزشگاه	estadio
ورزشگاه	stadion
ورزشگاه	stadium
درون	binnen
درون	binnenkant
جنسی	seksuele
جنسی	seksueel
جنسی	seks
جنسی	geslacht
جنسی	sex
امور	affaires
امور	affaire
تأسیس	vestiging
مهدی	mahdi
مهدی	mehdi
شعر	gedicht
شعر	poëzie
شعر	gedichten
شعر	teksten
شعر	gedichten
شرح	verklaring
شرح	uitleg
شرح	toelichting
شرح	beschrijving
شرح	signalement
شرح	omschrijving
فناوری	tech
فناوری	technologie
ترتیب	gearrangeerd
ترتیب	geregeld
ترتیب	orde
ترتیب	bestellen
ترتیب	order
ترتیب	bestelling
مادر	mama
مادر	moeder
مادر	ma
مادر	mam
مادر	moeder
مادر	moedertje
کرمان	kerman
خانوار	huishoudens
خانوار	gezinnen
خانوار	huishouding
خانوار	huishoudelijke
خانوار	huishouden
خانوار	huishoudelijk
وضعیت	status
وضعیت	situatie
وضعیت	toestand
وضعیت	staat
وضعیت	state
نمونه	sample
نمونه	steekproef
نمونه	monster
نمونه	specimen
نمونه	voorbeeld
نامزد	verloofde
نامزد	verloofd
نامزد	kandidaat
لیتر	liter
لیتر	nest
لیتر	nestje
لیتر	liter
لیتر	liter
لاتین	latijnse
لاتین	latijns
لاتین	latijn
لاتین	latino
مثال	voorbeeld
سوئد	zweden
مدل	model
متری	meters
متری	meter
دوستان	vrienden
دوستان	friends
مسیر	pad
مسیر	route
مسیر	traject
دسته	categorie
دسته	stelletje
دسته	bunch
دسته	partij
دسته	batch
دانش	kennis
ترانه	nummer
ترانه	song
ترانه	zang
ترانه	lied
ترانه	liedje
کشته	gedood
کشته	vermoord
چرا	waarom
پایگاه	base
پایگاه	basis
پایگاه	buitenpost
مکان	plaats
مکان	lokatie
مکان	locatie
مکان	ligging
فکر	nadenken
فکر	denken
فکر	denkend
فکر	denk
فکر	denken
اولیه	primaire
اولیه	primair
گسترش	uitbreiden
گسترش	expansie
گسترش	uitbreiden
گسترش	uitbreiding
گسترش	uitbreiden
شناگران	zwemmers
عدم	ontbreken
عدم	gemis
عدم	gebrek
عدد	nummer
عدد	aantal
عدد	getal
عدد	getallen
عدد	nummers
عدد	aantallen
تعریف	definitie
تعریف	compliment
تعریف	definiëren
تعریف	definieer
نو	nieuw
نو	nieuwe
خدمات	diensten
خدمات	dienstverlening
خدمات	dienst
خدمات	service
همسر	echtgenoot
همسر	echtgenote
همسر	echtgenoot
همسر	vrouw
همسر	echtgenote
فرزند	nakomelingen
فرزند	nageslacht
فرزند	nakomeling
فرزند	kroost
فرزند	kind
فرزند	kindje
پهلوی	pahlavi
مصرف	verbruik
مصرف	consumptie
لهستان	polen
تقسیم	divisie
تقسیم	afdeling
تقسیم	deling
تقسیم	division
تقسیم	verdeelde
تقسیم	verdeeld
تقسیم	verdelen
تقسیم	verdeel
روزنامه	krant
روزنامه	kranten
روزنامه	dagblad
تن	tonijn
تن	ton
تن	tonnen
تن	ton
تن	tan
تن	kleurtje
اتحاد	union
اتحاد	vakbond
اتحاد	unie
اتحاد	eenheid
اتحاد	alliance
اتحاد	verbond
اتحاد	bondgenootschap
اتحاد	alliantie
اتحاد	solidariteit
نظریه	theorie
نظریه	theorieën
خاک	stof
خاک	bodem
خاک	grond
خاک	vuil
مخالف	oneens
مخالف	tegenstand
مخالف	oppositie
مخالف	tegengesteld
مخالف	tegenovergesteld
مخالف	tegenovergestelde
مخالف	tegenover
تبریز	tabriz
میله	bar
محسوب	telden
محسوب	telde
محسوب	meegeteld
محسوب	geteld
کلیسای	kapel
کلیسای	kerk
کشاورزی	landbouw
آباد	bezoek
آباد	bezoeken
آباد	abad
دوباره	alweer
دوباره	opnieuw
دوباره	nogmaals
مشهور	beroemde
مشهور	beroemd
بعدی	volgende
بعدی	volgend
مستقل	zelfstandig
مستقل	onafhankelijke
مستقل	onafhankelijk
مستقل	zelfstandig
مستقل	onafhankelijk
قدیمی	vintage
قدیمی	ouwe
قدیمی	oude
قدیمی	oud
شب	nachten
شب	overnachtingen
شب	avond
شب	nacht
شب	avondje
مالکان	landeigenaren
ویدئویی	filmpje
ویدئویی	video
شیمی	scheikunde
شیمی	chemie
فروش	verkopen
فروش	verkoop
فروش	verkopen
فروش	verkoop
فروش	uitverkoop
فروش	verkopen
فروش	verkoop
فروش	verkopen
فروش	verkoop
بیست	twintig
بیست	twenty
رتبه	rangschikking
رتبه	rang
رتبه	rangschikken
جانوران	beesten
جانوران	dieren
جانوران	dier
آیووا	iowa
راک	rak
راک	rotsen
راک	rots
راک	steen
راک	rock
پارک	parkeren
پارک	park
کاربرد	gebruik
کاربرد	aanvraag
کاربرد	toepassing
کاربرد	applicatie
مناسب	toepasselijk
مناسب	geschikt
مناسب	passende
مناسب	passend
مناسب	gepast
مناسب	geschikt
مناسب	geschikte
مناسب	fitness
نخست	prime
نخست	priemgetal
آزادی	freedom
آزادی	vrijheid
آزادی	free
آزادی	vrij
آزادی	gratis
رای	stemmen
رای	stemming
رای	stem
رای	stemmen
رای	stemmingen
رای	stemmen
رای	stemming
رای	gestemd
رای	stemde
رای	rai
اطراف	omringende
اطراف	rondom
اطراف	rond
کمدی	comic
کمدی	komiek
کمدی	comedy
کمدی	komedie
موتور	engine
موتور	motor
موتور	fiets
موتور	motorische
موتور	motor
بسته	bundel
بسته	gesloten
بسته	afgesloten
بسته	pakketje
بسته	pakje
بسته	pakket
بسته	arrangement
راست	waar
راست	true
راست	klopt
فاصله	afstand
فاصله	interval
فاصله	ruimte
فاصله	spatie
سنت	traditie
سنت	tradities
سنت	cent
اغلب	dikwijls
اغلب	vaak
فضای	ruimte
فضای	spatie
چشم	ogen
چشم	oogjes
چشم	oog
چشم	eye
مختصات	coördinaat
مختصات	coördineren
مختصات	coördinaten
عامل	opereren
عامل	factor
چهارم	vierde
چهارم	fourth
متولد	born
متولد	geboren
قوانین	voorschriften
قوانین	rules
قوانین	regels
قوانین	wetten
کمتر	minder
کمتر	minder
صنعتی	industrieel
صنعتی	industriële
صنعت	industrie
صنعت	bedrijfstak
گیاهان	planten
گیاهان	plantjes
گیاهان	kruiden
کشوری	land
آرامگاه	tombe
آرامگاه	graftombe
آرامگاه	graf
آرامگاه	mausoleum
پشت	achter
پشت	terug
پشت	rug
پشت	back
سینما	films
سینما	bioscoop
سینما	bioscoop
