மற்றும்	dan
குறிப்பிடத்தக்க	ketara
நடிகர்கள்	pelakon
உரை	teks
குறிப்பு	rujukan
குறிப்பு	reference
குறிப்பு	note
குறிப்பு	nota
விருதுகள்	anugerah
குறைவான	rendah
குறைவான	low
குறைவான	kurang
குறைவான	kurangkan
குறைவான	less
கடந்த	past
கடந்த	melepasi
கடந்த	last
ஆண்	jantan
ஆண்	male
ஆண்	men
பிரதேச	divisional
திறன்	kemahiran
திறன்	skill
திறன்	kapasiti
திறன்	kebolehan
திறன்	keupayaan
திறன்	kemampuan
கொள்கை	dasar
உங்கள்	your
உரிமை	pemilikan
உரிமை	hak
இல்லாத	tanpa
இல்லாத	free
இலக்கியம்	kesusasteraan
இலக்கியம்	sastera
அடங்கும்	disertakan
அடங்கும்	termasuk
அடங்கும்	termasuk
அடங்கும்	merangkumi
வடிவம்	shape
வடிவம்	bentukkan
வடிவம்	bentuk
வடிவம்	format
நாடாளுமன்ற	parlimen
நாடாளுமன்ற	parlimen
பிரதேசம்	pradesh
ஒன்றை	satu
ஒன்றை	one
பயிற்சி	latihan
பயிற்சி	training
பயிற்சி	latihan
பயிற்சி	latih
பயிற்சி	amalan
பயிற்சி	tutorial
கோட்டை	castle
கோட்டை	istana
கோட்டை	fort
உயிர்	life
உயிர்	hidup
உயிர்	kehidupan
உயிர்	hidupan
உயிர்	vokal
சேர்த்து	sertakan
தீவுகள்	kepulauan
காந்தி	gandhi
எழுத்து	skrip
எழுத்து	aksara
எழுத்து	watak
எழுத்து	tulisan
எழுத்து	menulis
எழுத்து	penulisan
எழுத்து	ejaan
எழுத்து	spelling
விளக்கம்	description
வேலூர்	vellore
சூரிய	suria
சூரிய	solar
எழுதி	pembakar
எதிரான	terhadap
எட்டு	lapan
உலகம்	worldwide
உலகம்	world
உலகம்	dunia
உலகம்	glob
உலகம்	globe
உலகம்	sejagat
உலகம்	global
ஏனெனில்	kerana
ஏனெனில்	sebab
சேலம்	salem
சாதாரண	normal
கூடுதல்	tambahan
கூடுதல்	extra
கூடுதல்	tambahan
இந்தி	hindi
வெளியிடப்பட்டது	dilepaskan
வெளியிடப்பட்டது	released
வெளியிடப்பட்டது	dikeluarkan
வெளியிடப்பட்டது	diterbitkan
தாய்	thai
தாய்	tai
தாய்	ibu
தாய்	bonda
பண்டைய	purba
பண்டைய	kuno
தடை	diharamkan
தடை	banned
தடை	dilarang
தடை	ban
தடை	larangan
தடை	tamatkan
தடை	sampukan
தடை	disekat
தடை	menyekat
விமான	penerbangan
இப்போது	sekarang
இப்போது	skrg
இப்போது	now
இப்போது	kini
தெலுங்கு	telugu
குழந்தை	baby
குழந்தை	sayang
குழந்தை	bayi
குழந்தை	infant
குழந்தை	kid
குழந்தை	kanak
குழந்தை	anak
குழந்தை	child
கண்டு	nemu
கண்டு	terjumpa
கண்டு	dijumpai
கண்டு	find
விக்கி	wiki
விக்கி	vicky
சிங்கப்பூர்	singapura
சிங்கப்பூர்	singapore
கடவுள்	allah
கடவுள்	dewa
மையம்	lokus
மையம்	pusat
மையம்	centre
மையம்	pusat
சட்ட	perundangan
சட்ட	legal
பின்வரும்	mengikuti
பின்வரும்	following
காட்சி	tunjuk
காட்சி	papar
காட்சி	adegan
காட்சி	scene
காட்சி	display
காட்சி	view
வங்கி	banking
வங்கி	perbankan
வங்கி	bank
நடிகை	pelakon
சங்கம்	sangam
சங்கம்	persatuan
சங்கம்	association
சங்கம்	perkaitan
பயணம்	melancong
பயணம்	travel
பயணம்	pelancongan
பயணம்	kembara
பயணம்	trip
தீவு	pulau
தீவு	island
தில்லி	delhi
ஒளி	ringan
ஒளி	cahaya
ஒளி	light
ஆசிய	asian
ஆசிய	asia
விகிதம்	nisbah
விகிதம்	kadar
விகிதம்	rate
விகிதம்	peratus
சாலை	jalan
சாலை	road
கொழும்பு	colombo
குடியரசு	republik
நகரங்கள்	bandaraya
நகரங்கள்	bandar
பிள்ளை	pillai
பிள்ளை	pillay
அனைத்தும்	semuanya
அனைத்தும்	segalanya
அனைத்தும்	semua
மேலாண்மை	pengurusan
மேலாண்மை	management
சிவகங்கை	sivaganga
இங்கே	disini
இங்கே	sini
இயற்பியல்	fizik
இதழ்	magazine
இதழ்	majalah
கலைஞர்	artis
கலைஞர்	artist
குறிப்பிடத்தக்கது	ketara
ஒலிம்பிக்	olimpik
ஒலிம்பிக்	olimpik
மலேசிய	malaysian
தேனி	theni
உருவாக்கப்பட்டது	dicipta
எவ்வாறு	caranya
தொடங்கியது	dimulakan
தொடங்கியது	bermula
வெள்ளை	white
வெள்ளை	putih
இருப்பது	being
இருப்பது	menjadi
சுற்றி	sekeliling
சுற்றி	keliling
சுற்றி	disekeliling
சுற்றி	sekitar
எப்படி	caranya
பில்லியன்	billion
பில்லியன்	bilion
பில்லியன்	bilion
பில்லியன்	berbilion
பேரரசு	empire
பேரரசு	kerajaan
பேரரசு	empayar
நீளம்	length
நீளம்	panjang
ஆராய்ச்சி	research
ஆராய்ச்சி	kajian
ஆராய்ச்சி	penyelidikan
தளம்	domain
தளம்	tapak
தளம்	platform
தளம்	pelantar
தளம்	base
தளம்	pengkalan
விழா	festival
விழா	perayaan
விழா	upacara
பக்கத்தில்	page
பக்கத்தில்	mukasurat
பக்கத்தில்	halaman
சங்க	sangam
சங்க	sanga
புற	remote
முன்னணி	front
முன்னணி	depan
முன்னணி	hadapan
புவியியல்	geografi
அடையாளம்	tag
அடையாளம்	pengenalpastian
அடையாளம்	identiti
அடையாளம்	tanda
அடையாளம்	petanda
அடையாளம்	sign
அடையாளம்	tandatangan
குறியீடு	simbol
குறியீடு	code
குறியீடு	kode
குறியீடு	kod
குறியீடு	pengekodan
செயல்	action
செயல்	tindakan
செயல்	aksi
செயல்	laga
செயல்	function
செயல்	fungsi
செயல்	operasi
மன்னன்	raja
மன்னன்	king
மன்னன்	mannan
பயன்பாடு	penggunaan
பயன்பாடு	kegunaan
பயன்பாடு	aturcara
பயன்பாடு	aplikasi
பயன்பாடு	app
பயன்பாடு	aplikasi
முறைகள்	kaedah
சொந்த	personal
சொந்த	peribadi
சொந்த	sendiri
வார்ப்புரு	templat
கிரேக்க	greek
கிரேக்க	yunani
காதல்	love
காதல்	cinta
காதல்	romantik
காதல்	romantic
இவன்	ivan
பதிலாக	sebaliknya
வகைப்பாடு	pengelasan
வகைப்பாடு	klasifikasi
எடுத்துக்	direbut
எடுத்துக்	diambil
எடுத்துக்	taken
எடுத்துக்	ambil
எடுத்துக்	ambik
கனடா	kanada
கனடா	canada
குழந்தைகள்	kids
அனைவரும்	everybody
அனைவரும்	semua
அனைவரும்	semuanya
ஆரம்ப	bermula
ஆரம்ப	memulakan
தகவல்கள்	maklumat
வில்லியம்	william
பெயர்கள்	nama
பெயர்கள்	names
அணு	atom
பின்பு	barulah
பின்பு	then
பின்பு	kemudiannya
பின்பு	kemudian
மாணவர்கள்	pelajar
மாணவர்கள்	murid
சரியான	perfect
சரியான	sempurna
சரியான	betulkan
சரியான	betul
உருவாக்கப்பட்ட	dicipta
சபை	perhimpunan
சபை	assembly
சபை	majlis
சபை	dewan
மருத்துவம்	ubat
மருத்துவம்	perubatan
மருத்துவம்	medik
மருத்துவம்	perubatan
கிராமம்	kampung
தாக்குதல்	serangan
தாக்குதல்	menyinggung
தாக்குதல்	kesat
தாக்குதல்	menjelikkan
தாக்குதல்	attack
தாக்குதல்	serangan
தாக்குதல்	serang
தாக்குதல்	menyerang
தாக்குதல்	attacking
கேரள	kerala
மதிப்பு	nilai
கருவிகள்	alatan
கருவிகள்	tools
படை	force
படை	paksa
மனைவி	isteri
மனைவி	wife
பதவி	posisi
பதவி	kedudukan
பதவி	jawatan
பதவி	peranan
அஞ்சல்	mail
அஞ்சல்	zip
உதவும்	pertolongan
உதவும்	bantu
உதவும்	bantuan
உதவும்	help
உதவும்	membantu
சொற்கள்	perkataan
வெளியீடு	lepaskan
வெளியீடு	pelepasan
வெளியீடு	dedahkan
வெளியீடு	release
வெளியீடு	output
