மற்றும்	وال
பெப்ரவரி	فبراير
பெப்ரவரி	شباط
பகுதிகள்	الشرائح
பகுதிகள்	العنصر
பகுதிகள்	المكون
பகுதிகள்	عنصر
பகுதிகள்	مكون
பகுதிகள்	الاقاليم
பகுதிகள்	مناطق
பகுதிகள்	المناطق
பகுதிகள்	اجزاء
பகுதிகள்	الاجزاء
பகுதிகள்	المجالات
பகுதிகள்	مجالات
பகுதிகள்	مناطق
பகுதிகள்	المناطق
நிறுவனங்கள்	منظمات
நிறுவனங்கள்	المنظمات
நிறுவனங்கள்	الشركات
நிறுவனங்கள்	شركات
ஜனவரி	يناير
நல்ல	خير
நல்ல	الخير
நல்ல	طيب
நல்ல	جيد
நல்ல	بخير
அடுத்த	التالية
அடுத்த	القادم
அடுத்த	التالي
அடுத்த	التالى
படம்	صورة
படம்	الصورة
படம்	الصوره
படம்	صوره
படம்	صورة
படம்	الصورة
படம்	photo
படம்	صورة
படம்	الصورة
பாதுகாப்பு	دفاع
பாதுகாப்பு	الدفاع
பாதுகாப்பு	امان
பாதுகாப்பு	امنة
பாதுகாப்பு	الحماية
பாதுகாப்பு	حماية
பாதுகாப்பு	السلامة
பாதுகாப்பு	سلامة
பாதுகாப்பு	الامان
பாதுகாப்பு	الامن
பாதுகாப்பு	الامنية
தந்தை	الاب
தந்தை	ابت
தந்தை	اب
பங்கு	الدور
பங்கு	دور
பயன்படுத்தி	باستعمال
பயன்படுத்தி	استعمال
பயன்படுத்தி	استخدام
பயன்படுத்தி	باستخدام
செய்த	صنعت
செய்த	صنع
செய்த	مصنوع
செய்த	جعل
பதிவு	الانطباع
பதிவு	انطباع
பதிவு	سجل
பதிவு	تسجيل
பதிவு	السجل
பதிவு	التسجيل
பதிவு	سجل
பதிவு	تسجيل
பதிவு	السجل
பதிவு	تسجيل
பதிவு	التسجيل
பதிவு	منشور
பதிவு	النشر
பதிவு	المنشور
பதிவு	بوست
ஐரோப்பிய	الاوروبي
ஐரோப்பிய	الاوروبية
முழுவதும்	الكامل
முழுவதும்	ملي
முழுவதும்	كامل
முழுவதும்	كاملة
முழுவதும்	كامل
முழுவதும்	اكتمل
முழுவதும்	كاملة
பயனர்	مستخدم
பயனர்	المستخدم
பயனர்	مستعمل
பயனர்	المستعمل
தொடர்	متسلسلة
தொடர்	متسلسل
தொடர்	المسلسل
தொடர்	مواصلة
தொடர்	الاستمرار
தொடர்	تواصل
போன்றவை	الخ
ஜூன்	حزيران
ஜூன்	يونيو
வழியாக	عبر
வழியாக	فيا
உறுப்பினர்	عضوة
உறுப்பினர்	عضو
உறுப்பினர்	العضو
உறுப்பினர்	العضوية
உறுப்பினர்	عضوية
உறுப்பினர்	عميل
உறுப்பினர்	العميل
உறுப்பினர்	زبون
உறுப்பினர்	الزبون
ஆசிரியர்	محرر
ஆசிரியர்	محررة
ஆசிரியர்	المحرر
ஆசிரியர்	استاذ
ஆசிரியர்	المعلم
ஆசிரியர்	معلم
ஆசிரியர்	مدرس
ஆசிரியர்	معلمة
ஆசிரியர்	مؤلف
ஆசிரியர்	الكاتب
ஆசிரியர்	كاتب
ஆசிரியர்	المؤلف
ஆஃப்	قبالة
முக்கியமான	هام
முக்கியமான	مهمة
முக்கியமான	مهم
முக்கியமான	المهم
முக்கியமான	حرجة
முக்கியமான	الحرجة
முக்கியமான	حرج
தொடர்பு	للاتصال
தொடர்பு	اتصال
தொடர்பு	الاتصال
தொடர்பு	التواصل
ஜூலை	يوليو
ஜூலை	تموز
ஆற்றல்	طاقة
ஆற்றல்	الطاقة
கிலோ	كيلو
வேலை	العمل
வேலை	اعمل
வேலை	عمل
வேலை	الوظيفة
வேலை	وظيفة
வேலை	الشغل
வேலை	شغل
வேலை	عمل
இருக்கலாம்	لربما
இருக்கலாம்	ربما
சமய	الدينية
சமய	دينية
சமய	الديني
சமய	متدين
பணி	الوظيفة
பணி	وظيفة
பணி	الشغل
பணி	شغل
பணி	عمل
பணி	العمل
பணி	اعمل
பணி	عمل
பணி	المهمة
கதை	ستوري
கதை	قصة
கதை	حكاية
கதை	القصة
கதை	قصه
இடையே	بين
பட்டம்	التخرج
பட்டம்	تخرج
பட்டம்	بدرجة
பட்டம்	درجة
பட்டம்	الدرجة
பட்டம்	ورقية
வழி	اثر
வழி	الاثر
வழி	درب
வழி	طريقه
வழி	الطريق
வழி	طريقة
வழி	الطريقة
அப்போது	اذن
அப்போது	بعدها
அப்போது	ثم
அப்போது	اذا
விடுதலை	التحرر
விடுதலை	التحرير
விடுதலை	حرية
விடுதலை	الحرية
ஆகஸ்ட்	اغسطس
ஆகஸ்ட்	اوغست
தேதி	موعد
தேதி	الموعد
தேதி	التاريخ
தேதி	تاريخ
பிறந்த	ميلاد
பிறந்த	الميلاد
பிறந்த	الولادة
பிறந்த	ولادة
இன்னும்	وال
இன்னும்	لسه
ஜான்	جون
ஜான்	يوحنا
அடுத்து	التالية
அடுத்து	القادم
அடுத்து	التالي
அடுத்து	التالى
சேவை	الخدمة
சேவை	خدمة
சேவை	الخدمات
கருத்து	التعليق
கருத்து	تعليق
கருத்து	علق
கருத்து	ملاحظات
கருத்து	السمة
கருத்து	سمة
கருத்து	الموضوع
கருத்து	موضوع
காரணம்	سبب
காரணம்	السبب
காரணம்	السبب
காரணம்	سبب
தனி	الخاص
தனி	الخاصة
தனி	خاص
தனி	خاصة
தனி	منفصل
தனி	منفصلة
அவருக்கு	له
அவருக்கு	هو
நீண்ட	لونغ
நீண்ட	الطويل
நீண்ட	طويلا
நீண்ட	طويلة
நீண்ட	طويل
பள்ளி	مدرسه
பள்ளி	مدرسة
பள்ளி	المدرسة
பள்ளி	المدارس
மற்றொரு	اخر
மற்றொரு	اخرى
மகன்	ابن
மகன்	بني
மகன்	الابن
சர்வதேச	الدولية
சர்வதேச	الدولي
சர்வதேச	دولية
சர்வதேச	دولي
எல்லா	كلهم
எல்லா	كله
எல்லா	جميع
எல்லா	كل
எல்லா	الكل
பொருட்கள்	الاجسام
பொருட்கள்	اجسام
பொருட்கள்	الاصناف
பொருட்கள்	عناصر
பொருட்கள்	بنود
பொருட்கள்	البنود
பொருட்கள்	العناصر
பொருட்கள்	منتجات
பொருட்கள்	المنتجات
பொருட்கள்	الامدادات
பொருட்கள்	مستلزمات
பொருட்கள்	امدادات
பொருட்கள்	اللوازم
பொருட்கள்	لوازم
மின்	كهربائي
மின்	كهربائية
என்றால்	الوسائل
என்றால்	يعنى
என்றால்	يعني
ஏழு	سبع
ஏழு	seven
ஏழு	سبعة
ஏழு	السبعة
நடைபெற்ற	عقدت
