और	и
निष्ठा	самоотверженность
निष्ठा	посвящение
निष्ठा	искренне
निष्ठा	преданность
अंतरण	интервал
अंतरण	интервалы
इंटरफ़ेस	интерфейс
ऑप्टिकल	оптических
साँस	дышать
साँस	вдох
साँस	дыхание
साँस	дышит
साँस	дыхание
