les	என்ற
entreprise	நிறுவனமும்
retour	திரும்ப
retour	பின்
numéro	எண்ணி
numéro	எண்
numéro	எண்ணை
principale	பிரதான
principale	முதன்மை
principale	முக்கிய
principale	முதல்வர்
sainte	sainte
sainte	புனித
sainte	பரிசுத்த
sainte	துறவறம்
sainte	புனிதர்
comté	வட்டாரம்
second	வினாடி
second	இரண்டாம்
second	இரண்டாவது
gare	நிலையம்
terme	உறுப்பு
terme	குறிச்சொல்
connu	தெரிந்தது
connu	தெரிந்த
formation	பயிற்சியை
formation	பயிற்சி
arts	கலைகள்
arts	கலை
arts	ஆர்ட்ஸ்
technique	தொழில்நுட்ப
technique	டெக்னிக்
révolution	புரட்சி
etc	போன்றவை
objet	பொருள்
objet	பொருள்
mon	mon
philippe	பிலிப்
question	கேள்விக்கும்
question	கேள்வி
question	கேள்விக்குப்
question	கேள்விக்கு
question	கேள்வியில்
lorsque	எப்போது
lorsque	பொழுது
lorsque	இருக்கும்போது
lorsque	போது
cinéma	திரைப்படங்கள்
cinéma	சினிமா
plan	வரைபடம்
plan	திட்டம்
plan	பிளான்
van	வேனில்
van	வேன்
van	வான்
serait	இருந்திருந்தால்
œuvres	கிரியை
zone	மண்டலம்
zone	பரப்பு
zone	பரப்பளவு
zone	பகுதியில்
zone	பகுதி
écrivain	எழுத்தாளர்
compagnie	நிறுவனம்
compagnie	நிறுவனமும்
italien	இத்தாலிய
italien	இத்தாலியன்
laquelle	எந்த
films	திரைப்படங்கள்
surtout	குறிப்பாக
surtout	பெரும்பாலும்
parfois	சிலநேரங்களில்
parfois	சிலநேரம்
sources	மூலங்கள்
sources	மூலம்
sources	ஆதாரம்
parc	பூங்கா
parc	பார்க்
moyenne	சராசரி
moyenne	மையமாக
moyenne	நடுத்தரம்
moyenne	நடுத்தர
mouvement	இயக்கம்
mouvement	இயக்கம்
succès	வெற்றி
succès	வெற்றியை
rivière	நதி
rivière	நதிநீர்
rivière	ஆறு
jamais	ஒருபோதும்
jamais	எப்போதும்
jamais	அணையை
vidéo	வீடியோவை
vidéo	வீடியோ
vidéo	வீடியோவில்
vidéo	காணொளி
martin	மார்டின்
martin	மார்ட்டின்
député	mep
député	துணை
claude	கிளாட்
moyen	மையமாக
moyen	நடுத்தரம்
moyen	நடுத்தர
moyen	சராசரி
san	சான்
notre	நம்
notre	நம்முடைய
notre	எங்களின்
notre	எங்களது
notre	எங்கள்
notre	நமது
bon	நன்று
bon	குட்
bon	நல்லது
bon	நல்ல
bon	நன்மை
peintre	ஓவியர்
voix	வாக்குகள்
voix	குரல்கள்
voix	குரலில்
voix	குரல்
rouge	சிவப்பு
rouge	சிகப்பு
rouge	ரூச்
district	மாவட்ட
district	மாவட்டம்
seulement	மட்டுமே
seulement	மட்டும்
pont	பாலம்
pont	டெட்
pont	ஏடு
pont	எடு
libre	இல்லாத
libre	இலவசம்
libre	இலவச
libre	libre
air	ஏர்
sein	மார்பக
sein	மார்பகம்
sein	நெஞ்சத்தை
milieu	நடுவில்
milieu	நடு
milieu	மையமாக
milieu	நடுத்தரம்
milieu	நடுத்தர
festival	பண்டிகை
festival	திருவிழா
festival	விழா
belgique	பெல்ஜியம்
belgique	belgique
grands	பெரியது
grands	மிகப்பெரிய
grands	பெரிய
georges	ஜார்ஜ்
blanc	ஒயிட்
blanc	வெள்ளை
blanc	வெற்று
gauche	மீதம்
gauche	இடது
travaux	வேலை
travaux	பணி
travaux	கிரியை
donne	கொடுங்கள்
donne	கொடு
donne	கொடுப்பான்
donne	கொடுக்க
passe	பாஸ்
passe	pass
produit	தயாரிப்பை
produit	தயாரிப்பு
produit	தயாரிப்பைப்
produit	பொருள்
diffusion	ஒளிபரப்பு
diffusion	பரவல்
diffusion	ஒலிபரப்பு
diffusion	பரப்புதல்
aide	உதவி
aide	உதவும்
action	செயலை
action	செயல்
action	ஆக்ஷன்
action	நடவடிக்கை
action	அதிரடி
andré	ஆண்ட்ரே
andré	ஆண்ட்ரே
andré	அன்ட்ரூ
andré	ஆண்ட்ரூ
font	எழுத்துரு
réseau	நெட்வொர்க்கிங்
réseau	நெட்வொர்க்
réseau	பிணையம்
réseau	வலையமைப்பு
réseau	வலைப்பின்னல்
utilisé	பயன்படுத்தப்பட்டது
utilisé	பயன்படுத்திய
utilisé	பயன்படுத்தியது
victoire	வெற்றி
victoire	வெல்க
victoire	வெற்றி
femmes	பெண்கள்
femmes	பெண்
femmes	பெண்களுக்கு
femmes	பெண்களாக
femmes	பெண்கள்
minutes	நிமிடங்கள்
aurait	இருந்திருந்தால்
autour	சுற்றிப்
autour	சுற்றி
belge	பெல்ஜிய
certaines	சில
durée	காலஅளவு
espèces	இனங்கள்
angleterre	இங்கிலாந்து
afrique	ஆப்பிரிக்கா
sens	அர்த்தத்தை
sens	அர்த்தம்
sens	புலன்கள்
personne	நபர்
personne	யாருமே
personne	யாரும்
personne	யாருமில்லை
personne	எவரும்
mis	போடுங்கள்
mis	போட
mis	போடு
mis	போட்டு
mis	mis
municipalité	நகராட்சி
frère	உடன்பிறப்பு
frère	சகோதரன்
frère	சகோதரர்
rencontre	கூட்டம்
rencontre	கூட்டத்தில்
rencontre	சந்திப்பு
rencontre	சந்திக்கும்
rencontre	சந்திப்பு
rencontre	சந்தித்தனர்
rencontre	சந்திப்பை
trop	கூட
matchs	பொருத்தங்கள்
japon	ஜப்பான்
publié	வெளியிடப்பட்ட
publié	வெளியிடப்பட்டது
publié	வெளியிடப்பட்டது
domaine	புலம்
domaine	வயல்
domaine	தளம்
domaine	டொமைன்
domaine	களம்
domaine	பரப்பு
domaine	பரப்பளவு
domaine	பகுதியில்
domaine	பகுதி
eux	அவர்கள்
eux	அவர்களை
eux	அவர்களுக்கு
eux	இவர்களுக்கு
eux	அவர்கள்
professeur	பேராசிரியர்
professeur	ஆசிரியர்
professeur	டீச்சர்
scientifique	அறிவியலில்
scientifique	விஞ்ஞானம்
scientifique	அறிவியல்
scientifique	விஞ்ஞானி
scientifique	விஞ்ஞான
honneur	கௌரவம்
seule	தனியாக
seule	தனியே
seule	தனிமையில்
seule	மட்டுமே
