در	ドア
فرزند	児童
مصرف	消費
لهستان	ポーランド
تقسیم	師団
تقسیم	ディビジョン
تقسیم	分ける
تقسیم	割る
تقسیم	除算
روزنامه	新聞紙
روزنامه	新聞
تن	マグロ
تن	ツナ
تن	トン
تن	トン
تن	タン
اتحاد	ユニオン
اتحاد	統一
اتحاد	アライアンス
اتحاد	連帯
نظریه	セオリー
نظریه	理論
نظریه	理論
خاک	ダスト
خاک	砂塵
خاک	ほこり
خاک	土壌
خاک	ダート
مخالف	野党
مخالف	反対
میله	バール
میله	バー
کلیسای	チャペル
کلیسای	チャーチ
کلیسای	教会堂
کلیسای	教会
کشاورزی	農業
کشاورزی	農業
کشاورزی	農業
آباد	訪問
دوباره	再び
دوباره	アゲイン
بعدی	next
مستقل	独立
مستقل	インディペンデント
قدیمی	ビンテージ
قدیمی	古い
قدیمی	オールド
شب	ナイツ
شب	ナイト
ویدئویی	ビデオ
ویدئویی	動画
شیمی	化学
فروش	売る
فروش	販売
فروش	セール
فروش	販売
فروش	売り上げ
فروش	セールス
فروش	売上
رتبه	ランク
جانوران	動物
جانوران	アニマル
جانوران	動物
آیووا	アイオワ
راک	rak
راک	ロック
پارک	パーク
پارک	公園
کاربرد	使い方
کاربرد	出願
کاربرد	アプリケーション
نخست	素数
نخست	プライム
آزادی	freedom
آزادی	自由
آزادی	フリー
آزادی	無料
آزادی	自由
رای	投票
رای	投票
رای	ライ
رای	rai
کمدی	コミック
کمدی	喜劇
کمدی	コメディ
کمدی	コメディー
موتور	エンジン
موتور	バイク
موتور	自転車
موتور	モーター
بسته	閉店
بسته	パッケージ
راست	トゥルー
راست	true
راست	本当
فاصله	距離
فاصله	間隔
فاصله	音程
فاصله	インターバル
فاصله	区間
فاصله	スペース
فاصله	空間
سنت	伝統
سنت	セント
اغلب	頻繁
اغلب	しばしば
فضای	スペース
فضای	空間
چشم	アイズ
مختصات	座標
مختصات	座標
عامل	ファクター
عامل	因子
عامل	係数
قوانین	規則
قوانین	ルール
قوانین	法律
کمتر	少ない
کمتر	少ない
صنعتی	工業
صنعت	業界
صنعت	産業
گیاهان	植物
گیاهان	ハーブ
کشوری	国名
کشوری	カントリー
آرامگاه	霊廟
آرامگاه	陵墓
پشت	後ろ
پشت	戻る
پشت	後ろ
پشت	背中
پشت	裏側
سینما	映画
سینما	映画
سینما	シネマ
پروژه	プロジェクト
حمایت	サポート
حمایت	支持
باغ	庭園
باغ	庭園
واژه	ワード
واژه	言葉
واژه	単語
واژه	word
واژه	言葉
واژه	単語
بدن	本文
بدن	身体
بدن	本体
بدن	ボディ
شاید	たぶん
شاید	多分
شاید	未定
مقدار	金額
جرم	重罪
جرم	ミサ
جرم	質量
جرم	犯罪
کاری	作業
کاری	仕事
کاری	ワーク
مردان	男性
مردان	メン
عصر	age
عصر	年齢
عصر	夕方
عصر	午後
سرزمین	土地
سرزمین	ランド
سرزمین	土地
سوریه	シリア
سوریه	シリア
نامه	郵便
نامه	メール
نامه	手紙
نامه	letter
نامه	レター
موزه	美術館
موزه	博物館
پادشاه	king
پادشاه	国王
پادشاه	キング
عبارت	フレーズ
عبارت	表現
عبارت	expression
بازگشت	return
بازگشت	リターン
استاندارد	基準
استاندارد	スタンダード
استاندارد	標準
بانک	バンクス
بانک	バンク
بانک	銀行
مکزیک	メキシコ
مکزیک	メキシカン
فلسفه	哲学
دولتی	政府
عملیات	演算
عملیات	オペレーション
عملیات	操作
عملیات	運行
عملیات	作戦
عملیات	運営
عملیات	操作
عملیات	オペレーション
نقل	引用
نقل	派生
ترک	離れる
ترک	辞める
ترک	終了
ترک	去る
نشر	釈放
نشر	リリース
نشر	排出
نشر	出版
نشر	パブリッシング
خودش	独学
خودش	自身
سفر	旅行
سفر	旅行
سفر	journey
سفر	旅行
سفر	トリップ
سفر	旅行
پاریس	パリス
پاریس	パリ
توصیف	説明
توصیف	解説
آسفالت	アスファルト
معنای	意味
رابطه	リレーションシップ
رابطه	交際
رابطه	関係
رابطه	リレーションシップ
رابطه	交際
مراسم	セレモニー
مراسم	儀式
مراسم	式典
دریای	sea
اتریش	オーストリア
اتریش	オーストリア
توان	権力
توان	パワー
عباس	アッバース
پر	パー
پر	いっぱい
پر	フル
پر	羽毛
پر	単価
پر	フェザー
پر	羽根
پر	羽毛
ربات	bot
ربات	ボット
ربات	ロボット
دستور	オーダー
دستور	注文
دستور	命令
دستور	オーダー
دستور	注文
تیره	ダーク
تیره	暗い
دوست	ラヴ
دوست	ラブ
دوست	友人
دوست	友だち
دوست	フレンド
دوست	友達
حل	解決
حل	解消
تصمیم	決断
تصمیم	決定
تصمیم	決定
تصمیم	決める
تلاش	未遂
تلاش	努力
تلاش	試み
تلاش	未遂
هزاره	ミレニアム
دفتر	事務局
دفتر	事務所
دفتر	オフィス
ماده	女性
بدست	後天性
آموزشی	トレーニング
آموزشی	講習
آموزشی	修行
آموزشی	訓練
آموزشی	研修
بلژیک	ベルギー
بلژیک	ベルギー
کرمانشاه	ケルマーンシャー
اصل	合計
اصل	jus
اصل	原理
مربع	正方形
مربع	四角
مربع	広場
شریک	パートナー
شریک	パートナー
مسابقه	人種
مسابقه	競走
مسابقه	レース
مسابقه	競走
مسابقه	レース
مسابقه	レーシング
مسابقه	マッチ
مسابقه	一致
مسابقه	競技
مسابقه	コンペ
مسابقه	競争
مسابقه	コンペティション
مسابقه	コンテスト
مسابقه	コンテスト
گرم	熱い
گرم	ホット
گرم	暑い
گرم	あったかい
گرم	暖かい
گرم	温かい
پاسخ	回答
پاسخ	答え
پاسخ	答弁
پاسخ	返信
پاسخ	応答
پاسخ	レスポンス
ورزشکاران	選手
ورزشکاران	アスリート
درآمد	収益
درآمد	収入
درآمد	歳入
درآمد	収益
درآمد	収入
درآمد	所得
بازبینی	レビュー
بازبینی	審査
بازبینی	改訂
بازبینی	改正
بازبینی	改定
مرحله	フェーズ
مرحله	位相
مرحله	step
مرحله	ステップ
مرحله	舞台
مرحله	ステージ
نبرد	バトル
نبرد	戦闘
نبرد	戦い
نبرد	戦闘
شهرت	評判
شهرت	名声
سبز	グリーン
سبز	緑色
حد	制限
حد	リミット
حد	限界
محصولات	プロダクト
محصولات	商品
محصولات	製品
اداره	部署
اداره	学科
اداره	部門
اداره	事務局
اداره	事務所
اداره	オフィス
وب	web
وب	ウェブ
هنرمندان	芸術家
هنرمندان	アーティスト
آرژانتین	アルゼンチン
آرژانتین	アルゼンチン
اش	ash
فرود	ダウン
فرود	着陸
فرود	上陸
تجاری	コマーシャル
تجاری	商用
تجاری	商業
اصلاح	矯正
اصلاح	補正
اصلاح	修正
اصلاح	補正
اصلاح	訂正
اصلاح	改革
اصلاح	革新
اصلاح	リフォーム
اقدام	アクション
خون	血液
خون	ブラッド
کلمبیا	コロンビア
کلمبیا	コロンビア
خوبی	良い
خوبی	グッド
خوبی	ナイス
خوبی	ニース
خوبی	素敵
مشاهده	傍聴
مشاهده	観察
مشاهده	観測
جاده	道路
روم	ローマン
روم	ロマン
روم	ローマ
روم	ローマ
استقلال	独立
وبگاه	ウェブサイト
خلیج	ガルフ
رودخانه	河川
جیمز	ジェームス
جیمز	ジェームズ
آهنگ	メロディ
آهنگ	チューン
آهنگ	歌曲
آهنگ	ソング
بزرگی	大きな
بزرگی	大きい
بزرگی	ビッグ
بزرگی	等級
بزرگی	巨大
گرفتن	キャッチ
گرفتن	キャッチボール
نظام	ニザーム
عکس	画像
عکس	写真
عکس	写真
عکس	フォト
عکس	写真
عکس	pic
جی	ジェイ
جی	カケス
ان	アン
جلد	表紙
جلد	被覆
جلد	カバー
جلد	cover
وسیله	デバイス
وسیله	機器
همگانی	公衆
همگانی	公開
همگانی	パブリック
پاپ	ポップ
پاپ	pop
پاپ	教皇
قم	モノレール
نیوجرسی	ジャージー
تیتر	見出し
تیتر	見出し
متفاوت	異なる
مجله	マガジン
مجله	雑誌
مجله	ジャーナル
مجله	日記
حساب	口座
حساب	アカウント
پاکستان	パキスタン
ماساچوست	マサチューセッツ
تو	あなた
دفاع	ディフェンス
دفاع	防御
دفاع	ディフェンス
دفاع	防御
دفاع	抗弁
دفاع	防衛
انسانی	ヒト
انسانی	ヒューマン
انسانی	人間
والیبال	バレーボール
مؤسسه	研究所
مؤسسه	制度
مؤسسه	施設
مؤسسه	機関
شخصیت	文字
شخصیت	性格
شخصیت	キャラクター
شخصیت	個性
شخصیت	人柄
شخصیت	性格
شخصیت	人格
شخصیت	パーソナリティ
شخص	人物
مایکل	ミヒャエル
مایکل	マイケル
پستانداران	哺乳類
پستانداران	哺乳類
پستانداران	哺乳動物
درمان	ヒーリング
درمان	治療
درمان	セラピー
درمان	トリートメント
درمان	待遇
درمان	治療
درمان	トリート
کودکان	子供
کودکان	子供
کودکان	児童
میانه	真ん中
میانه	ミドル
میانه	中道
شش	シックス
شش	six
ضد	アンチ
قهرمان	チャンプ
قهرمان	ヒーロー
قهرمان	チャンピオン
ساختار	構造
ساختار	構成
محله	近所
محله	近隣
باستانی	古代
فشار	プレス
فشار	気圧
فشار	圧力
فشار	プッシュ
فشار	押す
محصول	製品
محصول	プロダクト
مسئله	問題
مسئله	発行
مسئله	争点
مسئله	問題
گاهی	時々
گاهی	ときどき
گاز	噛む
گاز	気体
گاز	ガス
جمع	徴収
جمع	集める
جمع	収集
جمع	集める
جمع	複数
جمع	集まる
جمع	組み立てる
فیلمی	映画
فیلمی	ムービー
جنبش	ムーブメント
جنبش	楽章
جنبش	運動
تحصیل	勉強
سوئیس	スイス
سوئیس	スイス
مشهد	マシュハド
جایی	place
جایی	場所
جایی	スポット
ارشد	先輩
ارشد	上級
دیوید	デイヴィッド
دیوید	ダビデ
دیوید	デビッド
دیوید	デヴィッド
کاربردی	応用
کاربردی	出願
کاربردی	アプリケーション
تابع	機能
تابع	関数
عمر	オマール
مهر	切手
مهر	スタンプ
مهر	アザラシ
مهر	封印
مهر	印章
مهر	シール
مهر	押印
جدول	テーブル
اجازه	許可証
اجازه	許可
اجازه	許可
اجازه	許諾
شاعران	詩人
امیر	アミール
امیر	アミール
عرضه	提示
عرضه	露出
فضایی	エイリアン
فضایی	スペース
فضایی	空間
کارهای	ジョブ
کارهای	求人
سنای	元老院
وزن	重量
وزن	体重
تقریباً	ほとんど
تقریباً	ほぼ
قرآن	クルアーン
قرآن	コーラン
قرآن	コーラン
طلایی	ゴールデン
طلایی	黄金
طلایی	gold
طلایی	ゴールド
ستاره	スター
ستاره	恒星
ستاره	star
تصویب	承認
پرورش	繁殖
بهمن	雪崩
طلا	gold
طلا	ゴールド
داشتن	having
دره	バレー
دره	谷間
هفته	週間
هفته	週間
سیتی	シティ
سیتی	都市
قرمز	赤い
قرمز	赤色
قرمز	レッド
ثابت	固定
ثابت	固定された
ثابت	定数
متحد	ユナイテッド
خبر	news
خبر	ニュース
ورود	到着
ورود	エントリー
ورود	エントリ
نقطه	ドット
نقطه	スポット
نقطه	ポイント
مشترک	共通
آتش	火事
آتش	ファイア
آتش	火災
گاه	折りたたみ
فنی	テクニカル
چشمه	スパ
چشمه	spa
چشمه	噴水
ایلینوی	イリノイ
پوشش	表紙
پوشش	被覆
پوشش	カバー
پوشش	cover
سلطنتی	ロイヤル
سلطنتی	インペリアル
زیردریایی	潜水艦
کتابخانه	図書館
کتابخانه	ライブラリ
تشخیص	検知
تشخیص	検出
تشخیص	検知
تشخیص	検出
تشخیص	診断
درخت	ツリー
درخت	樹木
نزدیکی	付近
نزدیکی	近く
تأثیر	影響力
تأثیر	影響
تأثیر	エフェクト
تأثیر	効果
دید	視界
دید	ヴィジョン
دید	ビジョン
دید	vision
خدمت	給仕
خدمت	サーブ
خدمت	サービス
داستانی	記事
داستانی	ストーリー
داستانی	物語
بعدها	後で
ایرلند	アイリッシュ
ایرلند	アイルランド
پرواز	fly
پرواز	ハエ
پرواز	フライ
پرواز	飛ぶ
پرواز	飛ぶ
پرواز	フライング
پرواز	フライト
پرواز	飛行
رمان	小説
رمان	小説
حاصل	製品
حاصل	プロダクト
حاصل	結果
خرد	知能
بنیاد	財団
بنیاد	ファンデーション
بنیاد	ファウンデーション
همدان	ハマダーン
الله	アッラーフ
الله	アラー
