και	وال
αμερικανός	الامريكي
τελικό	النهائي
τελικό	نهائي
πάντα	دايما
πάντα	دائما
πάντα	دوما
συγκρότημα	فرقة
συγκρότημα	الفرقة
συγκρότημα	مجمع
παραγωγής	الانتاج
παραγωγής	انتاج
ίσως	لربما
ίσως	ربما
επόμενη	التالية
επόμενη	القادم
επόμενη	التالي
επόμενη	التالى
στιγμή	اللحظة
μήνες	الاشهر
μήνες	شهورا
μήνες	الشهور
μήνες	اشهر
μήνες	شهور
αποτελείται	تتالف
αποτελείται	تتكون
αποτελείται	يتالف
αποτελείται	يتكون
θεωρία	نظرية
θεωρία	النظرية
ύψος	الارتفاع
ύψος	الطول
ύψος	الارتفاع
ύψος	ارتفاع
πολλοί	كثير
πολλοί	العديد
πολλοί	الكثيرون
πολλοί	كثيرون
πολλοί	الكثير
όλοι	كلهم
όλοι	كله
όλοι	جميع
όλοι	كل
όλοι	الكل
όλοι	الجميع
τώρα	الان
τώρα	والان
προπονητής	كوتش
προπονητής	المدرب
προπονητής	مدرب
θέατρο	المسرح
θέατρο	مسرح
θέατρο	المسرح
θέατρο	مسرح
σημαντική	هام
σημαντική	مهمة
σημαντική	مهم
σημαντική	المهم
ημέρα	اليوم
ημέρα	يوم
ημέρα	نهار
διάφορα	المتنوعة
διάφορα	متنوع
διάφορα	متنوعة
επέστρεψε	عاد
κατέκτησε	غزا
θέματα	مواضيع
θέματα	موضوعات
θέματα	المواضيع
θέματα	الموضوعات
θέματα	مواضيع
θέματα	موضوعات
θέματα	المواضيع
θέματα	الموضوعات
θέματα	المسائل
θέματα	قضايا
θέματα	القضايا
θέματα	مسائل
θέματα	مشكلات
στάδιο	استاد
στάδιο	ملعب
στάδιο	الملعب
στάδιο	المنصة
στάδιο	المسرح
στάδιο	المرحلة
στάδιο	مرحلة
χωριά	القرى
χωριά	قرى
επίθεση	هجوم
επίθεση	الهجوم
επίθεση	الهجوم
επίθεση	الاعتداء
επίθεση	اعتداء
τραγούδια	اغان
τραγούδια	الاغاني
τραγούδια	اغاني
έδωσε	اعطى
έδωσε	وهب
έδωσε	اعطيت
πληθυσμός	السكان
λέξη	كلمة
λέξη	الكلمة
προβλήματα	مشاكل
προβλήματα	مشكلات
προβλήματα	المشكلات
προβλήματα	المشاكل
δύναμη	قوة
δύναμη	القوة
δύναμη	قوة
δύναμη	القوة
δύναμη	قوة
δύναμη	طاقة
δύναμη	الطاقة
δύναμη	القوة
δύναμη	السلطة
επανάσταση	ثورة
επανάσταση	الثورة
τύπος	اضغط
τύπος	الصحافة
τύπος	صحافة
τύπος	المعادلة
τύπος	الصيغة
τύπος	صيغة
τύπος	النوع
τύπος	نوع
εκατομμύρια	مليون
εκατομμύρια	المليون
εκατομμύρια	مليونا
εκατομμύρια	الملايين
εκατομμύρια	ملايين
τέσσερις	اربع
τέσσερις	اربعة
τέσσερις	اربعه
μέση	الاوسط
μέση	المنتصف
μέση	الوسط
μέση	وسط
μέση	متوسط
μέση	المتوسط
μέση	الخصر
πρόβλημα	مشكلة
πρόβλημα	المشكلة
πρόβλημα	مشكل
πρόβλημα	مشاكل
πρόβλημα	المشاكل
πρόβλημα	ورطة
πρόβλημα	مشكلة
άνω	علوي
άνω	العليا
νερό	الماء
νερό	ماء
νερό	مياه
νερό	المياه
αγωνίστηκε	قاتلت
τοπική	محلي
τοπική	محلية
τοπική	المحلية
τοπική	محليا
τοπική	المحلي
εντός	ضمن
περιφέρεια	الاقليم
περιφέρεια	اقليم
περιφέρεια	منطقة
περιφέρεια	المنطقة
περιφέρεια	المنطقة
περιφέρεια	المقاطعة
περιφέρεια	منطقة
παρουσία	التواجد
παρουσία	الوجود
μητέρα	ام
μητέρα	الام
έξι	six
έξι	ستة
έξι	سكس
δομή	الهيكل
δομή	هيكل
δομή	بنية
παρίσι	باريس
έγραψε	كتبت
κατασκευή	الصنع
κατασκευή	تصنيع
κατασκευή	التصنيع
κατασκευή	البناء
κατασκευή	التشييد
κατασκευή	تشييد
κατασκευή	بناء
κατασκευή	الانشاءات
κατασκευή	الانشاء
κατασκευή	التركيب
περιέχει	تحتوي
περιέχει	يحتوي
περιέχει	تحوي
περιπτώσεις	الحالات
περιπτώσεις	حالات
περιπτώσεις	القضايا
περιπτώσεις	قضايا
ημέρες	الايام
ημέρες	ايام
μαρία	ماريا
μερικές	البعض
μερικές	بعض
τιμή	الثمن
τιμή	الاسعار
τιμή	سعره
τιμή	سعر
τιμή	السعر
τιμή	القيمة
τιμή	قيمة
διαδικασία	العملية
διαδικασία	عملية
διαδικασία	الاجراءات
διαδικασία	الاجراء
διαδικασία	الاجراءات
διαδικασία	اجراء
κοινό	جمهور
κοινό	الجمهور
διαγραφή	محو
διαγραφή	الحذف
διαγραφή	يحذف
διαγραφή	الحذف
διαγραφή	احذف
διαγραφή	تحذف
διαγραφή	حذف
απογραφή	التعداد
απογραφή	المخزونات
απογραφή	الجرد
απογραφή	المخزون
συλλογή	مجموعة
συλλογή	جمع
συλλογή	المجموعة
συλλογή	تحصيل
συλλογή	التحصيل
τρίτη	الثلاثاء
τρίτη	ثالثا
τρίτη	الثالثة
τρίτη	ثالث
τρίτη	الثالث
τρίτη	ثالثة
παρακάτω	تحت
παρακάτω	ادناه
ναός	المعبد
ναός	تمبل
ναός	معبد
βοήθεια	المساعدات
βοήθεια	المساعدة
βοήθεια	مساعدة
βοήθεια	ساعد
απόσταση	المسافة
απόσταση	البعد
απόσταση	مسافة
απόσταση	النطاق
απόσταση	مدى
απόσταση	المدى
απόσταση	نطاق
νέων	الشباب
νέων	شب
αμέσως	فورا
αναφορά	الابلاغ
αναφορά	التقرير
αναφορά	تقرير
αναφορά	بلاغ
αναφορά	المرجع
αναφορά	مرجع
δράση	اكشن
δράση	العمل
δράση	الاجراء
δράση	اجراء
δράση	الحركة
λιγκ	الدوري
λιγκ	دوري
απλά	مجرد
απλά	فقط
γιώργος	جورج
γεγονότα	الوقائع
γεγονότα	وقائع
γεγονότα	الحقائق
γεγονότα	حقائق
γεγονότα	احداث
γεγονότα	الفعاليات
γεγονότα	المناسبات
γεγονότα	الاحداث
γεγονότα	مناسبات
σύντομο	قصيرة
σύντομο	القصير
σύντομο	قصير
σύντομο	شورت
σύντομο	موجزة
σύντομο	موجز
σύντομο	مختصر
κράτος	الولاية
κράτος	دولة
κράτος	ولاية
κράτος	الحالة
κράτος	الدولة
κωνσταντίνος	قسطنطين
στρατό	الجيش
στρατό	جيش
αγία	سانت
αγία	قديس
αγία	القديس
αποτελέσματα	النتائج
αποτελέσματα	نتائج
ιστορικό	الخلفية
ιστορικό	خلفية
ιστορικό	التاريخ
ιστορικό	تاريخ
σπίτι	المنزل
σπίτι	الوطن
σπίτι	منزل
σπίτι	البيت
σπίτι	المنزل
σπίτι	منزل
σπίτι	هاوس
σπίτι	البيت
τζον	جون
τζον	يوحنا
αρκετές	عدة
τμήματα	الشعب
τμήματα	الانقسامات
τμήματα	شعب
τμήματα	الشرائح
τμήματα	الادارات
τμήματα	الاقسام
τμήματα	ادارات
τμήματα	الاقسام
τμήματα	اقسام
λειτουργία	الوظيفة
λειτουργία	الدالة
λειτουργία	دالة
λειτουργία	وظيفة
λειτουργία	مود
λειτουργία	النمط
λειτουργία	الوضع
λειτουργία	نمط
λειτουργία	العملية
λειτουργία	العمليات
λειτουργία	عملية
βιβλία	كتب
βιβλία	الكتب
κείμενο	نصوص
κείμενο	نص
κείμενο	النص
γραμμή	سطر
γραμμή	السطر
γραμμή	الخط
γραμμή	خط
σχέδιο	مشروع
σχέδιο	المشروع
σχέδιο	المسودة
σχέδιο	مسودة
σχέδιο	تصميم
σχέδιο	التصميم
σχέδιο	الخطة
σχέδιο	خطة
βουλευτής	عضوة
βουλευτής	عضو
βουλευτής	العضو
γη	الارض
γη	ارض
γη	اراض
γη	الارض
γη	الاراضي
χρήστες	المستخدمون
χρήστες	مستخدمون
χρήστες	المستخدمين
χρήστες	مستخدمين
χρήστες	مستخدمو
εμφανίζεται	معروض
εμφανίζεται	معروضة
ξανά	مجددا
ξανά	ثانية
αυτοί	هم
αυτοί	انهم
χρήστης	مستخدم
χρήστης	المستخدم
χρήστης	مستعمل
χρήστης	المستعمل
θάλασσα	البحر
θάλασσα	بحر
χρησιμοποιούνται	استعمل
χρησιμοποιούνται	استخدم
χρησιμοποιούνται	مستخدم
χρησιμοποιούνται	استخدمت
καλύτερη	احسن
καλύτερη	افضل
πολιτείες	دول
πολιτείες	الولايات
πολιτείες	الدول
χρήστη	مستخدم
χρήστη	المستخدم
χρήστη	مستعمل
χρήστη	المستعمل
πληθυσμού	السكان
εξουσία	السلطة
εξουσία	قوة
εξουσία	طاقة
εξουσία	الطاقة
εξουσία	القوة
εξουσία	السلطة
καλοκαίρι	صيفي
καλοκαίρι	الصيف
καλοκαίρι	صيف
καλοκαίρι	سمر
παράδοση	التسليم
παράδοση	تسليم
παράδοση	توصيل
παράδοση	طلبية
παράδοση	التوصيل
παράδοση	استسلام
παράδοση	الاستسلام
παράδοση	استسلم
παράδοση	التقاليد
παράδοση	تقليد
παράδοση	التقليد
παράδοση	تقاليد
άνδρες	الرجال
άνδρες	رجال
δίνει	يعطي
δίνει	تعطي
όσκαρ	الاوسكار
όσκαρ	اوسكار
όσκαρ	الاوسكار
ακριβώς	بالضبط
γυναίκα	امراة
γυναίκα	المراة
γυναίκα	الانثى
γυναίκα	انثى
γυναίκα	اناث
γυναίκα	الاناث
γυναίκα	الزوجة
γυναίκα	زوجه
γυναίκα	زوجة
κλπ	الخ
περιοδικό	مجلة
περιοδικό	المجله
περιοδικό	المجلة
κατάλογος	دليل
κατάλογος	الدليل
κατάλογος	قائمة
κατάλογος	قائمه
κατάλογος	القائمة
κεντρική	مركزية
κεντρική	سنترال
κεντρική	الوسطى
κεντρική	وسط
κεντρική	مركزي
ακολούθησε	متابعه
ακολούθησε	المتابعة
ακολούθησε	متابعة
ακολούθησε	اتبع
ακολούθησε	تبعت
γλώσσες	لغات
γλώσσες	اللغات
νησιά	جزر
νησιά	الجزر
χρώμα	لون
χρώμα	الالوان
χρώμα	اللون
χρώμα	الوان
χρώμα	لون
χρώμα	اللون
διεθνής	الدولية
διεθνής	الدولي
διεθνής	دولية
διεθνής	دولي
αμερική	امريكا
αμερική	اميركا
γυναίκες	نساء
γυναίκες	المراة
γυναίκες	النساء
μονή	الدير
μονή	دير
σπούδασε	درست
κύρια	رئيسية
κύρια	الرئيسية
πρότυπα	نماذج
πρότυπα	قوالب
πρότυπα	القوالب
πρότυπα	معايير
πρότυπα	المقاييس
πρότυπα	المعايير
δημιουργήθηκε	خلق
δημιουργήθηκε	خلقت
μικρά	صغيره
μικρά	صغير
μικρά	صغر
μικρά	صغيرة
σχέσεις	علاقات
σχέσεις	العلاقات
σχέσεις	علاقات
σχέσεις	العلاقات
εμφάνιση	اظهار
εμφάνιση	عرض
εμφάνιση	اظهر
εμφάνιση	العرض
εμφάνιση	اعرض
εμφάνιση	عرض
εμφάνιση	العرض
