die	เดอะ
gebeur	ฉลาด
opstand	กบฏ
vestig	ดำรง
swak	คนจน
swak	ยากจน
swak	อ่อนแอ
swak	อ่อน
insluit	รวม
betaal	จ่าย
betaal	ชำระ
simbool	สัญลักษณ์
geskenk	บริจาค
geskenk	พรสวรรค์
datum	เดท
vertel	บอก
maand	เดือน
munisipale	พลเมือง
munisipale	civic
oog	ดวงตา
oog	สายตา
oog	ตา
studies	ศึกษา
kolonie	อาณานิคม
kolonie	นิคม
ingevoer	ป้อน
struktuur	struct
struktuur	โครงสร้าง
kunstenaars	ศิลปิน
wedstryd	ประกวด
liefde	ชอบ
liefde	รัก
gewees	ถูก
meksiko	เม็กซิโก
standaard	มาตรฐาน
aanval	โจมตี
christian	คริสเตียน
probleem	ปัญหา
kanadese	แคนาดา
radio	วิทยุ
hertog	ดุ๊ค
hertog	ดุค
hertog	ดุก
hertog	ดุ๊ก
stand	จุดยืน
onafhanklik	อิสระ
onafhanklik	เอกราช
bokant	ท็อป
bokant	สำเนา
vernietig	ทำลาย
vernietig	ทำลาย
weermag	ทัพ
weermag	กองทัพ
metropolitaanse	มหานคร
metropolitaanse	นครหลวง
getrek	วาด
town	town
town	เมือง
town	ทาวน์
klerk	เสมียน
kos	อาหาร
kos	ต้นทุน
switserland	สวิสเซอร์แลนด์
heeltemal	สมบูรณ์
verminder	ลด
verminder	ลด
terugkeer	กลับ
afdeling	ส่วน
rewolusie	ปฏิวัติ
atmosfeer	บรรยากาศ
begrawe	ฝัง
plant	โรงงาน
plant	ต้นไม้
plant	พืช
ontmoet	พบ
terrein	สนาม
terrein	ฟิลด์
terrein	สาขา
terrein	ทุ่ง
terrein	ช่อง
behandel	ปฏิบัติ
behandel	เลี้ยง
stuur	ส่ง
verleen	ใจดี
israel	อิสราเอล
etiket	แท็ก
etiket	ป้าย
belangrik	สำคัญ
org	org
area	บริเวณ
area	พื้นที่
somer	ซัมเมอร์
somer	summer
deense	เดนมาร์ก
aard	สันดาน
aard	ธรรมชาติ
veld	สนาม
veld	ฟิลด์
veld	สาขา
veld	ทุ่ง
veld	ช่อง
moeilik	แรง
moeilik	โหม
moeilik	ลำบาก
moeilik	หนัก
moeilik	ฮาร์ด
moeilik	ยาก
moeilik	ยาก
vra	ถาม
vra	สอบถาม
sweedse	สวีเดน
heel	ส้น
hart	heart
hart	ใจ
hart	หัวใจ
ernstige	จริงจัง
chris	chris
stelsels	ระบบ
getalle	ตัวเลข
getalle	หมายเลข
getalle	จำนวน
getalle	หมายเลข
politiek	การเมือง
klooster	วัด
klooster	อาราม
kern	หลัก
kern	แกน
brand	ไฟ
brand	เพลิง
wêreldwyd	โกลบอล
wêreldwyd	global
australiese	ออสเตรเลีย
wiki	wiki
volume	ปริมาตร
tipiese	ทั่วไป
dekades	ทศวรรษ
streke	ภูมิภาค
relatief	สัมพันธ์
relatief	ญาติ
filosofie	ปรัชญา
godsdienstige	ศาสนา
pers	ม่วง
pers	สื่อ
pers	กด
pers	ไวโอเล็ต
tydskrif	นิตยสาร
koop	ซื้อ
koop	เลี้ยง
kruis	ข้าม
kruis	กางเขน
voorkoms	ลักษณะ
vele	มากมาย
vele	หลาย
literêre	วรรณกรรม
literêre	วรรณคดี
saal	ฮอล
saal	ฮอลล์
spel	เกม
spel	เกมส์
sokker	ฟุตบอล
brug	สะพาน
brug	บริดจ์
rand	แรน
rand	แรนด์
rand	ขอบ
rand	edge
vlae	ธงชาติ
vlae	flags
vlae	ธง
monument	อนุสาวรีย์
gelyk	เท่ากับ
silwer	ลิตร
silwer	ซิลเวอร์
silwer	เงิน
silwer	กรอก
silwer	เติม
landbou	การเกษตร
landbou	เกษตรกรรม
natuur	สันดาน
natuur	ธรรมชาติ
stille	เงียบ
produkte	สินค้า
produkte	ผลิตภัณฑ์
vereniging	สมาคม
belangstelling	ดอกเบี้ย
belangstelling	สนใจ
bedank	เลิก
griekeland	กรีซ
iran	อิหร่าน
gas	แก๊ส
gas	ก๊าซ
gas	น้ำมัน
gas	แขก
stam	ราก
stam	รูท
verlede	อดีต
uiters	สุดขีด
akademie	สถาบัน
akademie	academy
motor	เครื่องยนต์
motor	รถยนต์
motor	รถ
gesluit	ปิด
eenvoudige	ง่าย
eenvoudige	ง่ายๆ
grense	พรมแดน
gekoop	ซื้อ
portugese	โปรตุเกส
tradisie	ประเพณี
tradisie	ธรรมเนียม
kalifornië	แคลิฟอร์เนีย
royal	รอยัล
royal	ราชวงศ์
egiptiese	อียิปต์
akademiese	วิชาการ
baan	แทร็ก
baan	แทร็ค
vryheid	เสรีภาพ
vryheid	อิสระ
vryheid	อิสรภาพ
vryheid	เสรีภาพ
vryheid	liberty
last	last
last	สุดท้าย
last	ล่าสุด
argentinië	อาร์เจนตินา
skilder	จิตรกรรม
produksie	ผลิต
sondag	อาทิตย์
brief	จดหมาย
viii	viii
woordeboek	พจนานุกรม
nes	nest
nes	รัง
geslaag	ผ่าน
spaans	สเปน
samelewing	สังคม
samelewing	ชุมชน
pierre	ปิแอร์
midde	กลาง
midde	มิด
aangekondig	ประกาศ
publiek	สาธารณชน
publiek	public
publiek	สาธารณะ
turkye	ตุรกี
godsdiens	ศาสนา
era	ศักราช
era	ยุค
golf	คลื่น
golf	เวฟ
golf	โบกมือ
golf	โบก
natuurlik	หลักสูตร
natuurlik	คอร์ส
mooi	สวยๆ
mooi	สวย
mooi	สวยงาม
mooi	งดงาม
mooi	สวยๆ
mooi	สวย
geboorte	เกิด
geboorte	กำเนิด
oorleef	รอด
direk	ตรง
direk	โดยตรง
direk	direct
verwant	เกี่ยวข้อง
amsterdam	อัมสเตอร์ดัม
kaptein	กัปตัน
verwysings	อ้างอิง
voorstad	ชานเมือง
siekte	โรค
professionele	professional
professionele	วิชาชีพ
getrou	แต่งงาน
stuk	ชิ้น
stuk	พีซี
stuk	พีซ
kolonies	นิคม
hof	ศาล
hof	สำนัก
hof	ศาล
phil	ฟิลล์
phil	ฟิล
bank	ธนาคาร
bank	แบงค์
bank	แบงก์
teken	วาด
teken	ป้าย
teken	ลงชื่อ
teken	เซ็น
ooit	เคย
graaff	graaff
gedra	ประพฤติ
gesag	อำนาจ
ensiklopedie	สารานุกรม
suster	น้อง
myl	ไมลส์
myl	ไมล์
myl	ไมล์
gebeure	เหตุการณ์
gebeure	กิจกรรม
tegnologie	วิทยาการ
tegnologie	เทคโนโลยี
verby	ผ่าน
portugal	โปรตุเกส
toekenning	รางวัล
afsonderlike	แยก
vliegtuig	อากาศยาน
onderkant	ล่าง
vas	มั่นคง
manlike	ตัวผู้
hande	มือ
kompetisie	ประกวด
aktief	ablative
aktief	กิจกรรม
partye	ปาร์ตี้
dinge	สิ่งของ
tegniese	เทคนิค
nag	ไนท์
nag	ค่ำคืน
nag	คืน
nag	ราตรี
hans	ฮันส์
bedek	เคลือบ
koue	หนาว
koue	เย็น
koue	เย็นๆ
argitektuur	สถาปัตยกรรม
via	ผ่าน
bespreek	หนังสือ
bespreek	สมุด
bespreek	อภิปราย
bespreek	สำรอง
ben	ben
ben	เบน
ben	เบ็น
redes	เหตุผล
eenhede	ยูนิต
eenhede	หน่วย
droë	แห้ง
droë	แล้ง
droë	แห้งๆ
bestudeer	เรียน
bestudeer	ศึกษา
olie	น้ำมัน
twaalf	twelve
sekretaris	เลขา
sekretaris	รัฐมนตรี
sekretaris	เลขาฯ
sekretaris	เลขาธิการ
sekretaris	เลขานุการ
stof	ฝุ่น
kommersiële	พาณิชย์
kommersiële	โฆษณา
primêre	หลัก
jode	ยิว
persiese	เปอร์เซีย
helder	สดใส
helder	สว่าง
rio	rio
dam	เขื่อน
toekoms	ต่อๆ
toekoms	future
toekoms	อนาคต
duisende	พัน
polisie	ตำรวจ
geslag	เพศ
geslag	เพศ
geslag	เพศ
geslag	เซ็กซ์
geslag	sex
air	แอร์
air	อากาศ
air	air
volwasse	ผู้ใหญ่
kies	เลือก
duitsers	เยอรมัน
korea	เกาหลี
benodig	ต้องการ
kunstenaar	ศิลปิน
kunstenaar	จิตรกร
mond	ปาก
united	สามัคคี
united	ยูไนเต็ด
united	united
paulus	paul
paulus	พอล
house	บ้าน
house	เฮ้าส์
gesondheid	อนามัย
gesondheid	health
gesondheid	สุขภาพ
leerders	ม่านตา
gunste	โปรดปราน
aktiwiteite	กิจกรรม
aktiwiteite	เหตุการณ์
aktiwiteite	กิจกรรม
aktiwiteite	เหตุการณ์
aktiwiteite	กิจกรรม
gemeenskaplike	สามัญ
gemeenskaplike	ทั่วไป
inkomste	รายรับ
ken	รู้
ken	ทราบ
ligte	สว่าง
ligte	เบา
ligte	ไลท์
ligte	แสง
erfenis	มรดก
andries	andries
bladsye	เพจ
bladsye	หน้าที่
bladsye	หน้า
heelal	ภพ
heelal	จักรวาล
heelal	จักรภพ
hoek	มุม
blomme	ดอกไม้
verwante	เกี่ยวข้อง
sport	สปอร์ต
sport	sport
sport	กีฬา
sport	สปอร์ต
sport	กีฬา
selfstandige	อิสระ
selfstandige	เอกราช
onderneming	คอร์ปอเรชั่น
tempel	วิหาร
tempel	วัด
beroemde	ดัง
twintig	ยี่สิบ
berig	เรื่อง
coetzee	coetzee
jongste	last
jongste	สุดท้าย
jongste	ล่าสุด
jongste	ล่าสุด
berge	ภูเขา
literatuur	วรรณกรรม
literatuur	วรรณคดี
saamgesmelt	ละลาย
saamgesmelt	หลอมละลาย
tabel	ตาราง
tabel	โต๊ะ
kommunistiese	คอมมิวนิสต์
prent	รูป
prent	ภาพ
prent	ภาพ
prent	รูปภาพ
prent	อิมเมจ
prent	สันดาน
prent	ธรรมชาติ
vraag	คำถาม
voel	รู้สึก
voel	รู้สึก
voel	รู้สึก
voel	feeling
optrede	พฤติกรรม
optrede	พฤติกรรม
blad	เพจ
blad	หน้า
reaksie	ปฏิกิริยา
vliegtuie	อากาศยาน
soria	soria
fokus	โฟกัส
been	กระดูก
reëls	กฏ
reëls	กติกา
reëls	กฎ
reëls	เส้น
reëls	บรรทัด
geweier	ปฏิเสธ
verduidelik	อธิบาย
besef	รำลึก
gevaar	อันตราย
kroon	crown
kroon	มงกุฎ
finland	ฟินแลนด์
mee	mee
mee	หมี่
mee	ด้วย
mee	กับ
altesaam	สำหรับ
altesaam	เพื่อ
presies	เป๊ะ
beplan	วางแผน
carl	คาร์ลอ
carl	คาร์ล
produk	สินค้า
produk	ผลิตภัณฑ์
vallei	หุบเขา
hede	ปัจจุบัน
nader	ใกล้ๆ
nader	ใกล้
enjin	เครื่องยนต์
adam	อดัม
adam	adam
oom	ลุง
klank	เสียง
profiel	โปรไฟล์
sosialistiese	สังคมนิยม
mere	ทะเลสาบ
ondersteuning	สนับสนุน
ondersteuning	รองรับ
minute	นาที
oprigting	ก่อสร้าง
biblioteek	ไลบรารี
suksesvolle	สำเร็จ
toepassing	แอพพลิเคชัน
toepassing	แอป
toepassing	แอพ
toegepas	ประยุกต์
eet	กิน
straat	ถนน
straat	street
motors	รถยนต์
motors	รถ
angola	มองโกเลีย
parameter	พารามิเตอร์
christiaan	คริสเตียน
maatskaplike	สังคม
suiwer	บริสุทธิ์
sesde	หก
sesde	six
hongarye	ฮังการี
getref	ตี
getref	ถล่ม
getref	ชน
getref	จีบ
temperature	อุณหภูมิ
washington	วอชิงตัน
kat	แคท
kat	แมว
ere	เกียรติ
ere	เกียรติยศ
hout	วูด
hout	ไม้
skerp	ชาร์ป
skerp	คม
sydney	ซิดนีย์
stroom	ฟีด
stroom	ลำธาร
dier	สัตว์
rig	ตรง
rig	โดยตรง
rig	direct
vry	ฟรี
vry	อิสระ
vry	ว่าง
vry	เสรี
vry	free
wiskundige	คณิตศาสตร์
wette	กฎหมาย
kimberley	kimberley
kritiek	วิกฤติ
kritiek	วิกฤต
letter	จดหมาย
alfred	อัลเฟร็ด
boer	แจ๊ค
boer	แจ๊ก
boer	แจ็ค
boer	jack
boer	แจ็ก
harry	harry
voordeel	ประโยชน์
gees	วิญญาณ
gees	สปิริต
toets	สอบ
toets	ทดสอบ
toets	ทดสอบ
kontak	ติดต่อ
vriende	เพื่อนๆ
vriende	เพื่อน
union	สหพันธ์
union	สหภาพแรงงาน
union	สหภาพ
les	les
les	เลส
les	เล
jack	แจ๊ค
jack	แจ๊ก
jack	แจ็ค
jack	jack
jack	แจ็ก
burgerlike	พลเมือง
burgerlike	civic
aangewend	ประยุกต์
televisie	โทรทัศน์
televisie	ทีวี
dadelik	ทันที
maal	คูณ
omring	ล้อม
wiskunde	คณิตศาสตร์
wiskunde	คณิตศาสตร์
wiskunde	คณิต
wiskunde	เลขคณิต
wiskunde	เลข
onderteken	ป้าย
onderteken	ลงชื่อ
onderteken	เซ็น
sending	ภารกิจ
sending	mission
american	อเมริกัน
islamitiese	อิสลาม
wysig	แก้ไข
wysig	แก้ไข
wysig	เปลี่ยนแปลง
