kategória	категорія
rusko	росія
data	дані
data	data
hokej	хокей
miliónov	мільйон
miliónov	мільйонами
miliónov	мільйони
doby	строк
doby	строків
najčastejšie	здебільшого
najčastejšie	переважно
top	згори
top	вгорі
top	топ
top	верхній
top	найпопулярніші
top	зверху
herschel	гершель
skladba	конкурс
skladba	пісня
ríše	empires
ríše	імперія
ríše	королівства
ríše	realms
city	місто
city	почуття
účasti	участі
účasti	участь
skladby	доріжок
skladby	слідкує
skladby	композиції
skladby	доріжки
skladby	сліди
skladby	пісень
skladby	пісні
skladby	songs
získala	придбані
získala	здобула
získala	отримано
získala	отримані
získala	отриманий
získala	отримали
získala	отримала
mape	карта
mape	мапа
most	міст
most	місток
dobre	хороші
dobre	гарні
dobre	добрий
dobre	добре
dobre	ясно
dobre	ок
dobre	гаразд
dobre	добре
ulice	вулицям
ulice	вулиць
ulice	вуличками
ulice	вулицями
ulice	вулиці
mapa	карта
mapa	мапа
vladimír	владімір
vladimír	володимир
vladimír	владимир
vladimír	владімір
sily	міцність
sily	інтенсивність
sily	сили
sily	сила
sily	сил
sily	сили
sily	військах
súčasť	частина
súčasť	компонент
súčasť	компонента
členov	учасники
členov	члени
fyzik	фізик
mená	назви
mená	імена
powiat	графство
powiat	повіт
powiat	жупанія
domov	дім
domov	домівка
domov	домашній
domov	додому
významné	значний
krajina	країни
krajina	країна
krajina	кантрі
krajina	ландшафт
krajina	краєвид
krajina	пейзаж
krajina	ландшафтний
budovy	будівля
budovy	будівництво
budovy	будуємо
budovy	будівельні
budovy	будівлі
budovy	будівлі
budovy	будівель
milan	мілан
kým	доки
kým	till
kým	поки
kým	поки
kým	доки
kým	до
kým	поки
lat	lat
taliansko	італії
taliansko	італія
taliansko	італію
model	модель
model	моделі
university	університет
km²	km²
hviezdy	зірки
miesta	місць
miesta	місця
miesta	місцини
miesta	розташування
miesta	адреси
miesta	місця
miesta	адрес
projekt	project
projekt	проект
kniha	книжка
kniha	книжечки
kniha	книга
kniha	книги
viacero	декілька
viacero	декілька
mária	мері
mária	марічка
mária	маріє
mária	марі
mária	марія
niečo	щось
niečo	дещо
niečo	чимось
motor	рушій
motor	двигун
motor	мотор
celkom	усього
celkom	всього
celkom	загалом
celkom	загальна
celkom	загальний
názvy	заголовки
názvy	назви
názvy	імена
krajín	країн
krajín	країни
james	джеймс
vedie	веде
založené	заснував
založené	засновано
založené	засновані
založené	засновано
založené	заснований
európskej	європейський
európskej	європейські
európskej	європейська
pohár	скло
pohár	чашка
pohár	чаша
pohár	кубок
jednotlivých	окремих
jednotlivých	індивідуальна
jednotlivých	індивідуальні
jednotlivých	індивідуальне
jednotlivých	окремі
jednotlivých	індивідуальний
manželka	дружині
manželka	дружина
mohli	зміг
mohli	могла
mohli	змогли
mohli	вдалось
mohli	міг
nobelovej	нобелівської
music	музика
music	музики
music	музик
music	музиці
music	музику
divadlo	театрі
divadlo	театр
divadlo	театр
malý	малий
malý	малі
malý	маленькі
malý	маленька
malý	маленький
malý	маленькі
seba	себе
seba	собі
seba	собою
seba	виступили
seba	себе
seba	власноруч
seba	собі
seba	собою
vplyv	вплив
vplyv	перебіг
vplyv	впливати
vplyv	вплив
vplyv	ефект
štefan	стівен
štefan	степан
štefan	стефан
štefan	штефан
štefan	степан
mimo	ззовні
mimo	надворі
mimo	поза
mimo	зовні
michael	михайло
michael	майкл
michael	michael
michael	михаїл
existuje	існує
celkovo	усього
celkovo	всього
celkovo	загалом
celkovo	загальна
celkovo	загальний
celkovo	загальна
celkovo	загальний
zákon	закон
zákon	право
vodné	вода
vodné	водні
vodné	водяний
vodné	водяне
vodné	водні
avšak	однак
sts	sts
nástroje	інструментів
nástroje	інструментами
nástroje	інструменти
nástroje	засоби
nástroje	інструменти
nástroje	утиліти
hmotnosť	маса
hmotnosť	mass
hmotnosť	вагу
hmotnosť	вага
vpravo	правий
vpravo	права
vpravo	право
vpravo	праворуч
stanica	станція
stanica	станції
stanica	вокзал
bývalý	колишні
bývalý	колишній
tvar	форму
tvar	форма
jednotka	відділення
jednotka	загін
jednotka	юніт
jednotka	одиниці
jednotka	одиниця
založená	заснував
založená	засновано
založená	засновані
založená	засновано
založená	заснований
pedagóg	педагог
taliansky	італійською
taliansky	італійський
taliansky	італієць
taliansky	італійська
taliansky	італійської
pohľad	перегляд
pohľad	вигляд
pohľad	view
pohľad	вид
pohľad	переглянути
records	рекорди
records	records
records	платівки
alexander	олександр
alexander	александер
ruský	російська
ruský	російською
ruský	російську
vzhľadom	враховуючи
vzhľadom	розглянути
vzhľadom	вказаний
vzhľadom	дано
vzhľadom	надано
vzhľadom	даного
teraz	тепер
teraz	зараз
všetko	everything
všetko	все
všetko	усе
všetko	усі
všetko	всі
všetko	все
všetko	всіх
homo	людина
homo	homo
côte	кот
iný	different
iný	інше
iný	різні
iný	різних
iný	відмінні
iný	інший
iný	інша
iný	інші
iný	інше
iný	інших
iný	інший
iný	інша
iný	інших
iný	інші
iný	іншими
povrchu	поверхні
povrchu	поверхня
veku	віці
veku	вік
veku	ера
