மற்றும்	y
ஆற்றல்	energía
கிலோ	kilo
வேலை	obra
வேலை	trabajos
வேலை	trabaje
வேலை	trabajo
வேலை	trabajar
வேலை	job
வேலை	empleo
வேலை	trabajo
இருக்கலாம்	quizas
இருக்கலாம்	talvez
இருக்கலாம்	quizás
இருக்கலாம்	quizá
சமய	religiosos
சமய	religioso
சமய	religiosa
சமய	religiosas
பணி	job
பணி	empleo
பணி	trabajo
பணி	obra
பணி	trabajos
பணி	trabaje
பணி	trabajo
பணி	trabajar
பணி	tarea
கதை	historia
கதை	story
அதிகமாக	apenas
அதிகமாக	escasamente
இடையே	entre
பட்டம்	graduación
பட்டம்	grado
பட்டம்	licenciatura
பட்டம்	cometa
பட்டம்	cometas
பட்டம்	kite
வழி	sendero
வழி	trail
வழி	rastro
வழி	manera
வழி	camino
வழி	way
அப்போது	luego
அப்போது	entonces
விடுதலை	liberación
விடுதலை	freedom
விடுதலை	libertad
ஆகஸ்ட்	august
ஆகஸ்ட்	agosto
தேதி	cita
தேதி	fecha
தேதி	date
பிறந்த	nacimientos
பிறந்த	natalidad
பிறந்த	nacimiento
பிறந்த	parto
இன்னும்	y
இன்னும்	todavia
இன்னும்	still
இன்னும்	todavía
இன்னும்	aún
ஜான்	juan
ஜான்	john
ஜான்	jon
ஜான்	jaan
அடுத்து	proxima
அடுத்து	próximo
அடுத்து	siguiente
அடுத்து	próxima
அடுத்து	next
சேவை	servicio
கருத்து	comentar
கருத்து	comenten
கருத்து	comenta
கருத்து	comentario
கருத்து	comentarios
கருத்து	retroalimentación
கருத்து	temática
கருத்து	tema
காரணம்	razón
காரணம்	motivo
காரணம்	razon
காரணம்	causa
காரணம்	cause
தனி	privados
தனி	privadas
தனி	privado
தனி	privada
தனி	separada
தனி	separado
தனி	separados
தனி	separar
அவருக்கு	él
நீண்ட	boing
நீண்ட	largos
நீண்ட	largo
நீண்ட	larga
நீண்ட	long
பள்ளி	colegio
பள்ளி	escuela
மற்றொரு	otro
மற்றொரு	another
மற்றொரு	otra
மகன்	hijo
சர்வதேச	internacional
சர்வதேச	international
சர்வதேச	internacionales
எல்லா	todas
எல்லா	all
எல்லா	todo
எல்லா	todos
பொருட்கள்	objetos
பொருட்கள்	ítems
பொருட்கள்	articulos
பொருட்கள்	artículos
பொருட்கள்	productos
பொருட்கள்	abastecimiento
பொருட்கள்	aprovisionamiento
பொருட்கள்	provisiones
பொருட்கள்	suministros
மின்	electrico
மின்	eléctrica
மின்	eléctrico
மின்	electrica
மின்	electricidad
என்றால்	medios
என்றால்	significa
ஏழு	siete
ஏழு	seven
நடைபெற்ற	celebrada
முன்னர்	anteriormente
முன்னர்	previamente
முன்னர்	anterior
முன்னர்	antes
முன்னர்	anteriormente
முன்னர்	anteriores
முன்னர்	antes
பொறியியல்	ingenieros
பொறியியல்	ingeniería
கா	kha
அமைப்புகள்	organizaciones
அமைப்புகள்	configuraciones
அமைப்புகள்	configuración
அமைப்புகள்	ajustes
அமைப்புகள்	preferencias
மொழிகள்	idiomas
மொழிகள்	lenguas
அத்துடன்	igualmente
அத்துடன்	además
அத்துடன்	también
அத்துடன்	tambien
முழு	lleno
முழு	full
முழு	llena
முழு	plena
முழு	completo
முதன்மை	top
முதன்மை	arriba
முதன்மை	cima
முதன்மை	primario
முதன்மை	primarias
முதன்மை	primarios
முதன்மை	primaria
முதன்மை	main
முதன்மை	principales
முதன்மை	principal
மணி	mani
மணி	hora
மணி	campana
மணி	timbre
மணி	bell
தொகுப்பு	paquete
தொகுப்பு	bulto
தொகுப்பு	colección
தொகுப்பு	recogida
தொகுப்பு	coleccion
தொகுப்பு	composición
தொலைவில்	far
தொலைவில்	lejano
தொலைவில்	lejos
தொலைவில்	lejos
தொலைவில்	away
மருத்துவ	medico
மருத்துவ	médicas
மருத்துவ	médicos
மருத்துவ	medicina
மருத்துவ	médico
வணிக	anuncio
வணிக	comercial
வணிக	comerciales
திருமணம்	casarme
திருமணம்	casarse
திருமணம்	casar
திருமணம்	casadas
திருமணம்	casada
திருமணம்	casado
திருமணம்	casados
திருமணம்	casamiento
திருமணம்	matrimonio
திருமணம்	matrimonios
திருமணம்	matrimonial
திருமணம்	boda
திருமணம்	bodas
திருமணம்	casamiento
நீங்கள்	tu
நீங்கள்	te
நீங்கள்	tú
நீங்கள்	usted
நீங்கள்	vos
இயேசு	jesús
இயேசு	jesus
கருதப்படுகிறது	considerada
கருதப்படுகிறது	considerados
கருதப்படுகிறது	consideradas
கருதப்படுகிறது	considerado
நடித்த	protagonizado
நடித்த	protagonistas
நடித்த	protagonizada
நடித்த	protagonista
பொதுவான	comunes
பொதுவான	frecuente
பொதுவான	común
பொதுவான	frecuentes
பொதுவான	common
பொதுவான	público
பொதுவான	publico
பொதுவான	públicas
பொதுவான	públicos
பொதுவான	generalidades
பொதுவான	generales
பொதுவான	general
சமயம்	religion
சமயம்	religiones
சமயம்	religión
சமயம்	comunidad
எதிராக	contra
எதிராக	against
ஸ்ரீ	shree
ஸ்ரீ	sri
ஸ்ரீ	shri
விட்டு	dejar
பக்கம்	pagina
பக்கம்	página
பக்கம்	page
உள்ளிட்ட	entrado
உள்ளிட்ட	introducido
உள்ளிட்ட	entró
உள்ளிட்ட	ingresado
அதிகம்	alto
அதிகம்	high
அதிகம்	elevada
அதிகம்	alta
அதிகம்	más
அதிகம்	mas
அதிகம்	more
நாட்கள்	días
நாட்கள்	jornadas
நாட்கள்	dias
நாட்கள்	days
திருத்தந்தை	papa
திருத்தந்தை	pope
மாற்றம்	reconversión
மாற்றம்	conversión
மாற்றம்	cambios
மாற்றம்	cambio
மாற்றம்	cambiar
மாற்றம்	cambia
மாற்றம்	variación
கொண்டிருக்கும்	servil
கழகம்	asociación
கழகம்	association
இறுதி	end
இறுதி	fin
இறுதி	final
இறுதி	finales
இறுதி	final
இறுதி	definitivo
இணைய	internet
வகைகள்	tipos
வகைகள்	modos
வகைகள்	categorias
வகைகள்	categorías
ஒருநாள்	odi
சீன	chinos
சீன	chino
பொருளாதார	económicas
பொருளாதார	económicos
பொருளாதார	económico
பொருளாதார	economico
பொருளாதார	económica
பொருளாதார	económico
பொருளாதார	economía
பொருளாதார	económicas
இயற்கை	naturalidad
இயற்கை	natural
இயற்கை	naturales
இயற்கை	naturaleza
இயற்கை	nature
தலைமை	jefa
