اتھاہ	deep
احقر	terendah
اِحکاک	geseran
احکام	arahan
احکام	pesanan
احکام	dekri
اِحکام	kolum
اِحکام	pillar
احلام	mimpi
احلام	impian
احلام	dreams
احلم	patient
احلم	sabar
احلم	pesakit
احمال	kargo
احمال	muatkan
احمر	merah
احمر	red
احمق	idiot
احمق	bodoh
احمق	ngok
احمق	bodoh
احمق	stupid
احمق	idiot
احمق	bodoh
احمق	ngok
احمق	bodoh
احمقانہ	idiot
احمقانہ	idiot
احوال	keadaan
احوال	negara
احوال	negeri
احوال	state
احوال	syarat
احوال	kondisi
احوال	syarat
احوال	peristiwa
احوال	acara
احوال	insiden
احوَل	juling
احیا	families
احیا	keluaga
احیا	keluarga
احیا	clans
احیا	puak
احیا	suku
اِحیا	kebangkitan
اِحیا	kebangkitan
احیان	moments
احیان	times
احیاناً	sesekali
احیاناً	terkadang
احیاناً	kadang
احیاناً	kadangkala
احیاناً	sometimes
اخ	saudara
اخ	brother
اخ	abg
اخ	cousin
اخ	sepupu
اخّاذ	cerdas
اخّاذ	menyerap
اِخبات	modesty
اخبار	peristiwa
اخبار	acara
اخبار	akhbar
اخبار	tradisi
اخبار	news
اخبار	warta
اخبار	gazette
اخبار	peristiwa
اخبار	acara
اخبار	akhbar
اخبار	tradisi
اخبار	news
اخبارباِلغیب	divination
اخپخ	intelligence
اخپخ	kecerdasan
اخپخ	perisikan
اخپخ	hikmat
اخپخ	kebijaksanaan
اخپخ	hikmah
اخپخ	understanding
اخپخ	pengertian
اخپخ	memahami
اخپخ	pemahaman
اُخت	saudari
اُخت	adik
اِختبار	test
اِختبار	penilaian
اِختبار	percubaan
اِختبار	experiment
اِختبار	eksperimen
اِختبار	ujikaji
اِختبار	analisis
اِختباری	percubaan
اِختباری	eksperimen
اِختباریت	empirisisme
اِختباط	kegilaan
اِختباط	kewarasan
اِختباط	mania
اِختباطی	maniac
اِختتام	hujung
اِختتام	penghujung
اِختتام	selesaikan
اِختتام	finish
اِختتام	pencapaian
اِختتام	penamatan
اِختتام	penyempurnaan
اِختتام	pelengkapan
اِختتام	dekat
اِختتام	tutup
اِختتامی	last
اِختتامی	concluding
اِختتامیہ	finale
اختر	star
اختر	bintang
اِختراع	rekaan
اِختراع	inovasi
اِختراع	ramuan
اِختراع	lie
اِختراع	bohong
اِختراع	penciptaan
اِختراعی	inovatif
اِختصار	singkatan
اِختصار	rumusan
اِختصار	ringkasan
اِختصار	sinopsis
اِختصار	brevity
اِختصاریہ	resume
اِختصاریہ	rumusan
اِختصاریہ	ringkasan
اِختصاص	kepakaran
اِختصاص	characteristic
اِختلاط	campuran
اِختلاط	keintiman
اِختلاط	persahabatan
اِختلاط	amalgamation
اِختلاف	perbezaan
اِختلاف	discord
اِختلاف	pertentangan
اِختلاف	kontradiksi
اِختلافی	kontroversi
اِختلافی	dipertikaikan
اِختلاق	fitnah
اِختلال	halangan
اِختلال	gangguan
اِختلال	kecelaruan
اِختلال	kekeliruan
اِختلال	kekalutan
اِختمار	fermentation
اِختیار	pilihan
اِختیار	choice
اِختیار	tenaga
اِختیار	power
اِختیار	kuasa
اِختیار	election
اِختیار	pilihanraya
اِختیار	will
اِختیار	akan
اِختیار	kawalan
اِختیار	autoriti
اِختیار	authority
اِختیار	alash
اِختیار	autonomi
اِختیاری	pilihan
اخذ	pengekstrakan
اخذ	derivation
اخراج	pengeluaran
اخراج	perbelanjaan
اِخراج	outflow
اِخراج	ekstradisi
اِخراج	pemindahan
اِخراج	discharge
اِخراج	pengusiran
اخراجات	perbelanjaan
اخرف	nyanyuk
اخروٹ	kenari
اخروٹ	walnut
اخضر	green
اخضر	hijau
اِخفا	menyorok
اِخفا	menyorok
اِخفات	kerahsiaan
اخگر	bara
اِخلاص	keintiman
اِخلاص	love
اِخلاص	cinta
اِخلاص	kesetiaan
اِخلاص	ketulusan
اِخلاص	keikhlasan
اِخلاص	kelembutan
اخلاف	zuriat
اخلاف	cucu
اخلاف	zuriat
اخلاق	etika
اخلاق	adab
اخلاق	etika
اخلاق	moral
اخلاق	kesopanan
اخلاقیات	moral
اخلاقیات	etika
اخلاقیات	moral
اِخلال	halangan
اخلق	older
اخو	saudara
اخو	brother
اخو	abg
اخوات	sisters
اخوات	saudari
اخوات	beradik
اخوات	homogenous
اِخوان	ikhwan
اِخوان	kerabat
اِخوان	rakan
اِخوان	saudara
اِخوان	brothers
اُخُوّت	persaudaraan
اُخُوّت	brotherhood
اخُوند	sifu
اخُوند	master
اخُوند	mentor
اخُوند	leader
اخُوند	pemimpin
اخُوند	cikgu
اخُوند	teacher
اخُوند	guru
اخُوند	pembaris
اخُوند	penguasa
اخُوند	tutor
اخی	saudara
اخی	brother
اخی	abg
اخی	rakan
اخی	sahabat
اخیر	hujung
اخیر	penghujung
اخیر	lastly
اخیر	finale
اخیر	last
اخیر	hujung
اخیر	penghujung
اخیر	lastly
اخیر	finale
اخیر	muktamad
اخیر	final
ادا	postur
ادا	bayaran
ادا	pembayaran
ادا	style
ادا	gaya
ادا	subjenis
ادا	bergaya
ادا	stail
ادات	instrumen
ادات	alatan
ادات	tools
ادات	artikel
ادات	abjad
ادات	huruf
اُدار	pemurah
اُدار	dermawan
اُدار	bersedekah
اُدار	gentle
اُدار	lembut
اُدار	mulia
اُدار	noble
اُدار	kelembutan
اُدار	melimpah
اِدارت	kompilasi
اِدارہ	institusi
اِدارہ	lembaga
اِداریہ	editorial
اُداس	berdukacita
اُداس	sedih
اُداس	sad
اُداس	tertekan
اُداس	murung
اُداسا	sedih
اُداسا	sad
اُداسی	umang
اُداسی	kesedihan
اُداسی	fakir
اداکار	pelakon
اداکارہ	pelakon
اداَنت	always
اداَنت	sentiasa
اداَنت	selalu
ادانی	mean
ادائیگی	bayaran
ادائیگی	pembayaran
ادب	kesusasteraan
ادب	sastera
ادب	etika
ادب	hormat
ادب	respect
ادب	kesusasteraan
ادب	sastera
ادب	etika
ادب	hormat
ادب	respect
اِدبار	kemiskinan
اِدبار	tewaskan
اِدبار	kekalahan
اِدبار	kemerosotan
ادبُد	menghairankan
ادبُد	pelik
ادبدا	sengaja
ادبدا	positif
ادبیّات	kesusasteraan
ادبیّات	sastera
اِدخال	sisipan
اِدخال	kemasukan
اِدرار	fluks
اِدرار	flow
اِدرار	aliran
اِدراک	kesedaran
اِدراک	pemahaman
اِدراک	kognisi
اِدراک	hikmat
اِدراک	kebijaksanaan
اِدراک	hikmah
اِدراک	understanding
اِدراک	pengertian
اِدراک	memahami
اِدراک	pemahaman
اِدراک	persepsi
ادرک	halia
اِدّعا	request
اِدّعا	pinta
اِدّعا	permintaan
اِدّعا	claim
اِدّعا	tuntutan
اِدّعا	request
اِدّعا	pinta
اِدّعا	permintaan
ادعیہ	doa
اِدغام	amalgamation
اِدغام	penyatuan
اِدغام	penyepaduan
ادق	merumitkan
ادق	complicated
ادق	rumit
ادقچہ	bungkus
اِدلال	berdebat
اِدلال	bertekak
اِدلال	debat
اِدلال	logik
اِدلال	kebanggaan
اِدلال	pride
اِدلال	maruah
اِدلال	nasihat
اِدلال	bimbingan
ادِلّہ	hujah
اُدم	buruh
اُدم	labour
اُدم	usaha
اَدما	kulit
اُدمات	bongkak
اُدمات	kesombongan
اُدمات	mania
اُدمات	libido
اُدماتا	sombong
ادمغہ	otak
ادنیٰ	berhampiran
ادنیٰ	near
ادنیٰ	dekat
ادنیٰ	mean
ادنیٰ	closer
ادنیٰ	jelata
ادنیٰ	bit
ادنیٰ	hina
ادنیٰ	berhampiran
ادنیٰ	near
ادنیٰ	dekat
ادنیٰ	mean
ادنیٰ	remeh
ادنیٰ	closer
ادنیٰ	jelata
ادنیٰ	kecik
ادنیٰ	kecil
ادنیٰ	bit
ادنیٰ	hina
ادنیٰ	kecik
ادوات	instrumen
ادوات	alatan
ادوات	tools
ادوات	senjata
ادوار	umur
ادوار	tempoh
ادویات	dadah
ادوَیت	unik
ادوَیت	unique
ادوِیہ	dadah
اُدے	penampilan
اُدے	kemunculan
اُدے	rupa
اُدے	timur
ادیان	agama
ادیب	pengarang
ادیب	penulis
ادیب	author
ادیب	pengarang
ادیب	penulis
ادیب	author
ادیب	penulis
ادیم	permukaan
ادیم	surface
ادھ	separa
ادھ	separuh
ادھ	haif
ادھ	half
اُدھار	loan
اُدھار	hutang
اُدھار	kredit
ادھارمِک	jahat
ادھارمِک	zalim
اُدھارُو	ready
اُدھارُو	siap
ادھر	penggantungan
ادھر	gantung
ادھر	hanging
ادھر	bibir
ادھر	lip
ادھر	unattached
ادھر	digantung
ادھر	ditangguh
ادھر	berasingan
ادھر	berdaya
اِدھر	berhampiran
اِدھر	near
اِدھر	dekat
اِدھر	disini
اِدھر	sini
اِدھر	sekarang
اِدھر	skrg
اِدھر	now
اِدھر	kini
اِدھر	dekat
اِدھر	tutup
اُدھر	far
اُدھر	jauh
اُدھر	beyond
اُدھر	ada
اُدھر	merentasi
اُدھر	seberang
اُدھر	away
اُدھر	jauhnya
اُدھر	segera
اُدھر	seketika
ادھرم	silap
ادھرم	salah
ادھرم	fasik
اُدھڑا	koyak
اُدھڑنا	terurai
ادِھک	melampau
ادِھک	lebih
ادِھک	lagi
ادِھک	more
ادِھک	tambahan
ادِھکار	keistimewaan
ادِھکار	tenaga
ادِھکار	power
ادِھکار	kuasa
ادِھکار	autoriti
ادِھکار	authority
ادِھکار	kanan
ادِھکار	kan
ادِھکاری	autoriti
ادِھکاری	authority
ادِھکاری	pemilikan
اُدھلا	mabuk
ادھم	rendah
ادھم	low
ادھم	mean
ادھم	hina
ادھم	base
ادھم	pengkalan
اُدھم	gangguan
اُدھم	kekecohan
اُدھم	kemasyhuran
اُدھم	fame
اُدھم	gempar
اُدھم	publisiti
ادّھم	antara
ادُھورا	berpengalaman
ادُھورا	separa
ادُھورا	separuh
ادُھورا	haif
ادُھورا	half
ادُھورا	memadai
ادّھیا	biji
ادّھیا	benih
ادھیراج	maharaja
ادھیراج	kaiser
ادھیڑبُن	quandary
ادِھیکار	autoriti
ادِھیکار	authority
ادِھیکار	tenaga
ادِھیکار	power
ادِھیکار	kuasa
ادھین	budak
ادھین	servant
ادھین	hamba
ادھین	bawahan
اڈّا	stand
اڈّا	berdiri
اڈّا	adda
اڈِگ	steady
اڈِگ	mantap
اڈِگ	firma
اڈِگ	tegas
اڈِگ	dibaiki
اُڈّو	pengembara
اُڈّو	tualang
اُڈّو	gelandangan
اڈیٹھ	barah
اڈیٹھ	ketumbuhan
اڈیٹھ	barah
اڈیٹھ	kanser
اِذعان	kepastian
اِذعان	penyerahan
اِذعان	ketaatan
اذکار	tales
اذکار	cerita
اِذکار	mengingatkan
اذلال	mean
اِذلال	penghinaan
اِذلال	aib
اِذن	tinggalkan
اِذن	keizinan
اِذن	izin
اِذن	tempahan
اِذن	pesanan
اِذن	susunan
اِذن	tempah
اِذن	order
اِذن	injunksi
اُذن	telinga
اِذنی	bentara
اِذنی	announcer
اذوقہ	makanan
اذہان	minda
اذہان	fikiran
اذیّت	azab
اذیّت	penyeksaan
اذیّت	penderitaan
ارابا	kenderaan
ارابا	araba
ارابا	wagon
ارابا	kenderaannya
اِرادت	will
اِرادت	akan
اِرادت	kepercayaan
اِرادت	iman
اِرادت	hormat
اِرادت	respect
اِرادت	niat
اِرادت	pengabdian
اِرادتاً	sengaja
اِرادتاً	sengaja
اِرادتاً	sengaja
اِرادہ	pilihan
اِرادہ	choice
اِرادہ	object
اِرادہ	objek
اِرادہ	will
اِرادہ	akan
اِرادہ	keinginan
اِرادہ	kemahuan
اِرادہ	niat
اِرادہ	aim
اِرادی	disengajakan
اِرادی	disengaja
ارادھنا	memuja
ارادھنا	sembah
ارادھنا	beribadat
ارادھنا	beribadah
اراضی	bidang
اراضی	medan
اراضی	plot
اراضی	hartanah
اراضیات	lands
اراضیات	tanah
اراکین	ahli
اراکین	members
ارامل	janda
ارامل	duda
ارانب	hares
ارانب	arnab
اِرأت	bimbingan
ارباب	berhala
ارباب	patung
ارباب	arca
ارباب	sifu
ارباب	penyokong
اربع	empat
اربع	four
اربعی	tetrahedron
اربند	lily
اربند	lotus
اربند	teratai
ارپن	menawarkan
ارپن	hadiah
ارپن	pemberian
ارپن	anugerah
ارپن	gift
ارپن	pengorbanan
اِرتباط	afiniti
اِرتباط	pertalian
اِرتباط	persahabatan
اِرتباط	keakraban
اِرتباط	sambungan
اِرتجاج	getaran
اِرتجاج	letupan
اِرتجاع	reaksi
اِرتجاع	tindakbalas
ارتجک	flash
اِرتحال	berlepas
اِرتحال	kematian
اِرتحال	death
اِرتحال	maut
اِرتحال	ajal
اِرتداد	murtad
اِرتداد	mengembalikan
اِرتسام	impression
اِرتسام	kesan
اِرتشا	rasuah
اِرتشا	suap
اِرتشا	rasuah
اِرتشا	korupsi
اِرتشاح	menitis
اِرتشاح	dripping
اِرتصاد	tenung
اِرتصاد	terpaku
اِرتصاد	pemerhatian
اِرتعاش	getaran
اِرتعاش	gementar
اِرتعاش	menggeletar
اِرتعاش	gegaran
اِرتعاش	getaran
اِرتفاع	ketinggian
اِرتفاع	kemegahan
اِرتفاع	grandeur
اِرتفاع	ketinggian
اِرتفاع	tinggi
اِرتفاع	height
اِرتفاع	altitud
اِرتفاع	ketinggian
اِرتفاق	bersempena
اِرتقا	evolusi
اِرتقا	evolution
اِرتکاز	pengkhususan
اِرتکاز	kepekatan
اِرتکاس	inversion
اِرتکاس	pembalikan
اِرتماس	immersion
اِرتماس	berendam
اِرتماس	kuyup
اِرتیاب	syak
اِرتیاب	kemusykilan
اِرتیاب	ragu
اِرتیاح	kebahagiaan
اِرتیاح	joy
اِرتیاح	kegembiraan
ارتھ	bererti
ارتھ	pentafsir
ارتھ	takbir
ارتھ	pentafsiran
ارتھ	erti
ارتھ	makna
ارتھ	meaning
اِرث	warisan
اِرث	heritage
اِرث	pusaka
اِرث	warisan
اِرث	mewarisi
ارجمند	layak
ارجمند	mulia
ارجمند	noble
ارجمند	bijak
ارجمند	wise
ارجمندی	bangsawan
ارجمندی	kehormatan
ارجمندی	honour
ارجمندی	maruah
اُرجھاسن	jahit
اُرجھاسن	menjahit
اُرجھاسن	menganyam
اُرجھاسن	menenun
اُرجھاسن	menyelit
ارداش	request
ارداش	pinta
ارداش	permintaan
ارداش	aturcara
ارداش	aplikasi
ارداش	petisyen
ارداش	menyanjungi
اردب	pin
اِردگرد	sekeliling
اِردگرد	keliling
اِردگرد	disekeliling
اِردگرد	sekitar
اِردگرد	dekat
اِردگرد	tutup
اردلی	perarakan
اُردو	pasukan
اُردو	tentera
اُردو	army
اردھ	semi
اردھ	separa
اردھ	separuh
اردھ	haif
اردھ	half
ارز	kuantiti
ارز	ikhtiar
ارز	hormat
ارز	respect
ارز	kos
ارز	kehormatan
ارز	honour
ارز	maruah
ارز	kuantiti
ارز	ikhtiar
ارز	hormat
ارز	respect
ارز	kos
ارز	nilai
ارز	kehormatan
ارز	honour
ارز	maruah
ارزارسال	invois
ارزارسال	barangan
اُرُز	nasi
اُرُز	beras
ارزاق	makanan
ارزاق	foods
ارزاں	murah
ارزِش	berbaloi
ارزِش	bernilai
ارزِش	worth
ارزِش	layak
ارزِش	nilai
ارزِش	harga
ارزِش	price
ارزن	millet
ارزیز	timah
ارزیز	tin
ارزیز	pewter
اِرسال	menghantar
اِرسال	penghantaran
ارسطو	bijak
ارسطو	wise
ارسطو	aristotle
ارسلان	lion
ارسلان	singa
اِرسی	gandar
ارش	pampasan
ارش	sihat
ارش	fine
اِرشاد	tempahan
اِرشاد	pesanan
اِرشاد	susunan
اِرشاد	tempah
اِرشاد	order
اِرشاد	saying
اِرشاد	dictum
اِرشاد	arahan
اِرشاد	perintah
اِرشاد	bimbingan
اِرشاد	ordinan
اِرشادات	perkataan
اِرشادات	arahan
اِرشاش	spray
اِرشاش	sembur
ارشق	slim
ارشق	ramping
ارشیا	auditor
ارشیا	akauntan
ارصاد	observatories
ارض	country
ارض	negara
ارض	land
ارض	tanah
ارض	darat
ارض	kontang
اِرضاع	breastfeeding
ارضہ	anai
ارضی	duniawi
ارضی	temporal
ارضی	kebumian
ارضیات	geologi
ارغواں	purple
ارغواں	merah
ارغواں	red
ارغوانی	crimson
ارغوانی	violet
ارغوانی	purple
ارغوانی	crimson
ارغوانی	violet
ارفع	superior
ارفع	tertinggi
ارق	insomnia
ارقام	nombor
ارقام	angka
ارقام	angka
ارقام	tokoh
اِرقام	wording
ارقان	jaundice
ارک	mudar
ارک	castle
ارک	istana
ارک	citadel
ارک	fort
ارکان	komponen
ارکان	ahli
ارکان	members
ارکان	bangsawan
ارکان	bahan
ارکان	kolum
ارکان	heads
ارکان	hakiki
ارگجا	cendana
اِرم	firdaus
اِرم	syurga
ارمان	keinginan
ارمان	kemahuan
ارمان	wish
ارمان	hajat
ارمان	kerinduan
ارمان	merindu
ارمانی	berharap
ارمانی	cenderung
ارمانی	bercita
ارمُغاں	hadirkan
ارمُغاں	hadir
ارمُغاں	hadiah
ارمُغاں	pemberian
ارمُغاں	anugerah
ارمُغاں	gift
ارمُغاں	cenderamata
ارمُغاں	souvenir
ارمُغاں	cenderahati
ارمن	armenia
ارمنی	armenian
ارمنی	armenia
ارنب	arnab
ارنب	kelinci
ارنب	lepus
ارنب	hare
ارنڈ	castor
ارنہ	sebaliknya
اروا	mual
ارواح	setan
ارواح	syaitan
ارواح	roh
ارواح	arwah
ارواح	spirit
ارُوپ	hodoh
اروگ	sound
اروگ	bunyi
اروگ	sihat
اروگی	sihat
اروندھنا	cekik
اروندھنا	mencekik
اروندھنا	cekik
اروی	keladi
اروی	taro
اروے	mual
ارئی	angkus
ارے	surprise
اُریا	oriole
اریب	bijak
اریب	wise
اُریب	bengkok
اُریب	penipuan
اریکہ	singgahsana
اریکہ	takhta
اڑ	barricade
اڑ	desakan
اڑ	halangan
اڑڈنڈا	bar
اڑڈنڈا	halangan
اڑڈنڈا	penghalang
اڑا	checked
اڑا	disemak
اڑا	sukar
اڑا	ditentang
اُڑا	terbang
اڑاس	jerut
اُڑان	gallop
اُڑان	flight
اُڑان	penerbangan
اڑانا	sokongan
اڑانا	support
اڑانا	sokong
اڑانا	pillar
اڑانا	ram
اڑانا	pakai
اُڑانا	musnahkan
اُڑانا	buangan
اُڑانا	membazir
اُڑانا	curi
اڑانی	umbrella
اڑانی	payung
اڑبنگا	bengkok
اڑبنگا	halangan
اڑبنگا	bertengkar
اڑبنگا	berbalah
اڑبنگا	pergaduhan
اڑبنگا	halangan
اڑبنگا	kasar
اڑپوپوں	biadap
اُڑتا	terbang
اُڑتا	flying
اڑتلا	pertahanan
اڑتلا	perlindungan
اڑتلا	berteduh
اڑتلا	perlindungan
اڑچن	halangan
اڑچن	halangan
اُڑسنا	selit
اُڑن	mengamuk
اُڑن	terbang
اُڑن	flying
اُڑن	merebak
اُڑن	menyebarkan
اڑنا	menentang
اڑنا	perhentian
اڑنا	stop
اُڑنا	menghilang
اُڑنا	meletup
اُڑنا	lenyap
اُڑنا	terbang
اُڑنا	lalat
اُڑنا	fly
اُڑنا	melambung
اڑنگ	timbunan
اڑنگ	longgokan
اڑنگ	timbunan
اڑنگا	halangan
اڑواڑ	sokongan
اڑواڑ	support
اڑواڑ	sokong
اڑواڑ	sokongan
اڑواڑ	support
اڑواڑ	sokong
اڑواڑ	prop
اڑی	kesukaran
اڑی	kesusahan
اڑی	predicament
اڑی	kesukaran
اڑی	sukar
اُڑی	terbang
اُڑینچ	kedengkian
اُڑینچ	permusuhan
اُڑینچ	permusuhan
اڑیوا	aset
اڑیوا	kekayaan
اڑیوا	modal
اڑیوا	capital
از	daripada
از	dari
از	daripada
