και	és
γυναίκα	nö
γυναίκα	nőnemű
γυναίκα	nő
γυναίκα	női
γυναίκα	nőstény
γυναίκα	feleségem
γυναίκα	felesége
γυναίκα	feleség
κλπ	stb
περιοδικό	magazin
περιοδικό	tár
περιοδικό	újság
κατάλογος	könyvtár
κατάλογος	könyvtárban
κατάλογος	jegyzék
κατάλογος	lista
κεντρική	központi
ακολούθησε	követni
ακολούθησε	kövesd
ακολούθησε	követett
ακολούθησε	követte
γλώσσες	nyelveket
γλώσσες	nyelvek
γλώσσες	nyelveken
νησιά	szigetek
νησιά	szigeteket
χρώμα	színek
χρώμα	színes
χρώμα	színe
χρώμα	szín
χρώμα	színes
χρώμα	színe
χρώμα	szín
διεθνής	international
διεθνής	nemzetközi
αμερική	amerika
αμερική	america
γυναίκες	nők
γυναίκες	asszonyok
γυναίκες	női
γυναίκες	nő
μονή	kolostorban
μονή	kolostor
μονή	perjelség
μονή	kolostor
μονή	zárda
σπούδασε	tanult
σπούδασε	tanultam
κύρια	fő
κύρια	main
κύρια	főbb
πρότυπα	sablonok
πρότυπα	standardok
πρότυπα	előírások
πρότυπα	szabványok
δημιουργήθηκε	létrehozott
δημιουργήθηκε	létrehozva
δημιουργήθηκε	teremtett
μικρά	kis
μικρά	kicsik
μικρά	kicsi
σχέσεις	kapcsolatok
σχέσεις	kapcsolatok
εμφάνιση	mutasd
εμφάνιση	show
εμφάνιση	kijelző
εμφάνιση	megjelenítés
εμφάνιση	megjelenítési
τέσσερα	négy
εγκυκλοπαίδεια	enciklopédia
αυτοκρατορία	birodalom
αυτοκρατορία	empire
ώρες	órákban
ώρες	óra
ώρες	órák
τίτλος	cím
τίτλος	címe
τίτλος	beosztás
συνθήκες	szerződések
συνθήκες	állapotok
συνθήκες	feltételek
συνθήκες	körülmények
συνθήκες	körülmény
μελέτη	vizsgálat
μελέτη	tanulmányok
μελέτη	tanulás
μελέτη	tanulmány
σχολείο	iskolában
σχολείο	iskola
σχολείο	suli
ειδικά	különösen
ειδικά	főleg
υλικό	anyagok
υλικό	anyag
υλικό	anyaga
κάστρο	vár
κάστρο	várban
κάστρο	castle
κάστρο	kastély
κάστρο	castro
δυτικά	nyugat
δυτικά	nyugati
δυτικά	nyugati
δυτικά	nyugat
δυτικά	western
καλά	jó
ανατολικά	keletre
ανατολικά	keleti
ανατολικά	kelet
ανατολικά	kelet
ανατολικά	keleti
απέναντι	szemben
απέναντι	ellentétes
συνεργασία	együttműködés
επιτροπή	bizottság
επιτροπή	jutalék
επιτροπή	jutalékot
επιτροπή	bizottság
νίκος	nikos
άνθρωποι	emberek
άνθρωποι	emberek
έφτασε	megérkezett
έφτασε	megérkeztek
αρχηγός	főnök
αρχηγός	vezér
αρχηγός	leader
αρχηγός	vezető
σύνθεση	összetétel
σύνθεση	összetétele
σύνθεση	szintézis
προσπάθεια	kísérlet
προσπάθεια	próbálkozás
προσπάθεια	erőkifejtés
προσπάθεια	erőfeszítés
προσπάθεια	erőfeszítések
τελευταίο	utoljára
τελευταίο	utolsónak
τελευταίο	last
τελευταίο	utolsó
εξελέγη	megválasztott
απόφαση	döntés
απόφαση	határozat
αυτοκράτορα	uralkodó
αυτοκράτορα	császár
αγορά	beszerzés
αγορά	vásárlás
αγορά	vétel
αγορά	piac
αγορά	piactéren
αγορά	piac
αγορά	piaci
αγορά	market
πρόταση	pályázat
πρόταση	javaslat
ταυτόχρονα	egyszerre
ταυτόχρονα	egyidejűleg
μέρες	napok
μέρες	napokban
μέρες	napokat
μέρες	napokon
ανακαλύφθηκε	felfedezte
ανακαλύφθηκε	felfedezett
ποσοστό	százalék
ποσοστό	százalékban
ποσοστό	mérték
ποσοστό	kamatláb
ποσοστό	arány
τελική	döntő
τελική	végleges
τελική	záró
τελική	utolsó
τελική	végső
καθηγητής	előadó
καθηγητής	professzor
καθηγητής	tanárnő
καθηγητής	tanár
συμβούλιο	tanács
μέσο	eszköz
μέσο	műszer
μέσο	hangszer
μέσο	közepes
συνέχισε	folytasd
συνέχισε	folytatás
σταθμός	állomás
σταθμός	pályaudvar
παράγεται	termelt
παράγεται	gyártott
παράγεται	előállított
παράγεται	keletkező
παράγεται	generált
παράγεται	keletkezett
έρευνα	vizsgálat
έρευνα	nyomozás
έρευνα	kivizsgálás
έρευνα	felmérés
έρευνα	felmérést
έρευνα	felmérések
έρευνα	kutatás
έρευνα	kutatások
έρευνα	kutatási
γέννησης	születés
γέννησης	születési
γέννησης	szülés
δυτική	nyugat
δυτική	nyugati
δυτική	nyugati
δυτική	nyugat
δυτική	western
κωνσταντινούπολη	konstantinápoly
κωνσταντινούπολη	isztambul
έννοια	elképzelés
έννοια	koncepció
έννοια	fogalom
απο	től
απο	tól
απο	from
χαρακτήρα	jellem
χαρακτήρα	karakter
αλέξανδρος	sándor
αλέξανδρος	alexander
δυνατότητα	lehetőség
θερμοκρασία	hőmérséklet
σπουδές	tanult
σπουδές	tanultam
σπουδές	vizsgálatok
σπουδές	tanulmányok
γενική	általános
γενική	tábornok
οργάνωση	szervezés
οργάνωση	szervezet
οργάνωση	szervezés
οργάνωση	szervezet
μερικά	néhány
χρειάζεται	kell
χρειάζεται	szükséglet
χρειάζεται	szükségletei
χρειάζεται	szükségletek
όμιλος	csoport
όμιλος	csoportban
επιφάνεια	felszín
επιφάνεια	felület
επιφάνεια	felszíni
αγγλία	anglia
αγγλία	england
αγγλία	angliai
μετάφραση	fordítás
ρωσία	oroszország
ρώμη	róma
κορυφή	felül
κορυφή	top
κορυφή	csúcs
κορυφή	felső
κορυφή	legfelső
κορυφή	csúcs
βιβλιοθήκη	könyvtári
βιβλιοθήκη	könyvtár
βιβλιοθήκη	könyvtárban
λόγους	okok
σημαία	zászló
σημαία	megjelölés
σημαία	lobogó
δεδομένων	adatok
δεδομένων	adat
δεδομένων	adatforgalom
βρέθηκε	megtalált
βρέθηκε	megtaláltam
βρέθηκε	talált
ορίζεται	meghatározott
ορίζεται	meghatározva
ενδιαφέρον	érdekes
έξω	kint
έξω	kívül
έξω	ki
ισπανία	spanyolország
ρωσίας	oroszország
μιχαήλ	mihail
μιχαήλ	michael
μιχαήλ	mihály
πέρασε	elhunyt
διοίκηση	parancsnokság
διοίκηση	parancs
διοίκηση	menedzsment
διοίκηση	irányítás
διοίκηση	vezetőség
διοίκηση	gazdálkodás
διοίκηση	irányítási
διοίκηση	adminisztráció
διοίκηση	közigazgatás
διοίκηση	ügyintézés
διοίκηση	igazgatás
δεξιά	jobbra
εφαρμογή	végrehajtás
εφαρμογή	végrehajtására
εφαρμογή	megvalósítás
εφαρμογή	app
εφαρμογή	alkalmazás
εφαρμογή	kérelem
εφαρμογή	alkalmazás
εφαρμογή	jelentkezés
σύζυγος	házastársa
σύζυγος	házastárs
σύζυγος	férje
σύζυγος	férjem
σύζυγος	férj
σύζυγος	feleségem
σύζυγος	felesége
σύζυγος	feleség
βραβεία	díjak
βραβεία	gála
βραβεία	díjak
βραβεία	díjakat
βραβεία	nyeremény
ημερομηνία	dátum
ημερομηνία	időpont
ανατολική	keletre
ανατολική	keleti
ανατολική	kelet
ανατολική	kelet
ανατολική	keleti
υπουργείο	minisztérium
μέρη	alkatrész
μέρη	alkatrészek
μέρη	részek
μέρη	helyszínek
μέρη	helyek
μέρη	bulik
μέρη	pártok
μέρη	felek
μέρη	partik
αγγλική	angolul
αγγλική	angol
λόγος	oka
λόγος	beszéde
λόγος	beszéd
παιχνίδι	játék
παιχνίδι	game
παιχνίδι	meccs
παιχνίδι	játék
παιχνίδι	játékszer
παιχνίδι	játék
παιχνίδι	játszani
παιχνίδι	play
παιχνίδι	játssz
διοργάνωση	szervezés
διοργάνωση	szervezet
γαλλική	francia
γαλλική	franciák
σχήμα	alakja
σχήμα	forma
σχήμα	formát
σχήμα	alakzat
σχήμα	figura
σχήμα	ábra
φεστιβάλ	fesztivál
φεστιβάλ	fesztiválok
ονόματα	nevek
ονόματα	neveket
επίσημα	hivatalosan
επιχείρηση	operáció
επιχείρηση	művelet
επιχείρηση	működés
επιχείρηση	üzemeltetés
επιχείρηση	vállalkozás
επιχείρηση	enterprise
λονδίνο	londoni
λονδίνο	londonban
λονδίνο	london
λονδίνο	londonba
συνθήκη	szerződéssel
συνθήκη	szerződés
μακεδονίας	macedónia
πρόσωπο	személy
πρόσωπο	személyre
πρόσωπο	arcát
πρόσωπο	arc
πρόσωπο	arca
εξέλιξη	fejlesztés
εξέλιξη	fejlődés
εξέλιξη	fejlesztési
εξέλιξη	evolúció
εξέλιξη	fejlődés
κοινότητας	közösség
κοινότητας	közösségi
κίνηση	mozgás
κίνηση	indítvány
κίνηση	mozgás
κίνηση	közlekedés
κίνηση	forgalom
κίνηση	dugó
κίνηση	mozgás
μέρα	nap
μέρα	napon
μέρα	nappal
μέρα	napot
κομμάτι	darabja
κομμάτι	darabka
κομμάτι	darab
ώρα	ideje
ώρα	időpont
ώρα	idő
συμφωνία	megállapodás
συμφωνία	egyetértés
συμφωνία	megegyezés
συμφωνία	egyezség
λοιπόν	hát
μεγάλα	nagyok
μεγάλα	nagyméretű
μεγάλα	nagy
μεγάλα	nagyok
μεγάλα	nagy
ιστορικά	történelmileg
ιστορικά	történelmi
ιστορικά	történeti
σκηνοθεσία	rendezte
σκηνοθεσία	rendezett
σκηνοθεσία	irányított
σκηνοθεσία	rendezés
συγγραφείς	írók
συγγραφείς	írók
συγγραφείς	szerzői
συγγραφείς	szerzők
τέτοια	ilyen
πλοία	csónak
πλοία	hajók
πλοία	hajók
πλοία	hajók
συστήματα	rendszerek
συστήματα	systems
σημεία	pont
σημεία	pontok
αλλαγή	változás
αλλαγή	változtatás
αλλαγή	megváltozott
αλλαγή	változások
σημασία	jelentősége
λέει	mondja
χαρακτηριστικό	jellemző
χαρακτηριστικό	jellegzetes
χαρακτηριστικό	funkció
χαρακτηριστικό	attribútum
διαίρεση	hadosztály
διαίρεση	körzet
διαίρεση	részleg
διαίρεση	divízió
διαίρεση	osztott
διευθυντής	rendező
διευθυντής	igazgató
διευθυντής	menedzser
διευθυντής	vezető
διευθυντής	kezelő
διευθυντής	igazgató
τέχνη	művészet
τέχνη	art
επτά	hetes
επτά	hét
διεθνές	international
διεθνές	nemzetközi
δικαιώματα	jogai
δικαιώματα	jogokkal
δικαιώματα	jogok
διαφορά	különbség
κώστας	costas
κατ	cica
κατ	macska
επίδραση	befolyása
επίδραση	befolyással
επίδραση	befolyás
επίδραση	hatása
επίδραση	hatás
επίδραση	effektus
βάρος	terhek
βάρος	teher
βάρος	terhet
βάρος	súlya
βάρος	súly
βάρος	testtömeg
βάρος	testsúly
βάρος	tömeg
ναό	templom
ναό	szentély
ναό	temploma
ναό	temple
τροχιά	pálya
τροχιά	vágány
τροχιά	nyomon
τροχιά	röppálya
τροχιά	pályára
τομ	tomi
τομ	tom
πρόσωπα	személyek
πρόσωπα	arcokat
πρόσωπα	arcok
ιδέα	ötletem
ιδέα	elképzelés
ιδέα	ötlet
ιστορική	történelmi
ιστορική	történelmi
ιστορική	történeti
αντίθεση	ellenzéki
αντίθεση	ellenzék
πίνακα	festés
πίνακα	festmény
υπηρεσία	ügynökség
υπηρεσία	kiszolgálás
υπηρεσία	szerviz
υπηρεσία	szolgálat
υπηρεσία	szolgáltatás
σύντομα	hamarosan
σύντομα	nemsokára
διεθνή	international
διεθνή	nemzetközi
στοιχείο	tárgy
στοιχείο	tétel
στοιχείο	elem
στοιχείο	elemet
στοιχείο	elem
ταχύτητα	sebesség
ταχύτητα	sebesség
ταχύτητα	fordulatszám
ταχύτητα	gyorsaság
όρους	fogalmak
όρους	feltételek
όρους	kifejezések
αττικής	attika
κρήτης	kréta
αεκ	img
ολυμπιακός	olimpiai
λιγότερο	kevesebbet
λιγότερο	kevesebb
λιγότερο	kevésbé
κυκλοφορία	közlekedés
κυκλοφορία	forgalom
κυκλοφορία	dugó
κυκλοφορία	forgalomba
αλλαγές	módosítások
αλλαγές	változtatások
αλλαγές	változás
αλλαγές	változások
αλλαγές	változtatás
πειραιά	piraeus
μυθολογία	mitológia
παντρεύτηκε	házas
παντρεύτηκε	házasok
αντικείμενο	tárgy
αντικείμενο	tétel
αντικείμενο	elem
αντικείμενο	objektum
αντικείμενο	tárgy
τρίτο	harmadik
τρίτο	harmadszor
πραγματικότητα	valóság
στρατιωτική	katonaság
στρατιωτική	katonai
στρατιωτική	hadsereg
μετάλλιο	érem
μετάλλιο	medál
μετάλλιο	kitüntetés
χρονικό	chronicle
ίδρυση	telephely
ίδρυση	létesítmény
ίδρυση	létrehozása
ίδρυση	letelepedés
ίδρυση	alapító
καλή	jó
πλαίσιο	keretében
πλαίσιο	keretrendszer
πλαίσιο	keret
πλαίσιο	összefüggés
πλαίσιο	összefüggésben
έδαφος	talajban
έδαφος	talaj
έδαφος	terület
έδαφος	területe
έδαφος	terep
έδαφος	talaj
αυτοκράτορας	uralkodó
αυτοκράτορας	császár
έδρες	ülések
έδρες	ülés
αναφορές	hivatkozás
αναφορές	hivatkozásokat
αναφορές	hivatkozások
αναφορές	jelentések
αναφορές	beszámolók
