kategória	kategorya
állati	animal
állati	hayop
akusztikus	tunog
ábrahám	abraham
kennedy	kennedy
robot	robot
philip	felipe
philip	philip
személyiség	personalidad
személyiség	pagkatao
tulajdonságai	katangian
távolság	layo
távolság	distansya
távolság	distansiya
távolság	saklaw
távolság	hanay
fosszilis	fossil
dei	dei
lawrence	lawrence
lát	nakakakita
ismeretek	kaalaman
ismeretek	knowledge
óvoda	nursery
óvoda	daycare
óvoda	preschool
munkások	manggagawa
támadások	umaatake
tavak	ponds
tavak	lakes
studio	studio
hollywood	hollywood
jelöltek	candidates
jelöltek	nominate
jelöltek	nominees
bármelyik	any
forgó	umiinog
forgó	makina
forgó	spinning
grófnő	countess
sérült	injured
sérült	nasugatan
sérült	nasugatan
sérült	nasira
tavasz	spring
tavasz	tagsibol
reakció	reaksyon
reakció	reaction
durva	rough
durva	magaspang
durva	bastos
élni	buhay
élni	tinitirahan
élni	pamumuhay
élni	mabuhay
élni	mamuhay
élni	live
eddie	eddie
alkalmazható	naaangkop
színpad	entablado
színpad	yugto
színpad	stage
terminus	terminus
örökölte	minana
alagút	tunnel
georgia	georgia
kidolgozott	binuo
kidolgozott	elaborate
studios	studios
lincoln	lincoln
álom	dream
álom	pinapangarap
álom	panaginip
álom	pangarap
álom	dreams
álom	pangarap
segítő	helper
régész	archaeologist
nyugdíjba	retire
nyugdíjba	pagreretiro
többszörös	multiple
többszörös	maramihang
válság	sakuna
válság	krisis
tizedik	tenth
átfogó	pangkalahatan
rendőr	pulis
rendőr	pulisya
rendőr	pulis
rendőr	pulis
elődöntőben	semifinals
manga	manga
graham	graham
fém	metal
fém	metallic
művészetek	sining
union	unyon
union	union
union	unyong
egészséges	healthy
egészséges	malulusog
egészséges	malusog
negyed	quarter
neil	neil
nehezebb	harder
alatta	ilalim
alatta	ibaba
garcía	garcía
gömb	sphere
gömb	globong
minőségi	kalidad
minőségi	quality
hangzik	tunog
hangzik	sounds
paulo	paulo
soul	kaluluwa
soul	soul
barátok	kaibigan
barátok	magkaibigan
uss	uss
támogatása	pagsuporta
támogatása	sinusuportahan
marseille	marsella
marseille	marseilles
ion	iono
grant	grant
jelölések	marks
jelölések	nominations
betegek	nagkasakit
betegek	maysakit
betegek	sick
ciklus	siklo
ciklus	cycle
ciklus	ikot
telep	kolonya
dos	dos
samu	sam
költészet	tula
költészet	poetry
képregény	komiks
képregény	comic
olga	olga
elutasította	tinanggihan
hüllők	reptiles
klinikai	clinical
tanulni	matutunan
tanulni	matuto
tanulni	aralan
tanulni	malaman
helyek	places
tényező	factor
tényező	kadahilanan
helsinki	helsinki
hessen	hessen
előadások	palabas
előadások	pagtatanghal
előadások	lektura
grafikai	maliwanag
grafikai	graphic
támogatás	aid
támogatás	lunas
támogatás	suportahan
támogatás	support
támogatás	sumusuporta
támogatás	suporta
támogatás	sumuporta
támogatás	sinusuportahan
herman	herman
eladott	nabenta
eladott	nabili
donald	donald
ötven	fifty
miniszteri	ministerial
fizetett	binayaran
fizetett	bayad
fizetett	binabayaran
levele	sulat
levele	liham
levele	letter
lehetetlen	imposible
lehetetlen	imposibleng
lehetetlen	impossible
átlag	karaniwan
piaci	merkado
piaci	palengke
piaci	pamilihan
piaci	market
jordan	jordan
malom	mill
nicolas	nicolas
nagyméretű	large
nagyméretű	malaki
nagyméretű	malaking
érzékeny	sensitibong
érzékeny	sensitive
érzékeny	sensitibo
moll	moll
lehetőségek	opsyon
lehetőségek	options
lehetőségek	pagkakataon
lehetőségek	oportunidad
befolyásolja	nakakaapekto
befolyásolja	nakakaimpluwensiya
befolyásolja	impluwensya
stade	stade
készülnek	hinahanda
készülnek	naghahanda
készülnek	paghahanda
készülnek	inihahanda
boston	boston
alkalmi	paminsan
alkalmi	kaswal
alkalmi	casual
igény	claim
igény	paghahabol
igény	angkinin
igény	pangangailangan
igény	demand
védelmet	proteksyon
ünnepek	pasko
ünnepek	holidays
ünnepek	bakasyon
ünnepek	kapaskuhan
crystal	bubog
crystal	crystal
roy	roy
mozi	movies
mozi	pelikula
mozi	sine
mozi	movie
mozi	sinehan
mozi	cinema
inc	inc
egyén	indibiduwal
lehetőleg	preferably
telepesek	settlers
együttműködés	collaboration
együttműködés	pakikipagtulungan
együttműködés	kolaborasyon
együttműködés	pagtutulungan
együttműködés	kooperasyon
fáraó	paraon
alonso	alonso
málta	malta
málta	mehiko
jellemzői	katangian
jellemzői	tampok
jellemzői	katangian
termelés	produksyon
termelés	production
állítás	claim
állítás	paghahabol
állítás	angkinin
állítás	pahayag
bővült	pinalawak
bevezetése	pagpapakilala
bevezetése	panimula
bevezetése	ipinakikilala
rajongók	fans
rajongók	tagahanga
kereskedő	negosyante
kereskedő	negosyante
kereskedő	dealer
megsemmisült	nawasak
lorenzo	lorenzo
versenyek	races
versenyek	competitions
ibm	ibm
kedveli	likes
danny	danny
becenév	palayaw
info	info
main	pangunahing
main	pangunahin
megoldani	nalutas
megoldani	lutasin
norbert	norbert
hiteles	authentic
hiteles	tunay
bizonyítja	nagpapatunay
vászon	lino
vászon	canvas
erőt	lakas
erőt	tibay
tetszőleges	arbitrary
gabriella	gabriella
szíriai	syrian
környezetvédelmi	kapaligiran
máltai	malta
máltai	mehiko
logika	lohika
logika	logic
trek	trek
szolgáltató	tagapagkaloob
szolgáltató	provider
florida	florida
dallas	dallas
kézirat	manuskrito
ron	ron
harris	harris
partra	shore
partra	baybayin
tömeges	mass
tömeges	misa
tömeges	masa
drága	dear
drága	precious
drága	mahal
drága	magastos
drága	mamahaling
posztumusz	posthumous
alberto	alberto
nyilvánvalóan	obviously
versenyzett	competed
bell	bell
vietnam	vietnam
szarvas	mus
szarvas	usa
dick	dick
dick	titi
irányító	controller
irányító	kuwarterbak
felület	ibabaw
leány	lass
leány	pagkadalaga
leány	maiden
rendesen	maayos
lények	nilalang
kontinentális	kalapagang
élelmiszer	pagkain
adams	adams
kurt	kurt
sáv	lane
sáv	alisan
sáv	strip
eleje	harapan
eleje	harap
eleje	simula
virágok	bulaklak
arány	rate
arány	ratio
dolgozók	manggagawa
nátrium	sodium
motoros	motor
motoros	motorsiklo
láb	talampakan
láb	paa
láb	paa
láb	binti
láb	hita
láb	binti
láb	leg
türingia	thuringia
kölcsönös	kapwa
hadtest	corps
magyarázat	explanatory
magyarázat	paliwanag
dokumentumfilm	documentary
deutsche	deutsche
holnap	bukas
függetlenség	independence
függetlenség	kalayaan
ifjúság	kabataan
brüsszel	brussels
lyuk	butas
felvett	hired
bizonyíték	katibayan
bizonyíték	patunay
bizonyíték	ebidensya
bizonyíték	katibayan
tanuló	pupil
tanuló	studyante
tanuló	student
tanuló	estudyante
sztálin	stalin
arc	arc
arc	xa
arc	pangmukha
arc	facial
arc	mukha
összességében	pangkalahatan
szövetségesek	allies
szövetségesek	ally
javaslatok	panukala
javaslatok	mungkahi
javaslatok	rekomendasyon
lloyd	lloyd
lucas	lucas
miguel	miguel
idény	panahon
látványos	kahindik
kezét	kamay
tommy	tommy
kíváncsi	curious
nemsokára	nagtagal
nemsokára	soon
lény	nilalang
lény	creature
jacob	jacob
kitüntetés	medalya
kitüntetés	medal
prince	prinsipe
prince	prince
papír	papel
másképp	otherwise
wright	wright
trónt	trono
kat	kat
megtalálja	nahahanap
megtalálja	humanap
ideiglenesen	pansamantala
ideiglenesen	pansamantala
auf	auf
műemlékek	monuments
mesék	tales
mesék	kuwento
kút	fountain
kút	balong
paolo	paolo
dokumentumok	dokumentong
dokumentumok	documents
dokumentumok	dokumento
smiley	smiley
részleges	partial
részleges	bahagyang
mese	tale
mese	story
mese	kuwento
mese	kwento
mese	pabula
ohio	ohio
dalszerző	songwriter
dalszerző	songwriting
susan	susan
magasan	high
magasan	mataas
kezelése	pamahalaan
kezelése	paghawak
kezelése	paggamot
elavult	outdated
elavult	laos
feltűnt	mapansin
feltűnt	napansin
string	string
nemek	kasarian
via	via
betűk	letra
betűk	letters
betűk	titik
megszerzése	pagkuha
airlines	airlines
tartós	matibay
tartós	permanente
tartós	permanent
tartós	panghabang
tartós	pangmatagalang
has	tiyan
has	sikmura
has	tiyan
has	belly
has	puson
fort	kuta
fort	kutang
fort	fort
felépült	gumaling
felépült	mababawi
eltérés	deviation
amor	amor
ösztöndíj	fellowship
ösztöndíj	samahan
ösztöndíj	pagpapaaral
ösztöndíj	scholarship
marcel	marcel
hibák	pagkakamali
magda	magda
charlotte	charlotte
összetétele	komposisyon
lelkes	matalim
lelkes	keen
lelkes	masigasig
lelkes	avid
lelkes	emosyonal
évtized	dekada
utc	utc
zóna	zone
somme	somme
fogalmak	kahulugan
fogalmak	tuntunin
fogalmak	takda
fogalmak	konsepto
elbeszélés	narrative
elbeszélés	salaysay
mann	mann
elmegy	aalis
elmegy	umaalis
sierra	sierra
tárgyalások	negotiations
thaiföld	thailand
thaiföld	philippines
súlya	timbang
súlya	bigat
intel	intel
érettségi	pagtatapos
érettségi	graduation
isztambul	istanbul
formát	shape
formát	hugis
módosítás	amendment
módosítás	edit
tokió	tokyo
punk	punk
guyana	guyana
címke	tag
címke	label
eye	mata
jogos	lehitimong
jogos	bayani
jogos	mabubuti
megöli	kills
repülési	flight
repülési	lipad
szolgálja	naglilingkod
hossz	haba
véges	finite
agy	brain
agy	utak
agy	utak
tanácsadó	anunsyo
tanácsadó	pagsangguni
tanácsadó	pagkonsulta
tanácsadó	adviser
tanácsadó	tagapayo
tanácsadó	consultant
tanácsadó	tagapayo
öngyilkos	magpakamatay
öngyilkos	pagpapakamatay
öngyilkos	pagpapakamatay
újjá	reborn
szőke	blonde
szőke	blond
rob	rob
gyártási	paggawa
gyártási	manufacturing
gyártási	pagmamanupaktura
elfoglalt	abala
elfoglalt	busy
elfoglalt	occupied
japánok	hapon
japánok	japanese
japánok	hapones
mindenütt	saanman
mindenütt	dako
lengyelek	poles
bányász	pagmimina
bányász	mining
vizes	basa
küzdelem	combat
küzdelem	labanan
küzdelem	pakikibaka
küzdelem	struggle
küzdelem	aaway
küzdelem	fighting
mozgás	galaw
mozgás	mosyon
mozgás	gumagalaw
mozgás	gumalaw
mozgás	move
mozgás	ilipat
mozgás	galawin
mozgás	paggalaw
mozgás	kilusan
terry	terry
mérgező	toxic
mérgező	poisonous
megtartotta	iningatan
tornász	gymnast
tornász	gymnastics
vettem	nakabili
vettem	binili
megölte	napatay
megölte	pinatay
hawaii	hawaii
hawaii	hawaiian
csontos	bones
csontos	buto
csontos	buto
folyamatban	nagpapatuloy
folyamatban	patuloy
folyamatban	nagaganap
folyamatban	kasalukuyang
folyamatban	nakabinbin
intenzív	masinsinang
intenzív	matinding
dem	dem
hengeres	cylinder
börtönbe	kulungan
elv	prinsipyo
felfedezett	natuklasan
szobrok	iskultura
emma	emma
rádiós	radio
rádiós	radyo
vírus	viral
vírus	virus
lyon	lyon
elképzelhető	maiisip
elképzelhető	nalilikhang
bryan	bryan
perry	perry
min	min
expedíció	tiki
wild	wild
wild	ligaw
philippe	philippe
elismerést	pagpapahalaga
ítélet	parusa
ítélet	verdict
ítélet	paghuhukom
ítélet	hatol
ítélet	pangungusap
ellenzéki	pagsalungat
moszkvában	moscow
delta	delta
apostol	alagad
apostol	apostol
veszélyeztetett	endangered
barát	kaibigan
barát	makipagkaibigan
barát	bf
barát	boyfriend
puerto	puerto
meglepő	nagulat
meglepő	nakakagulat
meglepő	nakakagulat
eredményes	produktibo
eredményes	epektibo
eredményes	epektibong
eredményes	effective
eredményes	mabisa
rhin	rhin
pete	pete
ball	bola
diplomata	diplomat
diplomata	diplomatic
fogadott	natanggap
többség	majority
többség	karamihan
többség	nakararami
üzem	planta
üzem	halaman
üzem	pabrika
üzem	factory
tyler	tyler
jennifer	jennifer
negyven	apatnapu
hiányzó	nawawala
hiányzó	kulang
campbell	campbell
hivatkozik	tumutukoy
cruz	cruz
katedrális	katedral
törvényes	lehitimong
törvényes	legal
ein	ein
olvasók	mambabasa
sérülés	injury
sérülés	pinsala
sérülés	damage
sérülés	pinsala
enyhe	mild
enyhe	banayad
enyhe	slight
kubai	cuban
litvánia	lithuanian
litvánia	lithuania
angel	anghel
angel	angel
murray	murray
sort	hilera
sort	row
holt	holt
hétköznapi	kaswal
hétköznapi	casual
hétköznapi	ordinaryo
hétköznapi	ordinaryong
szavazatok	votes
szavazatok	boto
szerkesztése	edit
norman	norman
érzelmi	emosyonal
charente	charente
réz	tanso
california	california
salvador	salvador
zürich	zurich
felsorolt	nakalista
felsorolt	inilista
felsőfokú	tertiary
turisták	turista
turisták	turista
díszes	magarang
ügyek	kaso
stefan	stefan
mohamed	muhammad
mohamed	mohammed
mohamed	mohamed
folyadék	likido
folyadék	fluid
folyadék	likido
chilei	chilean
chilei	chile
reformáció	reporma
reformáció	protestante
szeretet	nagmahal
szeretet	love
szeretet	nagmamahal
nagyszerű	sarap
nagyszerű	magaling
bridge	tulay
debütáló	debut
aires	aires
tél	taglamig
tél	winter
marshall	marshall
minnesota	minnesota
lenin	lenin
büntetés	parusa
büntetés	kaparusahan
büntetés	parusa
büntetés	detention
olivia	olivia
konföderációs	confederate
post	post
post	poste
honda	honda
julia	julia
magdolna	magdalene
ünnep	pista
ünnep	holiday
ünnep	pagdiriwang
ünnep	selebrasyon
tisztán	purong
tisztán	pure
tisztán	dalisay
tisztán	neat
oise	oise
indiánok	indians
irak	iraq
színpadon	entablado
színpadon	yugto
színpadon	stage
hálózati	network
buszok	bus
buszok	bus
zászlóalj	battalion
bonaparte	bonaparte
megtámadta	sinugod
megtámadta	umatake
tennessee	tennessee
tengerparti	seaside
monaco	monako
single	single
single	solong
mondtam	sinabihan
zsinagóga	sinagoga
folytonos	tuloy
ősszel	taglagas
ősszel	autumn
ősszel	taglagas
ősszel	mahulog
morgan	morgan
kezelni	hawakan
kezelni	gamutin
kezelni	treat
csinál	ginagawa
rick	rick
pablo	pablo
rosa	rosa
váltó	relay
kiállítások	eksibisyon
utalás	sanggunian
utalás	reperensiya
kerülni	iwas
kerülni	umiiwas
kerülni	iwasan
feröer	faroe
mozog	moves
mozog	gumagalaw
mozog	lilipat
mozog	gumagalaw
megérkezik	darating
megérkezik	dadating
kajak	kayak
izland	iceland
hatóság	awtoridad
hatóság	otoridad
hatóság	authority
hatóság	kapangyarihan
nézd	tumingin
nézd	look
ügynök	ahente
ügynök	agent
artúr	arthur
körök	activities
xbox	xbox
gnome	gnome
colorado	colorado
alma	apple
alma	mansanas
alma	mansanas
alma	alma
használatával	paggamit
mobil	cellphone
előkelő	sosyal
gondolkodás	iniisip
közelben	malapit
közelben	kalapit
szállított	naipadala
szállított	naihatid
szállított	inihatid
szállított	hinatid
szállított	sasakay
szállított	naipadala
szállított	ipinadala
amellett	katabi
érdeklődés	interes
érdeklődés	patubo
autók	kotse
árva	orphan
legrosszabb	pinakamasama
legrosszabb	worst
raymond	raymond
észtország	estonia
barátnője	girlfriend
barátnője	gf
barátnője	kasintahan
tigris	tiger
tigris	tigre
fair	patas
útmutató	guidance
útmutató	patnubay
útmutató	gabay
útmutató	tagubilin
tünde	elf
telepített	installed
telepített	install
telepített	nakaluklok
hullám	alon
hullám	alon
luxemburg	luxembourg
bonnie	bonnie
tünetek	sintomas
váratlan	unexpected
sky	sky
sky	kalangitan
sky	himpapawid
irányelvek	alituntunin
ült	umupo
oxigén	oxygen
kiválasztott	pinili
kiválasztott	napili
kiválasztott	pinili
kiválasztott	piling
nemrég	kamakailan
nemrég	kamakailan
nemrég	recent
szudán	sudan
szudán	sudan
vegyületek	compounds
walker	walker
felfedezése	galugarin
felfedezése	tumuklas
felfedezése	explore
felfedezése	siyasatin
felfedezése	tuklasin
felfedezése	tuklasin
felfedezése	tumuklas
felfedezése	matuklasan
felfedezése	natuklasan
futball	soccer
futball	football
tervezés	pagplano
tervezés	planning
tervezés	pagpaplano
tervezés	disenyo
ajánlotta	inirerekomenda
ajánlotta	inirekomenda
vidám	masayahin
vidám	masayahing
carter	carter
luigi	luigi
denis	denis
tiltott	forbidden
tiltott	ipinagbabawal
tiltott	ipinagbabawal
tiltott	bawal
tiltott	pinagbabawal
tiltott	pinagbawalan
ügyvezető	executive
ügyvezető	administrator
ügyvezető	administrador
ügyvezető	tagapangasiwa
függő	dependent
függő	nakasalalay
függő	adik
függő	adik
függő	addict
kifejezések	parirala
kifejezések	ekspresyon
kifejezések	tuntunin
kifejezések	takda
emelkedő	pagsikat
emelkedő	sumisikat
emelkedő	rising
emelkedő	ascending
boeing	boeing
grace	grace
grace	biyaya
dennis	dennis
jég	yelo
jég	ice
parker	parker
novella	novella
röplabda	volleyball
véglegesen	permanente
véglegesen	permanenteng
magic	salamangka
magic	magic
prima	prima
áldozat	alay
áldozat	biktima
eva	eva
szempont	aspeto
szempont	aspect
megosztva	hinati
megosztva	nahahati
megosztva	naibahagi
megosztva	ibinahagi
megosztva	nagbahagi
mentális	mental
mentális	kaisipan
szovjetek	sobyet
point	puntong
point	punto
point	point
alapos	masusing
káros	nakakasama
ragadozó	karniboro
ragadozó	predator
ragadozó	manlulupig
fordító	tagapagsalin
fordító	translator
fordító	tagasalin
fordító	compiler
lazio	lazio
szándékosan	kusa
szándékosan	sinasadyang
spanyolok	spanish
spanyolok	kastila
spanyolok	espanyol
set	set
set	itakda
indiana	indiana
ehelyett	instead
körzetben	radius
csomó	knots
csomó	buhol
mans	mans
mészkő	apog
mennyiség	volume
mennyiség	dami
teológus	teologo
biztonságos	ligtas
biztonságos	safe
biztonságos	ligtas
biztonságos	secure
côte	côte
börtönben	bilangguan
költ	paggastos
költ	ginagastos
költ	gumastos
küzdött	naglaban
pozíció	posisyon
pozíció	opinyon
olcsó	mura
olcsó	murang
olcsó	cheap
corporation	corporation
corporation	korporasyon
lila	purple
lila	ube
lila	lila
lila	lila
lila	violet
kezdeni	simula
kezdeni	simulan
kezdeni	magsimula
lisa	lisa
záró	closing
záró	pagsara
záró	isara
záró	pinal
záró	pangwakas
záró	final
záró	panghuling
megfelelője	katumbas
megfelelője	equivalent
robinson	robinson
hindu	hindu
bayer	bayer
reform	reporma
walt	walt
törpe	bansot
törpe	bulilit
törpe	duwende
unokaöccse	pamangkin
illik	akma
kijevi	kiev
darabja	piece
darabja	piraso
évszázadok	siglo
évszázadok	daantaon
könyvtárban	directory
könyvtárban	direktoryo
könyvtárban	aklatan
könyvtárban	library
parancsot	orders
mar	mar
emi	emi
stan	stan
viszony	affair
erőszak	karahasan
erőszak	panggagahasa
megjegyzések	notes
megjegyzések	tala
megjegyzések	comments
becsült	pagtantiya
becsült	tantiya
becsült	pagtatantya
becsült	tinatantiyang
becsült	tinatayang
melbourne	melbourne
mediterrán	mediterranean
hatások	effects
hatások	epekto
hatások	epekto
wayne	wayne
vállalkozó	entrepreneur
vállalkozó	negosyante
vállalkozó	kontratista
beatles	beatles
party	partido
party	party
party	pagdiriwang
party	pagtitipon
fejlődő	umuusbong
fejlődő	pagbuo
tisztelt	honourable
maxi	maxi
shaw	shaw
veszteségek	kawalan
veszteségek	pagkawala
veszteségek	pagkalugi
nintendo	nintendo
santos	santos
illinois	illinois
mechanikai	makina
ellenzék	pagsalungat
western	kanluranin
western	western
befolyása	impluwensiya
befolyása	impluwensya
alain	alain
járőr	patrol
járőr	patrolman
domb	burol
formális	pormal
megyék	counties
rita	rita
szórakoztató	entertainer
szórakoztató	nakakaaliw
szórakoztató	libangan
szórakoztató	entertainment
acta	acta
viszonya	affair
jubileumi	hubileo
páncélos	pagsakay
páncélos	armored
titokzatos	misteryosong
titokzatos	mahiwaga
titokzatos	misteryo
menetrend	agenda
menetrend	iskedyul
menetrend	schedule
tükör	salamin
tükör	salamin
tükör	gayahin
tükör	mirror
bármikor	anytime
dinamikus	dynamic
rabbi	rabino
megtalálni	finding
kivégezték	naisakatuparan
geológiai	geological
gyógyszer	medisina
gyógyszer	gamot
gyógyszer	droga
gyógyszer	drug
sír	cries
sír	puntod
sír	libingan
sír	umiyak
sír	cry
sír	iiyak
sír	puntod
sír	libingan
sír	grave
sír	iyak
sír	umiiyak
érv	argumento
érv	argument
érv	pagtatalo
thompson	thompson
egyesített	unified
egyesített	pagsamahin
keletkező	nakabuo
keletkező	nabuo
megérkezett	dumating
eszperantó	esperanto
franco	franco
nyitva	buksan
nyitva	bukas
nyitva	open
aisne	aisne
lét	existence
lét	pagkakaroon
műholdak	satellite
ann	ann
maine	maine
spartacus	spartacus
bevezetés	pagpapakilala
bevezetés	panimula
bevezetés	intro
győztesek	winners
koronát	korona
megnyílt	nagbukas
megnyílt	binuksan
etiópia	ethiopia
hétköznap	weekday
őrnagy	major
rózsaszín	pink
rózsaszín	rosas
panama	panama
tartományok	domain
szolgálta	served
szolgálta	nagsilbi
szolgálta	hinahatid
ain	ain
lettország	latbiya
vállalkozás	pagnenegosyo
vállalkozás	enterprise
borisz	boris
teréz	teresa
orbitális	orbital
ünnepélyes	taimtim
itthon	tahanan
itthon	bahay
itthon	makauwi
rangers	rangers
táncos	mananayaw
táncos	dancer
valley	lambak
valley	valley
gyártás	paggawa
gyártás	produksyon
gyártás	production
gyártás	paggawa
gyártás	manufacturing
gyártás	pagmamanupaktura
elmaradt	namis
ellenfele	kalaban
ellenőrző	checker
özvegye	balo
földrajz	heograpiya
tanulók	estudyante
grande	grande
szavazat	boto
szavazat	bumoto
szavazat	votes
szavazat	boto
vajdaság	voivodeship
side	gilid
side	tabi
side	karamay
side	tagiliran
mayer	mayer
apát	abbot
apát	abad
kárpátalja	kabundukang
skandináv	nordic
visel	nagsusuot
visel	wears
szíria	syria
szíria	suwesya
szíria	syrian
bahn	bahn
rafael	rafael
antik	antique
antik	antigo
félix	felix
tizenhat	sixteen
szőlő	baging
szőlő	ubas
építészek	arkitekto
kislány	girl
sós	asin
sós	maalat
videók	videos
láng	apoy
magányos	malungkot
magányos	lonely
fája	puno
szeret	loves
nyers	krudo
nyers	raw
nyers	hilaw
ellenőrizni	patunayan
lovagok	knights
programozási	programming
pilóták	pilots
fogságban	captive
feltaláló	imbentor
watson	watson
sean	sean
demokrácia	demokrasya
kolumbiai	columbian
kolumbiai	colombian
andrej	andrei
belvárosi	downtown
basszus	bass
forgatás	iikot
forgatás	film
forgatás	set
forgatás	itakda
forgatás	shooting
forgatás	pagbaril
forgatás	pamamaril
tegnap	kahapon
generáció	henerasyon
generáció	generation
festmény	painting
festmény	pinta
vízesés	talon
vízesés	talon
vízesés	falls
vízesés	talon
tudat	kamalayan
tudat	ulirat
utas	pasahero
utas	traveller
utas	manlalakbay
utas	pasahero
felix	felix
ted	ted
helytelen	mali
helytelen	mali
lágy	malumanay
lágy	malambot
ingyen	libreng
ingyen	free
ingyen	libre
ingyen	malaya
beck	beck
széria	streak
feltételezett	ipinapalagay
feltételezett	hypothetical
feltételezett	hinihinalang
feltételezett	pinaghihinalaang
feltételezett	presumed
illegális	illegal
illegális	iligal
illegális	ilegal
építmény	istraktura
kit	kit
galaxis	galaxy
üzemanyag	gasolina
aréna	arena
idézet	quote
idézet	marks
igor	igor
burgos	burgos
keresés	naghanap
keresés	hanapin
keresés	maghanap
keresés	paghanap
keresés	paghahanap
keresés	hinahanap
keresés	naghahanap
meghaladja	lumampas
meghaladja	lumampas
meghaladja	lumagpas
nyilvánosság	propaganda
nyilvánosság	publiko
nyilvánosság	pampubliko
megbízott	ipinagkatiwala
megbízott	trustee
megbízott	deputy
luther	luther
fellépő	nagtatanghal
fritz	fritz
fényképek	photos
fényképek	larawan
fényképek	picture
fényképek	itrato
fényképek	larawan
fényképek	litrato
fényképek	litratong
nigéria	nigeria
sólyom	falcon
sólyom	lawin
sólyom	hawk
feltéve	ibinigay
szabvány	pamantayan
szabvány	karaniwang
szabvány	standard
carey	carey
szomorú	malungkot
szomorú	sad
tapasztalt	naranasan
tapasztalt	nakaranas
októberben	oktubre
harrison	harrison
hivatkozott	cited
hivatkozott	tinutukoy
civilizáció	sibilisasyon
civilizáció	kabihasnan
tizenhárom	labintatlong
biológia	biology
biológia	biyolohiya
képviseli	kumakatawan
képviseli	represent
képviseli	kumatawan
képviseli	kinakatawan
képviseli	kumakatawan
pályázat	paligsahan
pályázat	contest
pályázat	malambot
pályázat	proposal
összehasonlító	anatomiyang
mini	mini
mindazonáltal	gayunpaman
mindazonáltal	subalit
mindazonáltal	gayunman
mindazonáltal	gayunpaman
mindazonáltal	nonetheless
végrehajtó	executive
végrehajtó	enforcer
cher	cher
vesztfália	westphalia
hallgatók	estudyante
hallgatók	tagapakinig
igénylő	claimant
jegyzet	tala
jegyzet	tandaan
jegyzet	notes
jegyzet	tala
testvér	kuya
summer	summer
éghajlat	klima
elit	pili
elit	elite
nyenyec	nenets
látva	nakikita
lázadás	kokhba
lázadás	riot
lázadás	kaguluhan
lázadás	paghihimagsik
berendezések	kagamitan
növeli	tataas
növeli	naidagdag
növeli	idinadagdag
növeli	nadagdag
folytatódik	patuloy
folytatódik	itutuloy
harold	harold
rex	rex
progresszív	progresibong
feldolgozás	pinoproseso
feldolgozás	pagpoproseso
feldolgozás	processing
feldolgozás	pagproseso
emlékeztető	paalala
emlékeztető	alarm
leonardo	leonardo
vitamin	bitamina
vitamin	vitamin
vitamin	bitamina
osztott	naibahagi
osztott	ibinahagi
osztott	nagbahagi
osztott	ipinamamahagi
osztott	paghahati
osztott	split
osztott	hatiin
felfedezte	natuklasan
tradicionális	tradisyunal
tradicionális	tradisyonal
görbe	curve
görbe	liko
kara	kara
szoba	silid
szoba	kuwarto
szoba	kwarto
szoba	kuwarto
szoba	kwarto
levegőben	makalipad
spanyolul	spanish
spanyolul	kastila
spanyolul	espanyol
myspace	myspace
elkezdődött	nagsimula
elkezdődött	inumpisahan
elkezdődött	sinimulan
larry	larry
különbségek	pagkakaiba
keresztények	christian
keresztények	kristiyano
keresztények	kristiyano
kansas	kansas
tragikus	tragic
gála	parangal
gála	awards
tizennégy	katorse
pásztor	pastol
pásztor	pastor
gdp	gdp
nyúl	bare
nyúl	kuneho
nyúl	rabbit
berendezés	device
berendezés	aparato
berendezés	kagamitan
berendezés	apparatus
molekuláris	biyolohiyang
empire	imperyo
empire	monggol
blood	blood
blood	dugo
balkán	balkan
tető	rooftop
tető	bubong
jelenléte	presensya
jelenléte	iral
jelenléte	presence
jelenléte	presensiya
forgatókönyvet	script
milánói	milan
analóg	analog
prototípus	tularan
prototípus	prototype
falak	pader
bogarak	bugs
superman	superman
gustav	gustav
mount	bundok
kard	espada
kard	tabak
kard	espada
kard	sword
akarom	gustong
akarom	gusto
akarom	want
akarom	nais
veszély	panganib
veszély	hazard
veszély	panganib
veszély	danger
kyle	kyle
sorrend	sequence
ana	ana
eredő	nagreresulta
tal	tal
évtizedek	dekada
led	humantong
led	led
szeptemberben	setyembre
toronto	toronto
kereső	seeker
kereső	kandidato
fiuk	boys
fiuk	anak
fiuk	son
kezdet	simula
fejlesztő	developer
salzburg	salzburg
athéni	athenian
athéni	athens
omega	omega
átmenetileg	pansamantala
májusban	mayo
májusban	maaaring
arisztotelész	aristotle
integrált	integrated
massachusetts	massachusetts
adrian	adrian
werner	werner
hallgató	tagapakinig
hallgató	studyante
hallgató	student
hallgató	estudyante
résztvevő	kalahok
résztvevő	kasali
szűkebb	narrower
emlék	alaala
emlék	memorya
emlék	alaala
énekel	sing
énekel	kumanta
énekel	kumakanta
énekel	kantahan
énekel	pagkanta
tenisz	tennis
claire	claire
gonzález	gonzález
képező	pagbabalangkas
összefüggésben	konteksto
összefüggésben	context
gyülekezet	kongregasyon
katasztrófa	sakuna
katasztrófa	kalamidad
igazságügyi	judicial
srí	sri
euró	euro
becslések	pagtantiya
rejtélyes	misteryosong
rejtélyes	mahiwaga
rejtélyes	misteryo
problémákat	problema
megközelíthető	mapupuntahan
szervetlen	kimikang
gyári	pabrika
gyári	factory
kerékpározás	pagbibisikleta
kerékpározás	cycling
