kategória	loại
strand	strand
kylie	kylie
méh	ong
méh	bee
nina	nina
golyó	bóng
golyó	banh
golyó	đạn
golyó	viên
gall	gaulois
gall	gaul
hosszúkás	oblong
brooks	brooks
stones	stones
rousseau	rousseau
oak	oak
oak	sồi
gyűjteni	thu
típusai	loại
rainer	rainer
manó	goblin
manó	elf
astra	astra
babiloni	babylon
kairó	cairo
titanic	titanic
mao	mậu
mao	mao
szülés	sinh
denevérek	dơi
stanford	stanford
funk	funk
hűvös	chilly
katar	qatar
marius	marius
lépések	bước
gőz	steam
gőz	lết
drake	drake
jámbor	pious
mohammed	muhammad
mohammed	mohammed
szándék	intention
szándék	intentions
oklahoma	oklahoma
papság	clergy
klán	clan
klán	tộc
klán	klan
négyszeres	quadruple
cseng	reo
cseng	trịnh
cseng	thành
cseng	cheng
toni	toni
elefánt	voi
elefánt	voi
christine	christine
ghost	ghost
ghost	ma
megnyitó	mở
jensen	jensen
csi	csl
csi	csi
olaf	olaf
hurley	hurley
arcát	face
arcát	mặt
padova	padova
bibliográfia	bibliography
alexandru	alexandru
vizsga	thi
einer	einer
színházak	rạp
kúp	nón
fisher	fisher
hammer	búa
sherman	sherman
lombhullató	deciduous
megvédeni	vệ
megvédeni	cọc
törvényszéki	forensic
kötve	chủa
kötve	bound
kötve	chủa
anatómia	anatomy
ket	ket
igények	ngợi
igények	khai
tanya	tanya
bors	pepper
bors	tiêu
libanon	liban
libanon	lebanon
szögletes	đc
szögletes	square
szögletes	vuông
másoknak	khác
nyugdíjas	hưu
clapton	clapton
ima	ima
ima	đậu
ima	nguyện
hérault	hérault
törvényszék	tribunal
gheorghe	gheorghe
frissítés	update
banglades	bangladesh
patakok	màng
grimm	grimm
megszállták	xâm
szava	lời
szava	từ
denevér	bat
denevér	dơi
denevér	dơi
eleanor	eleanor
stoke	stoke
court	triều
szakács	cook
szakács	nấu
szakács	quầy
sírok	khóc
monográfia	monograph
hosszanti	longitudinal
gyík	lằn
ólom	dẫn
ólom	chì
bankok	banks
ibériai	iberia
jose	jose
jose	jose
jose	josé
nővérek	ruột
ikon	icon
mex	mễ
mex	mex
kürt	sừng
kürt	kèn
kürt	horn
állítások	ngợi
állítások	khai
queens	queens
kolumbusz	columbus
vásár	bán
vásár	lô
vásár	sale
vásár	fair
madison	madison
papagáj	parrot
papagáj	vẹt
als	als
amadeus	amadeus
andrews	andrews
aktivista	activist
köves	stony
guineai	guinea
reed	reed
cápa	jaws
cápa	hàm
cápa	shark
cápa	carcharhinus
gyógyszertár	dược
dietrich	dietrich
ösvény	trail
örökölt	thừa
bagoly	cú
bagoly	owl
neville	neville
bogár	lỗi
bogár	bug
bogár	bọ
bogár	beetle
cro	cro
asztal	bảng
asztal	bàn
asztal	bàn
asztal	bảng
asztal	bàn
gaston	gaston
sylvia	sylvia
freiburg	freiburg
faust	faust
iparág	ngành
mol	mol
jozef	jozef
hitel	credit
hitel	gmail
hitel	vay
összeomlott	sập
nottingham	nottingham
porter	toang
porter	porter
indy	indy
howe	howe
felhő	sky
felhő	mây
felhő	cloud
harcolni	fighting
víg	merry
guillaume	guillaume
kaj	kaj
realista	tế
corvinus	corvinus
felkelő	rebel
feltételezés	assumption
kábítószer	vải
kábítószer	thuốc
madeira	madeira
newman	newman
dharma	dharma
falco	falco
mitikus	mythical
rich	vương
rich	giàu
rich	rich
lábak	feet
lábak	chân
lábak	mét
lábak	chân
lábak	xương
falakat	walls
falakat	tường
szökés	jailbreak
szökés	thoát
szökés	escape
carolina	carolina
sav	axit
sav	acid
sav	axít
tucatnyi	chục
tucatnyi	tá
kisebbségek	minorities
dühös	furious
dühös	angry
geoffrey	geoffrey
iris	iris
winkler	winkler
rejtély	mystery
méretei	chiều
lima	lima
friuli	friuli
logisztikai	logistics
logisztikai	logistic
hiány	vitamin
hiány	deficiency
che	che
lebegő	lỏng
bél	ruột
bél	ruột
bél	gut
webes	web
kétéves	biennial
zólyom	zvolen
tvr	tvr
corpus	corpus
forog	lướt
forog	spinner
forog	spinning
menyasszony	bride
ruth	ruth
szavazati	bầu
szept	sept
weiner	weiner
brooklyn	brooklyn
lépéseket	bước
virágos	floral
virágos	flower
virágos	hoa
tételek	mục
riga	riga
merül	dives
statikus	tích
statikus	tĩnh
átmenet	dốc
vírusok	virus
vírusok	virut
időpontok	ngày
időpontok	hẹn
időpontok	lần
időpontok	times
bolt	shop
bolt	tùng
mont	mont
connor	connor
olvasás	truyện
olvasás	đọc
vacsora	tối
ütközés	collision
ütközés	crash
ütközés	xung
bizánc	byzantium
bizánc	byzantine
córdoba	córdoba
közgazdászok	economists
kalap	hats
kalap	mũ
kalap	hatter
kalap	mũ
kalap	xịt
kalap	nón
landes	landes
solo	solo
hasa	bụng
szerződések	treaties
sus	sus
galaktikus	galactic
lobogó	cờ
mussolini	mussolini
tito	tito
delhi	delhi
fordítások	dịch
kaput	gate
kaput	cổng
csontok	xương
örökzöld	evergreen
kulcsfontosságú	key
kulcsfontosságú	khóa
kulcsfontosságú	phím
csuvas	chuvash
augsburg	augsburg
dumbledore	dumbledore
familia	familia
történeteket	truyện
történeteket	tin
gyógyfürdő	spa
kessler	kessler
becker	becker
kirk	kirk
magna	magna
divatos	stylish
kékes	diglossa
gerald	gerald
fura	weird
fura	rar
fura	lạ
vittorio	vittorio
kivételesen	exceptionally
malawi	malawi
unicode	unicode
leírások	descriptors
csiga	ốc
csiga	snails
csiga	ốc
csapás	strike
csapás	đâm
csapás	slr
csapás	calamity
májusi	may
proton	proton
titus	titus
moritz	moritz
gén	gien
gén	gene
gén	gen
fémek	co
hangulat	atmosphere
hangulat	mood
wembley	wembley
stella	stella
tanácsok	khuyên
tanácsok	tips
tanácsok	mẹo
export	xuất
sidney	sidney
wesley	wesley
barrett	barrett
drôme	drôme
javier	javier
publius	publius
echo	echo
nyertes	thang
nyertes	thắng
lusignan	lusignan
nico	nico
hradec	hradec
robertson	robertson
vatikán	vatican
perth	perth
villám	vanilla
villám	sấm
villám	sét
villám	nháy
villám	flash
villám	thunderbolt
villám	sét
emlékezet	ức
pulitzer	pulitzer
alaszka	alaska
ismerős	quen
portland	portland
lozère	lozère
marche	marche
beton	tông
vitatkozni	cãi
személyre	người
swift	yến
swift	swift
glen	glen
clara	clara
nikola	nikola
kunst	kunst
egon	egon
kuvait	kuwait
bree	bree
stefano	stefano
szomália	đặc
szomália	somalia
szomália	somali
szomália	somali
emmanuel	emmanuel
identitás	identity
bérelt	thuê
romagna	romagna
forgalma	throughput
enrico	enrico
eleven	lively
gabon	gabon
napfény	nắng
napfény	cn
napfény	nắng
napfény	nắng
uri	uri
eng	eng
willis	willis
willis	wills
folyosó	lang
csing	đinh
csing	ching
csing	tru
marianne	mariane
marianne	marianne
gal	gal
udmurt	udmurt
itunes	itunes
keller	keller
legyőzni	đánh
legyőzni	phật
legyőzni	đảnh
legyőzni	bại
southampton	southampton
radar	radar
radar	rađa
aquila	aquila
patások	ungulates
kávé	phê
kávé	coffee
kávé	cafe
sega	sega
mallorca	mallorca
mallorca	mallorca
szeretettel	love
szeretettel	yêu
iphone	iphone
volkswagen	volkswagen
bravo	bravo
zaj	nhiễu
lövedék	viên
piero	piero
irina	irina
sol	sol
élelmiszerek	mat
élelmiszerek	foods
tbiliszi	tbilisi
lepke	butterfly
lepke	bướm
jemen	yemen
jemen	ye
abel	abel
abel	able
akna	trục
teresa	têrêsa
teresa	teresa
tours	tours
lucie	lucie
anglikán	anglican
titkok	secrets
adelaide	adelaide
sziklák	đá
mura	mura
barbár	barbarians
barbár	barbarian
motívum	motif
quintus	quintus
banks	banks
jegy	vé
jegy	vé
sterling	sterling
barnes	barnes
fidzsi	fiji
bhután	bhutan
utf	utf
vese	thận
vese	cật
vese	thận
casey	casey
mon	mon
lopez	lopez
badajoz	badajoz
gábriel	gabriel
togo	togo
yale	yale
címzett	receiver
homályos	vague
homályos	mờ
homályos	mờ
homályos	blurred
ruanda	rwanda
olivér	oliver
