het	gavo
sediment	nuosėdos
sediment	nuosėdas
flying	skrenda
flying	skraidyti
tours	keliones
cromwell	cromwell
joão	joão
hawaise	havajų
prestige	prestige
chromosoom	chromosomų
esther	estera
tsv	tsv
stuifmeel	žiedadulkės
joshua	joshua
transkripsie	transkripcijos
rooikat	caracal
paradise	rojų
paradise	rojus
adventures	nuotykiai
adventures	nuotykių
geluide	skamba
geluide	garsus
geluide	garsai
aanbevelings	rekomendacijos
anguilla	anguilla
bros	bros
chelsea	chelsea
despatch	išsiuntimas
kostuums	kostiumai
kostuums	kostiumus
salem	salem
berea	berea
produktiewe	produktyvus
dakke	stogus
gates	vartus
gates	vartai
turkmenistan	turkmėnija
ontsteld	nusiminęs
ontwikkelaars	kūrėjai
rota	rota
boë	lankai
fiat	fiat
opgebreek	iškreipta
altwee	abi
altwee	abu
lyndon	lyndon
spesifikasie	spec
hekke	vartus
hekke	vartai
uitgedien	deprecated
johnston	johnston
rail	geležinkelis
rail	geležinkelių
rail	geležinkeliai
jpeg	jpeg
gun	pistoletas
gun	ginklą
gun	ginklas
verkrag	išprievartauta
oak	ąžuolo
oak	ąžuolų
buiteaardse	nežemiška
geoffrey	geoffrey
gaboen	gabonas
highway	greitkelis
suzuki	suzuki
len	len
apeldoorn	apeldoorn
reynolds	reinoldsas
got	gavo
baksteen	plytų
miami	miami
constellations	žvaigždynus
eenvoud	paprastumas
vragmotors	sunkvežimiai
vragmotors	sunkvežimių
aurelius	aurelijus
hanna	hana
timothy	timothy
fragment	fragmentas
manifes	manifeste
kolleges	kolegijose
alexandre	alexandre
vreemdelinge	svetimi
rifles	šautuvai
rocky	rokis
eend	and
eend	antis
valle	valle
gibson	gibson
münster	münster
albany	albany
supersoniese	viršgarsinio
tas	lagaminą
tas	lagaminas
frédéric	frédéric
judo	dziudo
beatles	beatles
horse	žirgas
horse	arklys
horse	arkliai
horse	arklio
fisher	fišeris
bedrog	apgaulė
appel	apple
nicolás	nicolás
pornografie	pornografija
pornografie	pornografijos
tana	tana
krokodille	krokodilai
borussia	borussia
caprimulgus	caprimulgus
insek	vabzdžių
insek	vabzdžiai
powell	powell
aksent	akcentas
katar	kataras
bestraling	ray
boleyn	bolein
evolution	evoliucija
carafa	carafa
edel	inertinių
fri	penktadienis
fri	fri
twitter	twitter
leeds	leeds
santos	santos
neue	neue
simone	simona
ongeldig	netinkamas
woedend	furious
liefling	brangioji
aggressief	agresyvus
marquard	markvardas
hani	hani
webster	webster
pioniers	pionieriai
nrk	nrk
dwelms	narkotikai
duiker	narų
bronckhorst	bronckhorst
bart	bartai
legioen	legionas
salarisse	atlyginimas
salarisse	alga
salarisse	algos
salarisse	atlyginimus
salarisse	atlyginimai
baltimore	baltimorės
jouself	save
kaunas	kauno
kaunas	kaunas
kaunas	kaune
waag	dare
onskuldig	nekaltas
onskuldig	nekalti
kiss	bučinys
dawn	aušra
dawn	aušros
koek	pyragas
koek	tortas
etimologie	etimologija
aaneenlopende	nuolat
bremerhaven	brėmerhafenas
tenerife	tenerife
ongelooflike	nuostabusis
ongelooflike	nuostabios
ongelooflike	nuostabu
ongelooflike	nuostabūs
ongelooflike	nuostabus
reïnkarnasie	reinkarnacija
integriteit	vientisumas
integriteit	vientisumą
gematig	vidutinis
wikidata	wikidata
vermeende	įtariama
simmetrie	simetrija
oppervlaktes	paviršiai
oppervlaktes	paviršių
aanmoedig	skatina
latm	latm
verberg	slėpti
tolstoi	tolstojus
mammalia	mammalia
trier	trier
jung	jung
luna	luna
beskrywende	aprašomoji
vasgekeer	nelaisvėje
nagasaki	nagasakio
skemer	saulėlydžio
aantrekkingskrag	atrakcija
apus	čiurliai
kool	kool
adonis	pavasarinis
basil	bazilikas
orsini	orsini
trane	rer
trane	ašaros
vark	kiaulė
vark	kiaulių
karma	karma
halle	halės
bottel	butelis
bottel	buteliukai
terapie	psichoterapija
opmerkings	komentarai
opmerkings	pastabas
opmerkings	pastabos
opmerkings	komentaruose
tsonga	tsonga
léon	léon
gly	skaidrių
gly	slydimo
twer	tver
dauphin	dauphin
córdoba	kordobos
mtv	mtv
florerende	klestinti
florerende	klesti
madonna	madona
gestapo	gestapo
sportverein	sportverein
billboard	billboard
job	darbas
biko	biko
melodie	melodija
verhitting	šildymo
verhitting	šildymas
koppelteken	meto
bora	bora
aflewerings	pristatymas
aflewerings	pristatymai
gloucester	glosteris
chrysler	chrysler
tydlyn	tvarkaraštį
skakerings	atspalvių
irr	irr
semantiese	semantinis
evolusionêre	evoliucinė
din	din
toevoer	pašarų
toevoer	pašaras
toevoer	pašarai
magic	magija
onthaal	linksmas
manetho	maneto
beit	beit
doug	dagas
pumas	pumas
motorvoertuie	automobiliai
motorvoertuie	automobilių
panele	plokštės
cuvier	cuvier
rodrigo	rodrigo
hohenzollern	hohencolernų
geskok	šokiruota
tenders	konkursai
tenders	pasiūlymai
med	med
blake	bleikas
opgehang	pakartas
spoke	boo
juweliersware	papuošalas
jaap	jaap
skandaal	skandalas
augsburg	augsburg
oeral	ural
rhea	rea
omskakel	paverčia
marsh	marsh
adad	adadas
ineengestort	sugriuvo
bacon	kumpis
vinger	pirštas
vinger	pirštą
temperament	temperamentas
broederskap	brolija
broederskap	brolijos
broederskap	brolija
barack	barack
baas	bose
baas	bosas
dogma	dogma
oeste	oeste
jerome	jerome
comrades	draugai
cut	taupymo
subsidies	subsidijas
subsidies	subsidijų
subsidies	subsidijos
skerms	temperatūrai
skerms	scenų
heks	raganos
heks	ragana
nizjni	nižnij
morales	morales
mahatma	mahatma
ella	ella
jungle	džiunglės
pal	pahlavi
steenbok	ožiaragis
werkgewers	darbdaviai
werkgewers	darbdavys
uitsendings	transliacijas
humiditeit	drėgnumas
humiditeit	drėgnis
humiditeit	drėgmė
voornaamwoord	įvardis
funksionaliteit	funkcionalumas
sex	lytis
sinclair	sinclair
sartre	sartre
gelofte	priesaiką
fbi	ftb
kortliks	trumpa
kortliks	trumpi
kortliks	trumpai
kortliks	trumpas
gerrard	gerrard
oorde	kurortuose
pizza	pica
thorn	thorn
gans	žąsų
gans	žąsys
weles	velesas
auvergne	auvergne
jay	jay
abchasië	abchazijos
glans	blizgus
diabetes	diabeto
diabetes	diabetas
diabetes	diabetu
agteruit	atgal
gereserveer	rezervuota
vedder	vedder
oorleg	apžvalga
falcon	sakalas
hell	velnių
hell	pragaras
lek	lekas
ibrahim	ibrahim
sandra	sandra
brad	bredas
molibdeen	molibdeno
mon	mon
nina	nina
gnostisisme	gnosticizmas
uitsaaier	transliuotojas
benedetto	benedeto
installasie	įrenginio
installasie	diegimas
installasie	įrenginys
installasie	įrengimas
installasie	montavimas
quest	žygis
selfoon	mobilusis
selfoon	saugojimo
selfoon	mobilus
afkoel	jėga
afkoel	kietai
epsilon	epsilon
kramer	kramer
onkruid	žolė
onkruid	žolės
hilton	hilton
plaag	maras
assosiasies	asociacijos
assosiasies	asociacijoms
magma	magma
neutron	neutronų
antropologie	antropologija
deventer	deventer
herodotos	herodotas
erger	blogiau
genot	malonumas
dallas	dalasas
riviera	riviera
koi	koi
ontwerpers	projektoriai
giulio	giulio
skerpioen	skorpionas
skerpioen	akordeonas
aviv	avivas
anorganiese	neorganiniai
tendens	tendencija
rylaan	didžiausia
guild	gildijos
xxiii	xxiii
trajanus	trajanas
bandera	bandera
conti	conti
wikis	wikis
gillis	gillis
carolus	carolus
mugabe	mugabe
ultra	ultra
pioneer	pioneer
belangstellings	interesus
plantkunde	botanika
tommy	tomis
klaus	klaus
dierkunde	zoologija
café	kavinė
doyle	doyle
rita	rita
dispuut	ginčas
dispuut	ginčai
hals	hals
genesing	patys
vaartuig	laivas
vaartuig	indas
wikimania	wikimania
wyses	būdais
veiling	aukcionas
bisse	bitų
borde	skydai
borde	lentos
dreigende	grėsmę
rockwell	rockwell
mus	upelio
amundsen	amundseno
addis	adis
toruń	torunė
kalm	ramus
troyes	trua
edi	edi
merops	merops
skilpad	vėžlys
eindhoven	eindhoven
logies	logiška
briljante	nuostabusis
göttingen	göttingen
cfa	cfa
girolamo	džirolamas
sammy	semis
heinz	heinz
vfb	vfb
barbarossa	barbarosa
buis	vamzdžių
onskuldige	nekaltas
onskuldige	nekalti
commonwealth	sandraugos
fonetiek	fonetika
kompeteer	konkuruoti
direkteure	direktoriai
tbilisi	tbilisio
babelsberg	babelsberg
verpleegsters	slaugytojų
hector	hektoras
papa	tėti
descartes	descartes
finansiering	finansavimas
supersport	supersport
addclass	addclass
tostring	tostring
mussolini	mussolini
jeremia	džeremis
andre	andre
salaam	salamas
piri	piri
filantroop	filantropas
batterye	baterijų
batterye	akumuliatoriai
batterye	baterijos
brooks	bruksas
dinosourus	dinozauras
stella	stela
drankies	gėrimams
drankies	gėrimai
drankies	gėrimų
drankies	geria
drankies	gėrimai
zeppelin	zeppelin
hoesein	huseinas
vic	vika
alberts	alberts
niccolò	niccolò
angels	angelai
verpleegster	slaugytoja
omwentelinge	revoliucijos
pseudo	pseudo
buurman	kaimynas
buurman	kaimynė
buurman	kaimyne
buurman	kaimynas
hertz	hertz
bath	vonia
bath	vonios
harem	haremas
oefeninge	pratybas
motorfiets	motociklo
leibniz	leibniz
burggraaf	vikontas
theresa	terese
henriette	henriette
sirius	sirius
taksonomie	taksonomija
granada	granada
pap	košė
pap	papiamento
sokrates	socrates
definitiewe	galutinis
definitiewe	galutiniai
blason	blason
alemanne	alemanai
marcellus	marcellus
deutscher	deutscher
arbeider	darbininkas
arbeider	darbuotojas
sevilla	sevilijos
excelsior	excelsior
tutu	tutu
trustees	patikėtinių
gerald	džeraldas
lac	lac
hubert	hubert
verbaas	nustebęs
kirgisië	kirgizija
kitts	kitsas
thatcher	thatcher
ferrara	feraros
rubens	rubens
produktiwiteit	našumas
produktiwiteit	produktyvumas
ahmed	ahmed
disse	patiekalus
disse	indai
telegram	telegrama
waarhede	tiesos
waarhede	tiesas
professioneel	profesinės
professioneel	profesionalus
tente	palapinės
battery	baterija
battery	akumuliatorius
battery	baterijos
winnie	vine
konrad	konrad
versamelde	surinkti
verona	verona
judea	judėją
diefstal	vagystės
diefstal	vogti
thalassarche	thalassarche
beman	pilotuojami
kosmos	cosmos
kobalt	kobalto
verdedigende	gynybą
siamese	siamo
dsm	dsm
melaatsheid	raupsai
wigskrif	dantiraštis
wêrelde	pasauliai
pastor	pastorius
vagina	makšties
tolkien	tolkien
neville	nevilis
visioene	vizijas
reich	reicho
gone	dingo
veterane	veteranų
dharma	dharma
aalborg	aalborg
shelley	shelley
sjoe	wow
sjoe	oho
sjoe	vau
bela	bela
werkgewer	darbdavys
southampton	southampton
taktiese	taktinis
blitz	blitz
ester	esteriai
ester	esteris
tijd	tijd
primate	primatas
kamtsjatka	kamčiatkos
bastille	bastille
jaroslaf	jaroslavas
pensioen	pensija
pensioen	pensijos
terra	terra
deklinasie	deklinacija
verbintenisse	įsipareigojimai
holocaust	holokausto
vfl	vfl
emanuel	emanuel
uiteensetting	sunaikinimo
uiteensetting	paskirstymas
patriargaat	patriarchatas
halloween	halloween
deutsch	deutsch
claire	kler
damasus	damasas
cullen	cullen
digest	virškinti
lojaal	ištikimas
smolensk	smolensko
arno	arno
gebaar	gestas
stoute	purvinas
allende	aljendė
vista	vista
marita	marita
sciëntologie	scientologų
kingston	kingston
visualeditor	visualeditor
durf	dare
sop	sriuba
sop	sriubą
afvoer	išėjimo
bien	bien
flickr	flickr
tamaties	pomidorai
diocletianus	diokletianas
outo	auto
outo	automatinė
hayward	hayward
xvii	xvii
istanbul	stambule
istanbul	stambulo
besering	traumos
besering	žala
besering	trauma
besering	žalos
besering	sužalojimas
qin	čin
welsh	velso
pycnonotus	pycnonotus
stoep	kiemo
skadelik	piktai
rhein	rhein
fleming	fleming
diktatorskap	diktatūra
diktatorskap	diktatūros
urine	šlapimas
urine	šlapimo
goes	eina
shirley	shirley
glukose	gliukozė
konfigurasie	skaičiavimas
organiseerder	organizatorius
organiseerder	organizatorius
bouer	builder
nottingham	nottingham
satanisme	satanizmas
troeteldiere	augintiniai
nida	nida
lopez	lópez
obelisk	obeliskas
ares	arų
leerstelling	doktrina
grafieke	diagramos
clara	klara
freddie	fredi
raf	raf
rush	rush
barr	baras
mango	mango
koördineer	koordinuoti
emosie	emocija
emosie	emocijos
inn	inn
vlamme	liepsnos
murat	muradas
randers	randers
eetbare	valgomieji
christine	kristina
christine	christine
cor	rk
oidipus	edipas
factbook	factbook
branson	branson
brent	brent
forbes	forbes
laude	laude
beoordeling	vertinimas
beoordeling	įvertinimas
drukkers	spausdintuvai
aalto	aalto
kipling	kiplingas
icloud	icloud
peak	didžiausia
nippon	nippon
afsluiting	uždarymo
giorgio	giorgio
konserwatief	konservatorių
marteling	kankinimai
marteling	kankinimus
afrigters	trenerių
pluimbal	badmintono
aischylos	aischilas
prometheus	prometėjas
grimaldi	grimaldi
fidel	fidel
filter	filtras
filter	filtruoti
skrik	išgąsdinti
luftwaffe	luftwaffe
michaelis	michaelis
judas	judas
grenoble	grenoble
sandy	smėlio
dodeakker	nekropolio
respekteer	gerbia
federico	federico
hut	salono
hut	kabina
vreemdeling	svetimas
academica	academica
rns	rnr
colony	kolonija
accessdate	accessdate
damian	damian
jennifer	dženifer
bennington	bennington
emberiza	emberiza
weser	vėzerio
amoen	amonas
kykers	langas
kykers	lango
kykers	žiūrovų
cuscuta	cuscuta
dessau	desau
geskeur	švarkas
clare	clare
tablet	tabletės
gal	tulžies
algebraïese	algebrinė
nsdap	nsdap
impressionisme	impresionizmas
gondwana	gondvana
morton	morton
alumni	alumni
chubut	chubut
sophokles	sofoklis
sinn	sinn
con	con
heaven	dangaus
heaven	dangus
aalwyn	aloe
esperanto	esperanto
skating	čiuožimo
drift	drift
oceanodroma	oceanodroma
truman	truman
gemagtig	įgaliotasis
porter	porter
mimi	mimi
vonds	fondas
vonds	fondo
kirill	kirilas
transistors	tranzistoriai
skaam	gėda
akwarium	akvariumas
hamburger	hamburger
gian	gian
opstelling	konfigūracija
opstelling	derinimas
adriatiese	adrijos
frelimo	frelimo
kuhn	kuhn
rasmussen	rasmussen
mayer	mayer
kliere	liaukos
heathrow	heathrow
faraday	faradėjus
fietse	dviračiai
fantasia	fantasia
aflewering	pristatymo
aflewering	pristatymas
asyn	actas
mirafra	mirafra
expo	expo
saul	saulius
speurder	detektyve
speurder	detektyvas
muntstuk	monetos
muntstuk	moneta
muntstuk	monetų
brunswick	brunsviko
jaroslawl	jaroslavlio
opinies	nuomonės
aantreklikheid	atrakcija
transistor	tranzistorius
royce	royce
emosioneel	emocinis
dies	miršta
motorfietse	motociklai
leonid	leonidas
comune	comune
vernon	vernon
jure	jure
madeira	madeiros
reid	reid
middernag	vidurnakčio
broenei	brunėjus
absoluut	būtinai
charismatiese	charizmatiškas
lambert	lambert
verloofde	sužadėtinis
machu	macu
purcell	purcell
klaskamer	klasėje
akademies	akademinių
puk	puk
persephone	persefonė
hirundo	hirundo
oorlogskip	kovinį
eksoplaneet	egzoplaneta
sonnige	saulėta
ashton	ashton
seattle	sietlo
globes	gaubliai
mynwese	kasyba
mynwese	kasybos
wicca	wicca
ballon	balionas
ballon	baliono
pirates	originalas
omnibus	omnibus
cohen	cohen
kavallerie	kavalerija
rod	rodai
jens	jens
penetrasie	skvarba
moskees	mečetes
batista	batista
leicester	leicester
filippo	filippo
gregorio	gregorio
beauvoir	beauvoir
elektronies	elektroninių
elektronies	elektroniniai
bram	bram
drankie	gėrimas
drankie	gerti
tartaros	tartaras
senna	sena
ensiem	fermentų
ensiem	fermentas
mistral	mistral
diagonale	įstrižai
seal	ruonių
ethnologue	ethnologue
djoser	džoseras
nimfe	nimfos
acta	acta
augusto	augusto
ulrich	ulrich
dorothea	dorothea
oppenheimer	oppenheimer
dienaar	tarnas
dienaar	tarnautojas
buskruit	parako
sama	sama
kategismus	katekizmas
papirus	papirusas
gekwalifiseerde	kvalifikuota
horizons	horizontai
veeltalige	daugiakalbė
hyde	haidas
mossel	midija
bylae	globos
ursus	ursus
kosmologiese	kosmologinė
fellow	kolegos
telegraph	telegrafas
karin	karina
lumpur	lumpūras
onsigbare	nematomas
doeane	muitinė
doeane	muitinės
haan	gaidys
shetland	šetlando
bernoulli	bernulio
hebride	hebridai
mantsjoerye	mandžiūrija
filip	filip
colonna	colonna
kostes	mokesčiai
rune	rune
driehoeke	trikampiai
sms	sms
resistors	varžai
deutschen	deutschen
tomé	tomė
laste	įsipareigojimai
horlosies	laikrodžiai
horlosies	laikrodžiai
bibliotekaris	bibliotekininkas
sami	samių
uile	pelėda
gemoed	nuotaikos
gemoed	nuotaika
sprache	sprache
goddard	goddard
troy	troy
troy	trojos
corolla	vainikėlį
lamp	lempa
lamp	žibintas
lamp	lempos
bygewerk	atnaujintas
geluister	klausėsi
phu	phu
fisiologie	fiziologija
gaar	virti
gaar	virtos
cern	cern
narbonne	narbonas
bon	bon
metafoor	metafora
gewigte	svarstyklės
gewigte	svoriai
farnese	farnezės
cdu	cdu
bam	bam
july	birželis
rekeningkunde	apskaita
schumann	schumann
camus	kamiu
verantwoordelikhede	atsakomybė
verantwoordelikhede	pareigos
ftp	ftp
laterale	šoninis
mia	mia
nunavut	nunavutas
slank	nuostabų
euler	eulerio
ami	ami
irish	airių
irish	airijos
irish	airiai
williamson	williamson
argon	argono
bakker	baker
bartolomeo	bartolomeo
vuurwapens	ginklus
vuurwapens	ginklų
vuurwapens	ginklai
patriotisme	patriotizmas
embargo	embargas
chomsky	chomsky
mafia	mafija
mafia	mafijos
domingo	domingo
sloweens	slovėnijos
sloweens	slovėnų
armada	armada
metafisika	metafizika
aangenaam	malonaus
welstand	sveikatingumo
kgb	kgb
silindriese	cilindrinių
abe	eigai
fonda	fonda
joods	žydų
successor	įpėdinis
indiër	indas
indiër	indijos
meteoriet	meteoritas
maximus	maximus
guadalajara	guadalajara
nsw	nsw
bakkies	sunkvežimiai
bakkies	sunkvežimių
uniforms	uniformas
uniforms	uniformos
sepc	sepc
samsung	samsung
quattro	quattro
verdagte	įtartinas
cabo	cabo
atatürk	atatürk
orgasme	orgazmas
entrepreneurs	verslininkai
iberië	iberia
chevalier	chevalier
motte	motte
koningsberg	karaliaučiaus
gertrude	gertrude
rafael	rafael
norwich	norwich
martins	martins
eintracht	eintracht
kees	kees
kees	keith
korsika	korsika
lavey	lavey
swift	swift
toendra	tundra
reptiel	roplių
gil	rėkti
teëls	kaladėlės
teëls	plytelės
luisteraars	klausytojai
msg	msg
horst	horst
colonia	kolonia
gorilla	gorila
kaartjies	bilietai
kaartjies	bilietus
kaartjies	bilietų
bofbal	kamuoliukas
bofbal	beisbolo
ontbyt	pusryčiams
ontbyt	pusryčiai
ontbyt	pusryčių
naledi	naledi
bomaanval	bombardavimo
verdi	verdi
tgv	tgv
opskrifte	pozicijose
discovering	nustatęs
avonturier	avantiūristas
konstruksies	statiniai
skedule	globos
moor	atsiremti
soon	greit
soon	greitai
individueel	atskirai
davidson	davidson
atoem	atumas
elia	elia
hood	spinta
dion	dion
opgegradeer	patobulinta
ete	miltų
ete	miltai
dikker	storis
dikker	storio
komedies	komedijas
tor	tor
gom	klijai
gom	lipni
gom	klijų
netjiese	tvarkingas
kwalifikasies	kvalifikacijų
verrassing	staigmena
juliet	džiuljeta
kaczyński	kaczyński
milan	milanas
milan	milano
rampe	nelaimių
mergedrow	mergedrow
arme	vargšas
arme	vargšai
locke	lokas
édouard	édouard
dna	dnr
junta	chuntai
auschwitz	aušvicas
hidalgo	hidalgas
ekwivalensie	lygiavertiškumas
italia	italia
plofstof	sėdynė
triton	triton
warfare	karyba
ankara	ankaros
ontwikkelaar	programuotojas
pauline	paulina
manor	dvaras
sirkels	apskritimai
alchemie	alchemija
xinjiang	sindziango
lansdowne	lansdowne
strooi	šiaudų
eisenstein	eizenšteinas
palme	palme
arresteer	įkalina
andersen	andersen
havel	havel
carlton	carlton
materialisme	materializmas
veeldoelige	daugiafunkcinis
dhl	dhl
delaware	delavero
toppunt	didžiausia
hormone	hormono
hormone	hormonas
hormone	hormonų
hormone	hormonai
ruik	kvapas
ruik	kvepia
hume	hume
volta	volta
tus	tus
lüneburg	lüneburg
fitzgerald	fitzgerald
nederlae	pralaimėjimus
mach	macho
mhnt	mhnt
satire	satyra
handboeke	vadovėlių
voorsetsel	prielinksnis
asma	astma
verbruiker	vartotojas
verbruiker	vartotojų
manfred	manfredas
voetgangers	pėsčiųjų
emilio	emilio
geborg	remiama
geborg	remiamos
schalke	schalke
herberg	inn
calvados	kalvadosas
opgewonde	susijaudinęs
ccff	ccff
saddam	sadamas
schwerin	schwerin
brando	brando
hayden	hayden
nasdaq	nasdaq
uitgaan	išėjimai
bladwisselende	lapuočių
peel	žievelės
serengeti	serengečio
presley	presley
toilet	do
uitgerekte	užsitęsusios
adler	adler
roebel	rublis
bengaalse	bengalijos
spil	hub
