din	от
stiinte	науки
stiinte	науките
stiinte	науки
stiinte	науката
stiinte	наука
stiinte	науките
stiinte	науки
sotia	жена
sotia	съпруга
sotia	съпругата
sotia	жена
sotia	съпруга
sotia	съпругата
metri	метра
metri	метри
metri	метри
imperiului	империята
imperiului	емпайър
imperiului	империя
centrala	централно
centrala	централен
centrala	централа
centrala	централни
centrala	централна
centrala	централно
centrala	централен
centrala	централа
centrala	централни
centrala	централна
vii	vii
singur	сама
singur	сам
singur	необвързан
singur	единична
singur	сингъл
singur	необвързана
singur	единичен
singur	самотен
singur	самотно
singur	самотна
singur	самотни
public	публично
public	публични
public	публична
public	обществено
public	публичен
public	обществени
public	публично
nevoie	необходимост
nevoie	нужда
nevoie	потребност
oamenii	човеци
oamenii	човеците
oamenii	народ
oamenii	хора
oamenii	хората
caz	случай
caz	дело
caz	кейс
caz	случаят
caz	каса
televiziune	телевизия
televiziune	телевизията
televiziune	телевизор
curtea	съдът
curtea	съд
curtea	корт
probleme	беля
probleme	неприятности
probleme	беда
probleme	проблем
probleme	проблеми
probleme	проблеми
probleme	проблемите
probleme	въпроси
probleme	проблеми
publice	публично
publice	публични
publice	публична
publice	обществено
publice	публичен
publice	обществени
regia	насочено
regia	насочени
plan	план
naturale	натурални
naturale	естествени
naturale	естествена
naturale	естествен
facultatea	колежа
facultatea	колежът
facultatea	колеж
facultatea	преподаватели
facultatea	факултета
facultatea	факултет
pamant	земно
pamant	земята
pamant	земен
pamant	земя
pamant	земи
pamant	земя
pamant	земно
pamant	земята
pamant	земен
pamant	земя
