que	那個
mejores	更好
mejores	best
mejores	最好
mando	命令
mando	指揮
james	james
james	詹姆士
ciencia	科學
records	紀錄
records	記錄
aire	空中
aire	air
aire	航空
aire	空氣
sector	部門
importancia	重要
importancia	重要性
ataque	攻擊
ataque	襲擊
ataque	進攻
comunicación	通訊
comunicación	溝通
comunicación	通訊
comunicación	通訊
jean	讓
jean	jean
puente	橋
puente	艦橋
puente	大橋
puente	橋梁
puente	橋牌
matrimonio	結婚
matrimonio	婚姻
material	物料
material	材質
material	材料
material	物料
material	材料
humanos	人類
humanos	人類
mitad	一半
mitad	半
mitad	半數
realidad	現實
gente	人
gente	人們
gente	人民
cámara	鏡頭
cámara	照相機
cámara	相機
cámara	攝影機
escudo	盾牌
escudo	盾牌
pérez	perez
pérez	pérez
aguas	水域
acceso	存取
acceso	存取
clasificación	評比
clasificación	評分
clasificación	排序
clasificación	分類
clasificación	名次
clasificación	排行
clasificación	排名
mano	手
sigue	跟著
sigue	跟隨
sociales	社會
sociales	社交
problema	問題
trabajos	工作
trabajos	工作
trabajos	工程
trabajos	作品
elegido	當選
independiente	獨立
comercial	商用
comercial	商事
comercial	商業
metal	金屬
diario	每日
diario	日記
diario	日誌
diario	日刊
diario	日記
diario	期刊
palabra	詞
palabra	word
palabra	單詞
palabra	字
palabra	單字
carácter	字元
carácter	人物
carácter	角色
carácter	性格
carácter	品格
falta	缺少
falta	失蹤
falta	遺失
reina	女王
reina	皇后
reina	queen
reina	王后
corte	切割
corte	削減
corte	切
corte	削減
corte	剪
corte	割
corte	法庭
corte	法院
domingo	星期日
domingo	週日
domingo	星期天
domingo	周日
libertad	自由
libertad	自由
vía	追蹤
vía	曲目
vía	軌道
vía	軌跡
vía	通過
vía	經由
unidades	各單位
unidades	單元
unidades	單位
capitán	機長
capitán	隊長
bgcolor	bgcolor
políticas	政策
políticas	政治學
políticas	政治
políticas	政策
video	視訊
video	影片
comisión	委員會
lima	石灰
alberto	alberto
alberto	steven
velocidad	速度
velocidad	速度
velocidad	速
felipe	felipe
felipe	philip
felipe	phillip
objetos	物體
objetos	天體
objetos	物件
xvi	十六
oriental	東方
oriental	東方
oriental	東部
hermanos	兄妹
edificios	建築
edificios	建築物
tierras	土地
tierras	陸地
tierras	土地
cosas	事情
michael	麥可
michael	michael
áfrica	非洲
izquierda	左側
izquierda	左
izquierda	左翼
izquierda	左邊
cambios	變更
cambios	變動
cambios	變化
cambios	更改
cambios	改變
cambios	更改
cambios	變更
cambios	變
martínez	martinez
canadá	加拿大
alfonso	alphonse
lanzado	獲釋
bandera	旗幟
bandera	國旗
bandera	旗
bandera	旗子
bandera	旗幟
bandera	旗
bandera	橫幅
rica	富人
rica	富
rica	豐富
rica	富有
verde	綠色
verde	綠
verde	綠地
verde	格林
templo	神廟
templo	寺
templo	寺廟
templo	廟
templo	聖殿
raza	raza
raza	品種
raza	繁殖
raza	比賽
raza	賽跑
raza	種族
raza	競賽
avenida	大街
avenida	大道
biblioteca	圖書館
publicó	張貼
rojo	紅
rojo	red
rojo	紅色
títulos	證券
títulos	有價證券
títulos	頭銜
títulos	職銜
títulos	標題
títulos	學位
títulos	度
reporte	報告
reporte	檢舉
blancos	white
blancos	白
blancos	白色
blancos	目標
diez	十
diez	十個
diez	ten
ángel	angel
ángel	天使
ecuador	赤道
señor	sir
señor	先生
señor	主
productos	商品
productos	商品
productos	產品
portugal	葡萄牙
salvador	救星
salvador	救世主
manos	手
manos	雙手
carretera	高速公路
carretera	公路
carretera	公路
carretera	道路
carretera	路
escrito	書寫
escrito	撰寫
industria	工業
industria	產業
industria	行業
industria	工業
industria	產業
industria	行業
industria	業界
entrenador	教練
palabras	言語
palabras	詞語
palabras	字
palabras	詞
padres	父母親
padres	父母
padres	家長
padres	家長
padres	父母
policía	cop
policía	警方
policía	警務
policía	警察
líder	領導人
líder	領導者
líder	領袖
fondo	基金
productor	製片人
productor	製片
gira	游
gira	遊覽
gira	導覽
gira	旅遊
técnica	技術
técnica	技師
técnica	技工
técnica	技術
técnica	技巧
ninguna	無
príncipe	王子
príncipe	太子
príncipe	親王
áreas	地區
encontrar	找到
encontrar	尋找
plan	計劃
plan	計畫
artista	藝人
artista	藝術家
artista	藝人
formas	形狀
formas	表格
von	von
atlético	atletico
jun	淳
jun	俊
catedral	大教堂
generalmente	一般
generalmente	通常
cuarto	房間
cuarto	房
cuarto	第四
saludos	問候
temporadas	四季
temporadas	季
temporadas	季節
colección	收集
colección	收藏
cadena	弦樂
cadena	字串
cadena	弦
cadena	鏈
cadena	連鎖
cadena	鏈條
music	音樂
reyes	reyes
combate	作戰
combate	戰
combate	戰役
combate	戰鬥
mayores	老年人
mayores	年長
mayores	老年
azul	blue
azul	藍
azul	藍色
motivo	動機
motivo	理由
motivo	理性
motivo	原因
motivo	抗辯
motivo	答辯
líneas	線條
líneas	線
pasado	過往
pasado	過去
páginas	頁
medida	測量
medida	度量
medida	計量
medida	衡量
medida	量度
medida	測量
medida	計量
medida	衡量
medida	度量
influencia	影響力
influencia	影響
influencia	搖擺
lago	湖泊
lago	湖
condiciones	用語
condiciones	術語
condiciones	條款
condiciones	條件
oficiales	官員
hospital	醫院
ocho	八個
ocho	八
fuego	消防
fuego	火
fuego	火焰
fuego	火災
piedra	stone
piedra	石
piedra	斯通
piedra	石頭
piedra	岩
piedra	岩石
piedra	石頭
piedra	rock
piedra	搖滾
federación	聯邦
black	黑
black	black
black	黑色
black	黑人
constitución	憲法
tratado	條約
razón	理由
razón	理性
razón	原因
mil	千
comercio	商務
comercio	商業
comercio	買賣
comercio	貿易
comercio	交易
comercio	貿易
pop	流行
pop	pop
distancia	距離
estudiantes	學生
estudiantes	學生
internet	網路
internet	網際網路
propiedad	地產
propiedad	屬性
propiedad	財產
propiedad	物業
propiedad	所有權
propiedad	擁有權
económica	經濟
económica	經濟
marca	品牌
marca	商標
marca	標記
marca	標示
marca	馬克
marca	mark
tipos	類型
baloncesto	籃球
ene	jan
ene	楊
ene	揚
contenido	內容
todavía	仍然
todavía	依然
anteriores	早先
anteriores	先前
anteriores	先前
sala	房間
sala	房
estrella	estrella
estrella	星星
estrella	恆星
estrella	star
estrella	星
estrella	明星
viaje	航程
viaje	旅行
viaje	旅費
viaje	旅遊
viaje	旅途
viaje	旅程
viaje	旅行
viaje	行程
rosa	粉
rosa	粉色
rosa	粉紅色
rosa	粉紅
rosa	玫瑰
rosa	rose
rosa	rosa
jóvenes	青年
jóvenes	青春
jóvenes	青少年
jóvenes	年輕
jóvenes	young
formato	格式
formato	格式化
formato	格式
formato	形式
formato	格式化
tour	游
tour	遊覽
tour	導覽
tour	旅遊
prueba	嘗試
prueba	試試
prueba	測試
prueba	試驗
prueba	測驗
prueba	證據
prueba	證明
peso	重量
peso	體重
peso	份量
cómo	如何
washington	華盛頓
mal	錯誤
mal	錯
mal	壞
mal	惡
mal	邪惡
jersey	毛衣
locales	房舍
locales	房地
locales	當地
locales	局部
locales	本地
der	der
marco	marcus
marco	幀
marco	框框
marco	框架
marco	框
marco	marco
sep	pmi
daniel	丹尼爾
daniel	daniel
musicales	音樂
musicales	音樂劇
eduardo	edward
oct	十月
acerca	關於
duque	公爵
amigo	朋友
amigo	好友
evitar	避免
evitar	避免
evitar	撤銷
emperador	皇帝
emperador	天皇
ingresos	收益
ingresos	稅收
ingresos	收入
ingresos	收益
ingresos	收入
ingresos	收入
ingresos	收入
ingresos	收據
ingresos	收款
santos	santos
santos	聖人
santos	聖徒
obispo	主教
obispo	bishop
menudo	時常
menudo	常常
menudo	經常
campos	田間
campos	田地
campos	欄位
campos	田野
campos	營地
nov	十一月
europea	歐洲
kilómetros	公里
kilómetros	萬里
kilómetros	miles
kilómetros	英里
kilómetros	公里
justicia	正義
justicia	司法
justicia	義
justicia	正義感
justicia	公正性
justicia	公平
justicia	公平性
justicia	公正
ago	八月
bastante	漂亮
love	戀愛
love	愛
love	love
love	愛情
señora	夫人
señora	情婦
señora	女主人
deben	必須
dic	dec
dic	十二月
ana	ana
ana	anne
ana	安娜
ana	anna
naturales	自然
naturales	天然
alejandro	alejandro
alejandro	亞歷山大
alejandro	alexander
publicación	出版
publicación	發表
publicación	張貼
publicación	郵政
publicación	post
publicación	出版物
publicación	出版
figura	圖
soldados	士兵
soldados	焊接
soldados	戰士
soldados	兵
soldados	士兵
soldados	軍人
blanca	white
blanca	白
blanca	白色
aves	禽
aves	家禽
aves	鳥類
aves	鳥
aves	鳥兒
aves	伯德
aves	鳥
peter	彼得
peter	peter
pie	腳
pie	英尺
pie	餡餅
pie	派
hora	時辰
hora	小時
hora	時光
hora	時間
amigos	朋友
amigos	好友
crítica	批評
crítica	批判
crítica	評論家
crítica	批評家
crítica	評論家
crítica	批評家
crítica	危急
crítica	批判
crítica	臨界
maestro	主人
maestro	大師
maestro	師父
maestro	師傅
maestro	老師
maestro	教師
cuba	古巴
asia	亞洲
asia	亞洲
casas	住家
casas	房屋
casas	房子
motor	引擎
motor	發動機
motor	馬達
motor	發動機
motor	電機
efecto	特效
efecto	效果
efecto	效應
completo	飽
completo	完整
completo	滿
completo	完整
completo	完成
sencillos	單曲
sencillos	單打
crecimiento	成長
crecimiento	增長
doctor	醫師
doctor	醫生
doctor	博士
pequeños	小型
pequeños	小
autores	作者
junta	董事會
europeo	歐洲
nuevamente	再次
grado	等級
grado	年級
grado	度
grado	程度
grado	學位
extremo	極端
extremo	極度
extremo	極限
tradicional	傳統
derecha	右
niño	boy
niño	男孩
niño	小孩
niño	兒童
niño	孩子
plantilla	樣板
plantilla	模板
votos	選票
votos	誓言
votos	誓詞
banco	銀行
banco	長椅
banco	板凳
contrato	合同
contrato	合約
pintura	畫
pintura	油漆
pintura	顏料
pintura	畫畫
pintura	畫
pintura	油畫
pintura	繪畫
ruso	俄語
ruso	俄文
cuenca	盆地
cuenca	海盆
cuenca	流域
cuenca	盆
cuenca	分水嶺
cuenca	流域
batería	電池
batería	電量
batería	鼓聲
batería	鼓
diputados	成員
pasa	傳球
pasa	通過
pasa	通行證
andrés	andrew
máximo	最多
máximo	max
máximo	最大
máximo	最大值
máximo	最大限度
deportes	體育
deportes	運動
deportes	體育
deportes	運動
recursos	資源
recursos	資源
misión	任務
compositor	作曲家
compositor	作曲家
corresponden	對應
futuro	今後
futuro	將來
futuro	未來
futuro	期貨
ángeles	天使
utilizado	使用
vicente	vicente
vicente	vincent
vicente	val
vicente	瓦爾
tecnología	科技
tecnología	技術
tecnología	技術
tecnología	科技
trabajar	工作
trabajar	工作
distintos	不同
tiempos	時代
tiempos	times
tiempos	時報
ramón	raymond
ramón	ramon
fiesta	黨
fiesta	政黨
fiesta	宴會
fiesta	派對
fiesta	聚會
smith	smith
smith	史密斯
jardín	園
jardín	園林
jardín	花園
jardín	園藝
jardín	花園
madera	木質
madera	木
madera	木制
madera	木
madera	木材
madera	wood
madera	木頭
madera	木材
madera	木材
inferior	更低
inferior	較低
inferior	低
inferior	劣等
inferior	下方
inferior	底
inferior	底部
inferior	底下
clubes	俱樂部
clubes	梅花
incluyen	包括
frontera	邊界
frontera	邊框
frontera	邊境
frontera	邊界
frontera	邊疆
frontera	前沿
frontera	邊境
hab	hab
atención	注意
atención	注意力
digital	數碼
digital	數位
torres	torres
doble	雙
doble	雙重
doble	雙倍
doble	加倍
comandante	少校
comandante	主要
comandante	主修
comandante	指揮官
comandante	司令
corazón	心
corazón	心臟
esos	那些
secretario	秘書
letras	信
letras	字母
letras	信件
letras	歌詞
lenguas	語言
lenguas	語文
vivo	vivo
vivo	活著
encuentro	會議
encuentro	邂逅
encuentro	偶遇
obtener	獲取
obtener	獲得
obtener	得到
originalmente	原本
naturaleza	大自然
naturaleza	自然
naturaleza	性質
claro	清除
existencia	存在
man	人
man	男人
man	man
guatemala	瓜地馬拉
bajos	低低
bajos	低
bajos	低音
bajos	bass
juega	玩
juega	彈
juega	播放
juega	播放
rico	rico
rico	美味
rico	好吃
rico	富人
rico	富
rico	豐富
rico	富有
sonido	聲音
sonido	音效
usar	利用
usar	使用
mensajes	訊息
mensajes	信件
mensajes	留言
mensajes	訊息
mensajes	信件
firme	事務所
firme	簽名
firme	簽字
firme	簽
mesa	表
granada	石榴
granada	手雷
granada	榴彈
antiguos	古代
antiguos	古老
antiguos	古人
pasar	傳球
pasar	通過
pasar	通行證
objeto	天體
objeto	物件
apertura	光圈
apertura	孔徑
apertura	開放
apertura	開局
apertura	開幕
geografía	地理學
geografía	地理
geografía	地域
geografía	地理位置
análisis	分析
análisis	分析
protección	保護
protección	保護
géneros	流派
familias	家庭
ferrocarril	鐵路
ferrocarril	鐵道
ferrocarril	鐵路
ferrocarril	鐵路
ferrocarril	鐵道
ferrocarril	鐵路
ferrocarril	鐵道
american	美式
proyectos	項目
white	white
white	白
white	白色
funciones	函數
funciones	功能
funciones	特色
funciones	特徵
funciones	地物
funciones	特點
corona	冠
corona	王冠
corona	皇冠
corona	日冕
corona	冕
corona	corona
clima	氣候
clima	天氣
clima	氣象
guillermo	威廉
guillermo	guillermo
prensa	報章
prensa	報刊
haya	海牙
haya	beech
escena	場景
escena	現場
escena	一幕
provincial	省級
versiones	版本
www	www
isabel	elizabeth
isabel	isobel
gómez	gómez
puerta	門
puerta	大門
puerta	門
mario	mario
romano	roman
griego	希臘文
griego	希臘
thomas	托馬斯
thomas	thomas
all	全部
all	所有
all	all
habla	聊
cierto	真實
crisis	危機
crisis	危機
efectos	特效
efectos	效應
efectos	影響
efectos	效果
memoria	記憶力
memoria	記憶
memoria	記憶體
memoria	回憶
orquesta	管弦樂隊
orquesta	樂團
montaña	山
montaña	山區
montaña	山地
montaña	山
montaña	山脈
montaña	山區
mantener	維持
austria	奧地利
llegada	抵達
llegada	到達
construido	建
construido	內建
martin	martin
martin	馬丁
berlín	柏林
berlín	berlin
llama	火焰
llama	致電
llama	電話
llama	打電話
llama	通話
llama	呼叫
directamente	直直
directamente	直
directamente	直接
directamente	直接
lanzamiento	釋出
lanzamiento	釋放
lanzamiento	發射
javier	javier
capilla	禮拜堂
larga	久
larga	長
colspan	colspan
bolivia	玻利維亞
poeta	詩人
tradición	傳統
provincias	省份
provincias	各省
autónoma	自主
hojas	樹葉
hojas	葉子
hojas	葉
hojas	葉子
hojas	床單
hojas	刀鋒
ricardo	理查
ricardo	richard
soviética	蘇維埃
necesario	必要
necesario	必需
filosofía	哲學
filosofía	理念
periodista	記者
periodista	記者
texas	德州
texas	德克薩斯州
jugar	玩
jugar	彈
jugar	播放
jugar	玩
jugar	播放
operación	手術
operación	行動
operación	運算
operación	操作
papa	教皇
papa	教宗
papa	土豆
papa	馬鈴薯
firma	簽約
firma	簽署
firma	簽名
firma	簽字
firma	簽署
firma	簽名
firma	簽字
firma	簽
nacionalidad	國籍
nacionalidad	公民權
patrimonio	產業
patrimonio	邨
patrimonio	遺產
regiones	區域
poesía	詩
poesía	詩歌
hermana	妹妹
hermana	姐姐
hermana	姐妹
hermana	姊妹
hermana	姊姊
decide	決定
alianza	聯盟
alianza	同盟
alianza	結盟
alianza	alianza
respuesta	回答
respuesta	答
respuesta	答案
respuesta	回覆
respuesta	答復
google	google
pruebas	測試
pruebas	測驗
pruebas	測試
pruebas	測驗
pruebas	檢驗
pruebas	試驗
pruebas	證據
pruebas	證明
pruebas	證據
richard	理查
richard	richard
médico	內科醫生
médico	醫師
médico	醫生
médico	博士
médico	醫療
médico	醫務
médico	醫學
metro	地鐵
metro	捷運
metro	metro
metro	地鐵
marina	marina
marina	海軍
marina	陸戰隊
marina	海軍陸戰隊
marina	海事
eventos	事件
eventos	活動
exterior	室外
exterior	戶外
exterior	外部
exterior	室外
exterior	外面
exterior	外
exterior	外部
exterior	外表
músicos	樂手
visto	斑點
aquellos	那些
suiza	瑞士
parroquia	教區
física	物理學
física	物理
física	物理
dan	丹
dan	dan
anteriormente	先前
anteriormente	早先
anteriormente	先前
práctica	實踐
práctica	練習
