から	mula
卒業生	nagtapos
卒業生	graduates
バリ	balinese
バリ	bali
怪談	kaidan
有権者	botante
有権者	voters
焼き	sunugin
焼き	paso
カンザス	kansas
獅子	leon
日程	iskedyul
日程	schedule
婚約	katipan
婚約	engagement
婚約	ikakasal
ディスプレイ	ipakita
ディスプレイ	ipapakita
ディスプレイ	display
旅館	inn
旅館	otel
マニア	mania
繰り返す	ulitin
サイエンス	science
サイエンス	agham
アパート	apartment
真理	katotohanan
オートバイ	motor
オートバイ	motorsiklo
マツ	pino
明示	kalaswaan
加速	akselerasyon
電池	baterya
まもなく	nagtagal
まもなく	soon
深刻	seryoso
緩和	pagpapahinga
ミシガン	michigan
クリエイティブ	creative
クリエイティブ	malikhain
年次	taunang
天野	amano
大友	otomo
破産	bangkarota
撤回	bawiin
スケール	scale
スケール	scales
天井	kisame
人格	personalidad
人格	pagkatao
岩田	iwata
セッション	sesyon
セッション	session
セッション	sesyon
セッション	session
セッション	sessions
遠く	malayo
遠く	kalayo
遠く	malayong
系譜	genealogy
宇宙船	spaceship
篠原	shinohara
トロント	toronto
アレン	allen
研究室	laboratory
研究室	laboratoryo
研究室	lab
債務	obligasyon
債務	obligasyon
債務	utang
教区	parokya
教区	diocese
マーケティング	pamimili
マーケティング	marketing
秩父	chichibu
鶴岡	tsuruoka
赤色	pula
赤色	red
倒産	bangkarota
黒川	kurokawa
伝記	biographies
伝記	talambuhay
町長	alkalde
町長	mayor
菅原	sugawara
松島	matsushima
エレクトリック	electric
頂点	apex
アトランタ	atlanta
エンジニア	engineer
寝台	berth
ジャーナル	journal
田口	taguchi
チャージ	singil
チャージ	charge
ランダム	random
ランダム	sapalaran
ピース	peace
ピース	kapayapaan
ピース	piece
ピース	piraso
儀式	seremonya
儀式	ritwal
プレーヤー	player
プレーヤー	manlalaro
ポスター	poster
ポスター	poster
ロマンス	romance
ロマンス	romansa
ロマンス	pagmamahalan
アルファ	alpha
バスク	basque
いわき	iwaki
薄い	manipis
薄い	ginhawa
薄い	payat
パンク	punk
エージェンシー	ahensiya
エージェンシー	agency
佐渡	sado
笑い	pagtawa
笑い	tawa
笑い	tawa
笑い	tumatawa
笑い	tawa
笑い	tumawa
挨拶	pagbati
挨拶	mabati
挨拶	pagbati
挨拶	greetings
ニコライ	nikolaj
広東	guangdong
広東	pancit
アレックス	alex
排出	paglabas
竹田	takeda
西尾	nishio
セルフ	self
セルフ	sarili
ロープ	tali
ロープ	lubid
鳥類	birds
鳥類	ibon
鳥類	ibon
太平	taiping
外交官	diplomat
リクエスト	hiling
リクエスト	hilingin
リクエスト	kahilingan
リクエスト	hiling
リクエスト	request
リクエスト	humiling
富士見	fujimi
カントリー	bansa
カントリー	makabayan
等級	magnitude
ホット	hot
ホット	mainit
オーディオ	audio
鑑賞	pagpapahalaga
さやか	sayaka
交際	kaugnayan
交際	relasyon
交際	dating
交際	pinagsamahan
交際	kaugnayan
交際	relasyon
ヘア	hair
ヘア	buhok
望遠鏡	telescope
陰謀	conspiracy
生年月日	dob
生年月日	kaarawan
発信	papalabas
営利	tubo
営利	kumikita
飛ぶ	bangaw
飛ぶ	fly
飛ぶ	lumipad
飛ぶ	lumilipad
国名	bansa
国名	makabayan
エッセイ	sanaysay
エッセイ	sanaysay
神殿	templo
若松	wakamatsu
採択	pinagtibay
マニュアル	manual
シフト	shift
性別	kasarian
性別	pakikipagtalik
性別	sex
露出	nakalabas
露出	lantad
露出	exposure
裕子	yuko
ポルノ	pornograpiya
ポルノ	porn
ポル	pol
顧客	customer
顧客	kustomer
挿絵	illustrations
モト	moto
フェザー	feather
スラム	slam
流出	outflow
ミネソタ	minnesota
いっぱい	busog
いっぱい	full
いっぱい	buo
いっぱい	buong
剣道	kendo
空手	karate
貴重	precious
燃焼	kombustiyon
権威	awtoridad
権威	otoridad
権威	authority
権威	kapangyarihan
トウ	deng
トウ	ratan
サロン	salon
最長	pinakamatagal
三原	mihara
小隊	platoon
報酬	compensation
報酬	sweldo
報酬	gantimpala
整数	integer
整数	buumbilang
フォワード	sulong
フォワード	pasulong
フォワード	ipasa
骨折	bali
ゴースト	ghost
ゴースト	multo
ゴースト	multo
ゴースト	multong
支払い	pay
支払い	bayaran
支払い	magbayad
支払い	pagbabayad
支払い	pagbabayad
支払い	kabayaran
支払い	bayad
フラワー	bulaklak
アダム	adam
アダム	adan
賭け	pustahan
賭け	taya
モジュール	modular
モジュール	modules
モジュール	module
眼鏡	baso
眼鏡	salamin
眼鏡	glasses
アポロ	apollo
五十嵐	igarashi
ジャンク	basura
ジャンク	junk
アップル	apple
アップル	mansanas
ホスト	host
地上波	panlupa
タービン	turbina
ポルト	porto
策定	pagbabalangkas
礼拝	pagsamba
礼拝	panalangin
礼拝	dasal
礼拝	prayer
演算	operations
演算	operasyon
グローブ	globo
グローブ	globe
グローブ	guwantes
イラストレーター	drawing
デスク	desk
学歴	edukasyon
電報	telegram
電報	telegraph
ハワード	howard
優子	yuko
内陸	inland
アシスト	assist
アシスト	tumulong
アシスト	assists
アシスト	tumutulong
識別	kinikilala
識別	kilalanin
識別	pagkakakilanlan
識別	identification
アフガニスタン	afghanistan
アフガニスタン	afghan
オットー	otto
プロテスタント	protestantismo
プロテスタント	protestant
萩原	hagiwara
幼児	infant
幼児	sanggol
望月	mochizuki
健二	kenji
佐久間	sakuma
ロット	madami
ロット	lot
生地	masa
生地	tela
片山	katayama
心配	alala
心配	alala
書類	dokumento
書類	dokumentong
書類	documents
書類	dokumento
書類	papeles
書類	papers
デイリー	daily
キャッシュ	cache
宇部	ube
降下	baba
旗艦	flagship
ドス	dos
ライフル	rifle
豪華	gorgeous
ノア	noe
ノア	noah
デルタ	delta
辞退	tanggihan
辞退	tumanggi
辞退	tinanggihan
パーセント	percentages
パーセント	porsiyento
パーセント	porsyento
パーセント	percentage
パーセント	porsiyento
パーセント	percent
職務	tungkulin
ジル	jill
勾配	gradient
ゼロ	sero
ゼロ	zero
鳥羽	toba
放射線	radiation
ラフ	rough
ラフ	magaspang
疑惑	hinala
エンタープライズ	enterprise
救済	lunas
救済	kaligtasan
ハンドル	handles
ハンドル	hawakan
デラックス	deluxe
ゆえに	samakatuwid
評判	reputasyon
樋口	higuchi
ワーナー	warner
テネシー	tennessee
タマ	tama
つる	baging
ウー	woo
カウント	count
カウント	bilangin
カウント	counting
カウント	nagbibilang
カウント	pagbibilang
アレクサンダー	alejandro
アレクサンダー	alexander
サード	ikatlong
サード	pangatlo
割り当て	allocation
割り当て	assignment
割り当て	pagtatalaga
割り当て	magtalaga
割り当て	italaga
バブル	bubble
考察	turing
亀山	kameyama
浩二	koji
トリノ	turin
明るい	liwanag
明るい	magaan
明るい	ilaw
明るい	bright
明るい	maliwanag
サスペンション	suspension
埋葬	burial
埋葬	libing
埋葬	ibaon
埋葬	buried
爵位	peerage
トレイン	tren
家老	karo
いつか	someday
本質	kakanyahan
大都市	metropolis
芸術家	artista
芸術家	artist
ハリス	harris
白河	shirakawa
セレクション	selection
セレクション	pagpili
涼子	ryoko
ボランティア	volunteers
ボランティア	boluntaryo
ボランティア	volunteer
瑞穂	mizuho
フェラーリ	ferrari
ファイブ	limang
ファイブ	lima
ファイブ	singko
熱帯	tropikal
熱帯	tropiko
半径	radius
北斗	hokuto
堀江	horie
ノミネート	nominations
ノミネート	nominee
元帥	marshal
みなと	minato
坂井	sakai
コック	lutuin
コック	kusinero
コック	titi
たかし	takashi
マケドニア	masedonya
ナポリ	naples
ナポリ	napoli
消費者	consumer
消費者	mamimili
消費者	consumers
ヤク	yak
損失	kawalan
損失	pagkawala
損失	pagkalugi
ストック	sapi
ストック	stock
声明	pahayag
平山	hirayama
ハミルトン	hamilton
妄想	kadakilaan
貧困	kahirapan
シアトル	seattle
力学	mechanics
把握	hawakang
付録	appendix
素数	prime
素数	punong
マキ	maki
解雇	pagwawakas
廃棄	itapon
水谷	mizutani
タイムズ	times
タイムズ	beses
楕円	elipso
マレー	malay
マレー	murray
ルートヴィヒ	ludwig
飲料	inumin
違法	illegal
違法	iligal
違法	ilegal
キエフ	kyiv
キエフ	kiev
野生	wild
野生	ligaw
パトリック	patrick
トール	thor
公衆	publiko
公衆	pampubliko
ケネディ	kennedy
那須	nasu
和彦	kazuhiko
奥田	okuda
農場	bukid
マーシャル	marshall
強度	lakas
強度	tibay
源氏	genji
児玉	kodama
勇気	katapangan
勇気	tapang
勇気	valor
出荷	kargamento
出荷	padala
セキュリティ	security
セキュリティ	seguridad
債権	claim
債権	paghahabol
債権	angkinin
債権	claims
みらい	mirai
ハーバード	harvard
祖母	lola
イエロー	dilaw
イエロー	yellow
フロア	sahig
フロア	palapag
ラッセル	russell
位相	phase
受付	acceptance
受付	pagtanggap
受付	reception
受付	pagtanggap
手続	pamamaraan
クラフト	kraft
クラフト	craft
ドキュメント	docs
ドキュメント	dokumento
ドキュメント	dokumentong
ドキュメント	documents
ドキュメント	dokumento
ドキュメント	dokumentasyon
思考	iniisip
思考	inakala
思考	akala
思考	naisip
思考	kala
思考	thoughts
思考	saloobin
覚醒	paggising
ニール	neil
ニール	neal
講習	pagsasanay
ホップ	sakay
コンピューター	kompyuter
コンピューター	computer
コンピューター	kompyuter
コンピューター	computer
コンピューター	ekolohiya
マネー	pera
マネー	salapi
ウォール	dingding
ウォール	pader
レート	rate
クラウン	korona
ロベルト	robert
ロベルト	roberto
貨幣	pera
貨幣	salapi
仮想	birtwal
仮想	virtual
マイアミ	miami
転用	diversion
常陸	hitachi
田原	tahara
悪戯	hoax
迷宮	labyrinth
ロジャー	roger
ローラ	laura
ローラ	lola
千代	chiyo
ハナ	hana
夜明け	dawn
夜明け	liwayway
ポンプ	poso
フレデリック	frédéric
フレデリック	frederick
フレデリック	federico
含める	magsama
含める	isama
永田	nagata
ハイブリッド	hybrid
マウス	mice
マウス	mouse
マウス	daga
レインボー	rainbow
レインボー	bahaghari
失う	mawalan
失う	mawala
失う	mawawalan
ベンチ	bench
ヴェルディ	verdi
蜂起	warsaw
スタブ	stub
スタブ	stubs
デイヴィッド	david
感じる	feel
感じる	pakiramdam
テリー	terry
脅威	banta
脅威	banta
触媒	katalista
虚偽	maling
虚偽	false
車輪	gulong
車輪	gulong
シャツ	shirt
シャツ	shirts
主人	asawa
主人	lakay
歌人	makata
アリゾナ	arizona
プラハ	praga
プラハ	prague
結婚式	kasal
結婚式	kasalan
結婚式	wedding
アルミ	aluminum
香り	amoy
香り	scent
香り	bango
シールド	kalasag
シールド	shields
不在	absent
オブジェクト	bagay
オブジェクト	object
オブジェクト	bagay
代理店	ahensiya
代理店	agency
加茂	kamo
バンコク	bangkok
オイル	langis
オイル	oil
注釈	annotated
注釈	annotation
トライアル	pagsubok
トライアル	trial
トライアル	trials
リサーチ	pananaliksik
リサーチ	pagsisiyasat
リサーチ	research
取り扱い	paghawak
シベリア	siberian
シベリア	siberia
ムハンマド	muhammad
頭文字	initial
頭文字	inisyal
頭文字	inisyal
矛盾	kontradiksiyon
皮膚	balat
誇り	pride
誇り	ipinagmamalaki
誇り	pagmamalaki
誇り	pinagmamalaki
誇り	proud
誇り	ipinagmamalaki
誇り	maipagmamalaki
スプリント	sprint
アムステルダム	amsterdam
宝石	jewel
宝石	alahas
宝石	hiyas
ホン	hong
座標	coordinate
座標	mangasiwa
座標	coordinate
必須	kinakailangan
必須	kailangan
シャトル	shuttle
パキスタン	pakistan
パキスタン	pakistani
複製	dobleng
複製	duplicate
金田	kaneda
標本	specimen
レーン	lane
ケリー	kelly
ケリー	kerry
ミズーリ	missouri
写本	manuscripts
写本	manuskrito
笑顔	smile
笑顔	ngiti
笑顔	nakangiti
笑顔	smiles
両側	panig
紀元	epoch
頻度	dalas
頻度	kadalasan
取り組み	efforts
取り組み	pagsusumikap
取り組み	pagsisikap
乗る	sumakay
乗る	sakay
追悼	inalala
追悼	memorial
ギャル	gal
ルーキー	rookie
アルプス	alpes
有機	organic
広州	guangzhou
コロラド	colorado
優しい	magiliw
プチ	petit
ウォン	wong
ウォン	nanalo
ウォン	panalo
水島	mizushima
赤字	deficit
語源	pinanggalingan
語源	origin
語源	pinagmulan
語源	etimolohiya
草津	kusatsu
オルガン	organo
オルガン	organ
帽子	sumbrero
帽子	sombrero
帽子	sumbrero
批評	kritika
批評	kritika
洞窟	cave
洞窟	kuweba
洞窟	tabon
ウイング	wing
ウイング	pakpak
ムーア	moore
本当	totoo
本当	true
恵子	keiko
精度	precision
精度	kawastuhan
ミシェル	michelle
ミシェル	michel
裁判官	hukom
裁判官	husgahan
裁判官	judges
ペース	pace
グルメ	gourmet
藤岡	fujioka
系図	genealogy
桑田	kuwata
チームメイト	teammate
杉本	sugimoto
アドルフ	adolph
アドルフ	adolf
磐田	iwata
モーツァルト	mozart
ベッド	kama
ベッド	kama
本堂	hondo
ブリス	bliss
円形	bilog
ロッキー	mabato
ロッキー	batuhan
松永	matsunaga
ヴィクトリア	victoria
参考文献	bibliography
魔法使い	wizard
錬金術	alchemist
錬金術	alchemy
風俗	mores
古賀	koga
忠実	tapat
忠実	faithful
制約	limitasyon
制約	constraint
地面	lupa
地面	ground
ビタミン	bitamina
ビタミン	vitamin
ビタミン	bitamina
クルーズ	paglalayag
クルーズ	cruise
最適	sulit
マック	mac
マック	mack
透明	transparent
透明	transparency
アンダーソン	anderson
津軽	tsugaru
放射	radiation
助言	sabihan
助言	advice
助言	payo
索引	index
アップデート	update
アップデート	updates
アップデート	update
タイミング	tiyempo
タイミング	timing
速報	paglabag
速報	breaking
汽船	bapor
シーク	humingi
シーク	sheik
決断	desisyon
葬儀	libing
見事	nakalilito
ターゲット	target
ターゲット	pinupuntirya
テクノ	techno
ヒップ	hip
ヒップ	balakang
セリフ	serif
ホームズ	holmes
ローレンス	lawrence
満足	satisfaction
満足	kasiyahan
満足	nasiyahan
満足	kuntento
満足	kontento
満足	nasisiyahan
スティーヴン	stephen
スティーヴン	esteban
スティーヴン	steven
気圧	presyon
筋肉	muscles
筋肉	masel
筋肉	kalamnan
筋肉	muscle
グッズ	kinokolekta
バッテリー	baterya
楽園	paraiso
楽園	paradise
支給	pagkakaloob
カンファレンス	conference
カンファレンス	pagpupulong
対称	symmetry
パイプ	pipe
パイプ	tubo
パイプ	pipa
因子	factor
因子	kadahilanan
能登	noto
菩薩	bodhisattva
クラッシュ	crush
クラッシュ	crash
クラッシュ	crash
トレーナー	trainer
ユリ	lily
停車駅	hihinto
写像	mapping
引き分け	tie
引き分け	kurbata
引き分け	itali
引き分け	tabla
引き分け	gumuhit
シャープ	matalim
シャープ	pagkagising
豊川	toyokawa
信者	mananampalataya
仮名	kana
祈り	pray
祈り	magdasal
祈り	panalangin
祈り	prayers
祈り	pagdarasal
祈り	panalangin
祈り	dasal
祈り	prayer
直人	naoto
好み	kagustuhan
桑名	kuwana
マルコ	marko
マルコ	marco
ジーン	jean
ジーン	gene
ミク	miku
アコースティック	tunog
アンドリュー	andrew
ドラマー	drummer
十五	kinse
ガソリン	petrol
ガソリン	pump
ガソリン	gasolina
和子	kazuko
みき	miki
マスターズ	masters
勧告	anunsyo
アルメニア	armenian
アルメニア	armenia
係数	coefficient
係数	factor
係数	kadahilanan
読書	pagbabasa
読書	binabasa
寺田	terada
トランペット	trumpeta
クリストファー	christopher
いじめ	inaapi
テクノロジー	teknolohiya
パズル	palaisipan
怪物	halimaw
文法	grammar
長門	nagato
ハドソン	hudson
天草	amakusa
樺太	sakhalin
ミシシッピ	mississippi
ソフィア	sofia
ソフィア	sophia
医者	doctors
医者	doktor
医者	doctor
サテライト	satellite
辞書	dictionaries
辞書	diksiyunaryo
辞書	dictionary
辞書	diksyunaryo
木材	kahoy
木材	wood
木材	troso
個性	personalidad
個性	pagkatao
ブレイク	blake
家屋	bahay
ガールズ	girls
フォーム	anyo
ちょうど	lng
ちょうど	nalang
ちょうど	basta
ルビー	ruby
モントリオール	montréal
モントリオール	montreal
ストローク	stroke
アプローチ	pamamaraang
アプローチ	lapitan
アプローチ	lumapit
アプローチ	diskarte
農家	magsasaka
農家	magsasaka
農家	farmer
セダン	sedan
ナトリウム	sodium
持株	hawak
寄与	kontribusyon
バリエーション	variation
繁栄	kasaganaan
繁栄	ikauunlad
親族	relatives
親族	kamaganak
本物	real
届け	deliver
届け	ihatid
届け	iligtas
届け	naghahatid
加算	addition
加算	karagdagan
加算	magdagdag
加算	add
加算	idagdag
神崎	kanzaki
ケータイ	keitai
通知	pansinin
通知	paunawa
通知	notification
通知	abiso
通知	pumapansin
ウォーズ	wars
名目	nominal
ジュン	joon
神道	shintō
神道	shinto
フアン	juan
吾妻	azuma
不参加	tumanggi
不参加	tinanggihan
スパルタ	isparta
サムネイル	thumbnail
プライベート	pribado
プライベート	pribadong
マツダ	mazda
エニックス	enix
収益	tubo
収益	kumikita
収益	kinita
収益	kita
収益	earnings
収益	kita
阿蘇	aso
人質	hostage
ロッド	rod
楽しむ	enjoy
白川	shirakawa
最年少	bunso
ブラザーズ	brothers
焦点	focus
焦点	tuon
台東	taito
ようこそ	welcome
歩く	naglalakad
歩く	lumalakad
歩く	paglalakad
歩く	maglakad
歩く	lumakad
歩く	lakad
歩く	walk
由美	yumi
ダッシュ	dash
ガム	gum
最上	mogami
絶望	despair
ピッチ	itayo
ピッチ	pitch
サミュエル	samuel
サーバー	server
ひょう	bati
ひょう	hail
ヘッセン	hesse
ユニフォーム	uniporme
ユニフォーム	uniporme
ユニフォーム	uniform
稲垣	inagaki
先住民	katutubo
先住民	indigenous
ファーム	bukid
沿革	chronology
沿革	kasaysayan
沿革	history
カンボジア	cambodian
カンボジア	cambodia
呪い	sumpa
聖人	santo
聖人	santa
ルドルフ	rudolph
ルドルフ	rudolph
ルドルフ	rudolf
モル	mor
モル	mol
秋葉原	akihabara
合う	akma
東海道	tōkaidō
野党	pagsalungat
美穂	miho
小牧	komaki
アンディ	andy
クリーブランド	cleveland
ブロー	suntok
注文	order
注文	orders
デート	date
デート	petsa
デート	dating
気分	feeling
気分	pakiramdam
気分	nararamdaman
気分	kalooban
気分	mood
一揆	ikki
オークランド	oakland
オークランド	auckland
シンガー	singer
立法	legislation
水着	swimsuit
モニター	monitor
ソロモン	salomon
ソロモン	solomon
適応	adapted
適応	adaptation
擁護	ipagtanggol
ビクター	victor
沼田	numata
長崎市	nagasaki
干渉	panghihimasok
チョコレート	tsokolate
チョコレート	chocolate
青少年	kabataan
青少年	tinedyer
エディション	edition
エディション	edisyon
エディション	edisyon
脚注	footnote
脚注	footnotes
レンジ	saklaw
レンジ	hanay
スロット	slot
スロット	slot
野望	ambisyon
隼人	hayato
ワニ	buwaya
年表	chronology
年表	timeline
差し替え	papalitan
リッチ	mayaman
リッチ	rich
リッチ	mayayaman
リッチ	ricci
千里	chisato
バッファ	buffer
断層	kasalanan
堀内	horiuchi
愛する	mapagmahal
愛する	loving
記念碑	memorial
記念碑	monuments
記念碑	monumento
待つ	teka
待つ	maghintay
待つ	wait
アベニュー	avenue
アベニュー	abenida
グルジア	georgia
ワード	salitang
ワード	salita
難民	refugee
予言	hula
予言	predicted
予言	hula
予言	prediction
デバイス	device
デバイス	aparato
シロ	shiro
神学	teologo
神学	teolohiya
門司	moji
武藤	muto
ドライ	tuyo
ドライ	tuyong
明和	meiwa
オックスフォード	oxford
健太	kenta
ファイア	fire
ファイア	sunog
ファイア	apoy
チカ	chica
桃山	momoyama
進撃	attack
進撃	atake
えり	eri
アルゴリズム	algorithm
アルゴリズム	algorithm
括弧	parentheses
括弧	bracket
歩き	paglalakad
歩き	maglakad
歩き	lumakad
歩き	lakad
歩き	walk
浪人	ronin
メンタル	mental
メンタル	kaisipan
花園	hanazono
イスラム教	muslim
イスラム教	islam
合金	alloy
合金	alloys
みずほ	mizuho
迷惑	inis
迷惑	nakakainis
迷惑	inis
迷惑	naiinis
リンゴ	apple
リンゴ	mansanas
リンゴ	mansanas
フォント	font
フォント	fonts
バナナ	saging
計測	sukatin
計測	masukat
クレア	claire
関節	dugtong
関節	pinagsamang
関節	kasu
小室	komuro
免疫	immune
免疫	tinatablan
免疫	kalayaan
混同	pagkalito
離陸	lumipad
カルチャー	kultura
カルチャー	nok
演歌	enka
望ましい	desirable
望ましい	preferable
有形	konkreto
カタルーニャ	catalunya
メモリー	memorya
メモリー	alaala
天津	tianjin
パニック	panic
パニック	gulat
ジャングル	gubat
ジャングル	jungle
堀川	horikawa
ナウ	ngayon
下田	shimoda
プレステージ	prestige
リーチ	maaabot
リーチ	maabot
リーチ	naabot
リーチ	naaabot
リーチ	abot
リーチ	abutin
シューティング	shooter
藤村	fujimura
坂口	sakaguchi
レフ	lev
ドレス	dress
ドレス	damit
ロビン	robin
セールス	pagbenta
セールス	benta
グラント	grant
ブレーブス	braves
ドナルド	donald
鉱業	pagmimina
鉱業	mining
アルベルト	albert
アルベルト	alberto
氏族	angkan
氏族	clan
氏族	kapisanan
勢い	momentum
パブリック	publiko
パブリック	pampubliko
手順	hakbang
手順	steps
手順	pamamaraan
手順	pamamaraan
手順	tagubilin
エージェント	agents
エージェント	ahente
エージェント	agent
強盗	pagnanakaw
ケンブリッジ	cambridge
最速	pinakamabilis
すき	suki
ミルク	gatas
ミルク	milk
作詞家	lyricist
山陰	sanin
最短	pinakamaikling
パブ	pub
パブ	pub
イーグル	agila
キミ	kimi
マルク	marc
マルク	mark
高麗	goryeo
処女	birhen
処女	virgin
処女	birhen
処女	pagkadalaga
処女	maiden
栄光	maluwalhati
晴れ	maaraw
晴れ	sunny
司祭	pari
ディック	dick
ディック	titi
ひまわり	himawari
ひまわり	sunflower
カプセル	capsule
信夫	nobuo
クリーム	cream
微分	pagkita
微分	deribatibo
微分	differential
ボスニア	bosnia
失踪	naglaho
宮田	miyata
革新	makabago
革新	reporma
革新	inobasyon
革新	innovation
宇野	uno
二宮	ninomiya
香取	katori
ランナー	runner
ランナー	runners
北上	kitakami
菊地	kikuchi
可変	variable
担保	collateral
インストール	installation
インストール	pagluklok
インストール	install
子爵	biskonde
ナイフ	kutsilyo
アロー	arrow
中国人	intsik
中国人	tsino
中国人	chinese
デビッド	david
サックス	sacks
サックス	sax
サックス	saxophone
聖子	seiko
星座	konstelasyon
パイオニア	pioneer
金星	venus
灰色	gray
灰色	abo
灰色	grey
神谷	kamiya
ウォルター	walter
オレゴン	oregon
侯爵	marquis
森山	moriyama
ネルソン	nelson
コンゴ	ehipto
コンゴ	congo
除外	excludes
除外	excluding
除外	excluded
アンソニー	anthony
黒木	kuroki
カエル	palaka
カエル	palaka
孤立	paghihiwalay
コーラ	coke
コーラ	kola
コーラ	cora
コーラ	cola
巡査	opisyal
休暇	bakasyon
休暇	vacation
キャロル	carol
岩井	iwai
ネズミ	rat
ネズミ	daga
紙幣	bills
富岡	tomioka
青色	blue
青色	bughaw
青色	asul
想像	imahinasyon
現金	cash
暴行	assault
ゴードン	gordon
詐欺	panloloko
詐欺	pandaraya
軌跡	locus
森下	morishita
シチリア	sicilia
シチリア	sicily
オーク	oak
オーク	robles
金銭	pera
金銭	salapi
尊敬	respect
尊敬	respeto
尊敬	paggalang
カップル	couples
散歩	gala
ブロードウェイ	broadway
拉致	kinidnap
拉致	kidnap
知り合い	kakilala
知り合い	kakilala
ゲオルク	georg
スティーブ	steve
カウンター	kontra
カウンター	counter
両手	kamay
両手	hands
ルネサンス	renaissance
三次	kubiko
センサー	sensor
ジェームス	james
勝者	nagwagi
勝者	winner
勝者	pagandahan
勝者	winners
原稿	manuskrito
エチオピア	ethiopia
エチオピア	ethiopian
ギャング	gangster
ギャング	gang
アイヌ	ainu
デリー	delhi
動詞	pandiwa
レバー	pingga
レバー	atay
自信	kompiyansa
自信	nakatitiyak
自信	tiwala
自信	kagitingan
ラッキー	swerte
ラッキー	suwerte
ラッキー	lucky
誘惑	panunukso
誘惑	tukso
ユキ	yuki
マーチ	marso
グスタフ	gustav
レイアウト	layout
歓迎	welcome
屋外	panlabas
仮説	hipotesis
孤独	malungkot
孤独	lonely
孤独	solitude
バラード	ballad
押す	push
ニックネーム	palayaw
ニックネーム	palayaw
ハイウェイ	highway
等しい	pantay
等しい	katumbas
等しい	equals
パーフェクト	perfect
パーフェクト	perpekto
アイスランド	iceland
カスタム	custom
土井	doi
アーチ	arko
アーチ	arch
アルバート	albert
容器	lalagyan
アンソロジー	anthology
ケルン	cologne
青島	qingdao
コリン	colin
告発	paratang
屋上	rooftop
屋上	bubong
バックス	bucks
カウ	baka
墓所	puntod
墓所	libingan
墓所	grave
キングス	kings
キングス	hari
動機	motibo
ラボ	lab
フィクション	fiction
坂田	sakata
ミラクル	himala
ミラクル	milagro
ミラクル	miracle
バク	tapir
選択肢	pagpipilian
ピート	pete
幸子	yukiko
幸子	sachiko
ウォーク	paglalakad
ウォーク	maglakad
ウォーク	lumakad
ウォーク	lakad
ウォーク	walk
アピール	apila
アピール	umapela
アピール	apela
悲しみ	kalungkutan
悲しみ	pighati
悲しみ	lungkot
悲しみ	saya
悲しみ	hapis
悲しみ	nalungkot
プロセッサ	processor
スターリン	stalin
コカ	coca
十八	eighteen
遠い	malayo
遠い	kalayo
遠い	malayong
遠い	malayo
あかね	akane
運転手	driver
運転手	drayber
パレスチナ	palestine
パレスチナ	palestino
正直	matapat
正直	katapatan
正直	matapat
正直	honest
レジャー	leisure
スマイル	smile
スマイル	ngiti
夏目	natsume
暴動	stonewall
暴動	riot
暴動	kaguluhan
美咲	misaki
サイレント	tahimik
根岸	negishi
調節	adjustment
コロン	colón
コロン	colon
内装	panloob
ムスリム	muslim
アサ	cannabis
プラスチック	plastik
プラスチック	plastic
血管	tisyung
サイモン	simon
コパ	copa
ベートーヴェン	beethoven
中井	nakai
引数	argumento
エビ	hipon
麻薬	narcotic
総統	führer
土壌	lupa
感動	namangha
感動	hawakan
おんな	onna
折り返し	wrap
リム	rim
パラメータ	parameter
パラメータ	parameter
高地	upland
高地	highland
高地	kabundukan
高地	highlands
ピッツバーグ	pittsburgh
ウェイン	wayne
プライム	prime
プライム	punong
ドック	pantalan
バーチャル	birtwal
バーチャル	virtual
賠償	compensation
賠償	sweldo
テラ	terra
飲食店	restawran
飲食店	kainan
飲食店	restaurant
システムズ	systems
システムズ	sistema
セクション	section
セクション	seksyon
セクション	seksiyon
補償	compensation
補償	sweldo
ティム	tim
パナマ	panama
レッスン	lessons
レッスン	lesson
レッスン	aral
ウラン	uranyo
シール	seal
アルミニウム	aluminium
アルミニウム	aluminum
タラ	tara
タラ	cod
関口	sekiguchi
ねこ	neko
ねこ	pusa
ねこ	cat
氷河	glacier
メンテナンス	pagpapanatili
メンテナンス	maintenance
誠一	seiichi
だって	kc
だって	kasi
だって	dahil
プロペラ	propeller
マドンナ	madonna
モーリス	morris
モーリス	maurice
重い	mabigat
ミリオン	milyon
愛子	aiko
木製	kahoy
木製	wood
ネパール	nepal
ホーク	lawin
ホーク	hawk
ホーク	hawke
喫煙	naninigarilyo
喫煙	paninigarilyo
タバコ	sigarilyo
タバコ	tabako
タバコ	sigarilyo
主権	soberanya
寿司	sushi
推力	thrust
みか	mikado
宣教師	missionaries
宣教師	misyonaryo
頂上	summit
頂上	tuktok
志賀	shiga
直ちに	kaagad
直ちに	agad
判例	precedent
通話	tumawag
通話	tawagan
通話	tawag
水沢	mizusawa
ベネズエラ	venezuelan
ベネズエラ	venezuela
ダラス	dallas
ハードウェア	hardware
差異	pagkakaiba
差異	pagkakaiba
並木	namiki
レモン	limon
レモン	lemon
俊彦	toshihiko
服装	kasuotan
服装	kasuotan
工廠	arsenal
ヒント	tips
ヒント	pahiwatig
ヒント	tip
ニコラ	nicola
アラスカ	alaska
デニス	dennis
モノレール	monorail
入り口	pasukan
ラインナップ	pila
硬貨	barya
硬貨	barya
硬貨	coin
時々	minsa
時々	minsan
飯島	iijima
僧侶	monks
静か	tahimik
