और	y
भिन्न	distinta
भिन्न	diferente
भिन्न	distintos
भिन्न	distinto
भिन्न	diferentes
भिन्न	fracción
लोक	loka
लोक	público
लोक	publico
लोक	públicas
लोक	públicos
लोक	folk
सब	sab
सब	prs
सब	todas
सब	all
सब	todo
सब	todos
पूरा	completada
पूरा	finalizado
पूरा	completadas
पूरा	completados
पूरा	terminado
पूरा	completado
पूरा	lleno
पूरा	full
पूरा	llena
पूरा	plena
पूरा	completo
पूरा	entera
पूरा	enteras
पूरा	enteros
पूरा	entero
पूरा	completado
पूरा	completa
पूरा	completar
पूरा	completas
पूरा	completo
आवश्यकता	requisito
आवश्यकता	requiere
आवश्यकता	exigir
आवश्यकता	requerir
आवश्यकता	requieren
प्रकाश	ligera
प्रकाश	light
प्रकाश	luz
प्रकाश	ligero
प्रकाश	prakash
प्रकाश	luces
प्रकाश	lights
नई	novedad
नई	nuevas
नई	nuevos
नई	nuevo
नई	novedades
नई	nueva
चिकित्सा	medico
चिकित्सा	médicas
चिकित्सा	médicos
चिकित्सा	medicina
चिकित्सा	médico
चिकित्सा	terapia
दूसरी	segundos
दूसरी	segunda
दूसरी	segundas
दूसरी	segundo
कार्यक्रम	programas
कार्यक्रम	eventos
कार्यक्रम	acontecimientos
कार्यक्रम	programar
कार्यक्रम	programa
कार्यक्रम	acontecimiento
कार्यक्रम	evento
कार्यक्रम	programa
पुराने	viejo
पुराने	antiguo
पुराने	viejos
पुराने	antigua
पुराने	vieja
पुराने	mayores
सदी	siglo
सदी	century
भगवान	dios
भगवान	lord
भगवान	señor
लिखा	escrito
लिखा	escritas
लिखा	escrita
लिखा	escritos
लिखा	escribí
लिखा	escribió
लिखा	escribía
संस्थान	institute
संस्थान	instituto
संस्थान	institutos
संस्कृति	cultivo
संस्कृति	cultura
अंग्रेज़ी	inglés
अंग्रेज़ी	ingles
अंग्रेज़ी	espanol
पूर्ण	perfect
पूर्ण	perfectos
पूर्ण	perfecto
पूर्ण	perfecta
पूर्ण	perfectas
पूर्ण	lleno
पूर्ण	full
पूर्ण	llena
पूर्ण	plena
पूर्ण	completo
पूर्ण	completado
पूर्ण	completa
पूर्ण	completar
पूर्ण	completas
पूर्ण	completo
पूर्ण	completada
पूर्ण	finalizado
पूर्ण	completadas
पूर्ण	completados
पूर्ण	terminado
पूर्ण	completado
परिवर्तन	reconversión
परिवर्तन	conversión
परिवर्तन	transición
परिवर्तन	modificaciones
परिवर्तन	cambios
परिवर्तन	cambia
परिवर्तन	transformación
परिवर्तन	transformaciones
परिवर्तन	cambios
परिवर्तन	cambio
परिवर्तन	cambiar
परिवर्तन	cambia
परिवर्तन	variación
टीम	equipos
टीम	equipo
टीम	team
चर्चा	discusiones
चर्चा	debate
चर्चा	discusión
संगठन	organizacion
संगठन	organización
संगठन	organizacion
संगठन	organización
संगठन	organizaciones
अगर	agar
शैली	style
शैली	estilo
शैली	shelly
तुलना	comparación
तुलना	comparaciones
स्कूल	escuelas
स्कूल	colegios
स्कूल	escuela
स्कूल	colegio
स्कूल	escuela
पुस्तक	libro
लेखक	escritora
लेखक	escritor
लेखक	writer
लेखक	autores
लेखक	guionistas
लेखक	escritores
लेखक	redactores
लेखक	autor
लेखक	autora
संस्करण	edición
संस्करण	edition
संस्करण	versiones
संस्करण	version
संस्करण	versión
संस्करण	ediciones
खिलाड़ी	jugadores
खिलाड़ी	reproductores
खिलाड़ी	deportista
खिलाड़ी	atleta
खिलाड़ी	player
खिलाड़ी	reproductor
खिलाड़ी	jugador
खिलाड़ी	jugadora
ट्रेन	train
ट्रेन	trenes
ट्रेन	entreno
ट्रेन	entrenar
ट्रेन	tren
ट्रेन	trenes
प्रचलित	prevaleciente
प्रचलित	imperante
आकार	formas
आकार	forma
आकार	tamaños
आकार	tallas
आकार	size
आकार	talla
आकार	tamaño
उत्तरी	norte
उत्तरी	septentrional
उत्तरी	northern
उत्तरी	norteña
सीमा	limite
सीमा	limitar
सीमा	límite
सीमा	sima
सीमा	fronterizo
सीमा	fronteriza
सीमा	frontera
सीमा	fronteras
सीमा	borde
सीमा	alcance
सीमा	intervalo
सीमा	gama
सीमा	rango
सीमा	cordillera
सीमा	límites
सीमा	limites
पश्चिमी	occidental
पश्चिमी	occidente
पश्चिमी	western
पश्चिमी	occidentales
पश्चिमी	oeste
व्यवस्था	acuerdo
व्यवस्था	arreglo
व्यवस्था	arreglos
आर्थिक	económicas
आर्थिक	económicos
आर्थिक	económico
आर्थिक	economico
आर्थिक	económica
राजधानी	mayúsculas
राजधानी	capitales
राजधानी	capitales
राजधानी	capital
दर्शन	darshan
दर्शन	filosofía
दर्शन	visión
दर्शन	vision
वहाँ	allí
वहाँ	ahi
वहाँ	ahí
विधि	métodos
विधि	derecho
विधि	leyes
विधि	legislación
विधि	ley
विधि	método
विधि	modalidad
विधि	mode
विधि	modo
अवधि	duración
अवधि	periodo
अवधि	período
अवधि	periodos
अवधि	períodos
दृष्टि	visuales
दृष्टि	visual
दृष्टि	visión
दृष्टि	vision
सिद्धांत	teoría
सिद्धांत	teoria
सिद्धांत	siddhanta
सिद्धांत	principios
सिद्धांत	tenet
सिद्धांत	dogma
कलाकार	artistas
कलाकार	artista
कलाकार	artistas
बैंक	banks
बैंक	bancos
बैंक	banca
बैंक	banco
बैंक	bank
ज्यादा	más
ज्यादा	mas
ज्यादा	more
अंतिम	último
अंतिम	last
अंतिम	últimos
अंतिम	última
अंतिम	finales
अंतिम	final
अंतिम	definitivo
विशिष्ट	específicas
विशिष्ट	específicos
विशिष्ट	específica
विशिष्ट	especifico
विशिष्ट	específico
विशिष्ट	distinguidos
विशिष्ट	distinguida
विशिष्ट	distinguido
हिन्दू	hindúes
हिन्दू	hindú
लाल	rojos
लाल	rojo
लाल	rojas
लाल	roja
लाल	red
रहने	quedarse
पूर्वी	este
पूर्वी	oriente
पूर्वी	east
पूर्वी	orientales
पूर्वी	oriental
पूर्वी	eastern
समर्थन	apoyo
समर्थन	soporte
समर्थन	apoyos
समर्थन	anotaciones
समर्थन	aval
समर्थन	respaldo
व्यापार	comerciar
व्यापार	trading
व्यापार	comercio
व्यापार	empresa
व्यापार	negocio
व्यापार	negocios
व्यापार	intercambios
व्यापार	comercio
प्रयास	intentos
प्रयास	tentativas
प्रयास	esfuerzo
महिला	mujer
महिला	señora
महिला	dama
महिला	senora
महिला	mujer
महिला	hembra
महिला	hembras
महिला	femenino
परियोजना	project
परियोजना	proyecto
परियोजना	proyectar
जीवित	viva
जीवित	vivos
जीवित	vivo
जीवित	alive
जीवित	sobrevive
जीवित	sobrevivir
नामांकन	inscripción
नामांकन	matriculación
नामांकन	candidatura
नामांकन	nominación
नामांकन	nombramiento
नामांकन	designación
