den	เดอะ
programmet	โปรแกรม
venezuela	เวเนซุเอลา
visade	แนะนำ
gud	อัลลอฮ์
gud	พระเจ้า
gud	อัลลอฮฺ
sommaren	ซัมเมอร์
sommaren	summer
svårt	แรง
svårt	โหม
svårt	ลำบาก
svårt	หนัก
svårt	ฮาร์ด
svårt	ยาก
svårt	ยาก
mera	เมน
mera	อื่นๆ
mera	มากกว่า
star	ดวงดาว
star	ดารา
star	ดาว
mor	แม่
green	เขียว
klippa	กรีด
klippa	คัท
klippa	ตัด
klippa	หน้าผา
klippa	rock
klippa	ร็อค
klippa	โยก
klippa	หิน
röda	reds
röda	แดง
röda	เรด
avrinningsområden	catchment
king	กษัตริย์
king	king
king	ราชา
king	คิง
one	เดียว
one	หนึ่ง
beach	ชายหาด
beach	หาด
max	แม็กซ์
max	แม๊กซ์
max	แม็ก
list	รายการ
hösten	ล้ม
hösten	หล่น
hösten	ตก
hösten	ร่วง
lärare	คุณครู
lärare	อาจารย์
lärare	ครู
lärare	ครู
samhället	สังคม
https	https
brons	สัมฤทธิ์
mary	แมรี่
mary	แมรี
skrivit	เขียน
skrivit	เขียน
lagen	กฎหมาย
lagen	กฎ
svart	ดำ
bot	บ็อต
bot	bot
vapen	อาวุธ
vapen	แขน
vapen	อาวุธ
vapen	ปืน
mdt	mdt
städer	เมือง
städer	นคร
val	วาล
val	เวล
val	val
val	วาฬ
val	ปลาวาฬ
cruz	cruz
inre	ภายใน
inre	ภายใน
inre	inner
harry	harry
sten	stone
sten	หิน
sten	ศิลา
sten	rock
sten	ร็อค
sten	โยก
sten	หิน
mängd	จำนวน
mängd	ปริมาณ
nederländerna	เนเธอร์แลนด์
nhl	nhl
månader	เดือน
tom	ว่างๆ
tom	ว่าง
tom	ทอม
tom	tom
hålla	ถือ
hålla	กุม
platsen	ตำแหน่งที่ตั้ง
platsen	ตำแหน่ง
skriver	เขียน
finalen	finale
ursprungliga	ต้นฉบับ
ursprungliga	ดั้งเดิม
ursprungliga	เดิม
vanligt	สามัญ
vanligt	ทั่วไป
vanligt	ปกติ
vanliga	สามัญ
vanliga	ธรรมดา
vanliga	สามัญ
vanliga	ทั่วไป
vanliga	ปกติ
kronor	sek
kronor	มงกุฎ
viktig	สำคัญ
florida	ฟลอริดา
dig	เจ้า
dig	คุณ
dig	เธอ
match	เกม
match	เกมส์
match	แมตช์
sierra	เซียร์
föreningen	สมาคม
parc	parc
oscar	oscar
livet	ชีวิต
livet	life
sar	sar
regional	ภูมิภาค
datum	เดท
tekniska	เทคนิค
leon	ออน
djup	ลึก
djup	deep
castle	ปราสาท
österbotten	ostrobothnia
johnson	johnson
höga	high
höga	สูง
höga	ไฮ
tills	จนถึง
tills	จนกว่า
tills	จนถึง
tills	จน
tills	จนกว่า
villa	คฤหาสน์
lätt	ง่าย
lätt	ง่ายๆ
lätt	ง่ายดาย
lätt	ง่ายดาย
kairo	ไคโร
titel	ชื่อ
flygplats	aerodrome
krig	สงคราม
skog	ป่า
skog	ป่า
skog	ฟอเรส
skog	ฟอเรสต์
beroende	ติด
bygga	ตึก
bygga	อาคาร
bygga	สร้าง
bayern	bayern
texten	ข้อความ
utveckling	พัฒนาการ
utveckling	พัฒนา
utveckling	วิวัฒนาการ
spanska	สเปน
historik	ประวัติศาสตร์
historik	ประวัติการ
historik	ประวัติ
indien	อินเดีย
läst	อ่าน
lee	ลี
lee	lee
lägga	วาง
lägga	ใส่
music	มิวสิค
music	เพลง
music	ดนตรี
dagen	เดย์
dagen	วัน
pris	ราคา
pris	รางวัล
centre	กึ่งกลาง
centre	ศูนย์
centre	ศูนย์กลาง
song	ซง
song	เพลง
prag	ปราก
prag	ปราง
frågan	คำถาม
nusa	nusa
arkitekt	สถาปนิก
vem	ผู้
vem	ใคร
tack	ขอบคุณ
final	finale
fel	ธรรม
fel	ผิด
fjärilar	ผีเสื้อ
gård	farm
gård	ไร่
gård	ฟาร์ม
sidor	เพจ
sidor	หน้าที่
sidor	หน้า
jorden	earth
jorden	โลก
jorden	ธรณี
yngre	ยัง
yngre	junior
yngre	เยาวชน
såg	พบเห็น
såg	เห็น
drottning	ควีน
drottning	ราชินี
ägde	กรรมสิทธิ์
igenom	ผ่าน
ses	ses
konst	ศิลปะ
konst	ศิลปศาสตร์
konst	อาร์ต
konst	อาร์ท
konst	art
konst	ศิลปะ
hall	ฮอล
hall	ฮอลล์
hör	ได้ยิน
hör	ยิน
landskap	บรรยากาศ
landskap	ทัศนียภาพ
landskap	ทิวทัศน์
allmänna	ทั่วไป
allmänna	แม่ทัพ
virginia	เวอร์จิเนีย
mästare	อาจารย์
mästare	แชมป์
mästare	แชมเปี้ยน
station	สถานี
fågel	นก
fågel	เบิร์ด
minuter	นาที
sports	สปอร์ต
sports	กีฬา
kungariket	อาณาจักร
röst	เสียง
sofia	โซเฟีย
precis	เป๊ะ
piano	เปียนโน
spring	วิ่ง
spring	รัน
spring	หนี
uppslagsbok	สารานุกรม
hockey	ฮอกกี้
free	ฟรี
free	อิสระ
free	ว่าง
free	เสรี
free	free
försök	ลอง
tjänst	บริการ
priset	ราคา
visa	ดู
visa	แสดง
visa	โชว์
visa	แสดง
grupper	กลุ่ม
tagit	ถ่าย
kontrakt	สัญญา
fråga	ถาม
fråga	สอบถาม
fråga	สอบถาม
fråga	คำถาม
bäst	best
brst	brst
projekt	โครงการ
projekt	โครงการ
tur	ลัคกี้
tur	โชค
tur	โชค
radera	ลบ
bor	bor
militär	กองทัพ
militär	ทหาร
uppgifter	ข้อมูล
uppgifter	อินเทอร์เน็ต
uppgifter	ข้อมูล
das	das
blue	น้ำเงิน
blue	สีน้ำเงิน
blue	บลู
eriksson	eriksson
frågor	คำถาม
floden	แม่น้ำ
björn	แบก
björn	หมี
code	รหัส
code	โค้ด
nationella	national
nationella	ชาติ
domare	ตัดสิน
domare	กรรมการ
domare	กรรมการ
premiär	ปฐมทัศน์
bukit	บูกิต
följer	ติดตาม
följer	ติดตาม
följer	ตาม
följer	ติดตาม
saknar	คิดถึง
saknar	มิส
saknar	พลาด
saknar	นางงาม
saknar	หาย
saknar	ขาด
myror	มด
försökte	พยายาม
tour	ทัวร์
arbeten	งาน
indian	อินเดีย
skalbaggar	ด้วง
slog	ตี
slog	ถล่ม
slog	ชน
slog	จีบ
png	png
svarta	ดำ
byggnader	ตึก
byggnader	อาคาร
spår	แทร็ก
spår	แทร็ค
kraft	บังคับ
kraft	แรง
kraft	อำนาจ
kraft	power
kraft	พลังงาน
kraft	พลัง
jack	แจ๊ค
jack	แจ๊ก
jack	แจ็ค
jack	jack
jack	แจ็ก
skapad	สร้าง
unga	ยัง
relativt	สัมพันธ์
relativt	ญาติ
våren	spring
våren	สปริง
bana	รันเวย์
eva	อีฟ
eva	eve
georgien	จอร์เจีย
scott	สก็อตต์
scott	สก็อต
scott	สก๊อต
scott	สกอต
nst	nst
american	อเมริกัน
hustru	ภริยา
hustru	ภรรยา
hustru	เมีย
jackson	แจ็กสัน
slutligen	สุดท้าย
vanlig	สามัญ
vanlig	ทั่วไป
range	ช่วง
range	ระยะ
hitta	หา
hitta	ค้นหา
forskning	ค้นคว้า
forskning	วิจัย
klart	เคลียร์
klart	ล้าง
klart	ชัดเจน
klart	ชัด
öppna	เปิด
viktigaste	หลัก
följde	ตาม
skola	โรงเรียน
hertig	ดุ๊ค
hertig	ดุค
hertig	ดุก
hertig	ดุ๊ก
tidiga	ต้น
litteratur	วรรณกรรม
litteratur	วรรณคดี
rysk	รัสเซีย
metal	โลหะ
metal	เหล็ก
viktiga	สำคัญ
upplagan	ฉบับ
nio	เก้า
nio	nio
fungerar	ทำงาน
fungerar	ทำงาน
läkare	แพทย์
läkare	ดอกเตอร์
läkare	หมอ
läkare	แพทย์
vunnit	วอน
vunnit	ชนะ
lago	lago
warren	วอร์เรน
hot	ร้อนๆ
hot	ร้อน
hot	hot
resultatet	ผล
resultatet	ผลลัพธ์
försöker	พยายาม
yrke	อาชีพ
yrke	อาชีพ
fartyg	ภาชนะ
fartyg	เรือ
fartyg	ยาน
fartyg	เส้นเลือด
västerås	västerås
japanska	ญี่ปุ่น
universitetet	มหาวิทยาลัย
begreppet	แนวคิด
begreppet	concept
svt	svt
cape	แหลม
cape	เคป
arbetar	ทำงาน
arbetar	ทำงาน
riksdagen	reichstag
riksdagen	รัฐสภา
klass	ห้องเรียน
klass	คลาส
klass	เรียน
fru	ภริยา
fru	ภรรยา
fru	เมีย
filippinerna	ฟิลิปปินส์
etikett	ป้าย
royal	รอยัล
royal	ราชวงศ์
saknas	หาย
saknas	ขาด
cypern	ไซปรัส
herrar	มาสเตอร์
politisk	การเมือง
speciellt	พิเศษ
höll	เก็บ
ghana	กานา
ghana	กาน
bad	แย่
bad	ร้าย
bad	bad
bad	เลว
bad	อ่างอาบน้ำ
bad	อาบ
media	สื่อ
paulo	เปาโล
manus	บท
skapade	สร้าง
pass	หนังสือเดินทาง
pass	หนังสือเดินทาง
gått	ผ่าน
press	สื่อ
press	กด
tränare	coach
tränare	โค๊ช
tränare	โค้ช
kultur	วัฒนธรรม
blå	น้ำเงิน
blå	สีน้ำเงิน
blå	บลู
intresse	ดอกเบี้ย
intresse	สนใจ
tävling	แข่ง
tävling	ประกวด
lägre	ลด
lägre	ต่ำ
lägre	ล่าง
bestående	ถาวร
bestående	ยั่งยืน
kvinna	หญิง
kvinna	หญิง
andreas	andreas
ersattes	แทนที่
air	แอร์
air	อากาศ
air	air
persiska	เปอร์เซีย
översatt	แปล
baker	baker
georgia	จอร์เจีย
döda	สังหาร
döda	ฆ่า
döda	ตาย
döda	ฆ่า
rosa	pink
rosa	ชมพู
rosa	สีชมพู
rosa	กุหลาบ
kvinnliga	หญิง
sid	ซิด
vice	ปลัด
vice	รอง
ekonomisk	เศรษฐกิจ
betydande	สำคัญ
veckor	อาทิตย์
veckor	สัปดาห์
resa	ทริป
öppen	เปิด
gruva	เหมือง
gruva	เหมือง
lämna	ทิ้ง
pengar	เงิน
nyland	uusimaa
priser	ราคา
priser	รางวัล
din	din
din	ดิน
slag	หมัด
persson	persson
ägare	owner
ägare	เจ้าของ
ägare	เจ้าของ
ägare	กรรมสิทธิ์
museet	พิพิธภัณฑ์
vänster	ซ้าย
vänster	เหลือ
spelas	เล่น
storlek	ขนาด
storlek	ไซส์
sweden	สวีเดน
grad	บัณฑิต
grad	อันดับ
grad	ปริญญา
extra	พิเศษ
valley	หุบเขา
rid	ขี่
delta	เดลต้า
delta	delta
göran	goran
kör	ประหาร
kör	วิ่ง
kör	รัน
kör	หนี
kör	ขับ
kör	ขับขี่
kör	ไดรฟ์
kör	ไดร์ฟ
kritik	วิจารณ์
maja	maja
högt	high
högt	สูง
högt	ไฮ
högt	ดังๆ
högt	ดัง
åke	ake
image	ภาพ
image	รูปภาพ
image	อิมเมจ
stark	เข้ม
stark	strong
stark	แรง
stark	แข็งแกร่ง
katolska	คาทอลิก
militära	กองทัพ
militära	ทหาร
bangladesh	บังกลาเทศ
regering	ราชการ
regering	รัฐบาล
kristna	คริสเตียน
kristna	คริสเตียน
språket	ภาษา
douglas	ดักลาส
rubriken	หัวข้อ
yaoundé	yaoundé
utvecklades	พัฒนา
utvecklades	วิวัฒนาการ
utvecklades	พัฒนา
romersk	roman
romersk	โรมัน
syster	น้อง
syster	พยาบาล
ludvig	ludvig
ludvig	หลุยส์
enkelt	ง่าย
enkelt	ง่ายๆ
enkelt	ง่ายดาย
enkelt	ง่าย
enkelt	ง่ายๆ
enkelt	ง่ายดาย
vän	friend
vän	เพื่อน
young	ยัง
not	หมายเหตุ
not	บันทึก
not	โน้ต
house	บ้าน
house	เฮ้าส์
vit	ขาว
vit	ไวท์
aux	aux
syfte	วัตถุประสงค์
typer	ชนิด
typer	ประเภท
slottet	ปราสาท
rowspan	rowspan
arbeta	ทำงาน
arbeta	งาน
arbeta	ทำงาน
slätt	ธรรมดา
