και	そして
εκπαίδευση	学歴
γάλλος	フレンチ
γάλλος	フランス語
δέκα	テン
δέκα	ten
δεύτερος	番目
δεύτερος	セカンド
επόμενο	next
ανθρώπους	ヒト
ανθρώπους	ピープル
φυσική	自然
φυσική	ナチュラル
φυσική	フィジカル
φυσική	物理
τομέα	セクター
πρωταθλητής	チャンプ
πρωταθλητής	チャンピオン
χρυσό	ゴールデン
χρυσό	黄金
χρυσό	gold
χρυσό	ゴールド
πεδίο	範囲
πεδίο	スコープ
πεδίο	フィールド
ενότητα	統一
ενότητα	セクション
ενότητα	モジュール
ερμηνεία	解釈
ερμηνεία	通訳
παγκόσμια	global
παγκόσμια	グローバル
κίνημα	ムーブメント
κίνημα	楽章
κίνημα	運動
φέρει	持ち込み
φέρει	ブリング
ρεκόρ	レコード
ρεκόρ	記録
κιθάρα	ギター
δεδομένα	データ
έναρξη	開始
έναρξη	始める
έναρξη	スタート
έναρξη	開始
οκτώβριο	十月
αποστολή	送信
αποστολή	送信
αποστολή	送る
αποστολή	ミッション
χρώματα	カラー
χρώματα	カラー
μορφές	フォーム
μορφές	形態
πειραιώς	ピレウス
αρχική	イニシャル
αρχική	頭文字
αρχική	オリジナル
έμεινε	滞在
ύπαρξη	存在
ακολουθεί	フォロー
ήττα	敗北
διεθνείς	インターナショナル
διεθνείς	国際
τόμος	音量
τόμος	ボリューム
τόμος	体積
νέος	new
νέος	新しい
νέος	新規
νέος	若い
νέος	ヤング
θρόνο	玉座
γερμανική	ドイツ語
δημήτρης	ディミトリ
σκορ	スコア
σκορ	得点
σκορ	スコア
φωνητικά	ボーカル
φωνητικά	ボーカル
εσωτερικό	内部
εσωτερικό	内装
εσωτερικό	内面
εσωτερικό	インテリア
εσωτερικό	内部
εσωτερικό	内側
εσωτερικό	インナー
εσωτερικό	内面
ενέργεια	エネルギー
μοντέλο	モデル
στρατιώτες	兵士
πώς	how
γερμανός	ドイツ語
αφρική	アフリカ
επιλογή	選考
επιλογή	セレクション
επιλογή	選択
επιλογή	オプション
επιλογή	選択
επιλογή	チョイス
επιλογή	選択
επιλογή	選択
επιλογή	select
σεπτέμβριο	九月
στρατός	軍事
στρατός	軍隊
στρατός	アーミー
στρατός	軍隊
στρατός	陸軍
περισσότεροι	もっと
επιθέσεις	攻撃
ιούνιο	六月
σελίδες	ページ
περιβάλλον	環境
χώρος	スペース
χώρος	空間
σύνταγμα	連隊
σύνταγμα	体質
σύνταγμα	憲法
σύγχρονη	モダン
σύγχρονη	現代
αθλητές	選手
αθλητές	アスリート
υψόμετρο	高度
μπροστά	進む
μπροστά	フォワード
μπροστά	転送
μπροστά	フロント
μπροστά	表側
μπροστά	前面
περιεχόμενο	コンテンツ
περιεχόμενο	内容
περιεχόμενο	内容
ιδιότητες	属性
ιδιότητες	プロパティ
ιδιότητες	属性
αντίδραση	反応
αντίδραση	リアクション
αντίδραση	応答
αντίδραση	レスポンス
ασία	アジア
επιχειρήσεις	ビジネス
αιώνας	世紀
αιώνας	センチュリー
υπόθεση	ケース
αριστερά	左側
αγωνιστική	競走
αγωνιστική	レース
αγωνιστική	レーシング
εκδοχή	バージョン
καλύτερα	ベター
καλύτερα	最高
καλύτερα	ベスト
καλύτερα	best
μεγάλος	大きな
μεγάλος	大きい
μεγάλος	ビッグ
λίστα	リスト
έκθεση	レポート
έκθεση	報告
έκθεση	展示
έκθεση	照射
έκθεση	被曝
έκθεση	露出
οικονομικών	財務
οικονομικών	金融
οικονομικών	財政
οικονομικών	ファイナンス
καλό	良い
καλό	グッド
πλατεία	正方形
πλατεία	四角
πλατεία	広場
μάρτιο	マーチ
μάρτιο	行進曲
προστασία	保護
απεβίωσε	故人
επέκταση	延長
επέκταση	内線
επέκταση	膨張
προσωπική	パーソナル
προσωπική	個人
πράξη	アクト
πράξη	act
καταγωγή	原点
καταγωγή	語源
καταγωγή	由来
καταγωγή	起源
καταγωγή	起源
μικρογραφία	サムネイル
αγώνας	人種
αγώνας	競走
αγώνας	レース
αγώνας	闘争
αγώνας	格闘
αγώνας	マッチ
αγώνας	一致
αγώνας	ファイト
υπηρεσίες	サービス
στόχο	目的
στόχο	ターゲット
στόχο	ゴール
πλαίσια	フレーム
εκστρατεία	キャンペーン
κύπρο	キプロス
επιστροφή	払戻し
επιστροφή	払い戻し
επιστροφή	還付
επιστροφή	返金
επιστροφή	return
επιστροφή	リターン
αύγουστο	アウグスト
περιλαμβάνουν	含める
ηθοποιοί	女優
ηθοποιοί	俳優
κριτική	批評
κριτική	評論
κριτική	批判
κριτική	批判
κείμενα	テキスト
λάθος	エラー
λάθος	間違い
επεξεργασία	編集
επεξεργασία	処理
επεξεργασία	加工
νίκες	勝利
νίκες	勝利
βιογραφικά	cvs
διαφορετικά	異なる
διαφορετικά	さもなければ
γρήγορα	クイック
γρήγορα	速い
γρήγορα	高速
άρη	アレス
άρη	マーズ
άρη	火星
άνθρωπος	ヒト
άνθρωπος	ヒューマン
άνθρωπος	人間
άνθρωπος	男性
άνθρωπος	man
σύνορα	ボーダー
σύνορα	国境
σύνορα	フロンティア
αεροσκάφη	航空機
αεροσκάφη	飛行機
πλοίο	船舶
πλοίο	船舶
πλοίο	ボート
ομοσπονδία	連邦
γήπεδο	スタジアム
κανένα	なし
αμερικανοί	アメリカン
απρίλιο	四月
απρίλιο	エイプリル
καλύτερο	ベター
καλύτερο	最高
καλύτερο	ベスト
καλύτερο	best
υποστήριξη	サポート
υποστήριξη	支持
δημιούργησε	作成
κοινοβούλιο	議会
κοινοβούλιο	国会
γερμανικά	ドイツ語
ζωγράφος	画家
διοικητής	司令官
δημόσια	公衆
δημόσια	公開
δημόσια	パブリック
αύξηση	増加
αύξηση	増額
αύξηση	増やす
εμφανίσεις	インプレッション
γύρο	ラウンド
γύρο	round
γύρο	丸い
δίσκο	ディスク
δίσκο	円盤
δίσκο	ディスク
δίσκο	トレイ
κοινή	共通
αξίωμα	公理
αστεροειδής	小惑星
αστεροειδής	小惑星
νοέμβριο	十一月
μήνα	月間
πάτρα	パトラ
πολιτισμού	文化
πολιτισμού	カルチャー
φαινόμενο	現象
γαλλικά	フレンチ
γαλλικά	フランス語
τουρκία	トルコ
τουρκία	七面鳥
δρόμο	道路
λιμάνι	港湾
λιμάνι	ポート
λιμάνι	ハーバー
ηνωμένο	ユナイテッド
ποιητής	詩人
ποιητής	歌人
συνέπεια	一貫性
συνέπεια	帰結
πρόεδρο	大統領
πρόεδρο	プレジデント
πρόεδρο	社長
μνήμη	メモリ
μνήμη	メモリー
μνήμη	記憶
χέρια	アームス
χέρια	両手
κανόνες	規則
κανόνες	ルール
διατήρηση	保存
διατήρηση	保全
διατήρηση	メンテナンス
διατήρηση	整備
διατήρηση	保全
βουλή	議会
βουλή	国会
παιδί	キッド
παιδί	子供
παιδί	児童
εικόνες	画像
εικόνες	イメージ
εθνικότητα	国籍
τελευταίος	最終
τελευταίος	ラスト
τελευταίος	最後
ενώσεις	組合
ενώσεις	化合物
σκηνή	現場
σκηνή	シーン
σκηνή	場面
σκηνή	テント
εισαγωγή	紹介
εισαγωγή	導入
εισαγωγή	輸入
εισαγωγή	挿入
μεταφορά	輸送
μεταφορά	交通
μεταφορά	移転
μεταφορά	転送
μεταφορά	乗り換え
μεταφορά	譲渡
μεταφορά	輸送
μεταφορά	交通
εξωτερικό	外部
εξωτερικό	海外
άτομο	人物
άτομο	原子
εργασία	作業
εργασία	仕事
εργασία	ワーク
εργασία	分娩
εργασία	労働
γερμανοί	ドイツ語
τάξη	教室
τάξη	階級
τάξη	クラス
τάξη	オーダー
τάξη	注文
παρελθόν	過去
παλαιότερα	以前
δουλειά	職業
δουλειά	仕事
δουλειά	ジョブ
δουλειά	作業
δουλειά	仕事
δουλειά	ワーク
συμπεριφορά	行動
συμπεριφορά	挙動
συμπεριφορά	姿勢
συμπεριφορά	態度
συμπεριφορά	行動
συμπεριφορά	挙動
βόρειο	ノーザン
βόρειο	北方
βόρειο	北部
απόψεις	意見
απόψεις	ビュー
άνθρακα	石炭
άνθρακα	炭素
κοινωνία	社会
οκτώ	eight
οκτώ	エイト
σύμβολο	シンボル
σύμβολο	記号
προσθήκη	加算
προσθήκη	加法
προσθήκη	追加
προσθήκη	加算
ισραήλ	イスラエル
άρης	アレス
άρης	マーズ
άρης	火星
καναδά	カナダ
παιχνίδια	ゲーム
παιχνίδια	おもちゃ
παιχνίδια	オモチャ
παιχνίδια	玩具
ανάλυση	内訳
ανάλυση	分析
ανάλυση	解析
κόκκινο	赤い
κόκκινο	赤色
κόκκινο	レッド
ηλιακό	ソーラー
δίσκος	アルバム
δίσκος	ディスク
δίσκος	円盤
δίσκος	ディスク
δίσκος	トレイ
πρωταθλήτρια	チャンピオン
ροκ	ロック
αντικείμενα	アイテム
αντικείμενα	品物
αντικείμενα	オブジェクト
ενέργειας	エネルギー
ζώνη	ゾーン
ζώνη	zone
ζώνη	ベルト
σύλλογοι	組合
σύλλογοι	クラブ
σχέδια	デザイン
σχέδια	計画
σχέδια	プラン
σχέδια	プロジェクト
σχέδια	図面
δίκτυο	ネットワーク
φως	軽い
φως	明るい
φως	ライト
πραγματικό	real
πραγματικό	本物
πραγματικό	リアル
παραπομπές	参考文献
παραπομπές	参照
παραπομπές	リファレンス
μικρές	小さな
μικρές	スモール
μικρές	小さい
πίνακας	テーブル
πίνακας	絵画
απάντηση	回答
απάντηση	答え
απάντηση	答弁
απάντηση	返信
περιλαμβάνονται	含む
αποκλειστικά	独占
νότιο	サザン
νότιο	南部
νότιο	サウス
πολιτικές	ポリシー
πολιτικές	施策
πολιτικές	方針
ανήκουν	属する
ανήκουν	所属
νόμος	法律
νόμος	法学
πράγματα	モノ
πράγματα	物事
πράγματα	もの
οποιαδήποτε	any
άννα	アナ
άννα	アンナ
απλώς	ちょうど
απλώς	ジャスト
απλώς	ただ
σκηνοθέτης	監督
σκηνοθέτης	ディレクター
σκηνοθέτης	取締役
ιαπωνία	日本
σειρές	シリーズ
φον	シカ
δολάρια	ドル
λίγες	少数
τρόπος	ウェイ
κεντρικό	中央
κεντρικό	セントラル
ακαδημίας	アカデミー
καταστροφή	災害
καταστροφή	破壊
φύση	ネイチャー
φύση	自然
ναι	はい
όργανα	機関
τιμές	価格
πίεση	気圧
πίεση	圧力
βασίλισσα	女王
βασίλισσα	クイーン
κόμματα	コンマ
κόμματα	当事者
κόμματα	パーティ
κόμματα	パーティー
χαρακτήρες	文字
χαρακτήρες	キャラクター
