категория	categorie
сезона	seizoen
сградата	bouwen
значително	substantiële
значително	substantieel
значително	aanzienlijk
значително	aanzienlijke
значително	aanzienlijk
значително	beduidend
значително	significant
значително	significant
определя	bepaalt
определя	verzamelingen
определя	sets
определя	omschrijft
определя	definieert
основан	gegrond
основан	opgericht
основан	gesticht
русе	list
кораб	vaartuig
кораб	schip
кораб	ambacht
кораб	boot
икономика	economie
икономика	economie
офицер	officier
офицер	agent
цялото	hele
цялото	geheel
теория	theorie
общество	samenleving
общество	genootschap
общество	maatschappij
преброяването	volkstelling
преброяването	census
дълго	lang
дълго	lange
дълго	long
райони	streken
райони	districten
райони	wijken
райони	oppervlakten
райони	gebieden
езеро	meer
папа	paus
спас	kuuroorden
основа	stichting
основа	fundering
основа	base
основа	basis
основа	grondslag
елизабет	elizabeth
елизабет	elisabeth
елизабет	elisabeth
бивш	voormalig
бивш	voormalige
дума	woord
полет	paulette
полет	vlucht
двама	twee
двама	two
реки	rivieren
среда	omgeving
среда	milieu
среда	omgeving
избори	verkiezing
избори	verkiezingen
избори	verkiezing
избори	verkiezingen
общини	gemeenten
ясно	clear
ясно	duidelijk
ясно	helder
ясно	duidelijk
актриси	actrices
актриси	actrice
минути	minuten
минути	notulen
губи	verliezen
губи	verliest
губи	verliezen
губи	verlies
достатъчно	genoeg
формата	shape
формата	vorm
включват	omvat
включват	inclusief
уилям	willem
уилям	william
белгия	belgie
белгия	belgië
говори	talk
говори	praten
говори	praat
говори	spreek
говори	spreken
думи	woorden
школа	school
епархия	bisdom
шест	zes
шест	six
хиляди	duizenden
заместник	plaatsvervanger
заместник	hulpsheriff
заместник	plaatsvervangend
гвинея	guinea
гвинея	guinee
такъв	dergelijke
храм	altaar
храм	heiligdom
храм	tempel
горна	upper
горна	bovenste
горна	opper
отказва	weigert
отказва	weigerde
отказва	geweigerd
отказва	weigerden
ботев	botev
постепенно	geleidelijk
постепенно	geleidelijke
постепенно	geleidelijk
романи	romans
построена	gebouwde
построена	gebouwd
забележителности	bezienswaardigheden
забележителности	bezienswaardigheden
контрол	controle
контрол	control
контрол	controles
жан	jean
жан	johanna
жан	jeanne
интернет	internet
американска	amerikaan
американска	amerikaans
американска	amerikaanse
границата	grens
римска	roman
римска	romeinse
римска	romeins
океан	oceaan
зрители	toeschouwers
зрители	kijkers
география	geografie
география	aardrijkskunde
административно	administratief
административно	administratieve
победи	beat
победи	win
победи	winnen
победи	overwinningen
елена	helena
елена	elena
статистиката	statistiek
статистиката	statistieken
роли	rollen
роли	rollen
роли	rolls
лудвиг	ludwig
космически	kosmische
космически	kosmisch
представя	presenteert
представя	cadeaus
представя	cadeautjes
сграда	bouwen
македонски	macedonische
виж	zien
виж	zie
виж	kijk
съдържание	content
съдържание	inhoud
съдържание	inhoud
съдържание	inhoudsopgave
китара	guitar
китара	gitaar
мъже	mannen
югославия	joegoslavië
епископ	loper
епископ	bisschop
епископ	bishop
северно	noorden
северно	noord
георгиев	georgiev
музиката	muziek
острова	eiland
морски	marinier
морски	maritiem
морски	nautische
иска	wil
черна	zwarte
черна	black
черна	zwart
високо	high
високо	hoog
високо	hoge
използвани	gebruikt
използвани	gebruikte
системата	systeem
системата	stelsel
революция	revolutie
пример	voorbeeld
луи	louis
луи	lodewijk
луи	louie
олимпийски	olympic
