que	той
fotografia	фотографію
fotografia	фотографія
castellà	іспанською
castellà	іспанської
castellà	іспанська
dirigida	орієнтований
dirigida	направлена
khan	хан
domini	домен
domini	dominion
aviat	soon
aviat	скоро
fort	сильним
fort	сильні
fort	сильною
fort	сильний
fort	сильна
canal	канал
canal	канал
canal	каналом
canal	channel
canal	каналу
honor	честь
honor	шанувати
honor	вшанування
quantitat	сума
quantitat	суму
quantitat	кількість
nascut	народження
nascut	народився
nascut	борн
nascut	народилась
nascut	народилася
girona	жирона
secció	розділ
secció	секція
secció	секції
enric	генрі
enric	генріх
enric	анрі
life	життя
life	лайф
acadèmia	академія
acadèmia	академії
cançó	конкурс
cançó	пісня
capacitat	потужність
capacitat	спроможність
mallorca	mallorca
normalment	зазвичай
normalment	зазвичай
catedral	собор
catedral	соборна
catedral	кафедра
der	дер
cor	серце
ocupar	займають
noms	назви
noms	імена
sistemes	систем
sistemes	systems
disseny	проектування
disseny	дизайн
disseny	розробка
pintura	малювання
pintura	картина
pintura	живопис
svg	svg
coll	шия
coll	шию
senyor	сер
senyor	пане
senyor	господь
senyor	господа
senyor	володар
senyor	лорд
hectàrees	гектарів
biblioteca	бібліотеку
biblioteca	бібліотека
biblioteca	бібліотеки
territoris	територій
esdevenir	стає
esdevenir	становлення
esdevenir	ставши
rus	російська
rus	російською
rus	російську
genera	створити
genera	створює
formes	форм
formes	форми
formes	форм
formes	форми
campanya	кампанії
campanya	похід
campanya	кампанія
alcalde	мер
alcalde	мера
alcalde	майор
mes	місяця
mes	місяць
recerca	дослідження
recerca	research
successor	наступником
carretera	дорожні
carretera	дорога
relacions	взаємини
relacions	відносини
fusta	вуд
fusta	деревина
fusta	лісова
llatí	латинська
llatí	латинської
llatí	латинські
malden	malden
potser	maybe
potser	можливо
britànic	британці
britànic	британська
britànic	британські
britànic	british
britànic	англієць
negre	чорні
negre	чорне
negre	чорна
negre	чорний
publicat	опублікований
publicat	оприлюднено
publicat	опубліковано
publicat	опубліковано
publicat	опубліковані
xvi	xvi
importància	важливості
importància	важливість
paul	пол
paul	пауль
paul	павло
aigües	вод
independència	незалежність
independència	незалежності
lleó	лев
respecte	respect
respecte	повага
propi	власне
propi	власні
propi	власний
industrials	промислові
industrials	промислова
industrials	промисловий
industrials	промисловців
etapes	стадії
etapes	діях
personatge	характер
personatge	символів
personatge	персонаж
personatge	символ
aire	air
aire	повітряна
aire	повітря
considerat	вважається
considerat	вважаються
considerat	вважають
considerat	вважалося
editorial	видавець
editorial	редакцій
petites	малий
petites	малі
petites	маленькі
unitat	юніт
unitat	одиниці
unitat	одиниця
american	американський
american	американець
