年	any
明天	demà
集結	reagrupament
場合	ocasió
杖	rod
先鋒	pioneer
先鋒	vanguardia
先鋒	pioners
動詞	verb
動詞	verbs
足利	ashikaga
體積	volum
體積	mida
暗殺	atemptat
噴射	jet
復仇	venjança
復仇	venjança
燃燒	cremar
燃燒	crema
燃燒	cremant
感受	sentiment
感受	sentiments
射程	interval
追溯	retroactius
追溯	retrospectiva
魅力	glamour
魅力	carisma
魅力	encant
茄	solanum
茄	albergínia
茄	albergínies
契丹	khitan
起義	intifada
兵團	regiment
廈門	xiamen
培訓	entrenament
培訓	formació
大教堂	catedral
聯軍	coalició
鰓	gill
鰓	brànquies
暴露	exposat
暴露	exposats
暴露	exposició
培養	criança
培養	maternals
消費者	consumidor
消費者	consumidors
生育	fertilitat
雲端	núvol
屍體	cos
寸	polzada
時刻	moments
時刻	moment
蝦	gambes
蝦	gamba
專利	patent
專利	patents
田徑	atletisme
矛	llança
追蹤	pista
追蹤	peça
追蹤	traçat
追蹤	seguiment
追蹤	rastrejant
售票	bitllet
區別	distinció
區別	diferència
搞笑	funny
搞笑	graciós
三部曲	trilogia
村落	poble
村落	aldea
發言人	portaveu
葡萄酒	vi
音樂劇	musical
樸	park
樸	parc
半徑	radi
六個	sis
六個	six
標籤	etiquetes
標籤	pestanya
標籤	tab
標籤	etiquetes
標籤	etiqueta
放大	zoom
肝	fetge
日間	diürna
傳記	biografies
傳記	biografia
失望	decebut
失望	decepció
勉	mian
雅克	jacques
安迪	andy
辦公	despatx
辦公	office
辦公	oficina
屬性	atribut
屬性	propietat
屬性	propietats
屬性	atributs
種植	plantació
種植	cultiu
種植	conreu
氫	hidrogen
數百	centenars
數百	moltíssims
豐田	toyota
名譽	honorari
名譽	reputació
名譽	honor
光子	mitsuko
光子	fotó
特點	funcionalitats
特點	característiques
特點	característic
特點	característics
磷	fòsfor
品種	races
品種	raça
品種	varietats
書記	passants
瑪莉	maría
瑪莉	mary
霜	gelada
霜	crema
霜	nata
海豚	dofí
海豚	dofins
紫色	porpra
紫色	morat
電流	actuals
電流	actual
電流	corrent
特快	expressi
特快	express
特快	expressar
遙	haruka
正統	ortodòxia
正統	ortodox
國外	ultramar
千克	quilograms
千克	quilogram
千克	quilo
千克	kilo
密碼	codi
密碼	contrasenya
密碼	contrasenyes
帽子	barrets
帽子	barret
普查	cens
普查	censos
腺	glàndula
海軍陸戰隊	marines
歌劇	opera
歌劇	òpera
歌劇	òperes
焦點	focus
冬天	hivern
紀元	època
幸運	sort
里斯本	lisboa
霍爾	hall
資本	capital
幹部	cadres
拓展	expansió
團結	solidaritat
三級	nivell
魔鬼	dimoni
魔鬼	devil
魔鬼	diable
獎勵	recompenses
獎勵	premia
獎勵	bonus
獎勵	gratificació
獎勵	bonificació
獎勵	incentius
獎勵	premis
獎勵	recompensa
合唱團	chorus
國防	defensa
國防	defensa
文書	instrument
文書	instruments
容許	permetre
容許	permet
意圖	intenció
意圖	intencionalitat
意圖	intencions
物件	objecte
物件	objectes
培育	maternals
培育	cria
培育	nodrir
培育	cultivar
物流	logística
味道	gust
味道	olor
空降	aerotransportada
潮流	marea
招募	contractació
歐陽	ouyang
對決	enfrontament
體驗	experiències
體驗	experiencia
體驗	experiència
禽	aviram
禽	avícola
河內	hanoi
總數	totals
裝飾	decoració
裝飾	deco
裝飾	decorant
裝飾	decoracions
婚禮	casaments
婚禮	bodes
婚禮	boda
婚禮	casament
術語	termini
術語	termes
術語	condicions
術語	terminologia
接待	recepció
倒塌	plega
倒塌	esfondrament
公理	fruir
梅花	clubs
梅花	trèvols
梅花	prunera
梅花	pruna
改寫	reescriptura
改寫	reescriptura
明日	demà
櫻花	sakura
王牌	aces
王牌	asos
王牌	as
王牌	ace
爪哇	java
縮短	escurçar
縮短	escurçar
上限	gorra
上限	límit
星期二	dimarts
研究者	investigador
研究者	investigadors
合格	qualificats
合格	qualificada
合格	qualificat
水果	fruit
水果	fruita
水果	fruites
水果	fruits
補給	recàrrega
指標	indicadors
指標	indicador
句子	frases
句子	frase
麵包	pa
商務	biz
商務	negoci
商務	negocis
議長	altaveu
使徒	apòstols
使徒	apòstol
使徒	apostòlica
聖母	madonna
巴拉圭	paraguai
過往	passat
教導	ensenyaments
可愛	lovely
可愛	adorable
可愛	adorables
兔子	conillet
兔子	conilleta
兔子	conill
超新星	supernova
大洋洲	ofc
大洋洲	oceania
針	agulles
針	agulla
丈	joe
蝙蝠	bat
褐	marró
褐	brown
或許	potser
煤炭	carbó
真空	buit
鬥士	lluitadors
鬥士	lluitador
星空	estels
星空	estrelles
聶	nip
聶	nie
牡丹	peònia
蔬菜	vegetal
蔬菜	vegetals
蔬菜	hortalisses
蔬菜	verdures
蔬菜	verdura
索引	index
索引	índex
索引	indexació
索引	índexs
華麗	glam
華麗	magnífica
華麗	magnífic
木材	fusta
唱歌	cantar
唱歌	sing
唱歌	cant
唱歌	cantant
正規	formals
模特	models
模特	modelatge
放射性	radiació
放射性	radiacions
放射性	radiològic
放射性	radioactivitat
放射性	radioactiu
放射性	radioactius
候選	diputacions
候選	candidata
候選	candidat
埋	bury
埋	enterrat
埋	enterrats
閃電	llamp
零件	parts
儀器	instrumentació
儀器	instrument
儀器	instruments
活塞	piston
活塞	pistons
抽象	abstracte
抽象	abstracció
魔術	truc
魔術	màgia
週一	dilluns
流動	flux
流動	cabal
流動	mobilitat
中斷	interrupció
中斷	break
中斷	descans
連線	connecta
電壓	tensió
奇蹟	miracles
奇蹟	miracle
煮	cook
煮	cuiner
煮	cuinar
煮	cocció
煮	bullir
專屬	exclusiu
專屬	exclusiva
相機	càmera
相機	càmeres
進化	evolucionar
進化	evolució
進化	evolutiva
進化	evolutiu
進化	evolucionat
聖誕	nadal
起草	redacció
巡航	creuers
巡航	lament
巡航	creuer
巧克力	xocolata
熊本	kumamoto
將來	futur
無敵	invencibles
無敵	invencible
無敵	inigualable
雷諾	reno
體操	gimnàstica
瞳	hitomi
廟宇	temples
講座	xerrades
照明	enllumenat
行銷	màrqueting
行銷	marketing
行銷	comercialització
外籍	exteriors
海地	haití
查詢	consulta
語音	veu
語音	discurs
甲板	cobertes
甲板	baralla
甲板	coberta
墓葬	tombs
染色	tenyit
染色	tint
派系	faccions
派系	facció
話題	temàtica
話題	tema
鎊	lliura
行業	indústries
行業	indústria
行業	oficis
孤立	aïllament
孤立	aïllar
孤立	aïllat
孤立	aïllades
孤立	aïllats
孤立	aïllada
詞彙	glossari
詞彙	vocabulari
售出	venut
售出	venuda
飯	arròs
飯	àpat
危害	perillositat
肖像	retrat
肖像	retrats
憤怒	colera
憤怒	enfadat
憤怒	ràbia
旗幟	estendard
旗幟	bandera
旗幟	banderes
旗幟	indicadors
間接	indirectes
間接	indirecte
長崎	nagasaki
負面	negatiu
適應	adaptant
適應	adaptació
適應	adaptar
關心	assistencial
早晨	matí
神學	teologia
訴訟	litigis
訴訟	litigi
水道	aqüeducte
水道	waterway
餐	àpat
餐	àpats
餐	menjars
現代化	modernització
現代化	moderna
現代化	modern
現代化	modernitzar
現代化	modernització
後裔	descendents
累計	acumulats
累計	acumulat
累計	acumulatiu
堪薩斯州	kansas
樺	bedoll
旅程	trajecte
公墓	cementiris
公墓	cementiri
相互作用	interacció
相互作用	interaccions
船舶	nau
船舶	naus
船舶	vaixells
漢堡	burger
漢堡	hamburguesa
漢堡	hamburg
嬰兒	baby
嬰兒	nadó
嬰兒	nadons
帆船	navegant
帆船	vela
毀滅	destruir
毀滅	destrucció
客棧	taverna
客棧	inn
客棧	hostal
客棧	alberg
讀書	llegint
讀書	lectura
裘	qiu
勇敢	valents
勇敢	valenta
勇敢	brave
勇敢	valent
選票	votacions
選票	vots
選票	papereta
選票	paperetes
科目	assignatures
董事會	tauler
董事會	junta
時常	sovint
接力	relleus
水庫	presa
水庫	embassaments
水庫	embassament
水庫	jaciment
隨機	atzar
隨機	aleatòria
隨機	aleatori
拉夫	luv
投訴	denúncies
投訴	queixes
投訴	denúncia
投訴	queixa
小隊	esquadra
上田	ueda
認知	cognitiu
認知	cognitiva
博覽會	expo
佔據	ocupar
佔據	ocupen
準確	precisa
準確	precís
製造商	fabricants
製造商	fabricant
陸地	terrestre
陸地	land
金錢	diners
金錢	diner
主人公	protagonista
海德堡	heidelberg
亮度	lluminositat
亮度	lleugeresa
亮度	lluentor
亮度	brillantor
提早	primerenc
會計	comptabilitat
會計	comptador
襪	mitjons
襪	socks
派對	party
派對	partit
派對	festa
灌溉	regadiu
灌溉	reg
灌溉	regs
國土	pàtria
導師	tutor
導師	preceptor
導師	mentor
導師	conselleres
包裝	paquet
包裝	envasos
包裝	envasament
包裝	empaquetat
包裝	envasat
應付	afrontament
義務	obligacions
義務	obligació
煙	cigarreta
煙	cigarret
煙	fum
煙	cigarrets
煙	cigarretes
鑽	perforació
鑽	simulacre
情景	escenaris
想像	imaginació
想像	imaginar
想像	imagineu
想像	imagina
傳輸	transmissió
揭露	revelar
揭露	revelen
揭露	exposar
揭露	destapar
樹林	woods
樹林	bosc
節奏	tempo
節奏	ritme
醉	borratxo
醉	begut
陣容	alineació
民俗	folk
民俗	folklore
多媒體	multimèdia
中毒	intoxicació
中毒	enverinat
瞬間	moments
瞬間	instant
阿曼	oman
阿曼	aman
阿曼	amman
郵政	publicació
解析	analítica
繪製	dibuixa
繪製	dibuixa
偵測	detecció
偵測	detectar
偵測	detecta
差別	diferència
籌備	elaboració
籌備	preparació
籌備	preparatius
獎牌	medalla
獎牌	medalles
大田	ota
大田	daejeon
新娘	núvia
疏散	evacuar
疏散	evacuació
縱	longitudinal
縱	longitudinals
隼	falcon
隼	falcó
化身	encarnació
化身	avatar
欣賞	apreciava
欣賞	admirant
出版物	publicació
表彰	reconeixement
鼓手	timbaler
安哥拉	angola
陶瓷	ceràmica
陶瓷	ceràmica
抵制	resistir
抵制	resistència
抵制	boicot
容器	contenidor
容器	recipient
容器	contenidors
容器	recipients
相應	corresponent
芙蓉	flo
哺乳	infermeria
目的地	destinació
目的地	destinacions
目的地	destins
咒	encanteri
咒	maledicció
滑冰	patinatge
滑冰	skate
大島	oshima
和解	conciliació
白俄羅斯	bielorússia
底下	bottom
底下	fons
成份	ingredient
成份	ingredients
入學	admissió
詹姆士	james
詹姆士	jaume
詢問	consulta
淚	llàgrimes
別名	àlies
別名	àlies
釣魚	pesca
披露	divulgació
識別	identificació
自行車	cycling
自行車	ciclisme
自行車	bici
自行車	bicicleta
巡演	touring
細節	detalls
細節	detall
石碑	estela
賠償	compensació
賠償	indemnització
滑雪	esquí
常數	constant
常數	constants
摩托	motocicleta
家用	domèstics
家用	domèstica
家用	domèstic
罪犯	criminal
罪犯	penals
罪犯	penal
罪犯	criminals
罪犯	infractor
導彈	míssils
導彈	míssil
協商	consulta
協商	consultes
電梯	ascensor
操縱	manipular
操縱	manipulació
王妃	princess
王妃	princesa
不當	inadequat
瀏覽器	navegadors
瀏覽器	navegador
心情	reaccions
心情	humor
不丹	bhutan
沙皇	tsar
弧	arc
帥	guapo
武漢	wuhan
語法	gramàtica
語法	sintaxi
橄欖球	futbol
橄欖球	rugby
橄欖球	rugbi
罐	jar
星際	interstellar
流放	exili
流放	exiliat
流放	bastava
農場	granja
農場	granges
農場	explotacions
寶石	gemmes
寶石	joia
寶石	gem
拿破崙	napoleó
存活	supervivència
炮塔	torreta
宣誓	jurament
生理	fisiològiques
生理	fisiologia
白堊紀	cretaci
丹尼爾	daniel
現金	cash
現金	efectiu
咬	mossega
咬	mossegada
火炬	torxa
八卦	gossip
勸	persuasió
車道	carril
跳水	busseig
跳水	salts
跳水	immersió
格鬥	lluitant
巨型	gegant
增援	reforços
增援	reforç
增援	reforçament
頭髮	pèl
頭髮	cabells
和尚	monjo
整修	renovacions
罕見	rars
罕見	rares
家長	pares
家長	pare
家長	progenitora
家長	progenitor
集團軍	exèrcit
司長	director
司長	directora
司長	realitzador
約瑟夫	josep
約瑟夫	joseph
核定	aprovades
核定	aprovat
核定	aprovada
核定	aprovats
西門	simó
西門	simon
西門	simón
泵	bombes
長江	yangtze
辯論	debat
辯論	debatent
辯論	debats
巡回	pressent
討厭	odi
剩餘	residual
剩餘	restant
剩餘	restants
剩餘	excedent
剩餘	excedents
搭檔	soci
夜晚	nits
夜晚	nit
天河	tianhe
轉型	transició
轉型	transformació
信託	confiar
信託	confia
信託	confiança
關聯	correlació
不便	inconvenient
作物	cultius
作物	conreus
作物	cultiu
作物	conreu
檢察官	fiscals
檢察官	fiscal
桌面	escriptoris
桌面	escriptori
歧視	discriminació
歧視	discriminatori
芽	bud
跳舞	dansa
跳舞	ballant
跳舞	ballar
疫苗	vacunes
疫苗	vacuna
干擾	jamming
干擾	interferència
精度	precisió
精度	precisió
精度	exactitud
講師	conferenciants
恭喜	enhorabona
恭喜	enhorabona
終點站	terminal
酒精	alcohol
傘	paraigua
傘	paraigües
法規	estatut
儒家	confucianisme
單車	cycling
單車	ciclisme
單車	bici
單車	bicicleta
景觀	paisatges
景觀	paisatge
本田	honda
控制器	controlador
推力	empenta
限量	limitades
限量	limitat
限量	limitats
犧牲	sacrificis
犧牲	sacrifici
實質	essència
實質	substància
公約	convencions
公約	convenis
午夜	midnight
午夜	mitjanit
塑料	plàstics
塑料	plàstic
哭	ploren
哭	cry
哭	plorar
哭	plorant
哭	plor
參議員	senador
一月	gener
汽油	gasolina
汽油	benzina
汽油	gas
汽油	benzina
汽油	gasolina
地主	relictes
臀	hip
臀	maluc
難民	refugiat
難民	refugiats
科威特	kuwait
荔枝	litxi
毒品	drogues
毒品	fàrmacs
衰落	declinant
賊	lladres
賊	lladre
中尉	tinent
禪	zen
爭論	discutint
爭論	controvèrsia
爭論	polèmica
爭論	argument
爭論	arguments
輔導	coaching
輔導	tutoria
輔導	conselleria
輔導	tutoria
轉變	transformació
轉變	transformada
轉變	transformar
轉變	transforma
鰍	cobitis
實踐	pràctica
天鵝	swans
天鵝	cigne
天鵝	swan
喝	beguda
受損	danyat
受損	malmeses
受損	malmès
受損	desperfectes
受損	malmesos
夢幻	somia
夢幻	somiar
夢幻	somni
音效	so
壇	altar
教派	secta
囚禁	empresonament
囚禁	empresonament
囚禁	empresonat
染	tint
染	tenyit
始祖	patriarques
實用	pràctic
實用	útil
實用	utilitat
水星	mercuri
水星	mercury
上野	ueno
剛果	congo
喪失	pèrdua
注射	injeccions
注射	injecció
注射	injecten
傳遞	relleus
曙光	crepuscle
研究員	investigador
研究員	becaris
心靈	ment
頭顱	crani
遺跡	relíquia
遺跡	romanent
遺跡	relíquies
遺跡	ruïnes
鸚鵡	lloros
鸚鵡	aratinga
鸚鵡	portet
鸚鵡	lloro
約會	data
約會	datació
緊張	nerviós
光束	feix
澄清	aclarint
澄清	aclariment
壞	bad
滿意	satisfacció
滿意	satisfet
滿意	satisfets
合計	agregació
囚犯	presoner
囚犯	presos
囚犯	presoners
底盤	bastidor
便宜	barat
第五次	cinquè
第五次	cinquena
影子	ombres
影子	ombra
影子	shadow
緩慢	slow
緩慢	lent
產量	rendibilitat
產量	rendiment
產量	producció
產量	rendiments
報章	periòdic
報章	periódico
報章	diari
報章	periòdics
報章	diaris
死神	defunció
死神	mort
死神	shinigami
大海	mar
緊	ajustat
自衛隊	sdf
廣義	generalitzat
摘要	abstracte
摘要	resums
讚	agradat
讚	com
讚	like
檢驗	provant
檢驗	assaig
檢驗	proves
麒麟	kirin
懸掛	hissada
多重	múltiples
多重	múltiple
火災	incendi
火災	foc
火災	incendis
尺度	barems
尺度	escales
尺度	escates
尺度	bàscula
環繞	envolten
戟	euphorbia
巴巴	baba
復出	remuntada
客人	convidat
客人	convidada
客人	convidats
精確	precisa
精確	precís
精確	exacte
精確	exactes
精確	precisió
拘留	detenció
護理	infermeria
成像	imaging
諷刺	sarcasme
諷刺	ironia
地板	sòls
地板	pisos
地板	tarima
地板	pis
檢測	detecció
冰島	islàndia
排放	emissió
牛奶	llet
原生	nadiu
原生	natiu
交響曲	simfonia
彎	doblegar
彎	bent
梳	comb
梳	pentinar
製片人	productors
製片人	productor
棕色	marró
棕色	brown
臧	zang
氏族	clan
氏族	clans
稍微	lleugerament
醛	aldehid
依賴	dependent
依賴	dependència
共振	ressonància
硫酸	sulfat
手指	dit
手指	dits
投影	projecció
龔	gong
署長	administrador
面具	màscara
面具	màscares
面具	caretes
雷射	laser
雷射	làser
洛陽	luoyang
效能	eficàcia
效能	efectivitat
統治者	regles
統治者	governants
統治者	regle
統治者	governant
豪華	deluxe
豪華	luxe
豪華	luxós
認真	greus
認真	seriós
認真	seriosament
簽證	visats
簽證	visat
全能	totpoderós
嶺南	lingnan
電動	elèctric
電動	electric
戀人	lovers
戀人	amants
小野	ono
指派	cessió
指派	assignat
指派	assignacions
指派	cessions
指派	assignant
指派	assignar
指派	assigna
毒性	tòxic
毒性	tòxics
毒性	toxicitat
賭	aposta
翅膀	wings
翅膀	ales
刷	pinzell
寬度	amplada
字典	diccionaris
字典	diccionari
激素	hormona
激素	hormones
盟友	aliats
盟友	aliat
墨爾本	melbourne
桶	barrils
桶	barril
桶	galleda
桶	cubeta
對立	confrontació
對立	oposats
男生	nois
男生	boys
惡化	agreujament
網址	url
鍵盤	teclats
鍵盤	teclat
奴隸	esclau
奴隸	esclava
休閒	recreació
休閒	esbarjo
休閒	oci
休閒	informal
休閒	casual
休閒	lleure
犯人	presoner
犯人	presos
犯人	presoners
同伴	acompanyant
同伴	companya
壓縮	comprimir
壓縮	compressió
壓縮	comprimit
壓縮	comprimits
果實	fruit
果實	fruita
果實	fruites
果實	fruits
各州	comarques
各州	cantons
壽命	longevitat
缺席	absent
缺席	absència
基輔	kíev
七個	set
綁架	segrest
反叛	rebel
西班牙語	castellà
西班牙語	espanyol
修理	reparació
修理	reparacions
丹佛	denver
近海	inshore
近海	offshore
阿部	abe
衰退	recessió
玻利維亞	bolívia
墜毀	crash
服飾	vestuari
服飾	indumentària
湖人	lakers
恐懼	temor
恐懼	fear
恐懼	por
數千	milers
徽章	distintiu
徽章	distintius
暴動	motí
暴動	aldarull
暴動	revolta
排版	disposició
浸	dip
滿洲	manxúria
及時	oportuna
瀏覽	navega
瀏覽	explora
瀏覽	vista
瀏覽	visualitza
瀏覽	visualització
姊姊	germaneta
姊姊	sister
姊姊	germana
山崎	yamazaki
哈薩克	kazakhstan
貸款	préstec
貸款	préstecs
關卡	reten
關卡	nivells
關卡	nivell
黑山	montenegro
常規	rutina
開心	feliç
畢業生	llicenciats
畢業生	titulats
畢業生	llicenciat
畢業生	graduat
高潮	orgasme
高潮	climax
骨骼	ossos
骨骼	òssies
骨骼	esquelet
骨骼	os
孔雀	peacock
特工	agent
跟著	segueix
跟著	segueixi
汞	mercuri
汞	mercury
預設	predeterminat
雷霆	tro
趨勢	tendència
後代	descendència
後代	cries
後代	descendents
變動	canvis
時光	temps
時光	time
保衛	defensar
爛	podrit
鞍	muntura
北極	àrtic
變換	transformacions
變換	transformada
變換	transformar
變換	transforma
變換	transformació
年紀	edat
花費	despesa
戈爾	gore
瓦特	watt
瓦特	watts
聊天	xats
聊天	xat
漂亮	guapa
歡	huan
災難	desastre
災難	catàstrofe
災難	catàstrofes
災難	desastres
與此同時	mentrestant
三角洲	delta
媒介	mitjans
媒介	mitjà
民事	civil
叔叔	oncle
叔叔	tiet
棉花	cotó
外星人	alien
外星人	aliens
外星人	estrangeria
宮城	miyagi
邪惡	maldat
邪惡	malvat
業界	indústria
少校	major
預言	profecies
預言	profecia
譴責	condemna
譴責	amonestació
譴責	condemnar
石化	petrificada
石化	petroquímica
肺	pulmó
肺	pulmons
製片	productor
廣播電台	ràdio
廣播電台	radio
故鄉	pàtria
極端	extrem
極端	extrema
極端	extreme
活力	dinamisme
活力	vitalitat
假名	pseudònim
假名	kana
客觀	objectivitat
心理學	psicologia
大氣層	atmosfera
閔	min
斑點	spot
斑點	taques
恨	odi
決鬥	duel
支出	despesa
支出	despeses
降水量	precipitació
提取	extracció
提取	extreu
提取	extracte
提取	extraient
革新	innovacions
革新	innovar
革新	innovació
傍晚	vespre
柔道	judo
格局	patró
格局	pautes
格局	patrons
字幕	subtítol
字幕	subtítols
陵墓	mausoleu
社會學	sociologia
幽靈	ghost
幽靈	fantasma
射線	raigs
穹	cúpula
血統	llinatge
血統	nissaga
血統	pedigree
血統	baixada
否決	veto
否決	vet
瑪麗亞	maria
喬治亞	georgia
喬治亞	geòrgia
困境	dilema
渦輪	turbo
眼鏡	ulleres
版面	disposició
濃度	concentracions
濃度	concentració
漏	filtració
漏	fuita
中性	neutralitat
中性	neutre
中性	neutral
天生	nascut
天生	born
陪同	escorta
家屬	família
家屬	familia
圖形	gràfica
圖形	gràfics
老鼠	rata
流派	gènere
流派	gèneres
語言學	lingüística
微笑	somriure
微笑	somrient
石頭	pedra
石頭	roca
石頭	rock
審議	consideració
審議	contraprestació
審議	deliberació
魔力	màgia
歷史學家	historiador
歷史學家	historiadors
有機	organic
有機	orgànic
有機	orgànica
泰坦	titan
泰坦	tità
金字塔	piràmide
金字塔	piràmides
橙色	orange
橙色	taronja
啓	kai
飲料	beguda
飲料	begudes
名次	ranking
名次	rànquing
向外	exterior
幾何	geometria
幾何	geomètric
幾何	geomètrica
曲線	corba
曲線	revolts
曲線	corbes
延遲	demora
延遲	retard
延遲	endarreriment
延遲	retards
延遲	retardat
延遲	endarrerit
條紋	ratlles
署名	atribució
署名	signat
署名	firmat
海灘	platja
海灘	platges
研討會	seminaris
研討會	curset
研討會	taller
研討會	seminari
馬匹	cavalls
馬匹	cavall
露西	lucy
引爆	detonar
鼬	mostela
硬體	maquinari
說服	convincent
說服	convèncer
說服	persuadir
鶯	icterina
官邸	residències
厚度	gruix
娃娃	nines
娃娃	dolls
娃娃	nina
娃娃	doll
娃娃	ninot
專注	focus
住戶	llars
住戶	llogaters
實習	pràctiques
實習	suplència
實習	becari
毗鄰	adjacents
毗鄰	adjacent
同情	compassió
同情	simpatia
秋天	tardor
秋天	caiguda
耶和華	jehovà
懷孕	embaràs
懷孕	embarassada
懷孕	embarassades
逃離	escapar
逃離	fugida
逃離	fuga
逃離	escape
細菌	bacteris
細菌	gèrmens
發掘	excavació
爬行	reptar
立體	estèreo
傾斜	inclina
傾斜	inclinació
八個	vuit
最愛	preferit
最愛	favorit
猶太	jueva
猶太	jueu
猶太	jueus
蓮花	lotus
顧客	clients
冕	ejecció
冕	corona
人質	ostatge
人質	hostatge
人質	ostatges
拍賣	subhasta
拍賣	llotja
拍賣	subhastes
比重	proporció
駕駛員	xofer
駕駛員	conductor
駕駛員	pilot
聚合	agregació
稀有	rars
稀有	rares
普爾	poole
炸	fregit
上次	darrer
上次	últim
上次	última
上次	darrera
公牛	braus
公牛	toros
公牛	bous
公牛	bull
診斷	diagnòstics
診斷	diagnosi
診斷	diagnòstic
診斷	diagnòstica
信件	missatges
信件	carta
信件	correu
信件	missatge
近日	recentment
主機	màquina
主機	amfitrions
主機	acollir
蛋白質	proteïna
蛋白質	proteïnes
蛋白質	proteïnes
世俗	mundà
世俗	laic
世俗	laica
世俗	mundanes
錄音室	studio
錄音室	estudi
罷工	vaga
罷工	vagues
屋頂	teulada
屋頂	sostre
陰謀	trama
陰謀	conspiració
偏向	parcials
偏向	biaix
新星	nova
烏拉圭	uruguai
番茄	tomàquet
番茄	tomàquets
夏日	estiu
夏日	summertime
章程	estatut
白天	jornada
白天	dia
間諜	espia
間諜	espies
糧食	menjar
糧食	alimentació
糧食	gra
微生物	microorganismes
微生物	multiplicacions
付費	pagat
付費	retribuïts
付費	pagats
強迫	forçada
強迫	forçat
強迫	coacció
文法	gramàtica
俘虜	presoner
俘虜	captiva
歲月	anys
殭屍	zombie
殭屍	zombi
護士	infermera
護士	infermer
立體聲	estèreo
海關	duanes
海關	costums
假定	assumit
假定	supòsits
假定	assumpció
假定	presumeix
波羅	bàltic
裙	vestit
裙	faldilla
菩薩	bodhisattva
菩薩	buda
競技場	arena
珊瑚礁	esculls
立方	cube
立方	cub
立方	cúbiques
立方	cúbic
無線電	ràdio
無線電	radio
麻省理工	mit
爬	trepa
爬	escalar
爬	reptar
捐贈	donació
捐贈	donas
捐贈	donatius
捐贈	donacions
搬遷	desnonaments
搬遷	reubicació
伴奏	acompanyament
平時	habitual
平時	usual
核准	aprovació
核准	jó
核准	aprova
核准	aprovades
核准	aprovat
核准	aprovada
核准	aprovats
中野	nakano
脂肪	fat
脂肪	greix
尊敬	respect
尊敬	respecte
十字架	creu
十字架	cross
十字架	crucifix
感動	moguda
感動	toquin
感動	tocar
感動	movent
感動	tocat
感動	tocats
住所	residència
單人	single
運河	canal
運河	canals
星期四	dijous
空白	llacunes
空白	buits
空白	buit
空白	buida
紀念碑	memorial
紀念碑	monuments
紀念碑	monument
人道	humanitat
驗證	verifica
驗證	verificació
驗證	autenticació
驗證	verificació
驗證	validar
驗證	validació
相鄰	adjacents
相鄰	adjacent
山姆	sam
監禁	empresonament
監禁	empresonament
爐	estufa
爐	forn
票價	fares
亞當	adam
偵察	reconnaissance
銷售量	vendes
銷售量	surts
侮辱	insults
侮辱	insultant
侮辱	insult
境外	offshore
管家	butler
管家	majordom
管家	governanta
平凡	mundà
平凡	ordinari
平凡	ordinària
水塘	embassaments
水塘	embassament
水塘	jaciment
見證	assistint
見證	testimoni
工事	fortificacions
洲際	intercontinental
音響	estèreo
馬拉松	marató
馬拉松	marathon
聚合物	polímer
聚合物	polímers
專欄	columna
未成年	menor
未成年	minor
清洗	purga
清洗	neteja
誤會	malentès
必需	necessàries
控告	imputació
天主教徒	catòlic
天主教徒	catòlica
天主教徒	catòlics
決心	resoldre
決心	determinació
罰	sanció
罰	penalització
罰	pena
個案	cas
安東	anton
官僚	burocràcia
加冕	coronació
暑假	estiu
炒	fregit
鞏固	consolidar
鞏固	consolidar
鞏固	consolidació
燃油	combustible
仲裁	arbitratge
降水	precipitació
胃	estómac
宜昌	yichang
遇見	met
姑娘	noia
北歐	nòrdic
北歐	nordic
北歐	escandinava
雨量	precipitacions
模組	mòdul
洞穴	cova
洞穴	coves
洞穴	cavernes
千歲	chitose
游泳池	piscina
次郎	jiro
印度尼西亞	indonèsia
權威	autoritat
樣本	mostra
樣本	espècimen
樣本	mostres
住房	habitatge
接納	admissió
旗艦	emblemàtiques
惡意	maliciós
惡意	maliciosa
惡意	malícia
渠道	canals
敵軍	enemic
旅館	hotel
旅館	hosteleria
旅館	hotels
動物園	zoològics
動物園	zoològic
動物園	zoo
精品	boutique
本質	essència
本質	intrínseca
扭曲	gir
扭曲	retorçada
扭曲	distorsió
也許	potser
村莊	viles
村莊	poble
村莊	aldea
週六	dissabte
週六	sat
預告	teaser
預告	remolc
預告	tràiler
節日	festival
節日	festivals
節日	holiday
節日	festiu
節日	festes
節日	festius
節日	vacances
固有	inherents
固有	inherent
固有	intrínseca
地層	estrat
健身	entrenament
健身	fitness
共產主義	comunista
共產主義	comunisme
候補	suplent
候補	alternatiu
守門員	porter
守門員	arquer
瓷	porcellana
心跳	batec
愛好者	enthusiast
傳承	llegat
傳承	herència
史前	prehistòriques
禮物	regals
禮物	regal
里程碑	fites
虐待	abusives
虐待	abusiu
虐待	maltractament
虐待	abús
鋸	saw
逆轉	reversió
平反	reivindicació
工藝	ofici
工藝	artesania
解體	decaïment
聊	xat
門檻	llindar
門檻	llindars
商用	comercial
商用	mercantils
商用	comercials
先驅	herald
先驅	pioneer
先驅	pioners
先知	oracle
先知	profeta
撤離	evacuar
撤離	evacuació
產物	producte
估算	estimació
凸	convex
法學	jurisprudència
美容	bellesa
克服	superació
克服	superar
配件	accessoris
配件	accessori
邁阿密	miami
寒冷	fred
數學家	matemàtic
數學家	matemàtics
靴	bota
靴	arrencada
靴	botes
晚會	gala
手冊	manuals
手冊	manual
整數	integer
整數	enter
致死	letal
