den	на
spela	играят
bilder	изображения
bilder	образи
bilder	снимки
bilder	картинки
bilder	картини
bilder	диапозитиви
bilder	снимки
bilder	снимките
nummer	брой
nummer	число
nummer	номер
nummer	числа
nummer	цифри
länge	дълги
länge	дълго
länge	дълъг
länge	лонг
hand	ръка
hand	ръката
slaget	битката
slaget	битка
spelet	мач
spelet	гейм
spelet	играта
spelet	игра
väg	маршрут
väg	път
väg	трасе
väg	пътят
väg	път
väg	road
väg	пътя
rum	стаите
rum	стаи
rum	стая
rum	стаята
pierre	пиер
djur	животни
djur	животните
djur	животното
djur	животно
djur	животни
djur	животинска
djur	животински
central	централно
central	централен
central	централа
central	централни
central	централна
färg	цветове
färg	цвят
färg	цветен
färg	цветно
färg	цветна
färg	цветове
färg	цвят
färg	цветен
färg	цветно
färg	боя
färg	бои
färg	боядисване
strand	брега
strand	шор
strand	бряг
strand	beach
strand	плажът
strand	плаж
strand	бряг
strand	плажа
strand	странд
strand	нишка
säsong	сезон
säsong	сезона
företaget	дружество
företaget	компания
företaget	company
företaget	рота
företaget	фирма
regi	насочено
regi	насочени
regi	егидата
punkt	параграф
punkt	абзац
punkt	дот
punkt	точка
big	биг
big	голямо
big	големи
big	голям
big	голяма
områden	райони
områden	региони
områden	регионите
områden	райони
områden	зони
områden	площи
områden	области
gifte	женени
gifte	женена
gifte	омъжена
gifte	женен
europeiska	европейско
europeiska	европейски
europeiska	европеец
europeiska	европейска
skriva	пиши
skriva	напишете
skriva	пишете
skriva	пишеш
skriva	пиша
skriva	писане
international	международно
international	международен
international	интернешънъл
international	международни
international	международна
börjar	започва
börjar	започва
börjar	започване
börjar	начало
avsnitt	секции
avsnitt	участъци
avsnitt	раздели
avsnitt	сечение
avsnitt	секция
avsnitt	раздел
avsnitt	епизод
avsnitt	епизоди
bas	основа
bas	база
bas	бас
bas	баса
bas	костур
sankt	sankt
sankt	сейнт
sankt	свети
sankt	светица
sankt	светец
serra	сера
verkar	изглежда
eget	собствен
eget	собствена
eget	собствено
eget	собствени
sulawesi	сулавеси
fotboll	футбол
fotboll	футбол
fotboll	футболен
bok	тефтер
bok	книга
bok	бок
lyckades	управлявано
lyckades	управлявани
lyckades	управляван
#aaa	#aaa
sven	свен
île	île
white	бяла
white	бели
white	бял
white	бяло
ord	дума
ord	думите
ord	думи
referens	препратка
referens	позоваване
referens	референтни
tall	висок
tall	висока
tall	високи
tall	пайн
tall	бор
fortsatte	продължение
fortsatte	продължаване
fortsatte	продължи
fortsatte	продължил
delvis	частична
delvis	частични
delvis	частичен
delvis	частично
delvis	частично
delvis	отчасти
delvis	частично
delvis	отчасти
museum	музей
sju	седем
sju	седма
unit	поделение
unit	единица
verksamhet	операции
