категория	kategorya
граница	limitasyon
граница	limitahan
граница	frontier
аржентина	argentina
аржентина	argentine
база	base
база	basehan
отделни	hiwalay
годините	taon
гол	layunin
взема	tumatagal
взема	inaabot
закон	batas
мартин	martin
титла	titulo
титла	pamagat
титла	title
никога	never
наречен	tinawagan
наречен	tinatawag
наречен	tinawag
полуостров	tangway
константинопол	constantinople
езика	wika
езика	alangan
езика	wikang
езика	tausug
войници	sundalo
войници	hukbo
турнир	tournament
международни	internasyonal
международни	international
международни	internasyunal
международни	pandaigdig
броя	bilangin
броя	counting
броя	nagbibilang
броя	pagbibilang
съюза	unyon
съюза	union
съюза	unyong
подобни	kapareho
подобни	magkatulad
подобни	katulad
последно	huling
последно	huli
последно	last
положение	status
положение	katayuan
положение	posisyon
положение	opinyon
положение	situation
положение	sitwasyon
лесно	madaling
лесно	madali
лесно	madaling
лесно	easy
отряд	squad
селата	villages
селата	nayon
твърди	claims
науки	sciences
стойност	halaga
управлява	tumatakbo
управлява	nagpapatakbo
кратко	maiksi
кратко	maikli
кратко	short
кратко	pandak
кратко	maikling
кратко	maikli
кратко	maikling
игра	game
игра	laro
игра	dula
игра	play
игра	makipaglaro
игра	maglaro
свързва	inuugnay
блок	harang
блок	bloc
блок	harangin
блок	harang
блок	block
инструменти	instruments
инструменти	kasangkapan
средна	katamtaman
подобно	kapareho
подобно	magkatulad
подобно	katulad
къща	bahay
поддържа	nagpapanatili
поддържа	sumusuporta
обучение	pagsasanay
обучение	edukasyon
обучение	tutorial
канал	canal
канал	channel
всяко	kada
всяко	tuwing
всяко	bawat
наука	science
наука	agham
факултет	faculty
кмет	alkalde
кмет	mayor
основен	basic
пари	pera
пари	salapi
том	tom
зависимост	dependensiya
зависимост	addiction
зависимост	dependiyensiya
рота	kumpanya
рота	kompanya
майор	major
относно	tungkol
бан	pagbawalan
изтриване	tanggalin
изтриване	burahin
изтриване	delete
композитор	composer
йордан	jordan
космос	cosmos
космос	space
космос	kalawakan
космос	puwang
космос	espasyo
определени	tinukoy
определени	tinutukoy
структура	istraktura
манастира	monasteryo
рано	maagang
рано	maaga
действие	aksiyon
действие	pagkilos
действие	aksyon
гео	geo
отива	napupunta
скопие	skopje
икономически	ekonomiya
икономически	economic
португалия	portugal
дейвид	david
градски	urbano
национално	national
национално	pambansa
национално	pambansang
национално	nasyonal
национално	nationwide
счита	isinasaalang
кръст	krus
кръст	cross
комплекс	complex
комплекс	kumplikadong
комплекс	komplikadong
комплекс	masalimuot
дунав	danubio
предишна	dating
предишна	nakaraang
издадена	inisyu
съвета	konseho
съвета	konsilyo
полета	flight
полета	lipad
чест	advertise
чест	karangalan
час	oras
гори	burns
гори	sunugin
гори	paso
гори	kagubatan
гори	nasusunog
майкъл	michael
индонезия	indonesia
съоръжения	pasilidad
построен	nakapaloob
построен	binuo
рядко	bihira
рядко	madalang
рядко	bihira
рядко	bihirang
рядко	bihira
търговски	pangkalakal
търговски	commercial
търговски	komersyal
търговски	komersiyal
комисия	commission
комисия	komisyon
комисия	komite
комисия	committee
планински	bundok
тяхната	kanilang
тяхната	kanila
християни	kristiyano
учени	iskolar
учени	scientist
учени	siyentipiko
израел	israel
корея	korea
единица	yunit
единица	unit
чета	mabasa
чета	nabasa
чета	basahin
чета	pagbabasa
чета	binabasa
