din	から
ieșire	アウトプット
ieșire	出力
ieșire	終了
ieșire	exit
ieșire	出口
desfășurarea	配置
desfășurarea	配備
accent	アクセント
benin	ベナン
alberto	アルベルト
aplicate	応用
implicit	デフォルト
cairo	カイロ
anime	アニメ
nassau	ナッソー
alcool	アルコール
titus	ティトゥス
titus	タイタス
remarcabile	著しい
promova	宣伝
moduri	モード
complexă	コンプレックス
complexă	錯体
complexă	複雑
academic	アカデミック
prelucrare	処理
prelucrare	加工
nobil	尊い
plătit	有料
kansas	カンザス
conducătorii	ルーラー
conducătorii	定規
descoperiri	ディスカバリー
descoperiri	発見
fundal	背景
fundal	バックグラウンド
calificare	資格
calificare	資格
full	いっぱい
full	フル
paralela	パラレル
paralela	並列
organele	臓器
organele	機関
tratează	トリート
dispută	申し立て
fișiere	ファイル
programele	演目
programele	プログラム
greșeli	間違い
autonomie	自治
pin	マツ
pin	パイン
pin	ピン
pin	pin
reparații	修理
reparații	修理
administratori	管理者
administratori	管理人
administratori	管理者
administratori	管理人
groază	ホラー
opinie	意見
contrast	コントラスト
baker	ベーカー
asasinarea	暗殺
salzburg	ザルツブルク
simțit	フェルト
server	サーバ
server	サーバー
aerul	空気
aerul	航空
aerul	エア
globul	グローブ
lux	ルクス
lux	贅沢
cia	cia
ceremonia	セレモニー
ceremonia	儀式
ceremonia	式典
roberto	ロベルト
extern	外部
apostol	使徒
curge	流れる
localnici	地元
localnici	地元民
virtual	バーチャル
virtual	仮想
plural	複数
găzduit	主催
înțelegerea	理解
echipajul	クルー
dispozitive	デバイス
dispozitive	機器
riscul	リスク
nunta	ウェディング
nunta	結婚式
jefferson	ジェファーソン
protest	抗議
minte	mind
minte	マインド
contractul	契約
carter	カーター
agenții	エージェント
agenții	代理店
frecvență	周波数
frecvență	頻度
recomandă	おすすめ
recomandă	すすめる
recomandă	薦める
învață	学習
învață	学ぶ
agenți	エージェント
verzi	グリーン
verzi	緑色
marcă	ブランド
marcă	銘柄
harrison	ハリソン
dell	デル
dell	dell
supremă	supreme
exprimare	表現
exprimare	expression
concentrare	濃度
guvernatorul	知事
hărți	地図
hărți	マップ
minerva	ミネルウァ
fabricarea	製造業
fabricarea	製造業
estimată	推定
four	four
four	フォー
moara	ミル
grupurile	グループ
absența	欠席
sărbători	祝日
sărbători	休日
sărbători	ホリデー
sărbători	祝日
sărbători	休日
arheologie	考古学
arheologie	考古学
băile	浴室
băile	風呂
bord	ボード
armele	武器
armele	兵器
prizonier	捕虜
prizonier	囚人
părinte	父親
leu	ライオン
leu	獅子
leu	レウ
subțire	スリム
subțire	薄い
subțire	細い
producătorul	製造業者
producătorul	メーカー
germain	ジェルマン
invers	後ろ向き
invers	リバース
desfășurare	配置
desfășurare	配備
capitol	チャプター
gară	ステーション
orele	時間
tablă	黒板
tablă	スズ
tablă	ボード
metodele	メソッド
harold	ハロルド
compozitorul	作曲家
roy	ロイ
teorema	定理
brațe	アームス
proceselor	プロセス
părul	ヘアー
părul	髪の毛
părul	ヘア
părul	毛髪
universale	ユニバーサル
adaptat	適応
brigadă	旅団
normale	普通
normale	ノーマル
templu	テンプル
templu	寺院
templu	神殿
consumul	消費
pcr	pcr
arsenal	アーセナル
arsenal	工廠
blocuri	ブロック
achiziționat	後天性
treizeci	三十
treizeci	thirty
suburbie	郊外
proprietarul	オーナー
proprietarul	所有者
nobili	貴族
nobili	尊い
ducat	公国
iubirea	ラヴ
iubirea	ラブ
ann	アン
talent	タレント
salvador	サルバドール
cultul	カルト
low	低い
santo	サント
grammy	グラミー
nucleul	コア
nucleul	core
astronomie	天文学
philadelphia	フィラデルフィア
sony	sony
sony	ソニー
plăci	タイル
creator	クリエーター
circuit	サーキット
circuit	回路
neutru	中性
neutru	ニュートラル
telefon	電話機
telefon	電話
telefon	電話機
benedict	ベネディクト
larry	ラリー
copenhaga	コペンハーゲン
trepte	足音
trepte	歩数
trepte	手順
trepte	ステップ
conservarea	保全
conservarea	保存
conservarea	保全
progresul	プログレス
progresul	経過
progresul	進捗
ciclu	サイクル
rundă	ラウンド
rundă	round
rundă	丸い
emanuel	エマニュエル
reforme	改革
junior	ジュニア
platon	プラトン
arhivele	アーカイブ
metrou	地下鉄
metrou	地下鉄
metrou	メトロ
einstein	アインシュタイン
prelucrarea	処理
prelucrarea	加工
sclavi	奴隷
wrestling	レスリング
nasr	ナスル
merit	メリット
perspectivă	遠近
perspectivă	遠近法
perspectivă	視点
recenzie	レビュー
recenzie	審査
pierdută	ロスト
stewart	スチュワート
adâncimea	深度
adâncimea	奥行き
chelsea	チェルシー
unire	マージ
unire	統合
întâlnirea	ミーティング
întâlnirea	会議
cursa	人種
cursa	競走
cursa	レース
catalogul	カタログ
catalogul	カタログ
publicitate	広告
vânt	wind
blocarea	ブロッキング
obiectivul	目的
regilor	キングス
spirituale	スピリチュアル
ing	ing
elevii	生徒
elevii	学生
elevii	瞳孔
determinarea	裁決
frumoasa	美しい
frumoasa	ビューティフル
mobilă	モバイル
mobilă	家具
potter	ポッター
anonim	アノニマス
anonim	匿名
plumb	リード
kır	kır
side	サイド
toplam	toplam
efortul	努力
cartoon	カートゥーン
pânză	キャンバス
necunoscută	不明
doctrina	教義
doctrina	ドクトリン
senatul	元老院
concentrat	濃縮
stars	stars
stars	スターズ
catalog	カタログ
catalog	カタログ
diesel	ディーゼル
toronto	トロント
darwin	ダーウィン
teolog	神学
cadre	フレーム
așteptat	期待
copie	コピー
augusta	オーガスタ
conservatorul	温室
individ	個人
individ	個別
posturi	投稿
rosa	ローザ
neil	ニール
orientale	オリエンタル
murray	マレー
giorgio	ジョルジョ
bloc	ブロック
extremă	エクストリーム
sophie	ソフィー
democratice	民主主義
verii	いとこ
aventură	アドベンチャー
aventură	冒険
ciot	スタブ
ciot	スタンプ
gri	灰色
gri	グレイ
gri	グレー
gri	灰色
gri	グレイ
gri	グレー
producători	プロデューサー
producători	製造業者
gratuit	フリー
gratuit	無料
gratuit	自由
proiectele	プロジェクト
versailles	ヴェルサイユ
floarea	flower
floarea	フラワー
terry	テリー
nordice	ノルディック
viziune	ヴィジョン
viziune	ビジョン
viziune	vision
partidele	当事者
partidele	パーティ
partidele	パーティー
catalonia	カタロニア
profesie	職業
tablouri	絵画
dean	ディーン
zagreb	ザグレブ
incintă	囲い
incintă	同封
magnolia	マグノリア
informare	ブリーフィング
populații	人口
bere	ビール
mandatul	令状
mandatul	委任
cape	ケープ
expert	エキスパート
zahăr	砂糖
wagner	ワーグナー
wagner	ワグナー
călugăr	モンク
scandal	スキャンダル
scandal	不祥事
digitală	デジタル
mențiune	用語
fals	false
fals	虚偽
fals	フェイク
ruta	経路
ruta	ルート
liberi	フリー
liberi	無料
liberi	自由
amintirea	メモリ
amintirea	メモリー
amintirea	記憶
medicamente	ドラッグ
medicamente	薬物
opiniile	意見
lunar	毎月
lunar	月間
lunar	月刊
omenirii	人類
celulele	セル
percuție	打楽器
short	短い
short	ショート
baron	男爵
suficientă	足りる
atelier	ワークショップ
atelier	作業場
mercur	水星
mercur	マーキュリー
mercur	水銀
tun	大砲
tun	tun
păr	ヘアー
păr	髪の毛
păr	ヘア
păr	毛髪
concluzie	結論
concluzie	エンディング
egalitate	平等
identificare	同定
identificare	識別
ideal	理想
haine	被服
haine	洋服
structurii	構造
structurii	構成
repetat	繰り返し
tinere	若い
tinere	ヤング
romaniansoccer	romaniansoccer
gros	厚い
gros	太い
calendar	カレンダー
patrimoniu	遺産
vocale	母音
vocale	ボーカル
dakota	ダコタ
valle	バジェ
valle	ヴァッレ
susan	スーザン
holt	ホルト
pont	チップ
pont	tip
pont	ヒント
înlocuirea	置換
înlocuirea	置換
apple	リンゴ
apple	りんご
apple	アップル
apple	林檎
dame	チェッカー
strasbourg	ストラスブール
sportivi	選手
sportivi	アスリート
tulburări	疾患
apostoli	使徒
château	シャトー
adăugarea	加算
adăugarea	加法
formularul	形式
formularul	フォーム
crimă	殺人
crimă	犯罪
gotic	ゴシック
tre	トレ
roz	ピンク
roz	ナデシコ
ahmed	アーメド
latine	ラテン語
latine	ラテン
frunzele	葉っぱ
exprima	エクスプレス
exprima	急行
moscovei	モスクワ
kashmir	カシミール
belgian	ベルギー
wikimapia	wikimapia
orange	orange
orange	オレンジ
pierderile	損失
naviga	船出
echipament	道具
echipament	装備
echipament	機器
echipament	機材
joachim	ヨアヒム
joachim	ヨアキム
formal	フォーマル
austin	オースチン
filozofia	哲学
implicarea	関与
explica	説明
wall	ウォール
harald	ハーラル
autonome	自律
village	村落
village	ヴィレッジ
răspândirea	広がる
răspândirea	拡散
răspândirea	スプレッド
intensă	激しい
strâmtoarea	海峡
refugiat	難民
scăzută	低い
exterioară	外側
fenomene	現象
austrieci	オーストリア
costume	コスチューム
costume	衣装
costume	装束
costume	スーツ
cânta	歌う
cânta	sing
grija	思いやり
grija	ケア
grija	介護
corul	合唱
corul	コーラス
modelele	モデル
reich	ライヒ
agricol	農業
originile	起源
khan	ハーン
khan	カーン
mutarea	引越し
mutarea	移動
moscheea	モスク
cooper	クーパー
invazie	侵略
invazie	侵攻
ehf	ehf
dealuri	ヒルズ
danny	ダニー
tag	タグ
perete	ウォール
nicholas	ニコラス
străină	外国
iubit	最愛
iubit	彼氏
iubit	ボーイフレンド
entitate	エンティティ
entitate	実体
platină	プラチナ
platină	白金
indivizi	個人
continental	コンチネンタル
caesar	シーザー
pcupdate	pcupdate
pierdute	ロスト
ctenus	ctenus
perioadele	ピリオド
bianco	ビアンコ
cardinal	基数
cardinal	枢機卿
vulcan	火山
vulcan	バルカン
curentului	現在
destinație	行き先
destinație	目的地
destinație	宛先
hawaii	ハワイ
sunetul	サウンド
xbox	xbox
inca	スティル
inca	それでも
inca	まだ
gama	ガンマ
baby	ベイビー
baby	赤ちゃん
evaluarea	査定
evaluarea	評定
evaluarea	査定
evaluarea	評価
evaluarea	評価
evaluarea	評定
cinematografie	撮影
râurilor	河川
paula	ポーラ
acoperiș	屋上
acoperiș	屋根
acoperiș	屋上
acoperiș	屋根
conferință	カンファレンス
conferință	会議
elisabeth	エリザベート
citește	読み
citește	読み込み
citește	読み取り
citește	読む
bros	ブロス
pic	pic
cereale	穀物
cereale	シリアル
cereale	シリアル
warren	ウォーレン
pictori	画家
stein	シュタイン
basel	バーゼル
étienne	エティエンヌ
trafic	トラフィック
trafic	交通
baraj	ダム
derivă	ドリフト
balta	水たまり
kingdom	王国
amândoi	両方
statuie	彫像
tennessee	テネシー
moștenirea	相続
moștenirea	継承
oslo	オスロ
turner	ターナー
beta	ベータ
aripi	ウイングス
golf	ゴルフ
interzisă	禁止
numirea	選任
numirea	任用
numirea	任命
numirea	予約
contactul	コンタクト
java	java
siberia	シベリア
inspector	検査官
cumva	なんとなく
ocean	大洋
claudia	クラウディア
evans	エヴァンス
evans	エヴァンズ
evans	エバンス
franceza	フレンチ
franceza	フランス語
edge	エッジ
edge	edge
declarație	ステートメント
declarație	声明
declarație	布告
declarație	宣言
declarație	申告
discursul	音声
discursul	スピーチ
alabama	アラバマ
folosire	使い方
tabel	テーブル
indiei	インド
keith	キース
emise	発行
campionatele	選手権
manastirea	修道院
manastirea	僧院
louisiana	ルイジアナ
baschet	バスケ
baschet	バスケットボール
organ	臓器
organ	オルガン
hotelul	ホテル
tranziție	変遷
tranziție	転移
distanțe	距離
cald	熱い
cald	ホット
cald	暑い
cald	あったかい
cald	暖かい
cald	温かい
adânc	ディープ
adânc	深い
salvare	救済
salvare	救助
salvare	レスキュー
vacanță	祝日
vacanță	休日
vacanță	ホリデー
vacanță	休暇
vacanță	バカンス
vacanță	バケーション
malta	マルタ
fotbalul	フットボール
asalt	アサルト
asalt	暴行
renault	ルノー
sierra	シエラ
specializate	専門
dificultăți	困難
dificultăți	困難
râurile	河川
tribuna	トリブヌス
lapte	牛乳
lapte	ミルク
viteze	スピード
studios	スタジオ
boemia	ボヘミア
oferind	自慢
oferind	供物
letonia	ラトビア
islanda	アイスランド
hanovra	ハノーバー
hanovra	ハノーファー
hanovra	ハノーファー
edinburgh	エディンバラ
hlist	hlist
silva	シルバ
democratic	民主主義
vrei	欲しい
numeric	numeric
simte	感じる
simte	feel
simte	フィール
lloyd	ロイド
robinson	ロビンソン
oldenburg	オルデンブルク
controverse	論争
lunile	ヶ月
lunile	months
bordeaux	ボルドー
lecții	レッスン
lecții	授業
jay	ジェイ
jay	カケス
soră	姉妹
soră	シスター
teste	テスト
aventuri	冒険
aventuri	アドベンチャー
aventuri	冒険
autorități	当局
estimare	見積もり
comparativ	比較的
salt	ジャンプ
tensiune	緊張
tensiune	テンション
tensiune	電圧
banda	テープ
batman	バットマン
trăiască	ライブ
trăiască	生きる
exprimate	出演
exprimate	キャスト
exprimate	ギプス
moneda	通貨
moneda	硬貨
moneda	コイン
instalații	インストール
romeo	ロミオ
romeo	ロメオ
aruncă	投げる
conservare	保全
conservare	保存
conservare	保全
matilda	マチルダ
recentă	最近
accentul	アクセント
trenul	電車
trenul	列車
trenul	トレイン
philodromus	philodromus
bate	beat
bate	ビート
bate	ビーツ
manuscris	原稿
manuscris	写本
tanc	戦車
tanc	タンク
bolnav	病気
nigeria	ナイジェリア
gust	味見
gust	味覚
gilbert	ギルバート
minnesota	ミネソタ
allah	アッラーフ
allah	アラー
joan	ジョーン
latina	ラテン語
latina	ラテン
vila	ヴィラ
vila	ヴィッラ
vila	ヴィラ
bor	ボル
bor	ホウ素
györgy	ジェルジ
gabrovo	ガブロヴォ
dennis	デニス
geografia	地理
miami	マイアミ
lang	lang
lang	ラング
bugetul	予算
matthew	マシュー
intervalul	範囲
intervalul	レンジ
intervalul	間隔
intervalul	音程
intervalul	インターバル
intervalul	区間
wisconsin	ウィスコンシン
străzile	ストリート
sunete	サウンド
cablu	電線
cablu	ケーブル
barajul	ダム
autonom	自律
lucas	ルーカス
justin	ジャスティン
laurent	ローラン
northern	ノーザン
northern	北方
northern	北部
astea	これらの
astea	これら
procedura	プロシージャ
procedura	手順
procedura	手続き
marx	マルクス
lector	講師
primăvară	スプリング
gândirea	考え
gândirea	思考
asimov	アシモフ
carnivore	肉食動物
repere	見どころ
repere	ハイライト
cifră	ディジット
singapore	シンガポール
acoperire	コーティング
acoperire	表紙
acoperire	被覆
acoperire	カバー
acoperire	cover
wells	ウェルズ
pasăre	鳥類
pasăre	バード
ocazional	時折
ocazional	たまに
dedesubt	以下
stadiul	舞台
stadiul	ステージ
transforma	変換
transforma	変形
grădină	庭園
detaliate	詳細
estimat	推定
derivate	デリバティブ
derivate	派生
derivate	デリバティブ
derivate	微分
liban	レバノン
scaune	椅子
scaune	座席
béla	ベーラ
regii	キングス
emma	エマ
persană	ペルシャ
doyle	ドイル
efectuarea	メイキング
organe	臓器
organe	機関
organe	臓器
organe	オルガン
surori	姉妹
goethe	ゲーテ
aug	aug
eforturi	取り組み
eforturi	努力
bobby	ボビー
ring	リング
ring	指輪
sever	重度
pielea	スキン
pielea	皮膚
abordare	進入
abordare	アプローチ
abordare	参道
mina	mina
mina	ミナ
mina	ミナト
cameron	キャメロン
revistele	雑誌
sălbatice	ワイルド
sălbatice	野生
definiția	定義
dați	与える
dați	give
țintă	ターゲット
comunitățile	コミュニティ
vânzare	セール
cunoștință	知り合い
cunoștință	知人
vărul	従姉妹
vărul	従兄弟
vărul	いとこ
automată	自動
automată	オートマチック
refugiați	難民
fereastră	ウィンドウ
rector	総長
propagandă	プロパガンダ
ccd	ccd
lanțul	チェイン
lanțul	チェーン
uruguay	ウルグアイ
pascal	パスカル
mecanica	力学
damian	ダミアン
preluarea	買収
coadă	キュー
coadă	尾翼
coadă	しっぽ
judecător	ジャッジ
judecător	裁判官
semnează	サイン
semnează	記号
semnează	署名
palermo	パレルモ
hugh	ヒュー
laos	ラオス
argumentele	論証
argumentele	引数
uesac	uesac
fir	ワイヤ
fir	針金
fir	ワイヤー
fir	スレッド
legiunea	レギオン
chip	チップ
prefect	プラエフェクトゥス
coroană	クラウン
mon	mon
lisa	リサ
platoul	台地
platoul	高原
păsările	鳥類
arcul	ボウ
arcul	お辞儀
arcul	おじぎ
arcul	船首
square	正方形
square	四角
square	広場
doc	doc
doc	ドク
încet	ゆっくり
încet	ゆっくりと
call	通話
call	コール
cerul	sky
cerul	スカイ
transferul	移転
transferul	転送
transferul	乗り換え
transferul	譲渡
creatorul	クリエーター
companiile	会社
silvia	シルビア
silvia	シルヴィア
silvia	シルビア
viktor	ビクトル
adulți	大人
adulți	成人
adulți	大人
nivele	レベル
copertă	表紙
copertă	被覆
copertă	カバー
copertă	cover
wood	木材
wood	木製
wood	ウッド
abc	abc
geo	geo
coordonatele	座標
santos	サントス
gif	gif
armament	軍需
armament	軍備
credit	信用
credit	クレジット
simfonia	交響曲
simfonia	シンフォニー
visul	ドリーム
visul	dream
eddie	エディー
eddie	エディ
mir	ミール
entități	エンティティ
pescuit	漁業
pescuit	釣り
pescuit	魚釣り
proporție	比率
proporție	割合
opoziția	野党
jorge	ホルヘ
frecvența	周波数
frecvența	頻度
bursă	フェローシップ
rază	半径
rază	radius
reciproc	相互
extra	エクストラ
avansate	上級
trenuri	電車
trenuri	列車
antena	ディッシュ
antena	アンテナ
umbra	シャドー
umbra	シャドウ
umbra	シェイド
umbra	日陰
umbra	シェード
vocală	母音
mărturii	証言
aaron	アロン
aaron	アーロン
figură	フィギュア
paraná	パラナ
transformare	変換
academică	アカデミック
promovează	宣伝
promovează	宣伝
digitale	デジタル
abbas	アッバース
hcm	hcm
grafic	グラフ
grafic	グラフィック
grafic	チャート
antrenori	コーチ
contul	口座
contul	アカウント
pedeapsa	ペナルティ
pedeapsa	処罰
bancă	バンク
bancă	銀行
bancă	ベンチ
sevilla	セビリア
sevilla	セビージャ
sevilla	セビリア
domnule	サー
pauză	休止
pauză	休憩
pauză	ブレーク
pauză	区切り
allan	アラン
seminarul	セミナー
săptămâna	週間
globală	global
globală	グローバル
torre	トッレ
conan	コナン
brescia	ブレーシャ
sarcini	タスク
circuitul	サーキット
circuitul	回路
ferrara	フェラーラ
string	ストリング
julian	ジュリアン
mandatului	委任
collins	コリンズ
ontario	オンタリオ
pianist	ピアニスト
reclamă	コマーシャル
reclamă	商用
reclamă	商業
reclamă	広告
merite	長所
merite	メリット
comunicații	通信
comunicații	コミュニケーション
manga	漫画
manga	マンガ
marketing	マーケティング
declara	申告
declara	宣言
montreal	モントリオール
scade	減らす
ton	マグロ
ton	ツナ
ton	トーン
cheia	キー
cheia	key
ascunde	ヒデ
ascunde	隠す
mobil	モバイル
schi	スキー
schi	スキー
fondarea	創設
depozite	倉庫
depozite	預金
aeroport	空港
talentul	タレント
oklahoma	オクラホマ
terestră	地上波
permisiunea	許可
permisiunea	許諾
bernhard	ベルナルド
nepoata	孫娘
nepoata	めい
ouă	エッグ
ușa	ドア
aristotel	アリストテレス
alpha	alpha
alpha	アルファ
firmă	会社
atlético	アトレティコ
atlético	アトレチコ
liudmila	リュドミラ
chirurgie	手術
madison	マディソン
amy	エミー
klaus	クラウス
adriana	アドリアーナ
pași	歩数
pași	手順
pași	ステップ
legislația	立法
butler	バトラー
inutil	無意味
inutil	役立たず
rolling	ローリング
explicație	説明
explicație	解説
ritm	リズム
hudson	ハドソン
bursa	ブルサ
mercedes	メルセデス
intelectuali	知識人
intelectuali	知識人
împotrivă	反対
proprietari	オーナー
proprietari	所有者
ronald	ロナルド
popularitate	人気
gândit	思考
homo	ホモ
homo	ゲイ
castle	キャッスル
droguri	ドラッグ
droguri	薬物
droguri	ドープ
droguri	ドラッグ
droguri	薬物
willem	ウィレム
execuție	処刑
execuție	実行
execuție	執行
succese	サクセス
succese	成功
bratislava	ブラチスラヴァ
damasc	ダマスカス
nuvelă	小説
publica	公開
card	カード
reformei	改革
reformei	革新
reformei	リフォーム
necunoscute	不明
filipine	フィリピン
rin	rin
rin	りん
plecare	出発
gândire	考え
gândire	思考
farmacie	ドラッグストア
farmacie	薬局
farmacie	薬学
farmacie	薬局
biți	ビット
rightarm	rightarm
mexican	メキシコ
mexican	メキシカン
five	ファイブ
five	五つ
five	five
aleksandr	アレクサンドル
parcuri	公園
pozitivă	陽性
pozitivă	ポジティブ
sângele	血液
sângele	ブラッド
marchiz	侯爵
marchiz	侯爵
yemen	イエメン
cântând	歌う
stiluri	スタイル
protejarea	保護
norvegian	ノルウェー
împușcat	ショット
sălbatică	ワイルド
sălbatică	野生
teamă	恐怖
teamă	恐れ
statui	彫像
sâmbătă	土曜日
profesioniști	プロフェッショナル
irlandez	アイリッシュ
consilieri	アドバイザー
consilieri	カウンセラー
bunica	おばあさん
bunica	祖母
bunica	おばあさん
lituaniei	リトアニア
limitate	限定
limitate	limited
perry	ペリー
sept	三軒茶屋
distincție	区別
platformă	プラットフォーム
platformă	プラットホーム
rugăciune	祈り
rugăciune	礼拝
rugăciune	祈祷
luther	ルター
personalitatea	個性
personalitatea	人柄
personalitatea	性格
personalitatea	人格
personalitatea	パーソナリティ
atelierul	ワークショップ
atelierul	作業場
cook	コック
cook	クック
tara	国名
tara	カントリー
tara	タラ
blois	ブロワ
abur	スチーム
abur	蒸気
oleg	オレグ
respectarea	コンプライアンス
vama	風習
adult	成人
adult	大人
împarte	分ける
împarte	分割
împarte	スプリット
dir	dir
logica	論理
helsinki	ヘルシンキ
julia	ジュリア
julia	ユリア
scooby	scooby
nuntă	ウェディング
nuntă	結婚式
magdalena	マグダレナ
magdalena	マグダレーナ
anastasia	アナスタシア
studiourile	スタジオ
bat	bat
bat	コウモリ
bat	バット
apr	apr
mintea	mind
mintea	マインド
alexei	アレクセイ
sârb	セルビア
documentul	ドキュメント
documentul	書類
documentul	文書
baba	ババ
baba	馬場
brusc	突然
japonezi	日本人
japonezi	ジャパニーズ
japonezi	日本語
inspirată	インスパイア
paraguay	パラグアイ
jennifer	ジェニファー
izolat	絶縁
berg	ベルク
anulat	キャンセル
anulat	キャンセル
precizează	指定
evaluare	評価
evaluare	格付
evaluare	評価
evaluare	評定
evaluare	査定
evaluare	評価
evaluare	査定
evaluare	評定
divizat	分ける
divizat	分割
divizat	スプリット
taxe	税金
taxe	手数料
novo	ノヴォ
enterprise	エンタープライズ
enterprise	企業
vehicul	車両
vehicul	乗り物
arma	武器
arma	凶器
arma	ガン
diferențele	差異
diferențele	違い
diferențele	差分
servi	サーブ
hanul	宿屋
hanul	旅館
presupus	推定
musulmane	イスラム教
musulmane	ムスリム
arakan	アラカン
rasa	品種
rasa	人種
rasa	競走
rasa	レース
restaurarea	修復
restaurarea	復元
restaurarea	維新
cafenea	カフェ
cafenea	カフェ
permanente	パーマネント
vizibilă	可視
asociație	社団
asociație	協会
asociație	アソシエーション
index	索引
index	インデックス
obișnuită	普通
kenneth	ケネス
trofee	トロフィー
asigurări	保険
dispute	紛争
funcționar	事務員
funcționar	書記官
funcționar	事務職
haiti	ハイチ
sindromul	症候群
locație	所在地
locație	ロケーション
locație	場所
prezență	出席
prezență	傍聴
cândva	いつか
persan	ペルシャ
traseu	トレイル
traseu	経路
traseu	ルート
îmbunătățit	改良
îmbunătățit	強化された
vinde	売る
logic	論理
logic	論理
precizie	精度
precizie	正確性
precizie	精度
meyer	マイヤー
meyer	メイヤー
măsoară	計測
măsoară	測定
dom	ドーム
dom	ドム
dom	dom
fame	名声
coleg	同僚
coleg	同僚
express	エクスプレス
express	急行
mustafa	ムスタファ
ardere	燃焼
ardere	燃える
ardere	バーニング
cost	費用
cost	原価
cost	コスト
modifică	編集
modifică	変更
întoarcere	return
întoarcere	リターン
cercetătorii	研究者
peșteră	洞窟
senat	元老院
gay	ゲイ
creta	チョーク
montgomery	モンゴメリー
variabile	変数
variabile	可変
variabile	変数
mediterană	地中海
metale	メタル
metale	金属
metale	金属
pană	フェザー
pană	羽根
pană	羽毛
bush	ブッシュ
standardele	基準
standardele	規格
renunță	取り消し
renunță	キャンセル
renunță	取り消す
azerbaidjan	アゼルバイジャン
niveluri	レベル
mitchell	ミッチェル
mantova	マントヴァ
cambodgia	カンボジア
cambodgia	カンボジア
morris	モーリス
morris	モリス
lent	遅い
lent	スロー
prevăzută	予見
academice	アカデミック
kate	kate
kate	ケイト
aurora	オーロラ
oregon	オレゴン
bănci	バンクス
restaurant	レストラン
restaurant	飲食店
baltă	水たまり
pavia	パヴィア
structurile	構造
silezia	シレジア
silezia	シレジア
uriaș	巨人
uriaș	ジャイアント
uriaș	巨大
alma	アルマ
atribuie	割り当てる
atribuie	割り当て
formulă	公式
formulă	数式
kentucky	ケンタッキー
mărfuri	貨物
mărfuri	商品
mărfuri	貨物
mărfuri	物品
belle	ベル
grâu	小麦
grâu	コムギ
cuantică	量子
walt	ウォルト
dublin	ダブリン
festivaluri	祭事
festivaluri	祭り
ball	ボール
rusesc	ロシア
concepte	概念
concepte	コンセプト
padova	パドヴァ
echivalentul	同等
fani	ファン
colegi	同僚
colegi	同僚
potențialul	ポテンシャル
horror	ホラー
vizibile	可視
uss	uss
flash	flash
flash	フラッシュ
duminica	日曜
duminica	日曜日
duminica	日曜日
srl	srl
srl	ltd
materia	物質
materia	事柄
elementare	小学校
succesiunea	承継
succesiunea	継承
succesiunea	引継ぎ
protocol	protocol
protocol	議定書
protocol	プロトコル
update	アップデート
update	更新
execută	実行
ecuador	エクアドル
bull	ブル
kenya	ケニア
ntupdate	ntupdate
îngropat	埋葬
november	十一月
locații	所在地
biblie	聖書
fabricat	製造
durere	痛み
durere	疼痛
durere	ペイン
întâlniri	ミーティング
întâlniri	会議
recomandat	おすすめ
recomandat	推奨
lucrând	働く
lucrând	作業
taiwan	中華民国
taiwan	台湾
dramatică	ドラマチック
tereza	テレサ
tereza	テレサ
semifinale	準決勝
dex	デックス
stelele	stars
stelele	スターズ
emisă	発行
compuși	化合物
praf	ダスト
praf	砂塵
praf	ほこり
praf	粉末
praf	パウダー
haga	ハーグ
zeus	ゼウス
animat	トゥーン
nintendo	任天堂
semnal	シグナル
semnal	信号
ceas	時計
ceas	腕時計
ceas	クロック
ceas	時計
democrație	民主主義
alfa	alpha
alfa	アルファ
partener	パートナー
cerințele	要件
amenințare	威嚇
amenințare	脅威
lovituri	吹く
vizitează	訪問
vizibil	可視
rgb	rgb
sporturi	スポーツ
informatii	情報
informatii	情報
observație	傍聴
observație	観察
observație	観測
parker	パーカー
liechtenstein	リヒテンシュタイン
discovery	ディスカバリー
discovery	発見
găsiți	find
dur	ラフ
dur	乱暴
dur	タフ
dur	厳しい
tăiat	cut
tăiat	カット
tăiat	切り取り
etajul	フロア
strategie	戦略
peisaj	横長
peisaj	風景
peisaj	横向き
attila	アッティラ
experiment	実験
vinci	ヴィンチ
reptile	爬虫類
reptile	爬虫類
convinge	説得
sportul	スポーツ
leul	ライオン
leul	獅子
personalul	人材
personalul	職員
personalul	スタッフ
aron	アロン
plată	支払
plată	決済
plată	支払い
prize	ソケット
won	ウォン
won	won
integrarea	統合
integrarea	インテグレーション
reci	風邪
reci	コールド
reci	冷たい
reci	寒い
integrat	統合
fabricate	製造
roosevelt	ルーズベルト
aviație	航空
heinz	ハインツ
petit	プチ
thompson	トンプソン
wallace	ウォレス
monarh	君主
monarh	モナーク
beethoven	ベートーヴェン
islamului	イスラム教
bremen	ブレーメン
artificial	人工
solară	ソーラー
reprezentative	代理人
fetele	ガールズ
primită	受け取り
primită	受信
strategia	戦略
culmea	尾根
identice	同一
fotografia	フォト
fotografia	写真
fotografia	撮影
fotografia	写真
albrecht	アルブレヒト
separarea	別居
separarea	分離
datoria	義務
interpretări	解釈
scrisoarea	手紙
scrisoarea	letter
scrisoarea	レター
eroul	ヒーロー
aviației	航空
rupt	壊れた
integrate	統合
panama	パナマ
afc	afc
supranumit	愛称
nancy	ナンシー
comisie	手数料
comisie	コミッション
comisie	委嘱
arkansas	アーカンソー
sinteza	合成
aripa	ウイング
graz	グラーツ
