het	gavo
toer	ekskursija
toer	kelione
veranderinge	pakeitimai
maatskappye	bendrovės
maatskappye	įmonėse
maatskappye	bendrovių
arm	rankos
hamburg	hamburg
dialek	dialektas
khan	khan
sjinees	kinų
sjinees	kinijos
sjinees	kinas
vinnige	greitas
vinnige	greita
vinnige	greiti
vinnige	greitai
vinnige	greit
rustenburg	rustenburgas
behandeling	gydymas
hugo	hugo
spesifiek	konkrečių
ddr	ddr
ddr	vdr
aloe	aloe
simon	saimonas
simon	simonas
don	don
beker	taurė
arthur	arturas
arthur	artūras
sterrestelsels	galaktikų
münchen	miuncheno
yster	geležies
yster	geležis
giovanni	giovanni
spelling	rašybos
aangekom	atvyko
argeologiese	archeologijos
vlieg	skristi
honderd	šimtai
skuld	skolingas
skuld	skola
skuld	kaltė
skuld	kaltę
skuld	skydo
skuld	skydas
parameters	parametrai
suurstof	deguonis
newel	ūkas
werkers	darbininkai
werkers	darbuotojai
werkers	darbininkų
tradisies	tradicijos
tradisies	tradicijų
tradisies	tradicijas
wenner	laimėtojas
samuel	samuel
kenmerke	ypatumai
kenmerke	savybės
variant	variantai
variant	variantas
beskawing	civilizaciją
beskawing	civilizacija
wenners	laimėtojus
wenners	laimėtojai
wenners	nugalėtojai
wind	akių
wind	vėjas
limpopo	limpopo
universiteite	universitetų
universiteite	universitetai
wladimir	vladimiras
rang	perspektyvas
bedreig	grasino
harris	haris
harris	harris
sangeres	dainininkė
pragtige	nuostabiai
rock	akmuo
rock	rokas
rock	rock
paaie	keliai
paaie	kelius
kommentaar	funkcija
kommentaar	komentaras
kommentaar	komentarų
kommentaar	komentuoti
athene	athena
leeu	liūto
leeu	liūtas
insekte	vabzdžiai
insekte	vabzdžių
johanna	džoana
hoor	klausos
hoor	klausymas
vuur	ugnies
vuur	gaisro
vuur	gaisras
vuur	ugnis
teenpous	antipopiežius
gemeet	išmatuotas
gemeet	matuojamas
kere	kartus
golden	auksinis
toernooi	turnyras
toernooi	turnyro
duisend	tūkst
georgië	gruzija
georgië	gruzijos
eugene	eugenijus
apple	apple
ernstig	rimti
ernstig	rimta
ernstig	rimtas
ernstig	rimtų
mede	kolegos
beer	matas
mandela	mandela
reën	lietus
landskap	kraštovaizdžio
landskap	kraštovaizdis
shakespeare	šekspyras
hitte	karštis
hitte	šiluma
hitte	šiluminė
hitte	šilumos
lente	pavasario
lente	pavasaris
kamp	stovyklos
kamp	stovykla
kamp	stovyklos
eenvoudig	tiesiog
simbole	simboliai
wyfie	moteris
wyfie	patelės
wyfie	moterys
wyfie	moterų
wyfie	patelė
windhoek	vindhukas
natalse	pelkę
islam	islamas
gehelp	naudinga
wilde	laukiniai
wilde	laukinių
verban	uždraustos
xiii	xiii
organismes	organizmų
asiatiese	azijos
francisco	francisco
francisco	franciskas
weerstand	atsparumo
weerstand	atsparumą
weerstand	atsparumas
premier	premjerą
vrydag	penktadienis
vrydag	penktadienį
victor	viktoras
musikant	muzikantas
slawe	vergai
force	force
county	apskritis
werklike	faktinės
teenwoordigheid	buvimas
samesmelting	sandorį
groeiende	auga
metodes	metodai
toerisme	turizmo
toerisme	turizmas
rosenthal	rosenthal
gevange	pagrobė
waarheid	tiesa
waarheid	tiesos
mengsel	mišinys
idees	idėjų
idees	idėjos
katte	kačių
katte	katės
uitvoer	eksportuojami
uitvoer	eksportas
uitvoer	vykdyti
geëindig	pasibaigė
student	studentų
student	studentė
student	studentas
maniere	būdais
geweld	smurto
spanning	įtampos
spanning	įtampa
tydelik	laikinai
armeense	armėnų
senior	vyr
senior	vyresnysis
wetgewing	įstatymai
sakse	saksonijos
skyf	diskai
skyf	diskas
skyf	disko
ooreenkomste	susitarimai
vrees	baimė
vrees	baime
vrees	baimės
juan	juan
habitat	buveinių
habitat	buveinė
julius	julius
vloeistof	skystis
vloeistof	skystas
niemand	niekas
kenia	kenijoje
kenia	kenija
kenia	kenijos
skuif	skaidrių
petersburg	peterburgo
lied	daina
lied	dainos
families	šeimų
medium	vidutinės
xiv	xiv
weerspieël	veidrodis
tom	tomas
tom	tom
ongelukkig	deja
daniël	daniel
philip	philip
plato	plato
lady	ledi
lady	dama
lady	damos
konserwatiewe	konservatorių
hulpbronne	ištekliai
hulpbronne	išteklių
vermy	išvengti
aspekte	aspektai
aspekte	aspektus
verrig	administracinis
verrig	administracinės
carter	karteris
verhoed	užblokuotas
eiendom	savybė
eiendom	turtas
eiendom	nuosavybė
vilnius	vilniaus
vilnius	vilnius
honderde	šimtai
cheetahs	gepardai
jag	medžioti
jag	medžioklė
jag	medžioklės
susters	sesės
susters	seserys
omliggende	aplinkinių
slagoffers	aukas
slagoffers	aukos
slagoffers	aukų
aankoms	atvyksta
françois	françois
bane	beinas
aangekoop	perkami
aangekoop	įsigytas
aangekoop	pirktas
aangekoop	nupirkti
aangekoop	įsigyta
aanhangers	fanai
irak	irakas
verdediging	gynyba
verdediging	gynybos
verdediging	gynyba
verdediging	gynybos
sand	smėlio
sand	smėlis
christendom	krikščionybė
gedagte	protas
patriarg	patriarcho
koerante	laikraščiai
stories	aprašymai
stories	istorijų
vel	oda
vel	odos
glas	stiklas
glas	stiklinė
glas	stiklo
stalin	stalinas
bernard	bernard
florida	florida
gotiese	gotikos
owerheid	institucija
lewens	gyvena
impak	poveikio
armenië	armėnijos
armenië	armėnija
komedie	komedija
gedruk	suspausti
bay	įlanka
gewapende	ginkluotas
gewapende	ginkluoti
gewapende	šarvuotas
komplekse	kompleksas
komplekse	sudėtingas
star	žvaigždės
star	žvaigždė
star	star
snelheid	greitis
roep	vadina
protestantse	protestantų
biografie	biografija
onderwysers	pedagogai
encyclopedia	enciklopedija
modelle	modelių
modelle	modeliai
ffffff	ffffff
tel	skaičiuoti
tel	skaičiavimo
persentasie	procentas
afgevaardigdes	delegatai
vergader	renkasi
kunste	meno
kunste	menas
kunste	menų
jonathan	džonatanas
toetse	testai
toetse	bandymai
spoor	geležinkelis
spoor	geležinkelių
spoor	geležinkeliai
rots	medžiaga
heinrich	henrikas
vogel	vogel
fisika	fizikos
fisika	fizika
francis	pranciškus
interne	vidaus
long	plaučiai
long	plaučių
liga	lygos
liga	lyga
ingenieur	inžinierius
liedjies	dainas
liedjies	dainos
liedjies	dainų
dans	šokio
dans	šoka
dans	šokiai
dans	šokis
dans	šokti
dokter	gydytojo
dokter	gydytojas
tydelike	laikinai
jerusalem	jeruzalės
kapasiteit	pajėgumas
kapasiteit	pajėgumai
kapasiteit	talpa
guinee	gvinėja
opposisie	opozicijos
bespreking	rezervacija
bespreking	diskusijos
bespreking	aptarimas
bespreking	diskusija
verkeer	eismas
operasie	eksploatavimas
operasie	veikimas
operasie	operacija
teologie	teologija
rus	poilsio
rus	poilsis
nodige	būtinas
gras	žole
gras	žolė
gras	žolės
gedeel	dalys
dek	apima
blankes	baltieji
sultan	sultonas
elektrisiteit	elektra
elektrisiteit	elektros
elektrisiteit	galios
elektrisiteit	galia
enwiki	enwiki
deeltjies	dalelės
lok	pritraukti
lee	li
lee	lee
lee	ly
werksaam	darbingo
werksaam	darbo
strate	gatvės
strate	gatvėse
horisontale	horizontalus
horisontale	horizontali
horisontale	horizontaliai
maandag	pirmadienis
maandag	pirmadienį
ondersteuners	rėmėjų
dame	karaliene
dame	karalienė
dame	queen
dame	ledi
dame	dama
dame	damos
opskrif	antraštė
kampioen	čempionas
indruk	įspūdį
mannetjie	patinas
mannetjie	patinų
mannetjie	vyrai
mannetjie	vyras
jeug	jaunimo
jeug	jaunimas
chemie	chemija
absolute	absoliutas
absolute	absoliutus
rousseau	rousseau
ferdinand	ferdinandas
dokument	dokumentas
napoleon	napoleonas
muller	muller
sover	plytų
sover	plytos
belasting	mokestis
tony	tony
tony	tonis
vang	sugavimo
vang	surinkimo
tuine	sodai
vuurtoring	švyturio
vuurtoring	švyturys
koper	pirkėjai
koper	pirkėjas
baai	įlanka
komponente	komponentai
toneelstuk	žaisti
toneelstuk	groti
romans	romanus
kulture	kultūrų
geregistreer	pasirašytas
hesse	hesse
taylor	taylor
door	durys
door	durų
indonesië	indonezijoje
indonesië	indonezijos
indonesië	indonezija
geleer	išmoko
spreek	susirūpinimą
organiese	ekologinio
dollar	doleris
dollar	dolerių
rotse	uolos
rotse	akmenų
rotse	akmenys
ryn	reino
monargie	monarchija
monargie	oligarchija
robertson	robertson
besetting	profesija
besetting	užsiėmimas
crusaders	kryžiuočiai
evangelie	evangelija
romantiese	romantiška
utrecht	utrechte
oortuig	įsitikinęs
take	uždaviniai
take	užduotys
veroordeel	pasmerkti
blues	bliuzo
navorsers	mokslininkai
navorsers	mokslininkų
navorsers	tyrėjai
lewis	lewis
administrateur	administratorius
vin	vin
grieke	graikai
ding	daiktas
ding	dalykas
krisis	krizė
krisis	krizės
donderdag	ketvirtadienis
donderdag	ketvirtadienį
donderdag	ketvirtadienio
donderdag	ketvirtadieniais
skepping	kūryba
skepping	laikinojo
breed	platus
breed	plati
gevang	pagavo
minerale	mineralai
minerale	mineralų
deelname	dalyvavimas
perde	arklių
perde	arkliai
perde	arklius
kantoor	tarnyba
kantoor	biuro
kantoor	biuras
nationalteam	nationalteam
xhosa	kosų
oorweeg	laikoma
brandstof	kuras
mane	manas
sitplekke	sėdynės
sitplekke	vietų
sitplekke	sėdynės
sitplekke	sėdynė
renaissance	renesanso
kompleks	kompleksas
kompleks	sudėtingas
religieuse	religinių
brei	mezgimo
buitenste	atokiausių
gemengde	sumaišyti
vinniger	greitesnis
opera	opera
true	tiesa
true	tikra
identiteit	tapatybę
identiteit	tapatybė
identiteit	tapatybės
identiteit	tapatumas
steenkool	anglys
steenkool	anglis
outomaties	auto
outomaties	automatinė
verdedig	gintis
verdedig	ginti
verdedig	apsiginti
swaartekrag	trauka
alliansie	aljanso
instrumente	instrumentai
klere	apranga
klere	aprangos
klere	drabužiai
klere	drabužių
klere	apranga
klere	drabužius
klere	drabužiai
max	daugiausiai
florence	florencijos
behartig	reguliuoti
stefanus	stephen
colin	colin
leon	leonas
leon	leono
hollywood	holivudo
georg	georg
perd	žirgas
perd	arklys
perd	arkliai
perd	arklio
vlakte	butų
vlakte	butai
siek	nesveikas
siek	serga
wolf	vilkas
gewysig	redaguota
gewysig	atnaujintas
gewysig	apelsinų
verdien	pelnęs
materiale	medžiagų
materiale	medžiagos
eer	dainuoti
eer	garbės
eer	garbė
vestiging	įsteigimas
malawi	malavio
estland	estijos
estland	estija
handelaars	prekybininkai
handelaars	prekiautojai
handelaars	pardavėjai
generasie	karta
eienskap	atributas
eienskap	požymis
kiëf	kijevo
kiëf	kijeve
sone	zona
argitekte	architektai
argitekte	architektų
perseel	patalpose
perseel	patalpos
thailand	tailandas
caps	dangteliais
toyota	toyota
youtube	youtube
tydstip	laiko
tydstip	laikas
vlerke	sparnai
vlerke	sparnus
denke	galvoju
tande	dantys
bulls	bulių
hamilton	hamilton
liedjie	daina
liedjie	dainos
ekspedisie	ekspedicija
hektaar	hektarų
cornelius	kornelijus
blom	gėlių
blom	gėlė
ongeluk	avarija
ongeluk	avarijos
infrastruktuur	infrastruktūra
infrastruktuur	infrastruktūrą
infrastruktuur	infrastruktūros
bulle	bulių
wolk	debesis
wolk	debesys
wolk	debesų
worcester	vorčesterio
hamlet	hamletas
moll	moll
toerusting	įrangos
toerusting	įranga
konstruksie	statyba
apollo	apollo
letland	latvija
geleenthede	renginiai
geleenthede	įvykiai
geleenthede	įvykių
digters	poetai
hemel	dangaus
hemel	dangus
island	sala
island	islandija
island	islandijos
island	salos
alice	alisa
neef	pusbrolis
neef	sūnėnas
uitstekende	puikiai
uitstekende	puiki
uitstekende	puikų
uitstekende	puikaus
uitstekende	puikus
swem	plaukimo
swem	plaukia
begraafplaas	kapinės
siberië	sibirą
onmoontlik	neįmanoma
perth	perth
dennis	deni
argipel	salynas
jackson	jackson
moslems	musulmonų
airbus	airbus
arms	ginklų
arms	rankos
arms	ginklai
duim	nykščiu
duim	cm
demokrasie	demokratija
demokrasie	demokratijos
klip	akmens
dinsdag	antradienis
dinsdag	antradienį
lutherse	liuteronų
konstantyn	konstantinas
oomblik	akimirką
oomblik	momentas
oomblik	akimirka
boeddhisme	budizmas
vars	šviežias
vars	šviežios
vars	švieži
vars	šviežia
heuwel	kalvos
ian	ian
oral	visur
oupa	senelis
skuldig	atliktų
miljoene	milijonus
miljoene	milijonų
miljoene	milijonai
sagte	minkštas
sagte	minkšta
korter	trumpesnis
biologiese	biologinė
lisensie	licencijos
lisensie	licencija
regter	teisėjas
facebook	facebook
woensdag	trečiadienio
woensdag	trečiadienis
velde	laukai
iwan	ivanas
glasgow	glasgow
klanke	skamba
klanke	garsus
klanke	garsai
rewolusionêre	revoliucinė
godin	deivė
gustav	gustav
mis	rūko
albums	albumai
das	susieti
waterval	krioklys
nikolaas	nikolai
keith	keith
meen	manyti
bbc	bbc
bereid	paruošti
onderdruk	akcentas
takke	filialai
takke	šakos
gelyke	dalyvis
toesig	priežiūra
toesig	priežiūros
toesig	priežiūra
bymekaar	renkasi
beveel	rekomenduoja
hubble	hablo
slang	gyvatės
slang	gyvate
slang	gyvatė
simptome	simptomai
hervorming	reformacijos
airlines	airlines
parke	parkai
gesinne	šeimų
rasse	veislės
rasse	veislių
pruisiese	prūsijos
regstreeks	gyva
regstreeks	live
regstreeks	gyvi
regstreeks	gyventi
regstreeks	gyvos
wal	wal
bedreiging	grėsmė
bedreiging	grėsmės
uitleg	išdėstymo
uitleg	išdėstymas
gesproke	kalbėjo
spore	pėdsakai
koolstof	anglis
koolstof	anglies
dmitri	dmitri
dmitri	dmitrijus
monaco	monako
woestyn	desertas
woestyn	dykumos
woestyn	dykuma
kolle	taškai
kolle	erdvę
kookkuns	virimo
meisie	mergaite
meisie	mergaitė
meisie	mergina
meisie	merga
queen	karaliene
queen	karalienė
queen	queen
sharks	rykliai
vee	gyvuliai
vee	gyvulininkystė
vee	gyvūnai
slowakye	slovakija
slowakye	slovakijos
damme	damme
tronk	kalėjimas
tronk	kalėjimą
tronk	kalėjimas
adolf	adolfas
enjins	varikliai
congress	kongresas
evolusie	evoliucija
alma	alma
afrigter	treneris
afrigter	trenerio
gemeen	bendras
gemeen	dažni
mites	mitai
items	elementų
winkels	parduotuvės
winkels	parduotuvėse
winkels	parduotuvės
winkels	parduotuvėse
storm	audros
storm	audra
erg	rimtai
genetiese	genetinis
genetiese	genetiniai
libië	libija
films	filmų
films	filmai
films	filmuose
junior	junior
junior	jaunesnysis
orkes	orkestras
oseane	vandenynų
oseane	vandenynai
geëis	teigė
andorra	andora
boeing	boeing
sterker	stipresnis
feite	faktai
meganiese	mechaninis
meganiese	mechaninė
kings	karaliai
helderheid	ryškumas
toepassings	programėlių
fiksie	fantastika
klubs	klubai
#ffffff	#ffffff
newton	niutonas
lion	liūto
lion	liūtas
dns	dnr
dns	dns
nissan	nissan
fishbase	fishbase
oorsig	apžvalga
oorsig	peržiūra
sade	sadas
freshwater	gėlavandenės
sneeu	sniegas
sneeu	sniego
maxwell	maxwell
gekoppel	panoramoje
stabiele	stabilus
vertalings	vertimai
redir	redir
lokomotief	lokomotyvų
ontwerpe	dizaino
uitwissing	išnykimas
uitwissing	išnykimo
jane	džeine
sout	druskos
sout	druska
ideale	idealus
wolke	debesys
wolke	debesų
dak	dakotos
gewildheid	populiarumas
twyfel	abejonės
lot	kieta
lot	išlikimas
plantegroei	augalija
plantegroei	augmenija
plantegroei	augmenijos
vlaktes	lygumų
ludwig	ludwig
skenk	paaukoti
skenk	padovanoti
skiet	šaulys
skiet	šaudymo
koor	choro
koor	choras
magtige	galingų
manne	vyrai
geb	geg
jones	jones
assiriese	asirų
skandinawiese	skandinavijos
geag	laikoma
amptenare	pareigūnai
amptenare	pareigūnams
volwassenes	suaugusieji
persoonlikheid	asmenybė
persoonlikheid	asmenybės
caesar	cezario
gelukkig	pasisekė
gelukkig	laiminga
gelukkig	laimingas
gelukkig	laimingi
arktiese	arkties
slaap	miegas
slaap	miego
slaap	miegas
slaap	miega
slaap	miegu
marx	marksas
kommando	kommando
donald	donaldas
monumente	paminklų
nek	kaklo
nek	kaklas
plate	plokštė
plate	plokštės
jakobus	james
jakobus	džeimsas
bemark	skatinti
staal	plienas
stade	stade
stoor	laikyti
stoor	parduotuvė
normandië	normandie
diepte	gylis
christoffel	christopher
commons	commons
tegniek	technika
hyundai	hyundai
western	vakarų
malherbe	caen
jersey	džersio
krim	krymo
krim	kryme
moorde	žmogžudysčių
web	interneto
web	žiniatinklio
ridder	žirgas
ridder	riteris
uraan	uranas
uraan	urano
naaswenner	bėgikė
pen	pen
francesco	francesco
barnard	barnard
asb	prašom
asb	prašau
klassifikasie	klasifikavimas
klassifikasie	klasifikacija
beeste	galvijai
beeste	galvijams
beeste	galvijų
opgelewer	grįžimas
opgelewer	grįžti
opgelewer	grąžos
invloedryke	įtakinga
analise	analizė
galery	galerija
galery	galerijoje
ondergrondse	požeminis
ondergrondse	pavasarį
now	dabar
faktor	faktorius
faktor	daugiklis
faktor	veiksnys
columbia	kolumbija
columbia	kolumbijos
versier	dekoruoti
vermoed	įtariamieji
vermoed	įtariamasis
douglas	douglas
geselskap	visuomenė
dertien	trylika
bevry	išlaisvinti
gevul	užpildyta
streep	juostele
streep	juostelė
toestel	įrenginys
gedagtes	mintimis
gedagtes	mintys
gebed	maldos
gebed	malda
satelliete	palydovai
kanale	kanalais
kanale	kanalai
grondwetlike	konstitucinių
kontinent	žemynas
oggend	ryto
oggend	rytas
oggend	ryte
spektrum	spektro
spektrum	spektras
bad	vonia
bad	vonios
swerm	pulkas
swerm	pulko
alabama	alabama
aanleg	flair
getuienis	įrodymai
ned	nedas
afstande	atstumai
adel	adel
filippyne	filipinai
helen	elena
kontinentale	continental
wild	laukiniai
wild	laukinių
volgelinge	dešimtys
ingenieurswese	inžinerija
ingenieurswese	inžinieriai
ingenieurswese	inžinerijos
kitaar	gitara
verhoor	klausos
verhoor	klausymas
jaco	jako
verkeerd	neteisingas
verkeerd	netinkamas
akteurs	aktoriai
akteurs	veikėjai
agentskap	agentūra
barcelona	barselonoje
istanboel	stambule
istanboel	stambulo
hongaarse	vengrijos
aaron	aronas
strauss	strauss
ligter	lengvesnis
sisilië	sicilijos
siel	siela
siel	sielos
teenstander	oponentas
verkose	išrinkti
verkose	išrinktas
verkose	išrinkta
cornelis	cornelis
gestoor	išgelbėjo
bordeaux	bordo
torings	bokštai
leuse	šūkis
herhaal	bendri
herhaal	bendra
herhaal	bendrieji
adv	adv
asseblief	prašom
asseblief	prašau
brood	duona
brood	duonos
assirië	asirija
yale	yale
admins	administratoriai
doelwitte	tikslai
doelwitte	tikslų
verbintenis	įsipareigojimas
verbintenis	įsipareigojimą
toulouse	tulūzos
kanker	vėžys
kanker	vėžio
groente	augalinis
piramide	piramidės
waters	vandenyse
waters	vandenis
waters	vandenys
verantwoordelikheid	atsakomybė
steen	kauliukai
globe	gaublį
wetenskappe	mokslai
luukse	prabanga
luukse	prabangos
gauguin	gauguin
fout	bugas
rondte	juosmens
omega	omega
geleef	gyveno
geleef	gyvenau
doeltreffende	veiksmingai
salaris	atlyginimas
serwië	serbija
alpe	alpės
toestelle	prietaisai
toestelle	įrenginiai
toestelle	prietaisai
milaan	milanas
milaan	milano
uruguay	urugvajaus
uruguay	urugvajus
modern	moderni
vergaderings	susirinkimai
vergaderings	susitikimai
vergaderings	posėdžiai
vlugte	skrydžiai
suite	apartamentai
ideaal	idealus
ideaal	idealu
wortels	šaknis
wortels	šaknys
wortels	šaknų
wortels	šakniavaisiai
finaal	galutiniai
finaal	galutinis
finaal	galutinė
finaal	finalas
collier	collier
vleuel	grand
singapoer	singapūre
singapoer	singapūro
singapoer	singapūras
winkel	parduotuvėje
winkel	parduotuvė
winkel	apsipirkti
winkel	laikyti
winkel	parduotuvė
haai	ryklys
haai	rykliai
haai	ei
haai	labas
haai	sveikas
hermann	hermann
mac	mac
atlete	sportininkai
leiden	leideno
veiligheid	saugos
veiligheid	sauga
mario	mario
brons	bronza
myne	mano
myne	kasyklų
myne	kasyklose
gevoelens	jausmai
gevoelens	jausmus
aanbeveel	rekomenduoja
tennis	teniso
afghanistan	afganistanas
woonbuurt	kaimynystės
hond	suo
hond	šuo
klavier	pianino
geluk	sveikinimai
geluk	laimės
geluk	laime
geluk	laimė
verse	vers
berei	parengti
uitbarsting	išsiveržimas
aug	aug
sel	ląstelių
ruimtetuig	erdvėlaivių
ruimtetuig	erdvėlaivis
immigrasie	imigracija
immigrasie	imigracijos
immigrasie	emigracijos
immigrasie	migracija
termiese	šiluma
termiese	terminio
dagboek	dienoraštis
debat	diskusijos
debat	debatai
assistent	ass
assistent	asistentas
assistent	padėjėjas
assistent	vedlys
assistent	burtininkas
straling	radiacija
straling	spinduliuotė
straling	spinduliavimas
straling	spinduliuotės
voorberei	parengti
graan	grūdų
graan	grūdai
graan	grūdų
graan	javai
graan	grūdai
jimmy	jimmy
jimmy	džimis
lenin	leninas
sri	šri
franz	franz
boston	boston
koreaanse	korėjos
treffers	treffers
verbrand	dega
naval	laivyno
fries	fryzų
sink	kriauklės
sink	cinko
sink	cinkas
posisies	pozicijas
plaat	plokštė
plaat	plokštės
kampe	stovyklos
kampe	stovyklose
gooi	išmesti
katalogus	katalogo
katalogus	katalogas
veronderstel	spėjama
veronderstel	tariamai
saamgestelde	junginys
myn	kasyba
myn	kasybos
mont	mont
pels	kailis
pels	kailiai
pels	kailio
pels	kailius
bergen	bergeno
klink	skamba
klink	garsus
klink	garsai
nationalyears	nationalyears
kamers	kambariai
herdenking	jubiliejus
intellektuele	intelektinė
intellektuele	intelektinės
bos	miškas
prokureur	advokato
prokureur	teisininkas
prokureur	advokatas
alexandrië	aleksandrija
vermaak	pramogos
vermaak	pramoga
vermaak	pramogų
gesonde	ekonomiką
adams	adams
buenos	buenos
holstein	holstein
aires	airėse
río	magdalena
suiker	cukrus
suiker	cukraus
kriteria	kriterijus
suur	sure
suur	rūgštis
ontario	ontarijas
persoonlik	asmeninis
vrug	vaisiai
kepler	kepler
