年	godina
框架	kadrova
框架	framework
框架	okvir
框架	okvir
抑制	inhibicija
抑制	suzbijanje
互動	interakcija
互動	interakcije
互動	interakcije
互動	angažman
互動	interaktivni
突擊	napad
西蒙	simon
中等	medium
中等	srednji
中等	srednjim
中等	srednje
中等	srednja
中等	umjerene
武士	samuraj
淡	pale
淡	fade
等於	jednako
國旗	zastava
保加利亞	bugarska
酯	ester
判決	sud
判決	sudnji
判決	presuda
判決	presudu
羅馬尼亞	rumunija
入境	ulazak
入境	upis
案例	slučaj
案例	slučajevi
提示	savjeta
提示	vrh
周圍	oko
短暫	oscilacije
職員	službenik
原料	sastojci
服裝	odjeća
服裝	odjeću
服裝	odjeća
服裝	kostim
雷達	radar
排球	odbojka
狙擊	sniper
滅絕	izumrle
滅絕	izumrlih
滅絕	izumiranje
滅絕	istrebljenje
滅絕	istrebljivanje
納粹	nacističke
納粹	nacista
納粹	nacistička
納粹	nacistički
納粹	nacisti
勞動	porođaj
確保	osigurati
確保	osigurali
確保	osigura
溫泉	banja
航行	navigaciju
航行	plovidbe
航行	jedrenje
流亡	egzil
流亡	prognan
吹	udarac
傾向	tendencija
修復	popravke
修復	popravi
修復	obnovu
九十	devedeset
癌	karcinoma
癌	rak
瓶	boce
瓶	boca
領地	teritorije
領地	teritorija
飲食	kuhinja
飲食	ishrani
飲食	jede
飲食	ishrana
社會主義	socijalistička
社會主義	socijalizam
輻射	radioaktivnih
輻射	radioaktivnog
輻射	radioaktivnost
輻射	zračenje
輻射	radijacija
輻射	ispadanje
驚	šok
驚	iznenađen
奶	mlijeko
壓	pritisak
季節	sezonski
季節	sezonske
季節	sezona
季節	sezona
生態	ekološka
生態	ekologija
資深	stariji
資深	visoki
雞	kokoška
直升機	helikopter
直升機	helikoptera
直升機	helikoptera
夥伴	partnera
夥伴	partner
夥伴	partneri
床	krevet
床	postelju
床	bed
信任	trust
信任	povjerenje
信任	bliski
袋	kesa
袋	bag
袋	kesica
各省	pokrajina
各省	provincija
各省	provincije
踢	kick
重力	gravitacija
判斷	sud
判斷	sudnji
判斷	sudeći
驅逐艦	razarač
散文	proza
秘書	sekretar
棕	brown
藥物	droga
藥物	medicina
藥物	lijekovima
藥物	droga
複製	duplikat
複製	kopija
複製	copy
複製	kopiju
複製	razmnožavanje
捐	donacija
捐	donaciju
捐	donirati
江蘇	jiangsu
哈佛	harvard
指揮官	komadant
指揮官	komandant
院校	koledža
院校	fakultete
提議	prijedlog
提議	predlog
提議	prijedlozi
交付	isporuka
交付	isporuke
傷害	bole
不利	nepovoljna
死者	žrtva
古蹟	spomenika
古蹟	spomenici
有利	povoljan
類別	kategoriju
類別	kategorija
類別	časovi
類別	predavanje
類別	kategorije
類別	kategorija
邊緣	edge
邊緣	rubovima
邊緣	fringe
酷	kul
酷	cool
辭職	ostavke
辭職	ostavku
辭職	ostavka
辭職	ostavku
視覺	vizuelni
視覺	vizuelno
視覺	vizuelna
視覺	visual
視覺	vid
精英	elita
虛構	izmišljen
虛構	fikcija
假期	praznik
假期	odmor
假期	praznici
假期	praznike
假期	praznika
軍人	vojnik
言論	retorike
樊	navijač
樊	fan
採訪	intervju
採訪	intervjue
加藤	kato
芯	hart
芯	rp
陰	yin
結局	okončanju
旋轉	rotacije
旋轉	rotacija
旋轉	rotate
額外	dodatni
美食	kuhinja
札幌	sapporo
軍官	oficire
軍官	oficir
軍官	oficirom
近期	nedavno
近期	nedavne
近期	nedavni
近期	nedavna
近期	nedavnim
物理學	fizika
具體	specifične
具體	konkretne
具體	specifična
具體	beton
黎巴嫩	libanska
黎巴嫩	liban
領導人	lider
領導人	lideri
比率	odnos
比率	proporcijama
作業	domaći
武力	sila
醫師	doktor
三重	trostrukog
器官	organi
器官	organ
山谷	dolina
創意	kreativnost
創意	kreativne
創意	kreativna
創意	kreativno
創意	kreativni
牛津	oxford
當代	savremena
協定	sporazum
協定	sporazumi
行人	pješake
行人	pješački
行人	pješaka
行人	pješak
規格	specifikacije
規格	specification
規格	specifikacija
規格	spec
波士頓	boston
雕	orao
雕	soko
雕	hawk
地獄	pakao
混淆	konfuzije
混淆	zbune
參數	parameter
參數	argumente
參數	argumenti
藏族	tibetanski
降雨量	padavina
共用	dijele
共用	dijeljenje
共用	podijeli
插曲	epizode
插曲	epizoda
樂器	instrumente
樂器	instrumenata
樂器	instrument
清理	cleanup
來賓	gost
來賓	gostiju
來賓	gosti
耶路撒冷	jerusalem
雕塑	skulptura
雕塑	skulptura
雕塑	kip
藝術家	umjetnici
藝術家	umjetnik
廣西	guangxi
命運	destiny
命運	sudbina
命運	sudbinu
命運	sudbinu
命運	sudbina
料理	kuhinja
房子	kuća
崇拜	kult
崇拜	mesdžida
積分	tačaka
積分	integral
擔心	zabrinut
例外	iznimke
例外	izuzetaka
例外	izuzeci
例外	izuzetak
布拉格	prag
指南	vodič
指南	vodiča
指南	upućuje
插入	inserting
插入	ubacuje
插入	insercija
明珠	pearl
明珠	biser
螺旋	spiralna
珊瑚	koralno
珊瑚	korala
珊瑚	koralni
遼	liao
財務	finansijski
財務	finansije
財務	finansije
預測	projekcija
預測	predviđanja
預測	proročanstva
預測	predviđanje
預測	projekcija
預測	projekcije
預測	prognoza
預測	predviđen
期望	očekivanja
準則	guideline
呼籲	apelacionog
呼籲	žalbi
公平	fer
公平	sajam
公平	pravednosti
電池	baterija
電池	baterije
尋求	tražiti
窄	uski
窄	uske
失蹤	nestala
失蹤	nestale
失蹤	missing
失蹤	nestao
失蹤	nestali
失蹤	nedostaje
獵人	lovci
獵人	lovac
獵人	hunter
獵人	lovca
葡萄	grožđe
葡萄	grožđe
老闆	boss
老闆	šef
皇室	royal
皇室	kraljevska
皇室	kraljevsko
皇室	kraljevski
富豪	milijarder
富豪	volvo
靈魂	duša
靈魂	duše
殼	ljuske
殼	shell
殼	granate
殼	granata
工程師	inženjera
工程師	inženjeri
工程師	inženjer
祖母	nana
春天	proljeće
春天	proleće
用法	upotreba
吋	pedalj
神戶	kobe
省級	pokrajinski
手術	hirurgija
手術	operacija
穿著	nosio
司徒	stuart
癌症	rak
練習	praksu
練習	praksi
練習	praksom
練習	praksa
練習	vježbi
練習	vježba
機體	organizam
機體	organizma
奇怪	čudno
氮	dušik
同性戀	homoseksualnost
同性戀	gej
同性戀	gay
抱	hug
圖書	knjige
圖書	knjiga
圖書	knjiga
情感	emocija
情感	emocionalne
情感	emocije
情感	emocija
鴨	patak
鴨	patka
妖	demon
妖	demona
臉	lica
臉	licem
臉	suočavaju
臉	suočiti
臉	lice
臉	face
開啟	otvorene
開啟	otvorena
開啟	otvoren
開啟	otvoreno
開啟	open
效應	efekt
效應	efekat
效應	uticaji
效應	efekti
交叉	krst
交叉	over
分數	frakcije
分數	desetine
分數	skor
分數	rezultat
分數	rezultatom
分數	razlomak
遊客	posjetioci
遊客	turisti
遊客	turistička
遊客	turističkih
分行	grana
分行	ogranak
分行	grana
騎兵	konjica
騎兵	trooper
強制	obavezno
強制	obavezni
強制	obavezan
強制	compulsion
強制	obaveznog
強制	obavezno
女生	djevojka
女生	devojka
女生	girl
女生	djevojke
女生	girls
蒸汽	parni
蒸汽	parna
鍵	ključeve
鍵	ključa
鍵	ključni
鍵	ključ
鍵	bondu
人事	personal
可汗	khan
可汗	kan
氯	hlor
干涉	miješanja
干涉	intervencija
干涉	intervencije
經理	rukovodilac
雅各	jakov
小提琴	violina
射手	strijelac
射手	strijelaca
假日	praznik
假日	praznici
假日	praznike
假日	praznika
到期	ističe
到期	zbog
到期	zrelost
敵	neprijatelj
物業	imovine
物業	vlasništvo
物業	imovina
物業	imovinu
物業	imovinska
預算	budžet
預算	budžetima
閃	flash
雕像	statue
雕像	kip
敘利亞	sirija
敘利亞	sirijski
敘利亞	sirijskoj
收回	povuče
短期	kratko
貨	cargo
貨	teretni
首頁	dom
首頁	home
首頁	homepage
西貢	saigon
引力	gravitacija
德文	njemački
霧	magla
霧	magla
市鎮	općina
市鎮	općine
免疫	imunološki
免疫	imuni
免疫	imunitet
編碼	encode
編碼	kod
編碼	kodiraju
啤酒	pivo
星期五	petak
上訴	apelacionog
上訴	žalbi
老虎	tigar
老虎	tigers
敏感	osjetljivih
敏感	osjetljiv
敏感	osjetljivost
向前	napred
向前	naprijed
時裝	moda
富有	bogata
富有	bogato
富有	bogati
富有	bogatim
富有	bogat
富有	bogati
火炮	artiljerija
每周	sedmični
每周	sedmičnjak
任何人	svakoga
任何人	svako
任何人	neko
任何人	iko
魔女	vještica
擴張	širi
擴張	proširiti
擴張	proširenje
甲基	metil
腦	mozak
腦	mozak
進步	napredak
進步	progresivni
德語	njemački
強度	intenzitet
強度	snage
強度	snaga
白金	platina
走廊	koridor
資料庫	bazama
金額	iznose
金額	iznosi
金額	količina
金額	iznos
表格	forme
表格	formama
表格	oblici
表格	oblike
表格	oblik
表格	formirati
表格	forma
表格	formi
表格	formiraju
創新	inovativni
創新	inovativnih
創新	inovacije
創新	inovacija
創新	inovacija
修正案	amandmanu
修正案	amandmani
修正案	amandmane
辦事處	ured
辦事處	office
辦事處	kancelarija
叉	fork
海灣	zaliv
海灣	zaliva
海灣	zaliv
希爾	brdo
錄音	snimanje
農民	seljaci
農民	seljak
農民	farmera
農民	poljoprivrednici
農民	poljoprivrednike
農民	poljoprivrednicima
赤道	ekvator
赤道	ekvatorijalna
回憶	sjećanja
回憶	uspomene
回憶	uspomena
回憶	sjećanje
回憶	uspomena
回憶	pamćenje
回憶	memorija
回憶	memorije
回憶	memorijski
有趣	zanimljiva
有趣	zanimljivo
有趣	interesantan
有趣	interesantno
有趣	zanimljiv
雕刻	graviranje
雕刻	skulptura
雕刻	carving
除外	osim
金色	zlatna
金色	zlato
理性	razum
理性	racionalnost
理性	racionalno
外表	pojavljivanja
外表	izgled
外表	exterior
承諾	obećava
承諾	obećanja
承諾	obećanje
承諾	opredjeljenje
承諾	opredjeljenja
承諾	posvećenost
承諾	obaveza
承諾	obaveze
吉田	yoshida
稅	porez
稅	porezi
稅	poreze
缸	cilindar
童年	djetinjstvo
催化	katalizator
百科全書	enciklopedija
百科全書	enciklopedije
百科全書	enciklopedija
橘	orange
橘	narandžasta
建築師	arhitekt
建築師	arhitekte
建築師	arhitekti
建築師	arhitekata
總是	uvijek
總是	uvek
彩色	boja
彩色	boji
彩色	boje
彩色	boju
彩色	boja
彩色	obojena
工會	savez
工會	unija
工會	union
工會	sindikati
蜘蛛	pauk
離婚	razvod
享受	uživaju
享受	uživati
享受	uživanje
享受	uživala
享受	uživa
享受	uživao
享受	uživali
鑽石	dijamant
鑽石	dijamanata
週五	petak
週五	petkom
三菱	mitsubishi
肌	mišić
美女	lijepe
美女	lijepa
美女	ljepota
神經	nervni
神經	nerava
助手	pomoćnik
助手	asistenta
助手	asistent
窩	gnijezdo
混亂	konfuzije
混亂	haos
裸	gol
裸	gola
裸	akt
裸	bare
校區	kampus
馬丁	martin
衝擊	utjecaj
衝擊	udar
衝擊	šok
廠商	prodavač
廠商	proizvođač
光學	optički
光學	optičko
光學	optika
篤	tuk
卵	jaja
氟	fluorid
出租	taksi
欄	stub
欄	stubovi
欄	stubove
軍方	vojska
真理	istine
真理	istina
過度	pretjeranom
街頭	street
街頭	ulice
街頭	ulica
伺服器	servere
伺服器	server
醫藥	medicina
醫藥	lijekovima
醫藥	lijekova
醫藥	lijekovi
變更	promjene
變更	varijacija
變更	promjena
變更	izmjena
變更	promjene
變更	promjeni
變更	promene
變更	promena
燒	burn
燒	paljenje
膠	gum
膠	gel
渡邊	watanabe
猶太人	jevrejska
猶太人	jevrejsko
猶太人	jevrej
猶太人	jevrejski
猶太人	jevreji
分歧	neslaganje
分歧	razlika
分歧	razlike
分歧	divergencija
分歧	neslaganjima
分歧	neslaganja
分歧	divergentna
怪物	čudovište
怪物	monster
書寫	pisani
書寫	napisano
書寫	zapisano
書寫	napisao
書寫	pisan
書寫	pisao
書寫	pisanje
色情	pornografije
色情	erotske
股東	dioničar
曝光	izložena
曝光	izloženi
曝光	izložen
曝光	izloženost
曝光	izlaganje
飛行員	pilot
劫	pljačka
劫	pljačke
鎖	brava
鎖	brave
人群	masi
人群	masa
人群	publika
從未	nikad
土壤	tlo
土壤	tlu
再生	preporod
再生	regeneraciju
水中	podvodni
重組	restrukturiranje
示威者	demonstrante
示威者	demonstranti
示威者	protestanti
示威者	demonstrantima
示威者	demonstranti
示威者	protestanata
放映	prikazivanje
濤	tao
四方	quad
四方	kvarteta
四方	kvartet
消費	potrošnja
消費	potrošnju
摩爾	moore
摩爾	mur
摩爾	mol
洗	wash
洗	pranje
隕石	meteorit
隕石	meteorski
井上	inoue
摧毀	uništi
摧毀	uništiti
船隻	brodovi
船隻	brodove
船隻	brodovima
船隻	plovila
船隻	brod
船隻	brodove
船隻	brodovi
船隻	brod
船隻	čamac
否定	uskraćivanja
否定	negativan
否定	negativne
否定	negativni
否定	negativno
個別	pojedinačno
個別	individualni
個別	individualne
橙	orange
橙	narandžasta
嚴格	stroga
嚴格	stroge
嚴格	strogo
排序	sortiranje
物體	objekti
牙齒	zub
牙齒	zube
牙齒	zuba
牙齒	zubi
牙齒	zubima
元件	komponenta
元件	komponente
元件	elemenat
元件	element
協調	koordinaciju
協調	koordinacija
協調	koordinaciju
尾巴	rep
妖怪	čudovište
妖怪	monster
度假	praznik
度假	odmor
扣	buckle
客戶	mušterija
客戶	klijentima
客戶	klijent
客戶	klijente
客戶	klijenata
喙	kljun
諾貝爾	nobelova
諾貝爾	nobel
選民	glasača
選民	glasačke
選民	glasačima
選民	birači
選民	glasači
演技	postupajući
勇者	hrabri
肌肉	mišići
肌肉	mišićima
肌肉	mišiće
肌肉	mišić
火車	voz
火車	vozove
火車	vozovi
火車	vozova
磷酸	fosfat
蛙	žaba
千年	milenij
觀看	posmatra
觀看	posmatranje
觀看	posmatrao
重型	heavy
重型	teški
重型	težak
重型	teška
重型	teške
肩	rame
肩	ramena
水手	moreplovac
答案	odgovor
答案	odgovore
答案	odgovori
臂	ruka
領先	vodeći
領先	olova
領先	olovo
參議院	senat
鏡頭	objektiv
鏡頭	leće
鏡頭	kamera
鏡頭	strijelaca
頭銜	titule
頭銜	titula
前提	pretpostavka
前提	preduslov
時尚	moda
審判	suđenje
審判	suđenjima
審判	suđenja
軍艦	vazduhoplovstvo
三角形	trougao
三角形	trouglovi
三角形	trouglova
透明	transparentno
透明	transparentnost
透明	transparency
透明	transparentnosti
督察	inspektor
野生	divljeg
野生	divlji
野生	wild
野生	divlja
大理	dalija
用品	zalihe
用品	zaliha
用品	opskrbljuje
用品	namirnica
混凝土	beton
碘	jod
鈴	bell
秋季	jesen
秋季	jesen
秋季	pad
同事	kolega
同事	saradnici
裁定	vladajuća
裁定	vladajuće
封鎖	blokada
封鎖	blokade
封鎖	blokadu
珍珠	pearl
珍珠	biser
群眾	masi
群眾	masa
群眾	publika
棉	pamuk
外交官	diplomata
外交官	diplomata
外交官	diplomati
終極	krajnji
源於	porijeklom
安置	plasman
旋律	melodija
奔	benu
奔	bene
奔	ben
底部	dno
衣服	odjeća
衣服	odjeća
衣服	odjeću
終結	kraj
風險	rizik
風險	rizika
象棋	šah
剪	rez
剪	smanjila
標記	obilježavanje
標記	obilježavajući
標記	tags
標記	marka
標記	mark
標記	tag
標記	obilježava
標記	maraka
標記	marker
指向	ističući
鋼鐵	čelik
鋼鐵	željezo
新教	protestantizam
新教	protestant
火焰	vatra
火焰	plamen
火焰	flames
雲南	yunnan
魁北克	québec
速率	stopa
年級	razreda
聚會	stranka
聚會	partija
聚會	skup
聚會	okupljanje
轟炸	bombardovanja
轟炸	bombardovanje
轟炸	bombardovanje
捐款	doprinosi
捐款	donacija
捐款	donaciju
捐款	donirati
捐款	donacija
捐款	donacije
烈士	šehida
烈士	šehid
寵物	pet
寵物	ljubimce
春季	proljeće
春季	proleće
夫婦	parova
夫婦	parovi
夫婦	par
夫婦	nekoliko
亞美尼亞	armenije
科爾	cole
科爾	kol
卓越	excellence
晶片	čip
遷移	preseljenja
螢幕	ekran
螢幕	ekrana
真菌	gljive
真菌	gljivice
號碼	broj
鞋	shoes
翟	zhai
馬其頓	makedonski
馬其頓	makedonija
俄亥俄州	ohio
羽毛	perje
消耗	potrošnja
消耗	potrošnju
期限	trajanja
期限	trajanje
期限	rok
肥	masti
肥	fat
肥	debela
肥	masnoća
肥	masnoće
總計	ukupno
社交	socijalno
社交	društvena
社交	društvene
社交	društvenu
社交	socijalna
概率	vjerovatnoća
缺少	nestala
缺少	nestale
缺少	missing
缺少	nestao
缺少	nestali
缺少	nedostaje
繪畫	slikarstvo
繪畫	crtež
登山	penje
登山	usponom
登山	planinarske
澎湖	penghu
溶液	rješenje
溶液	rješenja
溶液	rešenje
攻勢	ofanzive
攻勢	kozari
攻勢	ofanzivu
攻勢	ofanziva
被告	optužio
被告	optužen
被告	optuženi
被告	optuženi
被告	okrivljeni
被告	optuženik
河谷	dolina
暱稱	nadimak
美人	ljepota
血管	vene
血管	vena
潛艇	podmornica
人造	vještačko
人造	vještačka
貝克	baker
彈藥	municija
彈藥	municiju
彈藥	municije
彈藥	municijom
彈藥	municije
彈藥	municiju
決戰	duel
決戰	obračun
栗	kesten
殺手	ubicu
殺手	ubica
頌	ode
偷	ukrasti
偷	krade
偷	krade
隱藏	skriven
隱藏	skriveni
隱藏	skrivena
隱藏	kriti
星星	zvijezda
星星	zvijezda
星星	zvezde
多元	množina
多元	pluralizam
溝	jarak
道具	prop
道具	props
合金	legura
矮	kratko
矮	patuljak
矮	patuljasta
酒吧	barovima
酒吧	poluge
酒吧	bar
酒吧	pub
撤回	povukao
撤回	povuče
撤回	povlačenje
石川	ishikawa
延續	nastavak
盲	slijepa
民兵	milicije
民兵	vojnica
制服	dresove
制服	uniforme
制服	ujednačen
介面	interfejs
場景	scena
場景	scene
炮兵	artiljerija
痛	bol
星雲	maglina
包裹	paket
配樂	soundtrack
山區	planine
山區	planina
山區	planina
進口	uvozi
進口	uvoz
進口	uvezene
進口	uvoz
中型	medium
中型	srednji
中型	srednjim
中型	srednje
中型	srednja
匿名	anonimnosti
匿名	anonimno
四名	četiri
陽光	sunce
陽光	sunce
陽光	sunčeva
猜	pogodi
猜	guess
束	zrak
束	zracima
現存	postojeće
現存	postojećim
現存	postojećih
現存	postojeći
行程	trip
行程	putovanje
拘捕	hapšenje
拘捕	hapšenja
鄉村	sela
鄉村	selima
鄉村	selo
偉大	velikih
房間	sobu
房間	soba
房間	sobe
房間	sobe
溪流	tokove
溪流	potok
運算	operacija
運算	računarstvo
回收	reciklaža
回收	oporavak
回收	oporavka
卸任	odlazeći
有用	koristan
有用	saradnici
有用	korisno
有用	korisni
有用	korisne
有用	korisna
瘤	tumor
拉丁文	latinski
收視率	rejting
電信	telekom
電信	telecom
電信	telekomunikacije
電信	telekomunikacije
壩	brana
情緒	emocija
情緒	raspoloženje
情緒	emocije
情緒	emocija
被俘	zarobili
被俘	uhvaćeni
夫妻	parova
夫妻	parovi
夫妻	par
夫妻	nekoliko
灌木	žbun
甜	slatko
離子	ion
離子	iona
演講	predavanja
演講	govor
演講	predavanje
榴彈	bombu
榴彈	granata
偽	pseudo
百合	ljiljani
百合	ljiljanima
百合	ljiljan
體制	institucija
麥可	michael
參觀	posjetu
參觀	posjeta
淨	neto
淨	net
用語	pojmove
用語	uslovi
土星	saturn
吉他手	gitarista
線路	linija
挖掘	iskopavanja
挖掘	iskopavanja
挖掘	kopanje
槍械	puške
槍械	oružje
槍械	guns
喉	grlo
喉	grla
改組	restrukturiranje
先進	naprednim
先進	napredna
順序	naređenje
順序	naredbu
順序	reda
順序	red
順序	niz
護照	pasoša
護照	pasoše
護照	pasoš
底特律	detroit
罪行	zločini
罪行	zločine
川崎	kawasaki
傳送	prenos
嵐	arashi
嵐	lan
條款	klauzula
條款	pojmove
條款	uslovi
管道	provodnik
管道	naftovod
管道	cevi
管道	cijev
管道	vodovod
路徑	put
路徑	puteve
路徑	putevi
邏輯	logično
邏輯	logičan
邏輯	logika
被殺	ubila
被殺	ubili
被殺	ubio
被殺	ubijena
被殺	ubijen
被殺	ubijeni
宗教信仰	religija
墓地	groblje
墓地	groblje
看台	stoji
範	van
範	navijač
範	fan
宮崎	ayumi
終身	vijek
終身	životne
終身	životni
變形	transformacija
變形	transformacije
變形	transformaciju
變形	transformacija
變形	transformiše
變形	deformacija
歡樂	radost
笛	flauta
心臟	srce
受害者	žrtava
受害者	žrtve
受害者	žrtva
否認	poriču
否認	uskraćivanja
公正	pravednosti
珍妮	jenny
驅逐	protjerivanje
驅逐	izbacivanja
驅逐	deportacije
驅逐	deportaciju
驅逐	iseljenje
較低	donjem
較低	niže
較低	niži
鳥類	ptice
攜帶	prenose
虛擬	virtualna
虛擬	virtuelna
虛擬	virtualni
電機	motor
圖案	šema
圖案	obrazac
童軍	scout
昆蟲	insekti
昆蟲	insektima
昆蟲	insekte
昆蟲	insekti
摔角	hrvanje
部件	dijela
部件	dijelovi
部件	delovi
部件	dijelove
運動場	igralište
運動場	igrališta
運動場	stadion
卡洛斯	karlos
卡洛斯	carlos
許可	dozvola
許可	dozvolu
許可	dozvole
許可	licence
許可	dozvolu
卡片	karte
卡片	karta
卡片	kartica
陝西	shaanxi
歐元	eur
歐元	eura
歐元	evra
歐元	euro
集體	collective
集體	kolektivni
集體	kolektivna
集體	kolektiv
集體	kolektivitet
近似	aproksimacija
近似	približnu
人名	imena
熱門	popularna
熱門	popularan
熱門	popularni
熱門	top
崛起	rast
崛起	uspon
崛起	usponu
中隊	eskadrila
中隊	eskadrile
分手	raspada
貨運	cargo
貨運	teretni
貨運	teretni
水泥	beton
水泥	cementa
水泥	cement
隊友	mate
隊友	mat
同位素	izotopi
同位素	izotop
教皇	papa
大使館	ambasada
初始	početni
財產	imovine
財產	vlasništvo
財產	imovina
財產	imovinu
財產	imovinska
始終	uvijek
始終	uvek
支配	dominacija
支配	dominaciju
優先	prioritet
米勒	miller
碎片	fragmenti
碎片	fragmenata
碎片	trn
怪獸	zvijeri
怪獸	zvijer
怪獸	čudovište
怪獸	monster
怒	ljutnja
怒	gnjevni
怒	srdžbe
密集	intenzivne
密集	intenzivna
密集	gusta
密集	gusto
密集	intenzivne
密集	intenzivan
缺陷	mane
缺陷	defekt
缺陷	nedostatke
流星	meteorski
對稱	simetrična
對稱	simetrija
電訊	telekom
電訊	telecom
電訊	telekomunikacije
電訊	telekomunikacije
戲院	pozorišta
戲院	teatara
戲院	theater
戲院	pozorište
戲院	pozorište
戲院	kino
戲院	kinematografija
戲院	cinema
加密	enkripcija
加密	kriptografija
海盜	pirat
流程	protoka
流程	protok
流程	flow
流程	strujanje
流程	teku
關東	kanto
武術	borilačkih
武術	borilačke
委內瑞拉	venecuela
長野	nagano
星球	planeta
謎	misterija
謎	enigma
鎮壓	represija
鎮壓	suzbijanje
苗族	hmong
苗族	miao
伊斯蘭教	islam
後備	backup
男爵	baron
長者	starije
保證	garantirana
保證	garantira
保證	garancija
航海	jedrenje
師團	podjele
師團	podjela
監視	nadzor
奈良	nara
有線	kabla
梵	van
梵	brahma
發射器	pokretač
發射器	predajnika
發射器	lansera
擴建	proširenje
末端	završava
痛苦	patnja
痛苦	stradanja
痛苦	patnje
痛苦	pate
痛苦	muke
痛苦	pati
痛苦	bol
助攻	pomaže
助攻	asistencija
數值	vrijednosti
數值	numeric
數值	vrijednost
月亮	mjesec
月亮	moon
司機	vozač
司機	vozača
叛亂	pobunu
叛亂	pobunu
叛亂	pobuna
叛亂	pobuna
叛亂	pobunu
叛亂	pobuni
叛亂	pobune
梅爾	mel
碰撞	sudar
碰撞	nesreća
碰撞	sukob
簽	znak
契約	compact
契約	djelo
階級	predavanje
圓形	kružnica
圓形	kružni
帳號	račun
帳號	obzir
帳號	računa
共計	ukupno
丘陵	brdima
丘陵	brda
丘陵	hills
學科	disciplinama
推測	špekulacije
推測	špekulacija
後面	iza
巴林	bahrein
個體	individualni
個體	individualne
毛利	mori
駁回	odbacuju
駁回	raspusti
動態	priča
動態	dinamičan
動態	priče
動態	price
動態	aktivnost
動態	dinamika
動態	dynamics
動態	dinamiku
晉升	promocije
晉升	promocija
大氣	atmosfera
大氣	atmosferu
大氣	atmosferski
釋出	puštanje
釋出	oslobađanje
預期	očekivanja
預期	očekivao
預期	očekivali
預期	očekivano
流感	gripa
流感	gripe
劇院	pozorišta
劇院	teatara
劇院	theater
劇院	pozorište
劇院	pozorište
費城	philadelphia
鄒	čau
人格	persona
人格	ličnosti
人格	ličnost
瘋狂	ludi
瘋狂	lude
瘋狂	lud
瘋狂	ludo
瘋狂	ludilo
綽號	nadimak
幽默	humor
幽默	humor
實體	entiteta
實體	entitet
異常	abnormalni
異常	neuobičajena
異常	neuobičajene
異常	neuobičajen
異常	neobično
每一個	svaki
口號	slogan
口號	sloganom
翻新	obnovljena
維也納	beč
繼任	nasljednik
繼任	nasljednika
繼任	nasljednica
繼任	naslijeđe
元帥	maršal
頸	vrat
摩洛哥	maroko
頜	vilica
獎章	medalja
獎章	medalju
獎章	medalje
獎章	medalja
楓	javor
症狀	simptomi
症狀	simptom
清除	jasni
清除	jasnih
清除	jasno
清除	jasna
清除	jasan
蹄	kopito
神聖	sveta
神聖	mesdžidul
神聖	sveta
神聖	sveti
神聖	sveto
地表	površine
地表	površina
學位	stepena
學位	stepeni
學位	stepenu
學位	stepen
學位	stepena
光譜	spektralnu
光譜	spectra
光譜	spektar
光譜	spektra
光譜	spektru
光譜	spektroskopija
景點	atrakcija
景點	atrakcije
景點	okretati
景點	atrakcija
景點	privlačnost
景點	atrakciju
流入	priliv
業餘	amateri
業餘	amatere
業餘	amaterski
鯊	ajkula
腹部	abdominalna
腹部	abdomen
肯尼迪	kenedi
肯尼迪	kennedy
煥	hwan
致命	smrtonosna
致命	smrtonosno
致命	smrtonosne
致命	smrtonosnih
致命	smrtonosno
致命	fatalno
致命	kobna
魚雷	torpedo
模糊	fuzzy
猿	apes
猿	majmun
斯通	stone
斯通	kamen
斯通	kameno
斯通	kameni
盆	nizija
極限	ograničavaju
極限	ograničenje
極限	ekstremni
極限	krajnjem
極限	ekstremne
極限	ekstremnim
蜂	pčela
續集	nastavak
拼	urok
稍後	kasnije
級別	nivo
代表團	delegacija
代表團	delegacije
瑙	nee
看起來	izgleda
起訴	optužnica
起訴	optužnica
起訴	optužnici
比分	rezultat
比分	rezultatom
挖	dig
挖	kopanje
集會	skupova
集會	skupovi
集會	skupu
集會	skup
區分	diferencijacija
燦	chan
傷亡	žrtava
傷亡	žrtve
信心	vjera
信心	povjerenje
信心	uvjereni
信心	uvjerena
信心	uvjeren
法文	francuski
明天	sutra
集結	skupu
集結	skup
場合	povod
杖	rod
先鋒	pioneer
先鋒	pionir
先鋒	pioniri
動詞	glagoli
動詞	glagola
體積	volumen
體積	veličina
體積	veličine
暗殺	atentat
噴射	jet
復仇	osveta
復仇	osvetu
復仇	osveta
復仇	osvete
燃燒	burn
燃燒	paljenje
感受	osjete
感受	osjećaju
感受	osjeti
感受	osjeća
感受	osećaj
感受	feeling
感受	osjećaju
感受	osjećaj
感受	osećanja
感受	osjećanja
射程	domet
射程	dometa
追溯	retrospective
魅力	glamour
魅力	harizma
魅力	šarma
茄	solanum
茄	patlidžan
起義	ustanak
起義	pobunu
起義	pobuna
起義	intifada
兵團	regimenta
兵團	puk
培訓	obuke
培訓	trening
培訓	obuka
培訓	treninga
培訓	obuku
大教堂	katedrala
聯軍	koalicija
暴露	izložena
暴露	izloženi
暴露	izložen
暴露	izloženost
暴露	izlaganje
培養	odgoja
培養	odgoj
消費者	potrošača
消費者	potrošači
消費者	potrošača
生育	porođaj
生育	plodnost
生育	plodnosti
雲端	oblak
屍體	tijela
屍體	tijelo
屍體	tijelu
屍體	telo
