から	din
状況	situatiile
状況	situatii
状況	situatii
状況	situatie
状況	situatia
状況	situatia
状況	situatie
状況	imprejurari
状況	circumstantele
状況	circumstante
中村	nakamura
連載	serializat
家族	familie
家族	familia
距離	distanta
距離	distanta
距離	distanta
距離	distanta
距離	distante
距離	distante
表現	reprezentarea
表現	reprezentare
表現	expresia
表現	exprimare
表現	expresie
表現	reprezentari
仙台	sendai
新しい	nou
新しい	noua
新しい	noi
新しい	noua
ホール	hole
ホール	gaura
ホール	gaura
ホール	hall
体重	greutate
体重	greutatea
血液	blood
血液	sangele
血液	sange
血液	sange
同意	consimtamantul
同意	convenit
同意	convenite
これらの	acestea
これらの	aceste
これらの	astea
由来	origine
由来	originea
平均	medii
平均	medie
平均	mediu
平均	medie
事実	fapte
事実	faptele
事実	fapt
店舗	magazine
店舗	magazinele
店舗	magazine
店舗	magazin
店舗	magazinul
店舗	store
店舗	stocheaza
カテゴリ	categoria
カテゴリ	categorii
カテゴリ	categorie
カテゴリ	categorii
カテゴリ	categoriile
メートル	metri
メートル	contoare
メートル	metru
メートル	metri
芸術	arte
芸術	arta
芸術	arta
芸術	art
主人公	protagonistul
複数	multiplu
複数	multipla
複数	multiple
複数	plural
観光	turism
観光	turismul
観光	turist
観光	turistice
取得	revendicare
取得	revendica
取得	aport
王国	regat
王国	kingdom
王国	regatul
電話	telefon
刑事	detective
刑事	detectiv
レコード	record
レコード	inregistrare
レコード	inregistreaza
レコード	discuri
レコード	records
レコード	inregistrari
レコード	recorduri
秋田	akita
上記	deasupra
トップ	top
トップ	topul
付近	langa
リン	lynn
リン	fosfor
輸送	transportare
輸送	transporturi
輸送	transport
輸送	transportul
輸送	transporturi
輸送	transport
輸送	transportul
岐阜	gifu
飛行	zborul
飛行	zbor
長崎	nagasaki
メイン	principala
メイン	main
メイン	principale
メイン	principala
メイン	principal
メイン	maine
メイン	primare
メイン	primara
メイン	primar
ロード	sarcina
ロード	incarca
エル	elle
札幌	sapporo
ワールド	lumea
ワールド	lume
ワールド	world
美術	arta
美術	arta
美術	art
息子	sons
息子	fiii
息子	fiule
息子	fiul
息子	fiu
制度	institutie
制度	institutie
ツアー	tour
ツアー	tur
ツアー	turul
ツアー	turneu
ツアー	excursii
ツアー	tururi
スタジオ	studiouri
スタジオ	studiourile
スタジオ	studios
スタジオ	studio
スタジオ	studioul
市民	cetatenii
市民	cetateni
市民	cetateni
市民	cetatenie
市民	cetatenia
市民	cetatean
市民	cetatean
松本	matsumoto
自然	naturala
自然	naturale
自然	naturala
自然	natural
自然	naturali
自然	natura
自然	natura
マイル	miles
マイル	mile
マイル	kilometri
マイル	mile
マイル	mila
組合	asociatii
組合	asocieri
組合	asociatii
生徒	studenti
生徒	elevi
生徒	studenti
生徒	elevii
生徒	elevul
生徒	elev
生徒	studenta
生徒	eleva
生徒	elev
生徒	student
ギター	chitara
ギター	chitara
コース	cursul
コース	curs
コース	cursuri
防衛	apararea
防衛	aparare
防衛	aparare
鹿児島	kagoshima
変化	schimba
変化	schimbare
変化	schimba
変化	schimbarea
アナウンサー	crainic
タイプ	tipul
タイプ	tasteaza
タイプ	tip
議会	parlamentul
議会	parlament
議会	parlamentului
石川	ishikawa
パリ	paris
パリ	parisul
南部	nambu
南部	southern
南部	sudic
南部	sudul
経験	experimentat
経験	experienta
経験	experienta
経験	experienta
延長	prelungita
延長	prelungit
延長	extins
延長	extinsa
延長	extinde
延長	extensie
延長	prelungirea
延長	extindere
延長	prelungire
延長	extensia
ランド	rand
ランド	teren
ランド	terenuri
ランド	land
ランド	pamant
ランド	lando
条件	conditionat
条件	conditionata
条件	criteriu
条件	criteriile
条件	criterii
条件	conditiile
条件	conditii
条件	conditii
条件	conditiile
条件	stare
条件	conditia
条件	conditie
伝説	legenda
伝説	legenda
伝説	legendar
伝説	legendara
伝説	legendara
伝説	legendarul
ロンドン	londra
ロンドン	london
本部	sediu
本部	sedii
フリー	libera
フリー	liber
フリー	liberi
フリー	free
フリー	gratuit
競走	rasa
競走	cursa
競走	rasa
競走	race
競走	cursa
競走	curse
高橋	takahashi
デジタル	digitala
デジタル	digitale
デジタル	digital
山田	yamada
台湾	taiwan
ポジション	pozitie
ポジション	pozitia
ポジション	pozitia
ポジション	pozitie
ポジション	pozitie
ポジション	pozitii
ポジション	pozitii
ポジション	pozitiile
インド	indiei
インド	india
吉田	yoshida
東海	tokai
名誉	onoare
名誉	onoarea
名誉	onoare
名誉	onoarea
ソング	cantece
ソング	cantece
ソング	melodii
ソング	cantec
ソング	song
ソング	melodie
ソング	cantec
ライン	linia
ライン	line
ライン	linie
履歴	istoricul
履歴	istorie
履歴	istoric
履歴	istoria
方向	directii
方向	directia
方向	directie
方向	directie
方向	directia
方向	orientare
方向	orientarea
法律	law
法律	lege
法律	legea
法律	legi
法律	legile
提案	sugereaza
提案	sugerez
提案	sugereaza
提案	sugestiile
提案	sugestii
提案	sugestia
提案	sugestie
提案	propunere
提案	propunerea
シティ	city
シティ	oras
シティ	oras
シティ	oras
シティ	orasul
シティ	orasul
効果	efect
効果	efectul
効果	efectele
効果	efecte
ミュージック	muzica
ミュージック	muzica
ヶ月	lunile
ヶ月	luni
予選	calificari
解説	explicatie
解説	explicatia
解説	explicatie
解説	explicatii
解説	explicatii
解説	descriere
解説	descrierea
レギュラー	regulata
レギュラー	regulate
レギュラー	regulat
レギュラー	obisnuit
職業	iov
職業	job
職業	profesia
職業	profesie
職業	profesii
職業	ocupatie
職業	ocupatie
製品	produsul
製品	produse
製品	produs
製品	produse
製品	produsele
太郎	taro
速度	viteza
速度	viteza
速度	speed
速度	turatia
角川	kadokawa
改正	modificari
改正	amendamentele
改正	amendamente
改正	revizie
改正	revizuirea
改正	revizuire
近く	langa
電子	electron
電子	electronii
電子	electroni
徒歩	plimbare
徒歩	walk
アイドル	inactiv
アイドル	idolul
アイドル	idol
更新	actualizarea
更新	actualizeaza
更新	actualizare
更新	update
更新	reincarca
更新	refresh
更新	actualizari
更新	actualizarile
配信	livrarea
配信	livrare
配信	difuzat
配信	transmisie
配信	transmisiune
配信	difuzare
山本	yamamoto
はじめ	hajime
仕事	iov
仕事	job
仕事	munca
仕事	lucru
仕事	munca
連盟	confederatiei
連盟	confederatia
政策	politica
政策	politica
政治家	politicienii
政治家	politicienilor
政治家	politicieni
政治家	politician
メディア	presa
メディア	media
メディア	presa
メディア	medii
メディア	medium
メディア	mediu
メディア	medie
図書館	biblioteci
図書館	biblioteca
図書館	biblioteca
図書館	librarie
ただ	doar
外国	straine
外国	straina
外国	strain
外国	strain
外国	strainatate
艦隊	flotei
艦隊	flota
艦隊	flota
艦隊	flote
支配	guvernamant
強い	puternica
強い	strong
強い	puternic
強い	puternica
継承	succesiune
継承	succesiunea
継承	mostenire
継承	mostenirea
バージョン	versiunea
バージョン	versiune
バージョン	versiunile
バージョン	versiuni
ポイント	puncte
ポイント	punctul
ポイント	punct
温泉	onsen
旅客	pasageri
旅客	pasager
旅客	pasagerul
方針	politica
方針	politica
方針	politicile
方針	politici
執筆	scrierea
執筆	scriind
執筆	scriere
執筆	scriu
タイム	timp
タイム	ora
タイム	timpul
基準	standarde
基準	standardele
基準	standardul
基準	standard
基準	criteriu
基準	criteriile
基準	criterii
化学	chimice
化学	chimic
化学	chimie
化学	chimia
接続	legaturi
接続	conexiuni
接続	conexiunea
接続	conexiune
接続	conectare
接続	conectarea
接続	conecta
接続	conectare
接続	conecteaza
接続	asociaza
勝ち	castiga
勝ち	victorie
勝ち	castiga
関東	kanto
メーカー	producator
メーカー	producatorul
メーカー	producator
メーカー	producatorului
障害	handicap
障害	invaliditate
障害	incapacitate
小林	kobayashi
ブル	taur
ブル	taurul
ブル	bull
ホテル	hotel
ホテル	hotelul
ホテル	hoteluri
仕様	specificatiile
仕様	specificatii
仕様	specificatie
仕様	specificatia
仕様	specificatii
仕様	specificarea
将軍	generalul
将軍	generale
将軍	general
奈良	nara
ビデオ	video
富山	toyama
分割	divizare
分割	divizarea
分割	impartit
分割	divizat
分割	split
分割	imparte
商業	comert
商業	comert
商業	comertul
商業	comerciale
商業	comercial
商業	reclama
商業	comerciala
殺人	omucideri
殺人	omucidere
殺人	crima
殺人	crima
スタイル	styles
スタイル	stiluri
スタイル	stilurile
スタイル	stil
スタイル	stilul
リング	ring
リング	inelul
リング	inel
リング	inelele
リング	inele
報告	raport
報告	raportul
報告	raporteaza
報告	raportare
報告	raportarea
報告	raportez
報告	rapoarte
報告	rapoartele
マーク	marcu
マーク	marcheaza
マーク	marca
マーク	mark
宣言	declara
宣言	declara
宣言	declar
宣言	declaratie
宣言	declaratia
キング	regele
キング	king
キング	rege
伊藤	ito
伊藤	itō
ハイ	high
ハイ	inalta
ハイ	inalta
ベル	belle
ベル	clopot
ベル	clopotul
ベル	bell
提出	supune
提出	depunerea
提出	supunere
提出	depunere
入学	intrarea
入学	intrare
入学	admiterea
入学	internare
入学	admitere
フォン	fong
フォン	fon
支持	suport
支持	sprijin
支持	sprijinul
復活	invierea
復活	inviere
地震	cutremur
地震	cutremurul
地震	cutremurele
地震	cutremure
博物館	muzeele
博物館	muzee
博物館	muzeul
博物館	museum
博物館	muzeu
週間	saptamana
週間	saptamana
週間	saptamana
週間	saptamina
週間	saptamina
週間	saptamani
週間	saptamani
週間	saptamanile
週間	saptamanale
週間	saptamanala
週間	saptamanal
機構	mecanismului
機構	mecanism
機構	mecanismul
定義	definitie
定義	definirea
定義	definitia
定義	defineste
定義	defineste
定義	defini
定義	definesc
定義	definirea
定義	definitii
天皇	imparat
天皇	imparatul
天皇	imparat
ボー	baud
日本人	japonez
日本人	japonezi
日本人	japoneze
日本人	japoneza
日本人	japoneza
学部	facultatea
学部	facultate
直接	direct
投手	ulcior
投手	aruncator
緯度	latitudine
緯度	latitudinea
カナダ	canada
カナダ	canadieni
カナダ	canadiana
カナダ	canadiene
カナダ	canadian
性格	personaj
性格	caracterul
性格	caracter
性格	personalitate
性格	personalitatea
ユニット	unitati
ユニット	unitati
ユニット	unitati
ユニット	unitate
ユニット	unitatea
ピアノ	pian
ピアノ	pianul
良い	bine
良い	buna
良い	bun
即時	imediata
即時	imediate
レベル	nivelurile
レベル	niveluri
レベル	nivele
レベル	nivelul
レベル	nivel
政権	regimul
政権	regim
達成	atins
達成	obtinut
達成	realizat
達成	realizare
見る	vezi
見る	vizualizeaza
見る	vizualizare
見る	vedere
空間	spatiul
空間	spatiu
空間	spatiul
空間	spatiu
空間	spatiu
規定	dispozitii
規定	prevederi
規定	provizioane
同一	identice
同一	identic
同一	identica
ライト	lumina
ライト	light
ライト	lumina
ライト	wright
ライト	lumini
ライト	luminile
ヒット	hituri
ヒット	loveste
ヒット	hit
ヒット	lovit
ヒット	loveste
ブルー	albastra
ブルー	albastru
流れ	flux
流れ	fluxul
流れ	debit
宮城	miyagi
ガス	gaze
ガス	gaz
作業	munca
作業	lucru
作業	munca
作業	muncind
作業	lucrand
貨物	incarcatura
貨物	incarcatura
貨物	marfuri
貨物	bunuri
貨物	marfuri
貨物	marfuri
市場	piata
市場	piata
市場	piata
市場	piata
市場	piata
市場	market
青森	aomori
経度	longitudine
徳島	tokushima
サイズ	marimi
サイズ	marimi
サイズ	dimensiuni
サイズ	dimensiunile
サイズ	dimensiuni
サイズ	dimensiune
サイズ	marime
サイズ	dimensiunea
サイズ	marimea
サイズ	marime
翻訳	translator
翻訳	traducator
翻訳	traducere
翻訳	traducerea
翻訳	traduce
翻訳	traduceri
配置	plasare
配置	plasarea
配置	aranjamentul
配置	aranjament
配置	alinierea
配置	aliniere
配置	desfasurare
配置	desfasurarea
新宿	shinjuku
コード	codul
コード	cod
米国	usa
米国	sua
そこ	acolo
安全	siguranta
安全	siguranta
安全	siguranta
被害	daune
被害	pagube
被害	avarii
被害	stricaciuni
侵害	incalcare
商品	bunuri
商品	marfuri
商品	marfuri
商品	produse
商品	produsele
商品	marfa
宮崎	miyazaki
詳細	detaliat
詳細	detaliata
詳細	detaliate
詳細	detaliile
詳細	detalii
備考	remarci
備考	observatii
備考	note
単位	unitati
単位	unitati
単位	unitati
単位	unitate
単位	unitatea
東宝	toho
加藤	katō
加藤	kato
渡辺	watanabe
機械	masina
機械	utilaje
機械	masini
機械	masini
マイ	mai
地元	local
地元	locale
地元	localnic
地元	local
地元	locala
地元	localnici
地元	localnicii
地元	localnicilor
東北	tohoku
出版社	editor
出版社	editura
これら	acestea
これら	aceste
これら	astea
革命	revolutie
革命	revolutia
革命	revolutia
革命	revolutie
増加	creste
増加	crestere
軌道	orbita
軌道	orbita
農業	agricol
農業	agricole
農業	agricultura
農業	agricultura
農業	agricultura
農業	agricultura
北部	northern
北部	nordul
条約	tratate
条約	tratatele
条約	tratat
条約	tratatul
土曜	sambata
理論	teorie
理論	teoria
理論	teoriile
理論	teorii
オーストラリア	australiana
オーストラリア	australian
オーストラリア	australieni
オーストラリア	australiei
オーストラリア	australia
欧州	europe
欧州	europei
欧州	europa
欧州	europa
成長	cresterea
成長	cresterea
成長	crestere
成長	crestere
海外	strainatate
海外	strainatate
海外	strainatate
生物	biologice
生物	biologic
生物	biologica
生物	organism
理解	intelegerea
理解	intelegere
理解	intelegere
戦士	razboinic
戦士	warrior
戦士	razboinic
戦士	razboinicul
戦士	razboinici
