die	на
gesê	рекол
plekke	места
spaanse	шпански
spaanse	шпанско
spaanse	шпанска
argitek	архитект
res	одмори
lewer	џигер
ekonomie	економија
ekonomie	економија
mark	маркет
mark	пазар
mark	марк
mark	белег
mark	обележи
saak	кауза
saak	предизвика
den	роб
den	славе
den	робинка
getroud	женет
getroud	омажена
getroud	мажена
getroud	венчани
getroud	оженет
spesie	врсти
spesie	видови
hoogte	висина
suidwes	југозападна
suidwes	југозапад
suidwes	југозападно
lae	слоеви
lae	ниско
lae	ниски
lae	ниска
lae	низок
gelderland	гелдерланд
namibië	намибија
sake	предизвикува
dinastie	династијата
dinastie	династија
verwerf	заработи
verwerf	заработуваат
verwerf	заработат
verwerf	заслужено
afgelei	изведени
afgelei	добиени
onafhanklikheid	независност
onafhanklikheid	независноста
verower	освојување
verhouding	сооднос
verhouding	врска
verhouding	однос
admin	админ
admin	администратор
gekies	избрани
gekies	избрано
gekies	избрана
gekies	одбрано
gekies	избран
gedeelte	дел
hoog	високиот
hoog	висок
hoog	висока
hoog	хај
hoog	високо
hoog	high
hoog	висок
hoog	висока
waarde	вредност
mans	мажи
mans	мажите
mans	луѓе
mans	машки
maatskappy	компанија
maatskappy	запирка
lug	sky
lug	небо
lug	воздух
lug	ер
lug	air
regte	права
regte	вистински
regte	реално
regte	вистинско
regte	вистинска
regte	реална
regte	реал
dorpie	село
dorpie	селски
oranje	портокалова
oranje	портокалов
oranje	портокал
oranje	портокалово
dienste	сервиси
dienste	услуги
dienste	служби
digter	поет
then	потоа
then	тогаш
tien	десетмина
tien	ten
tien	десетка
tien	десет
rigting	правец
rigting	насока
ondersoek	сонда
ondersoek	истрага
ondersoek	детектира
gereeld	често
gereeld	честопати
gereeld	често
gereeld	честопати
getal	број
alles	сè
alles	се
alles	све
alles	сѐ
alles	сите
laasgenoemde	вториве
onafhanklike	независни
onafhanklike	независна
onafhanklike	независен
onafhanklike	независно
demokratiese	демократски
demokratiese	демократска
wys	покажи
wys	прикажи
seeland	зеланд
spesifieke	специфична
spesifieke	специфично
spesifieke	специфични
spesifieke	конкретни
spesifieke	специфичен
spesifieke	одредено
gemiddelde	просечен
gemiddelde	просечни
gemiddelde	просечно
gemiddelde	просек
gemiddelde	просечна
stryd	борба
huwelik	бракови
huwelik	брак
vrygestel	пуштен
vrygestel	пуштени
vrygestel	ослободен
leër	армија
leër	војска
robert	роберт
robert	робер
ouer	родител
ouer	постара
ouer	постари
ouer	постар
ouer	постаро
leef	живите
leef	живеејќи
leef	живеење
toegeken	доделена
toegeken	доделено
toegeken	доделени
toegeken	доделен
toegeken	назначена
toegeken	назначен
media	мултимедија
media	медиуми
gelede	аго
beïnvloed	влијание
bron	извор
projek	проект
behalwe	освен
naamlik	имено
naamlik	повика
alexander	александар
alexander	александер
alfabet	азбука
kind	дете
kind	кид
kind	дете
gepraat	зборувајќи
gepraat	говорејќи
genoeg	доста
genoeg	доволна
genoeg	доволно
voorbeelde	обрасци
voorbeelde	примери
voorbeelde	примероци
voorbeelde	пример
kruger	кругер
eenheid	единица
teks	текст
ierland	ирска
vloot	морнарица
mate	мерење
kommissie	провизија
kommissie	комисија
smith	смит
bevorder	поттикната
bevorder	поттикнато
bevorder	поттикнати
bevorder	промовирана
bevorder	промовиран
bevorder	унапреден
bevorder	зајакнување
bevorder	boost
bevorder	поттик
studie	изучување
studie	студијата
studie	проучување
studie	студија
burgemeester	градоначалникот
burgemeester	градоначалник
gebaseer	засновано
gebaseer	базирано
afstand	оддалеченост
afstand	растојание
afstand	далечина
sit	седи
sit	седење
sit	седејќи
aangeneem	посвоен
aangeneem	усвоена
aangeneem	усвоени
aangeneem	усвои
aangeneem	посвоена
aangeneem	усвоено
navorsing	истражување
navorsing	истражувања
durban	дурбан
bestuur	управување
bestuur	менаџирање
bestuur	управување
bestuur	менаџмент
bestuur	раководење
bestuur	вози
bestuur	возење
bestuur	возењето
skotland	шкотска
opgeneem	сними
opgeneem	снимено
hand	прирачник
hand	упатство
hand	рачно
hand	рачна
hand	рака
hand	дланка
oop	отворено
oop	отворени
oop	отворена
oop	отворен
oop	опен
oop	отвори
swede	шведска
benoem	име
praat	разговараме
praat	зборувај
praat	збори
praat	зборувај
praat	зборувајте
petrus	петрус
petrus	питер
petrus	петар
bedien	служи
bedien	служат
bedien	сервира
bedien	послужи
bedien	служи
gewilde	популарно
gewilde	популарен
gewilde	популарни
gewilde	популарна
eienskappe	карактеристики
african	африканска
african	африкански
thomas	томас
thomas	тома
thomas	thomas
elektriese	електрично
elektriese	електричен
elektriese	електрицитет
elektriese	електрично
