que	kad
esperit	dvasios
esperit	dvasia
observar	stebėti
lateral	šoninis
alliberament	išlaisvinimo
gens	gens
clàssic	klasikinis
tram	siekiu
canals	kanalais
canals	kanalai
fusió	sintezės
homenatge	duoklę
ocells	paukščiai
naval	laivyno
idioma	kalbos
idioma	kalba
fàcil	lengva
fàcil	lengvai
exili	tremtyje
desert	dykumos
desert	dykuma
especials	patiekalai
especials	specialių
protegir	apsaugoti
king	karalius
alacant	alicante
cel	dangaus
cel	dangus
cel	dangaus
cel	dangus
senat	senato
senat	senatas
mitologia	mitologija
civils	civiliai
minerals	mineralai
minerals	mineralų
abat	abatas
àngel	angelas
uruguai	urugvajaus
uruguai	urugvajus
curses	karjerai
curses	karjera
curses	karjeros
proteïnes	baltymų
proteïnes	baltymas
proteïnes	baltymai
proteïnes	baltymų
proteïnes	baltymai
islam	islamas
françois	françois
tomba	kapas
frank	frank
frank	frenkas
plena	pilnas
plena	visu
productor	gamintojas
arribant	ateina
arribant	ateinu
arribant	ateis
sultà	sultonas
oberta	atverti
verge	mergelių
descobriment	atradimas
autonomia	autonomija
autonomia	autonomiją
autonomia	autonomijos
autonomia	savarankiškumas
alps	alpės
sòl	dirvožemio
sòl	dirvožemį
sòl	dirvožemis
enginyeria	inžinerija
enginyeria	inžinieriai
enginyeria	inžinerijos
paisatge	kraštovaizdžio
paisatge	kraštovaizdis
granada	granada
catalina	catalina
regnes	karalysčių
chicago	čikagos
deriva	drift
globus	gaublį
globus	balionų
globus	balionai
globus	balionas
globus	baliono
rica	rika
parlants	kalbėtojai
parlants	kalbėtojų
val	val
difusió	sklaidos
acabat	baigti
acabat	užbaigti
carboni	anglis
carboni	anglies
identitat	tapatybę
identitat	tapatybė
identitat	tapatybės
identitat	tapatumas
humanitat	žmoniją
humanitat	žmonija
bisbat	vyskupijai
cartes	korteles
cartes	kortos
roques	rokeso
roques	uolos
roques	akmenų
roques	akmenys
catàleg	katalogo
catàleg	katalogas
escultor	skulptorius
tony	tony
tony	tonis
bisbes	vyskupų
propietari	savininkas
harry	haris
harry	hari
harry	harry
exposicions	parodos
exposicions	parodas
ningú	niekas
republicà	respublikonų
cavalleria	kavalerija
cura	cura
marge	marža
restaurants	restoranai
finalitat	tikslas
finalitat	paskirtis
candidat	kandidatas
candidat	kandidatės
angle	kampas
dansa	šokio
visita	aplankyti
coral	koralų
motors	varikliai
corda	virvės
corda	virvė
corda	styga
milers	tūkstančiai
inscripció	registracija
inscripció	registracijos
inscripció	registravimas
voluntat	bus
cova	urvas
teresa	teresa
tasques	uždaviniai
tasques	užduotys
ceràmica	keramika
ceràmica	keramika
ràpid	greitas
ràpid	greita
ràpid	greiti
ràpid	greitai
ràpid	greit
arxius	archyvas
arxius	archyvai
dubte	abejonės
moneda	valiuta
moneda	monetos
moneda	moneta
moneda	monetų
facultat	fakulteto
foto	nuotraukos
foto	foto
foto	nuotrauka
salt	druskos
salt	druska
enginyer	inžinierius
vessants	sruogos
consum	suvartojimas
consum	sunaudojimas
boca	burna
boca	burnos
nobles	didikų
realment	išties
realment	tikrai
caça	medžioti
caça	medžioklė
caça	medžioklės
soler	soler
partícules	dalelės
college	koledžas
college	kolegijos
college	kolegija
college	koledžo
destrucció	naikinimo
destrucció	sunaikinimas
cavalls	arklių
cavalls	arkliai
cavalls	arklius
pedres	akmenų
pedres	akmenys
infant	vaikas
infant	vaikui
parell	dalyvis
oncle	dėdė
oncle	dėde
ficció	fantastika
nadal	kalėdų
time	laiko
time	laikas
walter	walter
anat	dingo
pesca	žvejyba
pesca	žvejybos
crític	kritikas
crític	esminė
geòrgia	gruzija
geòrgia	gruzijos
comuns	bendras
comuns	dažni
ordo	ordo
bàsquet	krepšinio
exteriors	užsienio
gabriel	gabriel
pantalla	ekranas
pantalla	ekrano
estrena	premjera
diccionari	žodynas
nuclear	branduolinės
nuclear	branduolinis
guanyat	laimėjo
guanyat	pelnęs
accident	avarija
accident	avarijos
tendència	tendencija
comtes	earls
ordinador	kompiuteris
ruïnes	griuvėsiai
fama	fame
vols	skrydžiai
variant	variantai
variant	variantas
comarques	apskritys
cèsar	cezario
comèdia	komedija
originals	originalai
alfred	alfredas
continental	continental
extinció	išnykimas
extinció	išnykimo
equipament	įrangos
equipament	įranga
max	daugiausiai
masculí	patinas
masculí	patinų
masculí	vyrai
masculí	vyras
fàcilment	lengvai
actors	aktoriai
actors	veikėjai
creixent	auga
vocal	balsis
eduard	eduard
florència	florencijos
interna	vidaus
vapor	garo
vapor	garai
roman	romos
bateria	baterija
bateria	akumuliatorius
bateria	baterijos
guia	vadove
gràcia	grace
màquina	įranga
unesco	unesco
inofensiu	nekenksmingas
estacions	stotys
literària	literatūros
estret	sąsiauris
estret	siauros
estret	siauras
estret	siaura
escriu	rašyti
cost	savikaina
agent	agentas
impacte	poveikio
fosc	tamsus
fosc	tamsi
fosc	tamsiai
colla	gaujos
colla	gauja
organismes	organizmų
ull	akies
ull	akių
ull	akis
ull	eye
flor	gėlių
flor	gėlė
ala	ala
promoció	skatinimas
promoció	propagavimas
promoció	skatinimo
guanyador	laimėtojas
della	della
fusteria	dailidžių
postal	atvirukas
bell	bell
millora	gerinimo
millora	pagerėjimas
preu	kaina
preu	kainos
super	super
violí	smuikas
violí	smuikas
aniversari	jubiliejus
disputa	ginčas
disputa	ginčai
gòtic	gotikos
filòsof	filosofas
èxits	pasiekimai
èxits	pasiekimų
èxits	pasiekimus
èxits	laimėjimai
vicente	vicente
interessos	interesus
dibuixos	piešiniai
dibuixos	brėžiniai
johann	johann
democràtic	demokratinė
democràtic	demokratinis
democràtic	demokratinės
democràtic	demokratinėje
santuari	prieglauda
defineix	apibrėžia
emir	emir
tolosa	tulūzos
saxònia	saksonijos
cant	dainuoja
nostre	mūsų
lee	li
lee	lee
lee	ly
aus	paukščiai
construccions	statiniai
infantil	vaikiškas
cristianisme	krikščionybė
segur	tikras
electoral	rinkimų
exemplars	kopijas
còmic	comics
tècnic	techninių
tècnic	technikas
alexander	aleksandras
alexander	aleksandro
alexander	alexander
financera	finansiniai
financera	finansinis
francesco	francesco
nebot	sūnėnas
colònies	kolonijos
colònies	kolonijų
sonora	sonora
temperatures	temperatūra
otomà	osmanų
altar	altoriaus
protegit	saugomų
amenaça	grėsmė
amenaça	grėsmės
vegetació	augalija
vegetació	augmenija
vegetació	augmenijos
iraq	irakas
conflictes	konfliktų
aran	aran
músics	muzikantai
nacionalista	nacionalistinių
déus	dievai
resoldre	išspręsti
resoldre	išspręsti
monarquia	monarchija
factor	faktorius
factor	daugiklis
factor	veiksnys
activa	aktyvuoti
activa	suaktyvinti
activa	aktyvinti
anell	žiedas
democràcia	demokratija
democràcia	demokratijos
filipines	filipinai
històries	aprašymai
històries	istorijų
branques	formuojanti
branques	filialai
branques	šakos
barroc	baroko
disciplina	disciplinos
disciplina	drausmė
disciplina	disciplina
discurs	diskursas
flora	floros
profunditat	gylis
mineral	rūdos
mineral	mineralinių
mineral	mineralinis
goya	goja
continent	žemynas
paret	sienos
paret	siena
arthur	arturas
arthur	artūras
períodes	laikotarpius
períodes	laikotarpiai
criteris	kriterijus
recinte	gaubtas
recinte	gaubto
ramón	ramón
bones	gerai
bones	geras
bones	puikiai
bones	gera
bizantí	bizantijos
geografia	geografija
proposat	siūlomas
combinació	derinys
botigues	parduotuvės
botigues	parduotuvėse
botigues	parduotuvės
botigues	parduotuvėse
nét	anūkas
disposició	išdėstymo
disposició	išdėstymas
sacerdot	kunigas
adn	dnr
coma	koma
coma	komos
episodis	epizodai
ona	bangos
ona	bangų
ona	banga
organisme	organizmas
paletes	padėklai
paletes	padėklų
pati	kieme
pati	kiemas
pati	kiemo
víctor	viktoras
veritat	tiesa
veritat	tiesos
maneres	būdais
calor	karštis
calor	šiluma
calor	šiluminė
calor	šilumos
munic	miuncheno
cruz	cruz
conservatori	konservatorijos
rècord	rekordas
treballant	darbingo
treballant	darbo
artilleria	artilerijos
western	vakarų
blancs	baltieji
illinois	ilinojaus
renaixement	renesanso
renaixement	atgimsta
avió	lėktuvą
avió	lėktuvas
avió	lėktuvas
avió	plokštumos
mines	kasyklų
mines	kasyklose
uneix	prisijungti
ales	sparnai
ales	sparnus
quarts	ketvirčiai
quarts	ketvirčius
oxigen	deguonis
actuacions	pasirodymai
nintendo	nintendo
variable	kintamasis
declarat	deklaruotas
karl	karlas
karl	karl
lampisteria	torio
desaparèixer	dingsta
regiment	pulkas
regiment	pulką
tancat	uždaryta
tancat	uždara
legal	teisinių
gai	gėjai
gai	gėjų
gai	gėjus
camins	keliai
camins	kelius
iran	iranas
bilbao	bilbao
tardor	rudenį
tardor	ruduo
violència	smurto
vidre	stiklas
vidre	stiklinė
vidre	stiklo
programació	programavimo
programació	programavimas
ous	kiaušiniai
ous	kiaušinių
lord	viešpatie
comentaris	komentarai
comentaris	pastabas
comentaris	pastabos
comentaris	komentaruose
dificultats	sunkumai
dificultats	sunkumų
compostos	junginiai
vidal	vidal
consulta	konsultacijos
consulta	konsultacijų
consulta	konsultavimas
consulta	konsultacija
assaig	bandymai
sales	kambariai
sales	sales
fauna	faunos
arrels	šaknis
arrels	šaknys
arrels	šaknų
arrels	šakniavaisiai
ciclisme	dviračiu
manual	rankinis
rowspan	rowspan
amistat	draugystė
amistat	draugyste
amistat	draugystės
amistat	draugė
amistat	draugo
amistat	drauge
amistat	draugas
italians	italai
llicència	licencijos
llicència	licencija
universitats	universitetų
universitats	universitetai
sal	druskos
sal	druska
poders	jėgos
lisboa	lisboa
savoia	savoia
letònia	latvija
enterrat	palaidotas
petició	peticija
metro	metro
diaris	laikraščiai
diaris	žurnalai
diaris	dienoraščiai
càncer	vėžys
càncer	vėžio
historiadors	istorikai
amsterdam	amsterdamo
nicolau	nikolai
turc	turkijoje
turc	turkija
turc	turkų
turc	turkijos
blat	kviečiai
blat	kviečių
borgonya	bourgogne
adults	suaugusieji
arriben	atvyksta
giuseppe	giuseppe
mor	miršta
sobirania	suverenitetui
sobirania	suverenumą
sobirania	suvereniteto
georges	georges
viatges	kelionėms
viatges	kelionei
viatges	kelione
viatges	kelionės
viatges	kelionė
jazz	džiazo
portat	atnešė
dissenyat	suprojektuoti
dissenyat	suprojektuotos
dissenyat	suprojektuota
dissenyat	suprojektuotas
dissenyat	gaminamos
monedes	monetos
fragments	fragmentai
fragments	gabaliukai
quin	kas
quin	ko
quin	kokie
temporal	laikinai
confederació	konfederacija
confederació	konfederacijos
senador	fantastika
senador	senatorius
valladolid	valjadolido
pablo	pablo
basílica	bazilika
javier	javier
existir	egzistuoti
tennis	teniso
oficines	biurų
oficines	biurai
juvenil	jaunimo
juvenil	jaunimas
borbó	burbono
colom	karvelis
gómez	gomez
gómez	gómez
turcs	turkai
lituània	lietuva
pro	pro
convertint	sukasi
hans	hans
traduït	išversti
moral	moralinę
moral	moralę
moral	dėsnis
barreja	mix
femelles	patelių
femelles	patelės
catòlic	katalikų
acer	plienas
farmàcia	vaistinės
farmàcia	vaistinė
rodes	ratai
celebració	šventę
celebració	šventė
celebració	švente
utc+	utc+
informe	ataskaita
dictadura	diktatūra
dictadura	diktatūros
uci	icu
personals	asmeninis
cursos	kursai
cursos	kursams
cursos	kursuose
cursos	kursus
seqüència	seka
califa	kalifas
flux	srauto
flux	srautas
badalona	badalona
roda	ratas
roda	rato
estàtua	statula
golden	auksinis
electricista	elektriko
jardins	sodai
soviètic	sovietų
soviètic	tsrs
lès	lès
arma	ginklų
arma	ginklas
arma	ginklai
arma	pistoletas
arma	ginklą
arma	ginklas
seguidors	dešimtys
open	atverti
aprofitar	teisiniu
noia	mergaite
noia	mergaitė
noia	mergina
noia	merga
aprendre	mokytis
radiació	radiacija
radiació	spinduliuotė
radiació	spinduliavimas
radiació	spinduliuotės
braç	rankos
interessant	įdomu
interessant	įdomus
químic	cheminis
químic	cheminė
químic	chemikas
ports	uostai
idiomes	kalbos
catòlics	katalikai
raça	veislės
raça	veislė
haleakala	haleakala
pacific	ramiojo
missions	komandiruotės
missions	misijų
missions	misijos
travessa	esančiuose
travessa	kerta
jurisdicció	jurisdikcijos
jurisdicció	jurisdikcija
popularitat	populiarumas
divisions	skyriai
divisions	kvadratai
rebé	gautas
pols	dulkes
pols	dulkės
pols	dulkių
símbols	simboliai
literari	literatūros
friedrich	friedrich
hamburg	hamburg
senyora	ledi
senyora	dama
senyora	damos
sort	pasisekė
mecànica	mechaninis
mecànica	mechaninė
realització	realizavimo
placa	plokštė
placa	plokštės
frase	frazė
tortosa	tortosa
conservador	konservatorių
preparar	parengti
executiu	generalinis
insectes	vabzdžiai
insectes	vabzdžių
passos	žingsniai
passos	pėdomis
vivia	gyveno
vivia	gyvenau
opera	opera
empresari	verslininkas
empresari	darbdavys
conservat	konservuota
conservat	konservuoti
exclusivament	išimtinai
xarxes	tinklai
xarxes	tinklų
senyals	signalus
senyals	signalai
alaska	aliaska
competir	konkuruoti
matí	ryto
matí	rytas
matí	ryte
indonèsia	indonezijoje
indonèsia	indonezijos
indonèsia	indonezija
radical	radikalių
investigacions	tyrimai
investigacions	tyrimus
mot	apk
campiona	čempionas
irlandès	airių
irlandès	airijos
irlandès	airiai
centenars	šimtai
debat	diskusijos
debat	aptarimas
debat	diskusija
debat	diskusijos
debat	debatai
compromís	sužadėtuvių
compromís	įsipareigojimas
compromís	įsipareigojimą
absoluta	absoliutas
absoluta	absoliutus
contes	pasakų
suprem	aukščiausiasis
dama	ledi
dama	dama
dama	damos
competicions	varžybose
competicions	varžybų
diumenge	sekmadienis
diumenge	sekmadienį
diumenge	sekmadienio
crònica	chronicle
equilibri	balansas
equilibri	pusiausvyrą
equilibri	pusiausvyra
den	den
càmera	kamera
pilots	pilotai
jaciment	tvenkinys
jaciment	rezervuaras
drama	drama
drama	dramos
ritme	ritmo
ritme	ritmu
companyies	bendrovės
companyies	įmonėse
companyies	bendrovių
estrangers	užsieniečių
estrangers	užsieniečiai
màquines	mašinos
sèrbia	serbija
agents	agentai
propòsit	tikslas
propòsit	paskirtis
varietats	veislės
varietats	veislė
varietats	veislių
esquerre	paliko
ideal	idealus
ideal	idealu
pena	sankcija
pena	bausmę
pena	bauda
pena	bausmė
pena	nuobauda
contemporània	šiuolaikinio
tesi	disertaciją
personalitat	asmenybė
personalitat	asmenybės
errors	vabalai
pèrsia	persija
aprenentatge	mokymosi
aprenentatge	mokymuisi
aprenentatge	mokytis
aprenentatge	mokymasis
napoleó	napoleonas
debut	debiutas
matemàtic	matematikas
cultures	kultūrų
mamífers	žinduoliai
mamífers	žinduoliams
petroli	benzinas
separat	atskirtas
separat	atskirta
live	gyva
live	live
live	gyvi
live	gyventi
live	gyvos
administrador	administratorius
administrador	administratorius
líquid	skystis
líquid	skystas
nationalyears	nationalyears
cònjuge	sutuoktinis
margarida	margherita
carbó	anglys
carbó	anglis
mozart	mocartas
clubnat	clubnat
urbana	urbana
bons	obligacijų
bons	obligacijos
teatral	teatro
gos	suo
gos	šuo
pilota	balius
pilota	kamuolys
llinda	lintel
citat	kotiruojamos
maó	plytų
gris	pilka
paràmetres	parametrai
víctimes	aukas
víctimes	aukos
víctimes	aukų
loira	loire
arrel	root
filles	dukros
jutge	teisėjas
negocis	verslo
negocis	įmonė
negocis	verslas
almirall	admirolas
còpies	kopijas
forts	stiprūs
forts	tvirtas
forts	stipri
forts	stiprus
transformació	transformacija
transformació	transformacijos
verlag	verlag
wikimedia	wikimedia
brillant	nuostabusis
neu	sniegas
neu	sniego
associacions	asociacijos
associacions	asociacijoms
aleta	fin
tensió	įtampa
tensió	įtampos
tensió	įtampa
batalles	mūšių
participa	dalyvauja
obre	atverti
masses	masė
masses	masės
tradicions	tradicijos
tradicions	tradicijų
tradicions	tradicijas
participat	dalyvavo
treballat	dirbau
treballat	dirbo
component	komponento
porter	vartininkas
porter	porter
contemporani	šiuolaikinio
presoner	kalinys
muller	muller
missa	missa
nazi	nacių
traduir	išversti
trofeu	trofėjus
laboratori	laboratorijos
laboratori	laboratorinis
laboratori	laboratorijoje
laboratori	laboratorija
urss	tsrs
estils	parengtus
blocs	blokus
blocs	blokai
blocs	blokų
càlcul	apskaičiavimas
càlcul	skaičiavimas
hug	hugh
ofensiva	puolimas
pràctiques	praktiką
jorge	jorge
petersburg	peterburgo
regionals	regionų
bob	bobas
bob	bob
revisió	peržiūra
observatori	observatorija
observatori	observatorijos
infants	vaikai
afluent	intakas
colonial	kolonijinės
combustible	kuras
recorda	prisiminti
rector	rektorius
francis	pranciškus
desaparició	dingimo
enorme	didžiuliai
enorme	milžiniškas
enorme	didžiulė
enorme	dideles
enorme	didžiulis
clan	klano
missouri	misūrio
arxipèlag	salynas
partidaris	rėmėjų
pietro	pietro
arqueològic	archeologijos
sucre	cukrus
sucre	cukraus
teorema	teorema
estima	dievina
estima	mėgsta
estima	myli
saga	saga
dents	dantys
oportunitat	galimybė
afegit	pridėtinės
trànsit	eismas
quina	kas
quina	ko
quina	kokie
costums	muitinė
costums	muitinės
alonso	alonso
rin	reino
campions	čempionai
sardenya	sardinijos
conceptes	sąvokos
conceptes	sąvokų
sous	atlyginimas
sous	alga
sous	algos
sous	atlyginimus
sous	atlyginimai
significativa	prasmingas
bernard	bernard
ford	ford
victor	viktoras
llevat	mielės
llevat	mielių
fira	sąžiningą
regent	regentas
rellotge	saugok
rellotge	prižiūrėti
radio	radijas
radio	radijo
gaudí	gaudi
ricard	ricard
ricard	ričardas
boston	boston
desaparegut	dingo
desaparegut	trūksta
membrana	membranos
teatro	olimpiko
files	turimas
files	eilutės
específic	konkrečių
proteïna	baltymų
proteïna	baltymas
proteïna	baltymai
precisament	būtent
desig	troškimas
desig	noras
hipòtesi	hipotezė
electrònica	elektronikos
cafè	kavos
cafè	kava
dispositius	įrenginiai
dispositius	prietaisai
prestigi	prestige
pianista	pianistas
bill	bilas
hollywood	holivudo
conreu	auginti
conreu	auginimas
conreu	pasėlių
rico	riko
praga	praha
praga	prahos
crítics	kritikai
pastor	pastorius
cosí	pusbrolis
unep	jtap
danys	žala
danys	žalos
ratpenat	myotis
bulgària	bulgarija
adam	adamas
variants	variantai
variants	variantų
ruiz	ruiz
tall	pjovimo
british	britanijos
british	britai
british	britų
association	asociacijos
association	asociacija
observació	pastebėjimas
observació	stebėjimai
observació	stebėjimas
observació	stebėjimo
viles	kaimų
viles	kaimai
teulada	stogas
teulada	stogo
prefectura	prefektūra
esborra	ištrinti
alexandria	aleksandrija
sobreviure	išgyventi
sobreviure	išgyventi
renunciar	atsistatydinti
herència	palikimas
