年	ano
標準	padrão
標準	standard
排名	ranking
排名	classificações
排名	ranking
排名	rankings
排名	classificações
排名	patente
排名	rank
排名	posto
排名	classificado
表	tabela
表	mesa
表	quadro
韓國	coreana
韓國	coreano
韓國	coreanos
韓國	coréia
韓國	korea
韓國	coreia
行動	acção
行動	action
行動	ação
行動	funcionamento
行動	operação
行動	acções
行動	ações
桑	mulberry
博士	doutor
博士	médica
博士	doutora
博士	doctor
博士	médico
立法	legislação
尾	tail
尾	cauda
尾	rabo
尾	coroa
尾	caudas
熱帶	tropical
熱帶	trópicos
議員	senador
議員	senadora
議員	vereador
議員	deputado
議員	congressista
漫畫	quadrinhos
漫畫	comics
漫畫	gibis
漫畫	quadrinhos
漫畫	comic
漫畫	cômico
漫畫	manga
漫畫	mangá
漫畫	cartoon
短	curto
短	short
短	curtas
短	curta
坑	boxes
坑	poços
坑	pit
大型	large
大型	grande
大型	grandes
凱	kai
凱	kay
生物	biológica
生物	biológicas
生物	biológicos
生物	biológico
生物	biologia
生物	criaturas
生物	organismos
生物	criatura
城鎮	vila
城鎮	cidade
城鎮	vilas
春	spring
春	primavera
春	mola
海軍	navy
海軍	marinha
海軍	naval
公路	caminhos
公路	estradas
公路	autoestradas
公路	estradas
公路	rodovias
公路	rodoviário
公路	estrada
公路	road
公路	highway
公路	rodovia
公路	autoestrada
公路	estrada
冠	coroa
冠	crown
作家	escritora
作家	escritor
作家	roteiristas
作家	escritores
空	vazios
空	vazio
空	vazia
空	esvaziar
空	vazias
雪	neve
雪	snow
牛	gado
牛	bovinos
牛	vaca
牛	touro
牛	boi
牛	bull
火	fire
火	fogueira
火	fogo
火	incêndio
攻擊	ataca
攻擊	atentados
攻擊	ataques
攻擊	atacar
攻擊	attack
攻擊	ataquem
攻擊	ataque
攻擊	assalto
攻擊	agressão
值	valores
值	value
值	valor
十二	doze
十二	twelve
新加坡	singapura
新加坡	cingapura
琳	lynn
西部	west
西部	ocidente
西部	oeste
西部	ocidental
西部	ocidentais
西部	western
西部	oeste
土	sujidade
土	sujeira
土	dirt
土	solo
土	solos
早期	early
早期	cedo
速度	velocidade
速度	rapidez
速度	velocidade
速度	speed
合併	fusão
合併	concentração
合併	fusão
合併	fundir
合併	junção
合併	mesclar
合併	mesclagem
合併	fundir
合併	mesclagem
合併	consolidação
合併	concentrações
合併	fusões
建築	construção
建築	construindo
建築	edifício
建築	prédio
建築	edifícios
建築	imóveis
建築	prédios
建築	construção
建築	construções
建築	arquitetura
建築	arquitectura
道路	caminhos
道路	estradas
道路	rodoviário
道路	estrada
道路	road
發表	publicar
發表	edição
發表	publicação
發表	publicando
發表	publicar
發表	publique
發表	publica
發表	publicados
發表	publicou
發表	publicadas
發表	publicada
發表	publicado
低	lower
低	inferior
低	baixa
低	baixos
低	low
低	baixo
庫	coop
色	cores
色	cor
樂	lok
轉	vire
轉	turn
轉	vira
轉	virar
仍然	ainda
來自	do
來自	de
來自	da
每年	anualmente
每年	anual
天津	tianjin
技術	técnicos
技術	técnico
技術	técnica
技術	tecnologias
技術	técnica
技術	tecnologia
技術	tecnologias
技術	técnicas
主任	director
主任	directora
主任	diretora
主任	diretor
主任	realizador
畢業	formado
畢業	graduada
畢業	graduado
畢業	formatura
畢業	graduação
畢業	licenciatura
畢業	graduação
畢業	graduado
設	conjunto
設	definir
設	set
設	definido
機場	aeroporto
機場	aeroportos
威廉	william
威廉	willian
威廉	guilherme
館	pavilhão
天主教	catolicismo
天主教	católico
天主教	católicas
天主教	católicos
天主教	catolicismo
天主教	católica
富	ricas
富	rico
富	ricos
富	rich
富	rica
千	milhares
千	mil
芬	fen
芬	fin
芬	barbatana
大部分	most
程	cheng
房	sala
房	quarto
她的	dela
她的	ela
她的	her
太平洋	pacífico
太平洋	pacifico
太平洋	pacific
費	taxa
費	honorários
情況	situação
最初	inicialmente
來源	fonte
來源	origem
來源	fontes
首都	capitais
首都	capital
牌	cartões
牌	cartas
牌	cards
杯	xícara
杯	copa
杯	taça
杯	chávena
杯	copo
廣告	anúncios
廣告	propagandas
廣告	publicidade
廣告	anúncio
廣告	propaganda
廣告	publicidade
深	profundidade
深	profunda
深	profundo
深	deep
描述	descrever
描述	descreve
描述	descreva
描述	descrição
描述	descritiva
描述	descritivos
描述	descritivo
描述	descrições
皇帝	imperador
皇帝	imperadores
侯	hou
域	domínio
域	dominio
域	domínios
團體	grupos
流行	popular
流行	populares
流行	estouro
流行	pop
潘	pam
潘	panela
潘	frigideira
潘	pan
潘	pã
計畫	plano
計畫	plan
計畫	planejar
列車	treinar
列車	trem
列車	comboio
列車	comboios
列車	comboios
列車	trens
環	ring
環	ringue
環	anel
環	argolas
環	anéis
環	laço
環	loop
父	pai
父	padre
不明	desconhecida
不明	desconhecidos
不明	desconhecidas
不明	desconhecido
取代	substituído
取代	substituídos
取代	substituída
取代	substituiu
取代	substituir
取代	substitui
取代	substitua
取代	substituição
兄弟	irmão
兄弟	irmao
兄弟	brother
物理	física
物理	fisica
物理	física
物理	físicas
物理	fisico
物理	físicos
物理	físico
底	fundo
底	bottom
右	certo
右	direito
右	direita
武器	armamento
武器	armas
武器	arma
顯示	mostrando
顯示	mostra
顯示	espetáculos
顯示	espectáculos
顯示	shows
顯示	visualização
顯示	exibição
顯示	exibir
顯示	mostra
顯示	espetáculo
顯示	mostrar
顯示	show
制度	regime
報告	relatório
報告	denunciar
報告	relatar
報告	denunciar
報告	relatórios
報告	relatórios
報告	denúncias
秒	segundos
秒	segunda
秒	second
秒	segundo
秒	sec
第五	quinto
第五	quinta
雲	nuvens
雲	nuvens
雲	nuvem
雲	cloud
雲	yun
小說	romance
小說	novela
小說	novelas
小說	romances
小說	ficção
小說	fiction
風	vento
風	wind
程度	licenciatura
程度	grau
程度	graus
導演	director
導演	directora
導演	diretora
導演	diretor
導演	realizador
父親	pai
父親	padre
和平	paz
西北	northwestern
西北	noroeste
西北	noroeste
產生	gerar
產生	gerando
圈	círculos
圈	círculo
圈	circle
圈	circulo
修改	modificar
修改	modifica
修改	modificada
修改	alterado
修改	modificados
修改	modificado
修改	modificação
修改	modificações
直	straight
直	hetero
直	hétero
直	direto
生產	fabrico
生產	fabricação
生產	produção
申請	aplicativos
申請	aplicações
申請	pedidos
申請	aplicativo
申請	aplicação
單	solteira
單	solteiro
單	single
谷	valley
谷	vale
谷	tani
魏	wei
巴黎	paris
家庭	familias
家庭	famílias
家庭	família
家庭	familia
流域	bacia
流域	watershed
宗教	religiões
宗教	religião
宗教	religiosos
宗教	religiosa
宗教	religioso
宗教	religiosas
宗教	religiões
表演	realizando
英格蘭	inglaterra
英格蘭	england
拜	adeus
拜	tchau
聯合	articulação
聯合	joint
當地	localmente
當地	locais
當地	local
不久	logo
不久	brevemente
作用	papel
作用	cargos
作用	papeis
作用	funções
作用	papéis
改革	reformar
改革	reforma
改革	reformas
改革	reformas
改革	reformado
改革	reformada
改革	reformar
藝術	arts
藝術	artes
藝術	art
藝術	arte
藝術	artística
藝術	artístico
藝術	artísticas
球員	player
球員	reprodutor
球員	jogador
球員	jogadores
教區	paróquia
教區	freguesia
教區	diocese
處理	manuseamento
處理	manipulação
處理	movimentação
處理	alça
處理	processamento
處理	transformação
處理	processando
香	incenso
先生	senhor
寧	ning
建議	assessoria
建議	conselho
建議	conselhos
建議	aconselhamento
建議	recomendações
建議	sugestões
建議	sugestão
建議	recomendações
建議	recomendação
建議	proposta
旅	brigadas
旅	brigada
全國	nacionalmente
全國	nacionalmente
人員	pessoal
虎	tiger
虎	tigresa
虎	tigres
虎	tigre
超級	super
土地	terras
土地	land
土地	terrenos
土地	terras
土地	terra
彭	peng
四川	sichuan
曹	cao
展	exibição
展	exposição
展	exposições
特色	características
特色	funcionalidades
特色	característica
特色	funcionalidade
公園	parque
公園	park
公園	parques
包	saco
包	sacola
包	bolsa
包	mala
包	pacote
包	bao
包	pacote
包	maço
包	matilha
包	pack
中部	midlands
西南	sudoeste
西南	sudoeste
韋	wei
翼	asa
翼	wing
翼	alas
翼	asas
翼	wings
孔	kong
孔	buraco
孔	hole
孔	furo
麥	mak
盧	lou
十一	onze
十一	eleven
研究所	instituto
研究所	institutos
協會	associação
協會	association
主演	estrelando
文學	literária
文學	literários
文學	literário
文學	literatura
頻道	canais
頻道	canal
頻道	channel
少年	teen
少年	adolescente
少年	juvenil
少年	juvenis
少年	júnior
少年	junior
舊	antiga
舊	velho
舊	antigo
舊	velha
舊	velhos
大家	todos
股份	compartilhamentos
股份	acções
股份	ações
股份	partilhas
泉	izumi
紀錄	registro
紀錄	recorde
紀錄	gravar
紀錄	record
紀錄	registos
紀錄	records
紀錄	registros
紀錄	discos
影片	filmes
影片	películas
影片	filme
影片	vídeo
影片	video
影片	película
影片	filmes
影片	películas
影片	filme
身份	identidades
身份	identidade
義	retidão
基地	bases
基地	base
必須	mosto
必須	deve
必須	must
文件	arquivos
文件	ficheiros
文件	arquivo
文件	ficheiro
電視劇	drama
電視劇	dramas
更多	mais
更多	more
藍	blue
藍	azul
藍	azuis
居住	residence
居住	residência
居住	residência
力量	dosagem
力量	força
力量	forças
板	pratos
板	placas
板	chapas
板	placa
板	prato
板	chapa
板	tábuas
板	pranchas
秦	qin
浙江	zhejiang
禁	proibida
禁	proibidos
禁	proibidas
禁	proibido
船	nave
船	embarcação
船	navio
船	barco
船	bote
船	embarcação
文章	artigos
意見	opiniões
意見	pareceres
意見	comentário
意見	comentar
意見	comenta
意見	comentários
意見	observações
意見	opinião
意見	parecer
公主	princess
公主	princesa
同意	acordado
同意	concordou
同意	concordar
同意	concorda
同意	concordam
同意	concordo
果	fruto
果	frutos
果	frutas
果	fruta
最多	most
最多	max
最多	máx
地下	underground
地下	subterrâneo
地下	subterrânea
地下	subterrâneos
十	dez
十	ten
銀行	banks
銀行	bancos
銀行	banco
銀行	bank
非洲	áfrica
非洲	africana
非洲	africanos
非洲	africano
媒體	mídia
媒體	media
支援	apoio
支援	suporte
支援	apoios
支援	backup
支援	reforços
陵	mausoléu
第十	décima
第十	tenth
第十	décimo
拍攝	atire
拍攝	atirar
拍攝	filmando
拍攝	filmar
拍攝	filmagem
拍攝	filmagens
拍攝	tiroteio
拍攝	atirando
拍攝	tiro
西藏	tibete
俄羅斯	russia
俄羅斯	rússia
節	festival
分析	analítico
分析	analíticos
分析	analítica
分析	análises
分析	analytics
分析	análise
分析	analise
分析	análises
分析	análise
榮	rong
偉	wai
旗	flags
旗	bandeiras
旗	pavilhão
旗	bandeira
旗	bandeira
旗	banners
旗	banner
旗	faixa
旗	estandarte
行星	planet
行星	planeta
行星	planetária
行星	planetário
行星	planetas
作者	escritora
作者	escritor
作者	autores
作者	roteiristas
作者	escritores
作者	autor
作者	autora
北海道	hokkaido
皇家	real
皇家	royal
皇家	realeza
電子	elétrons
電子	elétron
電子	electrões
電子	electrónico
電子	eletrônica
電子	electrónica
電子	eletrônicos
電子	eletrônico
電子	eletrônica
電子	electrónica
電子	eletrônicos
三十	trinta
三十	thirty
倫敦	londres
範圍	escopos
範圍	gamas
範圍	intervalos
範圍	cordilheira
範圍	alcance
範圍	intervalo
範圍	gama
黨	partido
黨	party
黨	festa
微	micro
教堂	igrejas
教堂	igrejas
教堂	igreja
警察	polícia
警察	policia
絲	seda
趙	zhao
趙	cho
帝國	empire
帝國	império
原本	originalmente
原本	inicialmente
娛樂	recriação
娛樂	recreação
娛樂	entreter
娛樂	entreter
娛樂	entretenimento
娛樂	entertainment
坡	ladeira
坡	encosta
坡	inclinação
坡	declive
坡	poe
方案	programar
方案	programa
方案	programas
方案	programas
方案	programa
屋	casa
部隊	tropas
部隊	tropa
詞	word
詞	palavra
詞	palavras
洞	buraco
洞	hole
洞	furo
洞	gruta
洞	caverna
洞	dong
宮	palácio
宮	palace
影	sombras
影	sombras
影	sombra
影	shadow
速	rapidez
速	velocidade
速	speed
黎	lai
會議	conferencia
會議	conferência
會議	encontros
會議	reuniões
會議	encontro
會議	reunião
資訊	informações
資訊	informação
豐	yutaka
戰鬥	battle
戰鬥	batalha
戰鬥	lutar
戰鬥	lutando
戰鬥	fighting
戰鬥	luta
戰鬥	briga
戰鬥	combate
戰鬥	lute
戰鬥	fight
項目	project
項目	projeto
項目	projecto
項目	itens
項目	artigos
項目	projectos
項目	projetos
項目	item
玩家	player
玩家	reprodutor
玩家	jogador
玩家	gamer
玩家	jogadores
限制	limitações
限制	restrições
限制	prescrição
限制	limitações
限制	limitação
限制	restrições
限制	restrição
限制	limite
限制	limitar
電腦	computador
電腦	computadores
如何	como
創作	criações
創作	criação
創作	criativo
創作	creative
創作	criativos
創作	criativa
引擎	motor
引擎	motores
執行	executar
執行	execute
執行	executem
執行	execução
執行	executando
英雄	heróis
英雄	heroes
英雄	herói
英雄	heroi
英雄	hero
下午	tarde
透過	através
透過	through
反對	protesto
反對	objeção
反對	objecção
反對	objecções
反對	oposição
興	xing
興	hing
小時	horário
小時	horas
小時	hora
昂	ang
昂	aung
不足	insuficiente
不足	insuficientes
不足	insuficiência
不足	inadequação
不足	insuficiência
不足	insuficiente
不足	inadequado
不足	inadequada
不足	inadequados
體育	desporto
體育	esporte
體育	desporto
體育	esportes
體育	desportos
洲	chau
投入	input
投入	entrada
投入	entradas
投入	inputs
有些	alguns
有些	algum
有些	algumas
元素	elementos
元素	ingredientes
元素	elementar
元素	elementos
元素	elemento
宇	woo
任命	compromissos
任命	nomeações
任命	nomeação
任命	marcação
解	resolve
解	solucionar
解	resolver
解	resolva
跨	trans
王朝	dinastia
區域	zona
區域	zone
區域	area
區域	área
區域	região
區域	regiões
以前	antes
報	jornal
報	jornais
分子	moleculares
分子	molecular
分子	molécula
分子	moléculas
分子	moléculas
隧道	túnel
隧道	tunel
隧道	túneis
孫	sun
孫	sol
崔	choi
崔	cui
禮	rito
申	canela
申	shin
湖南	hunan
雜誌	magazine
雜誌	revista
雜誌	revistas
有效	válidos
有效	válido
有效	válida
有效	válidas
有效	efectivo
有效	eficazes
有效	efetivo
有效	eficaz
平台	plataforma
平台	plataformas
概念	conceito
概念	noção
概念	noções
概念	conceitos
議會	parlamento
議會	parlamentos
傳統	tradicional
傳統	tradicionais
傳統	tradições
傳統	tradição
傳統	tradições
夏季	verão
夏季	summer
照片	fotografias
照片	foto
照片	fotografia
照片	imagem
照片	fotografa
照片	fotografia
照片	fotografar
照片	fotografias
照片	fotos
照片	imagens
照片	fotografias
照片	fotos
照片	foto
照片	fotografia
核	nuclear
核	nucleares
核	núcleo
更名	renomear
停止	parar
停止	pára
公開	público
公開	públicas
公開	pública
公開	públicos
公開	publico
仙	fada
仙	xian
劍	espadas
劍	sword
劍	espada
機構	agencia
機構	agência
機構	instituições
機構	instituição
帶	trazer
帶	tragam
帶	traga
帶	traz
帶	cinto
帶	cinturão
帶	correia
操作	funcionamento
操作	operação
取消	cancelar
取消	cancela
取消	anulação
取消	cancelamento
人類	humanos
人類	humano
人類	humanas
人類	humana
人類	human
市場	mercado
市場	marketplace
市場	mercados
市場	mercado
