din	から
acordat	付与
altii	他の
altii	その他
altii	他の
altii	その他
teoria	セオリー
teoria	理論
rand	ランド
foloseste	使用
valoare	バリュー
valoare	価額
civil	文官
modul	モード
modul	モジュール
albert	アルベルト
albert	アルバート
sursa	ソース
sursa	出典
sursa	ソース
sursa	出典
per	単価
italian	イタリアン
schimb	交換
schimb	スワップ
singura	シングル
singura	独身
craiova	craiova
culoare	カラー
culoare	カラー
chitara	ギター
chitara	ギター
munca	作業
munca	仕事
munca	ワーク
munca	作業
munca	仕事
munca	ワーク
model	モデル
model	テンプレート
trece	パス
gaseste	find
gaseste	find
studio	スタジオ
materiale	素材
materiale	材料
materiale	マテリアル
materiale	材料
materiale	素材
populara	人気
populara	ポピュラー
populara	人気
populara	ポピュラー
frederic	フレデリック
frederic	フリードリヒ
corpul	本文
corpul	身体
corpul	本体
corpul	ボディ
elena	エレナ
populare	人気
populare	ポピュラー
silla	新羅
ideea	アイデア
ideea	観念
ideea	アイディア
autori	作家
autori	著者
autori	作者
diagrama	ダイアグラム
diagrama	ダイアグラム
diagrama	チャート
cercetare	研究
cercetare	リサーチ
actual	現在
companie	会社
crimeea	クリミア半島
crimeea	クリミア半島
controlul	コントロール
california	カリフォルニア
artist	芸術家
artist	アーティスト
pace	ピース
pace	平和
societatea	社会
comitat	シャイア
sens	センス
sens	感覚
formula	公式
formula	数式
formula	公式
formula	数式
meci	マッチ
meci	一致
contra	コントラ
contra	カウンタ
contra	カウンター
contra	反対
aparitia	出現
utilizator	ユーザー
utilizator	ユーザ
suedia	スウェーデン
locuitorii	住民
printesa	王女
printesa	プリンセス
printesa	王女
printesa	プリンセス
printesa	王女
printesa	プリンセス
comunitatea	コミュニティ
comunitatea	コミュニティー
cap	head
cap	ヘッド
cap	頭部
cap	cap
cap	キャップ
cuvinte	言葉
cuvinte	単語
colaborare	コラボレーション
colaborare	コラボ
jocurile	ゲーム
mijlocul	mid
personal	パーソナル
personal	個人
personal	人材
personal	職員
personal	スタッフ
regizor	監督
regizor	ディレクター
regizor	取締役
cine	who
star	スター
star	恒星
star	star
marie	マリー
muzical	ミュージカル
situl	サイト
situl	敷地
antrenor	トレーナー
antrenor	コーチ
antrenor	コーチング
atac	攻撃
atac	進撃
atac	アサルト
atac	暴行
copil	ベイビー
copil	赤ちゃん
copil	子供
copil	児童
discuri	レコード
port	港湾
port	ポート
numere	数字
numere	数値
scrise	筆記
clubul	クラブ
clubul	棍棒
romi	ロマ
romi	ローマ
infanterie	歩兵
pierre	ピエール
xvi	xvi
cineva	誰か
europei	欧州
europei	ヨーロッパ
voce	ボイス
voce	音声
libera	フリー
libera	無料
libera	自由
greu	重い
greu	ヘビー
greu	一生懸命
greu	ハード
greu	難しい
greu	タフ
greu	厳しい
rezolutie	解像度
proiectul	プロジェクト
olanda	オランダ
olanda	オランダ
henry	ヘンリー
finala	最終
finala	決勝
finala	ファイナル
finala	ファイナル
finala	最終
finala	決勝
finala	ファイナル
israel	イスラエル
intrarea	エントリー
intrarea	エントリ
intrarea	入学
intrarea	玄関
intrarea	入口
intrarea	入り口
vara	summer
vara	サマー
vara	summer
vara	サマー
compozitor	作曲家
versiunea	バージョン
prezenta	現在
prezenta	present
prezenta	プレゼント
prezenta	出席
prezenta	傍聴
vladimir	ウラジーミル
motiv	動機
motiv	理由
motiv	理性
neagra	黒い
neagra	ブラック
neagra	黒い
neagra	ブラック
popular	人気
popular	ポピュラー
existenta	存在
existenta	存在
existenta	既存
existenta	存在
papa	教皇
papa	教皇
altfel	さもなければ
sport	スポーツ
sport	スポーツ
ministrul	公使
ministrul	大臣
poloniei	ポーランド
cresterea	成長
cresterea	発育
cresterea	成長
cresterea	発育
plasa	net
plasa	ネット
plasa	net
plasa	ネット
plasa	メッシュ
scrisa	筆記
scrisa	筆記
generale	全般
generale	一般
generale	将軍
filip	フィリップ
subiect	話題
subiect	トピック
subiect	主体
subiect	件名
comitate	カウンティ
zece	テン
zece	ten
insulele	諸島
park	パーク
park	公園
pictor	画家
gradul	学位
gradul	ランク
autorul	作家
autorul	著者
autorul	作者
ora	オラ
ora	時間
ora	タイム
ora	時間
ora	時間
posibil	可能性
onoare	名誉
onoare	名誉
inalt	高い
inalt	高い
sumi	スミ
joaca	遊ぶ
joaca	プレイ
joaca	遊び
joaca	遊ぶ
joaca	プレイ
joaca	遊び
continuare	続行
continuare	続き
continuare	継続
continuare	続編
ore	時間
moarte	デス
vremea	天候
vremea	天気
vremea	気象
monumentul	モニュメント
monumentul	記念碑
forme	フォーム
forme	形態
forme	形状
forme	シェイプ
program	プログラム
program	プログラム
program	日程
program	スケジュール
alegerile	選挙
linie	直線
linie	ライン
lunga	長い
lunga	ロング
productie	製作
productie	生産
productie	プロダクション
productie	製作
productie	生産
productie	プロダクション
urban	アーバン
strada	ストリート
strada	通り
strada	ストリート
strada	通り
viii	viii
drum	道路
lung	長い
lung	ロング
festivalul	フェスティバル
festivalul	祭事
festivalul	祭り
festivalul	お祭り
alta	アルタ
tipuri	種類
primii	ファースト
primii	最初
versuri	歌詞
versuri	作詞
steaua	スター
steaua	恒星
steaua	star
jucator	プレイヤー
jucator	プレーヤー
jucator	プレイヤー
jucator	プレーヤー
christian	クリスチャン
christian	キリスト教
christian	キリスト教徒
west	ウエスト
west	西部
west	ウェスト
distanta	距離
distanta	リモート
distanta	距離
distanta	距離
distanta	距離
cladirea	建物
biblioteca	図書館
biblioteca	ライブラリ
biblioteca	図書館
biblioteca	ライブラリ
formate	フォーマット
formate	書式
termen	用語
valoarea	バリュー
valoarea	価額
miniatura	ミニチュア
miniatura	サムネイル
miniatura	ミニチュア
miniatura	サムネイル
don	ドン
rio	リオ
alpi	アルプス山脈
alpi	アルプス
doctor	医師
doctor	ドクター
doctor	先生
doctor	医者
drepturile	権利
emir	アミール
emir	アミール
turnul	タワー
washington	ワシントン
nobel	ノーベル
stilul	スタイル
los	los
non	non
proces	過程
proces	プロセス
proces	公判
proces	トライアル
proces	審判
proces	裁判
domeniu	ドメイン
han	ハン
xiv	xiv
comanda	指揮
comanda	コマンド
comanda	オーダー
comanda	注文
comanda	指揮
comanda	コマンド
comanda	オーダー
comanda	注文
interior	インサイド
interior	内側
interior	インナー
interior	内面
interior	内部
interior	内装
interior	内面
interior	インテリア
friedrich	フリードリヒ
friedrich	フリードリッヒ
madrid	マドリッド
madrid	マドリード
bani	お金
bani	貨幣
bani	マネー
bani	金銭
xvii	xvii
secole	世紀
crearea	創造
crearea	作成
ron	ロン
sah	チェス
sah	シャー
sah	チェス
sah	チェス
argint	シルバー
norvegia	ノルウェー
regina	レジーナ
regina	女王
regina	クイーン
regina	女王
regina	クイーン
galerie	ギャラリー
unitate	統一
unitate	単位
unitate	ユニット
campania	キャンペーン
compus	化合物
partid	パーティ
partid	パーティー
scop	目的
moderne	モダン
conditii	条件
conditii	条件
energie	エネルギー
schimbat	変更された
extrem	きわめて
extrem	極めて
extrem	エクストリーム
tratatul	条約
elvetia	スイス
elvetia	スイス
elvetia	スイス
eveniment	イベント
eveniment	行事
totul	すべて
totul	全て
ana	ana
ana	アナ
aer	空気
aer	航空
aer	エア
standard	基準
standard	スタンダード
standard	標準
miscarea	ムーブメント
miscarea	楽章
miscarea	運動
miscarea	ムーブメント
miscarea	楽章
miscarea	運動
miscarea	ムーブメント
miscarea	楽章
miscarea	運動
solid	固体
sezon	季節
sezon	シーズン
stadionul	スタジアム
studiile	研究
cazuri	事例
cazuri	ケース
latina	ラテン語
latina	ラテン
latina	ラテン語
latina	ラテン
munte	マウンテン
edward	エドワード
descopera	発見
descopera	発見
conducator	ルーラー
conducator	定規
conducator	リーダー
evenimentul	イベント
evenimentul	行事
pozitie	位置
pozitie	ポジション
pozitie	役職
pozitie	位置
pozitie	ポジション
pozitie	役職
pozitie	位置
pozitie	ポジション
pozitie	役職
masa	テーブル
masa	ミサ
masa	質量
masa	食事
masa	テーブル
masa	ミサ
masa	質量
masa	食事
maritime	海事
povestea	記事
povestea	ストーリー
povestea	物語
spatiu	スペース
spatiu	空間
spatiu	スペース
spatiu	空間
spatiu	スペース
spatiu	空間
bas	バス
bas	ベース
opt	eight
opt	エイト
coreea	朝鮮
coreea	韓国
interne	内部
eugen	オイゲン
incearca	try
incearca	試す
incearca	トライ
incearca	try
incearca	試す
incearca	トライ
parlamentului	議会
parlamentului	国会
teren	フィールド
teren	ランド
teren	土地
teren	地形
serbia	セルビア
canton	広東
canton	カントン
vinnita	ヴィーンヌィツャ
london	ロンドン
severin	セヴェリン
produce	プロデュース
france	フランス
cult	カルト
cult	崇拝
otto	オットー
control	コントロール
preot	司祭
versiune	バージョン
facute	made
lorena	ロレーヌ
pastreaza	キープ
iosif	ヨセフ
conditiile	条件
conditiile	条件
emil	エミル
pictura	絵画
pictura	絵画
zilele	日数
prezentat	提示
sala	体育館
sala	ジム
sala	体育館
sala	ジム
turcia	トルコ
turcia	七面鳥
animale	動物
medicina	医学
medicina	医学
producator	プロデューサー
producator	製造業者
producator	メーカー
producator	プロデューサー
producator	製造業者
producator	メーカー
relativ	相対
relativ	親戚
relativ	比較的
vecine	隣人
vecine	隣人
vecine	近所
material	素材
material	材料
material	マテリアル
regiuni	リージョン
regiuni	地域
dolari	ドル
inaltime	身長
inaltime	身長
inaltime	身長
imaginea	画像
imaginea	イメージ
parlamentul	議会
parlamentul	国会
statutul	近況
statutul	ステータス
umane	ヒト
umane	ヒューマン
umane	人間
natural	自然
natural	ナチュラル
planul	計画
planul	プラン
textul	テキスト
medalia	メダル
serial	シリアル
absolvit	卒業
münchen	ミュンヘン
belgia	ベルギー
jack	ジャック
jack	ジャッキ
normandia	ノルマンディー
sora	姉妹
sora	シスター
sora	姉妹
sora	シスター
actiuni	株式
actiuni	シェア
actiuni	アクション
autoritatile	当局
autoritatile	当局
name	名前
name	氏名
name	名称
raspuns	回答
raspuns	答え
raspuns	答弁
raspuns	返信
raspuns	応答
raspuns	レスポンス
rezultate	結果
camera	部屋
camera	ルーム
camera	部屋
camera	ルーム
anna	アナ
anna	アンナ
discutii	話し合い
discutii	ディスカッション
discutii	ディスカッション
discutii	ディスカッション
discutii	話し合い
discutii	ディスカッション
obiecte	オブジェクト
acasa	自宅
acasa	ホーム
acasa	帰宅
acasa	自宅
acasa	ホーム
acasa	帰宅
budapesta	ブダペスト
consilier	顧問
consilier	アドバイザー
consilier	カウンセラー
consilier	アドバイザー
sfarsit	終了
sfarsit	エンド
sfarsit	終了
sfarsit	エンド
secolele	世紀
secretar	秘書
maxim	マックス
maxim	max
maxim	マキシム
maxim	マクシム
maxim	最大
maxim	maximum
danemarca	デンマーク
transport	輸送
transport	交通
transport	輸送
transport	交通
coasta	海岸
coasta	肋骨
coasta	海岸
vaslui	ヴァスルイ
mentionat	言及
pavel	ポール
pavel	パウル
lei	ライオン
lei	ライオンズ
cronica	慢性
cronica	持病
grupuri	グループ
studiu	勉強
sociala	ソーシャル
sociala	ソーシャル
fier	アイロン
nota	メモ
nota	ノート
nota	メモ
nota	ノート
motive	理由
mount	マウント
pian	ピアノ
directia	方向
directia	方向
comun	共通
soldati	兵士
soldati	兵士
soldati	兵士
modelul	モデル
necesare	必須
comentariu	コメント
king	king
king	国王
king	キング
actuala	現在
varful	チップ
varful	tip
varful	ヒント
pag	pag
viitor	フューチャー
viitor	未来
viitor	将来
clar	クリア
tanar	若い
tanar	ヤング
subiectul	主体
subiectul	件名
notabilitate	notability
bronz	タン
bronz	青銅
bronz	ブロンズ
episcop	ビショップ
org	org
opere	オペラ
ultimele	最終
ultimele	ラスト
ultimele	最後
ultimele	最新
retras	退職
retras	引退
sofia	ソフィア
spatiul	スペース
spatiul	空間
spatiul	スペース
spatiul	空間
sediu	本社
sediu	本部
sediu	司令部
river	河川
records	レコード
miscare	モーション
miscare	ムーブメント
miscare	楽章
miscare	運動
miscare	ムーブメント
miscare	楽章
miscare	運動
miscare	モーション
miscare	ムーブメント
miscare	楽章
miscare	運動
industria	業界
industria	産業
femeie	女性
femeie	女性
franz	フランツ
medic	医師
medic	メディック
comandant	司令官
barbati	男性
barbati	メン
barbati	男性
barbati	メン
utilizarea	使用
tehnica	テクニカル
tehnica	テクニック
tehnica	技法
tehnica	テクニック
tehnica	技法
documente	ドキュメント
documente	書類
documente	文書
volum	音量
volum	ボリューム
volum	体積
max	マックス
max	max
meciuri	マッチ
meciuri	一致
baia	風呂
baia	浴室
baia	トイレ
arthur	アーサー
corp	本文
corp	身体
corp	本体
corp	ボディ
servicii	サービス
servicii	サービス
colectia	コレクション
colectia	コレクション
lupte	レスリング
victorie	win
victorie	勝利
victorie	勝ち
victorie	勝つ
victorie	勝利
scriitorilor	作家
walter	ヴァルター
walter	ウォルター
venetia	ベニス
venetia	ヴェネツィア
venetia	ベネチア
venetia	ベニス
venetia	ヴェネツィア
