que	to
retrats	portrete
pilars	stupove
pilars	stupovi
amant	ljubavnik
amant	ljubavnica
amant	ljubavnice
restaurar	obnovi
restaurar	vraćanje
restaurar	obnavljanje
matemàtica	matematiku
matemàtica	matematika
matemàtica	matematike
matemàtica	matematički
matemàtica	matematiku
matemàtica	matematika
quedant	ostanak
quedant	ostajem
pacients	pacijenti
pacients	pacijentima
pacients	pacijente
pacients	bolesnici
gasos	plinovi
gasos	plinova
gasos	plinove
destí	sudbine
destí	destiny
destí	sudbina
kong	kong
subsp	subsp
ciudad	ciudad
asteroides	asteroida
maryland	maryland
pèrdues	gubitke
pèrdues	gubitaka
pèrdues	gubici
traduccions	prevodi
traduccions	prijevode
convenció	konvencija
convenció	sabor
convenció	konvencije
convenció	konvenciji
consells	dojave
consells	savjete
consells	savjeti
elevació	elevacija
enginyers	inženjeri
mòdul	modul
mòdul	modula
intervenir	intervenirati
corba	zavoj
fulla	list
cordes	užad
maine	maine
hoquei	hokej
hoquei	hokeju
setanta	sedamdeset
silva	silva
dieta	dijeta
dieta	dijetu
dieta	prehrana
mundo	mundo
indi	indijanac
indi	indijski
indi	indijanci
indi	indijska
continuïtat	kontinuitet
istat	istat
césar	césar
anti	anti
planetes	planete
planetes	planeta
planetes	planeti
confondre	zbuni
confondre	zbuniti
inicials	inicijali
inicials	inicijale
rellevant	relevantno
anvers	antwerpenu
agències	agencije
agències	agencijama
delegació	delegacija
delegació	izaslanstvo
rené	rené
solucions	rješenja
inspiració	inspiraciju
inspiració	nadahnuće
inspiració	inspiracija
berlin	berlin
berlin	berlina
berlin	berlinu
cantons	kantona
integral	sastavni
geometria	geometrija
ferits	ozlijeđeni
ferits	ozlijeđen
ferits	ranjena
ferits	ranjeni
ferits	ranjen
ferits	ranjeno
rutes	ruta
rutes	rute
steve	steve
beneficis	beneficije
beneficis	prednosti
beneficis	povlastice
beneficis	pogodnosti
wilhelm	wilhelm
vega	vega
moro	moro
colorado	colorada
colorado	colorado
bestiar	stoka
bestiar	goveda
dramàtica	dramatična
dramàtica	dramatičan
dramàtica	dramatično
compra	kupnja
compra	kupovina
compra	kupi
compra	kupiti
dialecte	dijalekt
gat	mačak
gat	macka
gat	mačka
gat	cat
professors	učitelji
professors	profesori
professors	nastavnici
vents	vjetrovi
originari	podrijetlom
amenaçada	prijetio
amenaçada	prijeti
liberals	liberali
angles	kutova
drac	zmaja
drac	zmaju
drac	zmaj
drac	dragon
union	unija
union	union
union	unije
union	sindikat
rugbi	ragbi
ací	evo
ací	ovdje
milió	milijun
hawaii	havaje
hawaii	havajima
hawaii	havaja
típica	tipični
típica	tipičan
típica	tipično
txeca	češke
txeca	češki
txeca	češka
bacteris	bakterija
bacteris	bakterije
adaptar	prilagodi
fiscal	tužitelj
kansas	kansas
tub	cijev
java	jave
java	java
oliva	oliva
patrick	patrick
patrick	patrik
identificació	identifikacija
bbc	bbc
tombes	grobovi
tombes	graves
tombes	grobove
cervell	mozak
herbert	herbert
tèxtil	tekstila
devia	duguje
devia	dugovao
julio	julio
àtoms	atomi
àtoms	atoma
múscul	mišići
múscul	mišić
múscul	mišića
radi	radijus
júpiter	jupitera
júpiter	jupiter
mobles	namještaj
mobles	pokućstvo
eva	eva
organitza	organizira
nil	nila
nil	nil
químics	kemičari
químics	kemikalije
casas	kuće
casas	casas
interacció	interakcija
interacció	interakcije
directors	direktori
arizona	arizona
douglas	douglasa
douglas	douglas
recta	ravno
botànic	botaničar
arquitectes	arhitekti
entrades	ulaznice
entrades	karte
trobades	susreti
trobades	susrete
trobades	susreta
ciutadella	citadela
propaganda	propagandu
propaganda	propaganda
formalment	formalno
chris	chris
abundant	izobilju
tòquio	tokyo
tòquio	tokiju
tòquio	tokio
manifest	proglas
manifest	manifest
enfrontament	obračun
repertori	repertoar
iguals	jednaki
iguals	jednako
gordon	gordon
canviat	promijenjen
commons	commons
irregular	nepravilno
eivissa	ibiza
sena	sena
sena	seine
lawrence	lawrence
luigi	luigi
volien	tražen
volien	traženi
volien	htio
ribes	ribes
mira	vidi
pressupost	budžet
pressupost	proračun
argentí	argentinski
manchester	manchesteru
manchester	manchester
observacions	komentarima
observacions	komentari
observacions	komentare
observacions	komentara
esfera	sfera
esfera	kugla
tancament	zatvaranje
bàsics	osnovno
bàsics	osnovne
bàsics	osnove
bàsics	osnovni
aviació	zrakoplovstvo
aviació	avijacije
intern	unutarnje
intern	interna
intern	unutrašnja
intern	unutarnja
intern	unutarnji
forat	rupu
forat	rupa
brian	brian
batalló	bojna
batalló	bataljun
batalló	bataljon
montjuïc	montjuïc
sam	same
sam	sam
natació	kupanje
natació	plivanje
natació	pliva
impuls	impuls
impuls	impulse
impuls	zamah
cares	lica
cares	face
patrons	uzorci
patrons	uzorke
caire	kairo
caire	kairu
militant	militantne
azerbaidjan	azerbejdžan
rànquing	rang
captura	uhvatiti
captura	hvatanje
extern	vanjski
extern	vanjska
pirates	gusari
pirates	pirati
destruït	uništen
destruït	uništena
compartir	podijeli
progrés	napredak
tempesta	oluje
tempesta	oluja
tempesta	storm
tanca	zatvori
tanca	ograde
tanca	ogradu
tanca	ograda
video	videozapis
video	video
dimensió	dimenzija
dimensió	dimenzije
wagner	wagnera
wagner	wagner
plaques	tablice
plaques	tanjuri
anells	prstenje
civilització	civilizacije
civilització	civilizacija
stalin	staljin
url	url
resistir	odoljeti
esquema	shema
esquema	sheme
gros	gros
protocol	protokol
deessa	božica
deessa	boginja
pons	pons
proximitat	blizina
proximitat	blizine
cobertes	pokrivena
cobertes	pokriven
cobertes	pokriveni
cobertes	pokriveno
cobertes	palube
vèncer	pobijedivši
mac	mac
mac	mek
mac	maca
houten	houten
otto	otto
otto	oto
afectar	utjecati
organista	orguljaš
fragment	fragment
humor	raspoloženje
humor	raspoloženja
humor	humor
creuer	krstarenja
creuer	cruise
creuer	krstarenje
rellevància	važnost
ballet	baletu
ballet	balet
ballet	baleta
començant	počinje
compon	sastavi
instruccions	upute
instruccions	instrukcije
xipre	cipar
igualtat	jednakosti
igualtat	jednakost
manifestacions	demonstracije
manifestacions	prosvjedi
gilbert	gilbert
limitat	ograničene
limitat	ograničeno
limitat	ograničena
limitat	ograničen
vincent	vincent
rotació	rotacija
gossos	psima
gossos	psi
gossos	pasa
jugant	igramo
jugant	igranje
inscripcions	natpise
representada	predstavljali
representada	predstavljao
contribucions	doprinosi
contribucions	doprinosa
contribucions	doprinose
films	filmovi
operatiu	operativne
operatiu	operativna
proposa	predlaže
mòbil	mobilni
mòbil	mobitel
excavacions	iskapanja
costum	navika
costum	navike
detingut	uhićeni
detingut	uhićen
uefa	uefa
gravetat	gravitacija
lema	moto
roberto	roberto
dits	prste
dits	prsti
doctorat	doktorat
horitzontal	vodoravno
campament	logor
campament	kamp
campament	camp
contrast	kontrast
delegat	delegat
capaços	sposoban
capaços	sposobno
capaços	sposobni
capaços	sposobna
noi	dečko
noi	momak
noi	dječak
austríac	austrijski
anton	anton
anton	antona
nicolas	nicolas
gòtica	gotham
fortuna	bogatstvo
sòlid	čvrsta
sòlid	solidan
sòlid	čvrsto
guatemala	gvatemali
arqueologia	arheologiju
calcular	izračunati
coves	špilje
coves	pećine
coves	spilje
mesquita	džamije
mesquita	džamija
mesquita	džamiji
equacions	jednadžbe
harold	harold
electricitat	struja
vaga	štrajk
característic	karakteristika
jacob	jacob
jacob	jakov
march	ožujka
march	ožujak
march	marš
egipci	egipatski
rcd	rcd
experiments	pokusi
experiments	eksperimenti
entrenament	trening
entrenament	obuka
entrenament	treniranje
entrenament	vježbanje
entrenament	trening
seguiment	praćenje
descobreix	otkrij
periodisme	novinarstvo
periodisme	novinarstva
posant	stavljanje
posant	stavljajući
fox	lisac
fox	lisica
fox	fox
vaticà	vatikana
vaticà	vatikan
tenor	tenor
bwv	bwv
fòrum	forum
escales	stube
escales	stepenice
escales	stepenicama
escales	ljuske
escales	vage
quartet	kvartet
aràbia	arabiji
aràbia	arabije
mecanismes	mehanizmi
comentari	komentar
comentari	komentaru
infància	djetinjstvo
infància	djetinjstva
triangle	trokut
reserves	rezervacije
insecte	kukac
insecte	insekata
musulmà	muslimanski
musulmà	muslimani
musulmà	muslimana
musulmà	musliman
ucraïnès	ukrajinski
projecció	projekcija
projecció	projekciju
projecció	projekcije
suís	švicarski
suís	švicarske
ptolemeu	ptolomej
proclamat	proglasio
proclamat	proglašen
leopold	leopold
sultan	sultana
sultan	sultan
dirigents	vođe
dirigents	lideri
dirigents	čelnici
gabinet	ormar
gabinet	kabinet
deportivo	deportivo
pit	grudi
pit	prsa
pit	prsima
pit	škrinja
facilitat	olakšati
bartomeu	bartholomew
cobertura	pokrivenost
bosch	bosch
jim	jim
ferit	povrijediti
ferit	povrijeđen
fusionar	spoji
fusionar	spajanje
howard	howardu
howard	howarda
howard	howard
plus	plus
conversió	konverzije
concessió	koncesije
freda	freda
experts	eksperti
experts	stručnjaci
extensa	opsežna
discos	diskovi
isaac	isaac
visir	vezir
franc	franak
hongarès	mađarski
duquessa	vojvotkinja
variació	varijacija
variació	varijacije
jurat	porota
jurat	žiri
bull	bika
bull	bik
bull	bull
receptor	prijemnik
barrera	barrera
barrera	barijera
roses	ruža
roses	ruže
atlético	atlético
columbia	columbia
associats	suradnike
associats	suradnici
viola	viola
escocès	škoti
aparells	aparati
pensa	misli
pensa	razmislite
tarda	poslijepodne
tarda	popodne
poetes	pjesnici
poetes	pjesnika
addicional	dodatna
addicional	dodatno
addicional	dodatni
addicional	dodatne
passatgers	putnici
passatgers	putnika
passatgers	putnicima
htm	htm
plat	jelo
ibrahim	ibrahim
alcohol	alkohol
alcohol	alkohola
frankfurt	frankfurt
definit	definirana
song	pjesma
song	pesma
classificat	povjerljivo
raigs	zrake
victoria	viktorija
victoria	victoria
mantenint	držanje
mantenint	čuvanje
olympic	olimpijski
olympic	olympic
especialitzat	specijalizirana
especialitzat	specijalizirani
denis	denis
configuració	postavljanje
configuració	podešavanje
configuració	postava
configuració	postavke
configuració	konfiguracija
alliberat	oslobodio
alliberat	oslobođen
alliberat	oslobođeni
adoptat	usvojen
adoptat	usvojena
adoptat	usvojila
llop	vuce
llop	wolf
llop	vuk
llop	vuka
danès	danske
danès	danski
realitzen	izvesti
evidència	dokazi
evidència	dokaz
sydney	sydney
versos	stihovi
versos	stihove
protectorat	protektorat
marines	marinci
marines	marince
subfamilia	subfamilia
explicació	objašnjenje
globe	globus
xinesos	kinezi
xinesos	kinesko
xinesos	kineski
xinesos	kinez
xinesos	kineska
derivat	derivat
lent	leća
lent	objektiv
lent	sporo
anthony	anthony
adult	odraslo
adult	odrasli
sisè	šesta
sisè	sixth
sisè	šesto
sisè	šesti
directora	direktor
directora	redatelj
directora	direktore
manuscrit	rukopisa
manuscrit	rukopis
tretze	trinaest
tretze	thirteen
vuitanta	osamdeset
ginebra	ženevi
philippe	philippe
philippe	filipe
desconeguda	nepoznata
desconeguda	nepoznato
desconeguda	nepoznati
desconeguda	nepoznat
estabilitat	stabilnost
estabilitat	stabilnosti
navarro	navarro
testimonis	svjedoci
calais	calais
expressa	izražava
negativa	odbijanje
kenya	keniji
mahmud	mahmud
víctima	žrtva
priorat	priorat
correspondència	dopisivanje
expulsat	izbačen
expulsat	izbačen
expulsat	izbačena
experimental	eksperimentalni
trama	zavjeru
trama	zavjera
trama	zemljište
trama	parcela
afganistan	afganistan
afganistan	afganistanu
espines	trnje
brasiler	brazilski
dependències	jedinice
dependències	ovisnosti
broadway	broadway
immigrants	imigranti
immigrants	imigrante
immigrants	imigranata
jornada	dan
jornada	dana
especialista	specijalista
especialista	specijalist
circulació	cirkulaciju
circulació	cirkulacije
síndrome	sindrom
impressió	dojam
impressió	utisak
impressió	ispis
pagesos	seljake
pagesos	seljacima
pagesos	seljaci
terror	užas
terror	teror
ricardo	ricardo
une	une
russell	russell
rovira	rovira
paisatges	pejzaže
adams	adams
adams	adamsa
reduïda	smanjene
reduïda	smanjen
reduïda	smanjena
atorgat	odobreno
janeiro	janeiru
instrucció	instrukcije
damasc	damasku
descendència	potomstvo
descendència	potomci
metges	liječnici
metges	doktori
refugiats	izbjeglica
refugiats	izbjeglice
crema	gori
crema	spali
crema	spaliti
crema	izgori
crema	šlag
crema	vrhnje
crema	krem
crema	krema
pseudònim	pseudonim
tresor	blaga
tresor	blago
lea	lea
lea	leu
assentaments	sjedala
marta	marta
ossos	bones
ossos	kosti
ossos	kostiju
lorena	lorena
lorena	lorraine
medina	medina
dipòsits	naslaga
dipòsits	naslage
afecta	utječe
afecta	utiče
exploració	skeniranje
generacions	generacija
generacions	generacije
generacions	generacijama
heinrich	heinrich
federico	federico
funcionaris	dužnosnici
funcionaris	službenici
agulla	iglu
agulla	igla
genètica	genetika
probabilitat	vjerojatnost
probabilitat	vjerojatnosti
suposadament	navodno
privilegis	privilegije
privilegis	povlastice
privilegis	privilegija
comerciants	trgovci
centro	centro
harmonia	sklad
harmonia	harmonija
harmonia	harmony
harmonia	sloga
esquena	natrag
declarada	proglasio
declarada	proglašen
permès	dozvoljeno
permès	dozvoljena
permès	dopušteno
dibuixant	karikaturista
interpreta	tumači
eliminació	uklanjanje
eliminació	eliminaciju
eliminació	eliminacija
eliminació	eliminacije
astronomia	astronomiju
istanbul	istanbula
istanbul	istanbulu
istanbul	istanbul
alabama	alabama
alabama	alabame
plural	množina
conte	conte
sobrenom	nadimak
pregunta	pitanje
visites	posjeti
visites	posjete
clients	kupci
clients	klijenti
clients	mušterije
clients	klijentima
clients	klijente
clients	klijenti
clients	klijenata
adaptat	prilagođen
adaptat	prilagodio
ramaderia	stoka
dedica	posvećuje
pendent	čekanju
gènova	genovi
espectacles	emisije
espectacles	prikazuje
espectacles	pokazuje
caucas	kavkazu
nacionalisme	nacionalizam
tailàndia	tajland
tailàndia	tajlandu
promesa	zaručeni
promesa	zaručen
rey	rey
dita	dita
paràmetre	parametar
àmbits	područja
como	como
beta	beta
sri	sri
aventura	avanture
aventura	pustolovina
aventura	avantura
aventura	pustolovine
carib	karibima
carib	kariba
holanda	holland
transferència	prebacivanje
transferència	transfer
transferència	premještaj
transferència	prijenos
transferència	prebaci
produccions	produkcije
produccions	produkcija
enviats	poslana
enviats	poslano
arguments	argumenata
arguments	argumente
arguments	argumenti
esquí	skijanje
duresa	tvrdoće
georg	georg
residents	stanovnici
residents	stanovnika
residents	stanari
ombra	sjenka
ombra	sjena
ombra	senka
ombra	sjene
magnètic	magnetska
magnètic	magnetski
magnètic	magnetsko
parcs	parkova
parcs	parkovima
parcs	parkove
parcs	parks
parcs	parkovi
renovació	obnavljanje
renovació	obnova
renovació	obnovu
multitud	gužva
multitud	gomila
multitud	gužve
multitud	publika
concedit	odobreno
pistes	tragove
pistes	tragovi
bois	bois
preus	cijene
desembocadura	mouth
desembocadura	usta
christopher	christopher
racing	utrka
racing	trke
racing	utrke
llicenciat	diplomski
taques	pjege
taques	točke
derivada	derivat
iniciat	počelo
residus	otpad
documentada	dokumentirano
crimea	krim
sagrat	svetinja
sagrat	sveto
tunísia	tunisu
mercats	tržišta
mercats	tržnice
externa	vanjski
externa	vanjska
aux	aux
consellers	savjetnici
fischer	fischer
moreno	moreno
originàriament	izvorno
habitació	soba
habitació	prostorija
memòries	memoare
participant	sudionik
triple	trostruko
triple	trostruki
extremadament	iznimno
extremadament	izuzetno
reconeix	prepoznaje
far	svjetionik
far	svjetionika
vinya	vinograd
monestirs	manastira
portaveu	glasnogovornik
portaveu	glasnogovornica
servidor	poslužitelj
servidor	server
moore	moore
coronat	okrunjen
molècula	molekula
molècula	molekule
dublín	dublinu
dublín	dublin
bàsic	osnovno
bàsic	osnovne
bàsic	osnove
bàsic	osnovni
inspirat	inspiriran
inspirat	inspirirala
introduït	uveo
introduït	uvela
introduït	predstavio
mínima	minimalno
mínima	minimalne
mínima	minimalni
mínima	minimalna
específics	specifično
específics	specifične
específics	specifičan
específics	specifična
col	kupusa
col	kupus
hernández	hernández
hernández	hernandez
assassinats	ubojstava
assassinats	ubojstva
assassinats	umorstva
visitants	posjetitelji
visitants	posjetioci
visitants	posjetitelja
visitants	posjetitelje
paraguai	paragvaju
vela	svijeća
vela	svijeću
vela	plovi
vela	jedrenje
balcó	balkon
vídeos	videozapise
vídeos	videozapisi
talent	talenti
talent	talent
talent	talenat
talent	talentiran
talent	talentirana
fidels	odani
fidels	vjeran
fidels	odan
fidels	vjerni
fidels	odana
casament	svadba
casament	vjenčanje
toscana	toskani
manel	manuel
manuscrits	rukopisa
luna	luna
venut	prodan
venut	prodao
venut	prodano
constància	upornost
anuals	godišnje
anuals	godišnja
anuals	godišnji
màlaga	málaga
màlaga	malagi
elementals	elementarne
reputació	reputacije
reputació	ugled
reputació	reputaciju
reputació	reputacija
semifinals	polufinale
rodatge	pucanje
rodatge	pucnjava
triat	odabrao
triat	izabrao
triat	birao
mides	veličina
mides	veličine
orgànica	organsko
orgànica	organska
orgànica	organski
emilio	emilio
virtut	vrline
virtut	vrlina
european	europski
european	europska
european	europske
european	europsko
php	php
mexicà	meksička
mexicà	meksički
mexicà	meksikanac
florals	cvjetni
platges	plaze
platges	plaže
ciutadà	državljanin
ciutadà	građanin
periòdic	novine
benefici	korist
espectre	spektar
supervivència	opstanak
supervivència	preživljavanje
específicament	konkretno
inversió	inverzija
inversió	investicija
inversió	ulaganje
inversió	investicije
inversió	ulaganja
suggereix	predložiti
suggereix	predloži
suggereix	sugerira
fenòmens	fenomen
fenòmens	nakaze
ciutadania	državljanstvo
positiu	pozitivni
positiu	pozitivna
positiu	pozitivno
positiu	pozitivan
granja	farma
granja	farmu
granja	farme
granja	farmi
laura	laura
laura	lauri
laura	lora
vegetal	povrće
vegetal	biljka
habilitats	sposobnosti
habilitats	vještine
habilitats	vještina
somni	dream
somni	san
somni	sanjaj
golfes	tavanu
golfes	tavan
golfes	potkrovlje
polèmica	kontroverze
trinitat	trojstvo
trinitat	trinity
trinitat	trinidad
index	indeks
pokémon	pokemon
camerun	kamerun
leonardo	leonardo
picasso	picasso
bagdad	bagdadu
bagdad	bagdad
parma	parma
kíev	kijev
marsella	marseilleu
simetria	simetriju
road	put
road	ceste
road	cestom
road	road
road	cesta
client	klijent
client	klijenta
vigo	vigo
rebel	buntovnik
rebel	pobunjenika
rebel	pobunjenik
departaments	odjela
freqüentment	cesto
freqüentment	često
llit	krevet
accedit	pristupio
accedit	pristupili
accedit	pristupiti
creure	vjeruj
felipe	felipe
mantingut	zadržao
experiment	eksperiment
experiment	pokus
tauler	ploča
tauler	daska
tauler	tabla
sonata	sonata
baden	baden
sessió	sjednici
sessió	sesija
sessió	sjednica
sessió	susret
sessió	sastanak
sessió	upoznavanje
alumne	učenik
alumne	studentica
alumne	student
còrsega	corsica
pals	drugari
pals	štapiće
pals	štapići
pals	palicama
ros	ros
sepultura	grob
sepultura	groba
who	tko
who	ko
who	koji
who	koja
relats	priče
relats	price
narcís	narcis
pèl	kose
pèl	dlaka
pèl	frizura
pèl	kosa
pèl	kosi
harvard	harvardu
harvard	harvard
harvard	harvarda
niça	lepo
niça	lijepo
niça	lijep
adrià	hadrijan
nadius	domoroci
taronja	narančasta
taronja	orange
taronja	narančasto
taronja	naranče
percentatge	postotak
blues	blues
manifestació	demonstracija
manifestació	demonstracije
bruce	bruce
bruce	brus
recurs	žalba
recurs	žalbu
recurs	resurs
permetent	dopuštajući
lector	čitač
lector	reader
republicans	republikanci
eliminat	izbrisan
eliminat	izbrisano
eliminat	izbrisani
eliminat	izbrisana
eliminat	uklonjen
eliminat	uklonjeni
eliminat	uklonjena
eliminat	uklonili
ordenat	zaređen
ordenat	naredio
ordenat	naređeno
monumental	monumentalna
aportar	pružiti
budapest	budimpešti
ter	ter
reflecteix	odražavaju
activament	aktivno
honors	počasti
noies	cure
noies	djevojke
noies	devojke
egipcis	egipćani
valle	valle
conclusió	zaključak
manga	manga
río	río
modalitat	način
aparentment	navodno
contactes	kontakte
contactes	kontakti
contactes	kontakata
còmics	stripove
còmics	stripovi
favorable	povoljne
favorable	povoljno
favorable	povoljan
favorable	povoljan
ram	ram
senegal	senegala
allah	alah
allah	allahu
allah	allah
allah	alahu
allah	allaha
hugo	hugo
african	afrički
african	afrička
mestra	učiteljica
mestra	nastavnik
mestra	učitelj
pre	pre
balcons	balkona
marshall	marshall
marshall	maršal
non	non
ernst	ernst
feble	slaba
feble	slabo
feble	slabi
feble	slab
profund	duboka
profund	duboko
aprovada	odobrena
aprovada	odobrio
aprovada	odobreno
aprovada	odobren
psicologia	psihologiju
psicologia	psihologija
confusió	zbunjenost
confusió	zbrka
croats	hrvati
croats	hrvata
forats	rupe
forats	rupice
land	zemlja
land	kopno
land	land
land	zemljište
llegendes	legende
ambaixada	veleposlanstvo
cala	cala
modificació	modifikacija
efectiu	gotovina
efectiu	cash
efectiu	efikasno
efectiu	učinkovit
efectiu	učinkovito
minoria	manjina
minoria	manjine
rose	ruža
rose	rose
diàleg	dijalog
hospitalet	hospitalet
ann	ann
ann	en
viva	viva
normandia	normandiji
gravats	ilustracije
gravats	urezan
àudio	zvuk
gramàtica	gramatiku
vigilància	nadgledanje
vigilància	nadzor
referèndum	referendum
socis	partneri
socis	partnerima
centímetres	centimetra
centímetres	centimetara
infecció	infekcija
infecció	zaraza
infecció	infekcije
delhi	delhi
fàbriques	fabrike
fàbriques	tvornice
raymond	raymond
sentència	presuda
tendències	trendove
lucas	lucas
lucas	lukas
antoine	antoine
llança	koplja
llança	koplje
protagonistes	protagonisti
valencia	valenciji
quint	quintus
vestits	haljine
ludwig	ludwig
arena	arena
arena	arene
sorpresa	iznenađenje
krasnodar	krasnodar
altiplà	plato
reunions	sastanke
reunions	susreti
reunions	sastanci
explosió	eksplozija
explosió	eksplozije
lideratge	vodstvo
fruita	voće
fruita	voce
fruita	voćni
fruita	plod
construïts	konstruirao
demostració	demo
demostració	demonstracija
demostració	demonstracija
demostració	demonstracije
humitat	vlage
humitat	vlaga
centra	centar
lió	lyon
tela	tkanine
tela	tkanina
personalitats	osobnosti
perdent	gubljenje
perdent	gubi
comissari	povjerenik
comissari	načelnik
comissari	komesar
bòsnia	bosne
bòsnia	bosnia
bòsnia	bosna
informes	izvješća
informes	izvještaji
angola	angoli
atp	atp
suau	mekani
suau	mekana
suau	meko
suau	mekano
suau	glatka
suau	glatko
poderós	moćni
poderós	moćna
poderós	moćno
poderós	moćna
poderós	moćan
tronc	prtljažnik
tronc	prtljažniku
identificat	identificiran
identificat	identificirao
identificat	identificirana
ocupen	zauzimaju
negociar	pregovarati
bancs	banks
bancs	banke
defensor	branitelj
expulsió	isključenje
expulsió	izbacivanje
nazis	nacisti
bohèmia	bohemiji
guitarrista	gitarist
terratrèmol	zemljotres
terratrèmol	potres
estàtues	kipove
estàtues	statue
estàtues	kipovi
aportació	unos
aportació	ulaz
aportació	prilog
aportació	doprinos
dans	dans
túnel	tunel
eulàlia	eulalia
guerrers	ratnici
competències	vještine
competències	vještina
competències	moći
competències	ovlasti
competències	powers
competències	sile
experiències	iskustava
experiències	iskustvima
experiències	iskustva
atletisme	atletika
aportacions	doprinosi
aportacions	doprinosa
aportacions	doprinose
enfrontaments	sukobi
enfrontaments	sukobima
alejandro	alejandro
orange	narančasta
orange	orange
orange	narančasto
orange	naranče
setze	sixteen
setze	šesnaest
fil	konac
fil	nit
malta	malta
júnior	juniore
júnior	junior
júnior	mlađi
sentiment	osjećaj
sus	sus
directiva	direktiva
vital	vitalne
laurent	laurent
accepta	prihvaća
accepta	prihvata
accepta	prihvati
trasllat	prebacivanje
trasllat	transfer
trasllat	premještaj
trasllat	prijenos
trasllat	prebaci
equatorial	ekvatorijalnoj
finances	financija
finances	financije
finances	financiranje
dependència	ovisnosti
dependència	ovisnost
desplaçament	pomak
dinàmica	dinamičan
japan	japan
cantonada	ugao
cantonada	kut
cantonada	kutak
cantonada	uglu
milles	milje
milles	miles
milles	milja
cercles	krugovi
auxiliar	pomoćno
auxiliar	pomoćni
fresc	svježe
fresc	svježa
presidents	predsjednici
coordinació	koordinaciju
formacions	ansambala
formacions	formacije
tractaments	tretmani
tractaments	tretmana
tractaments	tretmane
opcions	odrednice
opcions	opcije
opcions	mogućnosti
paolo	paolo
paolo	paola
corrupció	korupcija
corrupció	korupcije
corrupció	korupciju
alfa	alpha
alfa	alfa
conrad	conrad
disminució	smanji
interfície	sučelje
pintat	slikala
pintat	naslikao
canes	cannesu
fang	fang
reconstruir	obnovi
considerablement	znatno
obrers	radnice
obrers	radnika
obrers	radnici
obrers	radnicima
kennedy	kennedy
turons	brda
turons	hills
anal	analni
galeries	galerije
activista	aktivista
activista	aktivist
prado	prado
parker	parker
toni	toni
sessions	sesije
sessions	sjednice
sessions	sesija
sessions	seanse
concloure	zaključiti
mongols	mongoli
copenhaguen	kopenhagenu
veí	susjed
veí	susjeda
veí	susjed
veí	susjeda
receptors	prijemnika
mariano	mariano
fabricant	proizvođač
contenir	sadržavati
contenir	sadrže
incident	incident
incident	izgred
pàtria	domovine
pàtria	domovinska
pàtria	domovinu
pàtria	domovina
pàtria	domovinu
elizabeth	elizabeta
elizabeth	elizabeth
enzim	enzima
enzim	enzim
mental	mentalni
mental	mentalno
mental	mentalna
edificació	grade
edificació	zgrada
edificació	zgradi
despeses	troškove
despeses	troškovi
oregon	oregonu
oregon	oregon
religions	religije
cria	uzgoj
cria	razmnožavanje
corredor	bjegunac
corredor	trkač
corredor	koridor
corredor	hodnik
incorporat	incorporated
publi	publije
prosa	proze
louisiana	louisiani
louisiana	louisiana
contaminació	zagađenje
necessàries	neophodna
necessàries	potrebno
necessàries	neophodno
creences	uvjerenja
creences	vjerovanja
colonització	kolonizaciju
bàsiques	osnovno
bàsiques	osnovne
bàsiques	osnove
bàsiques	osnovni
codis	kodove
codis	kodovi
codis	šifre
destinació	odredište
destinació	destinacija
destinació	sudbine
destinació	destiny
destinació	sudbina
assistent	pomoćnik
assistent	pomoćnica
assistent	asistent
assistent	čarobnjak
líbia	libiji
garriga	gariga
osca	huesca
malàisia	maleziji
ottawa	ottawe
minut	minuta
minut	minut
minut	minutu
psc	psc
tennessee	tennessee
demogràfica	demografske
bailey	bailey
catorze	četrnaest
maurici	mauricijus
cròniques	kronike
suite	apartman
gra	žita
gra	žito
gra	zrno
alumini	aluminij
alumini	aluminija
alumini	aluminij
alumini	aluminija
fide	fide
xifres	brojke
xifres	figure
wolfgang	wolfgang
processó	povorka
processó	procesija
rics	bogata
rics	rich
rics	bogat
rics	bogati
foix	foix
reforçar	ojačati
teatres	kazališta
cross	križ
cross	cross
cross	krst
cross	kros
escorça	kore
escorça	kora
llibreria	knjižari
llibreria	knjižara
liu	liu
enregistrament	snimanje
evangeli	evanđelja
evangeli	evanđelje
flauta	flautu
flauta	flauta
transcripció	transkript
pacient	pacijent
pacient	strpljiv
pacient	pacijentica
sibèria	sibir
sibèria	sibiru
ivori	bjelokosti
arnold	arnold
salvatge	divlja
salvatge	divlji
salvatge	divlje
salvatge	divljak
salvatge	savage
diplomàtic	diplomat
diplomàtic	diplomata
mexicana	mexicana
weber	weber
cinturó	remen
cinturó	pojas
plats	jela
plats	posuđe
bassa	splav
test	test
test	ispit
party	tulum
party	zabava
party	stranka
party	party
sisena	šesta
sisena	sixth
sisena	šesto
sisena	šesti
nebraska	nebraski
flamenc	flamenko
flamenc	flamanski
extracció	izvlačenje
extracció	vađenje
varsòvia	varšavi
down	dolje
mercuri	živa
mercuri	merkur
teula	teja
personalment	osobno
mèdica	medicinski
mèdica	medicinska
cabal	tijek
cabal	tok
cabal	protok
ordenació	sortiranje
cartago	carthage
setè	sedmi
setè	sedmo
setè	sedma
monges	redovnice
oposat	nasuprot
oposat	suprotno
hàbitats	staništa
myers	myers
sinònim	sinonim
castillo	castillo
parells	vršnjaka
parells	pari
parells	parova
