med	med
serie	seriál
serie	řada
serie	série
serie	sériový
serie	sériová
serie	sériové
gjort	provedeno
gjort	udělal
gjort	hotová
gjort	hotovo
ledde	vedl
ledde	led
red	jezdili
red	jel
guinea	guinea
ecuador	ekvádoru
michael	michaela
michael	michaeli
michael	michal
michael	michael
ovan	výše
ovan	nad
rapport	nahlásit
rapport	zpráva
rapport	report
rapport	hlášení
rapport	nahlášení
lika	rovnoměrně
lika	rovni
lika	rovný
lika	rovné
kallad	volal
kallad	zavolal
kallad	volala
kallad	volali
tycker	mysli
brittisk	britská
brittisk	britové
brittisk	britský
brittisk	british
brittisk	britské
använda	použitím
använda	použití
använda	používání
använda	používám
använda	využití
använda	použijte
använda	použití
använda	užití
använda	použít
använda	použité
använda	použito
använda	používané
använda	použitý
använda	používaný
fransk	francouzština
fransk	francouzské
fransk	francouzsky
fransk	francouzská
fransk	francouz
guvernementet	gubernie
ungefär	zhruba
ungefär	přibližně
ungefär	přibližně
tal	tal
tal	proslov
tal	řeči
tal	projev
tal	řeč
tal	číslo
tal	počet
tal	čísla
shan	shan
iii	iii
sarajevo	sarajevu
människor	lidé
människor	lidí
människor	lidi
människor	lidé
människor	lidem
människor	people
slutade	zastavil
slutade	přestalo
slutade	zastaveno
slutade	přestal
slutade	skončilo
slutade	skončil
world	world
world	svět
world	světový
world	světová
world	světové
august	srpen
august	srpna
august	august
zeeland	zéland
zeeland	zélandu
zeeland	zeeland
visar	ukazující
visar	displeje
visar	zobrazování
visar	ukazuje
visar	zobrazí
visar	pořady
head	head
head	hlavu
head	hlavička
head	hlava
nästan	skoro
nästan	téměř
nästan	skoro
nästan	téměř
egna	vlastní
egna	vlastni
egna	vlastnit
ursprungligen	původně
ursprungligen	zpočátku
ursprungligen	původně
nytt	nový
nytt	nově
nytt	nové
nytt	nová
nytt	novinka
sheng	sheng
brittiska	britská
brittiska	britové
brittiska	britský
brittiska	british
brittiska	britské
etiopien	etiopie
grande	grande
vars	čí
grottor	jeskyně
grottor	jeskyní
christian	křesťanské
christian	christian
christian	křesťanská
christian	křesťan
just	přesně
labrador	labrador
newfoundland	newfoundlandu
klubben	klub
klubben	club
klubben	klubová
klubben	klubu
yta	povrch
yta	povrchu
yta	oblasti
yta	oblast
yta	plocha
livskraftig	životaschopné
aires	aires
vatten	vodu
vatten	vody
vatten	voda
vatten	vody
spelare	hráče
spelare	hráči
spelare	přehrávač
spelare	hráč
spelare	hráče
spelare	hráčů
spelare	hráči
spelare	přehrávače
buenos	buenos
själva	samotní
andersson	andersson
igen	znovu
igen	zase
igen	opět
start	start
start	začátek
start	začít
start	spustit
start	spuštění
oftast	většinou
oftast	obvykle
oftast	většinou
oftast	hlavně
oftast	převážně
true	pravda
true	true
true	pravdivé
richard	richard
reservoar	přehrada
reservoar	nádrž
berlin	berlín
berlin	berlin
berlin	berlíně
byte	byte
studerade	studovala
studerade	studoval
medlem	členka
medlem	člena
medlem	poslanec
medlem	členské
medlem	člen
ännu	přesto
jan	jan
jan	jana
jan	honza
liten	malé
liten	malý
liten	malá
liten	málo
liten	malý
liten	malá
liten	tiny
guatemala	guatemale
version	verzi
version	verze
manitoba	manitoba
information	informace
information	informování
guyana	guyana
stränder	pláže
stränder	pláží
love	láska
love	miluj
love	lásky
adt	adt
national	vnitrostátní
national	celostátní
national	národní
sur	kyselý
sur	kyselé
sur	sur
använder	použitím
använder	použití
använder	používání
använder	používám
använder	používá
typ	druh
typ	typu
typ	typ
typ	type
spelades	hrála
spelades	hrál
spelades	hráli
arbete	práce
arbete	prace
arbete	pracovní
arbete	práci
arbete	pracovat
bättre	lepší
bättre	lepsi
bättre	lépe
problem	problem
problem	problém
problem	problémy
problem	problémů
problem	problémy
problem	trable
problem	problém
problem	potíže
problem	problémy
grand	grand
são	são
irland	irsko
säga	řekněme
säga	řekněte
säga	řekni
alltså	tudíž
alltså	proto
edward	edwarda
edward	edward
grundades	založena
grundades	založen
grundades	založeno
grundades	založená
grundades	založil
varmt	horko
varmt	sexy
varmt	hot
varmt	horké
varmt	teplé
varmt	teplo
varmt	teplá
varmt	teplý
laget	mužstvo
laget	tým
laget	team
botten	zadky
botten	spodek
botten	spodní
botten	dno
botten	spodek
botten	dně
lilla	málo
lilla	malý
lilla	malá
lilla	lilla
dog	zemřel
year	roku
year	rok
year	ročník
year	roce
bror	bratře
bror	bratr
bror	bror
washington	washingtonu
washington	washington
hög	vysoko
hög	vysoký
hög	vysoké
hög	vysoká
vuxna	dospělé
vuxna	dospělí
vuxna	dospělých
vuxna	dospělé
vuxna	dospělá
vuxna	dospělí
vuxna	dospělý
stod	stál
internationella	international
internationella	mezinárodní
daniel	daniela
daniel	daniel
mark	označit
mark	značka
mark	mark
arbetade	fungovalo
arbetade	pracoval
arbetade	pracovala
marie	marie
japan	japonsko
förutom	vyjma
förutom	kromě
förutom	kromě
ville	ville
dagar	dní
dagar	dnů
dagar	dny
församlingen	kongregace
församlingen	shromáždění
församlingen	montáž
församlingen	sestava
församlingen	shromáždění
direkt	přímé
direkt	přímý
direkt	direct
direkt	přímá
direkt	přímo
records	záznamy
records	rekordy
records	desky
records	records
stift	špendlík
stift	brož
stift	pin
stift	diecéze
politiska	politická
politiska	politické
politiska	politický
bezirk	bezirk
haft	měl
haft	měla
mitten	střed
mitten	střední
mitten	prostřední
mitten	centrum
mitten	střed
mitten	center
georg	jiřího
georg	jiří
georg	george
georg	georg
alltid	vzdy
alltid	vždy
alltid	vždycky
otto	otto
united	united
united	spojených
united	spojené
aktiv	aktivně
aktiv	aktivní
aktiv	aktivních
inget	nic
silver	stříbrná
silver	stříbrné
silver	stříbro
silver	silver
henrik	henrik
henrik	henryho
henrik	jindřich
henrik	henry
walker	walker
walker	walkerová
karriär	kariéra
karriär	kariéru
karriär	kariéry
karriär	kariéra
president	předsedající
president	prezident
president	předseda
president	president
president	prezidenta
president	prezidentka
federationen	federaci
federationen	federace
mitt	můj
mitt	mé
mitt	důl
mitt	moje
kungliga	královské
kungliga	královská
kungliga	royal
kungliga	královský
kungliga	royals
alto	alto
nils	nils
slut	ukončit
slut	end
slut	konec
liknande	podobné
liknande	podobná
liknande	podobný
liknande	obdobné
belägen	umístěné
belägen	umístěno
högre	hlasitější
högre	vyšší
högre	výše
högre	výš
league	league
league	liga
league	lize
league	ligy
johannes	johannes
johannes	jan
johannes	john
johannes	honza
person	člověk
person	osoba
person	osobu
anspråk	tvrdil
anspråk	tvrdili
anspråk	tvrdila
anspråk	nároky
anspråk	tvrzení
anspråk	pohledávky
anspråk	tvrdí
anspråk	nárokovat
anspråk	tvrzení
anspråk	nárok
pointe	pointe
komma	čárka
komma	přichází
små	malé
små	malý
små	malá
spela	hrajte
spela	hra
spela	play
spela	přehrát
spela	hrát
spela	hraní
spela	hrají
spela	hrajeme
spela	hraje
bilder	obrázků
bilder	obrázky
bilder	obrazy
bilder	fotky
bilder	obrázků
bilder	obrázky
bilder	lišty
bilder	fotografie
bilder	fotky
nummer	číslo
nummer	počet
nummer	čísla
länge	dlouho
länge	dlouhá
länge	dlouhý
länge	dlouhé
hand	ruka
hand	ruku
slaget	battle
slaget	bitva
spelet	hru
spelet	zápas
spelet	hra
väg	trasa
väg	cesta
väg	silnice
väg	silniční
väg	cesta
väg	road
rum	místnosti
rum	pokoje
rum	pokoj
rum	místnost
pierre	pierre
djur	zvířata
djur	zvířat
djur	živočichové
djur	zvířecí
djur	zvíře
djur	zvířat
central	ústřední
central	centrální
central	centrála
färg	barevně
färg	barva
färg	barevně
färg	barva
färg	malovat
färg	nátěr
färg	barva
strand	shore
strand	břeh
strand	pobřeží
strand	pláži
strand	pláže
strand	pláž
strand	strand
säsong	sezóna
säsong	sezónu
säsong	sezona
företaget	společnosti
företaget	firma
företaget	společnost
regi	namířených
regi	režie
regi	záštitou
glest	řídce
glest	řídce
glest	řídké
punkt	paragraf
punkt	odstavec
punkt	odstavce
punkt	dot
punkt	tečka
punkt	bod
punkt	point
big	velký
big	velké
big	velká
big	big
områden	regiony
områden	oblasti
områden	plochy
områden	oblasti
gifte	manželé
gifte	vdaná
gifte	ženatý
europeiska	evropská
europeiska	evropské
europeiska	evropský
skriva	psát
skriva	napište
skriva	napiš
skriva	pište
skriva	napsat
skriva	psaní
skriva	psaní
skriva	píšu
international	international
international	mezinárodní
börjar	začíná
börjar	začíná
börjar	startuje
börjar	začíná
börjar	začínám
börjar	začínáme
börjar	počátek
börjar	začátek
avsnitt	sekce
avsnitt	úseky
avsnitt	oddíly
avsnitt	sekci
avsnitt	úsek
avsnitt	oddíl
avsnitt	sekce
avsnitt	díl
avsnitt	epizoda
avsnitt	epizod
avsnitt	epizody
bas	základna
bas	základ
bas	báze
bas	základnu
bas	bas
bas	bass
bas	basy
sankt	sankt
sankt	svatý
sankt	světec
sankt	svatá
sankt	saint
serra	serra
eget	vlastní
eget	vlastni
eget	vlastnit
sulawesi	sulawesi
fotboll	fotbal
fotboll	fotbal
bok	kniha
bok	knihu
bok	rezervovat
bok	knížka
bok	bok
lyckades	spravované
lyckades	řízené
lyckades	podařilo
lyckades	uspěli
lyckades	uspěl
#aaa	#aaa
sven	sven
île	île
white	bílá
white	white
white	bílé
white	bílý
ord	slovo
ord	slov
ord	slova
referens	odkaz
referens	referenční
referens	reference
tall	vysoký
tall	vysoká
tall	pine
tall	borovice
fortsatte	pokračoval
fortsatte	pokračovalo
fortsatte	pokračovala
fortsatte	pokračování
delvis	dílčí
delvis	částečné
delvis	částečná
delvis	částečný
delvis	částečně
delvis	zčásti
delvis	částečně
delvis	zčásti
museum	muzeum
museum	museum
museum	muzeu
museum	muzea
sju	sedm
sju	sedmička
sju	sju
unit	jednotka
unit	unit
verksamhet	úkony
verksamhet	operace
verksamhet	činnost
verksamhet	činnosti
verksamhet	aktivity
verksamhet	aktivitu
verksamhet	činnost
verksamhet	aktivity
verksamhet	aktivita
lever	jater
lever	játra
position	poloha
position	postavení
position	pozice
position	postoj
minst	minimální
minst	minimum
minst	minimálně
minst	nejméně
adolf	adolf
adolf	adolf
albert	alberta
albert	albert
betyder	prostředky
betyder	znamená
utflöde	odtoku
utflöde	odliv
ned	ned
ned	neda
belgien	belgie
belgien	belgii
böcker	knihy
böcker	knih
böcker	knížky
olof	olof
texas	texasu
texas	texas
victoria	viktorie
victoria	victorie
victoria	victoria
officiella	úředník
officiella	oficiální
officiella	úřední
bakom	za
rev	útesy
rev	rev
rev	útesu
rev	útes
långa	ling
långa	dlouho
långa	dlouhá
långa	dlouhý
långa	dlouhé
heinrich	heinrich
fotbollsspelare	fotbalisté
fotbollsspelare	fotbalista
solid	solidní
solid	pevná
solid	pevné
solid	pevný
slott	hrady
slott	zámek
slott	castle
slott	hrad
slott	palác
slott	palace
familj	rodina
familj	rodinný
familj	rodinná
familj	rodinné
familj	rodinka
huset	house
huset	sněmovna
huset	domeček
huset	dům
regeringen	skříňka
regeringen	skříň
regeringen	kabinetu
regeringen	kabinet
regeringen	vládou
regeringen	vláda
regeringen	vlády
trummor	bubny
trummor	bicí
spel	sázení
spel	hazard
spel	hru
spel	zápas
spel	hra
spel	hry
spel	hrách
aten	aténách
svenskt	švédský
svenskt	švédská
svenskt	švédské
rad	čára
rad	řádek
rad	linka
rad	linie
rad	rad
rad	řadě
rad	řada
rad	řádek
sett	viděl
sett	viděli
länet	hrabství
länet	okres
johansson	johansson
hus	house
hus	sněmovna
hus	domeček
hus	dům
hus	rody
hus	domy
långt	daleko
långt	dlouho
långt	dlouhá
långt	dlouhý
långt	dlouhé
förlorade	ztracený
förlorade	ztraceno
förlorade	ztratil
förlorade	ztraceni
förlorade	ztracen
förlorade	ztracená
tio	tio
tio	desítka
tio	deset
par	pár
par	dvojice
par	dvojice
par	páry
par	dvojice
par	páry
par	dvojice
enbart	jedině
enbart	jen
enbart	jenom
enbart	pouze
stefan	stephen
stefan	stephena
stefan	stefana
stefan	stefan
fast	uvízl
fast	stanovena
fast	pevná
fast	pevné
fast	fixní
åtta	eight
åtta	osm
åtta	osmička
arabiska	arab
arabiska	arabský
arabiska	arabské
arabiska	arabský
arabiska	arabské
arabiska	arabsky
santo	santo
bern	bern
bern	berne
tror	věřit
tror	mysli
peru	peru
djibouti	džibuti
costa	costa
chef	vedoucí
chef	správce
chef	manažer
chef	náčelník
chef	šéfe
chef	šéf
system	systém
system	system
system	systému
system	systémy
system	systémů
stöd	podpory
stöd	podpora
stöd	podporu
stöd	podporovat
stöd	podpořit
stöd	podpory
stöd	podpora
stöd	asistence
gridcolor	gridcolor
nilsson	nilsson
brukar	většinou
brukar	obvykle
innehåll	obsahu
innehåll	obsah
innehåll	obsah
mellersta	střed
mellersta	střední
mellersta	prostřední
mellersta	ústřední
mellersta	centrální
mellersta	centrála
låtar	melodie
låtar	písně
låtar	písničky
låtar	skladby
varför	proč
brdo	brdo
axel	rameno
axel	axel
axel	nápravu
axel	náprava
axel	osy
axel	osa
axel	osu
omfattar	kryty
omfattar	zahrnuje
ackumulerade	nahromaděné
ackumulerade	kumulativní
skolan	školy
skolan	školu
skolan	škola
kontinent	kontinentu
kontinent	kontinent
roman	římské
roman	roman
roman	římská
roman	romane
roman	říman
roman	román
stadium	stadionu
stadium	stadion
stadium	stadium
stadium	fázi
stadium	fáze
stadium	etapa
stadium	jeviště
stadium	stage
gränsen	hranice
gränsen	hranici
les	les
radio	radio
radio	vysílačka
radio	rádio
radio	rozhlas
dansk	dánský
dansk	dánská
dansk	dánské
dansk	dane
företag	obchod
företag	obchodní
företag	podnikání
företag	byznys
företag	společnosti
företag	firma
företag	společnost
företag	společnosti
företag	firmy
företag	podniky
företag	podniky
företag	podnik
företag	podnikání
företag	enterprise
startade	začalo
startade	začal
startade	zahájena
startade	začala
gunnar	gunnar
orten	město
orten	lokalita
tillhörde	patřilo
tillhörde	patřili
tillhörde	patřil
tillhörde	patřily
nere	down
nere	dolů
nere	dolu
nere	dole
örebro	örebro
rom	řím
rom	rome
rom	rom
rom	rum
betydelse	důležitost
betydelse	důležitosti
betydelse	význam
betydelse	myšleno
betydelse	význam
betydelse	smysl
betydelse	význam
imagesize	imagesize
saskatchewan	saskatchewan
timeaxis	timeaxis
plotarea	plotarea
scalemajor	scalemajor
starkt	silně
starkt	důrazně
starkt	silně
starkt	silná
starkt	silné
starkt	silný
johann	johann
insee	insee
dateformat	dateformat
textcolor	textcolor
alignbars	alignbars
josé	josé
finska	finské
köpenhamn	kodani
köpenhamn	kodaň
skapa	vytvoření
skapa	vytváření
skapa	vytvořit
skapa	vytvoření
skapa	vytváření
musiker	hudebník
musiker	muzikant
musiker	muzikanti
sångare	zpěváci
sångare	zpěvačka
sångare	zpěvák
mont	mont
hem	doma
hem	domov
hem	domácí
hem	domů
ursprung	původu
ursprung	původ
ursprung	počátek
ursprung	původ
vet	vědět
vet	know
vet	ví
polen	polsko
polen	polskem
håller	souhlasím
håller	souhlasit
håller	drží
håller	držící
håller	držení
håller	hospodářství
bulgarien	bulharsko
längs	podél
ordning	pořádek
ordning	řád
ordning	pořadí
ordning	objednávka
ordning	objednat
förslag	návrhy
förslag	návrhů
förslag	návrh
förslag	návrhy
förslag	návrh
förlag	vydavatel
förlag	vydavatele
förlag	nakladatelství
förlag	nakladatelství
förlag	vydavatelství
förlag	zveřejňování
förlag	publikování
förlag	zveřejnění
förlag	vydavatelé
parti	párty
parti	večírek
parti	strana
parti	party
parti	zásilka
parti	šarže
parti	šarže
parti	lot
äldsta	nejstarší
äldsta	nejstarší
singel	svobodná
singel	jednotné
singel	singl
singel	svobodný
singel	singel
behöver	potřebovat
behöver	potřebuji
behöver	potřebují
behöver	potřeba
behöver	potřeb
behöver	potřebuje
behöver	potřeby
alfred	alfreda
alfred	alfred
jar	sklenice
jar	jar
icke	non
vanligen	většinou
vanligen	obvykle
danska	dánský
danska	dánská
danska	dánské
strax	zakrátko
strax	krátce
genre	žánr
colorado	colorada
colorado	colorado
kali	kali
procent	procenta
procent	procento
procent	procenta
procent	procento
procent	procenta
ernst	ernst
territorium	území
territorium	teritorium
live	živé
live	živá
live	živě
live	žít
live	žij
live	live
ludwig	ludvík
ludwig	ludwig
sul	sul
vägen	silnice
vägen	silniční
vägen	cesta
vägen	road
gammal	starý
gammal	staré
gammal	stará
tryckta	tištěné
modern	moderní
centrum	centrum
centrum	centrum
centrum	střed
centrum	center
centrum	centrum
centrum	středisko
centrum	střed
centrum	centre
hemsida	web
hemsida	homepage
spelat	hrála
spelat	hrál
spelat	hráli
sådana	takové
sådana	taková
sådana	takový
studier	studium
studier	studijní
studier	studovat
studier	studie
studier	studium
studier	studie
filmer	filmy
filmer	filmy
filmer	kina
byn	village
byn	vesnice
carolina	karolíně
carolina	karolína
ben	kosti
ben	kostí
ben	nohy
ben	nožičky
ben	nožky
ben	bene
ben	ben
ben	kosti
ben	kost
ben	kostí
ben	bone
ben	noha
ben	etapa
ben	nohu
ben	noze
snart	brzo
snart	brzy
montana	montana
fylke	kraje
fylke	kraj
