של	шел
סגל	факултета
סגל	факултет
יו	хю
מסע	пътувания
מסע	пътуване
מסע	пътувам
מסע	пътуват
מסע	пътешествия
מסע	пътуване
מסע	пътешествие
בעיות	проблеми
בעיות	проблемите
בעיות	въпроси
בעיות	проблеми
מערב	запад
מערב	западно
מערב	западна
מערב	западен
מערב	уест
מערב	западна
מערב	западни
מערב	западен
מערב	западните
מערב	уестърн
מערב	western
שום	чесън
עברה	преместени
עברה	преместен
עברה	преместена
לוח	дъска
לוח	борд
לוח	борда
לוח	таблетка
לוח	плоча
לוח	панела
לוח	панел
חושב	мислене
חושב	мисли
חושב	помисли
לידה	раждането
לידה	раждане
לידה	рождение
תחילת	ранни
תחילת	рано
תחילת	ърли
הבינלאומי	международно
הבינלאומי	международен
הבינלאומי	интернешънъл
הבינלאומי	международни
הבינלאומי	международна
בדיוק	точно
שעות	часове
מאות	уста
מאות	устата
מאות	вековете
מאות	столетия
מאות	векове
מאות	стотици
הצטרף	присъединяване
הצטרף	съединени
נכתב	писмено
נכתב	написана
נכתב	написано
נכתב	писмен
נכתב	писмена
השאר	почивка
דרור	спароу
דרור	врабче
הקשר	контекст
מהווה	позира
מהווה	пози
ממש	наистина
האוניברסיטה	университет
האוניברסיטה	university
האוניברסיטה	университета
אמר	каза
אמר	саид
עובד	работник
עובד	служител
עובד	служителка
עובד	работи
עובד	произведения
עובד	работник
עובד	работещ
עובד	работен
עובד	работим
לתת	дай
גילגמש	гилгамеш
פולין	полша
מכבי	макаби
אנגליה	англия
התמונה	имидж
התמונה	картинка
התמונה	образ
התמונה	изображение
התמונה	снимка
התמונה	картинка
הימים	дни
הימים	дена
חדשות	новини
חדשות	новина
חדשות	новините
סיפור	приказка
סיפור	история
הנוער	младежта
הנוער	младост
הנוער	младеж
הנוער	младостта
הנוער	младежи
אנג	енг
אנג	анг
מיוחד	специална
מיוחד	специално
מיוחד	специални
מיוחד	специален
חינוך	обучение
חינוך	образование
חינוך	възпитание
הצי	флотилия
הצי	флота
הצי	флот
תרגום	превод
פרסם	post
פרסם	публикация
פרסם	публикуване
פרסם	пост
פרסם	публикуван
פרסם	публикувано
פרסם	рекламират
פרסם	публикува
פרסם	публикуване
פרסם	публикувайте
פרסם	публикувани
פרסם	публикуван
פרסם	публикувана
פרסם	публикувано
מישהו	всеки
מישהו	някой
מישהו	някой
קרן	основи
קרן	фондация
קרן	основа
קרן	карен
קרן	керън
קרן	карън
קרן	фонд
קרן	фондове
הסכם	съгласие
הסכם	споразумение
הסכם	договор
חברים	приятели
חברים	friends
חברים	приятелки
מלא	пълна
מלא	пълни
מלא	пълен
מלא	пълно
גוף	тялото
גוף	тяло
גוף	телесно
גוף	телата
גוף	тела
גוף	трупове
לוי	ливай
לוי	леви
לוי	леви
רואה	видя
רואה	вижте
רואה	виж
קיימים	съществуват
קיימים	съществуващо
קיימים	съществуващ
קיימים	съществуващи
קיימים	съществуваща
ערב	вечер
ערב	вечерта
ערב	вечерно
לונדון	london
לונדון	лондон
ימין	правилно
קול	звук
קול	звука
קול	гласът
קול	глас
קול	кол
קול	коул
מעמד	статус
מעמד	състояние
מעמד	положение
מעמד	статут
מעמד	клас
מעמד	класа
מספיק	достатъчно
יהדות	еврейски
יהדות	еврейско
יהדות	евреин
יהדות	еврейка
יהדות	юдаизма
יהדות	евреите
יהדות	евреи
המועצה	съветът
המועצה	съвет
המועצה	съвета
סופר	писателка
סופר	сценарист
סופר	писател
סופר	super
סופר	супер
סופר	автор
דוגמה	догма
דוגמה	примерна
דוגמה	пример
עץ	дървен
עץ	дърва
עץ	дървесина
