kategória	категория
história	историята
história	история
prostredníctvom	виа
prostredníctvom	via
prostredníctvom	чрез
prostredníctvom	чрез
prostredníctvom	през
malá	малка
malá	малки
malá	малък
malá	дребен
malá	малка
malá	малки
malá	малък
malá	литъл
malá	малко
trať	коловоз
trať	писта
trať	пистата
postavy	знаци
postavy	герои
postavy	символи
štúdium	учене
štúdium	уча
štúdium	изучаване
štúdium	учим
štúdium	учене
štúdium	учи
štúdium	проучване
štúdium	изучаване
štúdium	изследване
štúdium	изследвания
štúdium	проучвания
sezóny	сезон
sezóny	сезона
histórii	историята
histórii	история
filozofia	философия
filozofia	философията
písmo	шрифт
písmo	писанието
začína	започва
začína	започва
začína	започване
toku	поток
midi	миди
midi	midi
verzie	версиите
verzie	версии
slovo	дума
hustota	плътност
slovník	речник
slovník	речник
slovník	речника
slovník	речник
doprava	трафик
doprava	задръстване
doprava	транспорт
doprava	транспортиране
doprava	превоз
doprava	транспорт
doprava	превоз
doprava	транспортиране
výkon	мощност
výkon	сила
výkon	власт
výkon	мощ
výkon	изпълнение
výkon	ефективност
poly	поли
literatúra	литература
kultúra	култура
ostrovy	острови
ostrovy	островите
umenia	изкуства
umenia	изкуствата
umenia	изкуство
vydal	издадена
vydal	издаден
vydal	емитирани
vydal	издадени
vydal	издадено
zdroj	източник
zdroj	ресурс
zdroj	ресурси
jazyky	езиците
jazyky	езици
ligy	лигата
ligy	лига
ligy	лиги
ligy	лига
múzeum	музей
vyhral	уон
vyhral	спечели
zssr	ссср
polčas	полувреме
polčas	полувремето
tečie	потоци
tečie	тече
venoval	отдадена
venoval	предан
venoval	отдадени
venoval	предана
daniel	даниел
daniel	даниъл
cirkev	църква
cirkev	чърч
cirkev	църквата
predstavuje	представлява
predstavuje	позира
predstavuje	пози
žilina	жилина
teória	теорията
teória	теория
nič	нищо
hra	мач
hra	гейм
hra	играта
hra	игра
let	полета
let	полет
priemerná	среден
priemerná	средно
aktívne	активна
aktívne	активно
aktívne	активни
aktívne	активен
jazyka	език
jazyka	езикът
jazyka	езика
jazyka	език
smer	упътване
smer	посоки
smer	посока
preteká	изтичане
preteká	теч
neďaleko	наблизо
kariéry	кариера
kariéry	кариери
kariéry	кариера
svet	свят
svet	света
architektúra	архитектурата
architektúra	архитектура
ázie	азиатски
ázie	азиатска
ázie	азия
zápas	мач
zápas	гейм
zápas	играта
zápas	игра
zápas	мач
zápas	съвпадение
rowspan	rowspan
spoločne	съвместно
spoločne	заедно
správy	новини
správy	новина
správy	новините
správy	послания
správy	съобщения
správy	отчети
správy	доклади
mesiac	месец
mesiac	муун
mesiac	луна
mesiac	луната
trieda	клас
trieda	класа
prvky	елементи
prvky	черти
prvky	особености
prvky	характеристики
energie	енергия
energie	energy
energie	енергетика
dcéra	дъще
dcéra	дъщеря
zdroje	източници
zdroje	ресурс
zdroje	ресурси
zdroje	ресурси
problém	проблем
mora	мора
mora	море
mora	морето
dostala	получено
dostala	получена
dostala	получен
dostala	получени
priestor	пространство
priestor	космос
priestor	космоса
spôsob	метод
spôsob	начин
hlavná	майорът
hlavná	майор
hlavná	основни
hlavná	основна
hlavná	главна
hlavná	главен
hlavná	главни
pamiatky	забележителности
pamiatky	забележителности
pamiatky	гледки
pamiatky	забележителности
pamiatky	паметници
vytvoril	създадени
vytvoril	създадено
vytvoril	създадена
vytvoril	създаде
vytvoril	създаден
org	org
pápež	папата
pápež	папа
pápež	поуп
bicie	удряне
bicie	ударно
bicie	барабан
bicie	барабани
bicie	барабаните
bicie	барабани
znovu	отново
znovu	пак
hľadiska	перспектива
hľadiska	перспективи
hľadiska	перспективата
syna	синко
syna	сине
syna	син
wiki	уики
západnej	западна
západnej	западни
