yang	یانگ
jawatan	مواضع
jawatan	موقعیتهای
jawatan	پستها
jawatan	موضع
jawatan	موقعیت
tak	تاک
tak	tak
tenaga	انرژی
tenaga	قدرت
tenaga	پاور
tenaga	توان
tenaga	power
tenaga	قدرتش
teknologi	فناوریهای
teknologi	فناوری
teknologi	تکنولوژی
mencapai	میرسد
bangsa	ملت
bangsa	ملتی
persatuan	انجمنهای
persatuan	انجمن
model	مدلهای
model	model
model	مدل
slovakia	اسلواکی
slovakia	اسلواکی
england	انگلستان
england	انگلیس
minit	دقیقه
minit	دقایقی
minit	دقیقه
tun	tun
kanada	کانادا
kanada	کانادایی
kanada	کانادا
abu	آش
abu	اش
abu	خاکستر
abu	ابو
kategori	مقوله
kategori	دسته
kebolehan	توانایی
kebolehan	قابلیت
mudah	آسان
mudah	ساده
mudah	راحت
hubungan	رابطه
hubungan	روابط
hubungan	رابطه
hubungan	روابط
allah	خداوند
allah	خدا
allah	الهی
allah	خدایی
allah	الله
allah	allah
allah	الله
ditubuhkan	تمکین
pembahagian	تقسیم
pembahagian	واحد
pembahagian	تقسیمات
pembahagian	بخشها
bilik	اتاق
bilik	اتاقی
bilik	اطاق
bilik	اتاقها
bilik	اتاقهای
bilik	اتاق
tapak	سایت
tapak	یونسکو
#aaa	#aaa
projek	پروژه
projek	پروژههای
hati	قلبی
hati	دل
hati	قلب
hati	جگر
hati	کبد
hati	دل
hati	دلها
moden	مدرن
moden	امروزی
moden	modern
pertahanan	دفاعی
pertahanan	دفاع
pertahanan	دفاع
enam	شش
enam	سیکس
enam	شیش
pemerintahan	دولتی
pemerintahan	حکومت
pemerintahan	دولت
televisyen	تلویزیون
televisyen	تلویزیونی
wang	پول
wang	پولی
wang	وانگ
wang	ونگ
berkaitan	مربوط
berkaitan	مربوطه
berkaitan	مربوط
berkaitan	مرتبط
budaya	تمدن
budaya	فرهنگی
budaya	فرهنگ
budaya	فرهنگی
pahang	پاهانگ
czechia	czechia
website	سایت
website	وبگاه
website	وبسایت
colspan	colspan
pas	مناسبات
pas	درخور
pas	pas
kes	پرونده
kes	کیس
kes	مورد
kes	موارد
perkara	اوضاع
perkara	چیز
perkara	چیزها
lee	لی
komputer	رایانه
komputer	کامپیوتر
komputer	رایانه
komputer	کامپیوتر
komputer	کامپیوترها
nilai	مقادیر
nilai	ارزشها
kegunaan	استعمال
kegunaan	کاربرد
tuan	آقا
tuan	اقا
tuan	قربان
tuan	توآن
telefon	گوشی
telefon	تلفن
telefon	تلفن
datang	میاد
datang	آمدن
cuba	کوبایی
cuba	کوبا
buat	make
buat	را
saat	ثانیه
saat	سات
tarikh	تاریخ
perjanjian	معامله
perjanjian	توافقنامه
perjanjian	موافقتنامه
perjanjian	قرارداد
perjanjian	توافق
perjanjian	عهدنامه
perjanjian	معاهده
perjanjian	پیمان
perjanjian	معاملات
perjanjian	معامله
perjanjian	توافقنامه
perjanjian	توافقات
harga	قیمتها
harga	قیمتش
harga	بهای
harga	پرایس
harga	بهایی
harga	قیمتی
harga	قیمت
penuh	پر
penuh	کاملش
penuh	سرشار
penuh	فول
penuh	پره
diraja	رویال
diraja	سلطنتی
diraja	شاهانه
media	رسانه
operasi	عملیات
operasi	عملیات
operasi	عمل
autonomi	خودمختاری
autonomi	خودگردان
autonomi	خودمختار
radio	رادیویی
radio	رادیو
radio	بیسیم
pasir	شن
pasir	سند
pasir	ماسه
pasir	شنی
senjata	سلاح
senjata	سلاح
darjah	درجه
darjah	زینه
darjah	درجه
penerbangan	پروازی
penerbangan	پرواز
penerbangan	پروازهای
penerbangan	پروازها
penerbangan	ایرلاینز
penerbangan	هواپیمایی
penerbangan	هوانوردی
penerbangan	هواپیمایی
nationalteam	nationalteam
san	san
san	سن
san	سان
slovak	اسلواکی
asas	اصول
asas	پایه
asas	پکیج
asas	بیسیک
asas	پایه
mahkamah	دادگاه
mahkamah	دربار
york	یورک
abdullah	عبدالله
tangan	دست
tangan	دستهای
tangan	دستان
tangan	دست
kehidupan	زندگى
kehidupan	زندگی
edisi	ورژن
kingdom	فرمانروایی
kingdom	پادشاهی
bunga	گل
bunga	گلها
bunga	گل
bunga	شکوفه
bunga	فلاور
mesir	مصر
mesir	مصر
mesir	مصری
kalimantan	کالیمانتان
kesan	آشکارسازی
kesan	تشخیص
kesan	اثر
kesan	جلوه
kesan	تأثیر
kesan	تأثیرات
kesan	تاثیرات
kesan	اثرات
kesan	آثار
istana	قصر
istana	کاستل
istana	کستل
istana	قلعه
istana	کسل
istana	کاخ
istana	قصر
dilahirkan	متولد
dilahirkan	زاده
israel	اسراییل
israel	اسرائیل
brunei	برونئی
first	اول
first	ابتدا
first	نخستین
till	تا
penyakit	بیماری
penyakit	بیماری
penyakit	بیماریهای
penyakit	بیماریها
penyakit	ناخوشی
penyakit	مرضی
penyakit	بیماری
menarik	جالب
menarik	جالبی
menarik	جالبه
menarik	آراسته
menarik	جذاب
sebab	دلیلی
sebab	علت
sebab	دلیل
sebab	چون
sebab	علت
sebab	دلیل
sebab	cause
bernama	نامدار
usaha	تلاش
usaha	کوشش
nabi	پیغمبر
nabi	پیامبر
nabi	پیغمبری
nabi	نبی
nabi	نابی
saluran	کانالها
saluran	کانالهای
terutamanya	مخصوصا
terutamanya	بخصوص
terutamanya	اساسا
terutamanya	عمدتاً
terutamanya	عمدتاً
penulis	نویسنده
penulis	نویسندگان
penulis	مؤلف
penulis	نویسندۀ
penulis	نویسنده
cerita	داستان
cerita	داستانی
cerita	قصه
cerita	داستان
cerita	داستانها
undi	رای
undi	رای
undi	رای
undi	رأی
darat	خشکی
darat	land
darat	سرزمین
bantuan	توفیق
bantuan	کمک
one	یکی
one	یگانه
one	یک
kebal	مصونیت
pertubuhan	سازمان
pertubuhan	سازماندهی
pertubuhan	سازمان
pertubuhan	سازماندهی
pertubuhan	سازمانها
pertubuhan	سازمانهای
insee	insee
sebarang	هر
sebarang	هیچ
ibrahim	ابراهیم
ibrahim	آبراهام
ibrahim	قصّه
ibrahim	ابراهیم
hungary	مجارستان
hungary	مجاری
hungary	مجارستانی
hungary	مجارستان
keluar	خروج
keluar	بیرون
keluar	برون
perubahan	تغییرات
perubahan	تغییر
jauh	دور
jauh	دوردست
memulakan	شروع
memulakan	آغاز
minyak	نفت
minyak	اویل
minyak	روغن
maharaja	امپراتور
maharaja	امپراطور
tahap	مرحله
tahap	صحنه
tahap	استیج
ireland	ایرلند
ireland	ایرلندی
ireland	ایرلند
ladang	مزرعه
ladang	فارم
ladang	مزارع
berat	سنگینی
berat	سنگین
berat	وزنش
berat	وزنه
berat	وزن
pertandingan	مسابقه
pertandingan	رقابت
pertandingan	رقابتهای
pertandingan	رقابتها
diambil	گرفته
tanda	امضا
tanda	امضاء
tanda	علامت
tanda	مارک
tanda	مارکس
seterusnya	بعدی
seterusnya	next
peranan	نقشی
peranan	رل
peranan	نقش
pembinaan	مربیگری
pembinaan	ساخت
pembinaan	سازندگی
pembinaan	ساختمان
kepulauan	جزایر
brazil	برزیل
brazil	برزیلی
brazil	برزیل
diketahui	دانسته
diketahui	معلوم
suara	صداها
suara	صداهایی
suara	صداهای
suara	آوازها
suara	صدا
suara	صدای
pemimpin	لیدر
pemimpin	رهبر
pemimpin	رهبران
emas	زرین
emas	طلایی
emas	گلدن
emas	طلائی
emas	طلای
emas	gold
emas	طلا
emas	طلایی
emas	گلد
emas	زرین
bgcolor	bgcolor
romania	رومانیایی
romania	رومانی
romania	رومانی
berhampiran	نزدیکی
berhampiran	نزدیک
berhampiran	مجاور
berhampiran	نزدیک
keselamatan	رستگاری
keselamatan	امنیتی
keselamatan	حراست
keselamatan	امنیت
keselamatan	سلامت
keselamatan	امن
keselamatan	امنیت
keselamatan	ایمنی
ismail	اسماعیل
ismail	اسماعیل
nationalyears	nationalyears
tertentu	خاص
tertentu	مشخص
tertentu	یقین
kematian	مرگ
enjin	موتور
teluk	خلیج
teluk	خلیج
teluk	بای
tertinggi	بالاترین
tertinggi	بلندترین
loire	لوآر
tindakan	کنش
tindakan	اکشن
tindakan	اقدام
tindakan	عمل
tindakan	کنش
kajian	تحصیل
kajian	مطالعه
kajian	تحقیق
kajian	تحقیقاتی
kajian	تحقیقات
kajian	پژوهش
kajian	مطالعات
swasta	خلوت
swasta	شخصی
swasta	سرباز
swasta	private
swasta	خصوصی
kulit	چرمی
kulit	چرم
kulit	پوست
kulit	پوست
kulit	پوستی
dibahagikan	تقسیم
thailand	تایلند
pop	پاپ
pop	pop
ilmu	علمی
ilmu	علم
ilmu	علوم
ilmu	دانش
ilmu	آگاهی
ilmu	علم
ilmu	معرفت
bekerja	کار
bekerja	کاری
bekerja	کار
sini	اینجا
dahulu	اول
dahulu	ابتدا
dahulu	نخستین
seseorang	یکی
seseorang	کسی
aktiviti	فعالیتها
aktiviti	فعالیتها
aktiviti	فعالیت
bank	بنک
bank	بانکها
bank	بانک
bank	بنکس
bank	بنک
bank	بانک
kadang	گاهی
dilihat	ندیده
dilihat	دیده
pun	پون
pun	جناس
hospital	بیمارستان
hospital	بیمارستانی
hospital	بیمارستان
hospital	بیمارستانها
teks	متن
muslim	مسلمان
muslim	مسلمانان
muslim	مسلمانها
muslim	مسلمان
muslim	مسلم
muslim	مسلمانان
perubatan	دارو
perubatan	طب
perubatan	پزشکی
perubatan	داروها
perubatan	طبی
perubatan	medical
perubatan	پزشکی
perubatan	امدادگر
episod	قسمتهای
episod	قسمت
episod	اپیزود
suku	قبیله
suku	خاندان
suku	طایفه
suku	قبیله
suku	قبیله
suku	قبایل
suku	قبیله
suku	پشتون
suku	قبایلی
unsur	عناصری
unsur	عناصر
unsur	عنصر
langsung	مستقیما
langsung	مستقیماً
aliran	جریان
kesatuan	یونیون
kesatuan	اتحادیه
kesatuan	اتحاد
kesatuan	همبستگی
kesatuan	وحدت
kesatuan	اتحاد
sebenarnya	راستش
sebenarnya	درواقع
penerbit	ناشر
penerbit	ناشر
penerbit	انتشارات
majalah	مجله
then	پس
lesen	گواهینامه
lesen	مجوز
lesen	جواز
rakan	رفیق
rakan	بادی
rakan	نظیر
rakan	همتا
rakan	دوستان
rakan	دوست
rakan	دوستی
zealand	زلاند
menulis	مینویسد
menulis	نوشتم
menulis	نویسندگی
menulis	نوشتن
terbitan	مشتقات
terbitan	مشتق
filipina	فیلیپین
filipina	فیلیپینی
filipina	فیلیپینی
soviet	شوروی
soviet	شوراها
soviet	شوروی
status	وضعیت
menang	وون
menang	غالب
menang	پیروز
menang	برنده
menang	پیروز
menang	برد
kayu	چوبی
kayu	وود
kayu	چوب
gelaran	نیک
gelaran	لقب
walau	هرچند
walau	اگرچه
walau	گرچه
walau	هرچند
walau	اگرچه
walau	گرچه
kaedah	متد
kaedah	روش
kaedah	روشهای
genre	ژانر
alat	ابزار
peristiwa	رویداد
peristiwa	واقعه
peristiwa	رخداد
peristiwa	رویدادهای
peristiwa	رویدادها
peristiwa	حوادث
peristiwa	اتفاقات
kuat	قوی
kuat	توانا
kuat	نیرومند
kuat	پرقدرت
kuat	قدرتمند
pertengahan	میانجی
pertengahan	واسطه
pertengahan	میانی
pertengahan	اواسط
pertengahan	مید
tiba	رسیدن
tiba	آمد
tiba	رسید
tiba	تیبا
time	زمان
time	تایم
time	time
dipilih	برگزیده
dipilih	برگزیده
tumbuhan	گیاهان
tumbuhan	گیاهی
tumbuhan	نیروگاه
tumbuhan	پلنت
tumbuhan	گیاه
shift	نوبتی
shift	شیفت
golongan	حزبی
hadapan	جبهه
hadapan	جلو
acara	رویدادهای
acara	رویدادها
acara	حوادث
acara	اتفاقات
acara	رویداد
acara	واقعه
acara	رخداد
arahan	فرمانها
arahan	فرمانهای
arahan	فرمان
arahan	دستورالعملها
arahan	دستورالعمل
calon	کاندیداهای
calon	کاندید
calon	نامزد
calon	کاندیدای
https	https
darah	خونی
darah	خون
grand	گرند
grand	گراند
rahman	الرحمن
rahman	رحمان
separuh	نیم
separuh	نیمی
separuh	نصف
asalnya	خاستگاه
asalnya	مبدأ
asalnya	منشأ
asalnya	مبدا
kekal	پایدار
kekal	همیشگی
kekal	دائم
kekal	دائمی
kekal	دایمی
kekal	دایم
minggu	هفته
minggu	هفتۀ
minggu	هفته
switzerland	سویس
switzerland	سوییس
switzerland	سوئیس
switzerland	سوئیسی
switzerland	سوئیس
hong	هونگ
hong	هوانگ
hong	هانگ
hong	هنگ
bapa	پدری
bapa	پدر
gaya	استایلز
gaya	سبکهای
gaya	سبک
gaya	gaya
gaya	گایا
latihan	آموزش
latihan	تمرین
latihan	تمرینات
latihan	آموزشی
latihan	تعلیم
latihan	اموزش
latihan	تمرین
latihan	تمرین
latihan	مشق
latihan	ورزش
latihan	تمرین
putera	پرنس
putera	پرینس
putera	شاهزاده
official	رسمی
memerlukan	نیاز
memerlukan	نیازمند
timbalan	نمایندگان
timbalan	وایس
timbalan	معاون
timbalan	معاون
aktif	فعال
jarak	مسافت
jarak	فاصله
yahudi	یهود
yahudi	یهودیان
yahudi	یهودی
yahudi	یهود
yahudi	یهودیان
yahudi	یهودی
park	park
park	پارک
perdagangan	بازرگانی
perdagangan	تجارت
perdagangan	تجارت
membunuh	بکش
membunuh	بکشی
membunuh	بکشم
membunuh	کشتن
membunuh	کشتن
luas	وسیع
luas	پهناور
luas	پهناور
luas	پهنا
luas	وسیع
size	اندازۀ
size	اندازه
best	بهترین
best	بهتر
best	best
isu	مسئله
isu	مسائل
peluru	فشنگ
peluru	گلوله
black	مشکی
black	سیاه
black	سیاهی
black	بلک
artis	هنرمندان
artis	هنرمند
artis	artist
artis	هنرمندی
mendapatkan	شدن
ruang	فضای
ruang	فضا
ruang	فضایی
ruang	فاصله
sokongan	پشتیبان
sokongan	پشتیبانی
sokongan	حمایت
vokal	مصوت
vokal	آوازی
vokal	واکه
kepala	هد
kepala	سر
poland	لهستانی
poland	لهستان
dibuka	باز
didapati	موجود
cahaya	سبک
cahaya	روشنایی
cahaya	نور
cahaya	روشن
cahaya	نوری
kami	kami
kami	کامی
gereja	کلیساها
gereja	کلیساهای
gereja	کلیسا
gereja	چرچ
gereja	کلیسای
pengurusan	مدیریت
kristian	کریستین
kristian	کریستیان
kristian	مسیحی
kristian	کریستن
kristian	مسیحیان
kristian	مسیحی
kristian	نصارا
kristian	مسیحیت
bunyi	صوت
bunyi	صدا
tradisional	سنتی
terlibat	درگیر
terlibat	دخیل
iii	iii
iii	سوم
dirinya	خودش
dirinya	خودش
geografi	جغرافیایی
geografi	جغرافی
geografi	جغرافی
geografi	جغرافیای
geografi	جغرافیا
persembahan	ارائه
askar	سرباز
askar	سربازی
askar	سربازها
askar	سربازان
membolehkan	فعالسازی
membolehkan	اجازۀ
membolehkan	فعالسازی
perlumbaan	نژاد
perlumbaan	مسابقه
perlumbaan	مسابقه
vietnam	ویتنام
vietnam	ویتنامی
bendera	پرچم
bendera	پرچم
bendera	پرچمها
bendera	پرچمهای
fontsize	fontsize
dinasti	دودمانهای
dinasti	دودمان
dinasti	سلسله
tokoh	شکلها
tokoh	شکلی
tokoh	شکلهای
tokoh	ارقام
format	قالبهای
format	قالب
format	قالبی
membina	ساختن
membina	ساختمانی
membina	ساختمان
membina	بسازم
membina	ساختن
membina	بساز
membina	بسازید
membina	بسازی
class	رده
class	ردۀ
class	کلاس
class	طبقاتی
class	class
class	کلاسی
may	می
may	مه
may	تا
mexico	مکزیک
mexico	مکزیکی
alpes	آلپ
kong	کنگ
kong	انتر
kong	کونگ
kewangan	مالی
kewangan	مالی
keluasan	منطقه
keluasan	مساحت
keluasan	ناحیه
lokasi	مکانهای
lokasi	مکانها
lokasi	محلهای
lokasi	محل
lokasi	مکان
music	موسیقی
music	موزیک
teori	نظریه
teori	تئوری
teori	فرضیه
teori	نظریات
teori	نظریه
sosial	اجتماعی
sosial	سوسیال
era	دوران
era	عصری
teknik	تکنیک
teknik	مهندسی
teknik	تکنیکهای
kim	کیم
kim	kim
antaranya	آنها
antaranya	آنان
bengkulu	بنگکولو
kenderaan	خودرو
kenderaan	ماشین
tamil	تامیل
kolej	کالج
kolej	دانشکده
kolej	دانشگاه
kolej	دانشگاهی
daun	برگها
daun	برگ
daun	برگی
daun	برگ
harry	هری
jeneral	عمومی
jeneral	ژنرال
jeneral	جنرال
olimpik	المپیک
olimpik	المپیک
akta	زحمات
akta	عمل
kedai	فروشگاه
kedai	خرید
kedai	فروشی
kedai	مغازه
kedai	shop
kedai	فروشگاه
kedai	ذخیره
elektrik	الکتریسیته
elektrik	برق
elektrik	برقی
elektrik	الکتریکی
elektrik	الکتریک
perniagaan	تجارت
perniagaan	کسب
perniagaan	business
disney	دیزنی
sempadan	مرز
sempadan	لبه
sempadan	مرزی
sempadan	مرزبانی
sempadan	مرز
sempadan	لبۀ
sempadan	مرز
sempadan	مرزهای
sempadan	مرزها
david	داوید
david	داود
david	داوود
david	دیوید
david	david
kemudahan	تاسیسات
kemudahan	سهولت
kemudahan	آسانی
kemudahan	گشایش
kemudahan	امکانات
kemudahan	تأسیسات
rock	سنگی
rock	صخره
rock	راک
menerusi	via
menerusi	طریق
layak	لایق
layak	شایستگی
layak	ارزش
layak	انتخابش
layak	لایق
layak	شایسته
sur	سور
type	تیپ
type	نوع
type	تایپ
terpaksa	اجباری
