kategória	loại
andrea	andrea
césar	cesar
césar	césar
césar	césar
bármilyen	any
bill	bill
cross	chinh
cross	chon
hall	vắng
hall	lang
hall	sảnh
hall	hall
újság	báo
szászország	görlitz
szászország	saxony
szászország	sachsen
szászország	zwickau
sci	sci
mtv	mtv
angeles	angeles
szabadság	do
szabadság	liberty
blue	xanh
függvény	hàm
hungary	hungary
forgatókönyvíró	screenwriter
csoportok	nhóm
bukarest	bucharest
többé	nưa
arthur	arthur
christian	nguyen
christian	christian
hiszem	tin
szláv	slav
örök	timeless
örök	mải
szöveget	lyrics
portugália	portugal
roma	romani
roma	roma
sereg	quân
sereg	army
pro	pro
máté	matthew
olaj	nhớt
olaj	dầu
hátvéd	linebacker
elfogadott	nuôi
automatikusan	động
örmény	armenia
gondolat	nghĩ
gondolat	tưởng
gondolat	suy
rose	rose
rose	ngợi
wien	wien
ellene	dũng
ellene	chống
királyok	kings
királyok	vua
gótikus	goth
gótikus	gothic
legkisebb	littlest
milliárd	tỷ
milliárd	tỉ
milliárd	tỷ
milliárd	tỉ
járat	bay
erdei	woodland
erdei	rừng
elmélet	thuyết
csehország	séc
csehország	bohemia
időpont	ngày
időpont	hẹn
időpont	gian
időpont	thời
meleg	hot
meleg	nóng
meleg	ấm
meleg	gay
köt	chủa
köt	bound
france	pháp
franz	franz
wilhelm	wilhelm
könyvet	sách
berlini	berlin
elpusztult	hỏng
elpusztult	hư
elpusztult	xì
nyilvános	công
bbc	bbc
aktuális	topical
leírása	tả
alak	alak
válogatás	chọn
emlékmű	memorial
házi	homemade
múlt	qua
múlt	past
civil	civil
htm	htm
bárki	ai
emmy	emmy
kollégium	dorm
rosszul	kém
house	ốc
house	nhà
tartalom	dung
tartalom	dung
kérem	xin
tetszik	như
tetszik	thích
tetszik	like
szűz	trinh
szűz	virgin
szűz	tân
harc	battle
harc	trận
harc	combat
harc	fighting
iskolában	trường
iskolában	học
puszta	mere
autópálya	freeway
napot	ngày
napot	day
hermann	hermann
energia	lượng
energia	sục
energia	lực
kutatások	bê
szerzetes	monk
taylor	taylor
terv	plan
amatőr	amateur
washington	washington
szabályok	luật
erdők	rừng
erdők	rừng
erdők	rừng
igazolt	certified
háborúk	war
erő	buộc
erő	sục
erő	lực
körzet	division
körzet	huyện
edit	sửa
állítólag	supposedly
alternatív	alternative
rendőrség	cảnh
remix	remix
fejezet	chương
eurovíziós	eurovision
net	web
net	net
das	das
elem	pháo
elem	pin
elem	tố
elem	bình
elem	pin
elem	widget
beleértve	gồm
jugoszláv	yugoslav
giovanni	giovanni
orbán	orbán
vereség	đảnh
vereség	bại
kim	kim
videó	video
öreg	cũ
öreg	tuổi
öreg	già
részletek	tiết
blues	blues
dráma	drama
dráma	kịch
autó	car
autó	xe
gibb	gibb
est	est
feladat	task
emil	emil
értékes	precious
értékes	quý
beteg	ill
beteg	ốm
beteg	nhân
beteg	bệnh
beteg	ốm
beteg	cúm
tűz	lửa
tűz	cháy
tűz	lứa
maurice	maurice
portál	portal
portál	cổng
szolnok	szolnok
admin	admin
festett	sơn
festett	nhuộm
mtk	mtk
komárom	komárno
hal	cá
hal	hal
harci	combat
kutatás	bê
típusa	kiểu
típusa	gõ
típusa	loại
fajta	breed
völgy	lũng
érvényes	lệ
kórház	viện
kórház	xá
kedvenc	fav
görögország	greece
roland	roland
okoz	gây
lép	lách
törzs	torso
hibás	trách
felesleges	thừa
matematika	toán
matematika	toán
matematika	toán
verzió	phiên
verzió	bản
zemplén	zemplén
band	ban
band	band
mór	maori
mór	moor
johnson	johnson
szatmár	szatmár
den	böll
den	chử
den	den
londonban	đôn
londonban	london
sam	sam
szürke	gray
szürke	xám
szürke	xám
pénzt	tiền
pénzt	tien
pénzt	cash
áron	aaron
tettek	deeds
tartalma	dung
tartalma	dung
otthon	nhà
szultán	sultan
queen	hậu
tétel	tố
tétel	đợt
tétel	batch
tétel	mẻ
tétel	bó
tétel	lot
friss	tươi
brown	brown
brown	nâu
alacsonyabb	hạ
önkormányzat	municipality
jármű	xe
szárazföldi	terrestrial
szárazföldi	overland
bihar	bihar
zongora	piano
tulajdonosa	hữu
may	may
harcok	fighting
alan	alan
xiv	xiv
halott	chết
képeket	ảnh
liverpool	liverpool
zászló	cờ
jacques	jacques
legenda	legend
szélesség	rộng
tömege	nhái
tömege	mass
népszámlálás	census
vokál	thanh
vokál	vocal
radio	đài
radio	radio
mérete	cỡ
mérete	size
adolf	adolf
eger	eger
eger	chuột
juhász	shepherd
öböl	vịnh
öböl	vịnh
öböl	bay
legyőzte	bại
franciák	pháp
hím	buồng
hím	đực
hím	nam
super	super
super	siêu
egyenlő	bằng
adam	adam
hőmérséklet	nhiệt
hőmérséklet	temp
fordított	ngược
újságírók	khmer
alap	quỹ
alap	foundation
alap	nọc
alap	base
alap	quỹ
jim	jim
északkeleti	northeastern
éjszakai	mộng
vitatott	contested
júlia	julia
júlia	juliet
címere	crest
pink	pink
pink	hồng
eltűnt	thiếu
szokásos	chuẩn
szokásos	thường
dolgok	điều
ivan	ivan
néző	spectator
bolygó	tinh
buddha	phật
hideg	lạnh
reggel	sáng
kutya	chó
kutya	dog
kutya	chó
fiatalok	trẻ
fiatalok	young
mészáros	ripper
mészáros	butcher
felkelés	loạn
hot	hot
hot	nóng
levél	mail
levél	evolution
levél	thư
levél	lá
levél	chữ
levél	thư
újpest	újpest
disney	disney
röviden	bài
röviden	ngắn
röviden	short
röviden	lá
nyáron	summer
nyáron	hè
vég	end
vég	kết
jazz	jazz
lewis	lewis
web	web
verlag	verlag
hiányzik	thiếu
font	bảng
font	pound
font	lb
font	pound
font	lb
font	kg
mondat	câu
mondat	câu
stúdió	studio
zala	zala
boldog	phúc
boldog	vui
tökéletes	hảo
közlekedés	tê
microsoft	microsoft
joey	joey
holstein	holstein
moszkvai	moscow
moszkvai	moskva
schleswig	schleswig
leírás	tả
arad	arad
kormányzó	đốc
keresztes	crusade
keresztes	crusader
láttam	thấy
láttam	cưa
dns	adn
dns	dna
dns	dns
közepes	vừa
közepes	medium
közepes	trung
közepes	vừa
kedvelt	khoái
kedvelt	thích
hajók	thuyền
hajók	tàu
hajók	thuyền
felhasznált	phơi
index	index
xiii	xiii
standard	chuẩn
standard	standard
méltó	worthy
jövő	lai
victor	victor
kérlek	xin
igazság	thật
találni	tìm
kecskemét	kecskemét
marne	marne
komolyan	hen
koncert	concert
engedélyt	phép
francisco	francisco
csere	trade
látták	thấy
gare	gare
gazdaság	farm
hiánya	vitamin
line	line
line	dòng
törvények	luật
hallható	auditory
entertainment	entertainment
szem	mắt
szem	eye
szem	mắt
charlie	charlie
charlie	vc
albán	albania
hadjárat	crusade
szabály	luật
szabály	luật
segíteni	cứu
segíteni	giúp
parti	đảng
parti	party
parti	tiệc
azonnali	instant
azonnali	tức
azonnali	tức
előadás	suất
cambridge	cambridge
sima	plain
sima	mịn
sima	mượt
sima	ẩm
fejlődött	evolved
ügy	case
izraeli	israel
kapu	gate
kapu	cổng
kapu	cổng
kapu	gateway
kapu	gates
kapu	cổng
madár	bird
madár	chim
stone	đá
stone	stone
heinrich	heinrich
állapot	status
állapot	bang
állapot	tiêm
állapot	trạng
elveszett	mất
elveszett	thua
ellenséges	địch
ali	ali
terem	vắng
terem	lang
terem	sảnh
terem	hall
terem	phòng
szegény	nghèo
szegény	nghiệp
metró	metro
einstein	einstein
high	cao
kal	kal
dance	điệu
dance	múa
las	las
korán	sớm
korán	quran
bulgária	bulgaria
tavaszi	spring
tavaszi	xuân
kalifornia	california
ernst	ernst
oldalt	page
oldalt	trang
felirat	caption
alfred	alfred
mozart	mozart
barra	barra
birodalmi	imperial
pallas	pallas
észre	chuông
észre	quận
nagyvárad	oradea
fogalom	concept
lelki	linh
henri	henri
írország	irish
írország	ireland
örökös	ngai
bayern	bayern
udvar	yard
udvar	sân
udvar	tun
udvar	triều
rózsa	rose
rózsa	ngợi
változások	đổi
változások	thay
premier	premiere
premier	premier
premier	premieres
stephen	stephen
fák	cây
fák	cây
futó	runner
futó	chạy
futó	bishop
szén	than
szén	carbon
szén	cacbon
hitler	hitler
xvi	xvi
xvi	xvii
tervek	designs
costa	costa
epizódjainak	tập
epizódjainak	episodes
levegő	khí
levegő	air
goya	goya
hálózat	mạng
kapcsolatba	lạc
network	mạng
vizet	nước
fox	fox
fox	cáo
napos	nắng
napos	sunny
lukács	luke
határozott	quyết
határozott	definite
alex	alex
csúcs	nắp
csúcs	top
csúcs	đỉnh
csúcs	summit
csúcs	peak
gond	đề
gond	rối
andor	andor
emelkedett	tăng
gonosz	xấu
gonosz	ác
gonosz	ác
gonosz	wicked
bot	hèo
bot	kho
bot	bot
bot	robot
bot	lòi
bot	stick
utoljára	cuối
java	java
vízilabda	polo
kilogramm	kilogram
szél	gió
szél	gió
irányba	hướng
britannia	britain
britannia	britannia
ray	ray
végleges	final
kevin	kevin
csehszlovákia	czechoslovakia
túlnyomórészt	predominantly
helyettes	phó
jégkorong	hockey
intézmények	sở
hamilton	hamilton
összefüggő	related
büntetések	phạt
levelek	mail
levelek	evolution
levelek	thư
levelek	lá
levelek	thư
levelek	chữ
közúti	đường
közúti	road
interjú	phỏng
néz	tìm
johannes	johannes
video	video
jimmy	jimmy
izrael	israel
valaha	từng
ezredes	đại
ezredes	tá
kolumbia	columbia
kolumbia	colombia
vízi	aquatic
sun	nắng
sun	cn
miller	miller
idős	cũ
idős	tuổi
idős	già
seine	seine
média	media
gondoltam	nghĩ
gondoltam	tưởng
bites	bit
bites	cắn
guinea	guinea
belüli	intra
tatár	tartar
remélem	mong
remélem	xoa
bad	xấu
bad	bad
bad	kém
bad	khiếp
bad	tệ
átmeneti	dốc
átmeneti	transitional
szigorú	chuỗi
szigorú	stern
nyár	summer
nyár	hè
szerkesztés	sửa
georg	georg
folyók	sông
folyók	rivers
fejlett	thiệp
nhl	nhl
clark	clark
facebook	facebook
repülés	fly
repülés	ruồi
repülés	bay
repülés	aviation
repülés	flying
repülés	bay
repülés	bay
nápoly	naples
nápoly	napoli
nápoly	napoli
jezsuita	jesuit
ibn	ibn
allen	allen
power	sục
power	lực
változás	đổi
változás	thay
felvétel	footage
sms	chữ
sms	sms
bruce	bruce
profil	sơ
megadott	chất
végtelen	infinite
végtelen	vá
végtelen	infinity
végtelen	endless
unesco	unesco
vastag	thick
vastag	dầy
vastag	dày
story	truyện
story	chuyện
amin	amin
times	lần
times	times
egyetemes	universal
egyetemes	chung
françois	francois
françois	françois
françois	francois
françois	françois
elhelyezett	bot
elhelyezett	housed
ludwig	ludwig
bach	bach
abba	aba
abba	abba
zágráb	zagreb
csökken	giảm
anya	mẹ
anya	mom
anya	mẹ
anya	mum
anya	mẹ
komplex	complex
méret	cỡ
méret	thước
méret	cỡ
méret	size
kezdő	novice
kezdő	beginner
system	hệ
var	var
rokon	related
fordítás	dịch
fordítás	dịch
fordítás	dịch
velence	venice
velence	venezia
felhasználó	dùng
kongói	congo
legközelebbi	thiểu
tanulmány	học
abc	abc
lovas	ngựa
lovas	rider
lovas	kỵ
olvasó	reader
columbia	columbia
vitéz	gallant
vitéz	valiant
luis	luis
somogy	somogy
wagner	wagner
éles	sharp
éles	nhọn
választás	chọn
választás	chồn
lassú	chậm
lassú	phím
szexuális	sex
mutató	index
mutató	pointer
andré	andre
andré	andré
andré	andre
andré	andré
chile	chile
chile	chile
borsod	borsod
biztosított	bịt
napló	log
dave	dave
betegségek	benh
betegségek	bệnh
baleset	nạn
baleset	crash
andy	andy
repülő	flying
repülő	bay
találkozó	meet
találkozó	gặp
találkozó	họp
találkozó	reunion
town	phố
őszi	sáp
őszi	rơi
őszi	sút
őszi	ngã
hamis	sai
hamis	giả
hamis	giả
hamis	fake
állapota	tiêm
állapota	trạng
mario	mario
istenek	thần
olimpia	olympia
olimpia	olympic
olimpia	olympics
megváltozott	đổi
megváltozott	thay
esterházy	esterházy
mars	mars
egyházmegye	phận
otto	otto
xix	xix
megbeszélés	họp
warner	warner
peru	peru
utazás	du
utazás	tý
utazás	lượt
utazás	trip
beosztás	tựa
beosztás	lịch
pénz	tiền
pénz	tien
támogató	supporter
dolgokat	điều
erősebb	mạnh
télen	winter
báthory	báthory
lépés	bước
lépés	bước
normál	chuẩn
normál	standard
normál	thường
normál	chuẩn
normál	thường
patrick	patrick
viktória	victoria
vékony	mỏng
vékony	skinny
vékony	gầy
vékony	nhẹ
vékony	slim
vékony	gầy
vékony	mỏng
vékony	gầy
vékony	thin
davis	davis
anthony	anthony
balaton	balaton
hotel	hotel
lövések	phát
héten	tuần
székesfehérvár	székesfehérvár
bonyolult	khó
szív	tim
szív	heart
karolina	carolina
ferrari	ferrari
szlovénia	slovenia
környezet	ctp
tárgyak	mục
tárgyak	tượng
chicago	chicago
mail	mail
mail	evolution
mail	thư
epizódok	tập
epizódok	episodes
betű	chữ
betű	thư
nőstény	nữ
johanna	johanna
württemberg	württemberg
szerette	yêu
monte	monte
meccs	game
meccs	chơi
meccs	thủ
meccs	khớp
vér	máu
vér	huyết
cár	czar
texas	texas
kritika	review
kritika	critique
sík	phẳng
izabella	isabella
like	như
like	thích
like	like
anderson	anderson
marcus	marcus
flotta	fleet
növényi	rau
krisztina	christine
nedves	trơn
nedves	vat
nedves	ướt
hajtott	driven
hajtott	tông
pontok	chấm
pontok	điểm
bosznia	bô
lázár	lazarus
lázár	lazar
ipar	ngành
skócia	scotland
járművek	xe
gordon	gordon
eszter	esther
tonna	tấn
tonna	ton
tonna	tấn
tonna	tấn
emelt	vung
sárkány	diều
sárkány	rồng
sárkány	diều
sárkány	long
sárkány	dragon
jogok	quyền
konferencia	thảo
ferences	franciscan
hatóságok	bang
szeretett	yêu
blokk	khối
blokk	block
blokk	chặn
keskeny	hẹp
tábla	bảng
tábla	bàn
tábla	bảng
tábla	tablet
isteni	liêng
isteni	divine
foglalt	reserved
foglalt	taken
foglalt	bắt
foglalt	chụp
fut	chạy
fut	gân
nato	nato
helyszínek	sites
hírek	tin
jay	bum
jay	jay
turné	tour
felvételek	footage
iskolák	trường
kaposvár	kaposvár
önkéntes	nguyện
milan	milan
milan	milano
fej	đầu
fej	đàu
fej	head
fej	đầu
fej	vát
szicíliai	sicilia
szicíliai	sicily
szicíliai	sicile
szicíliai	sicily
media	media
fegyver	khí
fegyver	súng
fegyver	khí
fegyver	súng
környék	loạt
környék	vực
környék	vùng
mal	mẫu
fal	wall
fal	tường
michel	michel
rakéta	tiễn
rakéta	rocket
teljesítmény	suất
csillagászati	astronomy
jelentés	cáo
plusz	cộng
plusz	plus
nick	nick
müller	müller
müller	muller
müller	mueller
müller	muller
tábor	camp
tábor	trại
keretek	khung
erőd	fort
claude	claude
sikertelen	mài
kommunikációs	comm
playstation	playstation
ugyanez	cùng
szövetséges	ally
tanácsos	magister
carlo	carlo
anton	anton
keret	khung
keret	framework
keret	khung
della	della
ábrázolja	depicts
berlinben	berlin
drámai	kịch
közelebb	closer
mérsékelt	vừa
héber	hebrew
vizsgálat	học
vizsgálat	test
vizsgálat	thử
billy	billy
függőleges	dọc
mező	field
mező	trường
mező	fields
mező	trường
rio	rio
milánó	milan
milánó	milano
milánó	milano
fiúk	boys
levelet	chữ
levelet	thư
beszélni	nói
christopher	christopher
chelsea	chelsea
vince	vince
kert	vườn
kert	garden
szűk	chật
szűk	hẹp
zeneszerzők	composers
fernando	fernando
munkahely	workplace
normális	chuẩn
normális	thường
kód	code
kód	mã
hungarian	hung
hungarian	hungary
genetikai	di
nádor	palatine
linkek	xích
linkek	links
lapos	phẳng
kristóf	christopher
alul	dưới
alul	dưới
alul	bậc
alul	đáy
alul	bottom
fiatalabb	younger
august	august
elesett	rớt
elesett	rơi
elesett	té
elesett	ngã
elesett	ngã
potter	potter
song	song
nasa	nasa
box	hộp
box	box
box	bốc
box	giải
box	boxing
box	bốc
lélek	hồn
lélek	soul
johnny	johnny
tel	tel
tel	đt
furcsa	weird
furcsa	rar
furcsa	lạ
furcsa	lạ
furcsa	lẻ
dupla	double
dupla	đôi
testvérek	ruột
szövegek	lyrics
forró	hot
forró	nóng
hugo	hugo
szorosan	chật
fedett	indoor
yorkban	york
ian	lan
ian	lan
karácsonyi	christmas
karácsonyi	xmas
rom	rom
dan	dan
hegyek	núi
hegyek	núi
virginia	virginia
frankfurt	frankfurt
madonna	madonna
talál	xạo
more	thêm
vágó	cutting
vágó	cắt
vágó	cutter
édes	sweet
édes	ngọt
prága	prague
prága	praha
oktató	latin
oktató	educator
stuttgart	stuttgart
virág	floral
virág	hoa
virág	flower
virág	hoa
sydney	sydney
rendbe	fix
fischer	fischer
volán	wheel
utak	trips
alice	alice
gyerek	nhóc
gyerek	bé
gyerek	kid
gyerek	con
mhz	mhz
nógrád	nógrád
salamon	salomon
salamon	solomon
jane	jane
last	cuối
óriás	giant
óriás	toshiba
kate	kate
megjelenés	nhê
valószínű	chu
beach	biển
beach	beach
linket	link
fidesz	fidesz
torino	torino
anne	anne
olvasni	truyện
olvasni	đọc
sony	sony
repülőgépek	aeroplanes
szezont	mùa
szezont	season
atlétika	athletics
erkölcsi	đạo
oldalak	trang
oldalak	sites
game	game
game	chơi
éjjel	đêm
kikötő	marina
kikötő	cảng
kikötő	cổng
kikötő	port
kikötő	cảng
játszani	play
játszani	chơi
játszani	at
ismertek	quen
francis	phanxicô
francis	francis
alkotás	tạo
logikai	bun
logikai	luận
logikai	logic
kört	tròn
kört	lượn
winston	winston
egyedülálló	single
egyedülálló	đơn
egyedülálló	unique
zéland	zealand
kiemelés	highlight
szereti	thích
írj	viết
írj	ghi
írj	gõ
kerek	hiệp
kerek	vòng
wales	wales
délután	chiều
pos	pos
tim	tim
lőtt	phát
lőtt	bắn
lőtt	thải
lőtt	đuổi
bevezető	intro
firenze	florence
firenze	firenze
szint	cấp
szint	mức
szint	tầng
szint	cấp
alias	aka
vígjáték	hài
vígjáték	sitcom
mac	mac
ciprusi	síp
ciprusi	síp
musical	nhạc
musical	musical
ára	price
ára	giá
szigorúan	chuỗi
howard	phuong
howard	howard
különálló	skill
zur	zur
bíboros	cận
történetek	truyện
történetek	tin
tárgy	tố
skip	skip
renault	renault
stanley	stanley
teszt	test
teszt	thử
ikarus	ikarus
pyrénées	pyrénées
pyrénées	pyrenees
sas	sas
sas	eagle
sas	bàng
lányok	girls
lányok	gái
cup	cup
cup	cốc
cup	tách
ingyenes	free
ingyenes	rảnh
copa	copa
rovarok	insects
rovarok	rệp
rovarok	bọ
rovarok	lỗi
unitárius	unitarian
szentély	sanctum
szentély	miếu
szentély	đền
szentély	chùa
napok	ngày
pas	pas
são	são
irán	iran
barbara	barbara
hármas	ba
hármas	triple
samuel	samuel
fejér	fejér
rekord	album
vezeti	gân
házak	nhà
force	buộc
alekszandr	aleksandr
vad	wild
vad	hoang
aláírt	ký
mihail	mikhail
úszás	bơi
úszás	bơi
marco	marco
mercedes	mercedes
csoportban	group
csoportban	nhóm
felderítő	recon
felderítő	reconnaissance
felderítő	scout
germán	germanic
francesco	francesco
sebastian	sebastian
falvak	làng
tudtam	tú
grúz	georgian
kereskedelem	trade
elvileg	supposedly
bernard	bernard
ünnepi	holiday
erőteljes	vigorous
sűrű	thick
sűrű	dầy
sűrű	dày
szülők	song
mecklenburg	mecklenburg
mecklenburg	ludwigslust
űrhajós	spaceman
racing	đua
követni	theo
vihar	giông
vihar	bão
fantasy	fantasy
bobby	bobby
szótár	điển
írása	viết
írása	ghi
muszlim	muslim
moon	nen
moon	nguyệt
moon	trăng
moon	moon
döntetlen	đính
döntetlen	nơ
döntetlen	vẽ
döntetlen	chủa
wolfgang	wolfgang
gramm	gam
gramm	gram
gramm	grams
gramm	gam
gramm	gram
matt	matt
oroszok	nga
latinul	latin
másodszor	giây
aus	aus
észt	estonia
űrhajó	spacecraft
america	châu
america	mỹ
terjed	tán
terjed	tràn
ellenség	địch
ellenség	thù
ellenség	thù
ellenség	địch
részek	phần
matthew	matthew
kémia	hóa
kémia	lờ
kertész	gartner
ecuador	ecuador
klein	klein
pályaudvar	trạm
pályaudvar	ga
véletlen	cuốc
véletlen	nét
ankh	ankh
marc	marc
fordítva	ngược
hősök	heroes
ellentétes	ngược
