και	og
νέων	ungdoms
νέων	unge
νέων	ungdom
αμέσως	umiddelbart
αμέσως	straks
αναφορά	rapporter
αναφορά	anmelde
αναφορά	betænkning
αναφορά	rapport
αναφορά	henvisning
αναφορά	reference
ποδοσφαιριστής	fodboldspiller
δράση	aktion
δράση	action
δράση	handling
δράση	foranstaltninger
δράση	indsats
λιγκ	league
λιγκ	ligaen
λιγκ	liga
απλά	bare
γιώργος	giorgos
γιώργος	george
γιώργος	georgios
κανείς	ingen
γεγονότα	facts
γεγονότα	fakta
γεγονότα	kendsgerninger
γεγονότα	begivenheder
γεγονότα	hændelser
γεγονότα	arrangementer
γεγονότα	events
γεγονότα	begivenhederne
σύντομο	kort
σύντομο	short
σύντομο	korte
σύντομο	kortfattede
σύντομο	kortfattet
κράτος	stat
κράτος	state
κράτος	delstat
κράτος	tilstand
κωνσταντίνος	konstantinos
κωνσταντίνος	konstantin
κωνσταντίνος	constantine
στρατό	hær
στρατό	hæren
στρατό	hærens
στρατό	army
αγία	sankt
αγία	helgen
αγία	saint
αποτελέσματα	resultater
αποτελέσματα	resultat
αποτελέσματα	resultaterne
ιστορικό	baggrund
ιστορικό	baggrunden
ιστορικό	historik
ιστορικό	historie
σπίτι	hjem
σπίτι	hjemme
σπίτι	startside
σπίτι	hjemad
σπίτι	home
σπίτι	house
σπίτι	huset
σπίτι	hus
τζον	johannes
τζον	john
τζον	harald
τζον	jon
αρκετές	adskillige
αρκετές	flere
τμήματα	divisioner
τμήματα	afdelinger
τμήματα	segmenter
τμήματα	afdelingerne
τμήματα	departementer
τμήματα	afdelinger
τμήματα	strækninger
τμήματα	sektioner
λειτουργία	funktion
λειτουργία	funktionen
λειτουργία	tilstand
λειτουργία	mode
λειτουργία	betjening
λειτουργία	operation
λειτουργία	drift
λειτουργία	operationen
βιβλία	bøger
πρωθυπουργός	premier
κείμενο	tekst
κείμενο	sms
κείμενο	teksten
γραμμή	streg
γραμμή	linje
γραμμή	linie
γραμμή	line
σχέδιο	projekt
σχέδιο	project
σχέδιο	projektet
σχέδιο	udkast
σχέδιο	kladde
σχέδιο	udformning
σχέδιο	projektering
σχέδιο	konstruktion
σχέδιο	design
σχέδιο	plan
βουλευτής	medlem
γη	jorden
γη	earth
γη	jord
γη	jordens
γη	jord
γη	lander
γη	land
χρήστες	brugere
χρήστες	brugerne
εμφανίζεται	viste
εμφανίζεται	udstillet
εμφανίζεται	vist
εμφανίζεται	vises
ξανά	igen
αυτοί	de
χρήστης	brugeren
χρήστης	bruger
θάλασσα	søs
θάλασσα	sea
θάλασσα	hav
θάλασσα	havet
χρησιμοποιούνται	brugte
χρησιμοποιούνται	anvendt
χρησιμοποιούνται	brugt
χρησιμοποιούνται	udnyttet
καλύτερη	bedre
πολιτείες	stater
πολιτείες	staterne
χρήστη	brugeren
χρήστη	bruger
πληθυσμού	befolkningen
πληθυσμού	indbyggertal
πληθυσμού	befolkning
πληθυσμού	indbyggere
εξουσία	autoritet
εξουσία	bemyndigelse
εξουσία	myndighed
εξουσία	effekt
εξουσία	kraft
εξουσία	strøm
εξουσία	power
εξουσία	magt
καλοκαίρι	summer
καλοκαίρι	sommer
καλοκαίρι	sommerferie
παράδοση	leverance
παράδοση	udbringning
παράδοση	levering
παράδοση	omdeling
παράδοση	overgivelse
παράδοση	traditioner
παράδοση	tradition
παράδοση	traditionen
άνδρες	mændene
άνδρες	mænd
δίνει	giver
όσκαρ	oscars
όσκαρ	oscar
όσκαρ	oskar
ακριβώς	nøjagtig
ακριβώς	præcis
γυναίκα	kvinden
γυναίκα	woman
γυναίκα	kvinde
γυναίκα	hunkøn
γυναίκα	kvindelig
γυναίκα	kvinde
γυναίκα	kvindelige
γυναίκα	konen
γυναίκα	kone
γυναίκα	hustru
κλπ	etc
κλπ	mv
κλπ	osv
περιοδικό	bladet
περιοδικό	tidsskrift
περιοδικό	blad
περιοδικό	magasin
κατάλογος	mappe
κατάλογος	register
κατάλογος	mappen
κατάλογος	liste
κατάλογος	list
κεντρική	central
κεντρική	centralt
ακολούθησε	follow
ακολούθησε	følge
ακολούθησε	følg
ακολούθησε	følger
ακολούθησε	fulgte
ακολούθησε	efterfulgt
ακολούθησε	fulgt
ακολούθησε	følges
γλώσσες	sprog
νησιά	øerne
νησιά	øer
χρώμα	farver
χρώμα	farve
χρώμα	farver
χρώμα	farve
διεθνής	international
διεθνής	internationalt
διεθνής	internationale
αμερική	america
αμερική	amerika
αμερική	usa
γυναίκες	kvinderne
γυναίκες	kvinder
μονή	klostret
μονή	kloster
μονή	klosteret
μονή	kloster
μονή	kloster
σπούδασε	studeret
σπούδασε	undersøgt
σπούδασε	studerede
κύρια	vigtigste
κύρια	main
πρότυπα	skabeloner
πρότυπα	standarder
πρότυπα	normer
δημιουργήθηκε	oprettede
δημιουργήθηκε	skabt
δημιουργήθηκε	oprettet
μικρά	small
μικρά	små
μικρά	småt
μικρά	lille
σχέσεις	parforhold
σχέσεις	relationer
σχέσεις	forhold
σχέσεις	relationer
σχέσεις	forbindelserne
σχέσεις	forbindelser
εμφάνιση	vis
εμφάνιση	show
εμφάνιση	fremvisning
εμφάνιση	skærm
τέσσερα	fire
τέσσερα	four
εγκυκλοπαίδεια	leksikon
αυτοκρατορία	empire
αυτοκρατορία	imperiet
αυτοκρατορία	imperium
ώρες	åbningstider
ώρες	arbejdstimer
ώρες	timer
τίτλος	betegnelse
τίτλος	overskrift
τίτλος	titel
τίτλος	afsnit
συνθήκες	traktater
συνθήκες	traktaterne
συνθήκες	betingelser
συνθήκες	vilkår
συνθήκες	omstændighederne
συνθήκες	omstændigheder
μελέτη	undersøgelse
μελέτη	studie
μελέτη	studier
σχολείο	skolen
σχολείο	school
σχολείο	skole
ειδικά	specielt
ειδικά	især
υλικό	materiale
υλικό	materiel
κάστρο	slot
κάστρο	borg
κάστρο	castle
κάστρο	borgen
κάστρο	slottet
κάστρο	castros
κάστρο	castro
βουλευτές	parlamentsmedlemmer
δυτικά	west
δυτικά	vest
δυτικά	vestpå
δυτικά	vestlig
δυτικά	vest
δυτικά	western
δυτικά	vestligt
δυτικά	vestlige
καλά	god
καλά	gode
καλά	godt
ανατολικά	east
ανατολικά	østpå
ανατολικά	øst
ανατολικά	østlig
ανατολικά	øst
ανατολικά	østlige
απέναντι	modsatte
απέναντι	modsat
συνεργασία	samarbejde
συνεργασία	samarbejdet
επιτροπή	kommissionen
επιτροπή	komiteen
επιτροπή	udvalg
επιτροπή	udvalget
νίκος	nikos
άνθρωποι	mennesker
άνθρωποι	mennesker
άνθρωποι	personer
άνθρωποι	folk
άνθρωποι	people
έφτασε	ankom
έφτασε	ankommet
αρχηγός	chef
αρχηγός	chief
αρχηγός	høvding
αρχηγός	leader
αρχηγός	leder
σύνθεση	komposition
σύνθεση	sammensætning
σύνθεση	syntese
σύνθεση	sammenfatning
σύνθεση	sammenfattende
προσπάθεια	anstrengelse
προσπάθεια	indsats
τελευταίο	sidste
τελευταίο	sidst
εξελέγη	valgt
εξελέγη	folkevalgt
εξελέγη	folkevalgte
εξελέγη	valgte
απόφαση	afgørelse
απόφαση	beslutning
απόφαση	afgørelsen
αυτοκράτορα	kejseren
αυτοκράτορα	kejser
αγορά	køb
αγορά	markedspladsen
αγορά	markedsplads
αγορά	markedet
αγορά	market
αγορά	marked
πρόταση	forslag
πρόταση	forslaget
ταυτόχρονα	samtidig
ταυτόχρονα	samtidigt
μέρες	dage
ανακαλύφθηκε	opdagede
ανακαλύφθηκε	opdaget
ποσοστό	procent
ποσοστό	procenter
ποσοστό	procentdel
ποσοστό	rate
ποσοστό	sats
τελική	afsluttende
τελική	endeligt
τελική	endelige
τελική	endelig
καθηγητής	lektor
καθηγητής	foredragsholder
καθηγητής	professor
καθηγητής	læreren
καθηγητής	lærer
συμβούλιο	rådets
συμβούλιο	rådet
μέσο	instrument
μέσο	instrumentet
μέσο	medium
μέσο	mellemstor
μέσο	medie
μέσο	mediet
γιάννης	yannis
γιάννης	giannis
συνέχισε	fortsæt
συνέχισε	fortsætte
σταθμός	station
σταθμός	stationen
παράγεται	fremstillede
παράγεται	fremstillet
παράγεται	produceret
παράγεται	producerede
παράγεται	genererede
παράγεται	genereret
έρευνα	undersøgelse
έρευνα	efterforskning
έρευνα	undersøgelse
έρευνα	forskning
γέννησης	fødsler
γέννησης	fødsel
γέννησης	fødslen
δυτική	west
δυτική	vest
δυτική	vestpå
δυτική	vestlig
δυτική	vest
δυτική	western
δυτική	vestligt
δυτική	vestlige
κωνσταντινούπολη	konstantinopel
κωνσταντινούπολη	istanbul
έννοια	betydning
έννοια	begreb
έννοια	koncept
απο	fra
χαρακτήρα	tegn
χαρακτήρα	karakter
αλέξανδρος	alexandros
αλέξανδρος	alexander
δυνατότητα	mulighed
θερμοκρασία	temperaturen
θερμοκρασία	temperatur
σπουδές	studeret
σπουδές	undersøgt
σπουδές	studerede
σπουδές	undersøgelser
σπουδές	studier
γενική	generelt
γενική	generel
γενική	generelle
γενική	almindelig
οργάνωση	organisation
οργάνωση	organisering
οργάνωση	tilrettelæggelse
οργάνωση	organisationen
οργάνωση	organisation
οργάνωση	tilrettelæggelse
οργάνωση	organisering
οργάνωση	organisationen
μερικά	nogle
χρειάζεται	behov
όμιλος	gruppe
όμιλος	group
όμιλος	gruppen
επιφάνεια	overflade
επιφάνεια	overfladen
αγγλία	englands
αγγλία	england
μετάφραση	oversat
μετάφραση	oversættelse
ρωσία	rusland
ρωσία	ruslands
ρώμη	rom
ρώμη	roms
κορυφή	øverst
κορυφή	øverste
κορυφή	top
κορυφή	toppen
κορυφή	højdepunkt
κορυφή	peak
βιβλιοθήκη	bibliotek
βιβλιοθήκη	biblioteket
λόγους	grunde
λόγους	årsager
λόγους	begrundelse
λόγους	begrundelser
σημαία	flag
δεδομένων	oplysninger
δεδομένων	data
βρέθηκε	fundne
βρέθηκε	fandt
βρέθηκε	fundet
ορίζεται	fastlagt
ορίζεται	afgrænset
ορίζεται	definerede
ορίζεται	defineret
ενδιαφέρον	interessante
ενδιαφέρον	spændende
ενδιαφέρον	interessant
έξω	udenfor
έξω	udvendig
έξω	udvendigt
έξω	ud
έξω	out
έξω	ude
ισπανία	spanien
ρωσίας	rusland
ρωσίας	ruslands
μιχαήλ	mikhail
μιχαήλ	michael
πέρασε	passeret
πέρασε	bestået
διοίκηση	kommandoen
διοίκηση	command
διοίκηση	kommando
διοίκηση	management
διοίκηση	forvaltning
διοίκηση	ledelsen
διοίκηση	ledelse
διοίκηση	indgivelse
διοίκηση	forvaltning
διοίκηση	administration
δεξιά	højre
δεξιά	rigtigt
δεξιά	ret
καμία	ingen
εφαρμογή	gennemførelse
εφαρμογή	implementering
εφαρμογή	iværksættelse
εφαρμογή	gennemførelsen
εφαρμογή	appen
εφαρμογή	app
εφαρμογή	applikation
εφαρμογή	ansøgning
εφαρμογή	anvendelse
εφαρμογή	applikation
σύζυγος	ægtefællen
σύζυγος	ægtefælle
σύζυγος	ægtefælles
σύζυγος	husbond
σύζυγος	ægtemand
σύζυγος	mand
σύζυγος	konen
σύζυγος	kone
σύζυγος	hustru
βραβεία	tildelinger
βραβεία	awards
βραβεία	præmier
ημερομηνία	date
ημερομηνία	dato
συμμετείχαν	deltog
συμμετείχαν	deltaget
ανατολική	east
ανατολική	østpå
ανατολική	øst
ανατολική	østlig
ανατολική	øst
ανατολική	østlige
υπουργείο	ministeriet
υπουργείο	ministerium
μέρη	reservedele
μέρη	dele
μέρη	pladser
μέρη	steder
μέρη	fester
μέρη	parter
μέρη	parterne
μέρη	partier
αγγλική	englændere
αγγλική	engelske
αγγλική	engelsk
αγγλική	english
λόγος	grund
λόγος	begrundelse
λόγος	årsag
λόγος	tale
λόγος	indlæg
λόγος	talen
παιχνίδι	vildt
παιχνίδι	spillet
παιχνίδι	kamp
παιχνίδι	spil
παιχνίδι	leg
παιχνίδι	legetøj
παιχνίδι	legetøjet
παιχνίδι	legetøjs
παιχνίδι	play
παιχνίδι	spille
παιχνίδι	spil
παιχνίδι	leg
διοργάνωση	organisation
διοργάνωση	tilrettelæggelse
διοργάνωση	organisering
διοργάνωση	organisationen
γαλλική	fransk
γαλλική	franskmænd
γαλλική	franskmand
γαλλική	french
γαλλική	franske
σχήμα	formen
σχήμα	forme
σχήμα	form
σχήμα	figur
δημοτικό	elementær
δημοτικό	grundskole
δημοτικό	elementært
δημοτικό	elementære
φεστιβάλ	festival
φεστιβάλ	festivaler
ονόματα	navne
ονόματα	betegnelser
επίσημα	officielt
επιχείρηση	betjening
επιχείρηση	operation
επιχείρηση	drift
επιχείρηση	operationen
επιχείρηση	erhvervspolitik
επιχείρηση	foretagende
επιχείρηση	virksomhed
επιχείρηση	enterprise
αποφάσισε	besluttet
αποφάσισε	besluttede
αποφάσισε	bestem
αποφάσισε	beslut
αποφάσισε	beslutte
αποφάσισε	beslutter
λονδίνο	london
συνθήκη	traktaten
συνθήκη	traktat
μακεδονίας	makedonien
πρόσωπο	person
πρόσωπο	ansigt
πρόσωπο	ansigtet
πρόσωπο	fjæs
πρόσωπο	face
εξέλιξη	udviklingen
εξέλιξη	udvikling
εξέλιξη	evolution
εξέλιξη	udviklingen
εξέλιξη	udvikling
κοινότητας	fællesskabet
κοινότητας	fællesskab
κίνηση	bevægelse
κίνηση	flyt
κίνηση	trafik
κίνηση	trafikken
κίνηση	bevægelighed
