que	att
accés	tillgång
accés	tillträde
conté	innehåller
gent	människor
gent	personer
gent	folk
gent	people
especial	speciellt
especial	särskild
especial	speciell
especial	särskilda
especial	speciella
xarxa	network
xarxa	nätverket
xarxa	järnvägsnät
xarxa	nätverk
prentice	prentice
nucli	core
nucli	kärna
nucli	kärnan
nucli	nucleus
nucli	kärna
nucli	kärnan
nucli	kärna
decidir	besluta
decidir	bestämma
mesura	mätning
mesura	värdering
mesura	mått
mesura	mätningar
mesura	åtgärd
mesura	mäta
mesura	mät
sala	rummet
sala	rum
literatura	litteratur
literatura	litteraturen
moyle	moyle
cech	cech
clima	klimatet
clima	klimat
comença	börja
comença	start
comença	startar
comença	starta
selecció	markering
selecció	val
selecció	urval
congrés	kongressen
congrés	congress
congrés	kongress
papa	påven
papa	påve
papa	pope
sentit	förnuft
sentit	vett
von	von
personal	personal
personal	personalen
fotografia	fotografera
fotografia	foto
fotografia	fotografi
fotografia	fota
fotografia	fotografering
fotografia	fotografi
castellà	spanska
castellà	spansk
castellà	spanskt
dirigida	riktat
dirigida	regi
dirigida	riktad
khan	khan
domini	domän
domini	domänen
domini	herravälde
corona	corona
aviat	snart
fort	starkt
fort	strong
fort	starka
fort	stark
canal	canal
canal	kanal
canal	kanalen
canal	kanal
canal	channel
canal	kanalen
honor	ära
honor	heder
honor	hedra
quantitat	belopp
quantitat	mängd
quantitat	mängd
quantitat	kvantitet
nascut	född
nascut	born
nascut	födda
secció	avsnitt
secció	sektionen
secció	sektion
secció	avdelning
secció	avsnittet
enric	henrik
enric	henry
life	life
life	livet
life	livstid
life	liv
acadèmia	akademin
acadèmia	academy
acadèmia	akademi
cançó	låten
cançó	sång
cançó	song
capacitat	kapacitet
mallorca	mallorca
mallorca	mallorca
normalment	brukar
normalment	vanligtvis
normalment	vanligen
normalment	oftast
normalment	normalt
normalment	vanligtvis
generalment	generellt
catedral	katedral
catedral	cathedral
catedral	katedralen
der	der
cor	hjärtat
cor	heart
cor	hjärta
ocupar	ockupera
ocupar	uppta
noms	namn
sistemes	system
sistemes	systems
disseny	designa
disseny	utformning
disseny	konstruktion
disseny	design
disseny	utforma
pintura	tavla
pintura	målar
pintura	målning
svg	svg
coll	hals
coll	nacken
coll	nacke
senyor	sir
senyor	herrn
senyor	lord
senyor	herre
hectàrees	hektar
biblioteca	bibliotek
biblioteca	biblioteket
territoris	territorier
rus	ryss
rus	ryskt
rus	rysk
rus	ryska
genera	genererar
genera	generera
genera	genererar
formes	formulär
formes	blanketter
formes	former
formes	formar
formes	former
campanya	kampanj
campanya	kampanjen
alcalde	borgmästaren
alcalde	borgmästare
mes	månaden
mes	månad
mes	manad
recerca	forska
recerca	forskning
successor	efterföljare
successor	efterträdare
carretera	landsväg
carretera	road
carretera	väg
carretera	vägen
pallars	pallars
blackwell	blackwell
relacions	relationer
relacions	förhållanden
relacions	förbindelserna
relacions	förbindelser
relacions	relationer
relacions	relationerna
fusta	ved
fusta	trä
fusta	virke
llatí	latinska
llatí	latin
malden	malden
potser	kanske
britànic	brittisk
britànic	brittiska
britànic	britter
britànic	brittiskt
negre	black
negre	svart
negre	svarta
publicat	utgiven
publicat	publicerade
publicat	publicerat
publicat	offentliggjord
publicat	publicerad
publicat	publicerade
publicat	inlagd
publicat	publicerat
xvi	xvi
collette	collette
importància	betydelse
paul	paulus
paul	paul
aigües	farvatten
aigües	vatten
aigües	waters
aigües	vattnen
independència	självständighet
independència	oberoende
independència	självständigt
independència	oavhängighet
independència	independence
lleó	lejonet
lleó	lion
lleó	lejon
respecte	respekt
respecte	respekten
respecte	respekterar
respecte	respektera
palomar	palomar
propi	äga
propi	eget
propi	egen
propi	egna
industrials	industriell
industrials	industriellt
industrials	industriella
industrials	industriidkare
etapes	stadier
etapes	etapper
etapes	faser
personatge	karaktär
personatge	tecken
personatge	rollfigur
aire	air
aire	luft
considerat	övervägde
considerat	övervägt
considerat	anses
editorial	förlag
editorial	förläggare
editorial	utgivare
editorial	redaktionella
editorial	ledare
editorial	redaktionell
editorial	redaktionen
petites	small
petites	små
petites	litet
petites	liten
fos	smälte
fos	smält
unitat	unit
unitat	enhet
unitat	enheten
american	american
american	amerikan
american	amerikanskt
american	amerikansk
american	amerikanska
atac	angrepp
atac	attack
atac	attackera
atac	anfall
atac	attentat
extrem	extrem
extrem	extrema
extrem	extremt
plana	platt
plana	platta
plana	lägenhet
plana	flat
diari	tidningen
diari	tidningspapper
diari	tidning
diari	dagstidning
diari	tidskrift
diari	journal
diari	tidning
diari	dagboken
diari	dagbok
figura	figur
figura	siffra
peces	spår
peces	bitar
peces	styck
tècnica	teknik
tècnica	tekniken
diferència	skillnad
diferència	skillnaden
lluita	brottning
lluita	brottas
lluita	slåss
lluita	kamp
lluita	strida
lluita	kämpa
orquestra	orkestern
orquestra	orkester
òpera	opera
òpera	operan
àrab	arabisk
àrab	arabiska
volum	volym
reina	queen
reina	drottningen
reina	drottning
argentina	argentina
argentina	argentinska
peixos	fisk
peixos	fiska
peixos	fiskar
àlbum	album
àlbum	musikalbum
àlbum	albumet
comercial	reklamfilm
comercial	kommersiell
comercial	kommersiella
comercial	kommersiellt
exposició	utställning
exposició	utställningen
exposició	exponeringen
exposició	exponering
arriba	anländer
bandera	flagga
bandera	flagg
bandera	flaggan
proves	test
proves	testar
proves	tester
proves	testa
proves	test
proves	testar
proves	testning
proves	provning
equipaments	utrustning
apartaments	lägenhet
apartaments	lägenheter
berlín	berlins
berlín	berlin
nau	fartyg
nau	fartygets
nau	skepp
austràlia	australien
última	senast
última	senaste
última	sista
última	sist
james	jakob
james	james
cançons	låtar
cançons	sånger
piano	piano
maría	maría
maría	mary
maría	maria
posterior	bakre
posterior	bak
temes	teman
temes	ämnen
fets	fakta
funcions	funktionerna
funcions	funktioner
economia	sparsamhet
economia	ekonomin
economia	ekonomi
matrimoni	äktenskap
matrimoni	äktenskapet
matrimoni	giftermål
independent	självständig
independent	självständiga
independent	oberoende
independent	självständigt
independent	fristående
treballs	arbetstillfällen
treballs	arbeten
treballs	jobb
idea	idé
tradició	traditioner
tradició	tradition
tradició	traditionen
federació	federationen
federació	federation
charles	charles
charles	karl
escolars	skolbarn
escolars	skolelever
actriu	aktris
actriu	skådespelerska
formant	bildar
formant	bildas
inc	inc
mercat	marknadsplatsen
mercat	marknadsplats
mercat	marknad
mercat	marknaden
mercat	market
mercat	marknad
evitar	undvik
evitar	undvika
grau	betyg
grau	årskurs
grau	grau
grau	examen
grau	grad
compte	konto
compte	kontot
sector	sektor
sector	sektorn
creat	skapad
creat	skapat
creat	skapade
creat	skapats
creat	skapades
nit	natten
nit	night
nit	kväll
nit	natt
llac	sjöar
llac	sjö
llac	lake
llac	sjön
favor	ynnest
favor	gynna
motiu	anledning
motiu	förnuft
motiu	skäl
motiu	orsak
ajuda	hjälp
condicions	termer
condicions	begrepp
condicions	villkor
generals	generaler
dur	jobbigt
dur	hård
dur	svårt
dur	hårda
dur	hårt
comú	vanligt
comú	gemensamt
comú	vanlig
comú	vanliga
comú	gemensamma
efecte	verkan
efecte	effekten
efecte	effekt
americà	american
americà	amerikan
americà	amerikanskt
americà	amerikansk
americà	amerikanska
paraula	ord
paraula	word
donat	donat
entitat	väsen
entitat	enhet
muntanyes	berg
muntanyes	fjällen
tradicional	traditionellt
tradicional	traditionell
tradicional	traditionsenligt
tradicional	traditionella
sanitaris	toaletterna
sanitaris	toaletter
poeta	poet
poeta	poeten
net	net
net	nät
net	netto
guillem	william
guillem	vilhelm
problema	problem
problema	problemet
problema	problematiskt
propietat	fastighet
propietat	egenskap
propietat	fastigheter
propietat	egendom
canvis	ändringar
canvis	förändringar
composició	sammansättningen
composició	sammansättning
freshwater	sötvatten
frontera	gräns
frontera	kant
frontera	border
frontera	inramning
frontera	gränsen
històric	historiskt
històric	historisk
històric	historiska
egipte	egypten
pocs	få
pocs	fåtal
conèixer	träffas
conèixer	mötas
conèixer	möt
conèixer	möts
conèixer	träffa
escrit	skriftliga
escrit	skrivet
escrit	skrivit
escrit	skriftligt
escrit	skrivna
edicions	redigerar
parla	talar
xvii	xvii
diferent	avvikande
diferent	olika
diferent	annorlunda
trobat	funnen
trobat	hittad
trobat	hittades
trobat	hittas
trobat	hittat
trobat	hittade
escala	fjäll
escala	skalan
escala	skala
george	georg
george	george
george	nicke
permetre	tillåta
permetre	tillåt
bretanya	bretagne
bretanya	brittany
vuit	åtta
vuit	eight
passat	förbi
passat	förflutet
passat	förflutna
nombrosos	talrika
revolució	revolutionen
revolució	revolution
coberta	däck
competició	tävling
competició	konkurrens
indústria	industrin
indústria	industri
indústria	bransch
arquitectura	arkitektur
luis	luis
peu	fot
peu	foot
locals	lokala
locals	lokalt
locals	lokal
locals	local
gen	gene
gen	gen
gen	genen
utilitzat	använda
utilitzat	använt
utilitzat	begagnad
utilitzat	används
utilitzat	begagnade
realitat	realitet
realitat	reality
realitat	verkligheten
realitat	verklighet
aquells	dessa
armes	vapen
armes	vapen
armes	pistoler
armes	gevär
quarta	fjärde
martí	marti
martí	martí
martí	martin
mica	glimmer
similar	likartade
similar	likartat
similar	liknande
similar	likartad
seguretat	säkerhet
seguretat	säkerheten
seguretat	trygghet
seguretat	säkerhet
seguretat	säkerheten
seguretat	trygghet
www	www
militars	militära
militars	militären
militars	militär
militars	militärt
militars	militärer
present	nuvarande
present	närvarande
present	present
present	nutid
pes	tyngd
pes	vikt
edificis	fastigheter
edificis	byggnaderna
edificis	byggnader
camps	fields
camps	fält
camps	fälten
autors	författarna
autors	upphovsmän
autors	författare
festa	party
festa	fest
festa	part
festa	kalas
festa	parti
soldats	soldater
comissió	kommissionens
comissió	kommission
comissió	provision
comissió	kommissionen
soviètica	sovjetiska
soviètica	sovjetisk
soviètica	sovjet
portugal	portugal
xiii	xiii
exterior	utåt
dirigir	regisserar
dirigir	regissera
dirigir	regi
canadà	kanada
canadà	canada
arxiu	arkiv
arxiu	arkiverar
arxiu	arkivera
arxiu	arkiv
arxiu	file
arxiu	fil
millors	finaste
arribada	ankomst
màxim	maximal
màxim	maximalt
màxim	maximum
màxim	högsta
línies	rader
línies	linjer
línies	banor
àustria	österrike
germans	bröderna
germans	bröder
germans	brothers
objectes	objekt
objectes	föremål
marca	markera
marca	märke
marca	mark
moderna	moderna
moderna	modern
moderna	modernt
artistes	artister
artistes	konstnärer
entitats	enheter
fase	fas
fase	fasen
fase	etapp
amor	kärlek
amor	älska
amor	love
amor	älskar
altitud	höjd
ciències	vetenskap
ciències	naturvetenskap
ciències	vetenskapen
pis	våningen
pis	våning
pis	golv
pis	golvet
darrer	senast
darrer	senaste
darrer	sista
darrer	sist
defunció	död
defunció	döden
defunció	death
defunció	dödsfall
hores	timmar
hores	öppettider
cursa	lopp
cursa	race
cursa	ras
cursa	tävla
cursa	tävling
doble	dubbel
doble	dubbelt
doble	dubbla
doble	fördubbla
àsia	asien
àsia	asia
anderson	anderson
península	halvön
distància	avstånd
distància	distans
econòmica	ekonomiskt
econòmica	ekonomisk
econòmica	ekonomiska
tarragona	tarragona
oscar	oscar
traducció	översättning
termes	termes
termes	termer
termes	begrepp
termes	villkor
consta	består
joves	unga
joves	young
joves	yngre
joves	ung
normal	normalt
normal	normala
normal	normal
felip	philip
felip	filip
hostatgeria	härbärge
botiga	handla
botiga	butiken
botiga	butik
botiga	förvaras
botiga	lagra
botiga	butiken
botiga	butik
richard	rikard
richard	richard
richard	rickard
tropical	tropisk
tropical	tropiska
tropical	tropiskt
puig	puig
vots	röster
vots	omröstningar
vots	omröstning
llarga	långa
llarga	långt
llarga	lång
llarga	long
llarga	länge
destaca	slingor
destaca	höjdpunkter
destaca	belyser
nombroses	talrika
regions	regioner
regions	regionerna
regions	områden
taula	bordet
taula	bord
taula	tabell
jesús	jesus
industrial	industriell
industrial	industriellt
industrial	industriella
física	fysik
element	elementet
element	element
pàgines	sidorna
pàgines	sidor
ferro	strykjärn
ferro	iron
ferro	järn
artista	konstnär
artista	artist
mida	storlek
mida	storleken
enciclopèdia	uppslagsbok
secretari	sekreteraren
secretari	sekreterare
socials	socialt
socials	sociala
socials	social
objecte	objektet
objecte	objekt
objecte	föremål
directament	direkt
esposa	fru
esposa	hustru
esposa	maka
esposa	frun
rep	mottar
rep	erhåller
rep	uppbär
albert	albert
materials	material
retirar	återkalla
roca	klippan
roca	klippa
roca	sten
roca	rocka
roca	rock
notes	sedlar
notes	anteckningar
notes	noterar
notes	anmärkningar
notes	noter
comercials	reklamfilm
comercials	kommersiell
comercials	kommersiella
comercials	kommersiellt
marina	marina
salvador	salvador
usuari	användar
usuari	användaren
usuari	användare
cort	cort
cort	domstolen
cort	revisionsrätten
cort	court
cort	domstol
plata	silver
comandant	befälhavare
comandant	kommendör
comandant	befälhavaren
comandant	kommendörkapten
comandant	commander
hivern	vintern
hivern	winter
hivern	vinter
paraules	ord
temperatura	temperatur
romans	romans
romans	romare
romans	romarna
contingut	innehållet
contingut	innehåll
lleida	lleida
suïssa	schweiz
evolució	evolutionen
evolució	evolution
evolució	utveckling
evolució	utvecklingen
representació	återgivning
representació	återge
representació	representation
representació	representationen
comandament	command
comandament	kommando
comandament	kommandot
vora	kant
vora	edge
vora	kanten
vora	gräns
vora	kant
vora	border
vora	inramning
vora	gränsen
xii	xii
vallès	vallès
cantant	singer
cantant	sångare
cantant	sångerska
cantant	sjungande
cantant	sjunga
cantant	sång
cantant	sjungit
cantant	sjunger
existència	existera
existència	förekomst
existència	tillvaro
existència	existens
llibertat	friheten
llibertat	frihet
llibertat	freedom
llibertat	liberty
llibertat	frihet
plantilla	mall
plantilla	mallen
malaltia	sjukdomar
malaltia	sjukdom
elemental	grundläggande
elemental	elementära
elemental	elementär
rius	floder
rius	vattendrag
rius	floderna
rius	rivers
produeix	producerar
michael	mikael
michael	michael
tron	tronen
tron	tron
existeix	existerar
torneig	turneringen
torneig	turnering
torneig	turneringar
ambdós	båda
ambdós	både
salut	hälsa
prou	nog
prou	tillräckligt
crítica	kritik
crítica	kritik
oficina	kontor
oficina	kontoret
oficina	office
assassinat	mörda
assassinat	mord
oficials	officerare
marine	marina
marine	marin
marine	marine
marine	marint
marine	marinsoldat
xiv	xiv
efectes	effekter
efectes	verkningar
hora	timme
hora	timmen
hora	timma
química	kemi
estadi	stadion
estadi	stadium
estadi	estadio
barranc	ravinen
barranc	ravinen
hospital	sjukhus
hospital	sjukhuset
investigació	forska
investigació	forskning
escacs	schack
protecció	beskydd
protecció	skydd
publicació	offentliggörande
publicació	publikation
publicació	publicering
publicació	inlägg
publicació	publicera
publicació	inlägget
publicació	post
construït	byggt
construït	byggda
construït	byggd
construït	byggde
carta	charta
carta	brev
carta	bokstav
carta	skrivelse
foc	fire
foc	brand
foc	eld
socialista	socialistisk
socialista	socialistiska
socialista	socialist
socialista	socialdemokratiska
socialista	socialdemokrat
grècia	grekland
viatge	resa
carlos	carlos
resistència	motstånd
resistència	motståndskraft
resistència	resistens
resistència	motståndsrörelsen
resistència	beständighet
garcía	garcia
garcía	garcía
