در	cửa
فصول	seasons
چال	chal
محرمانه	mật
محرمانه	bí
لان	lan
لان	lon
آنکارا	ankara
رولینگ	lướt
رولینگ	rowling
گمینا	gmina
حیوانی	vật
پین	ghim
پین	pin
نمره	điểm
نمره	điểm
اسقف	bishop
بنفشه	violet
بنفشه	viola
مصور	comic
قیمتی	price
قیمتی	giá
گوگرد	sulfur
باشی	bashi
یاخته	cell
واردات	nhập
واردات	danh
ویدیویی	video
دانا	dana
ژوراسیک	jurassic
کلینتون	clinton
فرستنده	phái
وود	gỗ
وود	củi
عبدالرحمن	abdulrahman
فرسایش	erosion
متمم	supplement
هارت	hart
گارسیا	garcia
گارسیا	garcia
گارسیا	garcía
جولیا	julia
ترمودینامیک	thermodynamics
هما	homa
دوبار	twice
رکود	depression
زئوس	zeus
نانسی	nancy
گرینلند	greenland
صدف	nghêu
صدف	oyster
صدف	hàu
افشین	afshin
رندی	randy
کو	koo
روبرتو	roberto
مالاوی	malawi
ژرمن	germain
کلاید	clyde
برهنه	naked
برهنه	nude
برهنه	tất
لوکاس	lucas
لوکاس	lukas
کوت	kut
کوت	võng
خاطره	ức
داوید	david
نوزادان	bé
نوزادان	babies
یوزف	giuse
یوزف	joseph
تورات	torah
تجسمی	visualization
پنالتی	penalty
پنالتی	phạt
تاسمانی	brisbane
تاسمانی	tasmania
رحمت	mercy
رحمت	caste
رحمت	rahmat
درجات	ranks
مجرای	kênh
اورتون	everton
سولفات	sunfat
سولفات	sulfat
سولفات	sulfate
ارس	juniperus
مجالس	qua
مجالس	đèo
مجالس	pass
ابری	mây
ابری	sky
ابری	mây
ابری	cloud
ابری	mây
ابری	cloudy
تایم	gian
تایم	thời
کوپر	cooper
جولی	julie
ساختگی	dummy
ساختگی	nộm
شارلوت	charlotte
اتوماتیک	động
اتوماتیک	tự
لوید	lloyd
گاندی	gandhi
ثانی	sani
ثانی	thani
گریه	khốc
گریه	cry
گریه	khóc
گریه	khóc
لئونارد	leonard
راد	rad
راد	rod
مستمر	continual
مارسی	marseille
مارسی	marseilles
مارسی	marcy
مارسی	marci
مارسی	marseille
مارسی	marseilles
درامز	trống
نوشهر	nevşehir
کسری	fractional
نخ	chuỗi
نخ	thread
شاعری	thơ
مرادی	moradi
سیارات	planetary
پاسکال	pascal
مقدونی	macedonia
مقدونی	macedonia
عطر	perfume
کاشف	kashif
هجده	eighteen
آندری	andrey
آندری	andrej
آندری	andrei
عنکبوت	nhện
عنکبوت	spider
قیاس	monumental
موس	nai
دیگو	diego
کریستینا	christina
کریستینا	cristina
آران	aran
خونین	thằng
کافه	cafe
کافه	café
کافه	café
لیل	lil
لیل	lille
دستان	dastan
دستان	tay
فروشی	shop
دریک	drake
مراسمی	lễ
مرجان	marjane
پلاسما	plasma
سقراط	socrates
بوتان	bhutan
تعمیم	generalized
تعمیم	generalization
باردار	thai
باردار	bầu
مالیاتی	thuế
مالیاتی	thuế
تداوم	persistence
سینت	sint
آریا	aria
آریا	arya
گزیده	selective
بره	arietis
بره	aries
دیوارها	walls
دیوارها	tường
افراطی	extreme
آژاکس	ajax
فرشتگان	angels
جیوه	mercury
فاضلاب	cống
وادی	wadi
جودی	judy
مند	mand
حفر	dig
حفر	đào
شعله	lửa
شعله	lửa
کوچولو	nhỏ
کوچولو	tiểu
فک	hàm
سیامک	siamak
زعفران	crocus
دامن	váy
دامن	dâu
دامن	váy
گیلمور	gilmour
گیلمور	gilmore
حرام	cấm
حرام	cấm
محراب	altar
اقیانوسی	oceanic
اقیانوسی	biển
گیتی	cosmos
رید	reid
رید	reed
عموی	chú
عموی	bác
جودو	judo
پژو	peugeot
رجایی	rajai
تامیل	tamil
نوسنگی	neolithic
کورت	curt
کورت	kurt
نزاع	xung
نزاع	cãi
داروین	darwin
غواصی	lặn
غواصی	lặn
بلوط	chestnut
بلوط	balut
بلوط	oak
بلوط	sồi
دستورات	lệnh
رونمایی	unveiled
اسراییل	israel
کوئین	quinn
پلاتین	platinum
اسکندریه	alexandria
مرکوری	mercury
پخت	nướng
موری	maury
موری	murray
فین	tìm
فین	finn
زانو	gối
زانو	gối
آرنا	arena
فلش	nháy
فلش	flash
ورنر	werner
تنبیه	phạt
ویدئوی	video
مناره	minaret
تقلب	cheat
موزامبیک	mozambique
ایرویز	airways
مغان	magi
حقایق	sự
رواندا	rwanda
تامسون	thompson
تامسون	thomson
مانکن	mannequin
پاور	sục
پاور	lực
پاور	powered
جنجال	popping
تبت	tibet
میتسوبیشی	mitsubishi
نورد	nord
اهلی	domesticated
اهلی	ahli
تیرداد	tiridates
خاکستر	ash
خاکستر	tro
خاکستر	chua
استریت	phố
استریت	street
زرهی	panzer
قندهار	kandahar
خروس	rooster
کاریکاتور	caricature
توت	tut
سلیمانی	slimani
نمادین	symbolic
واکسن	ngừa
واکسن	vaccine
منفرد	manfred
نیجر	niger
تامی	tommy
وارن	warren
سیلندر	trụ
رستاخیز	doomsday
رستاخیز	resurrection
بیوگرافی	biographies
امانوئل	emanuel
امانوئل	emanuele
امانوئل	emmanuel
امانوئل	emmanuelle
شورشی	rebel
شورشی	phiến
شکوفایی	bloom
شکوفایی	blooms
شکوفایی	nở
کنش	hành
پاهای	feet
پاهای	chân
پاهای	mét
آرون	aaron
گیلانی	gilani
لیسبون	lisboa
لیسبون	lisbon
دانیال	daniel
حماس	hamas
دوز	liều
فرانکو	franco
فمینیسم	feminism
حلب	aleppo
سکولار	secular
تأخیر	hoãn
تأخیر	delay
آشوب	chaos
پارکر	parker
ادموند	edmund
غلامعلی	gholam
زینتی	ornamental
زینتی	ornament
سقط	abortion
تاتنهام	tottenham
دیزل	diesel
ناسیونال	nationale
ناسیونال	nacional
دوبلین	dublin
الکترونی	electron
یاهو	yahoo
قطره	giọt
قطره	bỏ
قطره	thả
قطره	guốc
قطره	giọt
باطل	vanities
باطل	sai
باطل	giả
باطل	void
باطل	vanity
آنالوگ	analog
جونگ	jong
جونگ	joong
جونگ	jeong
جونگ	jung
رون	ron
عاطفی	bênh
دوندگان	runners
اسکن	quét
اسکن	scan
وات	watt
عدسی	lens
الجزیره	bến
کریستیان	nguyen
کریستیان	christian
کریستیان	cristian
پورشه	porsche
کرنل	cornell
کاج	pinus
کاج	kaj
کاج	thông
کاج	pine
بایت	byte
بایت	byte
بایت	bytes
باروک	baroque
تبخیر	rotary
کاتالونیا	catalunya
کاتالونیا	catalunya
کاتالونیا	catalonia
برفی	tuyết
برفی	snow
برفی	snowy
رنگین	nhuộm
راکی	rocky
ریموند	raymond
شوک	sốc
شوک	shock
ابتکار	initiative
ابتکار	improvisation
نمادی	symbolic
ورد	spell
ورد	verde
امیلی	emily
بور	bor
بور	niğde
بور	bohr
بور	burr
بور	boron
اسپورت	sport
آرت	art
تاخیر	hoãn
تاخیر	delay
کولی	gypsy
کولی	kuli
تاکسی	taxi
تاکسی	taxi
تاکسی	cab
تاکسی	xi
زشت	xấu
زشت	xau
زشت	xí
فرید	farid
ماهر	maher
پایانه	trạm
پایانه	tận
توس	birch
راستش	thực
لوی	levi
لوی	loy
لوی	levy
سبزیجات	rau
سبزیجات	rau
مازیار	maz
داس	liềm
داس	sickle
داس	das
هموار	mịn
هموار	mượt
هموار	ẩm
قرائت	truyện
قرائت	đọc
نیا	nia
آناتومی	anatomy
سوق	chạy
سوق	cán
هیلز	đồi
هیلز	hills
وفاداری	fidelity
بارانی	tắm
بارانی	rain
بارانی	mưa
بیچ	beech
بیچ	biển
بیچ	beach
بیستون	biston
کیفری	phạm
آرزو	ước
آرزو	ước
دانشگاهیان	academia
جنون	madness
جنون	insanity
تایلر	tyler
عزت	vinh
عزت	vinh
تمبر	stamp
تمبر	tem
تمبر	tem
بلگراد	beograd
بلگراد	belgrade
معاملات	deals
یاقوت	ruby
نوزده	nineteen
پرسی	percy
معجزه	miracles
معجزه	kì
معجزه	diệu
خوردگی	corrosion
بدهی	nợ
پرستوی	nuốt
چادر	lều
چادر	camping
چادر	lều
عمو	chú
عمو	bác
نوسان	vung
نوسان	đu
نوسان	swing
زنجیر	xích
زنجیر	đinh
ین	yên
ین	yen
دلالت	signifies
نیزه	xiên
نیزه	giáo
نیزه	spear
پارالمپیک	paralympics
اسپنسر	spencer
طوطی	vẹt
طوطی	parrot
طوطی	vẹt
آپالاشیا	appalachia
لاتزیو	lazio
بلژیکی	bỉ
اسکاندیناوی	scandinavia
اسکاندیناوی	scandinavi
اسکاندیناوی	scandinavia
بارو	barrow
کاراته	karate
کوپه	coupe
منازل	mansions
سرما	lạnh
آموزگار	thầy
شجاعت	dũng
شجاعت	chống
توران	turan
برهم	surge
مشکی	đen
بنگال	bengal
الحاق	accession
ایان	lan
جاوه	java
متعهد	minuteman
متعهد	chủa
متعهد	bound
بلیز	be
بلیز	belize
مجرد	singles
مجرد	bachelor
تحکیم	consolidation
سرگئی	sergei
درخشش	shine
درخشش	nến
درخشش	glowing
درخشش	ngời
درخشش	glow
دیترویت	detroit
فرعون	pharaoh
سهره	finch
هارون	harun
صمد	samad
شنوایی	thính
جواهر	ngọc
جواهر	jewel
جواهر	sỉ
هیجان	thrill
برانگیز	rouse
تومور	bướu
فضاپیما	spacecraft
کپسول	capsule
کپسول	khoang
بیسبال	chày
چاپلین	chaplin
الکتریسیته	điện
کریک	lạch
کریک	creek
پنجاب	punjab
اشیا	tượng
مشت	đấm
مشت	punch
مشت	bó
ربع	quý
جسیکا	jessica
مجنون	cuồng
مجنون	giận
ویکیپدیای	wikipedia
بالکان	balkan
بالکان	balkans
بالکان	balkan
باروری	fertility
هوافضا	aerospace
عزاداری	tang
شرلوک	sherlock
ثور	thur
ثور	tor
ثور	thor
فروهر	essence
باکس	hộp
باکس	box
باکس	bốc
اسکوشیا	scotia
میش	ewe
تعصب	prejudice
تفنگداران	ngự
کرک	kirk
افغانی	afghani
افغانی	afghan
نیر	nir
سپید	trắng
سپید	white
سپید	bạch
واسکو	vasco
متناهی	finite
هدر	heather
نیکولا	nicola
نیکولا	nikola
دریچه	van
دریچه	hatch
احساسی	bênh
انجیر	ficus
انجیر	fig
جوهر	mực
پلاستیکی	nhựa
پلاستیکی	plastic
پن	penn
پن	pan
تیموری	shahrukh
سس	ngao
سس	sốt
تیغ	blade
مولر	müller
مولر	muller
مولر	mueller
مولر	muller
انتقالی	transitional
مبدا	vạn
رولز	cuộn
رولز	rolls
آرژانتینی	argentina
آرژانتینی	argentine
کیل	kale
کیل	kiel
وقفه	ngắt
آمینه	amino
زامبیا	zambia
تم	tam
تم	thái
فاش	lộ
ویروسی	viral
ویروسی	virus
بابلی	babylon
بابلی	babylon
سوسن	lilium
سوسن	susan
رینگ	ring
رینگ	nhẫn
هاردی	hardy
گوزن	nai
گوزن	hươu
گوزن	caribou
نیومن	newman
دورتموند	dortmund
الیاس	elijah
الیاس	elias
لیزری	laser
لیزری	laze
پاداش	bonus
پاداش	thưởng
پاداش	thưởng
نفرین	nguyền
لمس	touch
لمس	ống
لمس	sờ
لمس	chạm
سوئیسی	swiss
واگذاری	delegate
کارن	karen
طاووس	peacock
پدربزرگ	nội
پدربزرگ	nội
گروپ	group
گروپ	nhóm
انحصار	monopoly
منجمد	frozen
فلامینگو	flamingo
سیار	mobile
سیار	mobil
پادگان	garrison
امریکایی	american
امریکایی	mỹ
بارون	baron
بارون	rain
بارون	mưa
بیکر	baker
بروسیا	borussia
گی	gay
تهمت	libel
بلوچ	baloch
آبیلا	avila
آبیلا	ávila
مخازن	repositories
مستعمره	khu
بودا	buda
بودا	phật
مکاتب	communicator
قسطنطنیه	constantinopolis
قسطنطنیه	constantinople
ایمن	an
ایمن	ayman
ایمن	eamon
جفرسون	jefferson
کاوشگر	lander
کاوشگر	explorer
قطعاً	kĩ
ویرانی	điêu
غده	bướu
غده	tuyến
غده	gland
بروک	brooke
بروک	brook
یزید	yazid
کاله	kalle
کاله	calais
مقاصد	intentions
زیارتگاه	miếu
سنتور	centaur
پاسخگویی	tời
گیلبرت	gilbert
پدرو	pedro
تریلر	thriller
تریلر	trailer
چاک	chuck
خوک	lợn
خوک	heo
خوک	lợn
خوک	thối
خوک	heo
خوک	đẻ
بازوی	tay
دوازدهمین	twelfth
مدیاویکی	mediawiki
بیداری	haaa
بیداری	tỉnh
جامی	tách
جامی	cups
جامی	bện
جامی	cup
جامی	cốc
جامی	tách
نیکون	nikon
بازتابی	flashback
آری	yea
آری	aye
شوهرش	chồng
شوهرش	mun
شوهرش	husband
کالین	collin
کالین	colin
برونو	bruno
مارپیچی	spiral
باخ	bach
قذافی	gaddafi
مونتاژ	montage
گمنام	anonymous
ناراحتی	buồn
باک	buck
باک	bak
باک	bock
کارا	kara
کارا	cara
جنبشی	kinetic
آستوریاس	asturias
نشستن	ngồi
شایان	cheyenne
نیایش	invocation
نیایش	đậu
انصراف	thoát
قضائیه	judiciary
تعطیلی	shutdown
لیندا	linda
لیندا	lynda
قسم	thề
کمبوجیه	cambyses
آرم	tay
دلاور	delaware
اتصالات	etisalat
فراخوانی	gọi
اسیدی	axit
اسیدی	acid
اسیدی	axít
فلفل	pepper
فلفل	tiêu
هاپکینز	hopkins
مگس	ruồi
مگس	muỗi
لیبریا	tuyến
لیبریا	liberia
محو	mờ
محو	blur
لای	lai
لای	lay
لای	nằm
پنجشنبه	thu
بقای	survival
نامیبیا	namibia
سورینام	suriname
طیفی	spectral
کمدین	comedian
جن	jen
جن	jen
جن	jenn
میکس	mix
میکس	trộn
یوهانس	johannes
تکن	tekken
اخطار	cảnh
بخارست	bucharest
حباب	bọt
حباب	bubble
پالس	nhịp
پالس	mạch
گرانت	grant
هیلاری	hillary
هیلاری	hilary
هیلاری	hilary
بهاری	spring
بهاری	xuân
مزدا	mazda
گان	gunn
نرگس	narcissus
نرگس	nargis
کپنهاگ	copenhagen
کارولین	caroline
صدمه	đau
صدمه	hại
صدمه	thương
شارژ	sạc
خنده	laughter
خنده	cười
ملایم	nhẹ
ملایم	soft
ملایم	mềm
ییلاق	quê
ییلاق	quốc
مایا	maya
اشتوتگارت	stuttgart
لانه	nest
لانه	tổ
لانه	böll
لانه	chử
لانه	den
سانسکریت	phạn
سانسکریت	sanskrit
امتیازات	điểm
شبح	phantom
شبح	vỏ
شبح	ghost
شبح	ma
انگل	engel
فروشنده	nhã
کمیل	camille
کمیل	kamil
تانسور	tensor
واتیکان	vatican
گریس	ân
گریس	grace
گریس	tha
اتلتیک	athletic
آیدین	efeler
سالمندان	nursing
عشقی	love
عشقی	yêu
مارکسیست	marxist
تدبیر	plan
سفال	gốm
رودریگز	rodriguez
رودریگز	rodrigues
رودریگز	rodríguez
ریس	reese
ریس	rhys
ریس	reiss
کوهن	cohn
کوهن	cohen
کوهن	kohn
فیجی	fiji
سمرقند	samarkand
هانتر	hunter
مارینو	marino
رزرو	reserved
یخبندان	glacial
یخبندان	băng
یخبندان	đá
یخبندان	is
متقارن	symmetrical
رابینسون	robinson
کویینز	queens
ملودی	giai
ملودی	melody
ریاض	riyadh
مکزیکو	mexicali
مکزیکو	méxico
مکزیکو	mêxico
وحی	khải
دلو	xô
دلو	aquarius
استانهای	governorates
مهرآباد	mehrabad
ضخیم	thick
ضخیم	dầy
ضخیم	dày
کربنات	cacbonat
شفت	trục
سوفیا	sofia
بتی	betty
دستورالعمل	thức
دستورالعمل	recipe
خلیلی	khalili
انگشتان	ngón
محتوی	container
نامزدها	nominees
معصوم	tội
کارتون	carton
کارتون	cartoon
آموخته	dạy
دربی	derby
نیکو	niko
نیکو	nico
بخت	fortune
بخت	lường
هاله	halle
هاله	aura
هاله	quầng
هاله	halo
بهنام	eater
توری	lattice
توری	lưới
بنویسد	viết
بنویسد	ghi
بنویسد	gõ
همسران	vợ
هوندا	honda
دیداری	visual
بهای	price
بهای	giá
آیفون	iphone
گیلاس	cherry
اسکای	skye
اسکای	trời
اسکای	sky
سنگر	bunker
سنگر	boongke
سنگر	cũi
موجی	sóng
موجی	wave
موجی	sóng
انعطاف	dẻo
ردیابی	tracing
ردیابی	tracker
ردیابی	vết
ردیابی	trace
قدیس	saint
قدیس	thánh
تهی	void
تهی	rỗng
تهی	trống
رفیع	cao
رفیع	rafi
جمجمه	sọ
جمجمه	skull
جمجمه	sọ
جمجمه	quang
عطار	attar
سوزن	needles
جوزپه	giuseppe
پذیرایی	entertainment
عروسک	dolls
عروسک	doll
چیزها	điều
عجم	ajam
اریتره	eritrea
هریسون	harrison
بولونیا	bologna
انشعاب	nĩa
انشعاب	cành
انشعاب	nhánh
وایمار	weimar
گردنه	dốc
مارسل	marcel
کسر	fractions
آئودی	audi
ترمینال	trạm
ترمینال	tận
نامحدود	infinite
نامحدود	vá
آپاچی	apache
ذرت	ngô
ذرت	bắp
ذرت	lúa
بدانید	biết
وبر	weber
سرودن	soạn
زی	zee
خائن	bội
رویس	royce
گریگوری	gregory
کنراد	conrad
چکاوک	lark
بالتیک	baltic
آیوی	ivy
راجرز	rogers
ادوین	edwin
هسن	hesse
یونس	younes
یونس	yunus
یونس	jonah
یونس	younis
راو	raw
راو	thô
آهسته	chậm
آهسته	phím
زاگرب	zagreb
نوی	neu
نیکول	nicole
گوگ	gogh
فری	đò
فری	ferry
فری	phà
فری	frey
فری	fray
آلتو	alto
نیکلای	nikolai
نیکلای	nicolai
نیکلای	nikolai
نیکلای	nicolai
نیکلای	nikolay
رؤیا	roya
رؤیا	mơ
رؤیا	dream
پرل	pearl
پرل	trân
پرل	perl
رفیق	khứa
رفیق	dude
رفیق	kiss
رفیق	buddy
لیو	liv
بدانند	biết
میکرو	micro
بادهای	gió
تاب	swinging
تاب	vung
تاب	đu
تاب	swing
ناتینگهام	nottingham
بیاورید	mang
قربان	sếp
جنوا	genoa
جنوا	genova
گنگ	trẩu
گنگ	câm
گنگ	manh
گنگ	đảng
گنگ	đám
گنگ	lũ
یخی	frost
یخی	băng
یخی	đá
یخی	is
ماسک	nạ
ماسک	mask
قرض	vay
قرض	nợ
قرض	mượn
قرض	vay
دشواری	nhọc
رحمان	rahman
محفظه	capsule
محفظه	khoang
دول	dole
دول	dol
درواقع	thực
کلک	trick
کلک	bịp
کلک	lừa
گرده	phấn
متخصصین	ktv
تریپل	ba
تریپل	triple
فسیلی	fossil
گوهر	essence
تراشه	chip
عنکبوتی	nhện
عنکبوتی	spider
پوینت	beat
پوینت	chấm
پوینت	điểm
جراح	jarrah
نورنبرگ	nürnberg
نورنبرگ	nuremberg
اتمسفر	atmosphere
قفس	lồng
قفس	chuồng
شهوانی	erotic
جاسوس	điệp
ندا	neda
پروتون	proton
لورا	laura
ساسکاچوان	saskatchewan
لکه	stains
لکه	đốm
لکه	mờ
لکه	blur
جاش	josh
بحر	biển
قناری	canaries
قناری	serinus
قناری	canary
گلوکز	glucose
قرارگاه	lodging
پشتوانه	endowment
بوریس	boris
جووانی	giovanni
دینار	dinar
انور	enver
انور	anwar
ویک	vic
استارک	stark
بای	vịnh
بای	bay
مونترال	montréal
مونترال	montreal
کعبه	kaaba
ابدی	mải
ابدی	immortal
پتر	peter
پتر	phêrô
پتر	petr
سیلیکات	silicate
مهری	seal
نزول	descent
سرعتی	speedy
تجلیل	lễ
سپر	shield
سپر	khiên
فرات	euphrates
ایزدی	providence
بورلی	beverly
فراطبیعی	paranormal
سلاطین	kings
سلاطین	vua
سایمون	simon
والاس	wallace
سویی	sui
اندلس	andalucia
اندلس	andalusia
لوسی	lucy
خشکسالی	lau
سمفونیک	symphonic
الموت	alamut
ریکاردو	riccardo
ریکاردو	ricardo
کلوپ	club
کلوپ	clb
کلوپ	klopp
پوشیدن	mặc
پوشیدن	đeo
پوشیدن	mặc
پوشیدن	đeo
کلاب	club
کلاب	clb
تایی	tae
لایپزیگ	leipzig
نفرت	hat
نفرت	ghét
نفرت	hat
هالی	holly
ادواردز	edwards
نواری	ribbon
تالیفات	compilations
مونته	monte
آناهیتا	anahita
هافمن	hoffmann
هافمن	hoffman
هافمن	hoffman
غزنوی	ghaznavi
غزنوی	ghazni
تروریست	khủng
انصار	ansar
سیستانی	sistani
ارگان	organ
خفیف	nhẹ
مخروطی	conic
مخروطی	nón
قفسه	kệ
قفسه	tủ
پرتقال	cam
پرتقال	cam
گلشن	gulshan
کامیون	trailer
اکبری	akbari
فلک	ferris
جواهرات	sỉ
وانگ	vương
وانگ	wang
بیا	đến
ویلی	willie
عماد	imad
عماد	emad
کیارستمی	kiarostami
مارپیچ	mê
مارپیچ	spiral
ترنر	turner
میکروسکوپ	microscope
میکروسکوپ	phức
نکا	neckar
بیم	warner
سگا	sega
سگا	chó
نهر	nahr
نهر	lạch
نهر	creek
پارما	parma
سوسک	gián
سوسک	gián
سوسک	bọ
سوسک	beetle
لیبرالیسم	liberalism
فلیکس	felix
شنی	bi
شنی	cát
کلیولند	cleveland
چهارگانه	quadruple
بنفیکا	benfica
شیرجه	lặn
شیرجه	lặn
قسمتهای	tập
قسمتهای	episodes
گرگوری	gregory
کلارا	clara
کلارا	klara
جاوید	javid
جاوید	javed
جاوید	immortal
کینگز	kings
کینگز	vua
سوشی	sushi
واتسون	watson
استن	stan
کریستف	christoph
آلکساندر	alexandre
مونرو	monroe
ارل	earl
ارل	lô
گنجشک	passer
گنجشک	sparrow
گاردین	guardian
زوال	displaced
فروید	freud
مستلزم	đắt
اسلو	oslo
بلکبرن	blackburn
جردن	jordan
فاستر	foster
سیزدهمین	thirteenth
سباستین	sebastian
رؤیای	mơ
رؤیای	dream
بتهوون	beethoven
وردی	verdi
فلوئورید	florua
فلوئورید	fluoride
موریتانی	mauritania
ادراری	urinary
کلاوس	klaus
گراند	grande
گراند	grand
برمه	burma
برمه	miến
خر	donkey
خر	lừa
هانوفر	hanover
هانوفر	hannover
هانوفر	hanover
هانوفر	hannover
ریگ	rig
اندر	ender
پیشگام	pioneer
کریگ	craig
هیروشیما	hiroshima
آپارتمان	hộ
سفت	chật
بتنی	bethany
ولت	volt
ولت	volts
ولت	vôn
نیش	nish
نیش	sting
لیژ	liège
کیوتو	kyoto
اوژن	eugene
عیب	defect
پیرس	pierce
هولمز	holmes
ظلم	cruelty
تمرینات	luyện
تمرینات	training
خرچنگ	cua
خرچنگ	cua
کشنده	lethal
کشنده	fatal
بوته	bush
ناظری	spectator
کاتالان	catalan
مورفی	murphy
گرسنگی	đói
گرسنگی	đói
پالایش	lọc
پالایش	lọc
رمزی	ramsey
شاهکار	stunt
شاهکار	phẩm
شاهکار	feat
نویز	nhiễu
ادریس	enoch
ادریس	idris
نمانده	sắp
نمانده	gần
نمانده	hầu
صافی	safi
داش	dash
ریچل	rachel
دریافتی	ib
دریافتی	inbox
شیلا	sheila
عبدی	abdi
جغد	cú
جغد	owl
عمرو	amr
احتمالات	odds
یتیم	côi
یتیم	orphan
یتیم	côi
دوس	dos
شفا	healing
مغازه	shop
نهفته	nhúng
چیره	dominated
بلوچی	bellucci
گلکسی	galaxy
پاها	chân
پاها	xương
خواهران	ruột
ریخت	nhẹt
اکو	eco
اکو	eko
اکو	echo
قبله	hướng
استبداد	tyranny
شیدا	shida
ولفگانگ	wolfgang
وزنه	weights
وزنه	tạ
وزنه	cân
وزنی	weighted
پت	pet
پت	nuôi
پت	pat
پت	vỗ
پاپی	poppy
پاپی	papi
ثریا	soraya
قیصر	kaiser
آلیکانته	alicante
فانی	fanny
پهلو	bên
پهلو	phe
پهلو	trang
اکسپرس	express
اسکس	essex
تیران	tiran
نخبگان	elite
فینیکس	phượng
فینیکس	phoenix
کرو	quạ
کرو	corvus
ترتیبی	ordinal
کرایسلر	chrysler
هوتن	hutton
هوتن	houten
هوتن	houghton
صفا	safa
ساسکس	sussex
فسفر	phốtpho
بولتون	bolton
چشمی	eye
چشمی	mắt
اوتار	uttar
اوا	eva
اوا	ewa
هلسینکی	helsinki
اجبار	buộc
بارگیری	download
بارگیری	nạp
بارگیری	tải
مذکر	buồng
مذکر	đực
مذکر	nam
بقا	survival
تورینو	tra
تورینو	torino
آدریان	adrian
برشی	méo
اویل	nhớt
اویل	dầu
گیبسون	gibson
هراس	phobia
آوازی	thanh
آوازی	vocal
استفن	stefan
استفن	steffen
کیخسرو	kaykhusraw
رسوایی	scandal
سوخو	sukhoi
آویزان	hung
آویزان	hưng
آویزان	treo
آویزان	vởn
آویزان	treo
طغیان	rebel
طغیان	loạn
مسخره	bịch
نخجوان	nakhchivan
سپهسالار	generalissimo
عجیبی	lạ
حمد	hamad
حمد	khen
نوشیدن	nhậu
نوشیدن	uống
نوشیدن	uống
نوشیدن	ly
نورالدین	noureddine
سفره	bảng
سفره	bàn
مالدیو	maldives
هل	cardamom
هل	dồn
هل	hal
اشمیت	schmidt
اشمیت	schmitt
لوتر	luther
فرانچسکو	francisco
فرانچسکو	francesco
وارث	ngai
روزولت	roosevelt
دماغه	cape
اولا	ola
قدردانی	appreciation
ویتنی	whitney
کوستا	costa
غزالی	ghazali
دیم	dim
راش	rush
راش	fagus
راش	sồi
ققنوس	phượng
ققنوس	phoenix
اوراسیا	eurasia
مرگبار	fatal
کابین	chòi
کابین	cabin
جوجه	gà
بهبودی	recovery
عینک	kính
هومبولت	humboldt
بریدن	cutting
بریدن	cắt
کج	liền
کج	xiên
کج	nghiêng
ناکام	nản
شمع	candle
شمع	nến
شمع	nến
تاد	todd
پشتو	pashto
مترادف	synonymous
مترادف	synonym
شلوغ	messy
شلوغ	bận
شلوغ	noisy
ژولیت	juliette
ژولیت	juliet
بنیامین	benjamin
فال	fortune
فال	lường
فال	điềm
پارسا	parsa
ونسان	wonsan
ونسان	vincent
لوکا	luca
لوکا	luka
مرکبات	citrus
یوجین	eugene
فیس	facebook
هاروی	harvey
توییتر	twitter
ید	iodine
فرج	faraj
تنور	lò
تنور	tenor
بیاورند	produce
توگو	togo
عصبانی	angry
جوآن	joan
شعرای	lyrics
استوک	stoke
زباله	rác
زباله	rác
آشیانه	nest
آشیانه	tổ
آنتون	anton
آشامیدنی	nhậu
آشامیدنی	uống
پانزدهمین	fifteenth
هیدروکسی	hydroxy
کاران	karan
آبزی	aquatic
شکلات	sôcôla
شکلات	chocolate
ژنوم	genome
الک	elk
الک	sil
الک	alec
رقبای	rivals
آفتابی	nắng
آفتابی	sunny
ترجیحات	bac
جوشکاری	hàn
چهارچوب	framework
استثنایی	cống
بوت	booth
پابلو	pablo
پالاس	pallas
ائوسن	eocene
چیبا	chiba
باربادوس	barbados
بلیک	blake
انفجاری	nổ
نزدیکترین	thiểu
گیت	gate
گیت	cổng
گیت	git
گیت	thúi
گیت	gates
گیت	cổng
عرف	mores
ترانزیستور	pnp
ترانزیستور	transistor
سیریلیک	cyrillic
بازل	basel
مهمانی	đảng
مهمانی	party
مهمانی	tiệc
مهمانی	feast
مهمانی	tiệc
مهمانی	yến
رویت	quay
رویت	lượt
رویت	cua
رویت	flip
پیشانی	trán
کاسپین	caspian
قلع	tin
قلع	thiếc
بگو	nói
بگو	tràng
بگو	nói
بگو	bảo
آزاده	free
آزاده	rảnh
متین	meth
متین	metin
حیفا	haifa
داغستان	dagestan
کاناگاوا	kanagawa
پگاه	sớm
توفان	bão
توفان	typhoon
توفان	bão
قطعا	kĩ
اژدهای	rồng
اژدهای	diều
اژدهای	long
اژدهای	dragon
یاسر	yasser
بالتیمور	baltimore
بعدا	sau
ملوک	maluku
اولاً	ula
نژادپرستی	racism
اینتل	intel
استرس	stress
استرس	toan
ناب	sạch
آندرا	andrea
آندرا	andhra
نادو	nadu
مطبوع	savory
مطبوع	balsam
متعارف	conventional
منار	minar
بیهوده	vanity
بیضی	oval
بیضی	elip
بیضی	elliptical
کلسترول	cholesterol
مدفوع	cuc
هلیکوپتر	helicopter
هلیکوپتر	thăng
هلیکوپتر	chopper
شیوا	shiva
یونی	ion
گلو	họng
سریالی	serial
ندیده	thấy
بطن	bụng
ارسلان	arslan
منو	menno
آهو	hươu
